actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
92,PT05M05.00S,2022-11-08T02:28:28.0Z,1,REGULAR,steal,,[],201565,,,1610612752,17,14,2022-11-08T02:28:29Z,910000,,,0,,D. Rose STEAL (1 STL),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
93,PT05M04.00S,2022-11-08T02:28:30.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201565,91.5407358738502,39.46078431372549,1610612752,17,14,2022-11-08T02:34:42Z,920000,-53.0,27.0,1,right,MISS D. Rose floating Shot,[201565],1610612752.0,NYK,floating,,,Rose,D. Rose,,,,,In The Paint (Non-RA),0-8 Center,5.92,Missed,,,,,,,,,,,,,,,,,,
94,PT05M03.00S,2022-11-08T02:28:31.2Z,1,REGULAR,rebound,offensive,[],201565,,,1610612752,17,14,2022-11-08T02:34:42Z,930000,,,0,,D. Rose REBOUND (Off:1 Def:0),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,In The Paint (Non-RA),0-8 Center,,,,,93.0,1.0,0.0,1.0,,,,,,,,,,,,
95,PT05M02.00S,2022-11-08T02:28:34.2Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",201565,94.40999984741211,50.0,1610612752,17,16,2022-11-08T02:35:03Z,940000,0.0,0.0,1,right,D. Rose putback Layup (2 PTS),[201565],1610612752.0,NYK,putback,,,Rose,D. Rose,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,,2.0,,,,,,,
96,PT04M50.00S,2022-11-08T02:28:39.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1626157,14.011169513797633,39.705882352941174,1610612750,17,16,2022-11-08T02:28:45Z,950000,51.0,79.0,1,left,MISS K. Towns 9' running Shot,[1626157],1610612750.0,MIN,running,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Right,9.45,Missed,,,,,,,,,,,,,,,,,,
97,PT04M47.00S,2022-11-08T02:28:42.0Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,17,16,2022-11-08T02:28:45Z,960000,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Right,,,,,96.0,2.0,2.0,0.0,,,,,,,,,,,,
98,PT04M43.00S,2022-11-08T02:28:46.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203944,69.85873850197109,72.05882352941177,1610612752,17,19,2022-11-08T02:28:57Z,970000,110.0,231.0,1,right,J. Randle 25' 3PT step back (9 PTS),[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,25.58,Made,,,,,,,,,,,9.0,,,,,,,
99,PT04M31.00S,2022-11-08T02:29:01.2Z,1,REGULAR,foul,personal,[],1630579,,,1610612750,17,19,2022-11-08T02:29:15Z,980000,,,0,,J. Sims personal FOUL (2 PF),"[1630579, 1626157]",1610612752.0,NYK,,,,Sims,J. Sims,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,204058.0,,,,,2.0,0.0,Towns,1626157.0
101,PT04M31.00S,2022-11-08T02:29:08.2Z,1,REGULAR,substitution,out,[],203937,,,1610612750,17,19,2022-11-08T02:29:17Z,1000000,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M31.00S,2022-11-08T02:29:08.2Z,1,REGULAR,substitution,out,[],1630579,,,1610612750,17,19,2022-11-08T02:29:17Z,1010000,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M31.00S,2022-11-08T02:29:08.2Z,1,REGULAR,substitution,in,[],1629669,,,1610612750,17,19,2022-11-08T02:29:17Z,1020000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M31.00S,2022-11-08T02:29:08.2Z,1,REGULAR,substitution,in,[],1628392,,,1610612750,17,19,2022-11-08T02:29:17Z,1030000,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M24.00S,2022-11-08T02:29:40.3Z,1,REGULAR,2pt,Jump Shot,[],1627752,23.47240473061761,55.88235294117647,1610612750,17,19,2022-11-08T02:29:49Z,1040000,-29.0,168.0,1,left,MISS T. Prince 17' step back Shot,[1627752],1610612750.0,MIN,step back,,,Prince,T. Prince,,,,,Mid-Range,16-24 Center,17.07,Missed,,,,,,,,,,,,,,,,,,
106,PT04M22.00S,2022-11-08T02:29:42.3Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612752,17,19,2022-11-08T02:29:49Z,1050000,,,0,,R. Barrett REBOUND (Off:0 Def:2),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Mid-Range,16-24 Center,,,,,105.0,2.0,2.0,0.0,,,,,,,,,,,,
107,PT04M18.00S,2022-11-08T02:29:46.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203944,81.68528252299606,92.8921568627451,1610612752,17,22,2022-11-08T02:29:53Z,1060000,214.0,120.0,1,right,J. Randle 24' 3PT  (12 PTS) (R. Barrett 3 AST),"[203944, 1629628]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,24.56,Made,,,,,,,,,,,12.0,R. Barrett,1629628.0,3.0,,,,
109,PT04M08.00S,2022-11-08T02:29:59.9Z,1,REGULAR,foul,personal,[],1628392,,,1610612750,17,22,2022-11-08T02:30:07Z,1080000,,,0,,I. Hartenstein personal FOUL (1 PF),"[1628392, 1626157]",1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,1627529.0,,,,,1.0,0.0,Towns,1626157.0
111,PT04M08.00S,2022-11-08T02:30:06.6Z,1,REGULAR,substitution,out,[],1626156,,,1610612750,17,22,2022-11-08T02:30:12Z,1100000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M08.00S,2022-11-08T02:30:06.6Z,1,REGULAR,substitution,in,[],1629162,,,1610612750,17,22,2022-11-08T02:30:12Z,1110000,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M03.00S,2022-11-08T02:30:26.6Z,1,REGULAR,3pt,Jump Shot,[],1630162,23.078186596583443,9.558823529411764,1610612750,17,22,2022-11-08T02:30:30Z,1120000,202.0,164.0,1,left,MISS A. Edwards 26' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,26.06,Missed,,,,,,,,,,,,,,,,,,
114,PT04M00.00S,2022-11-08T02:30:29.6Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612752,17,22,2022-11-08T02:30:30Z,1130000,,,0,,I. Hartenstein REBOUND (Off:0 Def:1),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Right Center,,,,,113.0,1.0,1.0,0.0,,,,,,,,,,,,
115,PT03M50.00S,2022-11-08T02:30:39.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629629,91.80354796320631,56.127450980392155,1610612752,17,22,2022-11-08T02:30:44Z,1140000,31.0,25.0,1,right,MISS C. Reddish driving Layup,[1629629],1610612752.0,NYK,driving,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,3.92,Missed,,,,,,,,,,,,,,,,,,
116,PT03M48.00S,2022-11-08T02:30:41.4Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,17,22,2022-11-08T02:30:44Z,1150000,,,0,,K. Towns REBOUND (Off:0 Def:7),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,115.0,7.0,7.0,0.0,,,,,,,,,,,,
117,PT03M42.00S,2022-11-08T02:30:47.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629669,20.318659658344284,91.91176470588235,1610612750,20,22,2022-11-08T02:30:56Z,1160000,-210.0,138.0,1,left,J. Nowell 25' 3PT  (3 PTS) (J. McLaughlin 1 AST),"[1629669, 1629162]",1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Left Center,25.12,Made,,,,,,,,,,,3.0,J. McLaughlin,1629162.0,1.0,,,,
119,PT03M34.00S,2022-11-08T02:30:58.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,20,22,2022-11-08T02:30:58Z,1180000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M34.00S,2022-11-08T02:33:35.0Z,1,REGULAR,substitution,out,[],1630162,,,1610612752,20,22,2022-11-08T02:33:40Z,1190000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M34.00S,2022-11-08T02:33:35.0Z,1,REGULAR,substitution,in,[],1629675,,,1610612752,20,22,2022-11-08T02:33:40Z,1200000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M25.00S,2022-11-08T02:34:05.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,82.07950065703022,50.98039215686274,1610612752,20,22,2022-11-08T02:40:17Z,1210000,5.0,116.0,1,right,MISS R. Barrett 11' floating Shot,[1629628],1610612752.0,NYK,floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Center,11.61,Missed,,,,,,,,,,,,,,,,,,
123,PT03M20.00S,2022-11-08T02:34:10.3Z,1,REGULAR,rebound,offensive,[],203944,,,1610612752,20,22,2022-11-08T02:34:11Z,1220000,,,0,,J. Randle REBOUND (Off:1 Def:2),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,,122.0,3.0,2.0,1.0,,,,,,,,,,,,
124,PT03M18.00S,2022-11-08T02:34:11.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629628,84.1819973718791,96.07843137254902,1610612752,20,25,2022-11-08T02:34:16Z,1230000,230.0,96.0,1,right,R. Barrett 24' 3PT  (5 PTS) (J. Randle 1 AST),"[1629628, 203944]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,24.97,Made,,,,,,,,,,,5.0,J. Randle,203944.0,1.0,,,,
126,PT03M04.00S,2022-11-08T02:34:25.1Z,1,REGULAR,3pt,Jump Shot,[],1629669,9.674770039421814,96.07843137254902,1610612750,23,25,2022-11-08T02:34:29Z,1250000,-230.0,38.0,1,left,J. Nowell 3PT  (6 PTS) (J. McLaughlin 2 AST),"[1629669, 1629162]",1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Left Corner 3,24+ Left,23.36,Made,,,,,,,,,,,6.0,J. McLaughlin,1629162.0,2.0,,,,
128,PT02M53.00S,2022-11-08T02:34:36.3Z,1,REGULAR,3pt,Jump Shot,[],1629628,89.04402102496715,4.166666666666666,1610612752,23,25,2022-11-08T02:34:42Z,1270000,-229.0,50.0,1,right,MISS R. Barrett 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Left Corner 3,24+ Left,23.47,Missed,,,,,,,,,,,,,,,,,,
129,PT02M49.00S,2022-11-08T02:34:40.3Z,1,REGULAR,rebound,defensive,[],1629669,,,1610612750,23,25,2022-11-08T02:34:42Z,1280000,,,0,,J. Nowell REBOUND (Off:0 Def:1),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Left Corner 3,24+ Left,,,,,128.0,1.0,1.0,0.0,,,,,,,,,,,,
130,PT02M44.00S,2022-11-08T02:34:45.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629675,6.915243101182654,49.26470588235294,1610612750,25,25,2022-11-08T02:34:50Z,1290000,4.0,13.0,1,left,N. Reid running finger roll Layup (2 PTS) (J. Nowell 1 AST),"[1629675, 1629669]",1610612750.0,MIN,running finger roll,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,1.3,Made,,,,,,,,,,,2.0,J. Nowell,1629669.0,1.0,,,,
132,PT02M21.00S,2022-11-08T02:35:07.9Z,1,REGULAR,3pt,Jump Shot,[],203944,73.53810775295663,17.401960784313726,1610612752,25,28,2022-11-08T02:35:13Z,1310000,-163.0,196.0,1,right,J. Randle 25' 3PT  (15 PTS) (I. Hartenstein 1 AST),"[203944, 1628392]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,25.51,Made,,,,,,,,,,,15.0,I. Hartenstein,1628392.0,1.0,,,,
134,PT02M00.00S,2022-11-08T02:35:29.5Z,1,REGULAR,3pt,Jump Shot,[],1629675,7.30946123521682,3.431372549019608,1610612750,25,28,2022-11-08T02:35:34Z,1330000,233.0,16.0,1,left,MISS N. Reid 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Right Corner 3,24+ Right,23.34,Missed,,,,,,,,,,,,,,,,,,
135,PT01M58.00S,2022-11-08T02:35:31.5Z,1,REGULAR,rebound,defensive,[],201565,,,1610612752,25,28,2022-11-08T02:35:34Z,1340000,,,0,,D. Rose REBOUND (Off:1 Def:1),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,Right Corner 3,24+ Right,,,,,134.0,2.0,1.0,1.0,,,,,,,,,,,,
136,PT01M45.00S,2022-11-08T02:35:46.8Z,1,REGULAR,turnover,out-of-bounds,[],203944,,,1610612752,25,28,2022-11-08T02:35:55Z,1350000,,,0,,J. Randle lost ball out-of-bounds TURNOVER (1 TO),[203944],1610612752.0,NYK,lost ball,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,,,,,,,1.0,,,203591.0,,,,,,,,
137,PT01M45.00S,2022-11-08T02:35:50.2Z,1,REGULAR,substitution,out,[],1629629,,,1610612750,25,28,2022-11-08T02:35:56Z,1360000,,,0,,SUB out: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M45.00S,2022-11-08T02:35:50.2Z,1,REGULAR,substitution,out,[],203944,,,1610612750,25,28,2022-11-08T02:35:56Z,1370000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M45.00S,2022-11-08T02:35:50.2Z,1,REGULAR,substitution,in,[],1630167,,,1610612750,25,28,2022-11-08T02:35:56Z,1380000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M45.00S,2022-11-08T02:35:50.2Z,1,REGULAR,substitution,in,[],1630193,,,1610612750,25,28,2022-11-08T02:35:56Z,1390000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M32.00S,2022-11-08T02:36:20.6Z,1,REGULAR,turnover,out-of-bounds,[],1627752,,,1610612750,25,28,2022-11-08T02:36:28Z,1400000,,,0,,T. Prince bad pass out-of-bounds TURNOVER (1 TO),[1627752],1610612750.0,MIN,bad pass,,,Prince,T. Prince,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,1.0,,,203591.0,,,,,,,,
142,PT01M32.00S,2022-11-08T02:36:29.2Z,1,REGULAR,substitution,out,[],1629628,,,1610612752,25,28,2022-11-08T02:36:31Z,1410000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M32.00S,2022-11-08T02:36:29.2Z,1,REGULAR,substitution,in,[],203095,,,1610612752,25,28,2022-11-08T02:36:31Z,1420000,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M17.00S,2022-11-08T02:36:46.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630167,93.11760840998686,4.411764705882353,1610612752,25,31,2022-11-08T02:36:50Z,1430000,-228.0,12.0,1,right,O. Toppin 3PT  (3 PTS) (I. Hartenstein 2 AST),"[1630167, 1628392]",1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Left Corner 3,24+ Left,22.82,Made,,,,,,,,,,,3.0,I. Hartenstein,1628392.0,2.0,,,,
146,PT01M04.00S,2022-11-08T02:36:58.6Z,1,REGULAR,turnover,lost ball,[],1626157,,,1610612750,25,31,2022-11-08T02:37:02Z,1450000,,,0,,K. Towns lost ball TURNOVER (1 TO),"[1626157, 1630167]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1.0,Toppin,1630167.0,,,,,,,,,
147,PT01M04.00S,2022-11-08T02:36:58.6Z,1,REGULAR,steal,,[],1630167,,,1610612752,25,31,2022-11-08T02:38:58Z,1460000,,,0,,O. Toppin STEAL (1 STL),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
148,PT00M59.60S,2022-11-08T02:37:03.6Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', 'fastbreak']",1630193,94.69448094612353,22.54901960784314,1610612752,25,33,2022-11-08T02:37:15Z,1470000,-137.0,-3.0,1,right,I. Quickley 13' driving floating Jump Shot (2 PTS) (D. Rose 1 AST),"[1630193, 201565]",1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,Mid-Range,8-16 Left,13.73,Made,,,,,,,,,,,2.0,D. Rose,201565.0,1.0,,,,
150,PT00M53.20S,2022-11-08T02:37:13.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628392,,,1610612750,25,33,2022-11-08T02:37:20Z,1490000,,,0,,I. Hartenstein personal FOUL (2 PF) (Towns 2 FT),"[1628392, 1626157]",1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,204058.0,,,,,2.0,0.0,Towns,1626157.0
152,PT00M53.20S,2022-11-08T02:37:50.4Z,1,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,26,33,2022-11-08T02:37:50Z,1510000,,,0,,K. Towns Free Throw 1 of 2 (7 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,,,,,,,,,,,7.0,,,,,,,
153,PT00M53.20S,2022-11-08T02:38:11.3Z,1,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,27,33,2022-11-08T02:38:11Z,1520000,,,0,,K. Towns Free Throw 2 of 2 (8 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,,,,,,,,,,,8.0,,,,,,,
154,PT00M41.90S,2022-11-08T02:38:25.1Z,1,REGULAR,3pt,Jump Shot,[],1630167,71.30420499342969,78.43137254901961,1610612752,27,33,2022-11-08T02:38:32Z,1530000,142.0,217.0,1,right,MISS O. Toppin 25' 3PT,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,25.96,Missed,,,,,,,,,,,,,,,,,,
155,PT00M38.00S,2022-11-08T02:38:29.0Z,1,REGULAR,rebound,offensive,[],1630193,,,1610612752,27,33,2022-11-08T02:38:32Z,1540000,,,0,,I. Quickley REBOUND (Off:1 Def:0),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,,,,,154.0,1.0,0.0,1.0,,,,,,,,,,,,
156,PT00M33.30S,2022-11-08T02:38:33.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201565,66.17936925098554,50.49019607843137,1610612752,27,33,2022-11-08T02:38:40Z,1550000,2.0,265.0,1,right,MISS D. Rose 26' 3PT,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,Above the Break 3,24+ Center,26.54,Missed,,,,,,,,,,,,,,,,,,
157,PT00M29.40S,2022-11-08T02:38:37.6Z,1,REGULAR,rebound,offensive,[],1628392,,,1610612752,27,33,2022-11-08T02:38:40Z,1560000,,,0,,I. Hartenstein REBOUND (Off:1 Def:1),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Center,,,,,156.0,2.0,1.0,1.0,,,,,,,,,,,,
158,PT00M29.30S,2022-11-08T02:38:38.9Z,1,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612752,27,33,2022-11-08T02:38:46Z,1570000,,,0,,N. Reid shooting personal FOUL (1 PF) (Hartenstein 2 FT),"[1629675, 1628392]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,203591.0,,,,,1.0,0.0,Hartenstein,1628392.0
160,PT00M29.30S,2022-11-08T02:39:06.0Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628392,,,1610612752,27,34,2022-11-08T02:39:06Z,1590000,,,0,,I. Hartenstein Free Throw 1 of 2 (1 PTS),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,Made,,,,,,,,,,,1.0,,,,,,,
161,PT00M29.30S,2022-11-08T02:39:06.6Z,1,REGULAR,substitution,out,[],1626157,,,1610612752,27,34,2022-11-08T02:39:12Z,1600000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M29.30S,2022-11-08T02:39:06.6Z,1,REGULAR,substitution,in,[],203937,,,1610612752,27,34,2022-11-08T02:39:12Z,1610000,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT00M29.30S,2022-11-08T02:39:27.6Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628392,,,1610612752,27,35,2022-11-08T02:39:27Z,1620000,,,0,,I. Hartenstein Free Throw 2 of 2 (2 PTS),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,Made,,,,,,,,,,,2.0,,,,,,,
164,PT00M20.60S,2022-11-08T02:39:39.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629675,6.389618922470433,49.50980392156863,1610612750,29,35,2022-11-08T02:39:46Z,1630000,2.0,8.0,1,left,N. Reid cutting DUNK (4 PTS) (J. McLaughlin 3 AST),"[1629675, 1629162]",1610612750.0,MIN,cutting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,0.8,Made,,,,,,,,,,,4.0,J. McLaughlin,1629162.0,3.0,,,,
404,PT00M06.60S,2022-11-08T02:39:51.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201565,90.75229960578186,58.82352941176471,1610612752,29,35,2022-11-08T03:37:36Z,1645000,44.0,34.0,1,right,MISS D. Rose Layup - blocked,"[201565, 1629162]",1610612752.0,NYK,,,,Rose,D. Rose,,,,,In The Paint (Non-RA),0-8 Center,5.59,Missed,McLaughlin,1629162.0,,,,,,,,,,,,,,,,
405,PT00M06.60S,2022-11-08T02:39:51.1Z,1,REGULAR,block,,[],1629162,,,1610612752,29,35,2022-11-08T03:37:36Z,1647500,,,0,,J. McLaughlin BLOCK (1 BLK),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
406,PT00M05.00S,2022-11-08T02:39:52.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,29,35,2022-11-08T03:37:56Z,1648750,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,404.0,,,,,,,,,,,,,,,
167,PT00M02.60S,2022-11-08T02:40:16.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630193,74.45795006570303,85.29411764705883,1610612752,29,38,2022-11-08T03:37:36Z,1660000,176.0,188.0,1,right,I. Quickley 25' 3PT  (5 PTS) (O. Toppin 1 AST),"[1630193, 1630167]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,25.76,Made,,,,,,,,,,,5.0,O. Toppin,1630167.0,1.0,,,,
169,PT00M00.00S,2022-11-08T02:40:24.3Z,1,REGULAR,3pt,Jump Shot,[],1629162,64.73390275952694,78.18627450980392,1610612750,29,38,2022-11-08T02:40:30Z,1680000,-141.0,556.0,1,left,MISS J. McLaughlin 57' running 3PT,[1629162],1610612750.0,MIN,running,,,McLaughlin,J. McLaughlin,,,,,Above the Break 3,24+ Right Center,57.36,Missed,,,,,,,,,,,,,,,,,,
170,PT00M00.00S,2022-11-08T02:40:27.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,29,38,2022-11-08T02:40:27Z,1690000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,169.0,,,,,,,,,,,,,,,
171,PT00M00.00S,2022-11-08T02:40:28.5Z,1,REGULAR,period,end,[],0,,,1610612750,29,38,2022-11-08T02:40:28Z,1700000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2022-11-08T02:42:18.6Z,2,REGULAR,substitution,out,['startperiod'],1627752,,,1610612750,29,38,2022-11-08T02:42:46Z,1710000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2022-11-08T02:42:18.6Z,2,REGULAR,substitution,in,['startperiod'],1630162,,,1610612750,29,38,2022-11-08T02:42:46Z,1720000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2022-11-08T02:43:01.7Z,2,REGULAR,period,start,[],0,,,1610612752,29,38,2022-11-08T02:43:01Z,1730000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT11M42.00S,2022-11-08T02:43:19.9Z,2,REGULAR,turnover,lost ball,[],203095,,,1610612752,29,38,2022-11-08T02:45:04Z,1740000,,,0,,E. Fournier lost ball TURNOVER (1 TO),"[203095, 203937]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1.0,Anderson,203937.0,,,,,,,,,
