actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
19,PT10M18.00S,2023-01-14T01:13:14.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,86.28449408672799,40.68627450980392,1610612750,4,2,2023-01-14T01:13:42Z,190000,False,-47.0,76.0,1,right,A. Edwards 8' driving floating Jump Shot (2 PTS),[1630162],1610612750.0,MIN,driving floating,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,8.95,Made,2.0,,,,,,,,,,,,
20,PT10M11.00S,2023-01-14T01:13:23.1Z,1,REGULAR,foul,personal,[],1630183,,,1610612756,4,2,2023-01-14T01:13:30Z,200000,False,,,0,,J. McDaniels personal FOUL (1 PF),"[1630183, 1630613]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,1662.0,1.0,0.0,Washington Jr.,1630613.0,,,,,,,,,,,,,,,
22,PT10M03.00S,2023-01-14T01:13:59.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,18.2161629434954,45.09803921568628,1610612756,4,4,2023-01-14T01:15:58Z,220000,False,25.0,119.0,1,left,D. Ayton 12' floating Jump Shot (2 PTS) (D. Washington Jr. 1 AST),"[1629028, 1630613]",1610612756.0,PHX,floating,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,12.12,Made,2.0,D. Washington Jr.,1630613.0,1.0,,,,,,,,,
24,PT09M46.00S,2023-01-14T01:14:16.1Z,1,REGULAR,3pt,Jump Shot,[],1630183,91.40932982917214,4.6568627450980395,1610612750,7,4,2023-01-14T01:14:22Z,240000,False,-227.0,28.0,1,right,J. McDaniels 3PT  (3 PTS) (A. Edwards 2 AST),"[1630183, 1630162]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,,,,,,22.85,Made,3.0,A. Edwards,1630162.0,2.0,,,,,,,,,
26,PT09M30.00S,2023-01-14T01:14:30.5Z,1,REGULAR,3pt,Jump Shot,[],1628969,30.305519053876477,27.941176470588236,1610612756,7,7,2023-01-14T01:14:36Z,260000,False,110.0,232.0,1,left,M. Bridges 25' 3PT step back (5 PTS) (D. Ayton 2 AST),"[1628969, 1629028]",1610612756.0,PHX,step back,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,25.72,Made,5.0,D. Ayton,1629028.0,2.0,,,,,,,,,
28,PT09M21.00S,2023-01-14T01:14:40.5Z,1,REGULAR,2pt,Jump Shot,[],1626156,92.32917214191852,20.833333333333336,1610612750,7,7,2023-01-14T01:14:49Z,280000,False,-146.0,20.0,1,right,MISS D. Russell 14' turnaround Shot,[1626156],1610612750.0,MIN,turnaround,,,Russell,D. Russell,,,,,Mid-Range,8-16 Left,,,,,,14.71,Missed,,,,,,,,,,,,,
29,PT09M18.00S,2023-01-14T01:14:43.1Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,7,7,2023-01-14T01:14:43Z,290000,False,,,0,,R. Gobert REBOUND (Off:1 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,28.0,2.0,1.0,1.0,,,,,
30,PT09M12.00S,2023-01-14T01:14:49.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630162,63.02562417871223,38.970588235294116,1610612750,7,7,2023-01-14T01:14:55Z,300000,False,-55.0,295.0,1,right,MISS A. Edwards 30' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,,,30.02,Missed,,,,,,,,,,,,,
31,PT09M09.00S,2023-01-14T01:14:52.4Z,1,REGULAR,rebound,defensive,[],1628470,,,1610612756,7,7,2023-01-14T01:14:55Z,310000,False,,,0,,T. Craig REBOUND (Off:0 Def:1),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,30.0,1.0,1.0,0.0,,,,,
32,PT09M03.00S,2023-01-14T01:14:59.1Z,1,REGULAR,turnover,bad pass,[],1628470,,,1610612756,7,7,2023-01-14T01:15:05Z,320000,False,,,0,,T. Craig bad pass TURNOVER (1 TO),"[1628470, 203497]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Gobert,203497.0,,
33,PT09M03.00S,2023-01-14T01:14:59.1Z,1,REGULAR,steal,,[],203497,,,1610612750,7,7,2023-01-14T01:15:23Z,330000,False,,,0,,R. Gobert STEAL (1 STL),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
34,PT08M55.00S,2023-01-14T01:15:06.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630183,87.72996057818659,38.48039215686275,1610612750,7,7,2023-01-14T01:18:16Z,340000,False,-58.0,63.0,1,right,MISS J. McDaniels 8' turnaround fadeaway Shot,[1630183],1610612750.0,MIN,turnaround fadeaway,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Left,,,,,,8.52,Missed,,,,,,,,,,,,,
35,PT08M54.00S,2023-01-14T01:15:07.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,7,7,2023-01-14T01:18:16Z,350000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,34.0,,,,,,,,
37,PT08M52.00S,2023-01-14T01:15:27.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630162,91.67214191852825,56.61764705882353,1610612750,7,7,2023-01-14T01:19:01Z,370000,False,33.0,26.0,1,right,MISS A. Edwards driving Layup - blocked,"[1630162, 1630613]",1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,4.2,Missed,,,,,,,,,,,,Washington Jr.,1630613.0
38,PT08M52.00S,2023-01-14T01:15:27.3Z,1,REGULAR,block,,[],1630613,,,1610612750,7,7,2023-01-14T01:15:29Z,380000,False,,,0,,D. Washington Jr. BLOCK (1 BLK),[1630613],1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
39,PT08M51.00S,2023-01-14T01:15:28.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,7,7,2023-01-14T01:15:38Z,390000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,37.0,,,,,,,,
40,PT08M43.00S,2023-01-14T01:15:47.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626156,82.3915900131406,44.221047794117645,1610612750,9,7,2023-01-14T01:15:56Z,400000,False,-29.0,113.0,1,right,D. Russell 11' step back Jump Shot (2 PTS) (K. Anderson 1 AST),"[1626156, 203937]",1610612750.0,MIN,step back,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,11.66,Made,2.0,K. Anderson,203937.0,1.0,,,,,,,,,
42,PT08M26.00S,2023-01-14T01:16:04.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203967,6.1268068331143235,51.225490196078425,1610612756,9,9,2023-01-14T01:16:13Z,420000,False,-6.0,5.0,1,left,D. Saric reverse Layup (2 PTS) (D. Ayton 3 AST),"[203967, 1629028]",1610612756.0,PHX,reverse,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,,,,,,0.8,Made,2.0,D. Ayton,1629028.0,3.0,,,,,,,,,
44,PT08M15.00S,2023-01-14T01:16:18.4Z,1,REGULAR,foul,personal,[],1630613,,,1610612750,9,9,2023-01-14T01:16:29Z,440000,False,,,0,,D. Washington Jr. personal FOUL (1 PF),"[1630613, 1630183]",1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,Above the Break 3,24+ Left Center,1627534.0,1.0,0.0,McDaniels,1630183.0,,,,,,,,,,,,,,,
46,PT08M03.00S,2023-01-14T01:16:45.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,93.69250985545335,48.330269607843135,1610612750,11,9,2023-01-14T01:21:37Z,460000,False,-8.0,7.0,1,right,A. Edwards driving finger roll Layup (4 PTS),[1630162],1610612750.0,MIN,driving finger roll,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,1.07,Made,4.0,,,,,,,,,,,,
47,PT07M41.00S,2023-01-14T01:17:06.9Z,1,REGULAR,3pt,Jump Shot,[],1630613,32.276609724047304,58.57843137254902,1610612756,11,9,2023-01-14T01:17:11Z,470000,False,-43.0,251.0,1,left,MISS D. Washington Jr. 25' pullup 3PT,[1630613],1610612756.0,PHX,pullup,,,Washington Jr.,D. Washington Jr.,,,,,Above the Break 3,24+ Center,,,,,,25.45,Missed,,,,,,,,,,,,,
48,PT07M39.00S,2023-01-14T01:17:08.9Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,11,9,2023-01-14T01:17:11Z,480000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,47.0,1.0,1.0,0.0,,,,,
49,PT07M30.00S,2023-01-14T01:17:19.6Z,1,REGULAR,foul,personal,['2freethrow'],1629028,,,1610612750,11,9,2023-01-14T01:17:28Z,490000,False,,,0,,D. Ayton shooting personal FOUL (1 PF) (Russell 2 FT),"[1629028, 1626156]",1610612756.0,PHX,shooting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,201638.0,1.0,0.0,Russell,1626156.0,,,,,,,,,,,,,,,
51,PT07M30.00S,2023-01-14T01:17:50.5Z,1,REGULAR,freethrow,1 of 2,[],1626156,,,1610612750,11,9,2023-01-14T01:17:50Z,510000,False,,,0,,MISS D. Russell Free Throw 1 of 2,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
52,PT07M30.00S,2023-01-14T01:17:50.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,11,9,2023-01-14T01:17:50Z,520000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,
53,PT07M30.00S,2023-01-14T01:18:08.0Z,1,REGULAR,freethrow,2 of 2,[],1626156,,,1610612750,12,9,2023-01-14T01:18:08Z,530000,False,,,0,,D. Russell Free Throw 2 of 2 (3 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,
54,PT07M17.00S,2023-01-14T01:18:24.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,18.528252299605782,48.47196691176471,1610612756,12,9,2023-01-14T01:19:05Z,540000,False,8.0,122.0,1,left,MISS D. Ayton 12' Jump Shot,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,12.19,Missed,,,,,,,,,,,,,
55,PT07M14.00S,2023-01-14T01:18:27.5Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,12,9,2023-01-14T01:18:30Z,550000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,54.0,2.0,2.0,0.0,,,,,
56,PT07M11.00S,2023-01-14T01:18:33.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630162,92.11563731931669,57.37591911764706,1610612750,14,9,2023-01-14T01:18:48Z,560000,False,37.0,22.0,1,right,A. Edwards running Layup (6 PTS) (J. McDaniels 1 AST),"[1630162, 1630183]",1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,4.28,Made,6.0,J. McDaniels,1630183.0,1.0,,,,,,,,,
58,PT07M11.00S,2023-01-14T01:18:35.8Z,1,REGULAR,foul,personal,['1freethrow'],1628969,,,1610612750,14,9,2023-01-14T01:18:45Z,580000,False,,,0,,M. Bridges shooting personal FOUL (1 PF) (Edwards 1 FT),"[1628969, 1630162]",1610612756.0,PHX,shooting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1662.0,1.0,0.0,Edwards,1630162.0,,,,,,,,,,,,,,,
60,PT07M11.00S,2023-01-14T01:18:56.6Z,1,REGULAR,freethrow,1 of 1,[],1630162,,,1610612750,15,9,2023-01-14T01:18:56Z,600000,False,,,0,,A. Edwards Free Throw 1 of 1 (7 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,
62,PT06M58.00S,2023-01-14T01:19:45.7Z,1,REGULAR,jumpball,recovered,[],1626156,,,1610612756,15,9,2023-01-14T01:19:45Z,610000,False,,,0,,Jump Ball R. Gobert vs. D. Ayton: Tip to D. Russell,"[1626156, 203497, 1629028]",1610612750.0,MIN,unclearpass,D. Russell,1626156.0,Russell,D. Russell,Gobert,203497.0,Ayton,1629028.0,,,,,,,,,,,,,,,,,,,,,,
65,PT06M58.00S,2023-01-14T01:19:45.7Z,1,REGULAR,turnover,bad pass,[],1628969,,,1610612756,15,9,2023-01-14T01:43:37Z,640000,False,,,0,,M. Bridges bad pass TURNOVER (1 TO),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1.0,,,,
67,PT06M53.00S,2023-01-14T01:19:51.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1626156,85.49605781865965,29.65686274509804,1610612750,17,9,2023-01-14T01:19:56Z,660000,False,-102.0,84.0,1,right,D. Russell 13' pullup Jump Shot (5 PTS),[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,Mid-Range,8-16 Left,,,,,,13.18,Made,5.0,,,,,,,,,,,,
68,PT06M53.00S,2023-01-14T01:19:56.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,17,9,2023-01-14T01:19:56Z,670000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M37.00S,2023-01-14T01:23:10.6Z,1,REGULAR,2pt,Jump Shot,[],1629028,24.392247043363994,58.57843137254902,1610612756,17,9,2023-01-14T01:23:14Z,680000,False,-43.0,177.0,1,left,MISS D. Ayton 18' Jump Shot,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Center,,,,,,18.19,Missed,,,,,,,,,,,,,
70,PT06M35.00S,2023-01-14T01:23:12.6Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,17,9,2023-01-14T01:23:14Z,690000,False,,,0,,R. Gobert REBOUND (Off:1 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,69.0,3.0,2.0,1.0,,,,,
71,PT06M15.00S,2023-01-14T01:23:32.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,92.50985545335085,54.557291666666664,1610612750,19,9,2023-01-14T01:23:37Z,700000,False,23.0,18.0,1,right,A. Edwards driving finger roll Layup (9 PTS),[1630162],1610612750.0,MIN,driving finger roll,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,2.9,Made,9.0,,,,,,,,,,,,
72,PT06M07.00S,2023-01-14T01:23:40.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630613,7.30946123521682,50.245098039215684,1610612756,19,9,2023-01-14T01:23:45Z,710000,False,-1.0,16.0,1,left,MISS D. Washington Jr. driving finger roll Layup,[1630613],1610612756.0,PHX,driving finger roll,,,Washington Jr.,D. Washington Jr.,,,,,Restricted Area,0-8 Center,,,,,,1.62,Missed,,,,,,,,,,,,,
73,PT06M04.00S,2023-01-14T01:23:43.4Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,19,9,2023-01-14T01:23:45Z,720000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:3),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,72.0,3.0,3.0,0.0,,,,,
74,PT05M55.00S,2023-01-14T01:23:52.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203937,91.85282522996057,56.27297794117647,1610612750,21,9,2023-01-14T01:23:58Z,730000,False,31.0,24.0,1,right,K. Anderson driving finger roll Layup (4 PTS),[203937],1610612750.0,MIN,driving finger roll,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,,,3.96,Made,4.0,,,,,,,,,,,,
75,PT05M41.00S,2023-01-14T01:24:05.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203967,6.915243101182654,48.77450980392157,1610612756,21,9,2023-01-14T01:24:11Z,740000,False,6.0,13.0,1,left,MISS D. Saric Layup - blocked,"[203967, 203497]",1610612756.0,PHX,,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,,,,,,1.39,Missed,,,,,,,,,,,,Gobert,203497.0
76,PT05M41.00S,2023-01-14T01:24:05.8Z,1,REGULAR,block,,[],203497,,,1610612756,21,9,2023-01-14T01:24:08Z,750000,False,,,0,,R. Gobert BLOCK (1 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
77,PT05M39.00S,2023-01-14T01:24:07.8Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,21,9,2023-01-14T01:24:11Z,760000,False,,,0,,R. Gobert REBOUND (Off:1 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,75.0,4.0,3.0,1.0,,,,,
78,PT05M30.00S,2023-01-14T01:24:16.9Z,1,REGULAR,3pt,Jump Shot,[],1630162,68.80749014454665,59.31372549019608,1610612750,21,9,2023-01-14T01:24:28Z,770000,False,47.0,241.0,1,right,MISS A. Edwards 24' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,,,24.52,Missed,,,,,,,,,,,,,
79,PT05M26.00S,2023-01-14T01:24:20.9Z,1,REGULAR,rebound,defensive,[],1630613,,,1610612756,21,9,2023-01-14T01:24:28Z,780000,False,,,0,,D. Washington Jr. REBOUND (Off:0 Def:1),[1630613],1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,78.0,1.0,1.0,0.0,,,,,
80,PT05M17.00S,2023-01-14T01:24:29.7Z,1,REGULAR,2pt,Jump Shot,[],1630613,26.62614980289093,37.254901960784316,1610612756,21,11,2023-01-14T01:24:44Z,790000,False,64.0,198.0,1,left,D. Washington Jr. 20' step back Jump Shot (2 PTS),[1630613],1610612756.0,PHX,step back,,,Washington Jr.,D. Washington Jr.,,,,,Mid-Range,16-24 Center,,,,,,20.78,Made,2.0,,,,,,,,,,,,
81,PT04M59.00S,2023-01-14T01:24:47.6Z,1,REGULAR,turnover,bad pass,[],1626156,,,1610612750,21,11,2023-01-14T01:24:54Z,800000,False,,,0,,D. Russell bad pass TURNOVER (1 TO),"[1626156, 1628470]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1.0,Craig,1628470.0,,
82,PT04M59.00S,2023-01-14T01:24:47.6Z,1,REGULAR,steal,,[],1628470,,,1610612756,21,11,2023-01-14T01:24:49Z,810000,False,,,0,,T. Craig STEAL (1 STL),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
83,PT04M55.00S,2023-01-14T01:24:51.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628969,7.046649145860711,48.77450980392157,1610612756,21,13,2023-01-14T01:25:01Z,820000,False,6.0,14.0,1,left,M. Bridges running Layup (7 PTS) (T. Craig 1 AST),"[1628969, 1628470]",1610612756.0,PHX,running,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,1.5,Made,7.0,T. Craig,1628470.0,1.0,,,,,,,,,
85,PT04M42.00S,2023-01-14T01:25:05.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,90.14454664914587,49.85830269607843,1610612750,21,13,2023-01-14T01:25:51Z,840000,False,-1.0,40.0,1,right,MISS J. McDaniels driving floating Shot,[1630183],1610612750.0,MIN,driving floating,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,4.01,Missed,,,,,,,,,,,,,
87,PT04M39.00S,2023-01-14T01:25:08.2Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612756,21,13,2023-01-14T01:25:12Z,860000,False,,,0,,D. Ayton REBOUND (Off:0 Def:1),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,85.0,1.0,1.0,0.0,,,,,
88,PT04M29.00S,2023-01-14T01:25:17.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630613,7.178055190538765,54.90196078431373,1610612756,21,15,2023-01-14T01:25:21Z,870000,False,-25.0,15.0,1,left,D. Washington Jr. Layup (4 PTS),[1630613],1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,Restricted Area,0-8 Center,,,,,,2.87,Made,4.0,,,,,,,,,,,,
89,PT04M18.00S,2023-01-14T01:25:28.5Z,1,REGULAR,3pt,Jump Shot,[],1626156,68.80749014454665,62.254901960784316,1610612750,24,15,2023-01-14T01:25:36Z,880000,False,61.0,241.0,1,right,D. Russell 24' 3PT pullup (8 PTS),[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,,,,,,24.84,Made,8.0,,,,,,,,,,,,
