actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2022-12-19T00:10:19.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-12-19T00:10:19Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2022-12-19T00:10:21.6Z,1,REGULAR,jumpball,recovered,[],1627936,,,1610612741,0,0,2022-12-19T00:10:21Z,40000,False,,,0,,Jump Ball N. Vucevic vs. N. Reid: Tip to A. Caruso,"[1627936, 202696, 1629675]",1610612741.0,CHI,startperiod,A. Caruso,1627936.0,Caruso,A. Caruso,Vucevic,202696.0,Reid,1629675.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M47.00S,2022-12-19T00:10:30.8Z,1,REGULAR,3pt,Jump Shot,[],203897,6.521024967148489,95.83333333333334,1610612741,0,3,2022-12-19T00:10:37Z,70000,False,-229.0,9.0,1,left,Z. LaVine 3PT  (3 PTS) (A. Caruso 1 AST),"[203897, 1627936]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Left Corner 3,24+ Left,22.94,Made,3.0,A. Caruso,1627936.0,1.0,,,,,,,,,,,,,,
9,PT11M31.00S,2022-12-19T00:10:47.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,93.51182654402102,50.73529411764706,1610612750,2,3,2022-12-19T00:11:06Z,90000,False,4.0,8.0,1,right,N. Reid cutting finger roll Layup (2 PTS) (A. Edwards 1 AST),"[1629675, 1630162]",1610612750.0,MIN,cutting finger roll,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,0.93,Made,2.0,A. Edwards,1630162.0,1.0,,,,,,,,,,,,,,
11,PT11M15.00S,2022-12-19T00:11:03.5Z,1,REGULAR,2pt,Jump Shot,[],202696,11.383048620236531,81.61764705882352,1610612741,2,5,2022-12-19T00:11:09Z,110000,False,-158.0,55.0,1,left,N. Vucevic 16' Jump Shot (2 PTS) (Z. LaVine 1 AST),"[202696, 203897]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Left,16.72,Made,2.0,Z. LaVine,203897.0,1.0,,,,,,,,,,,,,,
13,PT11M00.00S,2022-12-19T00:11:17.9Z,1,REGULAR,turnover,bad pass,[],1630162,,,1610612750,2,5,2022-12-19T00:11:24Z,130000,False,,,0,,A. Edwards bad pass TURNOVER (1 TO),"[1630162, 202696]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Vucevic,202696.0,,,,,,,,,,,
14,PT11M00.00S,2022-12-19T00:11:17.9Z,1,REGULAR,steal,,[],202696,,,1610612741,2,5,2022-12-19T00:11:19Z,140000,False,,,0,,N. Vucevic STEAL (1 STL),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
15,PT10M47.00S,2022-12-19T00:11:30.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203897,22.552562417871222,88.23529411764706,1610612741,2,5,2022-12-19T00:11:35Z,150000,False,-191.0,159.0,1,left,MISS Z. LaVine 24' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,24.9,Missed,,,,,,,,,,,,,,,,,,
16,PT10M44.00S,2022-12-19T00:11:33.7Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,2,5,2022-12-19T00:11:35Z,160000,False,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,15.0,1.0,1.0,0.0,,,,,,,
17,PT10M39.00S,2022-12-19T00:11:40.9Z,1,REGULAR,turnover,traveling,[],1630183,,,1610612750,2,5,2022-12-19T00:11:55Z,170000,False,,,0,,J. McDaniels traveling TURNOVER (1 TO),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Right Center,,,,,,,1.0,,,,,,,1628172.0,,,,,,
18,PT10M17.00S,2022-12-19T00:12:13.5Z,1,REGULAR,turnover,lost ball,[],202696,,,1610612741,2,5,2022-12-19T00:12:18Z,180000,False,,,0,,N. Vucevic lost ball TURNOVER (1 TO),"[202696, 203937]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Right,,,,,,,1.0,Anderson,203937.0,,,,,,,,,,,
19,PT10M17.00S,2022-12-19T00:12:13.5Z,1,REGULAR,steal,,[],203937,,,1610612750,2,5,2022-12-19T00:12:15Z,190000,False,,,0,,K. Anderson STEAL (1 STL),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
20,PT10M11.00S,2022-12-19T00:12:19.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629675,74.58935611038108,12.745098039215685,1610612750,5,5,2022-12-19T00:12:29Z,200000,False,-186.0,186.0,1,right,N. Reid 26' 3PT  (5 PTS) (D. Russell 1 AST),"[1629675, 1626156]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,26.35,Made,5.0,D. Russell,1626156.0,1.0,,,,,,,,,,,,,,
22,PT09M52.00S,2022-12-19T00:12:38.4Z,1,REGULAR,turnover,bad pass,[],202696,,,1610612741,5,5,2022-12-19T00:12:42Z,220000,False,,,0,,N. Vucevic bad pass TURNOVER (2 TO),"[202696, 1629675]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Left Center,,,,,,,2.0,Reid,1629675.0,,,,,,,,,,,
23,PT09M52.00S,2022-12-19T00:12:38.4Z,1,REGULAR,steal,,[],1629675,,,1610612750,5,5,2022-12-19T00:12:40Z,230000,False,,,0,,N. Reid STEAL (1 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
24,PT09M42.00S,2022-12-19T00:12:50.9Z,1,REGULAR,foul,personal,[],1630172,,,1610612750,5,5,2022-12-19T00:13:04Z,240000,False,,,0,,P. Williams personal FOUL (1 PF),"[1630172, 1630183]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,202053.0,1.0,0.0,McDaniels,1630183.0,,
26,PT09M39.00S,2022-12-19T00:13:07.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629675,72.48685939553219,21.568627450980394,1610612750,8,5,2022-12-19T00:13:11Z,260000,False,-142.0,206.0,1,right,N. Reid 25' 3PT  (8 PTS) (A. Edwards 2 AST),"[1629675, 1630162]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,25.04,Made,8.0,A. Edwards,1630162.0,2.0,,,,,,,,,,,,,,
28,PT09M30.00S,2022-12-19T00:13:19.4Z,1,REGULAR,foul,personal,['2freethrow'],203937,,,1610612741,8,5,2022-12-19T00:13:25Z,280000,False,,,0,,K. Anderson shooting personal FOUL (1 PF) (LaVine 2 FT),"[203937, 203897]",1610612750.0,MIN,shooting,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1628172.0,1.0,0.0,LaVine,203897.0,,
30,PT09M30.00S,2022-12-19T00:13:45.9Z,1,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,8,5,2022-12-19T00:13:46Z,300000,False,,,0,,MISS Z. LaVine Free Throw 1 of 2,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
31,PT09M30.00S,2022-12-19T00:13:45.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,8,5,2022-12-19T00:13:46Z,310000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,
32,PT09M30.00S,2022-12-19T00:14:01.8Z,1,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,8,6,2022-12-19T00:14:01Z,320000,False,,,0,,Z. LaVine Free Throw 2 of 2 (4 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
33,PT09M16.00S,2022-12-19T00:14:16.5Z,1,REGULAR,3pt,Jump Shot,[],1630162,67.23061760840999,25.735294117647058,1610612750,8,6,2022-12-19T00:14:38Z,330000,False,-121.0,256.0,1,right,MISS A. Edwards 28' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,28.28,Missed,,,,,,,,,,,,,,,,,,
34,PT09M09.00S,2022-12-19T00:14:23.5Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,8,6,2022-12-19T00:14:24Z,340000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,33.0,1.0,1.0,0.0,,,,,,,
35,PT09M00.00S,2022-12-19T00:14:31.5Z,1,REGULAR,3pt,Jump Shot,[],201942,31.61957950065703,40.19607843137255,1610612741,8,9,2022-12-19T00:14:37Z,350000,False,49.0,245.0,1,left,D. DeRozan 24' 3PT  (3 PTS) (N. Vucevic 1 AST),"[201942, 202696]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Center,24.96,Made,3.0,N. Vucevic,202696.0,1.0,,,,,,,,,,,,,,
37,PT08M41.00S,2022-12-19T00:14:51.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,93.38042049934296,50.0,1610612750,10,9,2022-12-19T00:14:55Z,370000,False,0.0,10.0,1,right,N. Reid cutting Layup (10 PTS) (D. Russell 2 AST),"[1629675, 1626156]",1610612750.0,MIN,cutting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,0.97,Made,10.0,D. Russell,1626156.0,2.0,,,,,,,,,,,,,,
39,PT08M24.00S,2022-12-19T00:15:07.9Z,1,REGULAR,2pt,Jump Shot,[],202696,5.469776609724048,69.85294117647058,1610612741,10,11,2022-12-19T00:15:13Z,390000,False,-99.0,-1.0,1,left,N. Vucevic 9' turnaround fadeaway Jump Shot (4 PTS),[202696],1610612741.0,CHI,turnaround fadeaway,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Left,9.93,Made,4.0,,,,,,,,,,,,,,,,,
40,PT08M09.00S,2022-12-19T00:15:23.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,87.20433639947439,61.76470588235294,1610612750,10,11,2022-12-19T00:15:59Z,400000,False,59.0,68.0,1,right,MISS J. McDaniels 8' driving floating Shot,[1630183],1610612750.0,MIN,driving floating,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Right,8.97,Missed,,,,,,,,,,,,,,,,,,
41,PT08M07.00S,2022-12-19T00:15:25.5Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,10,11,2022-12-19T00:15:32Z,410000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:2),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,40.0,2.0,2.0,0.0,,,,,,,
42,PT07M59.00S,2022-12-19T00:15:35.0Z,1,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612741,10,11,2022-12-19T00:15:41Z,420000,False,,,0,,J. McDaniels shooting personal FOUL (1 PF) (LaVine 2 FT),"[1630183, 203897]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,1628172.0,1.0,0.0,LaVine,203897.0,,
44,PT07M59.00S,2022-12-19T00:15:56.7Z,1,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,10,12,2022-12-19T00:15:56Z,440000,False,,,0,,Z. LaVine Free Throw 1 of 2 (5 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
45,PT07M59.00S,2022-12-19T00:16:14.7Z,1,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,10,13,2022-12-19T00:16:14Z,450000,False,,,0,,Z. LaVine Free Throw 2 of 2 (6 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
46,PT07M49.00S,2022-12-19T00:16:25.5Z,1,REGULAR,turnover,bad pass,[],1630162,,,1610612750,10,13,2022-12-19T00:16:31Z,460000,False,,,0,,A. Edwards bad pass TURNOVER (2 TO),"[1630162, 202696]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,,,,2.0,Vucevic,202696.0,,,,,,,,,,,
