actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-04-09T19:40:49.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-04-09T19:40:49Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-04-09T19:40:55.1Z,1,REGULAR,jumpball,recovered,[],1627742,,,1610612740,0,0,2023-04-09T19:40:55Z,40000,False,,,0,,Jump Ball J. Valanciunas vs. R. Gobert: Tip to B. Ingram,"[1627742, 202685, 203497]",1610612740.0,NOP,startperiod,B. Ingram,1627742.0,Ingram,B. Ingram,Valanciunas,202685.0,Gobert,203497.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2023-04-09T19:41:06.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,7.046649145860711,48.03921568627451,1610612740,0,2,2023-04-09T19:41:13Z,70000,False,10.0,14.0,1,left,B. Ingram driving finger roll Layup (2 PTS) (J. Valanciunas 1 AST),"[1627742, 202685]",1610612740.0,NOP,driving finger roll,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,1.68,Made,2.0,J. Valanciunas,202685.0,1.0,,,,,,,,,,,,,,
9,PT11M25.00S,2023-04-09T19:41:23.8Z,1,REGULAR,turnover,bad pass,[],1626157,,,1610612750,0,2,2023-04-09T19:41:30Z,90000,False,,,0,,K. Towns bad pass TURNOVER (1 TO),"[1626157, 1630529]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Left Center,,,,,,,1.0,Jones,1630529.0,,,,,,,,,,,
10,PT11M25.00S,2023-04-09T19:41:23.8Z,1,REGULAR,steal,,[],1630529,,,1610612740,0,2,2023-04-09T19:41:26Z,100000,False,,,0,,H. Jones STEAL (1 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
11,PT11M20.00S,2023-04-09T19:41:29.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627742,8.09789750328515,47.794117647058826,1610612740,0,2,2023-04-09T19:41:36Z,110000,False,11.0,24.0,1,left,MISS B. Ingram running Layup,[1627742],1610612740.0,NOP,running,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,2.6,Missed,,,,,,,,,,,,,,,,,,
12,PT11M17.00S,2023-04-09T19:41:32.4Z,1,REGULAR,rebound,offensive,[],1627742,,,1610612740,0,2,2023-04-09T19:41:46Z,120000,False,,,0,,B. Ingram REBOUND (Off:1 Def:0),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,,,,,,,11.0,1.0,0.0,1.0,,,,,,,
13,PT11M17.00S,2023-04-09T19:41:33.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1627742,5.590000152587891,50.0,1610612740,0,4,2023-04-09T19:41:50Z,130000,False,0.0,0.0,1,left,B. Ingram tip Layup (4 PTS),[1627742],1610612740.0,NOP,tip,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,0.0,Made,4.0,,,,,,,,,,,,,,,,,
14,PT11M00.00S,2023-04-09T19:41:48.5Z,1,REGULAR,3pt,Jump Shot,[],201144,78.40013140604468,90.44117647058823,1610612750,0,4,2023-04-09T19:41:52Z,140000,False,202.0,151.0,1,right,MISS M. Conley 25' 3PT,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,25.21,Missed,,,,,,,,,,,,,,,,,,
15,PT10M58.00S,2023-04-09T19:41:50.5Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,0,4,2023-04-09T19:41:52Z,150000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,14.0,1.0,1.0,0.0,,,,,,,
