actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
21,PT09M49.00S,2023-03-23T00:13:55.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,6.915243101182654,36.27450980392157,1610612750,5,6,2023-03-23T00:15:35Z,210000,False,69.0,13.0,1,left,MISS J. McDaniels 6' driving Layup,[1630183],1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,6.97,Missed,,,,,,,,,,,,,,,,,,
22,PT09M47.00S,2023-03-23T00:13:57.5Z,1,REGULAR,rebound,offensive,[],1630183,,,1610612750,5,6,2023-03-23T00:14:01Z,220000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:0),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,21.0,1.0,0.0,1.0,,,,,,,,,,,,,
23,PT09M43.00S,2023-03-23T00:14:02.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203937,26.363337713534822,16.911764705882355,1610612750,8,6,2023-03-23T00:14:07Z,230000,False,165.0,195.0,1,left,K. Anderson 25' 3PT  (3 PTS) (J. McDaniels 1 AST),"[203937, 1630183]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Right Center,25.59,Made,3.0,,,,,J. McDaniels,1630183.0,1.0,,,,,,,,,,
25,PT09M26.00S,2023-03-23T00:14:18.3Z,1,REGULAR,3pt,Jump Shot,[],1629027,68.67608409986859,70.09803921568627,1610612737,8,9,2023-03-23T00:14:23Z,250000,False,100.0,242.0,1,right,T. Young 26' 3PT pullup (5 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,26.19,Made,5.0,,,,,,,,,,,,,,,,,
26,PT09M13.00S,2023-03-23T00:14:31.3Z,1,REGULAR,3pt,Jump Shot,[],1626157,32.276609724047304,56.372549019607845,1610612750,11,9,2023-03-23T00:14:36Z,260000,False,-32.0,251.0,1,left,K. Towns 25' 3PT  (3 PTS) (M. Conley 1 AST),"[1626157, 201144]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,25.29,Made,3.0,,,,,M. Conley,201144.0,1.0,,,,,,,,,,
28,PT09M02.00S,2023-03-23T00:14:43.2Z,1,REGULAR,2pt,Jump Shot,[],1629027,77.4802890932983,42.15686274509804,1610612737,11,11,2023-03-23T00:14:47Z,280000,False,-39.0,159.0,1,right,T. Young 16' pullup Jump Shot (7 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Mid-Range,16-24 Center,16.4,Made,7.0,,,,,,,,,,,,,,,,,
29,PT08M52.00S,2023-03-23T00:14:53.0Z,1,REGULAR,3pt,Jump Shot,[],1626157,31.225361366622867,28.921568627450984,1610612750,14,11,2023-03-23T00:14:57Z,290000,False,105.0,241.0,1,left,K. Towns 26' 3PT  (6 PTS) (M. Conley 2 AST),"[1626157, 201144]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,26.3,Made,6.0,,,,,M. Conley,201144.0,2.0,,,,,,,,,,
31,PT08M31.00S,2023-03-23T00:15:14.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203991,93.64323258869908,49.50980392156863,1610612737,14,13,2023-03-23T00:15:18Z,310000,False,-2.0,7.0,1,right,C. Capela cutting Layup (2 PTS) (B. Bogdanovic 1 AST),"[203991, 203992]",1610612737.0,ATL,cutting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,0.77,Made,2.0,,,,,B. Bogdanovic,203992.0,1.0,,,,,,,,,,
33,PT08M15.00S,2023-03-23T00:15:29.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203497,14.14257555847569,49.26470588235294,1610612750,14,13,2023-03-23T00:15:33Z,330000,False,4.0,80.0,1,left,MISS R. Gobert 8' turnaround Hook,[203497],1610612750.0,MIN,turnaround,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,8.05,Missed,,,,,,,,,,,,,,,,,,
34,PT08M14.00S,2023-03-23T00:15:30.4Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,14,13,2023-03-23T00:15:33Z,340000,False,,,0,,C. Capela REBOUND (Off:0 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Center,,,,33.0,2.0,2.0,0.0,,,,,,,,,,,,,
35,PT08M06.00S,2023-03-23T00:15:39.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,86.28449408672799,48.03921568627451,1610612737,14,13,2023-03-23T00:15:44Z,350000,False,-10.0,76.0,1,right,MISS T. Young 7' driving floating Shot - blocked,"[1629027, 1630183]",1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,7.7,Missed,,,,,,,,,McDaniels,1630183.0,,,,,,,,
36,PT08M06.00S,2023-03-23T00:15:39.2Z,1,REGULAR,block,,[],1630183,,,1610612737,14,13,2023-03-23T00:15:41Z,360000,False,,,0,,J. McDaniels BLOCK (1 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
37,PT08M03.00S,2023-03-23T00:15:42.2Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,14,13,2023-03-23T00:15:44Z,370000,False,,,0,,K. Towns REBOUND (Off:0 Def:2),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,35.0,2.0,2.0,0.0,,,,,,,,,,,,,
38,PT07M58.00S,2023-03-23T00:15:46.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201144,8.754927726675426,93.87254901960785,1610612750,14,13,2023-03-23T00:21:42Z,380000,False,-219.0,30.0,1,left,MISS M. Conley step back 3PT,[201144],1610612750.0,MIN,step back,,,Conley,M. Conley,,,,,Left Corner 3,24+ Left,22.14,Missed,,,,,,,,,,,,,,,,,,
39,PT07M57.00S,2023-03-23T00:15:47.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612737,14,13,2023-03-23T00:15:56Z,390000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Left Corner 3,24+ Left,,,,38.0,,,,,,,,,,,,,,,,
40,PT07M57.00S,2023-03-23T00:15:53.3Z,1,REGULAR,foul,personal,[],1626157,,,1610612737,14,13,2023-03-23T00:16:08Z,400000,False,,,0,,K. Towns loose ball personal FOUL (1 PF),"[1626157, 1628381]",1610612750.0,MIN,loose ball,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,202049.0,1.0,0.0,Collins,1628381.0,,,
42,PT07M50.00S,2023-03-23T00:16:16.5Z,1,REGULAR,violation,kicked ball,[],1630183,,,1610612737,14,13,2023-03-23T00:16:32Z,420000,False,,,0,,J. McDaniels kicked ball VIOLATION,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,202053.0,,,,,,,
43,PT07M44.00S,2023-03-23T00:16:36.0Z,1,REGULAR,turnover,out-of-bounds,[],1629631,,,1610612737,14,13,2023-03-23T00:16:44Z,430000,False,,,0,,D. Hunter lost ball out-of-bounds TURNOVER (1 TO),[1629631],1610612737.0,ATL,lost ball,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,203054.0,,,,,1.0,,
44,PT07M28.00S,2023-03-23T00:16:56.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626157,14.011169513797633,49.01960784313725,1610612750,14,13,2023-03-23T00:23:02Z,440000,False,5.0,79.0,1,left,MISS K. Towns 7' floating Shot,[1626157],1610612750.0,MIN,floating,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,7.94,Missed,,,,,,,,,,,,,,,,,,
45,PT07M27.00S,2023-03-23T00:16:57.5Z,1,REGULAR,rebound,offensive,[],1626157,,,1610612750,14,13,2023-03-23T00:17:02Z,450000,False,,,0,,K. Towns REBOUND (Off:1 Def:2),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,44.0,3.0,2.0,1.0,,,,,,,,,,,,,
46,PT07M25.00S,2023-03-23T00:16:59.7Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626157,17.559132720105126,49.50980392156863,1610612750,16,13,2023-03-23T00:17:05Z,460000,False,2.0,113.0,1,left,K. Towns 11' Hook (8 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,11.26,Made,8.0,,,,,,,,,,,,,,,,,
47,PT07M14.00S,2023-03-23T00:17:13.2Z,1,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612737,16,13,2023-03-23T00:17:19Z,470000,False,,,0,,J. McDaniels shooting personal FOUL (1 PF) (Young 2 FT),"[1630183, 1629027]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,202053.0,1.0,0.0,Young,1629027.0,,,
49,PT07M14.00S,2023-03-23T00:17:40.3Z,1,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,16,14,2023-03-23T00:17:40Z,490000,False,,,0,,T. Young Free Throw 1 of 2 (8 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
50,PT07M14.00S,2023-03-23T00:17:58.1Z,1,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,16,15,2023-03-23T00:17:58Z,500000,False,,,0,,T. Young Free Throw 2 of 2 (9 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
51,PT06M58.00S,2023-03-23T00:18:18.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,9.149145860709593,40.44117647058824,1610612750,18,15,2023-03-23T00:18:25Z,510000,False,48.0,34.0,1,left,K. Anderson driving bank Jump Shot (5 PTS) (M. Conley 3 AST),"[203937, 201144]",1610612750.0,MIN,driving bank,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,5.84,Made,5.0,,,,,M. Conley,201144.0,3.0,,,,,,,,,,
53,PT06M47.00S,2023-03-23T00:18:30.8Z,1,REGULAR,turnover,out-of-bounds,[],1629027,,,1610612737,18,15,2023-03-23T00:18:40Z,530000,False,,,0,,T. Young bad pass out-of-bounds TURNOVER (1 TO),[1629027],1610612737.0,ATL,bad pass,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202053.0,,,,,1.0,,
54,PT06M47.00S,2023-03-23T00:18:35.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,18,15,2023-03-23T00:18:35Z,540000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M47.00S,2023-03-23T00:21:07.1Z,1,REGULAR,substitution,out,[],1626157,,,1610612750,18,15,2023-03-23T00:21:28Z,550000,False,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M47.00S,2023-03-23T00:21:07.1Z,1,REGULAR,substitution,out,[],201144,,,1610612750,18,15,2023-03-23T00:21:28Z,560000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M47.00S,2023-03-23T00:21:07.1Z,1,REGULAR,substitution,out,[],1629027,,,1610612750,18,15,2023-03-23T00:21:28Z,570000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M47.00S,2023-03-23T00:21:07.1Z,1,REGULAR,substitution,in,[],1627752,,,1610612750,18,15,2023-03-23T00:21:28Z,580000,False,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M47.00S,2023-03-23T00:21:07.1Z,1,REGULAR,substitution,in,[],1629638,,,1610612750,18,15,2023-03-23T00:21:28Z,590000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M47.00S,2023-03-23T00:21:07.1Z,1,REGULAR,substitution,in,[],1628988,,,1610612750,18,15,2023-03-23T00:21:28Z,600000,False,,,0,,SUB in: A. Holiday,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M33.00S,2023-03-23T00:21:53.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630183,10.726018396846255,62.745098039215684,1610612750,20,15,2023-03-23T00:22:07Z,610000,False,-64.0,48.0,1,left,J. McDaniels 7' bank Jump Shot (4 PTS),[1630183],1610612750.0,MIN,bank,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,7.99,Made,4.0,,,,,,,,,,,,,,,,,
62,PT06M33.00S,2023-03-23T00:21:55.9Z,1,REGULAR,foul,personal,['1freethrow'],1629631,,,1610612750,20,15,2023-03-23T00:22:04Z,620000,False,,,0,,D. Hunter shooting personal FOUL (1 PF) (McDaniels 1 FT),"[1629631, 1630183]",1610612737.0,ATL,shooting,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202049.0,1.0,0.0,McDaniels,1630183.0,,,
64,PT06M33.00S,2023-03-23T00:22:17.4Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1630183,,,1610612750,21,15,2023-03-23T00:22:17Z,640000,False,,,0,,J. McDaniels Free Throw 1 of 1 (5 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
65,PT06M15.00S,2023-03-23T00:22:36.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628988,83.78777923784494,40.68627450980392,1610612737,21,15,2023-03-23T00:25:27Z,650000,False,-47.0,100.0,1,right,MISS A. Holiday 11' floating Shot,[1628988],1610612737.0,ATL,floating,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),8-16 Center,11.02,Missed,,,,,,,,,,,,,,,,,,
66,PT06M12.00S,2023-03-23T00:22:39.6Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,21,15,2023-03-23T00:22:41Z,660000,False,,,0,,C. Capela REBOUND (Off:1 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Center,,,,65.0,3.0,2.0,1.0,,,,,,,,,,,,,
67,PT06M09.00S,2023-03-23T00:22:44.2Z,1,REGULAR,turnover,out-of-bounds,[],1628381,,,1610612737,21,15,2023-03-23T00:22:52Z,670000,False,,,0,,J. Collins lost ball out-of-bounds TURNOVER (1 TO),[1628381],1610612737.0,ATL,lost ball,,,Collins,J. Collins,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,202049.0,,,,,1.0,,
68,PT05M55.00S,2023-03-23T00:23:03.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627752,18.478975032851512,39.46078431372549,1610612750,21,15,2023-03-23T00:23:07Z,680000,False,53.0,121.0,1,left,MISS T. Prince 13' floating Shot,[1627752],1610612750.0,MIN,floating,,,Prince,T. Prince,,,,,In The Paint (Non-RA),8-16 Center,13.22,Missed,,,,,,,,,,,,,,,,,,
69,PT05M52.00S,2023-03-23T00:23:06.3Z,1,REGULAR,rebound,defensive,[],1629631,,,1610612737,21,15,2023-03-23T00:23:07Z,690000,False,,,0,,D. Hunter REBOUND (Off:0 Def:1),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,,,,68.0,1.0,1.0,0.0,,,,,,,,,,,,,
70,PT05M45.00S,2023-03-23T00:23:12.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,94.1688567674113,51.470588235294116,1610612737,21,15,2023-03-23T00:23:17Z,700000,False,7.0,2.0,1,right,MISS D. Hunter driving Layup,[1629631],1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,0.77,Missed,,,,,,,,,,,,,,,,,,
71,PT05M41.00S,2023-03-23T00:23:16.6Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,21,15,2023-03-23T00:23:17Z,710000,False,,,0,,C. Capela REBOUND (Off:2 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,70.0,4.0,2.0,2.0,,,,,,,,,,,,,
72,PT05M41.00S,2023-03-23T00:23:16.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,94.40999984741211,50.0,1610612737,21,17,2023-03-23T00:23:16Z,720000,False,0.0,0.0,1,right,C. Capela tip Layup (4 PTS),[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
73,PT05M26.00S,2023-03-23T00:23:32.5Z,1,REGULAR,3pt,Jump Shot,[],1630183,29.911300919842315,29.901960784313726,1610612750,24,17,2023-03-23T00:23:38Z,730000,False,100.0,229.0,1,left,J. McDaniels 24' 3PT step back (8 PTS) (R. Gobert 1 AST),"[1630183, 203497]",1610612750.0,MIN,step back,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,24.98,Made,8.0,,,,,R. Gobert,203497.0,1.0,,,,,,,,,,
74,PT05M12.00S,2023-03-23T00:23:46.5Z,1,REGULAR,2pt,Jump Shot,[],1629631,82.34231274638634,66.66666666666666,1610612737,24,19,2023-03-23T00:23:51Z,740000,False,83.0,113.0,1,right,D. Hunter 14' Jump Shot (4 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Right,14.08,Made,4.0,,,,,,,,,,,,,,,,,
75,PT04M57.00S,2023-03-23T00:24:01.0Z,1,REGULAR,3pt,Jump Shot,[],1627752,20.97568988173456,9.558823529411764,1610612750,27,19,2023-03-23T00:24:06Z,750000,False,202.0,145.0,1,left,T. Prince 24' 3PT  (3 PTS) (J. McDaniels 2 AST),"[1627752, 1630183]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Right Center,24.86,Made,3.0,,,,,J. McDaniels,1630183.0,2.0,,,,,,,,,,
77,PT04M47.00S,2023-03-23T00:24:12.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,94.03745072273325,50.245098039215684,1610612737,27,21,2023-03-23T00:24:43Z,770000,False,1.0,4.0,1,right,J. Collins driving Layup (4 PTS) (A. Holiday 1 AST),"[1628381, 1628988]",1610612737.0,ATL,driving,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,0.37,Made,4.0,,,,,A. Holiday,1628988.0,1.0,,,,,,,,,,
79,PT04M47.00S,2023-03-23T00:24:16.6Z,1,REGULAR,foul,personal,['1freethrow'],203497,,,1610612737,27,21,2023-03-23T00:24:36Z,790000,False,,,0,,R. Gobert shooting personal FOUL (1 PF) (Collins 1 FT),"[203497, 1628381]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202053.0,1.0,0.0,Collins,1628381.0,,,
81,PT04M47.00S,2023-03-23T00:24:32.8Z,1,REGULAR,substitution,out,[],203992,,,1610612737,27,21,2023-03-23T00:24:43Z,810000,False,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M47.00S,2023-03-23T00:24:32.8Z,1,REGULAR,substitution,in,[],1631100,,,1610612737,27,21,2023-03-23T00:24:43Z,820000,False,,,0,,SUB in: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M47.00S,2023-03-23T00:24:41.4Z,1,REGULAR,freethrow,1 of 1,[],1628381,,,1610612737,27,22,2023-03-23T00:24:41Z,830000,False,,,0,,J. Collins Free Throw 1 of 1 (5 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
