actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-04-01T00:11:26.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-04-01T00:11:26Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-04-01T00:11:29.1Z,1,REGULAR,jumpball,recovered,[],201144,,,1610612750,0,0,2023-04-01T00:11:29Z,40000,False,,,0,,Jump Ball R. Gobert vs. A. Davis: Tip to M. Conley,"[201144, 203497, 203076]",1610612750.0,MIN,startperiod,M. Conley,201144.0,Conley,M. Conley,Gobert,203497.0,Davis,203076.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M37.00S,2023-04-01T00:11:49.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203497,6.307490144546649,54.557291666666664,1610612750,2,0,2023-04-01T00:11:55Z,70000,False,-23.0,7.0,1,left,R. Gobert cutting Layup (2 PTS) (M. Conley 1 AST),"[203497, 201144]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,2.38,Made,2.0,M. Conley,201144.0,1.0,,,,,,,,,,,,,,
9,PT11M20.00S,2023-04-01T00:12:08.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2544,92.64126149802891,45.220588235294116,1610612747,2,0,2023-04-01T00:12:33Z,90000,False,-24.0,17.0,1,right,MISS L. James cutting Layup,[2544],1610612747.0,LAL,cutting,,,James,L. James,,,,,Restricted Area,0-8 Center,2.92,Missed,,,,,,,,,,,,,,,,,,
10,PT11M19.00S,2023-04-01T00:12:09.2Z,1,REGULAR,rebound,offensive,[],203076,,,1610612747,2,0,2023-04-01T00:12:33Z,100000,False,,,0,,A. Davis REBOUND (Off:1 Def:0),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,9.0,1.0,0.0,1.0,,,,,,,,,,
11,PT11M18.00S,2023-04-01T00:12:12.4Z,1,REGULAR,foul,personal,['2freethrow'],203497,,,1610612747,2,0,2023-04-01T00:12:17Z,110000,False,,,0,,R. Gobert shooting personal FOUL (1 PF) (Davis 2 FT),"[203497, 203076]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201638.0,1.0,0.0,Davis,203076.0,,,,,
13,PT11M18.00S,2023-04-01T00:12:36.0Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203076,,,1610612747,2,0,2023-04-01T00:12:36Z,130000,False,,,0,,MISS A. Davis Free Throw 1 of 2,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
14,PT11M18.00S,2023-04-01T00:12:36.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,2,0,2023-04-01T00:12:36Z,140000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,
15,PT11M18.00S,2023-04-01T00:12:54.8Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203076,,,1610612747,2,1,2023-04-01T00:12:54Z,150000,False,,,0,,A. Davis Free Throw 2 of 2 (1 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
16,PT10M54.00S,2023-04-01T00:13:21.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,10.463206307490145,54.90196078431373,1610612750,4,1,2023-04-01T00:13:26Z,160000,False,-25.0,46.0,1,left,J. McDaniels floating Jump Shot (2 PTS),[1630183],1610612750.0,MIN,floating,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,5.2,Made,2.0,,,,,,,,,,,,,,,,,
