actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
84,PT05M18.00S,2022-10-25T00:22:32.8Z,1,REGULAR,foul,personal,['1freethrow'],1630183,,,1610612759,12,20,2022-10-25T00:22:41Z,840000,,,0,,J. McDaniels shooting personal FOUL (1 PF) (Johnson 1 FT),"[1630183, 1629640]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202041.0,1.0,0.0,Johnson,1629640.0,,
86,PT05M18.00S,2022-10-25T00:22:42.2Z,1,REGULAR,substitution,out,[],1626156,,,1610612759,12,20,2022-10-25T00:23:01Z,860000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M18.00S,2022-10-25T00:22:42.2Z,1,REGULAR,substitution,out,[],203497,,,1610612759,12,20,2022-10-25T00:23:01Z,870000,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M18.00S,2022-10-25T00:22:42.2Z,1,REGULAR,substitution,in,[],1629162,,,1610612759,12,20,2022-10-25T00:23:01Z,880000,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M18.00S,2022-10-25T00:22:42.2Z,1,REGULAR,substitution,in,[],1627752,,,1610612759,12,20,2022-10-25T00:23:01Z,890000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M18.00S,2022-10-25T00:22:57.3Z,1,REGULAR,substitution,out,[],1630200,,,1610612759,12,20,2022-10-25T00:23:45Z,895000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M18.00S,2022-10-25T00:22:57.3Z,1,REGULAR,substitution,in,[],1626196,,,1610612759,12,20,2022-10-25T00:23:45Z,897500,,,0,,SUB in: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M18.00S,2022-10-25T00:23:06.3Z,1,REGULAR,freethrow,1 of 1,[],1629640,,,1610612759,12,20,2022-10-25T00:23:06Z,900000,,,0,,MISS K. Johnson Free Throw 1 of 1,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
91,PT05M16.00S,2022-10-25T00:23:08.3Z,1,REGULAR,rebound,defensive,[],1629162,,,1610612750,12,20,2022-10-25T00:23:10Z,910000,,,0,,J. McLaughlin REBOUND (Off:0 Def:1),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,90.0,1.0,1.0,0.0,,,,,,,,,,
92,PT05M08.00S,2022-10-25T00:23:15.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,9.280551905387648,47.05882352941176,1610612750,14,20,2022-10-25T00:23:20Z,920000,15.0,35.0,1,left,K. Towns driving Layup (7 PTS) (J. McLaughlin 1 AST),"[1626157, 1629162]",1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,3.77,Made,7.0,J. McLaughlin,1629162.0,1.0,,,,,,,,,,,,,,
94,PT05M01.00S,2022-10-25T00:23:25.2Z,1,REGULAR,foul,personal,[],1630183,,,1610612759,14,20,2022-10-25T00:23:31Z,940000,,,0,,J. McDaniels personal FOUL (2 PF),"[1630183, 1630563]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,1628168.0,2.0,0.0,Primo,1630563.0,,
98,PT04M44.00S,2022-10-25T00:24:00.7Z,1,REGULAR,3pt,Jump Shot,[],1629676,68.9388961892247,63.970588235294116,1610612759,14,23,2022-10-25T00:24:08Z,980000,70.0,239.0,1,right,I. Roby 24' 3PT step back (3 PTS) (K. Johnson 2 AST),"[1629676, 1629640]",1610612759.0,SAS,step back,,,Roby,I. Roby,,,,,Above the Break 3,24+ Center,24.95,Made,3.0,K. Johnson,1629640.0,2.0,,,,,,,,,,,,,,
101,PT04M31.00S,2022-10-25T00:24:13.1Z,1,REGULAR,3pt,Jump Shot,[],1627752,32.14520367936925,34.068627450980394,1610612750,17,23,2022-10-25T00:24:20Z,1000000,80.0,250.0,1,left,T. Prince 26' 3PT  (3 PTS) (K. Towns 2 AST),"[1627752, 1626157]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Center,26.21,Made,3.0,K. Towns,1626157.0,2.0,,,,,,,,,,,,,,
103,PT04M18.00S,2022-10-25T00:24:25.9Z,1,REGULAR,3pt,Jump Shot,[],1629676,94.95729303547962,4.6568627450980395,1610612759,17,26,2022-10-25T00:24:33Z,1020000,-227.0,-5.0,1,right,I. Roby 3PT  (6 PTS) (J. Poeltl 2 AST),"[1629676, 1627751]",1610612759.0,SAS,,,,Roby,I. Roby,,,,,Left Corner 3,24+ Left,22.68,Made,6.0,J. Poeltl,1627751.0,2.0,,,,,,,,,,,,,,
105,PT04M00.00S,2022-10-25T00:24:44.6Z,1,REGULAR,turnover,bad pass,[],1630162,,,1610612750,17,26,2022-10-25T00:24:48Z,1040000,,,0,,A. Edwards bad pass TURNOVER (1 TO),"[1630162, 1629640]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Johnson,1629640.0,,,,,,,
106,PT04M00.00S,2022-10-25T00:24:44.6Z,1,REGULAR,steal,,[],1629640,,,1610612759,17,26,2022-10-25T00:24:46Z,1050000,,,0,,K. Johnson STEAL (2 STL),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
107,PT03M57.00S,2022-10-25T00:24:51.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630563,92.46057818659659,56.127450980392155,1610612759,17,28,2022-10-25T00:25:24Z,1060000,31.0,18.0,1,right,J. Primo running Layup (2 PTS) (K. Johnson 3 AST),"[1630563, 1629640]",1610612759.0,SAS,running,,,Primo,J. Primo,,,,,Restricted Area,0-8 Center,3.57,Made,2.0,K. Johnson,1629640.0,3.0,,,,,,,,,,,,,,
109,PT03M57.00S,2022-10-25T00:24:53.9Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627752,,,1610612759,17,28,2022-10-25T00:25:21Z,1080000,,,0,,T. Prince shooting personal FOUL (1 PF) (Primo 1 FT),"[1627752, 1630563]",1610612750.0,MIN,shooting,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1179.0,1.0,0.0,Primo,1630563.0,,
111,PT03M57.00S,2022-10-25T00:25:22.0Z,1,REGULAR,substitution,out,[],1630162,,,1610612759,17,28,2022-10-25T00:26:05Z,1100000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M57.00S,2022-10-25T00:25:22.0Z,1,REGULAR,substitution,out,[],1627751,,,1610612759,17,28,2022-10-25T00:26:05Z,1110000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M57.00S,2022-10-25T00:25:22.0Z,1,REGULAR,substitution,in,[],1629669,,,1610612759,17,28,2022-10-25T00:26:05Z,1120000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M57.00S,2022-10-25T00:25:22.0Z,1,REGULAR,substitution,in,[],1628380,,,1610612759,17,28,2022-10-25T00:26:05Z,1130000,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M57.00S,2022-10-25T00:25:42.9Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1630563,,,1610612759,17,29,2022-10-25T00:25:42Z,1140000,,,0,,J. Primo Free Throw 1 of 1 (3 PTS),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
116,PT03M41.00S,2022-10-25T00:26:02.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,8.623521681997373,53.67647058823529,1610612750,17,29,2022-10-25T00:26:07Z,1150000,-18.0,29.0,1,left,MISS K. Towns driving Layup,[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,3.4,Missed,,,,,,,,,,,,,,,,,,
117,PT03M37.00S,2022-10-25T00:26:05.7Z,1,REGULAR,rebound,offensive,[],1630183,,,1610612750,17,29,2022-10-25T00:26:05Z,1160000,,,0,,J. McDaniels REBOUND (Off:1 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,116.0,2.0,1.0,1.0,,,,,,,,,,
118,PT03M37.00S,2022-10-25T00:26:05.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630183,5.590000152587891,50.0,1610612750,19,29,2022-10-25T00:26:05Z,1170000,0.0,0.0,1,left,J. McDaniels tip Layup (2 PTS),[1630183],1610612750.0,MIN,tip,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
119,PT03M32.00S,2022-10-25T00:26:11.6Z,1,REGULAR,turnover,bad pass,[],1630563,,,1610612759,19,29,2022-10-25T00:26:16Z,1180000,,,0,,J. Primo bad pass TURNOVER (1 TO),"[1630563, 1629669]",1610612759.0,SAS,,,,Primo,J. Primo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,Nowell,1629669.0,,,,,,,
120,PT03M32.00S,2022-10-25T00:26:11.6Z,1,REGULAR,steal,,[],1629669,,,1610612750,19,29,2022-10-25T00:26:13Z,1190000,,,0,,J. Nowell STEAL (1 STL),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
121,PT03M21.00S,2022-10-25T00:26:22.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629669,30.436925098554536,67.40196078431373,1610612750,22,29,2022-10-25T00:26:27Z,1200000,-87.0,234.0,1,left,J. Nowell 24' 3PT  (3 PTS) (J. McDaniels 1 AST),"[1629669, 1630183]",1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Left Center,24.93,Made,3.0,J. McDaniels,1630183.0,1.0,,,,,,,,,,,,,,
123,PT02M59.00S,2022-10-25T00:26:46.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628380,93.38042049934296,51.9607843137255,1610612759,22,31,2022-10-25T00:26:52Z,1220000,10.0,10.0,1,right,Z. Collins Layup (2 PTS) (I. Roby 1 AST),"[1628380, 1629676]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,1.38,Made,2.0,I. Roby,1629676.0,1.0,,,,,,,,,,,,,,
125,PT02M59.00S,2022-10-25T00:26:49.2Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630183,,,1610612759,22,31,2022-10-25T00:26:56Z,1240000,,,0,,J. McDaniels shooting personal FOUL (3 PF) (Collins 1 FT),"[1630183, 1628380]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202041.0,3.0,0.0,Collins,1628380.0,,
127,PT02M59.00S,2022-10-25T00:27:01.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,22,31,2022-10-25T00:30:27Z,1260000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M59.00S,2022-10-25T00:29:20.4Z,1,REGULAR,substitution,out,[],1630183,,,1610612759,22,31,2022-10-25T00:30:27Z,1270000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M59.00S,2022-10-25T00:29:20.4Z,1,REGULAR,substitution,out,[],1629640,,,1610612759,22,31,2022-10-25T00:30:27Z,1280000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M59.00S,2022-10-25T00:29:20.4Z,1,REGULAR,substitution,in,[],1629675,,,1610612759,22,31,2022-10-25T00:30:27Z,1290000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M59.00S,2022-10-25T00:29:20.4Z,1,REGULAR,substitution,in,[],1630170,,,1610612759,22,31,2022-10-25T00:30:27Z,1300000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M59.00S,2022-10-25T00:30:03.1Z,1,REGULAR,freethrow,1 of 1,[],1628380,,,1610612759,22,32,2022-10-25T00:30:03Z,1310000,,,0,,Z. Collins Free Throw 1 of 1 (3 PTS),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
133,PT02M37.00S,2022-10-25T00:30:25.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629675,12.040078843626807,49.754901960784316,1610612750,22,32,2022-10-25T00:30:30Z,1320000,1.0,61.0,1,left,MISS N. Reid 6' driving Hook,[1629675],1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,6.07,Missed,,,,,,,,,,,,,,,,,,
134,PT02M35.00S,2022-10-25T00:30:27.2Z,1,REGULAR,rebound,defensive,[],1629676,,,1610612759,22,32,2022-10-25T00:30:30Z,1330000,,,0,,I. Roby REBOUND (Off:0 Def:1),[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,133.0,1.0,1.0,0.0,,,,,,,,,,
135,PT02M31.00S,2022-10-25T00:30:36.2Z,1,REGULAR,violation,kicked ball,[],1629675,,,1610612759,22,32,2022-10-25T00:30:43Z,1340000,,,0,,N. Reid kicked ball VIOLATION,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,202041.0,,,,,,
136,PT02M23.00S,2022-10-25T00:30:54.4Z,1,REGULAR,2pt,Jump Shot,[],1626196,78.66294349540078,65.44117647058823,1610612759,22,34,2022-10-25T00:31:02Z,1350000,77.0,148.0,1,right,J. Richardson 16' pullup Jump Shot (2 PTS) (Z. Collins 1 AST),"[1626196, 1628380]",1610612759.0,SAS,pullup,,,Richardson,J. Richardson,,,,,Mid-Range,16-24 Right Center,16.7,Made,2.0,Z. Collins,1628380.0,1.0,,,,,,,,,,,,,,
242,PT02M08.00S,2022-10-25T00:31:05.5Z,1,REGULAR,turnover,bad pass,[],1627752,,,1610612750,22,34,2022-10-25T00:51:59Z,1375000,,,0,,T. Prince bad pass TURNOVER (1 TO),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,,,,,,,,,
140,PT02M08.00S,2022-10-25T00:31:16.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626157,,,1610612759,22,34,2022-10-25T04:12:05Z,1390000,,,0,,K. Towns loose ball personal FOUL (1 PF) (Roby 2 FT),"[1626157, 1629676]",1610612750.0,MIN,loose ball,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,1179.0,1.0,0.0,Roby,1629676.0,,
143,PT02M08.00S,2022-10-25T00:31:43.0Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629676,,,1610612759,22,34,2022-10-25T00:51:59Z,1420000,,,0,,MISS I. Roby Free Throw 1 of 2,[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
144,PT02M08.00S,2022-10-25T00:31:43.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,22,34,2022-10-25T00:31:43Z,1430000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,143.0,,,,,,,,,,,,,
145,PT02M08.00S,2022-10-25T00:31:43.0Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629676,,,1610612759,22,34,2022-10-25T00:51:59Z,1440000,,,0,,MISS I. Roby Free Throw 2 of 2,[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
146,PT02M06.00S,2022-10-25T00:31:45.0Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,22,34,2022-10-25T00:32:01Z,1450000,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,145.0,1.0,1.0,0.0,,,,,,,,,,
147,PT01M51.00S,2022-10-25T00:32:14.3Z,1,REGULAR,foul,personal,[],1629676,,,1610612750,22,34,2022-10-25T00:32:25Z,1460000,,,0,,I. Roby personal FOUL (1 PF),"[1629676, 1626157]",1610612759.0,SAS,,,,Roby,I. Roby,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,202041.0,1.0,0.0,Towns,1626157.0,,
149,PT01M51.00S,2022-10-25T00:32:21.9Z,1,REGULAR,substitution,out,[],1629676,,,1610612750,22,34,2022-10-25T00:32:27Z,1480000,,,0,,SUB out: I. Roby,[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT01M51.00S,2022-10-25T00:32:21.9Z,1,REGULAR,substitution,in,[],203926,,,1610612750,22,34,2022-10-25T00:32:27Z,1490000,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT01M46.00S,2022-10-25T00:32:47.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630563,,,1610612750,22,34,2022-10-25T00:32:53Z,1500000,,,0,,J. Primo personal FOUL (1 PF) (Towns 2 FT),"[1630563, 1626157]",1610612759.0,SAS,,,,Primo,J. Primo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1179.0,1.0,0.0,Towns,1626157.0,,
153,PT01M46.00S,2022-10-25T00:33:21.3Z,1,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,23,34,2022-10-25T00:33:21Z,1520000,,,0,,K. Towns Free Throw 1 of 2 (8 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
154,PT01M46.00S,2022-10-25T00:33:39.9Z,1,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,24,34,2022-10-25T00:33:40Z,1530000,,,0,,K. Towns Free Throw 2 of 2 (9 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
156,PT01M31.00S,2022-10-25T00:34:07.4Z,1,REGULAR,substitution,out,[],1626157,,,1610612759,24,34,2022-10-25T00:34:11Z,1550000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT01M31.00S,2022-10-25T00:34:07.4Z,1,REGULAR,substitution,in,[],1630162,,,1610612759,24,34,2022-10-25T00:34:11Z,1560000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT01M23.00S,2022-10-25T00:34:26.5Z,1,REGULAR,3pt,Jump Shot,[],1626196,89.30683311432325,4.411764705882353,1610612759,24,37,2022-10-25T00:34:31Z,1570000,-228.0,48.0,1,right,J. Richardson 3PT  (5 PTS) (D. McDermott 1 AST),"[1626196, 203926]",1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Left Corner 3,24+ Left,23.29,Made,5.0,D. McDermott,203926.0,1.0,,,,,,,,,,,,,,
160,PT01M09.00S,2022-10-25T00:34:40.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629675,8.754927726675426,55.88235294117647,1610612750,24,37,2022-10-25T00:34:46Z,1590000,-29.0,30.0,1,left,MISS N. Reid turnaround Hook,[1629675],1610612750.0,MIN,turnaround,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,4.19,Missed,,,,,,,,,,,,,,,,,,
161,PT01M06.00S,2022-10-25T00:34:43.8Z,1,REGULAR,rebound,defensive,[],1626196,,,1610612759,24,37,2022-10-25T00:34:46Z,1600000,,,0,,J. Richardson REBOUND (Off:0 Def:1),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Restricted Area,0-8 Center,,,,,,,160.0,1.0,1.0,0.0,,,,,,,,,,
162,PT01M00.00S,2022-10-25T00:34:52.4Z,1,REGULAR,turnover,out-of-bounds,[],1628380,,,1610612759,24,37,2022-10-25T00:34:58Z,1610000,,,0,,Z. Collins bad pass out-of-bounds TURNOVER (1 TO),[1628380],1610612759.0,SAS,bad pass,,,Collins,Z. Collins,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,,,1628168.0,,,,,,
163,PT00M48.40S,2022-10-25T00:35:14.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629669,6.652431011826544,50.98039215686274,1610612750,26,37,2022-10-25T00:35:18Z,1620000,-5.0,10.0,1,left,J. Nowell driving Layup (5 PTS),[1629669],1610612750.0,MIN,driving,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,1.11,Made,5.0,,,,,,,,,,,,,,,,,
164,PT00M31.60S,2022-10-25T00:35:33.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628380,91.67214191852825,46.568627450980394,1610612759,26,37,2022-10-25T00:37:16Z,1630000,-17.0,26.0,1,right,MISS Z. Collins driving finger roll Layup - blocked,"[1628380, 1629675]",1610612759.0,SAS,driving finger roll,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,3.1,Missed,,,,,,,,,,,,,,,,,Reid,1629675.0
165,PT00M31.60S,2022-10-25T00:35:33.2Z,1,REGULAR,block,,[],1629675,,,1610612759,26,37,2022-10-25T00:35:35Z,1640000,,,0,,N. Reid BLOCK (1 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
166,PT00M31.60S,2022-10-25T00:35:33.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,26,37,2022-10-25T00:35:40Z,1650000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,164.0,,,,,,,,,,,,,
168,PT00M27.70S,2022-10-25T00:35:56.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628380,93.77463863337714,49.754901960784316,1610612759,26,37,2022-10-25T00:36:01Z,1670000,-1.0,6.0,1,right,MISS Z. Collins driving Layup,[1628380],1610612759.0,SAS,driving,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,0.61,Missed,,,,,,,,,,,,,,,,,,
169,PT00M26.40S,2022-10-25T00:35:58.1Z,1,REGULAR,rebound,offensive,[],1628380,,,1610612759,26,37,2022-10-25T00:35:58Z,1680000,,,0,,Z. Collins REBOUND (Off:1 Def:0),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,168.0,1.0,0.0,1.0,,,,,,,,,,
170,PT00M26.40S,2022-10-25T00:35:59.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628380,93.64323258869908,50.0,1610612759,26,39,2022-10-25T00:36:03Z,1690000,0.0,7.0,1,right,Z. Collins putback Layup (5 PTS),[1628380],1610612759.0,SAS,putback,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,0.73,Made,5.0,,,,,,,,,,,,,,,,,
171,PT00M04.90S,2022-10-25T00:36:21.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629669,13.748357424441524,39.950980392156865,1610612750,28,39,2022-10-25T00:36:25Z,1700000,50.0,77.0,1,left,J. Nowell 9' driving Hook (7 PTS) (A. Edwards 1 AST),"[1629669, 1630162]",1610612750.0,MIN,driving,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),8-16 Right,9.17,Made,7.0,A. Edwards,1630162.0,1.0,,,,,,,,,,,,,,
173,PT00M00.00S,2022-10-25T00:36:28.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630563,68.9388961892247,28.186274509803923,1610612759,28,39,2022-10-25T00:36:36Z,1720000,-109.0,239.0,1,right,MISS J. Primo 26' pullup 3PT,[1630563],1610612759.0,SAS,pullup,,,Primo,J. Primo,,,,,Above the Break 3,24+ Left Center,26.32,Missed,,,,,,,,,,,,,,,,,,
174,PT00M00.00S,2022-10-25T00:36:31.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,28,39,2022-10-25T00:36:31Z,1730000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,173.0,,,,,,,,,,,,,
175,PT00M00.00S,2022-10-25T00:36:31.8Z,1,REGULAR,period,end,[],0,,,1610612759,28,39,2022-10-25T00:36:31Z,1740000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2022-10-25T00:38:44.1Z,2,REGULAR,substitution,out,['startperiod'],1629162,,,1610612759,28,39,2022-10-25T00:39:10Z,1750000,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2022-10-25T00:38:44.1Z,2,REGULAR,substitution,out,['startperiod'],1629675,,,1610612759,28,39,2022-10-25T00:39:10Z,1760000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2022-10-25T00:38:44.1Z,2,REGULAR,substitution,out,['startperiod'],1626196,,,1610612759,28,39,2022-10-25T00:39:10Z,1770000,,,0,,SUB out: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
