actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
16,PT10M53.00S,2023-02-25T01:12:05.0Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,2,2,2023-02-25T01:12:05Z,160000,False,,,0,,R. Gobert REBOUND (Off:0 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT10M46.00S,2023-02-25T01:12:11.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,12.171484888304862,52.69607843137255,1610612750,2,2,2023-02-25T01:40:22Z,170000,False,-13.0,62.0,1,left,MISS K. Anderson 6' driving floating bank Shot,[203937],1610612750.0,MIN,driving floating bank,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,6.34,Missed,,,,,,,,,,,,,,,,,,
18,PT10M43.00S,2023-02-25T01:12:14.8Z,1,REGULAR,rebound,defensive,[],202330,,,1610612766,2,2,2023-02-25T01:12:18Z,180000,False,,,0,,G. Hayward REBOUND (Off:0 Def:2),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),0-8 Center,,,17.0,2.0,2.0,0.0,,,,,,,,,,,,,,
19,PT10M38.00S,2023-02-25T01:12:19.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202330,67.62483574244416,60.049019607843135,1610612766,2,5,2023-02-25T01:12:27Z,190000,False,50.0,252.0,1,right,G. Hayward 25' 3PT  (5 PTS) (L. Ball 1 AST),"[202330, 1630163]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Center,25.68,Made,,,,,5.0,,,,,,L. Ball,1630163.0,1.0,,,,,
21,PT10M24.00S,2023-02-25T01:12:33.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,5.469776609724048,51.470588235294116,1610612750,4,5,2023-02-25T01:12:41Z,210000,False,-7.0,-1.0,1,left,A. Edwards driving Layup (2 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,0.75,Made,,,,,2.0,,,,,,,,,,,,,
22,PT10M16.00S,2023-02-25T01:12:41.8Z,1,REGULAR,3pt,Jump Shot,[],1629023,73.40670170827858,15.441176470588236,1610612766,4,5,2023-02-25T01:12:47Z,220000,False,-173.0,197.0,1,right,MISS P. Washington 26' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,26.24,Missed,,,,,,,,,,,,,,,,,,
23,PT10M10.00S,2023-02-25T01:12:47.8Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,4,5,2023-02-25T01:12:47Z,230000,False,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,,,
24,PT10M07.00S,2023-02-25T01:12:50.6Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1630162,19.92444152431012,72.05882352941177,1610612750,6,5,2023-02-25T01:12:56Z,240000,False,-110.0,135.0,1,left,A. Edwards 17' pullup Jump Shot (4 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left Center,17.42,Made,,,,,4.0,,,,,,,,,,,,,
25,PT09M58.00S,2023-02-25T01:12:59.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,87.77923784494087,42.54748774509804,1610612766,6,5,2023-02-25T01:13:07Z,250000,False,-37.0,62.0,1,right,MISS L. Ball 7' driving floating Shot,[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,7.27,Missed,,,,,,,,,,,,,,,,,,
26,PT09M54.00S,2023-02-25T01:13:03.8Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,6,5,2023-02-25T01:13:07Z,260000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,,,
27,PT09M44.00S,2023-02-25T01:13:16.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203497,7.966491458607096,47.549019607843135,1610612750,8,5,2023-02-25T01:40:53Z,270000,False,12.0,22.0,1,left,R. Gobert driving Layup (2 PTS) (K. Anderson 1 AST),"[203497, 203937]",1610612750.0,MIN,driving,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,2.56,Made,,,,,2.0,,,,,,K. Anderson,203937.0,1.0,,,,,
29,PT09M44.00S,2023-02-25T01:13:18.9Z,1,REGULAR,foul,personal,['1freethrow'],1631109,,,1610612750,8,5,2023-02-25T01:13:41Z,290000,False,,,0,,M. Williams shooting personal FOUL (1 PF) (Gobert 1 FT),"[1631109, 203497]",1610612766.0,CHA,shooting,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,202049.0,1.0,0.0,Gobert,203497.0,,,,,,,,
31,PT09M44.00S,2023-02-25T01:13:43.4Z,1,REGULAR,freethrow,1 of 1,[],203497,,,1610612750,9,5,2023-02-25T01:13:43Z,310000,False,,,0,,R. Gobert Free Throw 1 of 1 (3 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
32,PT09M31.00S,2023-02-25T01:13:55.9Z,1,REGULAR,2pt,Jump Shot,[],1630163,87.91064388961892,66.68964460784314,1610612766,9,7,2023-02-25T01:14:03Z,320000,False,83.0,61.0,1,right,L. Ball 10' driving floating bank Jump Shot (2 PTS) (P. Washington 1 AST),"[1630163, 1629023]",1610612766.0,CHA,driving floating bank,,,Ball,L. Ball,,,,,Mid-Range,8-16 Right,10.34,Made,,,,,2.0,,,,,,P. Washington,1629023.0,1.0,,,,,
33,PT09M15.00S,2023-02-25T01:14:11.4Z,1,REGULAR,2pt,Jump Shot,[],1630162,22.552562417871222,46.07843137254902,1610612750,9,7,2023-02-25T01:14:16Z,330000,False,20.0,159.0,1,left,MISS A. Edwards 16' step back Shot,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Center,16.07,Missed,,,,,,,,,,,,,,,,,,
34,PT09M12.00S,2023-02-25T01:14:14.4Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,9,7,2023-02-25T01:14:16Z,340000,False,,,0,,L. Ball REBOUND (Off:0 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,16-24 Center,,,33.0,1.0,1.0,0.0,,,,,,,,,,,,,,
36,PT08M59.00S,2023-02-25T01:14:58.2Z,1,REGULAR,3pt,Jump Shot,[],1629023,70.38436268068331,26.715686274509803,1610612766,9,10,2023-02-25T01:15:03Z,360000,False,-116.0,226.0,1,right,P. Washington 25' 3PT  (3 PTS) (G. Hayward 1 AST),"[1629023, 202330]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,25.41,Made,,,,,3.0,,,,,,G. Hayward,202330.0,1.0,,,,,
38,PT08M42.00S,2023-02-25T01:15:15.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203497,7.703679369250986,51.71568627450981,1610612750,9,10,2023-02-25T01:15:21Z,380000,False,-9.0,20.0,1,left,MISS R. Gobert cutting Layup,[203497],1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,2.17,Missed,,,,,,,,,,,,,,,,,,
39,PT08M38.00S,2023-02-25T01:15:19.3Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,9,10,2023-02-25T01:15:19Z,390000,False,,,0,,R. Gobert REBOUND (Off:1 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,38.0,2.0,1.0,1.0,,,,,,,,,,,,,,
40,PT08M38.00S,2023-02-25T01:15:19.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,5.590000152587891,50.0,1610612750,11,10,2023-02-25T01:15:19Z,400000,False,0.0,0.0,1,left,R. Gobert tip Layup (5 PTS),[203497],1610612750.0,MIN,tip,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,5.0,,,,,,,,,,,,,
41,PT08M23.00S,2023-02-25T01:15:34.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,94.03745072273325,54.41176470588235,1610612766,11,10,2023-02-25T01:15:38Z,410000,False,22.0,4.0,1,right,MISS T. Rozier driving Layup - blocked,"[1626179, 203497]",1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,2.24,Missed,,,,,,,,,,,,,,Gobert,203497.0,,,
42,PT08M23.00S,2023-02-25T01:15:34.1Z,1,REGULAR,block,,[],203497,,,1610612766,11,10,2023-02-25T01:15:36Z,420000,False,,,0,,R. Gobert BLOCK (1 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
43,PT08M20.00S,2023-02-25T01:15:37.1Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,11,10,2023-02-25T01:15:38Z,430000,False,,,0,,R. Gobert REBOUND (Off:1 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,41.0,3.0,2.0,1.0,,,,,,,,,,,,,,
44,PT08M11.00S,2023-02-25T01:15:46.6Z,1,REGULAR,2pt,Jump Shot,[],1630162,13.748357424441524,28.186274509803923,1610612750,11,10,2023-02-25T01:15:51Z,440000,False,109.0,77.0,1,left,MISS A. Edwards 13' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Right,13.34,Missed,,,,,,,,,,,,,,,,,,
45,PT08M09.00S,2023-02-25T01:15:48.6Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,11,10,2023-02-25T01:15:51Z,450000,False,,,0,,L. Ball REBOUND (Off:0 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,8-16 Right,,,44.0,2.0,2.0,0.0,,,,,,,,,,,,,,
46,PT08M01.00S,2023-02-25T01:15:56.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631109,93.64323258869908,50.245098039215684,1610612766,11,12,2023-02-25T01:16:03Z,460000,False,1.0,7.0,1,right,M. Williams DUNK (2 PTS) (L. Ball 2 AST),"[1631109, 1630163]",1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,0.74,Made,,,,,2.0,,,,,,L. Ball,1630163.0,2.0,,,,,
48,PT07M39.00S,2023-02-25T01:16:19.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201144,10.5946123521682,50.98039215686274,1610612750,11,12,2023-02-25T01:16:25Z,480000,False,-5.0,47.0,1,left,MISS M. Conley driving Hook,[201144],1610612750.0,MIN,driving,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,4.74,Missed,,,,,,,,,,,,,,,,,,
49,PT07M37.00S,2023-02-25T01:16:20.9Z,1,REGULAR,rebound,offensive,[],203937,,,1610612750,11,12,2023-02-25T01:16:20Z,490000,False,,,0,,K. Anderson REBOUND (Off:1 Def:0),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,48.0,1.0,0.0,1.0,,,,,,,,,,,,,,
50,PT07M36.00S,2023-02-25T01:16:21.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203937,6.915243101182654,48.28431372549019,1610612750,13,12,2023-02-25T01:16:30Z,500000,False,9.0,13.0,1,left,K. Anderson putback Layup (2 PTS),[203937],1610612750.0,MIN,putback,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,1.52,Made,,,,,2.0,,,,,,,,,,,,,
51,PT07M24.00S,2023-02-25T01:16:32.7Z,1,REGULAR,2pt,Jump Shot,[],1630163,80.76544021024968,28.431372549019606,1610612766,13,14,2023-02-25T01:42:54Z,510000,False,-108.0,128.0,1,right,L. Ball 16' fadeaway Jump Shot (4 PTS),[1630163],1610612766.0,CHA,fadeaway,,,Ball,L. Ball,,,,,Mid-Range,16-24 Left Center,16.76,Made,,,,,4.0,,,,,,,,,,,,,
52,PT07M04.00S,2023-02-25T01:16:55.8Z,1,REGULAR,foul,personal,['2freethrow'],1631109,,,1610612750,13,14,2023-02-25T01:17:01Z,520000,False,,,0,,M. Williams shooting personal FOUL (2 PF) (Edwards 2 FT),"[1631109, 1630162]",1610612766.0,CHA,shooting,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,1626300.0,2.0,0.0,Edwards,1630162.0,,,,,,,,
54,PT07M04.00S,2023-02-25T01:17:16.2Z,1,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,14,14,2023-02-25T01:17:16Z,540000,False,,,0,,A. Edwards Free Throw 1 of 2 (5 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
55,PT07M04.00S,2023-02-25T01:17:17.2Z,1,REGULAR,substitution,out,[],1631109,,,1610612750,14,14,2023-02-25T01:17:21Z,550000,False,,,0,,SUB out: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M04.00S,2023-02-25T01:17:17.2Z,1,REGULAR,substitution,in,[],1630208,,,1610612750,14,14,2023-02-25T01:17:21Z,560000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M04.00S,2023-02-25T01:17:35.4Z,1,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,15,14,2023-02-25T01:17:35Z,570000,False,,,0,,A. Edwards Free Throw 2 of 2 (6 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
59,PT06M52.00S,2023-02-25T01:17:48.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202330,91.80354796320631,51.9607843137255,1610612766,15,14,2023-02-25T01:17:56Z,580000,False,10.0,25.0,1,right,MISS G. Hayward driving Layup,[202330],1610612766.0,CHA,driving,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,2.64,Missed,,,,,,,,,,,,,,,,,,
60,PT06M50.00S,2023-02-25T01:17:51.9Z,1,REGULAR,rebound,offensive,[],1630163,,,1610612766,15,14,2023-02-25T01:17:51Z,590000,False,,,0,,L. Ball REBOUND (Off:1 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,59.0,3.0,2.0,1.0,,,,,,,,,,,,,,
61,PT06M43.00S,2023-02-25T01:17:58.3Z,1,REGULAR,turnover,lost ball,[],202330,,,1610612766,15,14,2023-02-25T01:18:23Z,600000,False,,,0,,G. Hayward lost ball TURNOVER (1 TO),"[202330, 1630183]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,1.0,McDaniels,1630183.0
62,PT06M43.00S,2023-02-25T01:17:58.3Z,1,REGULAR,steal,,[],1630183,,,1610612750,15,14,2023-02-25T01:18:00Z,610000,False,,,0,,J. McDaniels STEAL (1 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
63,PT06M37.00S,2023-02-25T01:18:09.3Z,1,REGULAR,turnover,traveling,[],203497,,,1610612750,15,14,2023-02-25T01:18:29Z,620000,False,,,0,,R. Gobert traveling TURNOVER (1 TO),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,202049.0,,,,,,,,,,1.0,,
64,PT06M37.00S,2023-02-25T01:18:16.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,15,14,2023-02-25T01:18:16Z,630000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M18.00S,2023-02-25T01:21:22.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202330,82.60512483574244,48.28431372549019,1610612766,15,16,2023-02-25T01:21:28Z,640000,False,-9.0,111.0,1,right,G. Hayward 11' pullup Jump Shot (7 PTS) (L. Ball 3 AST),"[202330, 1630163]",1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),8-16 Center,11.13,Made,,,,,7.0,,,,,,L. Ball,1630163.0,3.0,,,,,
67,PT05M57.00S,2023-02-25T01:21:41.7Z,1,REGULAR,2pt,Jump Shot,[],1630162,7.6215505913272015,23.06219362745098,1610612750,15,16,2023-02-25T01:21:49Z,660000,False,135.0,19.0,1,left,MISS A. Edwards 13' step back Shot,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Right,13.6,Missed,,,,,,,,,,,,,,,,,,
68,PT05M55.00S,2023-02-25T01:21:43.7Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612766,15,16,2023-02-25T01:21:49Z,670000,False,,,0,,T. Rozier REBOUND (Off:0 Def:1),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Mid-Range,8-16 Right,,,67.0,1.0,1.0,0.0,,,,,,,,,,,,,,
69,PT05M48.00S,2023-02-25T01:21:50.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,93.24901445466492,45.588235294117645,1610612766,15,18,2023-02-25T01:21:57Z,680000,False,-22.0,11.0,1,right,P. Washington alley-oop Layup (5 PTS) (T. Rozier 1 AST),"[1629023, 1626179]",1610612766.0,CHA,alley-oop,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,2.47,Made,,,,,5.0,,,,,,T. Rozier,1626179.0,1.0,,,,,
71,PT05M40.00S,2023-02-25T01:22:01.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203497,9.198423127463863,44.50827205882353,1610612750,17,18,2023-02-25T01:22:33Z,700000,False,27.0,34.0,1,left,R. Gobert driving Layup (7 PTS) (K. Anderson 2 AST),"[203497, 203937]",1610612750.0,MIN,driving,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,4.37,Made,,,,,7.0,,,,,,K. Anderson,203937.0,2.0,,,,,
73,PT05M40.00S,2023-02-25T01:22:05.1Z,1,REGULAR,foul,personal,['1freethrow'],1630208,,,1610612750,17,18,2023-02-25T01:22:13Z,720000,False,,,0,,N. Richards shooting personal FOUL (1 PF) (Gobert 1 FT),"[1630208, 203497]",1610612766.0,CHA,shooting,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628954.0,1.0,0.0,Gobert,203497.0,,,,,,,,
75,PT05M40.00S,2023-02-25T01:22:13.9Z,1,REGULAR,substitution,out,[],1629023,,,1610612750,17,18,2023-02-25T01:22:19Z,740000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M40.00S,2023-02-25T01:22:13.9Z,1,REGULAR,substitution,in,[],1630550,,,1610612750,17,18,2023-02-25T01:22:19Z,750000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M40.00S,2023-02-25T01:22:38.0Z,1,REGULAR,freethrow,1 of 1,[],203497,,,1610612750,17,18,2023-02-25T01:23:09Z,760000,False,,,0,,MISS R. Gobert Free Throw 1 of 1,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
78,PT05M38.00S,2023-02-25T01:22:40.0Z,1,REGULAR,rebound,defensive,[],1630550,,,1610612766,17,18,2023-02-25T01:23:09Z,770000,False,,,0,,J. Thor REBOUND (Off:0 Def:1),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,77.0,1.0,1.0,0.0,,,,,,,,,,,,,,
79,PT05M38.00S,2023-02-25T01:22:43.6Z,1,REGULAR,substitution,out,[],203937,,,1610612766,17,18,2023-02-25T01:22:48Z,780000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M38.00S,2023-02-25T01:22:43.6Z,1,REGULAR,substitution,in,[],1629638,,,1610612766,17,18,2023-02-25T01:22:48Z,790000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M25.00S,2023-02-25T01:23:17.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630208,89.88173455978975,44.48529411764706,1610612766,17,18,2023-02-25T01:23:25Z,800000,False,-28.0,43.0,1,right,MISS N. Richards Hook - blocked,"[1630208, 203497]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,5.08,Missed,,,,,,,,,,,,,,Gobert,203497.0,,,
83,PT05M25.00S,2023-02-25T01:23:17.1Z,1,REGULAR,block,,[],203497,,,1610612766,17,18,2023-02-25T01:23:25Z,805000,False,,,0,,R. Gobert BLOCK (2 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
82,PT05M23.00S,2023-02-25T01:23:19.1Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,17,18,2023-02-25T01:23:25Z,810000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,81.0,2.0,2.0,0.0,,,,,,,,,,,,,,
