actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId
86,PT05M39.00S,2023-01-20T01:23:15.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627752,,,1610612761,14,14,2023-01-20T01:23:21Z,840000,False,,,0,,T. Prince shooting personal FOUL (1 PF) (Siakam 2 FT),"[1627752, 1627783]",1610612750.0,MIN,shooting,,,Prince,T. Prince,,,,,In The Paint (Non-RA),8-16 Center,,,,,,203592.0,,1.0,0.0,Siakam,1627783.0,,,,,,,,,
88,PT05M39.00S,2023-01-20T01:23:40.2Z,1,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,14,15,2023-01-20T01:24:17Z,860000,False,,,0,,P. Siakam Free Throw 1 of 2 (3 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
89,PT05M39.00S,2023-01-20T01:23:47.4Z,1,REGULAR,substitution,out,[],1626156,,,1610612761,14,15,2023-01-20T01:23:51Z,870000,False,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M39.00S,2023-01-20T01:23:47.4Z,1,REGULAR,substitution,in,[],1629669,,,1610612761,14,15,2023-01-20T01:23:51Z,880000,False,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M39.00S,2023-01-20T01:23:40.2Z,1,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,14,15,2023-01-20T01:24:17Z,890000,False,,,0,,MISS P. Siakam Free Throw 2 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
92,PT05M36.00S,2023-01-20T01:23:43.2Z,1,REGULAR,rebound,defensive,[],1630233,,,1610612750,14,15,2023-01-20T01:24:17Z,900000,False,,,0,,N. Knight REBOUND (Off:1 Def:2),[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,91.0,,,,,,,,,,,3.0,2.0,1.0,,
93,PT05M33.00S,2023-01-20T01:24:22.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,7.046649145860711,49.26470588235294,1610612750,16,15,2023-01-20T01:24:27Z,910000,False,4.0,14.0,1,left,A. Edwards driving Layup (2 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.42,Made,,,,,,,,,,2.0,,,,,,,,
94,PT05M33.00S,2023-01-20T01:24:26.4Z,1,REGULAR,foul,personal,['1freethrow'],1629018,,,1610612750,16,15,2023-01-20T01:24:45Z,920000,False,,,0,,G. Trent Jr. shooting personal FOUL (1 PF) (Edwards 1 FT),"[1629018, 1630162]",1610612761.0,TOR,shooting,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,,,,,,203592.0,,1.0,0.0,Edwards,1630162.0,,,,,,,,,
96,PT05M33.00S,2023-01-20T01:24:32.8Z,1,REGULAR,substitution,out,[],1630567,,,1610612750,16,15,2023-01-20T01:24:41Z,940000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M33.00S,2023-01-20T01:24:32.8Z,1,REGULAR,substitution,in,[],1630173,,,1610612750,16,15,2023-01-20T01:24:41Z,950000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT05M33.00S,2023-01-20T01:24:55.3Z,1,REGULAR,freethrow,1 of 1,[],1630162,,,1610612750,17,15,2023-01-20T01:24:55Z,960000,False,,,0,,A. Edwards Free Throw 1 of 1 (3 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
99,PT05M24.00S,2023-01-20T01:25:07.1Z,1,REGULAR,turnover,traveling,[],1627783,,,1610612761,17,15,2023-01-20T01:25:14Z,970000,False,,,0,,P. Siakam traveling TURNOVER (1 TO),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,,,,,,1199.0,1.0,,,,,,,,,,,,,
100,PT05M11.00S,2023-01-20T01:25:32.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630162,6.389618922470433,54.166666666666664,1610612750,17,15,2023-01-20T01:25:36Z,980000,False,-21.0,8.0,1,left,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,2.21,Missed,,,,,,,,,,,,,,,,,,
101,PT05M08.00S,2023-01-20T01:25:35.7Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612761,17,15,2023-01-20T01:25:36Z,990000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:1),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,100.0,,,,,,,,,,,1.0,1.0,0.0,,
103,PT05M01.00S,2023-01-20T01:26:02.5Z,1,REGULAR,3pt,Jump Shot,[],1627832,79.05716162943496,90.93137254901961,1610612761,17,18,2023-01-20T01:26:06Z,1010000,False,205.0,144.0,1,right,F. VanVleet 25' 3PT  (3 PTS) (P. Siakam 1 AST),"[1627832, 1627783]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,25.05,Made,,,,,,,,,,3.0,P. Siakam,1627783.0,1.0,,,,,
105,PT04M42.00S,2023-01-20T01:26:21.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629669,6.783837056504599,48.77450980392157,1610612750,19,18,2023-01-20T01:26:25Z,1030000,False,6.0,11.0,1,left,J. Nowell cutting Layup (2 PTS) (T. Prince 2 AST),"[1629669, 1627752]",1610612750.0,MIN,cutting,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,1.28,Made,,,,,,,,,,2.0,T. Prince,1627752.0,2.0,,,,,
107,PT04M25.00S,2023-01-20T01:26:37.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,92.46057818659659,49.754901960784316,1610612761,19,20,2023-01-20T01:26:41Z,1050000,False,-1.0,18.0,1,right,P. Siakam Layup (5 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,,,,,,5.0,,,,,,,,
108,PT04M11.00S,2023-01-20T01:26:57.6Z,1,REGULAR,foul,personal,[],1627783,,,1610612750,19,20,2023-01-20T01:27:16Z,1060000,False,,,0,,P. Siakam personal FOUL (1 PF),"[1627783, 1627752]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Right,,,,,,203592.0,,1.0,0.0,Prince,1627752.0,,,,,,,,,
110,PT04M10.00S,2023-01-20T01:27:21.2Z,1,REGULAR,turnover,out-of-bounds,[],1630162,,,1610612750,19,20,2023-01-20T01:58:02Z,1080000,False,,,0,,A. Edwards bad pass out-of-bounds TURNOVER (2 TO),[1630162],1610612750.0,MIN,bad pass,,,Edwards,A. Edwards,,,,,Right Corner 3,24+ Right,,,,,,1199.0,2.0,,,,,,,,,,,,,
111,PT04M02.00S,2023-01-20T01:27:42.7Z,1,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1630183,,,1610612761,19,20,2023-01-20T01:27:52Z,1090000,False,,,0,,J. McDaniels defensive-3-second technical FOUL (1 Tech),[1630183],1610612750.0,MIN,defensive-3-second,,,McDaniels,J. McDaniels,,,,,,,,,,,,2003.0,,0.0,1.0,,,,,,,,,,,
112,PT04M02.00S,2023-01-20T01:27:53.9Z,1,REGULAR,freethrow,1 of 1,[],1627832,,,1610612761,19,21,2023-01-20T01:27:53Z,1100000,False,,,0,,F. VanVleet technical Free Throw 1 of 1 (4 PTS),[1627832],1610612761.0,TOR,technical,,,VanVleet,F. VanVleet,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
113,PT03M55.00S,2023-01-20T01:28:12.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629018,93.11760840998686,50.245098039215684,1610612761,19,23,2023-01-20T01:28:15Z,1110000,False,1.0,12.0,1,right,G. Trent Jr. driving finger roll Layup (8 PTS) (P. Siakam 2 AST),"[1629018, 1627783]",1610612761.0,TOR,driving finger roll,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,,,,,,8.0,P. Siakam,1627783.0,2.0,,,,,
115,PT03M47.00S,2023-01-20T01:28:20.8Z,1,REGULAR,turnover,lost ball,[],1630162,,,1610612750,19,23,2023-01-20T01:28:24Z,1130000,False,,,0,,A. Edwards lost ball TURNOVER (3 TO),"[1630162, 1627832]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Right,,,,,,,3.0,,,,,,,,,,,,VanVleet,1627832.0
116,PT03M47.00S,2023-01-20T01:28:20.8Z,1,REGULAR,steal,,[],1627832,,,1610612761,19,23,2023-01-20T01:28:22Z,1140000,False,,,0,,F. VanVleet STEAL (1 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
117,PT03M44.00S,2023-01-20T01:28:24.7Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630173,93.64323258869908,49.26470588235294,1610612761,19,25,2023-01-20T01:30:00Z,1150000,False,-4.0,7.0,1,right,P. Achiuwa running alley-oop DUNK (2 PTS) (F. VanVleet 2 AST),"[1630173, 1627832]",1610612761.0,TOR,running alley-oop,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,0.82,Made,,,,,,,,,,2.0,F. VanVleet,1627832.0,2.0,,,,,
119,PT03M44.00S,2023-01-20T01:28:28.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,19,25,2023-01-20T01:28:28Z,1170000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M44.00S,2023-01-20T01:30:38.8Z,1,REGULAR,substitution,out,[],1630162,,,1610612750,19,25,2023-01-20T01:30:54Z,1180000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M44.00S,2023-01-20T01:30:38.8Z,1,REGULAR,substitution,out,[],1630183,,,1610612750,19,25,2023-01-20T01:30:54Z,1190000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M44.00S,2023-01-20T01:30:38.8Z,1,REGULAR,substitution,out,[],1628384,,,1610612750,19,25,2023-01-20T01:30:54Z,1200000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M44.00S,2023-01-20T01:30:38.8Z,1,REGULAR,substitution,in,[],203937,,,1610612750,19,25,2023-01-20T01:30:54Z,1210000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M44.00S,2023-01-20T01:30:38.8Z,1,REGULAR,substitution,in,[],1626156,,,1610612750,19,25,2023-01-20T01:30:54Z,1220000,False,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M44.00S,2023-01-20T01:30:38.8Z,1,REGULAR,substitution,in,[],1627823,,,1610612750,19,25,2023-01-20T01:30:54Z,1230000,False,,,0,,SUB in: J. Hernangomez,[1627823],1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M28.00S,2023-01-20T01:31:38.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203937,9.280551905387648,51.470588235294116,1610612750,21,25,2023-01-20T01:31:44Z,1240000,False,-7.0,35.0,1,left,K. Anderson Layup (5 PTS),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,3.55,Made,,,,,,,,,,5.0,,,,,,,,
128,PT03M28.00S,2023-01-20T01:31:44.0Z,1,REGULAR,foul,personal,['1freethrow'],1627832,,,1610612750,21,25,2023-01-20T01:31:49Z,1250000,False,,,0,,F. VanVleet shooting personal FOUL (1 PF) (Anderson 1 FT),"[1627832, 203937]",1610612761.0,TOR,shooting,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,,,,1199.0,,1.0,0.0,Anderson,203937.0,,,,,,,,,
130,PT03M28.00S,2023-01-20T01:32:08.1Z,1,REGULAR,freethrow,1 of 1,[],203937,,,1610612750,21,25,2023-01-20T01:32:10Z,1270000,False,,,0,,MISS K. Anderson Free Throw 1 of 1,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
131,PT03M25.00S,2023-01-20T01:32:11.1Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612761,21,25,2023-01-20T01:32:10Z,1280000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:1),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,130.0,,,,,,,,,,,1.0,1.0,0.0,,
132,PT03M20.00S,2023-01-20T01:32:15.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627823,93.24901445466492,47.794117647058826,1610612761,21,27,2023-01-20T01:32:20Z,1290000,False,-11.0,11.0,1,right,J. Hernangomez running Layup (2 PTS) (F. VanVleet 3 AST),"[1627823, 1627832]",1610612761.0,TOR,running,,,Hernangomez,J. Hernangomez,,,,,Restricted Area,0-8 Center,1.56,Made,,,,,,,,,,2.0,F. VanVleet,1627832.0,3.0,,,,,
135,PT02M57.00S,2023-01-20T01:32:56.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630233,11.908672798948752,52.94117647058824,1610612750,21,27,2023-01-20T01:36:27Z,1320000,False,-15.0,59.0,1,left,MISS N. Knight 6' Hook - blocked,"[1630233, 1630173]",1610612750.0,MIN,,,,Knight,N. Knight,,,,,In The Paint (Non-RA),0-8 Center,6.12,Missed,Achiuwa,1630173.0,,,,,,,,,,,,,,,,
136,PT02M57.00S,2023-01-20T01:32:56.3Z,1,REGULAR,block,,[],1630173,,,1610612750,21,27,2023-01-20T01:32:59Z,1330000,False,,,0,,P. Achiuwa BLOCK (1 BLK),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
137,PT02M53.00S,2023-01-20T01:33:00.3Z,1,REGULAR,rebound,offensive,[],203937,,,1610612750,21,27,2023-01-20T01:33:01Z,1340000,False,,,0,,K. Anderson REBOUND (Off:1 Def:3),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,135.0,,,,,,,,,,,4.0,3.0,1.0,,
138,PT02M49.00S,2023-01-20T01:33:07.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203937,13.354139290407357,49.50980392156863,1610612750,23,27,2023-01-20T01:33:50Z,1350000,False,2.0,73.0,1,left,K. Anderson 7' driving floating bank Jump Shot (7 PTS),[203937],1610612750.0,MIN,driving floating bank,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,7.3,Made,,,,,,,,,,7.0,,,,,,,,
140,PT02M37.00S,2023-01-20T01:33:16.0Z,1,REGULAR,turnover,bad pass,[],1627832,,,1610612761,23,27,2023-01-20T01:33:25Z,1370000,False,,,0,,F. VanVleet bad pass TURNOVER (1 TO),"[1627832, 203937]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Mid-Range,8-16 Left,,,,,,,1.0,,,,,,,,,,,,Anderson,203937.0
141,PT02M37.00S,2023-01-20T01:33:16.0Z,1,REGULAR,steal,,[],203937,,,1610612750,23,27,2023-01-20T01:36:10Z,1380000,False,,,0,,K. Anderson STEAL (1 STL),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
142,PT02M31.00S,2023-01-20T01:33:21.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629669,11.12023653088042,49.754901960784316,1610612750,23,27,2023-01-20T01:38:01Z,1390000,False,1.0,52.0,1,left,MISS J. Nowell running Layup - blocked,"[1629669, 1627832]",1610612750.0,MIN,running,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),0-8 Center,5.2,Missed,VanVleet,1627832.0,,,,,,,,,,,,,,,,
143,PT02M31.00S,2023-01-20T01:33:21.2Z,1,REGULAR,block,,[],1627832,,,1610612750,23,27,2023-01-20T01:33:23Z,1400000,False,,,0,,F. VanVleet BLOCK (1 BLK),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
144,PT02M28.00S,2023-01-20T01:33:24.2Z,1,REGULAR,rebound,offensive,[],1626156,,,1610612750,23,27,2023-01-20T01:33:29Z,1410000,False,,,0,,D. Russell REBOUND (Off:1 Def:0),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,,,142.0,,,,,,,,,,,1.0,0.0,1.0,,
145,PT02M27.00S,2023-01-20T01:33:25.1Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629669,9.149145860709593,53.67647058823529,1610612750,23,27,2023-01-20T01:41:03Z,1420000,False,-18.0,34.0,1,left,MISS J. Nowell turnaround Hook,[1629669],1610612750.0,MIN,turnaround,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,3.82,Missed,,,,,,,,,,,,,,,,,,
146,PT02M24.00S,2023-01-20T01:33:28.1Z,1,REGULAR,rebound,defensive,[],1629018,,,1610612761,23,27,2023-01-20T01:37:18Z,1430000,False,,,0,,G. Trent Jr. REBOUND (Off:0 Def:1),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,,,,,145.0,,,,,,,,,,,1.0,1.0,0.0,,
147,PT02M24.00S,2023-01-20T01:33:29.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,91.5407358738502,51.9607843137255,1610612761,23,27,2023-01-20T01:37:52Z,1440000,False,10.0,27.0,1,right,MISS P. Achiuwa driving Layup,[1630173],1610612761.0,TOR,driving,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,2.87,Missed,,,,,,,,,,,,,,,,,,
148,PT02M24.00S,2023-01-20T01:33:29.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,23,27,2023-01-20T01:33:37Z,1450000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Restricted Area,0-8 Center,,,,,147.0,,,,,,,,,,,,,,,
150,PT02M17.00S,2023-01-20T01:33:53.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627783,80.6340341655716,44.6078431372549,1610612761,23,27,2023-01-20T01:34:01Z,1470000,False,-27.0,130.0,1,right,MISS P. Siakam 13' fadeaway Shot,[1627783],1610612761.0,TOR,fadeaway,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,13.23,Missed,,,,,,,,,,,,,,,,,,
151,PT02M13.00S,2023-01-20T01:33:57.5Z,1,REGULAR,rebound,offensive,[],1630173,,,1610612761,23,27,2023-01-20T01:33:57Z,1480000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:1),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Center,,,,,150.0,,,,,,,,,,,2.0,1.0,1.0,,
152,PT02M13.00S,2023-01-20T01:33:58.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626156,,,1610612761,23,27,2023-01-20T01:34:05Z,1490000,False,,,0,,D. Russell shooting personal FOUL (1 PF) (Achiuwa 2 FT),"[1626156, 1630173]",1610612750.0,MIN,shooting,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,,,1199.0,,1.0,0.0,Achiuwa,1630173.0,,,,,,,,,
154,PT02M13.00S,2023-01-20T01:34:27.3Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630173,,,1610612761,23,27,2023-01-20T01:34:49Z,1510000,False,,,0,,MISS P. Achiuwa Free Throw 1 of 2,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
155,PT02M13.00S,2023-01-20T01:34:27.3Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612761,23,27,2023-01-20T01:34:49Z,1520000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,154.0,,,,,,,,,,,,,,,
156,PT02M13.00S,2023-01-20T01:34:28.1Z,1,REGULAR,substitution,out,[],1627783,,,1610612761,23,27,2023-01-20T01:34:31Z,1530000,False,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT02M13.00S,2023-01-20T01:34:28.1Z,1,REGULAR,substitution,in,[],1630567,,,1610612761,23,27,2023-01-20T01:34:31Z,1540000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT02M13.00S,2023-01-20T01:34:27.3Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630173,,,1610612761,23,27,2023-01-20T01:34:49Z,1550000,False,,,0,,MISS P. Achiuwa Free Throw 2 of 2,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
159,PT02M11.00S,2023-01-20T01:34:29.3Z,1,REGULAR,rebound,defensive,[],203937,,,1610612750,23,27,2023-01-20T01:34:49Z,1560000,False,,,0,,K. Anderson REBOUND (Off:1 Def:4),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,158.0,,,,,,,,,,,5.0,4.0,1.0,,
160,PT02M05.00S,2023-01-20T01:34:54.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,12.697109067017081,59.068627450980394,1610612750,25,27,2023-01-20T01:42:49Z,1570000,False,-45.0,67.0,1,left,K. Anderson 8' driving floating bank Jump Shot (9 PTS),[203937],1610612750.0,MIN,driving floating bank,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Left,8.08,Made,,,,,,,,,,9.0,,,,,,,,
162,PT01M51.00S,2023-01-20T01:35:07.9Z,1,REGULAR,3pt,Jump Shot,[],1629018,92.9862023653088,94.6078431372549,1610612761,25,27,2023-01-20T01:43:43Z,1590000,False,223.0,13.0,1,right,MISS G. Trent Jr. pullup 3PT,[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,Right Corner 3,24+ Right,22.34,Missed,,,,,,,,,,,,,,,,,,
163,PT01M45.00S,2023-01-20T01:35:12.8Z,1,REGULAR,rebound,offensive,[],1630173,,,1610612761,25,27,2023-01-20T01:35:12Z,1600000,False,,,0,,P. Achiuwa REBOUND (Off:2 Def:1),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Right Corner 3,24+ Right,,,,,162.0,,,,,,,,,,,3.0,1.0,2.0,,
164,PT01M45.00S,2023-01-20T01:35:12.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630173,94.40999984741211,50.0,1610612761,25,29,2023-01-20T01:35:12Z,1610000,False,0.0,0.0,1,right,P. Achiuwa putback Layup (4 PTS),[1630173],1610612761.0,TOR,putback,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,4.0,,,,,,,,
165,PT01M32.00S,2023-01-20T01:35:29.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630567,,,1610612750,25,29,2023-01-20T01:35:53Z,1620000,False,,,0,,S. Barnes shooting personal FOUL (1 PF) (Knight 2 FT),"[1630567, 1630233]",1610612761.0,TOR,shooting,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,2003.0,,1.0,0.0,Knight,1630233.0,,,,,,,,,
167,PT01M32.00S,2023-01-20T01:35:56.4Z,1,REGULAR,freethrow,1 of 2,[],1630233,,,1610612750,26,29,2023-01-20T01:35:56Z,1640000,False,,,0,,N. Knight Free Throw 1 of 2 (5 PTS),[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
168,PT01M32.00S,2023-01-20T01:36:13.2Z,1,REGULAR,freethrow,2 of 2,[],1630233,,,1610612750,27,29,2023-01-20T01:36:13Z,1650000,False,,,0,,N. Knight Free Throw 2 of 2 (6 PTS),[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
169,PT01M18.00S,2023-01-20T01:36:29.5Z,1,REGULAR,3pt,Jump Shot,[],1627832,73.14388961892247,83.33333333333334,1610612761,27,32,2023-01-20T01:36:34Z,1660000,False,167.0,200.0,1,right,F. VanVleet 26' 3PT  (7 PTS) (P. Achiuwa 1 AST),"[1627832, 1630173]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,26.03,Made,,,,,,,,,,7.0,P. Achiuwa,1630173.0,1.0,,,,,
171,PT00M59.30S,2023-01-20T01:36:47.8Z,1,REGULAR,3pt,Jump Shot,[],1626156,32.276609724047304,65.44117647058823,1610612750,27,32,2023-01-20T01:36:53Z,1680000,False,-77.0,251.0,1,left,MISS D. Russell 26' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,26.25,Missed,,,,,,,,,,,,,,,,,,
172,PT00M57.50S,2023-01-20T01:36:49.6Z,1,REGULAR,rebound,offensive,[],1630233,,,1610612750,27,32,2023-01-20T01:36:53Z,1690000,False,,,0,,N. Knight REBOUND (Off:2 Def:2),[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,Above the Break 3,24+ Center,,,,,171.0,,,,,,,,,,,4.0,2.0,2.0,,
