actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
19,PT11M00.00S,2023-01-15T01:11:56.9Z,1,REGULAR,turnover,traveling,[],1630596,,,1610612739,2,0,2023-01-15T01:12:07Z,190000,False,,,0,,E. Mobley traveling TURNOVER (1 TO),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,1.0,,,,,,,1627529.0,,,,
20,PT10M48.00S,2023-01-15T01:12:21.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630183,6.652431011826544,54.166666666666664,1610612750,2,0,2023-01-15T01:12:27Z,200000,False,-21.0,10.0,1,left,MISS J. McDaniels Layup,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,2.31,Missed,,,,,,,,,,,,,,,,,,
21,PT10M45.00S,2023-01-15T01:12:24.3Z,1,REGULAR,rebound,defensive,[],1630171,,,1610612739,2,0,2023-01-15T01:12:27Z,210000,False,,,0,,I. Okoro REBOUND (Off:0 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,
22,PT10M42.00S,2023-01-15T01:12:27.4Z,1,REGULAR,turnover,lost ball,[],1630171,,,1610612739,2,0,2023-01-15T01:12:32Z,220000,False,,,0,,I. Okoro lost ball TURNOVER (1 TO),"[1630171, 203937]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1.0,Anderson,203937.0,,,,,,,,,
23,PT10M42.00S,2023-01-15T01:12:27.4Z,1,REGULAR,steal,,[],203937,,,1610612750,2,0,2023-01-15T01:12:29Z,230000,False,,,0,,K. Anderson STEAL (1 STL),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
24,PT10M38.00S,2023-01-15T01:12:32.3Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630183,5.863994743758213,3.6764705882352944,1610612750,2,0,2023-01-15T01:14:14Z,240000,False,232.0,3.0,1,left,MISS J. McDaniels running 3PT,[1630183],1610612750.0,MIN,running,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,23.16,Missed,,,,,,,,,,,,,,,,,,
25,PT10M34.00S,2023-01-15T01:12:36.3Z,1,REGULAR,rebound,offensive,[],203937,,,1610612750,2,0,2023-01-15T01:12:42Z,250000,False,,,0,,K. Anderson REBOUND (Off:1 Def:1),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Right Corner 3,24+ Right,,,24.0,2.0,1.0,1.0,,,,,,,,,,,,,,
26,PT10M25.00S,2023-01-15T01:12:44.5Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1626156,8.14717477003942,68.16023284313727,1610612750,4,0,2023-01-15T01:12:53Z,260000,False,-91.0,24.0,1,left,D. Russell 9' turnaround fadeaway Jump Shot (2 PTS),[1626156],1610612750.0,MIN,turnaround fadeaway,,,Russell,D. Russell,,,,,Mid-Range,8-16 Left,9.39,Made,,,,,,,,,,2.0,,,,,,,,
27,PT10M09.00S,2023-01-15T01:13:00.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,92.06636005256242,59.55882352941176,1610612739,4,0,2023-01-15T01:16:38Z,270000,False,48.0,22.0,1,right,MISS D. Garland driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,5.27,Missed,,,,,,,,,,,,,,,,,,
28,PT10M06.00S,2023-01-15T01:13:03.4Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,4,0,2023-01-15T01:13:06Z,280000,False,,,0,,R. Gobert REBOUND (Off:0 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,27.0,1.0,1.0,0.0,,,,,,,,,,,,,,
29,PT10M03.00S,2023-01-15T01:13:06.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626156,30.17411300919842,73.77450980392157,1610612750,7,0,2023-01-15T01:16:59Z,290000,False,-119.0,231.0,1,left,D. Russell 25' 3PT running pullup (5 PTS),[1626156],1610612750.0,MIN,running pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,25.99,Made,,,,,,,,,,5.0,,,,,,,,
30,PT09M43.00S,2023-01-15T01:13:26.2Z,1,REGULAR,3pt,Jump Shot,[],1630171,90.09526938239159,96.07843137254902,1610612739,7,3,2023-01-15T01:13:30Z,300000,False,230.0,41.0,1,right,I. Okoro 3PT  (3 PTS) (D. Garland 1 AST),"[1630171, 1629636]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Right Corner 3,24+ Right,23.39,Made,,,,,,,,,,3.0,D. Garland,1629636.0,1.0,,,,,
32,PT09M21.00S,2023-01-15T01:13:47.7Z,1,REGULAR,2pt,Jump Shot,[],1630162,25.04927726675427,21.813725490196077,1610612750,9,3,2023-01-15T01:13:52Z,320000,False,141.0,183.0,1,left,A. Edwards 23' step back Jump Shot (4 PTS),[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right Center,23.1,Made,,,,,,,,,,4.0,,,,,,,,
33,PT09M05.00S,2023-01-15T01:14:04.8Z,1,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612739,9,3,2023-01-15T01:14:15Z,330000,False,,,0,,J. McDaniels shooting personal FOUL (1 PF) (Mitchell 2 FT),"[1630183, 1628378]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Mitchell,1628378.0
35,PT09M05.00S,2023-01-15T01:14:37.4Z,1,REGULAR,freethrow,1 of 2,[],1628378,,,1610612739,9,3,2023-01-15T01:14:37Z,350000,False,,,0,,MISS D. Mitchell Free Throw 1 of 2,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
36,PT09M05.00S,2023-01-15T01:14:37.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,9,3,2023-01-15T01:14:37Z,360000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,
37,PT09M05.00S,2023-01-15T01:15:00.2Z,1,REGULAR,freethrow,2 of 2,[],1628378,,,1610612739,9,4,2023-01-15T01:15:00Z,370000,False,,,0,,D. Mitchell Free Throw 2 of 2 (1 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
39,PT08M43.00S,2023-01-15T01:15:43.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,6.438896189224705,49.896599264705884,1610612750,11,4,2023-01-15T01:15:51Z,390000,False,1.0,8.0,1,left,R. Gobert DUNK (2 PTS) (K. Anderson 1 AST),"[203497, 203937]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,0.8,Made,,,,,,,,,,2.0,K. Anderson,203937.0,1.0,,,,,
41,PT08M25.00S,2023-01-15T01:16:02.0Z,1,REGULAR,turnover,bad pass,[],1628386,,,1610612739,11,4,2023-01-15T01:16:07Z,410000,False,,,0,,J. Allen bad pass TURNOVER (1 TO),"[1628386, 1630183]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,16-24 Left Center,,,,,,,,,1.0,McDaniels,1630183.0,,,,,,,,,
42,PT08M25.00S,2023-01-15T01:16:02.0Z,1,REGULAR,steal,,[],1630183,,,1610612750,11,4,2023-01-15T01:16:03Z,420000,False,,,0,,J. McDaniels STEAL (2 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
43,PT08M16.00S,2023-01-15T01:16:11.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626156,6.521024967148489,95.34313725490196,1610612750,11,4,2023-01-15T01:16:15Z,430000,False,-227.0,9.0,1,left,MISS D. Russell 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Left Corner 3,24+ Left,22.69,Missed,,,,,,,,,,,,,,,,,,
44,PT08M13.00S,2023-01-15T01:16:14.4Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,11,4,2023-01-15T01:16:15Z,440000,False,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Left Corner 3,24+ Left,,,43.0,1.0,1.0,0.0,,,,,,,,,,,,,,
45,PT08M06.00S,2023-01-15T01:16:22.3Z,1,REGULAR,foul,personal,['2freethrow'],203497,,,1610612739,11,4,2023-01-15T01:16:27Z,450000,False,,,0,,R. Gobert shooting personal FOUL (1 PF) (Mobley 2 FT),"[203497, 1630596]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Mobley,1630596.0
47,PT08M06.00S,2023-01-15T01:16:45.8Z,1,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,11,5,2023-01-15T01:16:45Z,470000,False,,,0,,E. Mobley Free Throw 1 of 2 (1 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
48,PT08M06.00S,2023-01-15T01:16:59.2Z,1,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,11,6,2023-01-15T01:16:59Z,480000,False,,,0,,E. Mobley Free Throw 2 of 2 (2 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
49,PT07M50.00S,2023-01-15T01:17:17.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203497,7.884362680683312,42.76960784313725,1610612750,11,6,2023-01-15T01:17:22Z,490000,False,36.0,22.0,1,left,MISS R. Gobert Layup - blocked,"[203497, 1628386]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,4.22,Missed,,,,,Allen,1628386.0,,,,,,,,,,,,
50,PT07M50.00S,2023-01-15T01:17:17.3Z,1,REGULAR,block,,[],1628386,,,1610612750,11,6,2023-01-15T01:17:19Z,500000,False,,,0,,J. Allen BLOCK (1 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
51,PT07M47.00S,2023-01-15T01:17:20.3Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,11,6,2023-01-15T01:17:22Z,510000,False,,,0,,J. Allen REBOUND (Off:1 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,49.0,3.0,2.0,1.0,,,,,,,,,,,,,,
52,PT07M41.00S,2023-01-15T01:17:25.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,88.96189224704337,48.67493872549019,1610612739,11,8,2023-01-15T01:20:08Z,520000,False,-7.0,51.0,1,right,D. Garland driving floating Jump Shot (2 PTS),[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,5.17,Made,,,,,,,,,,2.0,,,,,,,,
53,PT07M28.00S,2023-01-15T01:17:39.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,5.781865965834428,53.370098039215684,1610612750,13,8,2023-01-15T01:17:45Z,530000,False,-17.0,2.0,1,left,R. Gobert DUNK (4 PTS) (K. Anderson 2 AST),"[203497, 203937]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.7,Made,,,,,,,,,,4.0,K. Anderson,203937.0,2.0,,,,,
55,PT07M11.00S,2023-01-15T01:17:56.1Z,1,REGULAR,turnover,bad pass,[],1629636,,,1610612739,13,8,2023-01-15T01:22:09Z,550000,False,,,0,,D. Garland bad pass TURNOVER (1 TO),"[1629636, 203497]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,8-16 Right,,,,,,,,,1.0,Gobert,203497.0,,,,,,,,,
56,PT07M11.00S,2023-01-15T01:17:56.1Z,1,REGULAR,steal,,[],203497,,,1610612750,13,8,2023-01-15T01:17:58Z,560000,False,,,0,,R. Gobert STEAL (1 STL),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
57,PT07M02.00S,2023-01-15T01:18:05.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,29.517082785808146,25.245098039215684,1610612750,13,8,2023-01-15T01:18:10Z,570000,False,124.0,225.0,1,left,MISS A. Edwards 25' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,25.68,Missed,,,,,,,,,,,,,,,,,,
58,PT06M59.00S,2023-01-15T01:18:08.0Z,1,REGULAR,rebound,defensive,[],1630171,,,1610612739,13,8,2023-01-15T01:18:10Z,580000,False,,,0,,I. Okoro REBOUND (Off:0 Def:2),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Right Center,,,57.0,2.0,2.0,0.0,,,,,,,,,,,,,,
59,PT06M54.00S,2023-01-15T01:18:16.4Z,1,REGULAR,foul,personal,['2freethrow'],203937,,,1610612739,13,8,2023-01-15T01:19:52Z,590000,False,,,0,,K. Anderson shooting personal FOUL (1 PF) (Garland 2 FT),"[203937, 1629636]",1610612750.0,MIN,shooting,,,Anderson,K. Anderson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,202027.0,1.0,0.0,Garland,1629636.0
61,PT06M54.00S,2023-01-15T01:18:26.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,13,8,2023-01-15T01:18:26Z,610000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M54.00S,2023-01-15T01:21:34.7Z,1,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,13,9,2023-01-15T01:21:34Z,630000,False,,,0,,D. Garland Free Throw 1 of 2 (3 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
64,PT06M54.00S,2023-01-15T01:21:50.5Z,1,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,13,10,2023-01-15T01:21:50Z,640000,False,,,0,,D. Garland Free Throw 2 of 2 (4 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
65,PT06M30.00S,2023-01-15T01:22:16.8Z,1,REGULAR,2pt,Jump Shot,[],1630183,23.99802890932983,49.01960784313725,1610612750,15,10,2023-01-15T01:22:21Z,650000,False,5.0,173.0,1,left,J. McDaniels 17' turnaround fadeaway Jump Shot (2 PTS),[1630183],1610612750.0,MIN,turnaround fadeaway,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Center,17.32,Made,,,,,,,,,,2.0,,,,,,,,
66,PT06M04.00S,2023-01-15T01:22:43.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,89.56964520367937,48.77450980392157,1610612739,15,10,2023-01-15T01:22:49Z,660000,False,-6.0,46.0,1,right,MISS D. Garland driving Layup,[1629636],1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,4.59,Missed,,,,,,,,,,,,,,,,,,
67,PT06M02.00S,2023-01-15T01:22:45.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612750,15,10,2023-01-15T01:23:04Z,670000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,66.0,,,,,,,,,,,,,,,,,
68,PT06M02.00S,2023-01-15T01:22:49.7Z,1,REGULAR,substitution,out,[],1630171,,,1610612750,15,10,2023-01-15T01:23:04Z,680000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M02.00S,2023-01-15T01:22:49.7Z,1,REGULAR,substitution,in,[],1627747,,,1610612750,15,10,2023-01-15T01:23:04Z,690000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M02.00S,2023-01-15T01:22:57.5Z,1,REGULAR,substitution,out,[],203497,,,1610612750,15,10,2023-01-15T01:23:04Z,700000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M02.00S,2023-01-15T01:22:57.5Z,1,REGULAR,substitution,in,[],1629675,,,1610612750,15,10,2023-01-15T01:23:04Z,710000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M43.00S,2023-01-15T01:23:23.0Z,1,REGULAR,2pt,Jump Shot,[],1626156,27.677398160315374,42.15686274509804,1610612750,15,10,2023-01-15T01:23:29Z,720000,False,39.0,208.0,1,left,MISS D. Russell 21' pullup Shot,[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,Mid-Range,16-24 Center,21.14,Missed,,,,,,,,,,,,,,,,,,
73,PT05M40.00S,2023-01-15T01:23:26.0Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,15,10,2023-01-15T01:23:29Z,730000,False,,,0,,E. Mobley REBOUND (Off:0 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Center,,,72.0,2.0,2.0,0.0,,,,,,,,,,,,,,
74,PT05M36.00S,2023-01-15T01:23:30.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628378,65.25952693823915,43.38235294117647,1610612739,15,13,2023-01-15T01:25:14Z,740000,False,-33.0,274.0,1,right,D. Mitchell 27' 3PT running (4 PTS) (E. Mobley 1 AST),"[1628378, 1630596]",1610612739.0,CLE,running,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,27.61,Made,,,,,,,,,,4.0,E. Mobley,1630596.0,1.0,,,,,
77,PT05M07.00S,2023-01-15T01:24:00.2Z,1,REGULAR,3pt,Jump Shot,[],1629675,6.1268068331143235,94.36274509803921,1610612750,15,13,2023-01-15T01:24:28Z,760000,False,-222.0,5.0,1,left,MISS N. Reid 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Left Corner 3,24+ Left,22.19,Missed,,,,,,,,,,,,,,,,,,
78,PT05M07.00S,2023-01-15T01:24:00.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,15,13,2023-01-15T01:24:28Z,770000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Left Corner 3,24+ Left,,,77.0,,,,,,,,,,,,,,,,,
79,PT05M07.00S,2023-01-15T01:24:06.2Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612750,15,13,2023-01-15T01:24:24Z,780000,False,,,0,,MIN shot clock Team TURNOVER,[],1610612750.0,MIN,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,202041.0,,,,
80,PT05M07.00S,2023-01-15T01:24:09.1Z,1,REGULAR,substitution,out,[],203937,,,1610612739,15,13,2023-01-15T01:24:12Z,790000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M07.00S,2023-01-15T01:24:09.1Z,1,REGULAR,substitution,in,[],1627752,,,1610612739,15,13,2023-01-15T01:24:12Z,800000,False,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M51.00S,2023-01-15T01:24:37.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,64.47109067017082,48.77450980392157,1610612739,15,13,2023-01-15T01:24:42Z,810000,False,-6.0,281.0,1,right,MISS D. Mitchell 28' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,28.16,Missed,,,,,,,,,,,,,,,,,,
83,PT04M48.00S,2023-01-15T01:24:40.5Z,1,REGULAR,rebound,defensive,[],1627752,,,1610612750,15,13,2023-01-15T01:24:42Z,820000,False,,,0,,T. Prince REBOUND (Off:0 Def:1),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Center,,,82.0,1.0,1.0,0.0,,,,,,,,,,,,,,
84,PT04M31.00S,2023-01-15T01:24:57.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,7.227332457293036,54.189644607843135,1610612750,15,13,2023-01-15T01:25:05Z,830000,False,-21.0,15.0,1,left,MISS D. Russell driving finger roll Layup,[1626156],1610612750.0,MIN,driving finger roll,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,2.6,Missed,,,,,,,,,,,,,,,,,,
