actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
18,PT10M09.00S,2023-02-06T00:12:43.4Z,1,REGULAR,3pt,Jump Shot,[],1629008,70.90998685939553,72.54901960784314,1610612743,4,2,2023-02-06T00:13:25Z,180000,False,113.0,221.0,1,right,MISS M. Porter Jr. 24' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,24.8,Missed,,,,,,,,,,,,,,,,,,
19,PT10M06.00S,2023-02-06T00:12:46.4Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,4,2,2023-02-06T00:12:48Z,190000,False,,,0,,R. Gobert REBOUND (Off:0 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,18.0,2.0,2.0,0.0,,,,,,,,,,,,,,
20,PT10M01.00S,2023-02-06T00:12:51.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626156,28.465834428383708,74.75490196078431,1610612750,7,2,2023-02-06T00:12:58Z,200000,False,-124.0,215.0,1,left,D. Russell 24' 3PT pullup (5 PTS),[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,24.82,Made,,,,,5.0,,,,,,,,,,,,,
21,PT09M38.00S,2023-02-06T00:13:15.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629008,80.02628120893561,55.170036764705884,1610612743,7,4,2023-02-06T00:13:22Z,210000,False,26.0,135.0,1,right,M. Porter Jr. 13' pullup Jump Shot (2 PTS) (B. Brown 2 AST),"[1629008, 1628971]",1610612743.0,DEN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,13.78,Made,,,,,2.0,B. Brown,1628971.0,2.0,,,,,,,,,,
23,PT09M22.00S,2023-02-06T00:13:31.2Z,1,REGULAR,3pt,Jump Shot,[],1630162,6.1268068331143235,95.34313725490196,1610612750,7,4,2023-02-06T00:13:37Z,230000,False,-227.0,5.0,1,left,MISS A. Edwards 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Left Corner 3,24+ Left,22.68,Missed,,,,,,,,,,,,,,,,,,
24,PT09M17.00S,2023-02-06T00:13:36.2Z,1,REGULAR,rebound,defensive,[],201599,,,1610612743,7,4,2023-02-06T00:13:37Z,240000,False,,,0,,D. Jordan REBOUND (Off:0 Def:2),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Left Corner 3,24+ Left,,,23.0,2.0,2.0,0.0,,,,,,,,,,,,,,
25,PT09M08.00S,2023-02-06T00:13:44.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,82.9993429697766,50.245098039215684,1610612743,7,4,2023-02-06T00:13:49Z,250000,False,1.0,107.0,1,right,MISS B. Brown 10' floating Shot,[1628971],1610612743.0,DEN,floating,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,10.73,Missed,,,,,,,,,,,,,,,,,,
26,PT09M06.00S,2023-02-06T00:13:47.1Z,1,REGULAR,rebound,offensive,[],1628971,,,1610612743,7,4,2023-02-06T00:13:47Z,260000,False,,,0,,B. Brown REBOUND (Off:1 Def:0),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,25.0,1.0,0.0,1.0,,,,,,,,,,,,,,
27,PT09M02.00S,2023-02-06T00:13:51.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631128,77.21747700394218,85.5392156862745,1610612743,7,7,2023-02-06T00:13:56Z,270000,False,178.0,162.0,1,right,C. Braun 24' 3PT  (3 PTS) (V. Cancar 1 AST),"[1631128, 1628427]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Right Center,24.03,Made,,,,,3.0,V. Cancar,1628427.0,1.0,,,,,,,,,,
29,PT08M46.00S,2023-02-06T00:14:06.3Z,1,REGULAR,3pt,Jump Shot,[],1626156,32.013797634691194,56.127450980392155,1610612750,10,7,2023-02-06T00:14:14Z,290000,False,-31.0,248.0,1,left,D. Russell 25' 3PT step back (8 PTS) (J. McDaniels 1 AST),"[1626156, 1630183]",1610612750.0,MIN,step back,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,25.03,Made,,,,,8.0,J. McDaniels,1630183.0,1.0,,,,,,,,,,
31,PT08M21.00S,2023-02-06T00:14:33.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631128,82.07950065703022,59.068627450980394,1610612743,10,7,2023-02-06T00:15:00Z,310000,False,45.0,116.0,1,right,MISS C. Braun 12' floating Shot,[1631128],1610612743.0,DEN,floating,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Center,12.45,Missed,,,,,,,,,,,,,,,,,,
32,PT08M20.00S,2023-02-06T00:14:34.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,10,7,2023-02-06T00:15:00Z,320000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,31.0,,,,,,,,,,,,,,,,,
33,PT08M20.00S,2023-02-06T00:14:41.5Z,1,REGULAR,foul,personal,[],203497,,,1610612743,10,7,2023-02-06T00:14:54Z,330000,False,,,0,,R. Gobert loose ball personal FOUL (1 PF),"[203497, 201599]",1610612750.0,MIN,loose ball,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628951.0,,1.0,0.0,Jordan,201599.0,,,,
35,PT08M16.00S,2023-02-06T00:15:03.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629008,74.72076215505913,80.3921568627451,1610612743,10,7,2023-02-06T00:15:10Z,350000,False,152.0,185.0,1,right,MISS M. Porter Jr. 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,23.95,Missed,,,,,,,,,,,,,,,,,,
36,PT08M13.00S,2023-02-06T00:15:06.0Z,1,REGULAR,rebound,defensive,[],203937,,,1610612750,10,7,2023-02-06T00:15:10Z,360000,False,,,0,,K. Anderson REBOUND (Off:0 Def:1),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Right Center,,,35.0,1.0,1.0,0.0,,,,,,,,,,,,,,
37,PT08M09.00S,2023-02-06T00:15:10.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630183,10.463206307490145,42.15686274509804,1610612750,10,7,2023-02-06T00:15:21Z,370000,False,39.0,46.0,1,left,MISS J. McDaniels 6' driving bank Shot,[1630183],1610612750.0,MIN,driving bank,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,6.04,Missed,,,,,,,,,,,,,,,,,,
38,PT08M07.00S,2023-02-06T00:15:12.0Z,1,REGULAR,rebound,defensive,[],201599,,,1610612743,10,7,2023-02-06T00:15:21Z,380000,False,,,0,,D. Jordan REBOUND (Off:0 Def:3),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),0-8 Center,,,37.0,3.0,3.0,0.0,,,,,,,,,,,,,,
39,PT07M54.00S,2023-02-06T00:15:25.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628427,79.63206307490145,54.407935049019606,1610612743,10,9,2023-02-06T00:15:33Z,390000,False,22.0,139.0,1,right,V. Cancar 14' step back Jump Shot (2 PTS),[1628427],1610612743.0,DEN,step back,,,Cancar,V. Cancar,,,,,In The Paint (Non-RA),8-16 Center,14.07,Made,,,,,2.0,,,,,,,,,,,,,
40,PT07M34.00S,2023-02-06T00:15:44.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630162,11.514454664914586,47.05882352941176,1610612750,10,9,2023-02-06T00:15:49Z,400000,False,15.0,56.0,1,left,MISS A. Edwards driving Hook,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,5.76,Missed,,,,,,,,,,,,,,,,,,
41,PT07M33.00S,2023-02-06T00:15:45.4Z,1,REGULAR,rebound,defensive,[],1628427,,,1610612743,10,9,2023-02-06T00:15:49Z,410000,False,,,0,,V. Cancar REBOUND (Off:0 Def:1),[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,In The Paint (Non-RA),0-8 Center,,,40.0,1.0,1.0,0.0,,,,,,,,,,,,,,
42,PT07M21.00S,2023-02-06T00:15:58.1Z,1,REGULAR,2pt,Hook,[],1628427,89.96386333771353,25.49019607843137,1610612743,10,9,2023-02-06T00:16:03Z,420000,False,-123.0,42.0,1,right,MISS V. Cancar 12' Hook,[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,Mid-Range,8-16 Left,12.94,Missed,,,,,,,,,,,,,,,,,,
43,PT07M19.00S,2023-02-06T00:16:00.1Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,10,9,2023-02-06T00:16:03Z,430000,False,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,,,42.0,1.0,1.0,0.0,,,,,,,,,,,,,,
44,PT07M15.00S,2023-02-06T00:16:03.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626156,17.296320630749015,5.392156862745098,1610612750,10,9,2023-02-06T00:16:11Z,440000,False,223.0,110.0,1,left,MISS D. Russell 24' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,24.87,Missed,,,,,,,,,,,,,,,,,,
45,PT07M11.00S,2023-02-06T00:16:07.9Z,1,REGULAR,rebound,defensive,[],201599,,,1610612743,10,9,2023-02-06T00:16:11Z,450000,False,,,0,,D. Jordan REBOUND (Off:0 Def:4),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Above the Break 3,24+ Right Center,,,44.0,4.0,4.0,0.0,,,,,,,,,,,,,,
46,PT06M59.00S,2023-02-06T00:16:20.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201599,92.85479632063075,52.94117647058824,1610612743,10,9,2023-02-06T00:16:26Z,460000,False,15.0,15.0,1,right,MISS D. Jordan driving Layup,[201599],1610612743.0,DEN,driving,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,,,,,,,,,
47,PT06M57.00S,2023-02-06T00:16:22.0Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,10,9,2023-02-06T00:16:26Z,470000,False,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,46.0,2.0,2.0,0.0,,,,,,,,,,,,,,
48,PT06M50.00S,2023-02-06T00:16:31.1Z,1,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612750,10,9,2023-02-06T00:16:40Z,480000,False,,,0,,B. Brown shooting personal FOUL (1 PF) (Gobert 2 FT),"[1628971, 203497]",1610612743.0,DEN,shooting,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628951.0,,1.0,0.0,Gobert,203497.0,,,,
50,PT06M50.00S,2023-02-06T00:16:43.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,10,9,2023-02-06T00:16:43Z,500000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT06M50.00S,2023-02-06T00:19:38.9Z,1,REGULAR,freethrow,1 of 2,[],203497,,,1610612750,10,9,2023-02-06T00:19:38Z,510000,False,,,0,,MISS R. Gobert Free Throw 1 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
52,PT06M50.00S,2023-02-06T00:19:38.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,10,9,2023-02-06T00:19:38Z,520000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,51.0,,,,,,,,,,,,,,,,,
53,PT06M50.00S,2023-02-06T00:19:55.5Z,1,REGULAR,freethrow,2 of 2,[],203497,,,1610612750,11,9,2023-02-06T00:19:55Z,530000,False,,,0,,R. Gobert Free Throw 2 of 2 (1 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
54,PT06M31.00S,2023-02-06T00:20:18.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,92.72339027595268,48.28431372549019,1610612743,11,11,2023-02-06T00:20:23Z,540000,False,-9.0,16.0,1,right,M. Porter Jr. driving Layup (4 PTS) (B. Brown 3 AST),"[1629008, 1628971]",1610612743.0,DEN,driving,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,1.81,Made,,,,,4.0,B. Brown,1628971.0,3.0,,,,,,,,,,
56,PT06M14.00S,2023-02-06T00:20:35.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,6.521024967148489,50.245098039215684,1610612750,13,11,2023-02-06T00:21:04Z,560000,False,-1.0,9.0,1,left,R. Gobert DUNK (3 PTS) (D. Russell 1 AST),"[203497, 1626156]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,3.0,D. Russell,1626156.0,1.0,,,,,,,,,,
58,PT05M52.00S,2023-02-06T00:20:56.8Z,1,REGULAR,2pt,Jump Shot,[],1629008,72.61826544021025,37.5,1610612743,13,13,2023-02-06T00:21:04Z,580000,False,-62.0,205.0,1,right,M. Porter Jr. 21' pullup Jump Shot (6 PTS),[1629008],1610612743.0,DEN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Center,21.42,Made,,,,,6.0,,,,,,,,,,,,,
59,PT05M30.00S,2023-02-06T00:21:19.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,7.046649145860711,49.26470588235294,1610612750,15,13,2023-02-06T00:21:23Z,590000,False,4.0,14.0,1,left,A. Edwards cutting Layup (4 PTS) (D. Russell 2 AST),"[1630162, 1626156]",1610612750.0,MIN,cutting,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.42,Made,,,,,4.0,D. Russell,1626156.0,2.0,,,,,,,,,,
61,PT05M18.00S,2023-02-06T00:21:30.7Z,1,REGULAR,3pt,Jump Shot,[],1628971,68.67608409986859,58.57843137254902,1610612743,15,13,2023-02-06T00:21:36Z,610000,False,43.0,242.0,1,right,MISS B. Brown 24' 3PT,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Center,24.57,Missed,,,,,,,,,,,,,,,,,,
62,PT05M16.00S,2023-02-06T00:21:32.7Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,15,13,2023-02-06T00:21:36Z,620000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,61.0,1.0,1.0,0.0,,,,,,,,,,,,,,
63,PT05M09.00S,2023-02-06T00:21:39.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,6.307490144546649,62.768075980392155,1610612750,15,13,2023-02-06T00:21:45Z,630000,False,-64.0,7.0,1,left,MISS J. McDaniels 6' turnaround Shot,[1630183],1610612750.0,MIN,turnaround,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,6.42,Missed,,,,,,,,,,,,,,,,,,
64,PT05M07.00S,2023-02-06T00:21:41.5Z,1,REGULAR,rebound,defensive,[],1628427,,,1610612743,15,13,2023-02-06T00:21:45Z,640000,False,,,0,,V. Cancar REBOUND (Off:0 Def:2),[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,In The Paint (Non-RA),0-8 Center,,,63.0,2.0,2.0,0.0,,,,,,,,,,,,,,
65,PT04M59.00S,2023-02-06T00:21:49.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,93.64323258869908,53.431372549019606,1610612743,15,13,2023-02-06T00:21:53Z,650000,False,17.0,7.0,1,right,MISS M. Porter Jr. driving reverse Layup - blocked,"[1629008, 203497]",1610612743.0,DEN,driving reverse,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,1.87,Missed,,,,,,,,,,,,,,,Gobert,203497.0,,
66,PT04M59.00S,2023-02-06T00:21:49.0Z,1,REGULAR,block,,[],203497,,,1610612743,15,13,2023-02-06T00:21:50Z,660000,False,,,0,,R. Gobert BLOCK (1 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
67,PT04M58.00S,2023-02-06T00:21:50.0Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,15,13,2023-02-06T00:22:12Z,670000,False,,,0,,R. Gobert REBOUND (Off:0 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,65.0,3.0,3.0,0.0,,,,,,,,,,,,,,
68,PT04M53.00S,2023-02-06T00:21:56.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626156,7.835085413929041,52.20588235294118,1610612750,17,13,2023-02-06T00:22:05Z,680000,False,-11.0,21.0,1,left,D. Russell running Layup (10 PTS),[1626156],1610612750.0,MIN,running,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,2.38,Made,,,,,10.0,,,,,,,,,,,,,
69,PT04M36.00S,2023-02-06T00:22:12.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,92.59198423127464,47.05882352941176,1610612743,17,15,2023-02-06T00:22:17Z,690000,False,-15.0,17.0,1,right,M. Porter Jr. driving Layup (8 PTS) (B. Brown 4 AST),"[1629008, 1628971]",1610612743.0,DEN,driving,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,2.25,Made,,,,,8.0,B. Brown,1628971.0,4.0,,,,,,,,,,
71,PT04M20.00S,2023-02-06T00:22:28.3Z,1,REGULAR,3pt,Jump Shot,[],1626156,23.078186596583443,86.76470588235294,1610612750,20,15,2023-02-06T00:22:38Z,710000,False,-184.0,164.0,1,left,D. Russell 24' 3PT  (13 PTS) (J. McDaniels 2 AST),"[1626156, 1630183]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,24.66,Made,,,,,13.0,J. McDaniels,1630183.0,2.0,,,,,,,,,,
73,PT04M19.00S,2023-02-06T00:22:33.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,20,15,2023-02-06T00:22:33Z,730000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT04M19.00S,2023-02-06T00:24:55.7Z,1,REGULAR,substitution,out,[],203937,,,1610612743,20,15,2023-02-06T00:25:27Z,740000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT04M19.00S,2023-02-06T00:24:55.7Z,1,REGULAR,substitution,out,[],203497,,,1610612743,20,15,2023-02-06T00:25:27Z,750000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT04M19.00S,2023-02-06T00:24:55.7Z,1,REGULAR,substitution,out,[],1628427,,,1610612743,20,15,2023-02-06T00:25:27Z,760000,False,,,0,,SUB out: V. Cancar,[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT04M19.00S,2023-02-06T00:24:55.7Z,1,REGULAR,substitution,out,[],1628971,,,1610612743,20,15,2023-02-06T00:25:27Z,770000,False,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M19.00S,2023-02-06T00:24:55.7Z,1,REGULAR,substitution,out,[],201599,,,1610612743,20,15,2023-02-06T00:25:27Z,780000,False,,,0,,SUB out: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M19.00S,2023-02-06T00:24:55.7Z,1,REGULAR,substitution,in,[],1629675,,,1610612743,20,15,2023-02-06T00:25:27Z,790000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M19.00S,2023-02-06T00:24:55.7Z,1,REGULAR,substitution,in,[],1627752,,,1610612743,20,15,2023-02-06T00:25:27Z,800000,False,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M19.00S,2023-02-06T00:24:55.7Z,1,REGULAR,substitution,in,[],202397,,,1610612743,20,15,2023-02-06T00:25:27Z,810000,False,,,0,,SUB in: I. Smith,[202397],1610612743.0,DEN,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M19.00S,2023-02-06T00:24:55.7Z,1,REGULAR,substitution,in,[],1630192,,,1610612743,20,15,2023-02-06T00:25:27Z,820000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M19.00S,2023-02-06T00:24:55.7Z,1,REGULAR,substitution,in,[],201145,,,1610612743,20,15,2023-02-06T00:25:27Z,830000,False,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
