actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
19,PT10M21.00S,2023-01-16T21:12:50.7Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,0,5,2023-01-16T21:14:50Z,190000,False,,,0,,W. Kessler REBOUND (Off:0 Def:2),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Left,,,18.0,2.0,2.0,0.0,,,,,,,,,,,,,,
20,PT10M17.00S,2023-01-16T21:12:54.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627736,32.14520367936925,54.41176470588235,1610612762,0,5,2023-01-16T21:16:01Z,200000,False,-22.0,250.0,1,left,MISS M. Beasley 25' running 3PT,[1627736],1610612762.0,UTA,running,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,25.07,Missed,,,,,,,,,,,,,,,,,,
21,PT10M17.00S,2023-01-16T21:12:54.9Z,1,REGULAR,rebound,offensive,[],1627736,,,1610612762,0,5,2023-01-16T21:13:05Z,210000,False,,,0,,M. Beasley REBOUND (Off:1 Def:0),[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,,,20.0,1.0,0.0,1.0,,,,,,,,,,,,,,
22,PT10M01.00S,2023-01-16T21:13:11.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631117,8.886333771353483,43.872549019607845,1610612762,0,5,2023-01-16T21:16:39Z,220000,False,31.0,31.0,1,left,MISS W. Kessler cutting Layup,[1631117],1610612762.0,UTA,cutting,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,4.36,Missed,,,,,,,,,,,,,,,,,,
23,PT09M58.00S,2023-01-16T21:13:14.3Z,1,REGULAR,rebound,defensive,[],203937,,,1610612750,0,5,2023-01-16T21:13:16Z,230000,False,,,0,,K. Anderson REBOUND (Off:1 Def:1),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,22.0,2.0,1.0,1.0,,,,,,,,,,,,,,
24,PT09M52.00S,2023-01-16T21:13:19.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626156,97.94678055190539,5.14705882352942,1610612750,3,5,2023-01-16T21:17:58Z,240000,False,-224.0,-33.0,1,right,D. Russell 3PT running (3 PTS) (A. Edwards 1 AST),"[1626156, 1630162]",1610612750.0,MIN,running,,,Russell,D. Russell,,,,,Left Corner 3,24+ Left,22.67,Made,,,,,3.0,A. Edwards,1630162.0,1.0,,,,,,,,,,
84,PT09M26.00S,2023-01-16T21:13:34.7Z,1,REGULAR,3pt,Jump Shot,[],203903,24.885019710906704,14.705882352941174,1610612762,3,5,2023-01-16T21:23:04Z,255000,False,176.0,181.0,1,left,MISS J. Clarkson 25' step back 3PT - blocked,"[203903, 1626156]",1610612762.0,UTA,step back,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,25.31,Missed,,,,,,,,,Russell,1626156.0,,,,,,,,
85,PT09M26.00S,2023-01-16T21:13:34.7Z,1,REGULAR,block,,[],1626156,,,1610612762,3,5,2023-01-16T21:23:04Z,257500,False,,,0,,D. Russell BLOCK (1 BLK),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
86,PT09M24.00S,2023-01-16T21:13:36.7Z,1,REGULAR,rebound,offensive,[],1629020,,,1610612762,3,5,2023-01-16T21:23:04Z,258750,False,,,0,,J. Vanderbilt REBOUND (Off:1 Def:0),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Right Center,,,84.0,1.0,0.0,1.0,,,,,,,,,,,,,,
26,PT09M24.00S,2023-01-16T21:13:50.3Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629020,15.325229960578188,32.84313725490196,1610612762,3,5,2023-01-16T21:23:04Z,260000,False,86.0,92.0,1,left,MISS J. Vanderbilt 12' Jump Shot,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Mid-Range,8-16 Right,12.55,Missed,,,,,,,,,,,,,,,,,,
27,PT09M20.00S,2023-01-16T21:13:54.3Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,3,5,2023-01-16T21:22:53Z,270000,False,,,0,,R. Gobert REBOUND (Off:0 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Right,,,26.0,1.0,1.0,0.0,,,,,,,,,,,,,,
28,PT09M05.00S,2023-01-16T21:14:07.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,93.11760840998686,46.81372549019608,1610612750,5,5,2023-01-16T21:14:21Z,280000,False,-16.0,12.0,1,right,R. Gobert cutting DUNK (2 PTS) (K. Anderson 1 AST),"[203497, 203937]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,2.0,Made,,,,,2.0,K. Anderson,203937.0,1.0,,,,,,,,,,
30,PT08M50.00S,2023-01-16T21:14:21.1Z,1,REGULAR,3pt,Jump Shot,[],203903,20.45006570302234,89.2156862745098,1610612762,5,8,2023-01-16T21:14:27Z,300000,False,-196.0,140.0,1,left,J. Clarkson 24' 3PT  (3 PTS) (M. Conley 1 AST),"[203903, 201144]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,24.08,Made,,,,,3.0,M. Conley,201144.0,1.0,,,,,,,,,,
33,PT08M41.00S,2023-01-16T21:14:45.1Z,1,REGULAR,3pt,Jump Shot,[],1630162,68.28186596583443,39.950980392156865,1610612750,5,8,2023-01-16T21:24:02Z,330000,False,-50.0,246.0,1,right,MISS A. Edwards 25' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,25.08,Missed,,,,,,,,,,,,,,,,,,
34,PT08M38.00S,2023-01-16T21:14:48.1Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,5,8,2023-01-16T21:14:52Z,340000,False,,,0,,W. Kessler REBOUND (Off:0 Def:3),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Center,,,33.0,3.0,3.0,0.0,,,,,,,,,,,,,,
35,PT08M29.00S,2023-01-16T21:14:56.5Z,1,REGULAR,3pt,Jump Shot,[],201144,24.52365308804205,13.725490196078432,1610612762,5,8,2023-01-16T21:15:03Z,350000,False,181.0,178.0,1,left,MISS M. Conley 25' pullup 3PT,[201144],1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,25.41,Missed,,,,,,,,,,,,,,,,,,
36,PT08M27.00S,2023-01-16T21:14:58.5Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,5,8,2023-01-16T21:15:03Z,360000,False,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,35.0,1.0,1.0,0.0,,,,,,,,,,,,,,
37,PT08M20.00S,2023-01-16T21:15:06.3Z,1,REGULAR,3pt,Jump Shot,[],1626156,76.69185282522996,13.23529411764706,1610612750,8,8,2023-01-16T21:24:31Z,370000,False,-184.0,167.0,1,right,D. Russell 24' 3PT pullup (6 PTS),[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,24.81,Made,,,,,6.0,,,,,,,,,,,,,
38,PT08M00.00S,2023-01-16T21:15:25.3Z,1,REGULAR,3pt,Jump Shot,[],201144,21.28777923784494,9.581801470588236,1610612762,8,11,2023-01-16T21:24:45Z,380000,False,202.0,148.0,1,left,M. Conley 25' 3PT  (6 PTS) (W. Kessler 2 AST),"[201144, 1631117]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,25.03,Made,,,,,6.0,W. Kessler,1631117.0,2.0,,,,,,,,,,
40,PT07M49.00S,2023-01-16T21:15:37.0Z,1,REGULAR,2pt,Jump Shot,[],1630183,89.56964520367937,30.88235294117647,1610612750,8,11,2023-01-16T21:15:42Z,400000,False,-96.0,46.0,1,right,MISS J. McDaniels 10' turnaround Shot,[1630183],1610612750.0,MIN,turnaround,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,10.59,Missed,,,,,,,,,,,,,,,,,,
41,PT07M49.00S,2023-01-16T21:15:37.0Z,1,REGULAR,rebound,offensive,[],1630183,,,1610612750,8,11,2023-01-16T21:28:52Z,410000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:0),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,,,40.0,1.0,0.0,1.0,,,,,,,,,,,,,,
42,PT07M41.00S,2023-01-16T21:15:44.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630183,91.27792378449409,6.127450980392156,1610612750,11,11,2023-01-16T21:15:48Z,420000,False,-219.0,29.0,1,right,J. McDaniels 3PT  (3 PTS) (D. Russell 1 AST),"[1630183, 1626156]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,22.14,Made,,,,,3.0,D. Russell,1626156.0,1.0,,,,,,,,,,
44,PT07M21.00S,2023-01-16T21:16:04.2Z,1,REGULAR,3pt,Jump Shot,[],203903,23.603810775295663,84.55882352941177,1610612762,11,11,2023-01-16T21:28:17Z,440000,False,-173.0,169.0,1,left,MISS J. Clarkson 24' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,24.2,Missed,,,,,,,,,,,,,,,,,,
45,PT07M18.00S,2023-01-16T21:16:07.2Z,1,REGULAR,rebound,defensive,[],203937,,,1610612750,11,11,2023-01-16T21:16:09Z,450000,False,,,0,,K. Anderson REBOUND (Off:1 Def:2),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Left Center,,,44.0,3.0,2.0,1.0,,,,,,,,,,,,,,
46,PT07M13.00S,2023-01-16T21:16:11.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630162,70.25295663600527,69.36274509803921,1610612750,11,11,2023-01-16T21:29:15Z,460000,False,97.0,227.0,1,right,MISS A. Edwards 24' running 3PT,[1630162],1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,24.69,Missed,,,,,,,,,,,,,,,,,,
47,PT07M11.00S,2023-01-16T21:16:13.9Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,11,11,2023-01-16T21:16:18Z,470000,False,,,0,,W. Kessler REBOUND (Off:0 Def:4),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Right Center,,,46.0,4.0,4.0,0.0,,,,,,,,,,,,,,
48,PT07M02.00S,2023-01-16T21:16:26.2Z,1,REGULAR,foul,personal,[],1630183,,,1610612762,11,11,2023-01-16T21:16:34Z,480000,False,,,0,,J. McDaniels personal FOUL (1 PF),"[1630183, 203903]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,2002.0,1.0,0.0,Clarkson,203903.0,,,
50,PT07M02.00S,2023-01-16T21:16:40.3Z,1,REGULAR,substitution,out,[],203497,,,1610612762,11,11,2023-01-16T21:16:46Z,500000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M02.00S,2023-01-16T21:16:40.3Z,1,REGULAR,substitution,in,[],1629675,,,1610612762,11,11,2023-01-16T21:16:46Z,510000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT06M52.00S,2023-01-16T21:17:03.5Z,1,REGULAR,turnover,lost ball,[],1627736,,,1610612762,11,11,2023-01-16T21:17:09Z,520000,False,,,0,,M. Beasley lost ball TURNOVER (1 TO),"[1627736, 1630162]",1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Edwards,1630162.0
53,PT06M52.00S,2023-01-16T21:17:03.5Z,1,REGULAR,steal,,[],1630162,,,1610612750,11,11,2023-01-16T21:17:05Z,530000,False,,,0,,A. Edwards STEAL (1 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
54,PT06M50.00S,2023-01-16T21:17:06.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630162,92.9862023653088,52.20588235294118,1610612750,13,11,2023-01-16T21:17:16Z,540000,False,11.0,13.0,1,right,A. Edwards running DUNK (2 PTS),[1630162],1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.73,Made,,,,,2.0,,,,,,,,,,,,,
55,PT06M49.00S,2023-01-16T21:17:12.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,13,11,2023-01-16T21:17:12Z,550000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M49.00S,2023-01-16T21:18:24.4Z,1,REGULAR,substitution,out,[],201144,,,1610612762,13,11,2023-01-16T21:19:56Z,560000,False,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M49.00S,2023-01-16T21:18:24.4Z,1,REGULAR,substitution,out,[],1631117,,,1610612762,13,11,2023-01-16T21:19:56Z,570000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M49.00S,2023-01-16T21:18:24.4Z,1,REGULAR,substitution,in,[],1630534,,,1610612762,13,11,2023-01-16T21:19:56Z,580000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M49.00S,2023-01-16T21:18:24.4Z,1,REGULAR,substitution,in,[],1629012,,,1610612762,13,11,2023-01-16T21:19:56Z,590000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M38.00S,2023-01-16T21:20:17.8Z,1,REGULAR,3pt,Jump Shot,[],1627736,25.706307490144546,81.61764705882352,1610612762,13,11,2023-01-16T21:20:25Z,600000,False,-158.0,189.0,1,left,MISS M. Beasley 24' 3PT,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,24.65,Missed,,,,,,,,,,,,,,,,,,
61,PT06M35.00S,2023-01-16T21:20:20.8Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,13,11,2023-01-16T21:20:25Z,610000,False,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,60.0,2.0,2.0,0.0,,,,,,,,,,,,,,
62,PT06M23.00S,2023-01-16T21:20:32.1Z,1,REGULAR,3pt,Jump Shot,[],1629675,68.80749014454665,58.82352941176471,1610612750,16,11,2023-01-16T21:20:37Z,620000,False,44.0,241.0,1,right,N. Reid 24' 3PT  (3 PTS) (K. Anderson 2 AST),"[1629675, 203937]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,24.47,Made,,,,,3.0,K. Anderson,203937.0,2.0,,,,,,,,,,
64,PT06M05.00S,2023-01-16T21:20:50.7Z,1,REGULAR,turnover,lost ball,[],1629020,,,1610612762,16,11,2023-01-16T21:20:54Z,640000,False,,,0,,J. Vanderbilt lost ball TURNOVER (1 TO),"[1629020, 1630162]",1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Edwards,1630162.0
65,PT06M05.00S,2023-01-16T21:20:50.7Z,1,REGULAR,steal,,[],1630162,,,1610612750,16,11,2023-01-16T21:20:52Z,650000,False,,,0,,A. Edwards STEAL (2 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
66,PT06M00.00S,2023-01-16T21:20:55.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630183,94.1688567674113,3.9215686274509802,1610612750,16,11,2023-01-16T21:30:49Z,660000,False,-230.0,2.0,1,right,MISS J. McDaniels running 3PT,[1630183],1610612750.0,MIN,running,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,23.04,Missed,,,,,,,,,,,,,,,,,,
67,PT05M57.00S,2023-01-16T21:20:59.1Z,1,REGULAR,rebound,offensive,[],1629675,,,1610612750,16,11,2023-01-16T21:20:59Z,670000,False,,,0,,N. Reid REBOUND (Off:1 Def:0),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Left Corner 3,24+ Left,,,66.0,1.0,0.0,1.0,,,,,,,,,,,,,,
68,PT05M47.00S,2023-01-16T21:21:08.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203937,93.38042049934296,52.94117647058824,1610612750,16,11,2023-01-16T21:21:15Z,680000,False,15.0,10.0,1,right,MISS K. Anderson driving Layup,[203937],1610612750.0,MIN,driving,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,1.76,Missed,,,,,,,,,,,,,,,,,,
69,PT05M45.00S,2023-01-16T21:21:10.9Z,1,REGULAR,rebound,offensive,[],1629675,,,1610612750,16,11,2023-01-16T21:21:15Z,690000,False,,,0,,N. Reid REBOUND (Off:2 Def:0),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,68.0,2.0,0.0,2.0,,,,,,,,,,,,,,
70,PT05M44.00S,2023-01-16T21:21:12.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629675,94.1688567674113,45.09803921568628,1610612750,18,11,2023-01-16T21:21:22Z,700000,False,-25.0,2.0,1,right,N. Reid putback Layup (5 PTS),[1629675],1610612750.0,MIN,putback,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,2.46,Made,,,,,5.0,,,,,,,,,,,,,
71,PT05M17.00S,2023-01-16T21:21:42.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,5.469776609724048,53.67647058823529,1610612762,18,13,2023-01-16T21:22:23Z,710000,False,-18.0,-1.0,1,left,C. Sexton driving Layup (2 PTS),[1629012],1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,2.0,,,,,,,,,,,,,
72,PT04M55.00S,2023-01-16T21:22:00.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,92.19776609724047,55.392156862745104,1610612750,18,13,2023-01-16T21:31:48Z,720000,False,27.0,21.0,1,right,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,3.41,Missed,,,,,,,,,,,,,,,,,,
73,PT04M52.00S,2023-01-16T21:22:03.6Z,1,REGULAR,rebound,defensive,[],1629012,,,1610612762,18,13,2023-01-16T21:22:07Z,730000,False,,,0,,C. Sexton REBOUND (Off:0 Def:1),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,72.0,1.0,1.0,0.0,,,,,,,,,,,,,,
74,PT04M48.00S,2023-01-16T21:22:06.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630534,7.440867279894875,3.1862745098039214,1610612762,18,16,2023-01-16T21:32:19Z,740000,False,234.0,17.0,1,left,O. Agbaji 3PT running (3 PTS) (M. Beasley 1 AST),"[1630534, 1627736]",1610612762.0,UTA,running,,,Agbaji,O. Agbaji,,,,,Right Corner 3,24+ Right,23.47,Made,,,,,3.0,M. Beasley,1627736.0,1.0,,,,,,,,,,
76,PT04M32.00S,2023-01-16T21:22:28.2Z,1,REGULAR,foul,offensive,[],1629675,,,1610612750,18,16,2023-01-16T21:22:38Z,760000,False,,,0,,N. Reid offensive FOUL (1 PF),"[1629675, 1629012]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1626302.0,1.0,0.0,Sexton,1629012.0,,,
78,PT04M32.00S,2023-01-16T21:22:28.2Z,1,REGULAR,turnover,offensive foul,[],1629675,,,1610612750,18,16,2023-01-16T21:22:28Z,780000,False,,,0,,N. Reid offensive foul TURNOVER (1 TO),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1626302.0,,,,,1.0,,
79,PT04M32.00S,2023-01-16T21:22:36.9Z,1,REGULAR,substitution,out,[],203937,,,1610612762,18,16,2023-01-16T21:22:41Z,790000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M32.00S,2023-01-16T21:22:36.9Z,1,REGULAR,substitution,out,[],1627736,,,1610612762,18,16,2023-01-16T21:22:41Z,800000,False,,,0,,SUB out: M. Beasley,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
