shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
10:25,19,PT10M25.00S,2022-12-08T01:15:24.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,87.59855453350855,37.5,1610612754,6,3,2022-12-08T01:15:31Z,190000,False,-62.0,64.0,1,right,MISS T. Haliburton 8' driving floating bank Shot,[1630169],0,1610612754.0,IND,driving floating bank,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Left,8.95,Missed,,,,,,,,,,,,,,,,,,
10:23,20,PT10M23.00S,2022-12-08T01:15:26.9Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,6,3,2022-12-08T01:15:31Z,200000,False,,,0,,R. Gobert REBOUND (Off:0 Def:1),[203497],27,1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,19.0,1.0,1.0,0.0,,
10:20,21,PT10M20.00S,2022-12-08T01:15:30.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626156,24.52365308804205,83.57843137254902,1610612750,6,3,2022-12-08T01:16:21Z,210000,False,-168.0,178.0,1,left,MISS D. Russell 24' running 3PT,[1626156],0,1610612750.0,MIN,running,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,24.47,Missed,,,,,,,,,,,,,,,,,,
10:17,22,PT10M17.00S,2022-12-08T01:15:33.8Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612754,6,3,2022-12-08T01:15:38Z,220000,False,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],24,1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,21.0,1.0,1.0,0.0,,
10:08,23,PT10M08.00S,2022-12-08T01:15:42.3Z,1,REGULAR,3pt,Jump Shot,[],1629614,67.62483574244416,38.48039215686275,1610612754,6,3,2022-12-08T01:15:50Z,230000,False,-58.0,252.0,1,right,MISS A. Nembhard 25' 3PT,[1629614],2,1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,25.83,Missed,,,,,,,,,,,,,,,,,,
10:04,24,PT10M04.00S,2022-12-08T01:15:46.3Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,6,3,2022-12-08T01:15:50Z,240000,False,,,0,,R. Gobert REBOUND (Off:0 Def:2),[203497],27,1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,23.0,2.0,2.0,0.0,,
09:44,26,PT09M44.00S,2022-12-08T01:16:25.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203497,17.427726675427067,46.07843137254902,1610612750,6,3,2022-12-08T01:16:36Z,260000,False,20.0,111.0,1,left,MISS R. Gobert 11' turnaround Shot,[203497],27,1610612750.0,MIN,turnaround,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,11.3,Missed,,,,,,,,,,,,,,,,,,
09:43,27,PT09M43.00S,2022-12-08T01:16:26.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,6,3,2022-12-08T01:16:36Z,270000,False,,,0,,TEAM offensive REBOUND,[],,1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,26.0,,,,,
09:43,28,PT09M43.00S,2022-12-08T01:16:31.2Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612750,6,3,2022-12-08T01:16:42Z,280000,False,,,0,,MIN shot clock Team TURNOVER,[],,1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2530.0,,,,,,,,,,
09:18,29,PT09M18.00S,2022-12-08T01:16:57.9Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629614,94.43166885676742,70.09803921568627,1610612754,6,3,2022-12-08T01:17:05Z,290000,False,100.0,0.0,1,right,MISS A. Nembhard 10' fadeaway Shot,[1629614],2,1610612754.0,IND,fadeaway,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Right,10.05,Missed,,,,,,,,,,,,,,,,,,
09:16,30,PT09M16.00S,2022-12-08T01:16:59.9Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,6,3,2022-12-08T01:17:05Z,300000,False,,,0,,R. Gobert REBOUND (Off:0 Def:3),[203497],27,1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,29.0,3.0,3.0,0.0,,
09:11,31,PT09M11.00S,2022-12-08T01:17:07.1Z,1,REGULAR,foul,personal,[],1629614,,,1610612750,6,3,2022-12-08T01:17:14Z,310000,False,,,0,,A. Nembhard personal FOUL (1 PF),"[1629614, 1626156]",2,1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202049.0,1.0,0.0,Russell,1626156.0,,,,,,
08:58,33,PT08M58.00S,2022-12-08T01:17:37.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203937,8.229303547963205,55.392156862745104,1610612750,6,3,2022-12-08T01:18:30Z,330000,False,-27.0,25.0,1,left,MISS K. Anderson reverse Layup - blocked,"[203937, 1626167]",5,1610612750.0,MIN,reverse,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,3.67,Missed,,,,,,,,,,,,,,,,,Turner,1626167.0
08:58,34,PT08M58.00S,2022-12-08T01:17:37.9Z,1,REGULAR,block,,[],1626167,,,1610612750,6,3,2022-12-08T01:17:41Z,340000,False,,,0,,M. Turner BLOCK (1 BLK),[1626167],33,1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
08:55,35,PT08M55.00S,2022-12-08T01:17:40.9Z,1,REGULAR,rebound,defensive,[],1629614,,,1610612754,6,3,2022-12-08T01:17:47Z,350000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:1),[1629614],2,1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,33.0,1.0,1.0,0.0,,
08:53,36,PT08M53.00S,2022-12-08T01:17:45.4Z,1,REGULAR,turnover,out-of-bounds,[],1630174,,,1610612754,6,3,2022-12-08T01:17:52Z,360000,False,,,0,,A. Nesmith lost ball out-of-bounds TURNOVER (2 TO),[1630174],23,1610612754.0,IND,lost ball,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,,2.0,,,202049.0,,,,,,,,,,
08:43,37,PT08M43.00S,2022-12-08T01:18:00.9Z,1,REGULAR,foul,personal,['2freethrow'],1630174,,,1610612750,6,3,2022-12-08T01:18:08Z,370000,False,,,0,,A. Nesmith shooting personal FOUL (1 PF) (Russell 2 FT),"[1630174, 1626156]",23,1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2530.0,1.0,0.0,Russell,1626156.0,,,,,,
08:43,39,PT08M43.00S,2022-12-08T01:18:26.0Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1626156,,,1610612750,7,3,2022-12-08T01:18:26Z,390000,False,,,0,,D. Russell Free Throw 1 of 2 (1 PTS),[1626156],0,1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
08:43,40,PT08M43.00S,2022-12-08T01:18:38.5Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1626156,,,1610612750,8,3,2022-12-08T01:18:38Z,400000,False,,,0,,D. Russell Free Throw 2 of 2 (2 PTS),[1626156],0,1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
08:28,41,PT08M28.00S,2022-12-08T01:18:54.6Z,1,REGULAR,3pt,Jump Shot,[],1627741,76.42904073587385,15.686274509803921,1610612754,8,3,2022-12-08T01:19:00Z,410000,False,-172.0,169.0,1,right,MISS B. Hield 24' 3PT,[1627741],24,1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,24.09,Missed,,,,,,,,,,,,,,,,,,
08:25,42,PT08M25.00S,2022-12-08T01:18:57.6Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,8,3,2022-12-08T01:19:00Z,420000,False,,,0,,R. Gobert REBOUND (Off:0 Def:4),[203497],27,1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,41.0,4.0,4.0,0.0,,
08:14,43,PT08M14.00S,2022-12-08T01:19:07.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,10.775295663600525,55.63342524509803,1610612750,10,3,2022-12-08T01:19:38Z,430000,False,-28.0,49.0,1,left,K. Anderson driving floating Jump Shot (4 PTS) (A. Edwards 1 AST),"[203937, 1630162]",5,1610612750.0,MIN,driving floating,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,5.64,Made,4.0,A. Edwards,1630162.0,1.0,,,,,,,,,,,,,,
07:59,45,PT07M59.00S,2022-12-08T01:19:23.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,87.99277266754271,37.254901960784316,1610612754,10,3,2022-12-08T01:19:29Z,450000,False,-64.0,60.0,1,right,MISS A. Nembhard 8' driving floating bank Shot,[1629614],2,1610612754.0,IND,driving floating bank,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Left,8.78,Missed,,,,,,,,,,,,,,,,,,
07:57,46,PT07M57.00S,2022-12-08T01:19:25.0Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,10,3,2022-12-08T01:19:29Z,460000,False,,,0,,R. Gobert REBOUND (Off:0 Def:5),[203497],27,1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,45.0,5.0,5.0,0.0,,
07:50,47,PT07M50.00S,2022-12-08T01:19:34.6Z,1,REGULAR,turnover,out-of-bounds,[],1630162,,,1610612750,10,3,2022-12-08T01:19:39Z,470000,False,,,0,,A. Edwards bad pass out-of-bounds TURNOVER (1 TO),[1630162],1,1610612750.0,MIN,bad pass,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Right,,,,,,,1.0,,,2530.0,,,,,,,,,,
07:42,48,PT07M42.00S,2022-12-08T01:19:51.2Z,1,REGULAR,foul,personal,[],1626156,,,1610612754,10,3,2022-12-08T02:06:48Z,480000,False,,,0,,D. Russell personal FOUL (2 PF),"[1626156, 1626167]",0,1610612750.0,MIN,,,,Russell,D. Russell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,2530.0,2.0,0.0,Turner,1626167.0,,,,,,
07:42,50,PT07M42.00S,2022-12-08T01:20:07.6Z,1,REGULAR,substitution,out,[],203937,,,1610612754,10,3,2022-12-08T01:20:17Z,500000,False,,,0,,SUB out: K. Anderson,[203937],5,1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
07:42,51,PT07M42.00S,2022-12-08T01:20:07.6Z,1,REGULAR,substitution,out,[],1630174,,,1610612754,10,3,2022-12-08T01:20:17Z,510000,False,,,0,,SUB out: A. Nesmith,[1630174],23,1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
07:42,52,PT07M42.00S,2022-12-08T01:20:07.6Z,1,REGULAR,substitution,in,[],1629669,,,1610612754,10,3,2022-12-08T01:20:17Z,520000,False,,,0,,SUB in: J. Nowell,[1629669],4,1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
07:42,53,PT07M42.00S,2022-12-08T01:20:07.6Z,1,REGULAR,substitution,in,[],1631097,,,1610612754,10,3,2022-12-08T01:20:17Z,530000,False,,,0,,SUB in: B. Mathurin,[1631097],00,1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
07:26,54,PT07M26.00S,2022-12-08T01:20:35.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630169,60.26609724047306,26.225490196078432,1610612754,10,3,2022-12-08T01:21:05Z,540000,False,-119.0,321.0,1,right,MISS T. Haliburton 34' pullup 3PT,[1630169],0,1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,34.23,Missed,,,,,,,,,,,,,,,,,,
07:23,55,PT07M23.00S,2022-12-08T01:20:38.4Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,10,3,2022-12-08T01:20:40Z,550000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1630183],3,1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,54.0,1.0,1.0,0.0,,
07:12,56,PT07M12.00S,2022-12-08T01:20:50.1Z,1,REGULAR,2pt,Jump Shot,[],1630162,25.57490144546649,23.52941176470588,1610612750,10,3,2022-12-08T01:21:58Z,560000,False,132.0,188.0,1,left,MISS A. Edwards 22' pullup Shot,[1630162],1,1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right Center,22.99,Missed,,,,,,,,,,,,,,,,,,
07:09,57,PT07M09.00S,2022-12-08T01:20:53.1Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,10,3,2022-12-08T01:20:56Z,570000,False,,,0,,R. Gobert REBOUND (Off:1 Def:5),[203497],27,1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,56.0,6.0,5.0,1.0,,
07:08,59,PT07M08.00S,2022-12-08T01:20:53.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203497,6.652431011826544,50.73529411764706,1610612750,12,3,2022-12-08T01:21:01Z,590000,False,-4.0,10.0,1,left,R. Gobert putback DUNK (4 PTS),[203497],27,1610612750.0,MIN,putback,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.07,Made,4.0,,,,,,,,,,,,,,,,,
06:52,60,PT06M52.00S,2022-12-08T01:21:09.9Z,1,REGULAR,turnover,lost ball,[],1626167,,,1610612754,12,3,2022-12-08T01:21:16Z,600000,False,,,0,,M. Turner lost ball TURNOVER (1 TO),"[1626167, 203497]",33,1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Center,,,,,,,1.0,Gobert,203497.0,,,,,,,,,,,
06:52,61,PT06M52.00S,2022-12-08T01:21:09.9Z,1,REGULAR,steal,,[],203497,,,1610612750,12,3,2022-12-08T02:09:00Z,610000,False,,,0,,R. Gobert STEAL (1 STL),[203497],27,1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
06:47,62,PT06M47.00S,2022-12-08T01:21:15.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629669,6.258212877792378,48.03921568627451,1610612750,12,3,2022-12-08T01:23:15Z,620000,False,10.0,6.0,1,left,MISS J. Nowell running Layup,[1629669],4,1610612750.0,MIN,running,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,1.17,Missed,,,,,,,,,,,,,,,,,,
06:42,63,PT06M42.00S,2022-12-08T01:21:20.2Z,1,REGULAR,rebound,offensive,[],1629669,,,1610612750,12,3,2022-12-08T01:23:15Z,630000,False,,,0,,J. Nowell REBOUND (Off:1 Def:0),[1629669],4,1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,62.0,1.0,0.0,1.0,,
06:42,64,PT06M42.00S,2022-12-08T01:21:19.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629669,5.590000152587891,50.0,1610612750,12,3,2022-12-08T01:21:19Z,640000,False,0.0,0.0,1,left,MISS J. Nowell putback Layup,[1629669],4,1610612750.0,MIN,putback,,,Nowell,J. Nowell,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
06:41,65,PT06M41.00S,2022-12-08T01:21:20.1Z,1,REGULAR,rebound,offensive,[],1629669,,,1610612750,12,3,2022-12-08T01:21:20Z,650000,False,,,0,,J. Nowell REBOUND (Off:2 Def:0),[1629669],4,1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,64.0,2.0,0.0,2.0,,
06:41,66,PT06M41.00S,2022-12-08T01:21:20.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629669,6.915243101182654,45.09803921568628,1610612750,12,3,2022-12-08T01:21:26Z,660000,False,25.0,13.0,1,left,MISS J. Nowell putback Layup,[1629669],4,1610612750.0,MIN,putback,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,2.75,Missed,,,,,,,,,,,,,,,,,,
06:39,67,PT06M39.00S,2022-12-08T01:21:22.1Z,1,REGULAR,rebound,offensive,[],1629669,,,1610612750,12,3,2022-12-08T01:21:22Z,670000,False,,,0,,J. Nowell REBOUND (Off:3 Def:0),[1629669],4,1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,66.0,3.0,0.0,3.0,,
06:38,68,PT06M38.00S,2022-12-08T01:21:24.3Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626156,32.276609724047304,48.28431372549019,1610612750,12,3,2022-12-08T01:21:30Z,680000,False,9.0,251.0,1,left,MISS D. Russell 25' 3PT,[1626156],0,1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,25.1,Missed,,,,,,,,,,,,,,,,,,
06:35,69,PT06M35.00S,2022-12-08T01:21:27.3Z,1,REGULAR,rebound,defensive,[],1631097,,,1610612754,12,3,2022-12-08T01:21:30Z,690000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:1),[1631097],00,1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,68.0,1.0,1.0,0.0,,
06:31,70,PT06M31.00S,2022-12-08T01:21:32.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630169,92.11563731931669,55.415134803921575,1610612754,12,5,2022-12-08T01:24:15Z,700000,False,27.0,22.0,1,right,T. Haliburton running finger roll Layup (2 PTS),[1630169],0,1610612754.0,IND,running finger roll,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,3.47,Made,2.0,,,,,,,,,,,,,,,,,
06:31,71,PT06M31.00S,2022-12-08T01:21:37.6Z,1,REGULAR,foul,personal,['1freethrow'],203497,,,1610612754,12,5,2022-12-08T01:21:55Z,710000,False,,,0,,R. Gobert shooting personal FOUL (1 PF) (Haliburton 1 FT),"[203497, 1630169]",27,1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627961.0,1.0,0.0,Haliburton,1630169.0,,,,,,
06:31,73,PT06M31.00S,2022-12-08T01:21:59.5Z,1,REGULAR,freethrow,1 of 1,[],1630169,,,1610612754,12,6,2022-12-08T01:21:59Z,730000,False,,,0,,T. Haliburton Free Throw 1 of 1 (3 PTS),[1630169],0,1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
06:11,74,PT06M11.00S,2022-12-08T01:22:21.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,16.770696452036795,47.05882352941176,1610612750,14,6,2022-12-08T01:25:10Z,740000,False,15.0,105.0,1,left,D. Russell 10' Jump Shot (4 PTS),[1626156],0,1610612750.0,MIN,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,10.61,Made,4.0,,,,,,,,,,,,,,,,,
06:07,75,PT06M07.00S,2022-12-08T01:22:28.7Z,1,REGULAR,turnover,out-of-bounds,[],1627741,,,1610612754,14,6,2022-12-08T01:26:10Z,750000,False,,,0,,B. Hield bad pass out-of-bounds TURNOVER (1 TO),[1627741],24,1610612754.0,IND,bad pass,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,,,202049.0,,,,,,,,,,
05:58,76,PT05M58.00S,2022-12-08T01:22:58.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629669,29.517082785808146,21.07843137254902,1610612750,17,6,2022-12-08T01:23:03Z,760000,False,145.0,225.0,1,left,J. Nowell 26' 3PT  (3 PTS) (D. Russell 2 AST),"[1629669, 1626156]",4,1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Right Center,26.75,Made,3.0,D. Russell,1626156.0,2.0,,,,,,,,,,,,,,
05:37,78,PT05M37.00S,2022-12-08T01:23:18.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,89.43823915900131,51.71568627450981,1610612754,17,6,2022-12-08T01:23:26Z,780000,False,9.0,47.0,1,right,MISS B. Mathurin driving floating Shot,[1631097],00,1610612754.0,IND,driving floating,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,4.76,Missed,,,,,,,,,,,,,,,,,,
05:34,79,PT05M34.00S,2022-12-08T01:23:21.8Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,17,6,2022-12-08T01:23:26Z,790000,False,,,0,,R. Gobert REBOUND (Off:1 Def:6),[203497],27,1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,78.0,7.0,6.0,1.0,,
