actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2022-12-28T01:10:53.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-12-28T01:10:53Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2022-12-28T01:10:55.8Z,1,REGULAR,jumpball,recovered,[],101108,,,1610612756,0,0,2022-12-28T01:10:55Z,40000,False,,,0,,Jump Ball D. Ayton vs. S. Adams: Tip to C. Paul,"[101108, 1629028, 203500]",1610612756.0,PHX,startperiod,C. Paul,101108.0,Paul,C. Paul,Ayton,1629028.0,Adams,203500.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2022-12-28T01:11:07.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628470,8.360709592641262,45.09803921568628,1610612756,0,0,2022-12-28T01:11:12Z,70000,False,25.0,26.0,1,left,MISS T. Craig driving Layup,[1628470],1610612756.0,PHX,driving,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,3.58,Missed,,,,,,,,,,,,,,,,,,
8,PT11M43.00S,2022-12-28T01:11:08.7Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,0,0,2022-12-28T01:11:12Z,80000,False,,,0,,J. Morant REBOUND (Off:0 Def:1),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M38.00S,2022-12-28T01:11:14.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628415,90.88370565045992,50.0,1610612763,0,0,2022-12-28T01:11:37Z,90000,False,0.0,33.0,1,right,MISS D. Brooks running Layup,[1628415],1610612763.0,MEM,running,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,3.32,Missed,,,,,,,,,,,,,,,,,,
10,PT11M38.00S,2022-12-28T01:11:14.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,0,0,2022-12-28T01:11:37Z,100000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,9.0,,,,,,,,,,,,,,,,,
12,PT11M36.00S,2022-12-28T01:11:30.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630217,93.11760840998686,51.225490196078425,1610612763,2,0,2022-12-28T01:11:33Z,120000,False,6.0,12.0,1,right,D. Bane cutting Layup (2 PTS) (J. Morant 1 AST),"[1630217, 1629630]",1610612763.0,MEM,cutting,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,1.36,Made,,,,,2.0,J. Morant,1629630.0,1.0,,,,,,,,,,
14,PT11M19.00S,2022-12-28T01:11:47.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629028,6.389618922470433,50.0,1610612756,2,0,2022-12-28T01:11:51Z,140000,False,0.0,8.0,1,left,MISS D. Ayton cutting DUNK,[1629028],1610612756.0,PHX,cutting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,0.76,Missed,,,,,,,,,,,,,,,,,,
15,PT11M18.00S,2022-12-28T01:11:48.1Z,1,REGULAR,rebound,offensive,[],1629111,,,1610612756,2,0,2022-12-28T01:11:51Z,150000,False,,,0,,J. Landale REBOUND (Off:1 Def:0),[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,14.0,1.0,0.0,1.0,,,,,,,,,,,,,,
16,PT11M16.00S,2022-12-28T01:11:50.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628969,28.203022339027594,20.098039215686274,1610612756,2,0,2022-12-28T01:12:03Z,160000,False,150.0,213.0,1,left,MISS M. Bridges 25' 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,25.99,Missed,,,,,,,,,,,,,,,,,,
