actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-03-25T00:10:18.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-03-25T00:10:18Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-03-25T00:10:21.1Z,1,REGULAR,jumpball,recovered,[],1630578,,,1610612745,0,0,2023-03-25T00:10:21Z,40000,False,,,0,,Jump Ball J. Smith Jr. vs. J. Jackson Jr.: Tip to A. Sengun,"[1630578, 1631095, 1628991]",1610612745.0,HOU,startperiod,A. Sengun,1630578.0,Sengun,A. Sengun,Smith Jr.,1631095.0,Jackson Jr.,1628991.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2023-03-25T00:10:34.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,94.1688567674113,50.0,1610612745,0,2,2023-03-25T00:10:38Z,70000,False,0.0,2.0,1,right,K. Martin Jr. cutting DUNK (2 PTS) (K. Porter Jr. 1 AST),"[1630231, 1629645]",1610612745.0,HOU,cutting,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,0.23,Made,2.0,K. Porter Jr.,1629645.0,1.0,,,,,,,,,,,,,,
9,PT11M26.00S,2023-03-25T00:10:51.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,11.777266754270697,38.72549019607843,1610612763,0,2,2023-03-25T00:10:54Z,90000,False,56.0,58.0,1,left,MISS J. Jackson Jr. 8' turnaround bank Hook,[1628991],1610612763.0,MEM,turnaround bank,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Right,8.1,Missed,,,,,,,,,,,,,,,,,,
10,PT11M24.00S,2023-03-25T00:10:53.6Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,0,2,2023-03-25T00:10:54Z,100000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M16.00S,2023-03-25T00:11:01.9Z,1,REGULAR,3pt,Jump Shot,[],1631095,70.38436268068331,73.52941176470588,1610612745,0,5,2023-03-25T00:11:05Z,110000,False,118.0,226.0,1,right,J. Smith Jr. 25' 3PT  (3 PTS) (K. Porter Jr. 2 AST),"[1631095, 1629645]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,25.47,Made,3.0,K. Porter Jr.,1629645.0,2.0,,,,,,,,,,,,,,
13,PT11M04.00S,2023-03-25T00:11:13.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,16.507884362680684,40.44117647058824,1610612763,0,5,2023-03-25T00:11:16Z,130000,False,48.0,103.0,1,left,MISS T. Jones 11' driving floating Shot,[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,11.33,Missed,,,,,,,,,,,,,,,,,,
14,PT11M02.00S,2023-03-25T00:11:15.6Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,0,5,2023-03-25T00:11:16Z,140000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,13.0,2.0,2.0,0.0,,,,,,,,,,
15,PT10M44.00S,2023-03-25T00:11:32.9Z,1,REGULAR,turnover,bad pass,[],1629645,,,1610612745,0,5,2023-03-25T00:11:35Z,150000,False,,,0,,K. Porter Jr. bad pass TURNOVER (1 TO),"[1629645, 1630214]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,1.0,Tillman,1630214.0,,,,,,,
16,PT10M44.00S,2023-03-25T00:11:32.9Z,1,REGULAR,steal,,[],1630214,,,1610612763,0,5,2023-03-25T00:11:34Z,160000,False,,,0,,X. Tillman STEAL (1 STL),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
