actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
15,PT11M05.00S,2023-01-02T01:11:24.4Z,1,REGULAR,rebound,offensive,[],1631099,,,1610612758,0,2,2023-01-02T01:11:24Z,150000,False,,,0,,K. Murray REBOUND (Off:1 Def:0),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,14.0,1.0,0.0,1.0,,,,,,,,,,,
16,PT11M02.00S,2023-01-02T01:11:27.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631099,94.1688567674113,4.6568627450980395,1610612758,0,2,2023-01-02T01:11:31Z,160000,False,-227.0,2.0,1,right,MISS K. Murray 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,,,,22.67,Missed,,,,,,,,,,,,,,,
17,PT10M59.00S,2023-01-02T01:11:30.1Z,1,REGULAR,rebound,defensive,[],1629723,,,1610612763,0,2,2023-01-02T01:11:31Z,170000,False,,,0,,J. Konchar REBOUND (Off:0 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Left Corner 3,24+ Left,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,,
18,PT10M51.00S,2023-01-02T01:11:41.3Z,1,REGULAR,foul,personal,['2freethrow'],1627734,,,1610612763,0,2,2023-01-02T01:12:04Z,180000,False,,,0,,D. Sabonis shooting personal FOUL (1 PF) (Morant 2 FT),"[1627734, 1629630]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1626301.0,1.0,0.0,Morant,1629630.0,,,,,
20,PT10M51.00S,2023-01-02T01:12:06.9Z,1,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,1,2,2023-01-02T01:12:06Z,200000,False,,,0,,J. Morant Free Throw 1 of 2 (1 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
21,PT10M51.00S,2023-01-02T01:12:19.7Z,1,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,2,2,2023-01-02T01:12:19Z,210000,False,,,0,,J. Morant Free Throw 2 of 2 (2 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,
22,PT10M39.00S,2023-01-02T01:12:34.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631099,93.24901445466492,52.20588235294118,1610612758,2,2,2023-01-02T01:12:38Z,220000,False,11.0,11.0,1,right,MISS K. Murray turnaround Shot - blocked,"[1631099, 1629630]",1610612758.0,SAC,turnaround,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,1.56,Missed,,,,,,,,,,,Morant,1629630.0,,,
23,PT10M39.00S,2023-01-02T01:12:34.1Z,1,REGULAR,block,,[],1629630,,,1610612758,2,2,2023-01-02T01:16:11Z,230000,False,,,0,,J. Morant BLOCK (1 BLK),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
24,PT10M38.00S,2023-01-02T01:12:35.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612758,2,2,2023-01-02T01:12:38Z,240000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,22.0,,,,,,,,,,,,,,
26,PT10M27.00S,2023-01-02T01:13:00.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628368,87.07293035479631,49.754901960784316,1610612758,2,2,2023-01-02T01:13:03Z,260000,False,-1.0,69.0,1,right,MISS D. Fox 6' driving floating Shot,[1628368],1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,6.9,Missed,,,,,,,,,,,,,,,
27,PT10M25.00S,2023-01-02T01:13:02.0Z,1,REGULAR,rebound,defensive,[],203500,,,1610612763,2,2,2023-01-02T01:13:03Z,270000,False,,,0,,S. Adams REBOUND (Off:0 Def:1),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,,,
28,PT10M15.00S,2023-01-02T01:13:11.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203500,10.988830486202366,36.029411764705884,1610612763,2,2,2023-01-02T01:13:15Z,280000,False,70.0,51.0,1,left,MISS S. Adams 8' driving Hook,[203500],1610612763.0,MEM,driving,,,Adams,S. Adams,,,,,In The Paint (Non-RA),8-16 Right,,,,8.64,Missed,,,,,,,,,,,,,,,
29,PT10M13.00S,2023-01-02T01:13:13.5Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,2,2,2023-01-02T01:13:15Z,290000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Right,,,,,,28.0,2.0,1.0,1.0,,,,,,,,,,,
30,PT10M05.00S,2023-01-02T01:13:21.5Z,1,REGULAR,3pt,Jump Shot,[],203084,74.19513797634691,84.06862745098039,1610612758,2,2,2023-01-02T01:13:25Z,300000,False,170.0,190.0,1,right,MISS H. Barnes 25' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,,,,25.52,Missed,,,,,,,,,,,,,,,
31,PT10M03.00S,2023-01-02T01:13:23.5Z,1,REGULAR,rebound,defensive,[],203500,,,1610612763,2,2,2023-01-02T01:13:25Z,310000,False,,,0,,S. Adams REBOUND (Off:0 Def:2),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Right Center,,,,,,30.0,2.0,2.0,0.0,,,,,,,,,,,
32,PT09M57.00S,2023-01-02T01:13:30.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,11.908672798948752,62.00980392156863,1610612763,2,2,2023-01-02T01:13:36Z,320000,False,-60.0,59.0,1,left,MISS D. Brooks 8' fadeaway Shot,[1628415],1610612763.0,MEM,fadeaway,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Left,,,,8.44,Missed,,,,,,,,,,,,,,,
33,PT09M53.00S,2023-01-02T01:13:34.0Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,2,2,2023-01-02T01:13:36Z,330000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Left,,,,,,32.0,3.0,2.0,1.0,,,,,,,,,,,
34,PT09M50.00S,2023-01-02T01:13:37.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627734,94.1688567674113,50.0,1610612758,2,4,2023-01-02T01:13:44Z,340000,False,0.0,2.0,1,right,D. Sabonis running finger roll Layup (4 PTS),[1627734],1610612758.0,SAC,running finger roll,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,0.23,Made,,,,,4.0,,,,,,,,,,
35,PT09M49.00S,2023-01-02T01:13:40.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,2,4,2023-01-02T01:13:40Z,350000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,PT09M34.00S,2023-01-02T01:16:49.5Z,1,REGULAR,foul,personal,['2freethrow'],1628989,,,1610612763,2,4,2023-01-02T01:17:04Z,360000,False,,,0,,K. Huerter shooting personal FOUL (1 PF) (Jackson Jr. 2 FT),"[1628989, 1628991]",1610612758.0,SAC,shooting,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,1627962.0,1.0,0.0,Jackson Jr.,1628991.0,,,,,
38,PT09M34.00S,2023-01-02T01:17:14.3Z,1,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,3,4,2023-01-02T01:17:14Z,380000,False,,,0,,J. Jackson Jr. Free Throw 1 of 2 (1 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
39,PT09M34.00S,2023-01-02T01:17:26.8Z,1,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,4,4,2023-01-02T01:17:26Z,390000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (2 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,
40,PT09M17.00S,2023-01-02T01:17:44.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203084,94.56307490144546,51.225490196078425,1610612758,4,4,2023-01-02T01:17:49Z,400000,False,6.0,-1.0,1,right,MISS H. Barnes Layup - blocked,"[203084, 1628991]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,0.63,Missed,,,,,,,,,,,Jackson Jr.,1628991.0,,,
41,PT09M17.00S,2023-01-02T01:17:44.9Z,1,REGULAR,block,,[],1628991,,,1610612758,4,4,2023-01-02T01:17:47Z,410000,False,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
42,PT09M14.00S,2023-01-02T01:17:47.9Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,4,4,2023-01-02T01:17:49Z,420000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,40.0,1.0,1.0,0.0,,,,,,,,,,,
43,PT09M00.00S,2023-01-02T01:18:02.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203500,16.113666228646515,40.68627450980392,1610612763,4,4,2023-01-02T01:18:06Z,430000,False,47.0,99.0,1,left,MISS S. Adams 10' floating Shot,[203500],1610612763.0,MEM,floating,,,Adams,S. Adams,,,,,In The Paint (Non-RA),8-16 Center,,,,10.94,Missed,,,,,,,,,,,,,,,
44,PT08M57.00S,2023-01-02T01:18:05.1Z,1,REGULAR,rebound,defensive,[],203084,,,1610612758,4,4,2023-01-02T01:18:06Z,440000,False,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,43.0,1.0,1.0,0.0,,,,,,,,,,,
45,PT08M44.00S,2023-01-02T01:18:17.8Z,1,REGULAR,3pt,Jump Shot,[],1628989,67.36202365308804,69.11764705882352,1610612758,4,7,2023-01-02T01:18:22Z,450000,False,96.0,254.0,1,right,K. Huerter 27' 3PT pullup (3 PTS) (K. Murray 1 AST),"[1628989, 1631099]",1610612758.0,SAC,pullup,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,,,,27.17,Made,,,,,3.0,,,,,,,,K. Murray,1631099.0,1.0
47,PT08M30.00S,2023-01-02T01:18:32.0Z,1,REGULAR,turnover,lost ball,[],1628415,,,1610612763,4,7,2023-01-02T01:18:35Z,470000,False,,,0,,D. Brooks lost ball TURNOVER (2 TO),"[1628415, 1628989]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,2.0,Huerter,1628989.0,,,,,,,,,,,,,,,,,
48,PT08M30.00S,2023-01-02T01:18:32.0Z,1,REGULAR,steal,,[],1628989,,,1610612758,4,7,2023-01-02T01:18:34Z,480000,False,,,0,,K. Huerter STEAL (1 STL),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
49,PT08M22.00S,2023-01-02T01:18:39.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627734,67.88764783180025,39.46078431372549,1610612758,4,7,2023-01-02T01:18:44Z,490000,False,-53.0,249.0,1,right,MISS D. Sabonis 25' 3PT,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,,25.49,Missed,,,,,,,,,,,,,,,
50,PT08M19.00S,2023-01-02T01:18:42.9Z,1,REGULAR,rebound,defensive,[],203500,,,1610612763,4,7,2023-01-02T01:18:44Z,500000,False,,,0,,S. Adams REBOUND (Off:0 Def:3),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Center,,,,,,49.0,3.0,3.0,0.0,,,,,,,,,,,
51,PT08M11.00S,2023-01-02T01:18:52.6Z,1,REGULAR,foul,personal,['2freethrow'],1627734,,,1610612763,4,7,2023-01-02T01:19:03Z,510000,False,,,0,,D. Sabonis shooting personal FOUL (2 PF) (Morant 2 FT),"[1627734, 1629630]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204058.0,2.0,0.0,Morant,1629630.0,,,,,
53,PT08M11.00S,2023-01-02T01:19:15.5Z,1,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,5,7,2023-01-02T01:19:15Z,530000,False,,,0,,J. Morant Free Throw 1 of 2 (3 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,
54,PT08M11.00S,2023-01-02T01:19:31.8Z,1,REGULAR,substitution,out,[],1627734,,,1610612763,5,7,2023-01-02T01:19:36Z,540000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT08M11.00S,2023-01-02T01:19:31.8Z,1,REGULAR,substitution,in,[],1626158,,,1610612763,5,7,2023-01-02T01:19:36Z,550000,False,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT08M11.00S,2023-01-02T01:19:46.1Z,1,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,6,7,2023-01-02T01:19:46Z,560000,False,,,0,,J. Morant Free Throw 2 of 2 (4 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,
58,PT07M48.00S,2023-01-02T01:20:34.6Z,1,REGULAR,3pt,Jump Shot,[],203084,72.22404730617609,19.362745098039216,1610612758,6,7,2023-01-02T01:20:39Z,580000,False,-153.0,209.0,1,right,MISS H. Barnes 25' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,,,,25.88,Missed,,,,,,,,,,,,,,,
59,PT07M46.00S,2023-01-02T01:20:36.6Z,1,REGULAR,rebound,defensive,[],203500,,,1610612763,6,7,2023-01-02T01:20:39Z,590000,False,,,0,,S. Adams REBOUND (Off:0 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Left Center,,,,,,58.0,4.0,4.0,0.0,,,,,,,,,,,
60,PT07M35.00S,2023-01-02T01:20:48.8Z,1,REGULAR,3pt,Jump Shot,[],1629630,30.042706964520367,30.14705882352941,1610612763,6,7,2023-01-02T01:20:52Z,600000,False,99.0,230.0,1,left,MISS J. Morant 25' pullup 3PT,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,,,,25.04,Missed,,,,,,,,,,,,,,,
61,PT07M31.00S,2023-01-02T01:20:52.8Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612758,6,7,2023-01-02T01:20:52Z,610000,False,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,,,,,,60.0,1.0,1.0,0.0,,,,,,,,,,,
62,PT07M23.00S,2023-01-02T01:21:00.7Z,1,REGULAR,3pt,Jump Shot,[],1628368,88.12417871222075,95.58823529411765,1610612758,6,10,2023-01-02T01:21:04Z,620000,False,228.0,59.0,1,right,D. Fox 3PT bank (3 PTS) (H. Barnes 1 AST),"[1628368, 203084]",1610612758.0,SAC,bank,,,Fox,D. Fox,,,,,Right Corner 3,24+ Right,,,,23.54,Made,,,,,3.0,,,,,,,,H. Barnes,203084.0,1.0
64,PT07M13.00S,2023-01-02T01:21:09.8Z,1,REGULAR,3pt,Jump Shot,[],1628991,4.02431011826544,3.1862745098039214,1610612763,9,10,2023-01-02T01:21:19Z,640000,False,234.0,-15.0,1,left,J. Jackson Jr. 3PT  (5 PTS) (J. Morant 1 AST),"[1628991, 1629630]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Right Corner 3,24+ Right,,,,23.46,Made,,,,,5.0,,,,,,,,J. Morant,1629630.0,1.0
66,PT06M57.00S,2023-01-02T01:21:25.6Z,1,REGULAR,3pt,Jump Shot,[],203084,71.82982917214193,20.34313725490196,1610612758,9,13,2023-01-02T01:21:28Z,660000,False,-148.0,212.0,1,right,H. Barnes 25' 3PT  (3 PTS) (K. Huerter 1 AST),"[203084, 1628989]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,,,,25.9,Made,,,,,3.0,,,,,,,,K. Huerter,1628989.0,1.0
68,PT06M45.00S,2023-01-02T01:21:37.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,10.33180026281209,54.90196078431373,1610612763,9,13,2023-01-02T01:21:42Z,680000,False,-25.0,45.0,1,left,MISS J. Jackson Jr. driving Hook,[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,5.09,Missed,,,,,,,,,,,,,,,
69,PT06M42.00S,2023-01-02T01:21:40.7Z,1,REGULAR,rebound,offensive,[],203500,,,1610612763,9,13,2023-01-02T01:21:40Z,690000,False,,,0,,S. Adams REBOUND (Off:1 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,68.0,5.0,4.0,1.0,,,,,,,,,,,
70,PT06M42.00S,2023-01-02T01:21:40.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203500,5.590000152587891,50.0,1610612763,9,13,2023-01-02T01:21:43Z,700000,False,0.0,0.0,1,left,MISS S. Adams tip Layup,[203500],1610612763.0,MEM,tip,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
71,PT06M42.00S,2023-01-02T01:21:40.7Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612758,9,13,2023-01-02T01:21:43Z,710000,False,,,0,,K. Huerter REBOUND (Off:0 Def:2),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,,,70.0,2.0,2.0,0.0,,,,,,,,,,,
72,PT06M38.00S,2023-01-02T01:21:45.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631099,75.50919842312747,85.04901960784314,1610612758,9,16,2023-01-02T01:21:49Z,720000,False,175.0,178.0,1,right,K. Murray 24' 3PT running (3 PTS) (K. Huerter 2 AST),"[1631099, 1628989]",1610612758.0,SAC,running,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,24.95,Made,,,,,3.0,,,,,,,,K. Huerter,1628989.0,2.0
74,PT06M37.00S,2023-01-02T01:21:49.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,9,16,2023-01-02T01:21:49Z,740000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M37.00S,2023-01-02T01:24:06.6Z,1,REGULAR,substitution,out,[],1628991,,,1610612763,9,16,2023-01-02T01:24:38Z,750000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M37.00S,2023-01-02T01:24:06.6Z,1,REGULAR,substitution,in,[],1631223,,,1610612763,9,16,2023-01-02T01:24:38Z,760000,False,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M23.00S,2023-01-02T01:25:02.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203500,6.652431011826544,49.50980392156863,1610612763,11,16,2023-01-02T01:25:05Z,770000,False,2.0,10.0,1,left,S. Adams alley-oop DUNK (2 PTS) (J. Morant 2 AST),"[203500, 1629630]",1610612763.0,MEM,alley-oop,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,1.03,Made,,,,,2.0,,,,,,,,J. Morant,1629630.0,2.0
79,PT05M53.00S,2023-01-02T01:25:33.0Z,1,REGULAR,3pt,Jump Shot,[],203084,65.91655716162943,31.61764705882353,1610612758,11,16,2023-01-02T01:26:13Z,790000,False,-92.0,268.0,1,right,MISS H. Barnes 28' step back 3PT,[203084],1610612758.0,SAC,step back,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,,,,28.32,Missed,,,,,,,,,,,,,,,
80,PT05M50.00S,2023-01-02T01:25:36.0Z,1,REGULAR,rebound,defensive,[],203500,,,1610612763,11,16,2023-01-02T01:26:13Z,800000,False,,,0,,S. Adams REBOUND (Off:1 Def:5),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Left Center,,,,,,79.0,6.0,5.0,1.0,,,,,,,,,,,
81,PT05M40.00S,2023-01-02T01:25:45.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631223,6.915243101182654,47.30392156862745,1610612763,13,16,2023-01-02T01:25:49Z,810000,False,13.0,13.0,1,left,D. Roddy cutting finger roll Layup (2 PTS) (S. Adams 1 AST),"[1631223, 203500]",1610612763.0,MEM,cutting finger roll,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,,1.84,Made,,,,,2.0,,,,,,,,S. Adams,203500.0,1.0
