shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
10:38,195,PT10M38.00S,2022-12-10T01:43:13.8Z,2,REGULAR,freethrow,2 of 2,[],1628963,,,1610612765,36,32,2022-12-10T01:43:13Z,1950000,False,,,0,,MISS M. Bagley III Free Throw 2 of 2,[1628963],35,1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
10:35,196,PT10M35.00S,2022-12-10T01:43:15.5Z,2,REGULAR,rebound,defensive,[],1630533,,,1610612763,36,32,2022-12-10T01:43:15Z,1960000,False,,,0,,Z. Williams REBOUND (Off:0 Def:1),[1630533],8,1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,195.0,1.0,1.0,0.0,,,,,,,
10:21,197,PT10M21.00S,2022-12-10T01:43:30.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,5.732588699080158,51.470588235294116,1610612763,38,32,2022-12-10T01:43:33Z,1970000,False,-7.0,1.0,1,left,J. Jackson Jr. driving finger roll Layup (9 PTS) (T. Jones 3 AST),"[1628991, 1626145]",13,1610612763.0,MEM,driving finger roll,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,0.75,Made,9.0,T. Jones,1626145.0,3.0,,,,,,,,,,,,,,
10:06,199,PT10M06.00S,2022-12-10T01:43:44.9Z,2,REGULAR,3pt,Jump Shot,[],1628995,70.12155059132719,26.225490196078432,1610612765,38,35,2022-12-10T01:43:49Z,1990000,False,-119.0,228.0,1,right,K. Knox II 25' 3PT step back (8 PTS) (C. Joseph 2 AST),"[1628995, 202709]",20,1610612765.0,DET,step back,,,Knox II,K. Knox II,,,,,Above the Break 3,24+ Left Center,25.75,Made,8.0,C. Joseph,202709.0,2.0,,,,,,,,,,,,,,
09:54,201,PT09M54.00S,2022-12-10T01:43:56.7Z,2,REGULAR,3pt,Jump Shot,[],1628415,29.77989487516426,70.34313725490196,1610612763,38,35,2022-12-10T01:44:00Z,2010000,False,-102.0,227.0,1,left,MISS D. Brooks 24' 3PT,[1628415],24,1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,24.91,Missed,,,,,,,,,,,,,,,,,,
09:51,202,PT09M51.00S,2022-12-10T01:43:59.7Z,2,REGULAR,rebound,defensive,[],1628963,,,1610612765,38,35,2022-12-10T01:44:00Z,2020000,False,,,0,,M. Bagley III REBOUND (Off:1 Def:2),[1628963],35,1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,201.0,3.0,2.0,1.0,,,,,,,
09:45,203,PT09M45.00S,2022-12-10T01:44:05.6Z,2,REGULAR,3pt,Jump Shot,[],1628963,67.09921156373193,58.08823529411765,1610612765,38,35,2022-12-10T01:44:08Z,2030000,False,40.0,257.0,1,right,MISS M. Bagley III 26' 3PT,[1628963],35,1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Center,26.0,Missed,,,,,,,,,,,,,,,,,,
09:42,204,PT09M42.00S,2022-12-10T01:44:08.6Z,2,REGULAR,rebound,defensive,[],1626145,,,1610612763,38,35,2022-12-10T01:44:08Z,2040000,False,,,0,,T. Jones REBOUND (Off:1 Def:3),[1626145],21,1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,,,203.0,4.0,3.0,1.0,,,,,,,
09:33,205,PT09M33.00S,2022-12-10T01:44:17.7Z,2,REGULAR,3pt,Jump Shot,[],1626145,31.61957950065703,33.57843137254902,1610612763,38,35,2022-12-10T01:44:25Z,2050000,False,82.0,245.0,1,left,MISS T. Jones 25' 3PT,[1626145],21,1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,25.81,Missed,,,,,,,,,,,,,,,,,,
09:32,206,PT09M32.00S,2022-12-10T01:44:18.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612765,38,35,2022-12-10T01:44:25Z,2060000,False,,,0,,TEAM defensive REBOUND,[],,1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,205.0,,,,,,,,,,
09:32,208,PT09M32.00S,2022-12-10T01:44:27.9Z,2,REGULAR,foul,personal,[],1629634,,,1610612765,38,35,2022-12-10T01:44:31Z,2080000,False,,,0,,B. Clarke loose ball personal FOUL (1 PF),"[1629634, 1628963]",15,1610612763.0,MEM,loose ball,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,203592.0,1.0,0.0,Bagley III,1628963.0,,
09:16,210,PT09M16.00S,2022-12-10T01:44:50.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,92.72339027595268,45.588235294117645,1610612765,38,35,2022-12-10T01:44:55Z,2100000,False,-22.0,16.0,1,right,MISS S. Bey driving reverse Layup,[1630180],41,1610612765.0,DET,driving reverse,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,2.72,Missed,,,,,,,,,,,,,,,,,,
09:14,211,PT09M14.00S,2022-12-10T01:44:52.2Z,2,REGULAR,rebound,defensive,[],1629634,,,1610612763,38,35,2022-12-10T01:44:55Z,2110000,False,,,0,,B. Clarke REBOUND (Off:1 Def:2),[1629634],15,1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,,,,,,,,210.0,3.0,2.0,1.0,,,,,,,
09:06,212,PT09M06.00S,2022-12-10T01:45:01.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,13.222733245729303,40.68627450980392,1610612763,38,35,2022-12-10T01:45:33Z,2120000,False,47.0,72.0,1,left,MISS D. Brooks 8' driving floating Shot,[1628415],24,1610612763.0,MEM,driving floating,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Right,8.56,Missed,,,,,,,,,,,,,,,,,,
09:06,213,PT09M06.00S,2022-12-10T01:45:01.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,38,35,2022-12-10T01:45:33Z,2130000,False,,,0,,TEAM offensive REBOUND,[],,1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,212.0,,,,,,,,,,
09:06,214,PT09M06.00S,2022-12-10T01:45:06.6Z,2,REGULAR,foul,personal,[],1630180,,,1610612763,38,35,2022-12-10T01:45:12Z,2140000,False,,,0,,S. Bey loose ball personal FOUL (1 PF),"[1630180, 1629634]",41,1610612765.0,DET,loose ball,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203592.0,1.0,0.0,Clarke,1629634.0,,
09:06,216,PT09M06.00S,2022-12-10T01:45:15.5Z,2,REGULAR,substitution,out,[],202709,,,1610612763,38,35,2022-12-10T01:45:20Z,2160000,False,,,0,,SUB out: C. Joseph,[202709],18,1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
09:06,217,PT09M06.00S,2022-12-10T01:45:15.5Z,2,REGULAR,substitution,in,[],1630165,,,1610612763,38,35,2022-12-10T01:45:20Z,2170000,False,,,0,,SUB in: K. Hayes,[1630165],7,1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
09:00,218,PT09M00.00S,2022-12-10T01:45:34.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629634,6.521024967148489,49.50980392156863,1610612763,40,35,2022-12-10T01:45:37Z,2180000,False,2.0,9.0,1,left,B. Clarke alley-oop Layup (4 PTS) (T. Jones 4 AST),"[1629634, 1626145]",15,1610612763.0,MEM,alley-oop,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,0.91,Made,4.0,T. Jones,1626145.0,4.0,,,,,,,,,,,,,,
08:53,220,PT08M53.00S,2022-12-10T01:45:42.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628963,93.9060446780552,50.98039215686274,1610612765,40,37,2022-12-10T01:45:46Z,2200000,False,5.0,5.0,1,right,M. Bagley III driving Layup (10 PTS) (K. Hayes 1 AST),"[1628963, 1630165]",35,1610612765.0,DET,driving,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,0.69,Made,10.0,K. Hayes,1630165.0,1.0,,,,,,,,,,,,,,
08:51,222,PT08M51.00S,2022-12-10T01:45:48.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,40,37,2022-12-10T01:45:48Z,2220000,False,,,0,,MEM Timeout,[],,1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:38,274,PT08M38.00S,2022-12-10T01:47:24.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,8.360709592641262,44.36274509803921,1610612763,40,37,2022-12-10T01:56:01Z,2225000,False,28.0,26.0,1,left,MISS J. Jackson Jr. driving Layup - blocked,"[1628991, 1628963]",13,1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,3.84,Missed,,,,,,,,,,,,,,,,,Bagley III,1628963.0
08:38,275,PT08M38.00S,2022-12-10T01:47:24.8Z,2,REGULAR,block,,[],1628963,,,1610612763,40,37,2022-12-10T01:56:01Z,2227500,False,,,0,,M. Bagley III BLOCK (3 BLK),[1628963],35,1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
08:38,276,PT08M38.00S,2022-12-10T01:47:24.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612765,40,37,2022-12-10T01:56:01Z,2228750,False,,,0,,TEAM defensive REBOUND,[],,1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,274.0,,,,,,,,,,
08:20,224,PT08M20.00S,2022-12-10T01:49:25.2Z,2,REGULAR,3pt,Jump Shot,[],1628995,91.14651773981603,3.9215686274509802,1610612765,40,40,2022-12-10T01:56:16Z,2240000,False,-230.0,31.0,1,right,K. Knox II 3PT  (11 PTS) (A. Burks 2 AST),"[1628995, 202692]",20,1610612765.0,DET,,,,Knox II,K. Knox II,,,,,Left Corner 3,24+ Left,23.24,Made,11.0,A. Burks,202692.0,2.0,,,,,,,,,,,,,,
08:07,226,PT08M07.00S,2022-12-10T01:49:43.5Z,2,REGULAR,foul,offensive,[],1628991,,,1610612763,40,40,2022-12-10T01:49:52Z,2260000,False,,,0,,J. Jackson Jr. offensive FOUL (1 PF),"[1628991, 1628963]",13,1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1146.0,1.0,0.0,Bagley III,1628963.0,,
08:07,228,PT08M07.00S,2022-12-10T01:49:43.5Z,2,REGULAR,turnover,offensive foul,[],1628991,,,1610612763,40,40,2022-12-10T01:49:43Z,2280000,False,,,0,,J. Jackson Jr. offensive foul TURNOVER (1 TO),[1628991],13,1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,,,,,,,1146.0,,,,,,
07:53,229,PT07M53.00S,2022-12-10T01:50:08.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628963,70.12155059132719,72.79411764705883,1610612765,40,40,2022-12-10T01:50:12Z,2290000,False,114.0,228.0,1,right,MISS M. Bagley III 25' 3PT,[1628963],35,1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Right Center,25.53,Missed,,,,,,,,,,,,,,,,,,
07:50,230,PT07M50.00S,2022-12-10T01:50:11.1Z,2,REGULAR,rebound,defensive,[],1630533,,,1610612763,40,40,2022-12-10T01:50:12Z,2300000,False,,,0,,Z. Williams REBOUND (Off:0 Def:2),[1630533],8,1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,229.0,2.0,2.0,0.0,,,,,,,
07:44,231,PT07M44.00S,2022-12-10T01:50:17.5Z,2,REGULAR,turnover,bad pass,[],1630533,,,1610612763,40,40,2022-12-10T01:50:19Z,2310000,False,,,0,,Z. Williams bad pass TURNOVER (1 TO),"[1630533, 202692]",8,1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Mid-Range,16-24 Right Center,,,,,,,1.0,Burks,202692.0,,,,,,,,,,,
07:44,232,PT07M44.00S,2022-12-10T01:50:17.5Z,2,REGULAR,steal,,[],202692,,,1610612765,40,40,2022-12-10T01:50:18Z,2320000,False,,,0,,A. Burks STEAL (1 STL),[202692],5,1610612765.0,DET,,,,Burks,A. Burks,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
07:39,233,PT07M39.00S,2022-12-10T01:50:26.0Z,2,REGULAR,turnover,traveling,[],1630165,,,1610612765,40,40,2022-12-10T01:50:30Z,2330000,False,,,0,,K. Hayes traveling TURNOVER (2 TO),[1630165],7,1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Left Center,,,,,,,2.0,,,,,,,203592.0,,,,,,
07:39,235,PT07M39.00S,2022-12-10T01:50:27.8Z,2,REGULAR,substitution,out,[],1626145,,,1610612763,40,40,2022-12-10T01:50:35Z,2350000,False,,,0,,SUB out: T. Jones,[1626145],21,1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
07:39,236,PT07M39.00S,2022-12-10T01:50:27.8Z,2,REGULAR,substitution,in,[],1629723,,,1610612763,40,40,2022-12-10T01:50:35Z,2360000,False,,,0,,SUB in: J. Konchar,[1629723],46,1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
07:39,237,PT07M39.00S,2022-12-10T01:50:27.8Z,2,REGULAR,substitution,in,[],1629630,,,1610612763,40,40,2022-12-10T01:50:35Z,2370000,False,,,0,,SUB in: J. Morant,[1629630],12,1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
07:39,248,PT07M39.00S,2022-12-10T01:50:27.8Z,2,REGULAR,substitution,out,[],1628415,,,1610612763,40,40,2022-12-10T01:52:07Z,2375000,False,,,0,,SUB out: D. Brooks,[1628415],24,1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
07:30,238,PT07M30.00S,2022-12-10T01:50:51.0Z,2,REGULAR,turnover,bad pass,[],1629630,,,1610612763,40,40,2022-12-10T01:50:53Z,2380000,False,,,0,,J. Morant bad pass TURNOVER (3 TO),"[1629630, 1630165]",12,1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,,,,,,,3.0,Hayes,1630165.0,,,,,,,,,,,
07:30,239,PT07M30.00S,2022-12-10T01:50:51.0Z,2,REGULAR,steal,,[],1630165,,,1610612765,40,40,2022-12-10T01:50:52Z,2390000,False,,,0,,K. Hayes STEAL (1 STL),[1630165],7,1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
07:13,240,PT07M13.00S,2022-12-10T01:51:07.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628995,85.23324572930355,47.549019607843135,1610612765,40,42,2022-12-10T01:51:12Z,2400000,False,-12.0,86.0,1,right,K. Knox II 8' turnaround Jump Shot (13 PTS) (A. Burks 3 AST),"[1628995, 202692]",20,1610612765.0,DET,turnaround,,,Knox II,K. Knox II,,,,,In The Paint (Non-RA),8-16 Center,8.72,Made,13.0,A. Burks,202692.0,3.0,,,,,,,,,,,,,,
07:00,241,PT07M00.00S,2022-12-10T01:51:22.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629634,10.33180026281209,45.34313725490196,1610612763,42,42,2022-12-10T01:51:26Z,2410000,False,23.0,45.0,1,left,B. Clarke Layup (6 PTS) (J. Morant 4 AST),"[1629634, 1629630]",15,1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,5.03,Made,6.0,J. Morant,1629630.0,4.0,,,,,,,,,,,,,,
07:00,243,PT07M00.00S,2022-12-10T01:51:24.2Z,2,REGULAR,foul,personal,['1freethrow'],202692,,,1610612763,42,42,2022-12-10T01:51:53Z,2430000,False,,,0,,A. Burks shooting personal FOUL (1 PF) (Clarke 1 FT),"[202692, 1629634]",5,1610612765.0,DET,shooting,,,Burks,A. Burks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,203592.0,1.0,0.0,Clarke,1629634.0,,
07:00,246,PT07M00.00S,2022-12-10T01:51:38.4Z,2,REGULAR,substitution,in,[],1630583,,,1610612763,42,42,2022-12-10T01:52:17Z,2460000,False,,,0,,SUB in: S. Aldama,[1630583],7,1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
07:00,249,PT07M00.00S,2022-12-10T01:51:38.4Z,2,REGULAR,substitution,out,[],1628991,,,1610612763,42,42,2022-12-10T01:52:17Z,2465000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],13,1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
07:00,247,PT07M00.00S,2022-12-10T01:51:54.2Z,2,REGULAR,freethrow,1 of 1,[],1629634,,,1610612763,43,42,2022-12-10T01:51:54Z,2470000,False,,,0,,B. Clarke Free Throw 1 of 1 (7 PTS),[1629634],15,1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
06:42,250,PT06M42.00S,2022-12-10T01:52:14.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628963,87.59855453350855,45.83333333333333,1610612765,43,42,2022-12-10T01:52:18Z,2480000,False,-21.0,64.0,1,right,MISS M. Bagley III 6' turnaround Hook,[1628963],35,1610612765.0,DET,turnaround,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,6.74,Missed,,,,,,,,,,,,,,,,,,
06:40,251,PT06M40.00S,2022-12-10T01:52:16.7Z,2,REGULAR,rebound,defensive,[],1629634,,,1610612763,43,42,2022-12-10T01:52:18Z,2490000,False,,,0,,B. Clarke REBOUND (Off:1 Def:3),[1629634],15,1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,250.0,4.0,3.0,1.0,,,,,,,
06:34,252,PT06M34.00S,2022-12-10T01:52:22.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629630,32.013797634691194,54.166666666666664,1610612763,43,42,2022-12-10T01:52:31Z,2500000,False,-21.0,248.0,1,left,MISS J. Morant 24' step back 3PT,[1629630],12,1610612763.0,MEM,step back,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,24.93,Missed,,,,,,,,,,,,,,,,,,
06:30,253,PT06M30.00S,2022-12-10T01:52:26.7Z,2,REGULAR,rebound,defensive,[],1628963,,,1610612765,43,42,2022-12-10T01:52:31Z,2510000,False,,,0,,M. Bagley III REBOUND (Off:1 Def:3),[1628963],35,1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Center,,,,,,,,,,252.0,4.0,3.0,1.0,,,,,,,
06:20,254,PT06M20.00S,2022-12-10T01:52:37.2Z,2,REGULAR,3pt,Jump Shot,[],1630180,94.43166885676742,95.09803921568627,1610612765,43,42,2022-12-10T01:52:42Z,2520000,False,225.0,0.0,1,right,MISS S. Bey 3PT,[1630180],41,1610612765.0,DET,,,,Bey,S. Bey,,,,,Right Corner 3,24+ Right,22.55,Missed,,,,,,,,,,,,,,,,,,
06:16,255,PT06M16.00S,2022-12-10T01:52:41.2Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,43,42,2022-12-10T01:52:42Z,2530000,False,,,0,,J. Konchar REBOUND (Off:0 Def:2),[1629723],46,1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Right Corner 3,24+ Right,,,,,,,,,,254.0,2.0,2.0,0.0,,,,,,,
06:13,256,PT06M13.00S,2022-12-10T01:52:46.5Z,2,REGULAR,foul,personal,['2freethrow'],202692,,,1610612763,43,42,2022-12-10T01:53:04Z,2540000,False,,,0,,A. Burks shooting personal FOUL (2 PF) (Aldama 2 FT),"[202692, 1630583]",5,1610612765.0,DET,shooting,,,Burks,A. Burks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1146.0,2.0,0.0,Aldama,1630583.0,,
06:13,258,PT06M13.00S,2022-12-10T01:53:11.8Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630583,,,1610612763,44,42,2022-12-10T01:53:11Z,2560000,False,,,0,,S. Aldama Free Throw 1 of 2 (4 PTS),[1630583],7,1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
06:13,259,PT06M13.00S,2022-12-10T01:53:12.4Z,2,REGULAR,substitution,out,[],1629634,,,1610612763,44,42,2022-12-10T01:53:23Z,2570000,False,,,0,,SUB out: B. Clarke,[1629634],15,1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
06:13,260,PT06M13.00S,2022-12-10T01:53:12.4Z,2,REGULAR,substitution,out,[],1628963,,,1610612763,44,42,2022-12-10T01:53:23Z,2580000,False,,,0,,SUB out: M. Bagley III,[1628963],35,1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
06:13,261,PT06M13.00S,2022-12-10T01:53:12.4Z,2,REGULAR,substitution,out,[],1630180,,,1610612763,44,42,2022-12-10T01:53:23Z,2590000,False,,,0,,SUB out: S. Bey,[1630180],41,1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
06:13,262,PT06M13.00S,2022-12-10T01:53:12.4Z,2,REGULAR,substitution,in,[],203500,,,1610612763,44,42,2022-12-10T01:53:23Z,2600000,False,,,0,,SUB in: S. Adams,[203500],4,1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
06:13,263,PT06M13.00S,2022-12-10T01:53:12.4Z,2,REGULAR,substitution,in,[],1630191,,,1610612763,44,42,2022-12-10T01:53:23Z,2610000,False,,,0,,SUB in: I. Stewart,[1630191],28,1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
06:13,264,PT06M13.00S,2022-12-10T01:53:12.4Z,2,REGULAR,substitution,in,[],1631105,,,1610612763,44,42,2022-12-10T01:53:23Z,2620000,False,,,0,,SUB in: J. Duren,[1631105],0,1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
06:13,265,PT06M13.00S,2022-12-10T01:53:32.4Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630583,,,1610612763,45,42,2022-12-10T01:53:32Z,2630000,False,,,0,,S. Aldama Free Throw 2 of 2 (5 PTS),[1630583],7,1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
06:00,266,PT06M00.00S,2022-12-10T01:53:46.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,92.9862023653088,49.754901960784316,1610612765,45,44,2022-12-10T01:53:51Z,2640000,False,-1.0,13.0,1,right,J. Duren alley-oop DUNK (4 PTS) (K. Hayes 2 AST),"[1631105, 1630165]",0,1610612765.0,DET,alley-oop,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,1.35,Made,4.0,K. Hayes,1630165.0,2.0,,,,,,,,,,,,,,
05:40,268,PT05M40.00S,2022-12-10T01:54:06.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203500,5.863994743758213,52.94117647058824,1610612763,47,44,2022-12-10T01:54:09Z,2660000,False,-15.0,3.0,1,left,S. Adams Layup (8 PTS) (J. Morant 5 AST),"[203500, 1629630]",4,1610612763.0,MEM,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,1.49,Made,8.0,J. Morant,1629630.0,5.0,,,,,,,,,,,,,,
05:24,270,PT05M24.00S,2022-12-10T01:54:22.1Z,2,REGULAR,3pt,Jump Shot,[],1630165,69.72733245729303,26.715686274509803,1610612765,47,44,2022-12-10T01:54:28Z,2680000,False,-116.0,232.0,1,right,MISS K. Hayes 25' pullup 3PT,[1630165],7,1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Left Center,25.97,Missed,,,,,,,,,,,,,,,,,,
05:19,271,PT05M19.00S,2022-12-10T01:54:27.1Z,2,REGULAR,rebound,defensive,[],203500,,,1610612763,47,44,2022-12-10T01:54:28Z,2690000,False,,,0,,S. Adams REBOUND (Off:2 Def:1),[203500],4,1610612763.0,MEM,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,270.0,3.0,1.0,2.0,,,,,,,
05:11,272,PT05M11.00S,2022-12-10T01:54:35.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,6.783837056504599,50.0,1610612763,49,44,2022-12-10T01:54:39Z,2700000,False,0.0,11.0,1,left,J. Morant driving finger roll Layup (4 PTS),[1629630],12,1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,1.13,Made,4.0,,,,,,,,,,,,,,,,,
05:03,273,PT05M03.00S,2022-12-10T01:54:47.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,49,44,2022-12-10T01:54:47Z,2710000,False,,,0,,DET Timeout,[],,1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:03,278,PT05M03.00S,2022-12-10T01:57:08.8Z,2,REGULAR,substitution,out,[],1630533,,,1610612765,49,44,2022-12-10T01:57:31Z,2720000,False,,,0,,SUB out: Z. Williams,[1630533],8,1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
05:03,279,PT05M03.00S,2022-12-10T01:57:08.8Z,2,REGULAR,substitution,out,[],202692,,,1610612765,49,44,2022-12-10T01:57:31Z,2730000,False,,,0,,SUB out: A. Burks,[202692],5,1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
05:03,280,PT05M03.00S,2022-12-10T01:57:08.8Z,2,REGULAR,substitution,out,[],1628995,,,1610612765,49,44,2022-12-10T01:57:31Z,2740000,False,,,0,,SUB out: K. Knox II,[1628995],20,1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
05:03,281,PT05M03.00S,2022-12-10T01:57:08.8Z,2,REGULAR,substitution,in,[],1631223,,,1610612765,49,44,2022-12-10T01:57:31Z,2750000,False,,,0,,SUB in: D. Roddy,[1631223],27,1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
