actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-03-01T00:32:49.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-03-01T00:32:49Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-03-01T00:32:52.0Z,1,REGULAR,jumpball,recovered,[],1629630,,,1610612763,0,0,2023-03-01T00:32:52Z,40000,False,,,0,,Jump Ball J. Jackson Jr. vs. A. Davis: Tip to J. Morant,"[1629630, 1628991, 203076]",1610612763.0,MEM,startperiod,J. Morant,1629630.0,Morant,J. Morant,Jackson Jr.,1628991.0,Davis,203076.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2023-03-01T00:33:02.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630214,88.78120893561103,49.50980392156863,1610612763,2,0,2023-03-01T00:33:10Z,70000,False,-2.0,53.0,1,right,X. Tillman driving Hook (2 PTS) (D. Brooks 1 AST),"[1630214, 1628415]",1610612763.0,MEM,driving,,,Tillman,X. Tillman,,,,,In The Paint (Non-RA),0-8 Center,5.31,Made,2.0,D. Brooks,1628415.0,1.0,,,,,,,,,,,,,,
9,PT11M24.00S,2023-03-01T00:33:23.3Z,1,REGULAR,2pt,Jump Shot,[],1628972,5.206964520367937,90.68627450980392,1610612747,2,2,2023-03-01T00:33:30Z,90000,False,-203.0,-4.0,1,left,T. Brown Jr. 20' step back Jump Shot (2 PTS),[1628972],1610612747.0,LAL,step back,,,Brown Jr.,T. Brown Jr.,,,,,Mid-Range,16-24 Left,20.34,Made,2.0,,,,,,,,,,,,,,,,,
10,PT11M08.00S,2023-03-01T00:33:40.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,93.24901445466492,49.01960784313725,1610612763,2,2,2023-03-01T00:33:45Z,100000,False,-5.0,11.0,1,right,MISS D. Brooks driving finger roll Layup,[1628415],1610612763.0,MEM,driving finger roll,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,1.2,Missed,,,,,,,,,,,,,,,,,,
11,PT11M05.00S,2023-03-01T00:33:43.1Z,1,REGULAR,rebound,offensive,[],1628415,,,1610612763,2,2,2023-03-01T00:33:45Z,110000,False,,,0,,D. Brooks REBOUND (Off:1 Def:0),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,,,,10.0,1.0,0.0,1.0,,,,,,,,,,
12,PT11M04.00S,2023-03-01T00:33:43.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628415,94.30026281208936,50.0,1610612763,2,2,2023-03-01T00:33:48Z,120000,False,0.0,1.0,1,right,MISS D. Brooks fadeaway Shot,[1628415],1610612763.0,MEM,fadeaway,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,0.11,Missed,,,,,,,,,,,,,,,,,,
13,PT11M04.00S,2023-03-01T00:33:43.8Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,2,2,2023-03-01T00:33:48Z,130000,False,,,0,,A. Davis REBOUND (Off:0 Def:1),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,12.0,1.0,1.0,0.0,,,,,,,,,,
14,PT10M54.00S,2023-03-01T00:33:54.2Z,1,REGULAR,2pt,Jump Shot,[],203076,9.280551905387648,68.13725490196079,1610612747,2,2,2023-03-01T00:33:59Z,140000,False,-91.0,35.0,1,left,MISS A. Davis 9' turnaround fadeaway Shot,[203076],1610612747.0,LAL,turnaround fadeaway,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,9.71,Missed,,,,,,,,,,,,,,,,,,
15,PT10M51.00S,2023-03-01T00:33:57.2Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,2,2,2023-03-01T00:33:59Z,150000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Left,,,,,,,14.0,1.0,1.0,0.0,,,,,,,,,,
