actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
44,PT08M27.00S,2023-01-19T01:15:53.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,11.645860709592641,41.42156862745098,1610612763,3,11,2023-01-19T01:15:56Z,440000,False,43.0,57.0,1,left,MISS J. Morant 7' driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,7.13,Missed,,,,,,,,,,,,
45,PT08M26.00S,2023-01-19T01:15:54.0Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,3,11,2023-01-19T01:15:56Z,450000,False,,,0,,E. Mobley REBOUND (Off:0 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,44.0,2.0,2.0,0.0,,,,
46,PT08M19.00S,2023-01-19T01:16:01.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,86.81011826544021,39.46078431372549,1610612739,3,13,2023-01-19T01:16:08Z,460000,False,-53.0,71.0,1,right,E. Mobley 8' turnaround fadeaway Jump Shot (2 PTS),[1630596],1610612739.0,CLE,turnaround fadeaway,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,8.88,Made,2.0,,,,,,,,,,,
47,PT08M17.00S,2023-01-19T01:16:06.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,3,13,2023-01-19T01:16:06Z,470000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT08M04.00S,2023-01-19T01:19:13.5Z,1,REGULAR,foul,personal,['2freethrow'],1629636,,,1610612763,3,13,2023-01-19T01:19:40Z,480000,False,,,0,,D. Garland shooting personal FOUL (2 PF) (Adams 2 FT),"[1629636, 203500]",1610612739.0,CLE,shooting,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,1628159.0,2.0,0.0,Adams,203500.0,,,,,,,,,,,,,,,
50,PT08M04.00S,2023-01-19T01:19:41.4Z,1,REGULAR,freethrow,1 of 2,[],203500,,,1610612763,4,13,2023-01-19T01:19:55Z,500000,False,,,0,,S. Adams Free Throw 1 of 2 (1 PTS),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,Made,1.0,,,,,,,,,,,
51,PT08M04.00S,2023-01-19T01:19:41.4Z,1,REGULAR,freethrow,2 of 2,[],203500,,,1610612763,4,13,2023-01-19T01:19:55Z,510000,False,,,0,,MISS S. Adams Free Throw 2 of 2,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
52,PT08M01.00S,2023-01-19T01:19:44.4Z,1,REGULAR,rebound,offensive,[],1628991,,,1610612763,4,13,2023-01-19T01:19:55Z,520000,False,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,51.0,2.0,1.0,1.0,,,,
53,PT07M54.00S,2023-01-19T01:20:01.0Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203500,9.017739816031538,43.13725490196079,1610612763,6,13,2023-01-19T01:20:06Z,530000,False,34.0,32.0,1,left,S. Adams driving bank Hook (3 PTS),[203500],1610612763.0,MEM,driving bank,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,4.71,Made,3.0,,,,,,,,,,,
54,PT07M36.00S,2023-01-19T01:20:19.3Z,1,REGULAR,2pt,Jump Shot,[],1627747,92.06636005256242,69.85294117647058,1610612739,6,13,2023-01-19T01:20:25Z,540000,False,99.0,22.0,1,right,MISS C. LeVert 10' step back Shot,[1627747],1610612739.0,CLE,step back,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Right,,,,,,,10.17,Missed,,,,,,,,,,,,
55,PT07M32.00S,2023-01-19T01:20:23.3Z,1,REGULAR,rebound,offensive,[],1630596,,,1610612739,6,13,2023-01-19T01:26:12Z,550000,False,,,0,,E. Mobley REBOUND (Off:1 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,54.0,3.0,2.0,1.0,,,,
91,PT07M32.00S,2023-01-19T01:20:22.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630596,93.51182654402102,47.794117647058826,1610612739,6,13,2023-01-19T01:26:19Z,555000,False,-11.0,8.0,1,right,MISS E. Mobley tip Layup,[1630596],1610612739.0,CLE,tip,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,1.39,Missed,,,,,,,,,,,,
92,PT07M31.00S,2023-01-19T01:20:23.1Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,6,13,2023-01-19T01:26:19Z,557500,False,,,0,,J. Allen REBOUND (Off:1 Def:0),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,91.0,1.0,0.0,1.0,,,,
56,PT07M30.00S,2023-01-19T01:20:25.0Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628386,87.72996057818659,48.77450980392157,1610612739,6,15,2023-01-19T01:26:03Z,560000,False,-6.0,63.0,1,right,J. Allen 6' Hook (4 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,6.31,Made,4.0,,,,,,,,,,,
57,PT07M13.00S,2023-01-19T01:20:41.8Z,1,REGULAR,2pt,Jump Shot,[],1630533,6.915243101182654,30.637254901960787,1610612763,8,15,2023-01-19T01:20:52Z,570000,False,97.0,13.0,1,left,Z. Williams 9' pullup Jump Shot (2 PTS) (J. Morant 1 AST),"[1630533, 1629630]",1610612763.0,MEM,pullup,,,Williams,Z. Williams,,,,,Mid-Range,8-16 Right,,,,,,,9.76,Made,2.0,J. Morant,1629630.0,1.0,,,,,,,,
59,PT07M04.00S,2023-01-19T01:20:55.3Z,1,REGULAR,foul,personal,[],1629630,,,1610612739,8,15,2023-01-19T01:21:16Z,590000,False,,,0,,J. Morant personal FOUL (1 PF),"[1629630, 1628386]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,200832.0,1.0,0.0,Allen,1628386.0,,,,,,,,,,,,,,,
61,PT06M55.00S,2023-01-19T01:21:21.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,92.59198423127464,36.029411764705884,1610612739,8,17,2023-01-19T01:21:26Z,610000,False,-70.0,17.0,1,right,D. Garland 7' driving floating bank Jump Shot (5 PTS),[1629636],1610612739.0,CLE,driving floating bank,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,7.2,Made,5.0,,,,,,,,,,,
62,PT06M39.00S,2023-01-19T01:21:37.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,10.988830486202366,40.44117647058824,1610612763,8,17,2023-01-19T01:21:42Z,620000,False,48.0,51.0,1,left,MISS J. Jackson Jr. 6' turnaround Hook,[1628991],1610612763.0,MEM,turnaround,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,6.98,Missed,,,,,,,,,,,,
63,PT06M36.00S,2023-01-19T01:21:40.8Z,1,REGULAR,rebound,offensive,[],203500,,,1610612763,8,17,2023-01-19T01:21:42Z,630000,False,,,0,,S. Adams REBOUND (Off:1 Def:1),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,62.0,2.0,1.0,1.0,,,,
64,PT06M35.00S,2023-01-19T01:21:41.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,6.389618922470433,48.03921568627451,1610612763,10,17,2023-01-19T01:21:45Z,640000,False,10.0,8.0,1,left,S. Adams reverse Layup (5 PTS),[203500],1610612763.0,MEM,reverse,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,,,1.24,Made,5.0,,,,,,,,,,,
65,PT06M18.00S,2023-01-19T01:21:57.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,89.17542706964521,55.63725490196079,1610612739,10,17,2023-01-19T01:22:03Z,650000,False,28.0,49.0,1,right,MISS E. Mobley floating Shot,[1630596],1610612739.0,CLE,floating,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.68,Missed,,,,,,,,,,,,
66,PT06M15.00S,2023-01-19T01:22:00.5Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,10,17,2023-01-19T01:22:00Z,660000,False,,,0,,J. Allen REBOUND (Off:2 Def:0),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,65.0,2.0,0.0,2.0,,,,
67,PT06M13.00S,2023-01-19T01:22:03.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628386,89.17542706964521,47.549019607843135,1610612739,10,17,2023-01-19T01:22:08Z,670000,False,-12.0,49.0,1,right,MISS J. Allen cutting Layup - blocked,"[1628386, 1628991]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.08,Missed,,,,,,,,,Jackson Jr.,1628991.0,,
93,PT06M13.00S,2023-01-19T01:22:03.6Z,1,REGULAR,block,,[],1628991,,,1610612739,10,17,2023-01-19T01:28:01Z,675000,False,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
68,PT06M10.00S,2023-01-19T01:22:06.6Z,1,REGULAR,rebound,offensive,[],1630596,,,1610612739,10,17,2023-01-19T01:22:08Z,680000,False,,,0,,E. Mobley REBOUND (Off:2 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,67.0,4.0,2.0,2.0,,,,
69,PT06M10.00S,2023-01-19T01:22:09.7Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612739,10,17,2023-01-19T01:22:31Z,690000,False,,,0,,CLE shot clock Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,Mid-Range,8-16 Center,204059.0,,,,,,,,,,,,,,,,,,,
70,PT06M00.00S,2023-01-19T01:22:36.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629630,7.5722733245729295,53.67647058823529,1610612763,12,17,2023-01-19T01:22:41Z,700000,False,-18.0,19.0,1,left,J. Morant driving finger roll Layup (3 PTS),[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,,,,,2.62,Made,3.0,,,,,,,,,,,
71,PT05M40.00S,2023-01-19T01:22:55.4Z,1,REGULAR,2pt,Jump Shot,[],1629636,72.88107752956637,52.94117647058824,1610612739,12,19,2023-01-19T01:22:59Z,710000,False,15.0,202.0,1,right,D. Garland 20' Jump Shot (7 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,16-24 Center,,,,,,,20.29,Made,7.0,,,,,,,,,,,
72,PT05M27.00S,2023-01-19T01:23:08.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,14.931011826544022,41.17647058823529,1610612763,14,19,2023-01-19T01:23:13Z,720000,False,44.0,88.0,1,left,J. Morant 9' driving floating Jump Shot (5 PTS),[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,9.83,Made,5.0,,,,,,,,,,,
73,PT05M14.00S,2023-01-19T01:23:21.7Z,1,REGULAR,3pt,Jump Shot,[],1630171,84.31340341655716,4.166666666666666,1610612739,14,22,2023-01-19T01:23:25Z,730000,False,-229.0,95.0,1,right,I. Okoro 24' 3PT  (5 PTS) (D. Garland 2 AST),"[1630171, 1629636]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Left Center,,,,,,,24.81,Made,5.0,D. Garland,1629636.0,2.0,,,,,,,,
75,PT05M04.00S,2023-01-19T01:23:31.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,6.652431011826544,43.627450980392155,1610612763,16,22,2023-01-19T01:23:35Z,750000,False,32.0,10.0,1,left,J. Jackson Jr. driving finger roll Layup (4 PTS) (Z. Williams 1 AST),"[1628991, 1630533]",1610612763.0,MEM,driving finger roll,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,3.34,Made,4.0,Z. Williams,1630533.0,1.0,,,,,,,,
77,PT04M51.00S,2023-01-19T01:23:43.8Z,1,REGULAR,3pt,Jump Shot,[],1629636,69.99014454664915,69.6078431372549,1610612739,16,22,2023-01-19T01:23:50Z,770000,False,98.0,230.0,1,right,MISS D. Garland 24' step back 3PT,[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,,,,,,,24.96,Missed,,,,,,,,,,,,
78,PT04M50.00S,2023-01-19T01:23:47.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612763,16,22,2023-01-19T01:23:47Z,780000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,77.0,,,,,,,
