actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
181,PT11M12.00S,2023-02-16T01:38:25.6Z,2,REGULAR,block,,[],1628991,,,1610612762,41,24,2023-02-16T01:38:27Z,1730000,False,,,0,,J. Jackson Jr. BLOCK (3 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
182,PT11M10.00S,2023-02-16T01:38:27.6Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,41,24,2023-02-16T01:42:12Z,1740000,False,,,0,,J. Konchar REBOUND (Off:0 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,180.0,1.0,1.0,0.0,,,,,,,,
183,PT11M02.00S,2023-02-16T01:38:33.8Z,2,REGULAR,3pt,Jump Shot,[],1628991,87.72996057818659,3.9215686274509802,1610612763,41,24,2023-02-16T01:38:38Z,1750000,False,-230.0,63.0,1,right,MISS J. Jackson Jr. 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Left Corner 3,24+ Left,23.88,Missed,,,,,,,,,,,,,,,,,,
184,PT10M58.00S,2023-02-16T01:38:38.3Z,2,REGULAR,rebound,offensive,[],1630583,,,1610612763,41,24,2023-02-16T01:38:38Z,1760000,False,,,0,,S. Aldama REBOUND (Off:1 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Left Corner 3,24+ Left,,,,,,,,,183.0,2.0,1.0,1.0,,,,,,,,
185,PT10M55.00S,2023-02-16T01:38:41.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629723,90.3580814717477,4.166666666666666,1610612763,44,24,2023-02-16T01:38:45Z,1770000,False,-229.0,38.0,1,right,J. Konchar 3PT  (3 PTS) (S. Aldama 2 AST),"[1629723, 1630583]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Left Corner 3,24+ Left,23.23,Made,3.0,S. Aldama,1630583.0,2.0,,,,,,,,,,,,,,
187,PT10M30.00S,2023-02-16T01:39:06.3Z,2,REGULAR,turnover,lost ball,[],1631323,,,1610612762,44,24,2023-02-16T01:39:10Z,1790000,False,,,0,,S. Fontecchio lost ball TURNOVER (1 TO),"[1631323, 1628991]",1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Mid-Range,16-24 Left Center,,,,,,,,1.0,,,,,,,,,,,Jackson Jr.,1628991.0
188,PT10M30.00S,2023-02-16T01:39:06.3Z,2,REGULAR,steal,,[],1628991,,,1610612763,44,24,2023-02-16T01:39:09Z,1800000,False,,,0,,J. Jackson Jr. STEAL (3 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
189,PT10M25.00S,2023-02-16T01:39:10.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629723,92.72339027595268,53.18627450980392,1610612763,44,24,2023-02-16T01:40:30Z,1810000,False,16.0,16.0,1,right,MISS J. Konchar running finger roll Layup,[1629723],1610612763.0,MEM,running finger roll,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,2.25,Missed,,,,,,,,,,,,,,,,,,
190,PT10M25.00S,2023-02-16T01:39:10.7Z,2,REGULAR,rebound,offensive,[],1630583,,,1610612763,44,24,2023-02-16T01:39:15Z,1820000,False,,,0,,S. Aldama REBOUND (Off:2 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,,,189.0,3.0,1.0,2.0,,,,,,,,
191,PT10M25.00S,2023-02-16T01:39:14.1Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1630583,94.40999984741211,50.0,1610612763,46,24,2023-02-16T01:39:16Z,1830000,False,0.0,0.0,1,right,S. Aldama tip DUNK (8 PTS),[1630583],1610612763.0,MEM,tip,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,0.0,Made,8.0,,,,,,,,,,,,,,,,,
192,PT10M25.00S,2023-02-16T01:39:25.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,46,24,2023-02-16T01:39:25Z,1840000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT10M25.00S,2023-02-16T01:41:30.1Z,2,REGULAR,substitution,out,[],1628962,,,1610612762,46,24,2023-02-16T01:41:50Z,1850000,False,,,0,,SUB out: U. Azubuike,[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT10M25.00S,2023-02-16T01:41:30.1Z,2,REGULAR,substitution,in,[],203482,,,1610612762,46,24,2023-02-16T01:41:50Z,1860000,False,,,0,,SUB in: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT10M10.00S,2023-02-16T01:42:24.9Z,2,REGULAR,foul,personal,[],1626145,,,1610612762,46,24,2023-02-16T01:42:28Z,1870000,False,,,0,,T. Jones personal FOUL (1 PF),"[1626145, 203482]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Left Center,,,,,,,1193.0,,,,,,,,1.0,0.0,Olynyk,203482.0,,
197,PT09M56.00S,2023-02-16T01:42:50.5Z,2,REGULAR,3pt,Jump Shot,[],203903,29.6484888304862,29.411764705882355,1610612762,46,24,2023-02-16T01:44:31Z,1890000,False,103.0,226.0,1,left,MISS J. Clarkson 24' step back 3PT,[203903],1610612762.0,UTA,step back,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,24.85,Missed,,,,,,,,,,,,,,,,,,
198,PT09M54.00S,2023-02-16T01:42:52.5Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,46,24,2023-02-16T01:42:53Z,1900000,False,,,0,,J. Jackson Jr. REBOUND (Off:2 Def:3),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,197.0,5.0,3.0,2.0,,,,,,,,
199,PT09M51.00S,2023-02-16T01:42:56.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628991,93.9060446780552,48.77450980392157,1610612763,48,24,2023-02-16T01:42:59Z,1910000,False,-6.0,5.0,1,right,J. Jackson Jr. running finger roll Layup (14 PTS),[1628991],1610612763.0,MEM,running finger roll,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,0.78,Made,14.0,,,,,,,,,,,,,,,,,
200,PT09M32.00S,2023-02-16T01:43:14.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630534,6.521024967148489,53.67647058823529,1610612762,48,26,2023-02-16T01:43:19Z,1920000,False,-18.0,9.0,1,left,O. Agbaji driving reverse Layup (9 PTS),[1630534],1610612762.0,UTA,driving reverse,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,2.04,Made,9.0,,,,,,,,,,,,,,,,,
201,PT09M15.00S,2023-02-16T01:43:32.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630583,88.64980289093299,38.72549019607843,1610612763,48,26,2023-02-16T01:43:35Z,1930000,False,-56.0,54.0,1,right,MISS S. Aldama 7' driving floating Shot,[1630583],1610612763.0,MEM,driving floating,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,7.82,Missed,,,,,,,,,,,,,,,,,,
202,PT09M12.00S,2023-02-16T01:43:35.0Z,2,REGULAR,rebound,defensive,[],1629308,,,1610612762,48,26,2023-02-16T01:43:35Z,1940000,False,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:1),[1629308],1610612762.0,UTA,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,201.0,1.0,1.0,0.0,,,,,,,,
203,PT09M05.00S,2023-02-16T01:43:42.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629308,8.754927726675426,42.40196078431372,1610612762,48,28,2023-02-16T01:43:45Z,1950000,False,38.0,30.0,1,left,J. Toscano-Anderson Layup (5 PTS) (S. Fontecchio 2 AST),"[1629308, 1631323]",1610612762.0,UTA,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,In The Paint (Non-RA),0-8 Center,4.83,Made,5.0,S. Fontecchio,1631323.0,2.0,,,,,,,,,,,,,,
205,PT08M49.00S,2023-02-16T01:44:02.2Z,2,REGULAR,foul,offensive,[],1628991,,,1610612763,48,28,2023-02-16T01:44:07Z,1970000,False,,,0,,J. Jackson Jr. offensive FOUL (1 PF),"[1628991, 203482]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,202058.0,,,,,,,,1.0,0.0,Olynyk,203482.0,,
207,PT08M49.00S,2023-02-16T01:44:02.2Z,2,REGULAR,turnover,offensive foul,[],1628991,,,1610612763,48,28,2023-02-16T01:44:02Z,1990000,False,,,0,,J. Jackson Jr. offensive foul TURNOVER (1 TO),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,202058.0,1.0,,,,,,,,,,,,
208,PT08M49.00S,2023-02-16T01:44:08.7Z,2,REGULAR,substitution,out,[],1630583,,,1610612762,48,28,2023-02-16T01:44:10Z,2000000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M49.00S,2023-02-16T01:44:08.7Z,2,REGULAR,substitution,in,[],1629634,,,1610612762,48,28,2023-02-16T01:44:10Z,2010000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M38.00S,2023-02-16T01:44:29.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203903,31.882391590013142,62.00980392156863,1610612762,48,28,2023-02-16T01:44:40Z,2020000,False,-60.0,247.0,1,left,MISS J. Clarkson 25' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,25.44,Missed,,,,,,,,,,,,,,,,,,
211,PT08M37.00S,2023-02-16T01:44:30.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,48,28,2023-02-16T01:44:40Z,2030000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,210.0,,,,,,,,,,,
212,PT08M37.00S,2023-02-16T01:44:41.0Z,2,REGULAR,foul,personal,[],1630217,,,1610612762,48,28,2023-02-16T01:44:51Z,2040000,False,,,0,,D. Bane loose ball personal FOUL (1 PF),"[1630217, 1629308]",1610612763.0,MEM,loose ball,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202058.0,,,,,,,,1.0,0.0,Toscano-Anderson,1629308.0,,
214,PT08M34.00S,2023-02-16T01:44:54.8Z,2,REGULAR,turnover,bad pass,[],203903,,,1610612762,48,28,2023-02-16T01:44:57Z,2060000,False,,,0,,J. Clarkson bad pass TURNOVER (4 TO),"[203903, 1628991]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Mid-Range,8-16 Left,,,,,,,,4.0,,,,,,,,,,,Jackson Jr.,1628991.0
215,PT08M34.00S,2023-02-16T01:44:54.8Z,2,REGULAR,steal,,[],1628991,,,1610612763,48,28,2023-02-16T01:44:56Z,2070000,False,,,0,,J. Jackson Jr. STEAL (4 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
216,PT08M29.00S,2023-02-16T01:45:00.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630217,88.91261498028909,52.94117647058824,1610612763,48,28,2023-02-16T01:45:03Z,2080000,False,15.0,52.0,1,right,MISS D. Bane running Layup - blocked,"[1630217, 203903]",1610612763.0,MEM,running,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,5.37,Missed,,,,,,,,,,,Clarkson,203903.0,,,,,,
217,PT08M29.00S,2023-02-16T01:45:00.1Z,2,REGULAR,block,,[],203903,,,1610612763,48,28,2023-02-16T01:45:02Z,2090000,False,,,0,,J. Clarkson BLOCK (1 BLK),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
218,PT08M26.00S,2023-02-16T01:45:03.1Z,2,REGULAR,rebound,defensive,[],203482,,,1610612762,48,28,2023-02-16T01:45:03Z,2100000,False,,,0,,K. Olynyk REBOUND (Off:2 Def:7),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,216.0,9.0,7.0,2.0,,,,,,,,
219,PT08M23.00S,2023-02-16T01:45:05.5Z,2,REGULAR,turnover,bad pass,[],203482,,,1610612762,48,28,2023-02-16T01:45:09Z,2110000,False,,,0,,K. Olynyk bad pass TURNOVER (2 TO),"[203482, 1629634]",1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,,,,,2.0,,,,,,,,,,,Clarke,1629634.0
220,PT08M23.00S,2023-02-16T01:45:05.5Z,2,REGULAR,steal,,[],1629634,,,1610612763,48,28,2023-02-16T01:45:07Z,2120000,False,,,0,,B. Clarke STEAL (1 STL),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
221,PT08M21.00S,2023-02-16T01:45:08.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630217,93.64323258869908,48.28431372549019,1610612763,50,28,2023-02-16T01:45:13Z,2130000,False,-9.0,7.0,1,right,D. Bane running DUNK (10 PTS) (B. Clarke 2 AST),"[1630217, 1629634]",1610612763.0,MEM,running,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,1.13,Made,10.0,B. Clarke,1629634.0,2.0,,,,,,,,,,,,,,
223,PT08M06.00S,2023-02-16T01:45:23.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203482,9.937582128777924,50.73529411764706,1610612762,50,28,2023-02-16T01:45:28Z,2150000,False,-4.0,41.0,1,left,MISS K. Olynyk driving Layup - blocked,"[203482, 1629634]",1610612762.0,UTA,driving,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,4.11,Missed,,,,,,,,,,,Clarke,1629634.0,,,,,,
239,PT08M06.00S,2023-02-16T01:45:23.3Z,2,REGULAR,block,,[],1629634,,,1610612762,50,28,2023-02-16T01:47:35Z,2155000,False,,,0,,B. Clarke BLOCK (1 BLK),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
224,PT08M02.00S,2023-02-16T01:45:27.3Z,2,REGULAR,rebound,offensive,[],1631323,,,1610612762,50,28,2023-02-16T01:45:28Z,2160000,False,,,0,,S. Fontecchio REBOUND (Off:1 Def:0),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,,,,,,,223.0,1.0,0.0,1.0,,,,,,,,
225,PT08M02.00S,2023-02-16T01:45:26.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631323,6.915243101182654,48.529411764705884,1610612762,50,28,2023-02-16T01:45:30Z,2170000,False,7.0,13.0,1,left,MISS S. Fontecchio putback Layup,[1631323],1610612762.0,UTA,putback,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,1.45,Missed,,,,,,,,,,,,,,,,,,
226,PT08M02.00S,2023-02-16T01:45:26.9Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,50,28,2023-02-16T01:45:30Z,2180000,False,,,0,,J. Jackson Jr. REBOUND (Off:2 Def:4),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,225.0,6.0,4.0,2.0,,,,,,,,
227,PT07M56.00S,2023-02-16T01:45:33.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626145,70.51576872536137,22.058823529411764,1610612763,50,28,2023-02-16T01:45:37Z,2190000,False,-140.0,225.0,1,right,MISS T. Jones 26' running pullup 3PT,[1626145],1610612763.0,MEM,running pullup,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,26.46,Missed,,,,,,,,,,,,,,,,,,
228,PT07M52.00S,2023-02-16T01:45:37.4Z,2,REGULAR,rebound,defensive,[],1629308,,,1610612762,50,28,2023-02-16T01:45:37Z,2200000,False,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:2),[1629308],1610612762.0,UTA,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,227.0,2.0,2.0,0.0,,,,,,,,
229,PT07M43.00S,2023-02-16T01:45:46.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,19.530223390275953,43.38235294117647,1610612762,50,30,2023-02-16T01:45:51Z,2210000,False,33.0,131.0,1,left,J. Clarkson 13' turnaround fadeaway Jump Shot (4 PTS),[203903],1610612762.0,UTA,turnaround fadeaway,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,13.52,Made,4.0,,,,,,,,,,,,,,,,,
230,PT07M25.00S,2023-02-16T01:46:03.2Z,2,REGULAR,3pt,Jump Shot,[],1629723,88.25558475689881,4.166666666666666,1610612763,53,30,2023-02-16T01:51:11Z,2220000,False,-229.0,58.0,1,right,J. Konchar 3PT pullup (6 PTS) (B. Clarke 3 AST),"[1629723, 1629634]",1610612763.0,MEM,pullup,,,Konchar,J. Konchar,,,,,Left Corner 3,24+ Left,23.64,Made,6.0,B. Clarke,1629634.0,3.0,,,,,,,,,,,,,,
232,PT07M08.00S,2023-02-16T01:46:21.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631323,5.469776609724048,50.0,1610612762,53,32,2023-02-16T01:46:24Z,2240000,False,0.0,-1.0,1,left,S. Fontecchio cutting DUNK (2 PTS) (J. Clarkson 2 AST),"[1631323, 203903]",1610612762.0,UTA,cutting,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,0.11,Made,2.0,J. Clarkson,203903.0,2.0,,,,,,,,,,,,,,
234,PT06M49.00S,2023-02-16T01:46:40.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,94.1688567674113,53.67647058823529,1610612763,53,32,2023-02-16T01:46:43Z,2260000,False,18.0,2.0,1,right,MISS D. Bane driving floating bank Shot,[1630217],1610612763.0,MEM,driving floating bank,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,1.85,Missed,,,,,,,,,,,,,,,,,,
235,PT06M47.00S,2023-02-16T01:46:42.4Z,2,REGULAR,rebound,defensive,[],1629308,,,1610612762,53,32,2023-02-16T01:46:43Z,2270000,False,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:3),[1629308],1610612762.0,UTA,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Restricted Area,0-8 Center,,,,,,,,,234.0,3.0,3.0,0.0,,,,,,,,
236,PT06M35.00S,2023-02-16T01:46:54.0Z,2,REGULAR,3pt,Jump Shot,[],203482,30.17411300919842,28.431372549019606,1610612762,53,32,2023-02-16T01:46:58Z,2280000,False,108.0,231.0,1,left,MISS K. Olynyk 25' 3PT,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Right Center,25.5,Missed,,,,,,,,,,,,,,,,,,
237,PT06M32.00S,2023-02-16T01:46:57.0Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,53,32,2023-02-16T01:46:58Z,2290000,False,,,0,,J. Konchar REBOUND (Off:0 Def:2),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Right Center,,,,,,,,,236.0,2.0,2.0,0.0,,,,,,,,
238,PT06M29.00S,2023-02-16T01:47:05.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,53,32,2023-02-16T01:47:05Z,2300000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M29.00S,2023-02-16T01:49:25.6Z,2,REGULAR,substitution,out,[],1628991,,,1610612763,53,32,2023-02-16T01:49:43Z,2310000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M29.00S,2023-02-16T01:49:25.6Z,2,REGULAR,substitution,out,[],1630217,,,1610612763,53,32,2023-02-16T01:49:43Z,2320000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M29.00S,2023-02-16T01:49:25.6Z,2,REGULAR,substitution,out,[],203903,,,1610612763,53,32,2023-02-16T01:49:43Z,2330000,False,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M29.00S,2023-02-16T01:49:25.6Z,2,REGULAR,substitution,out,[],1631323,,,1610612763,53,32,2023-02-16T01:49:43Z,2340000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M29.00S,2023-02-16T01:49:25.6Z,2,REGULAR,substitution,in,[],1630214,,,1610612763,53,32,2023-02-16T01:49:43Z,2350000,False,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M29.00S,2023-02-16T01:49:25.6Z,2,REGULAR,substitution,in,[],1628379,,,1610612763,53,32,2023-02-16T01:49:43Z,2360000,False,,,0,,SUB in: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M29.00S,2023-02-16T01:49:25.6Z,2,REGULAR,substitution,in,[],1631117,,,1610612763,53,32,2023-02-16T01:49:43Z,2370000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M29.00S,2023-02-16T01:49:25.6Z,2,REGULAR,substitution,in,[],1629659,,,1610612763,53,32,2023-02-16T01:49:43Z,2380000,False,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M14.00S,2023-02-16T01:50:12.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,84.1819973718791,65.19607843137256,1610612763,53,32,2023-02-16T01:50:16Z,2390000,False,76.0,96.0,1,right,MISS T. Jones 12' driving floating Shot,[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Right,12.26,Missed,,,,,,,,,,,,,,,,,,
249,PT06M12.00S,2023-02-16T01:50:14.9Z,2,REGULAR,rebound,defensive,[],203482,,,1610612762,53,32,2023-02-16T01:50:16Z,2400000,False,,,0,,K. Olynyk REBOUND (Off:2 Def:8),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,248.0,10.0,8.0,2.0,,,,,,,,
250,PT05M57.00S,2023-02-16T01:50:32.6Z,2,REGULAR,foul,personal,['2freethrow'],1628379,,,1610612762,53,32,2023-02-16T01:50:43Z,2410000,False,,,0,,L. Kennard shooting personal FOUL (1 PF) (Olynyk 2 FT),"[1628379, 203482]",1610612763.0,MEM,shooting,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202058.0,,,,,,,,1.0,0.0,Olynyk,203482.0,,
252,PT05M57.00S,2023-02-16T01:50:55.2Z,2,REGULAR,freethrow,1 of 2,[],203482,,,1610612762,53,33,2023-02-16T01:50:55Z,2430000,False,,,0,,K. Olynyk Free Throw 1 of 2 (7 PTS),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
253,PT05M57.00S,2023-02-16T01:50:56.0Z,2,REGULAR,substitution,out,[],1626145,,,1610612762,53,33,2023-02-16T01:50:58Z,2440000,False,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M57.00S,2023-02-16T01:50:56.0Z,2,REGULAR,substitution,in,[],1629630,,,1610612762,53,33,2023-02-16T01:50:58Z,2450000,False,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M57.00S,2023-02-16T01:51:10.0Z,2,REGULAR,freethrow,2 of 2,[],203482,,,1610612762,53,34,2023-02-16T01:51:10Z,2460000,False,,,0,,K. Olynyk Free Throw 2 of 2 (8 PTS),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
257,PT05M45.00S,2023-02-16T01:51:42.6Z,2,REGULAR,3pt,Jump Shot,[],1628379,91.80354796320631,95.34313725490196,1610612763,53,34,2023-02-16T01:51:47Z,2480000,False,227.0,25.0,1,right,MISS L. Kennard pullup 3PT,[1628379],1610612763.0,MEM,pullup,,,Kennard,L. Kennard,,,,,Right Corner 3,24+ Right,22.8,Missed,,,,,,,,,,,,,,,,,,
258,PT05M40.00S,2023-02-16T01:51:47.6Z,2,REGULAR,rebound,defensive,[],1631117,,,1610612762,53,34,2023-02-16T01:51:47Z,2490000,False,,,0,,W. Kessler REBOUND (Off:0 Def:2),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Right Corner 3,24+ Right,,,,,,,,,257.0,2.0,2.0,0.0,,,,,,,,
