actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-01-16T23:11:29.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-01-16T23:11:29Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-01-16T23:11:31.7Z,1,REGULAR,jumpball,recovered,[],1628991,,,1610612763,0,0,2023-01-16T23:11:31Z,40000,False,,,0,,Jump Ball S. Adams vs. D. Ayton: Tip to J. Jackson Jr.,"[1628991, 203500, 1629028]",1610612763.0,MEM,startperiod,J. Jackson Jr.,1628991.0,Jackson Jr.,J. Jackson Jr.,Adams,203500.0,Ayton,1629028.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M37.00S,2023-01-16T23:11:51.0Z,1,REGULAR,2pt,Jump Shot,[],1630217,80.89684625492772,78.67647058823529,1610612763,2,0,2023-01-16T23:11:54Z,70000,False,143.0,127.0,1,right,D. Bane 19' pullup Jump Shot (2 PTS),[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,Mid-Range,16-24 Right Center,19.16,Made,2.0,,,,,,,,,,,,,,,,,
8,PT11M18.00S,2023-01-16T23:12:09.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628470,6.1268068331143235,52.20588235294118,1610612756,2,2,2023-01-16T23:12:15Z,80000,False,-11.0,5.0,1,left,T. Craig Layup (2 PTS) (D. Saric 1 AST),"[1628470, 203967]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,1.21,Made,2.0,D. Saric,203967.0,1.0,,,,,,,,,,,,,,
10,PT11M10.00S,2023-01-16T23:12:17.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,93.38042049934296,50.73529411764706,1610612763,4,2,2023-01-16T23:12:21Z,100000,False,4.0,10.0,1,right,J. Jackson Jr. cutting Layup (2 PTS) (D. Bane 1 AST),"[1628991, 1630217]",1610612763.0,MEM,cutting,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,1.04,Made,2.0,D. Bane,1630217.0,1.0,,,,,,,,,,,,,,
12,PT10M47.00S,2023-01-16T23:12:41.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203967,12.040078843626807,48.529411764705884,1610612756,4,4,2023-01-16T23:12:44Z,120000,False,7.0,61.0,1,left,D. Saric 6' turnaround Hook (2 PTS),[203967],1610612756.0,PHX,turnaround,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,6.11,Made,2.0,,,,,,,,,,,,,,,,,
13,PT10M36.00S,2023-01-16T23:12:51.9Z,1,REGULAR,3pt,Jump Shot,[],1629630,68.15045992115637,67.40196078431373,1610612763,4,4,2023-01-16T23:12:56Z,130000,False,87.0,247.0,1,right,MISS J. Morant 26' step back 3PT,[1629630],1610612763.0,MEM,step back,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,26.18,Missed,,,,,,,,,,,,,,,,,,
14,PT10M34.00S,2023-01-16T23:12:53.9Z,1,REGULAR,rebound,defensive,[],203967,,,1610612756,4,4,2023-01-16T23:12:56Z,140000,False,,,0,,D. Saric REBOUND (Off:0 Def:1),[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Right Center,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
15,PT10M22.00S,2023-01-16T23:13:06.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,7.703679369250986,56.61764705882353,1610612756,4,6,2023-01-16T23:13:12Z,150000,False,-33.0,20.0,1,left,M. Bridges driving Layup (2 PTS),[1628969],1610612756.0,PHX,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,3.86,Made,2.0,,,,,,,,,,,,,,,,,
16,PT10M06.00S,2023-01-16T23:13:21.4Z,1,REGULAR,3pt,Jump Shot,[],1628991,85.62746386333771,95.34313725490196,1610612763,4,6,2023-01-16T23:13:25Z,160000,False,227.0,83.0,1,right,MISS J. Jackson Jr. 24' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Right Corner 3,24+ Right,24.13,Missed,,,,,,,,,,,,,,,,,,
17,PT10M02.00S,2023-01-16T23:13:25.4Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612756,4,6,2023-01-16T23:13:25Z,170000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,
18,PT09M56.00S,2023-01-16T23:13:31.7Z,1,REGULAR,3pt,Jump Shot,[],203967,32.276609724047304,57.84313725490197,1610612756,4,9,2023-01-16T23:13:36Z,180000,False,-39.0,251.0,1,left,D. Saric 25' 3PT  (5 PTS) (M. Bridges 1 AST),"[203967, 1628969]",1610612756.0,PHX,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Center,25.39,Made,5.0,M. Bridges,1628969.0,1.0,,,,,,,,,,,,,,
20,PT09M55.00S,2023-01-16T23:13:35.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,4,9,2023-01-16T23:13:35Z,200000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,PT09M38.00S,2023-01-16T23:17:13.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,80.3712220762155,63.48039215686274,1610612763,4,9,2023-01-16T23:17:16Z,210000,False,67.0,132.0,1,right,MISS D. Brooks 14' pullup Shot,[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,14.82,Missed,,,,,,,,,,,,,,,,,,
22,PT09M36.00S,2023-01-16T23:17:15.1Z,1,REGULAR,rebound,defensive,[],203967,,,1610612756,4,9,2023-01-16T23:17:16Z,220000,False,,,0,,D. Saric REBOUND (Off:0 Def:2),[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,21.0,2.0,2.0,0.0,,,,,,,,,,
23,PT09M20.00S,2023-01-16T23:17:31.9Z,1,REGULAR,2pt,Jump Shot,[],1628969,5.469776609724048,72.05882352941177,1610612756,4,11,2023-01-16T23:17:35Z,230000,False,-110.0,-1.0,1,left,M. Bridges 11' pullup Jump Shot (4 PTS) (D. Saric 2 AST),"[1628969, 203967]",1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,11.03,Made,4.0,D. Saric,203967.0,2.0,,,,,,,,,,,,,,
25,PT09M08.00S,2023-01-16T23:17:48.2Z,1,REGULAR,foul,personal,[],1628470,,,1610612763,4,11,2023-01-16T23:17:51Z,250000,False,,,0,,T. Craig personal FOUL (1 PF),"[1628470, 1629630]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1628951.0,1.0,0.0,Morant,1629630.0,,,,,
27,PT08M57.00S,2023-01-16T23:18:13.3Z,1,REGULAR,3pt,Jump Shot,[],1629630,68.80749014454665,30.637254901960787,1610612763,7,11,2023-01-16T23:18:16Z,270000,False,-97.0,241.0,1,right,J. Morant 25' 3PT step back (3 PTS),[1629630],1610612763.0,MEM,step back,,,Morant,J. Morant,,,,,Above the Break 3,24+ Left Center,25.94,Made,3.0,,,,,,,,,,,,,,,,,
28,PT08M36.00S,2023-01-16T23:18:34.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,19.398817345597898,49.26470588235294,1610612756,7,13,2023-01-16T23:18:37Z,280000,False,4.0,130.0,1,left,D. Ayton 12' Jump Shot (2 PTS) (D. Saric 3 AST),"[1629028, 203967]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,12.99,Made,2.0,D. Saric,203967.0,3.0,,,,,,,,,,,,,,
30,PT08M21.00S,2023-01-16T23:18:49.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,85.10183968462549,38.48039215686275,1610612763,7,13,2023-01-16T23:19:22Z,300000,False,-58.0,88.0,1,right,MISS J. Morant 10' driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Left,10.48,Missed,,,,,,,,,,,,,,,,,,
