actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
21,PT09M48.00S,2023-03-30T00:12:39.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628379,92.85479632063075,53.431372549019606,1610612763,3,5,2023-03-30T00:13:51Z,210000,False,17.0,15.0,1,right,MISS L. Kennard driving finger roll Layup,[1628379],1610612763.0,MEM,driving finger roll,,,Kennard,L. Kennard,,,,,Restricted Area,0-8 Center,2.26,Missed,,,,,,,,,,,,,,,,,,
23,PT09M44.00S,2023-03-30T00:12:43.5Z,1,REGULAR,rebound,defensive,[],201587,,,1610612746,3,5,2023-03-30T00:12:45Z,230000,False,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,
24,PT09M43.00S,2023-03-30T00:12:43.7Z,1,REGULAR,turnover,lost ball,[],201587,,,1610612746,3,5,2023-03-30T00:12:47Z,240000,False,,,0,,N. Batum lost ball TURNOVER (1 TO),"[201587, 1630583]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,Aldama,1630583.0,,,,,
25,PT09M43.00S,2023-03-30T00:12:43.7Z,1,REGULAR,steal,,[],1630583,,,1610612763,3,5,2023-03-30T00:12:45Z,250000,False,,,0,,S. Aldama STEAL (1 STL),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
26,PT09M40.00S,2023-03-30T00:12:47.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630214,92.72339027595268,53.18627450980392,1610612763,5,5,2023-03-30T00:12:51Z,260000,False,16.0,16.0,1,right,X. Tillman cutting Layup (2 PTS) (J. Morant 2 AST),"[1630214, 1629630]",1610612763.0,MEM,cutting,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,2.25,Made,2.0,J. Morant,1629630.0,2.0,,,,,,,,,,,,,,
28,PT09M40.00S,2023-03-30T00:12:52.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,5,5,2023-03-30T00:12:52Z,280000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,PT09M29.00S,2023-03-30T00:15:54.5Z,1,REGULAR,turnover,bad pass,[],201566,,,1610612746,5,5,2023-03-30T00:15:58Z,290000,False,,,0,,R. Westbrook bad pass TURNOVER (1 TO),"[201566, 1629630]",1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1.0,Morant,1629630.0,,,,,
30,PT09M29.00S,2023-03-30T00:15:54.5Z,1,REGULAR,steal,,[],1629630,,,1610612763,5,5,2023-03-30T00:15:56Z,300000,False,,,0,,J. Morant STEAL (1 STL),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
31,PT09M21.00S,2023-03-30T00:16:01.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629630,74.72076215505913,11.519607843137255,1610612763,5,5,2023-03-30T00:16:06Z,310000,False,-192.0,185.0,1,right,MISS J. Morant 26' 3PT,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Left Center,26.7,Missed,,,,,,,,,,,,,,,,,,
32,PT09M18.00S,2023-03-30T00:16:05.9Z,1,REGULAR,rebound,offensive,[],1630583,,,1610612763,5,5,2023-03-30T00:16:06Z,320000,False,,,0,,S. Aldama REBOUND (Off:1 Def:0),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,,,,,,,31.0,1.0,0.0,1.0,,,,,,,,,,
33,PT09M15.00S,2023-03-30T00:16:08.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629630,92.9862023653088,50.0,1610612763,7,5,2023-03-30T00:16:11Z,330000,False,0.0,13.0,1,right,J. Morant alley-oop DUNK (2 PTS) (S. Aldama 1 AST),"[1629630, 1630583]",1610612763.0,MEM,alley-oop,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,1.34,Made,2.0,S. Aldama,1630583.0,1.0,,,,,,,,,,,,,,
35,PT08M53.00S,2023-03-30T00:16:30.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627826,12.697109067017081,51.9607843137255,1610612746,7,5,2023-03-30T00:16:35Z,350000,False,-10.0,67.0,1,left,MISS I. Zubac 6' turnaround Shot - blocked,"[1627826, 1628379]",1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,6.76,Missed,,,,,,,,,Kennard,1628379.0,,,,,,,,
36,PT08M53.00S,2023-03-30T00:16:30.5Z,1,REGULAR,block,,[],1628379,,,1610612746,7,5,2023-03-30T00:16:32Z,360000,False,,,0,,L. Kennard BLOCK (1 BLK),[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
37,PT08M50.00S,2023-03-30T00:16:33.5Z,1,REGULAR,rebound,defensive,[],1628415,,,1610612763,7,5,2023-03-30T00:16:35Z,370000,False,,,0,,D. Brooks REBOUND (Off:0 Def:1),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,35.0,1.0,1.0,0.0,,,,,,,,,,
38,PT08M48.00S,2023-03-30T00:16:35.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628415,92.46057818659659,51.470588235294116,1610612763,9,5,2023-03-30T00:16:38Z,380000,False,7.0,18.0,1,right,D. Brooks running Layup (5 PTS),[1628415],1610612763.0,MEM,running,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,1.98,Made,5.0,,,,,,,,,,,,,,,,,
39,PT08M24.00S,2023-03-30T00:16:59.0Z,1,REGULAR,3pt,Jump Shot,[],201587,6.1268068331143235,94.6078431372549,1610612746,9,5,2023-03-30T00:17:02Z,390000,False,-223.0,5.0,1,left,MISS N. Batum 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Left Corner 3,24+ Left,22.31,Missed,,,,,,,,,,,,,,,,,,
40,PT08M22.00S,2023-03-30T00:17:01.0Z,1,REGULAR,rebound,defensive,[],1630214,,,1610612763,9,5,2023-03-30T00:17:02Z,400000,False,,,0,,X. Tillman REBOUND (Off:0 Def:2),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Left Corner 3,24+ Left,,,,,,,39.0,2.0,2.0,0.0,,,,,,,,,,
41,PT08M16.00S,2023-03-30T00:17:07.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630214,86.5473061760841,38.72549019607843,1610612763,11,5,2023-03-30T00:17:11Z,410000,False,-56.0,74.0,1,right,X. Tillman 9' floating Jump Shot (4 PTS) (D. Brooks 1 AST),"[1630214, 1628415]",1610612763.0,MEM,floating,,,Tillman,X. Tillman,,,,,In The Paint (Non-RA),8-16 Left,9.3,Made,4.0,D. Brooks,1628415.0,1.0,,,,,,,,,,,,,,
43,PT08M00.00S,2023-03-30T00:17:22.7Z,1,REGULAR,turnover,bad pass,[],201587,,,1610612746,11,5,2023-03-30T00:17:27Z,430000,False,,,0,,N. Batum bad pass TURNOVER (2 TO),"[201587, 1629630]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,2.0,Morant,1629630.0,,,,,
44,PT08M00.00S,2023-03-30T00:17:22.7Z,1,REGULAR,steal,,[],1629630,,,1610612763,11,5,2023-03-30T00:17:25Z,440000,False,,,0,,J. Morant STEAL (2 STL),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
45,PT07M54.00S,2023-03-30T00:17:30.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629630,92.32917214191852,48.28431372549019,1610612763,13,5,2023-03-30T00:17:37Z,450000,False,-9.0,20.0,1,right,J. Morant running finger roll Layup (4 PTS),[1629630],1610612763.0,MEM,running finger roll,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,2.14,Made,4.0,,,,,,,,,,,,,,,,,
46,PT07M54.00S,2023-03-30T00:17:34.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,13,5,2023-03-30T00:17:34Z,460000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT07M54.00S,2023-03-30T00:19:48.0Z,1,REGULAR,substitution,out,[],201587,,,1610612746,13,5,2023-03-30T00:20:07Z,470000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M54.00S,2023-03-30T00:19:48.0Z,1,REGULAR,substitution,out,[],1627826,,,1610612746,13,5,2023-03-30T00:20:07Z,480000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M54.00S,2023-03-30T00:19:48.0Z,1,REGULAR,substitution,in,[],203486,,,1610612746,13,5,2023-03-30T00:20:07Z,490000,False,,,0,,SUB in: M. Plumlee,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M54.00S,2023-03-30T00:19:48.0Z,1,REGULAR,substitution,in,[],1626181,,,1610612746,13,5,2023-03-30T00:20:07Z,500000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M42.00S,2023-03-30T00:20:35.9Z,1,REGULAR,2pt,Jump Shot,[],201566,23.209592641261498,67.64705882352942,1610612746,13,5,2023-03-30T00:29:12Z,510000,False,-88.0,166.0,1,left,MISS R. Westbrook 18' pullup Shot,[201566],1610612746.0,LAC,pullup,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Left Center,18.77,Missed,,,,,,,,,,,,,,,,,,
53,PT07M38.00S,2023-03-30T00:20:39.9Z,1,REGULAR,rebound,defensive,[],1630214,,,1610612763,13,5,2023-03-30T00:20:40Z,520000,False,,,0,,X. Tillman REBOUND (Off:0 Def:3),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Mid-Range,16-24 Left Center,,,,,,,52.0,3.0,3.0,0.0,,,,,,,,,,
54,PT07M34.00S,2023-03-30T00:20:45.3Z,1,REGULAR,foul,personal,[],1629611,,,1610612763,13,5,2023-03-30T00:20:52Z,530000,False,,,0,,T. Mann personal FOUL (1 PF),"[1629611, 1628415]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,1198.0,1.0,0.0,Brooks,1628415.0
56,PT07M29.00S,2023-03-30T00:21:07.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,84.31340341655716,59.068627450980394,1610612763,15,5,2023-03-30T00:21:11Z,550000,False,45.0,95.0,1,right,D. Brooks 10' driving floating Jump Shot (7 PTS),[1628415],1610612763.0,MEM,driving floating,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,10.52,Made,7.0,,,,,,,,,,,,,,,,,
58,PT06M59.00S,2023-03-30T00:21:52.8Z,1,REGULAR,3pt,Jump Shot,[],201569,33.722076215505915,29.166666666666668,1610612746,15,5,2023-03-30T00:21:57Z,570000,False,104.0,264.0,1,left,MISS E. Gordon 28' 3PT,[201569],1610612746.0,LAC,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Right Center,28.43,Missed,,,,,,,,,,,,,,,,,,
59,PT06M57.00S,2023-03-30T00:21:54.8Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,15,5,2023-03-30T00:21:57Z,580000,False,,,0,,J. Morant REBOUND (Off:0 Def:2),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,,,,,,,58.0,2.0,2.0,0.0,,,,,,,,,,
60,PT06M52.00S,2023-03-30T00:21:59.7Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629630,85.89027595269383,38.970588235294116,1610612763,15,5,2023-03-30T00:33:18Z,590000,False,-55.0,80.0,1,right,MISS J. Morant 9' running pullup Shot,[1629630],1610612763.0,MEM,running pullup,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Left,9.72,Missed,,,,,,,,,,,,,,,,,,
61,PT06M50.00S,2023-03-30T00:22:01.7Z,1,REGULAR,rebound,offensive,[],1630214,,,1610612763,15,5,2023-03-30T00:28:30Z,600000,False,,,0,,X. Tillman REBOUND (Off:1 Def:3),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,60.0,4.0,3.0,1.0,,,,,,,,,,
62,PT06M46.00S,2023-03-30T00:22:06.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628415,66.5735873850197,71.32352941176471,1610612763,18,5,2023-03-30T00:22:10Z,610000,False,107.0,262.0,1,right,D. Brooks 28' 3PT  (10 PTS) (J. Morant 3 AST),"[1628415, 1629630]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,28.26,Made,10.0,J. Morant,1629630.0,3.0,,,,,,,,,,,,,,
64,PT06M31.00S,2023-03-30T00:22:21.0Z,1,REGULAR,3pt,Jump Shot,[],1626181,32.013797634691194,48.28431372549019,1610612746,18,8,2023-03-30T00:22:26Z,630000,False,9.0,248.0,1,left,N. Powell 24' 3PT pullup (3 PTS) (M. Plumlee 1 AST),"[1626181, 203486]",1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,24.85,Made,3.0,M. Plumlee,203486.0,1.0,,,,,,,,,,,,,,
66,PT06M13.00S,2023-03-30T00:22:38.7Z,1,REGULAR,3pt,Jump Shot,[],1629630,69.59592641261499,69.11764705882352,1610612763,18,8,2023-03-30T00:22:43Z,650000,False,96.0,233.0,1,right,MISS J. Morant 25' pullup 3PT,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,25.21,Missed,,,,,,,,,,,,,,,,,,
67,PT06M11.00S,2023-03-30T00:22:40.7Z,1,REGULAR,rebound,defensive,[],201569,,,1610612746,18,8,2023-03-30T00:22:43Z,660000,False,,,0,,E. Gordon REBOUND (Off:0 Def:1),[201569],1610612746.0,LAC,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Right Center,,,,,,,66.0,1.0,1.0,0.0,,,,,,,,,,
68,PT06M03.00S,2023-03-30T00:22:49.2Z,1,REGULAR,3pt,Jump Shot,[],201566,30.699737187910642,69.85294117647058,1610612746,18,11,2023-03-30T00:22:54Z,670000,False,-99.0,236.0,1,left,R. Westbrook 25' 3PT  (3 PTS) (T. Mann 1 AST),"[201566, 1629611]",1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,25.61,Made,3.0,T. Mann,1629611.0,1.0,,,,,,,,,,,,,,
70,PT05M51.00S,2023-03-30T00:23:00.7Z,1,REGULAR,turnover,lost ball,[],1630214,,,1610612763,18,11,2023-03-30T00:23:04Z,690000,False,,,0,,X. Tillman lost ball TURNOVER (1 TO),"[1630214, 201569]",1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,Gordon,201569.0,,,,,
71,PT05M51.00S,2023-03-30T00:23:00.7Z,1,REGULAR,steal,,[],201569,,,1610612746,18,11,2023-03-30T00:23:02Z,700000,False,,,0,,E. Gordon STEAL (1 STL),[201569],1610612746.0,LAC,,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
72,PT05M35.00S,2023-03-30T00:23:17.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201566,28.07161629434954,20.833333333333336,1610612746,18,14,2023-03-30T00:23:22Z,710000,False,146.0,211.0,1,left,R. Westbrook 25' 3PT bank (6 PTS) (M. Plumlee 2 AST),"[201566, 203486]",1610612746.0,LAC,bank,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,25.68,Made,6.0,M. Plumlee,203486.0,2.0,,,,,,,,,,,,,,
74,PT05M34.00S,2023-03-30T00:23:22.9Z,1,REGULAR,timeout,full,['team'],0,,,1610612763,18,14,2023-03-30T00:23:22Z,730000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M34.00S,2023-03-30T00:24:13.6Z,1,REGULAR,substitution,out,[],1630583,,,1610612763,18,14,2023-03-30T00:24:58Z,740000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M34.00S,2023-03-30T00:24:13.6Z,1,REGULAR,substitution,out,[],1628415,,,1610612763,18,14,2023-03-30T00:24:58Z,750000,False,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M34.00S,2023-03-30T00:24:13.6Z,1,REGULAR,substitution,in,[],1631223,,,1610612763,18,14,2023-03-30T00:24:58Z,760000,False,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M34.00S,2023-03-30T00:24:13.6Z,1,REGULAR,substitution,in,[],1631222,,,1610612763,18,14,2023-03-30T00:24:58Z,770000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M18.00S,2023-03-30T00:25:09.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,92.46057818659659,46.32352941176471,1610612763,18,14,2023-03-30T00:25:12Z,780000,False,-18.0,18.0,1,right,MISS J. Morant driving finger roll Layup,[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,2.6,Missed,,,,,,,,,,,,,,,,,,
80,PT05M15.00S,2023-03-30T00:25:12.3Z,1,REGULAR,rebound,defensive,[],201566,,,1610612746,18,14,2023-03-30T00:25:12Z,790000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,79.0,1.0,1.0,0.0,,,,,,,,,,
81,PT05M11.00S,2023-03-30T00:25:16.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203486,6.258212877792378,51.9607843137255,1610612746,18,16,2023-03-30T00:35:19Z,800000,False,-10.0,6.0,1,left,M. Plumlee running Layup (2 PTS) (R. Westbrook 2 AST),"[203486, 201566]",1610612746.0,LAC,running,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,1.17,Made,2.0,R. Westbrook,201566.0,2.0,,,,,,,,,,,,,,
83,PT04M59.00S,2023-03-30T00:25:28.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628379,83.919185282523,49.754901960784316,1610612763,20,16,2023-03-30T00:25:31Z,820000,False,-1.0,99.0,1,right,L. Kennard 9' driving floating Jump Shot (2 PTS),[1628379],1610612763.0,MEM,driving floating,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),8-16 Center,9.87,Made,2.0,,,,,,,,,,,,,,,,,
84,PT04M40.00S,2023-03-30T00:25:46.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,15.325229960578188,45.09803921568628,1610612746,20,18,2023-03-30T00:25:51Z,830000,False,25.0,92.0,1,left,R. Westbrook 9' turnaround fadeaway Jump Shot (8 PTS),[201566],1610612746.0,LAC,turnaround fadeaway,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,9.48,Made,8.0,,,,,,,,,,,,,,,,,
