actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-02-05T23:11:20.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-02-05T23:11:20Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2023-02-05T23:11:42.6Z,1,REGULAR,jumpball,recovered,[],1629018,,,1610612761,0,0,2023-02-05T23:11:42Z,40000,False,,,0,,Jump Ball S. Barnes vs. J. Jackson Jr.: Tip to G. Trent Jr.,"[1629018, 1630567, 1628991]",1610612761.0,TOR,startperiod,G. Trent Jr.,1629018.0,Trent Jr.,G. Trent Jr.,Barnes,1630567.0,Jackson Jr.,1628991.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2023-02-05T23:11:52.4Z,1,REGULAR,3pt,Jump Shot,[],1630567,68.9388961892247,69.85294117647058,1610612761,0,0,2023-02-05T23:11:56Z,70000,False,99.0,239.0,1,right,MISS S. Barnes 25' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,25.93,Missed,,,,,,,,,,,,,,,,,,
8,PT11M43.00S,2023-02-05T23:11:55.4Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,0,0,2023-02-05T23:11:56Z,80000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M29.00S,2023-02-05T23:12:08.9Z,1,REGULAR,3pt,Jump Shot,[],1630217,14.799605781865965,95.34313725490196,1610612763,3,0,2023-02-05T23:12:12Z,90000,False,-227.0,87.0,1,left,D. Bane 24' 3PT  (3 PTS) (S. Aldama 1 AST),"[1630217, 1630583]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Left Corner 3,24+ Left,24.27,Made,,,,,3.0,S. Aldama,1630583.0,1.0,,,,,,,,,,
11,PT11M15.00S,2023-02-05T23:12:23.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,93.51182654402102,52.69607843137255,1610612761,3,2,2023-02-05T23:12:28Z,110000,False,13.0,8.0,1,right,P. Achiuwa cutting finger roll Layup (2 PTS) (F. VanVleet 1 AST),"[1630173, 1627832]",1610612761.0,TOR,cutting finger roll,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,1.6,Made,,,,,2.0,F. VanVleet,1627832.0,1.0,,,,,,,,,,
13,PT11M04.00S,2023-02-05T23:12:34.5Z,1,REGULAR,3pt,Jump Shot,[],1630583,30.962549277266753,34.80392156862745,1610612763,3,2,2023-02-05T23:12:38Z,130000,False,76.0,239.0,1,left,MISS S. Aldama 25' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Center,25.03,Missed,,,,,,,,,,,,,,,,,,
14,PT11M02.00S,2023-02-05T23:12:37.1Z,1,REGULAR,rebound,offensive,[],1630214,,,1610612763,3,2,2023-02-05T23:12:37Z,140000,False,,,0,,X. Tillman REBOUND (Off:1 Def:0),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Above the Break 3,24+ Center,,,13.0,1.0,0.0,1.0,,,,,,,,,,,,,,
15,PT10M59.00S,2023-02-05T23:12:40.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630217,30.17411300919842,30.88235294117647,1610612763,3,2,2023-02-05T23:12:44Z,150000,False,96.0,231.0,1,left,MISS D. Bane 25' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,25.01,Missed,,,,,,,,,,,,,,,,,,
16,PT10M56.00S,2023-02-05T23:12:43.1Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,3,2,2023-02-05T23:12:44Z,160000,False,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
