actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
26,PT09M25.00S,2022-11-06T23:13:41.9Z,1,REGULAR,foul,personal,[],1630217,,,1610612764,0,7,2022-11-06T23:14:00Z,260000,,,0,,D. Bane personal FOUL (1 PF),"[1630217, 1630557]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,203593.0,1.0,0.0,Kispert,1630557.0,,
28,PT09M21.00S,2022-11-06T23:14:03.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,7.30946123521682,48.28431372549019,1610612764,0,9,2022-11-06T23:21:23Z,280000,9.0,16.0,1,left,D. Avdija driving finger roll Layup (4 PTS),[1630166],1610612764.0,WAS,driving finger roll,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,1.83,Made,4.0,,,,,,,,,,,,,,,,,
29,PT09M21.00S,2022-11-06T23:14:07.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,0,9,2022-11-06T23:14:07Z,290000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,PT09M10.00S,2022-11-06T23:17:06.1Z,1,REGULAR,3pt,Jump Shot,[],1629630,67.88764783180025,34.80392156862745,1610612763,0,9,2022-11-06T23:17:11Z,300000,-76.0,249.0,1,right,MISS J. Morant 26' pullup 3PT,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,26.07,Missed,,,,,,,,,,,,,,,,,,
31,PT09M08.00S,2022-11-06T23:17:09.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612764,0,9,2022-11-06T23:17:09Z,310000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,30.0,,,,,,,,,,,,,
34,PT08M52.00S,2022-11-06T23:17:43.5Z,1,REGULAR,3pt,Jump Shot,[],1630166,29.517082785808146,72.30392156862744,1610612764,0,9,2022-11-06T23:17:48Z,340000,-112.0,225.0,1,left,MISS D. Avdija 25' 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,25.11,Missed,,,,,,,,,,,,,,,,,,
35,PT08M48.00S,2022-11-06T23:17:47.5Z,1,REGULAR,rebound,offensive,[],204001,,,1610612764,0,9,2022-11-06T23:17:48Z,350000,,,0,,K. Porzingis REBOUND (Off:1 Def:0),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Left Center,,,,,,,34.0,1.0,0.0,1.0,,,,,,,,,,
36,PT08M48.00S,2022-11-06T23:17:47.6Z,1,REGULAR,turnover,bad pass,[],204001,,,1610612764,0,9,2022-11-06T23:17:50Z,360000,,,0,,K. Porzingis bad pass TURNOVER (1 TO),"[204001, 1630217]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Bane,1630217.0,,,,,,,
37,PT08M48.00S,2022-11-06T23:17:47.6Z,1,REGULAR,steal,,[],1630217,,,1610612763,0,9,2022-11-06T23:17:49Z,370000,,,0,,D. Bane STEAL (1 STL),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
38,PT08M43.00S,2022-11-06T23:17:52.6Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203500,93.9060446780552,49.754901960784316,1610612763,2,9,2022-11-06T23:23:31Z,380000,-1.0,5.0,1,right,S. Adams running DUNK (2 PTS) (D. Bane 1 AST),"[203500, 1630217]",1610612763.0,MEM,running,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,0.49,Made,2.0,D. Bane,1630217.0,1.0,,,,,,,,,,,,,,
40,PT08M24.00S,2022-11-06T23:18:11.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,6.389618922470433,49.754901960784316,1610612764,2,11,2022-11-06T23:18:14Z,400000,1.0,8.0,1,left,K. Kuzma cutting Layup (2 PTS) (K. Porzingis 2 AST),"[1628398, 204001]",1610612764.0,WAS,cutting,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,0.77,Made,2.0,K. Porzingis,204001.0,2.0,,,,,,,,,,,,,,
42,PT08M16.00S,2022-11-06T23:18:19.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629630,93.11760840998686,49.50980392156863,1610612763,2,11,2022-11-06T23:18:23Z,420000,-2.0,12.0,1,right,MISS J. Morant driving DUNK,[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,1.25,Missed,,,,,,,,,,,,,,,,,,
43,PT08M14.00S,2022-11-06T23:18:21.5Z,1,REGULAR,rebound,offensive,[],203500,,,1610612763,2,11,2022-11-06T23:18:21Z,430000,,,0,,S. Adams REBOUND (Off:1 Def:0),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,,,42.0,1.0,0.0,1.0,,,,,,,,,,
44,PT08M02.00S,2022-11-06T23:18:33.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629630,93.51182654402102,51.470588235294116,1610612763,4,11,2022-11-06T23:18:36Z,440000,7.0,8.0,1,right,J. Morant driving finger roll Layup (2 PTS),[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,1.13,Made,2.0,,,,,,,,,,,,,,,,,
45,PT07M49.00S,2022-11-06T23:18:46.1Z,1,REGULAR,2pt,Jump Shot,[],1628420,5.732588699080158,31.372549019607842,1610612764,4,11,2022-11-06T23:18:49Z,450000,93.0,1.0,1,left,MISS M. Morris 9' driving floating Shot,[1628420],1610612764.0,WAS,driving floating,,,Morris,M. Morris,,,,,Mid-Range,8-16 Right,9.31,Missed,,,,,,,,,,,,,,,,,,
46,PT07M47.00S,2022-11-06T23:18:48.1Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,4,11,2022-11-06T23:18:49Z,460000,,,0,,S. Aldama REBOUND (Off:0 Def:2),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Mid-Range,8-16 Right,,,,,,,45.0,2.0,2.0,0.0,,,,,,,,,,
47,PT07M43.00S,2022-11-06T23:18:53.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630583,87.07293035479631,61.274509803921575,1610612763,6,11,2022-11-06T23:18:58Z,470000,56.0,69.0,1,right,S. Aldama 8' turnaround fadeaway Jump Shot (2 PTS),[1630583],1610612763.0,MEM,turnaround fadeaway,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),8-16 Right,8.91,Made,2.0,,,,,,,,,,,,,,,,,
48,PT07M43.00S,2022-11-06T23:18:57.4Z,1,REGULAR,foul,personal,['1freethrow'],204001,,,1610612763,6,11,2022-11-06T23:19:02Z,480000,,,0,,K. Porzingis shooting personal FOUL (1 PF) (Aldama 1 FT),"[204001, 1630583]",1610612764.0,WAS,shooting,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,1148.0,1.0,0.0,Aldama,1630583.0,,
50,PT07M43.00S,2022-11-06T23:19:25.6Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1630583,,,1610612763,6,11,2022-11-06T23:19:25Z,500000,,,0,,MISS S. Aldama Free Throw 1 of 1,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
51,PT07M40.00S,2022-11-06T23:19:26.8Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,6,11,2022-11-06T23:19:26Z,510000,,,0,,K. Kuzma REBOUND (Off:0 Def:4),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,50.0,4.0,4.0,0.0,,,,,,,,,,
52,PT07M30.00S,2022-11-06T23:19:36.7Z,1,REGULAR,turnover,lost ball,[],204001,,,1610612764,6,11,2022-11-06T23:19:41Z,520000,,,0,,K. Porzingis lost ball TURNOVER (2 TO),"[204001, 1628415]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Mid-Range,8-16 Left,,,,,,,,,,,2.0,Brooks,1628415.0,,,,,,,
53,PT07M30.00S,2022-11-06T23:19:36.7Z,1,REGULAR,steal,,[],1628415,,,1610612763,6,11,2022-11-06T23:19:38Z,530000,,,0,,D. Brooks STEAL (1 STL),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
54,PT07M26.00S,2022-11-06T23:19:40.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630217,92.85479632063075,53.431372549019606,1610612763,6,11,2022-11-06T23:19:47Z,540000,17.0,15.0,1,right,MISS D. Bane running reverse Layup - blocked,"[1630217, 1628398]",1610612763.0,MEM,running reverse,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,2.26,Missed,,,,,,,,,,,,,,,,,Kuzma,1628398.0
55,PT07M26.00S,2022-11-06T23:19:40.2Z,1,REGULAR,block,,[],1628398,,,1610612763,6,11,2022-11-06T23:19:43Z,550000,,,0,,K. Kuzma BLOCK (1 BLK),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
56,PT07M20.00S,2022-11-06T23:19:46.2Z,1,REGULAR,rebound,defensive,[],1630557,,,1610612764,6,11,2022-11-06T23:19:47Z,560000,,,0,,C. Kispert REBOUND (Off:0 Def:2),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,,,,54.0,2.0,2.0,0.0,,,,,,,,,,
57,PT07M16.00S,2022-11-06T23:19:50.4Z,1,REGULAR,3pt,Jump Shot,[],1628398,32.013797634691194,31.372549019607842,1610612764,6,11,2022-11-06T23:19:55Z,570000,93.0,248.0,1,left,MISS K. Kuzma 26' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,26.53,Missed,,,,,,,,,,,,,,,,,,
58,PT07M13.00S,2022-11-06T23:19:53.4Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,6,11,2022-11-06T23:19:55Z,580000,,,0,,J. Morant REBOUND (Off:0 Def:2),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,,,,,,,57.0,2.0,2.0,0.0,,,,,,,,,,
59,PT07M10.00S,2022-11-06T23:20:01.2Z,1,REGULAR,turnover,traveling,[],1629630,,,1610612763,6,11,2022-11-06T23:20:08Z,590000,,,0,,J. Morant traveling TURNOVER (2 TO),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,2.0,,,203593.0,,,,,,
60,PT06M50.00S,2022-11-06T23:20:28.5Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],204001,26.757555847568987,48.28431372549019,1610612764,6,11,2022-11-06T23:20:31Z,600000,9.0,199.0,1,left,MISS K. Porzingis 19' pullup Shot,[204001],1610612764.0,WAS,pullup,,,Porzingis,K. Porzingis,,,,,Mid-Range,16-24 Center,19.92,Missed,,,,,,,,,,,,,,,,,,
61,PT06M48.00S,2022-11-06T23:20:30.5Z,1,REGULAR,rebound,offensive,[],1628398,,,1610612764,6,11,2022-11-06T23:20:31Z,610000,,,0,,K. Kuzma REBOUND (Off:1 Def:4),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Center,,,,,,,60.0,5.0,4.0,1.0,,,,,,,,,,
62,PT06M46.00S,2022-11-06T23:20:32.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628420,4.418528252299605,95.34313725490196,1610612764,6,14,2022-11-06T23:20:36Z,620000,-227.0,-11.0,1,left,M. Morris 3PT  (3 PTS) (K. Kuzma 1 AST),"[1628420, 1628398]",1610612764.0,WAS,,,,Morris,M. Morris,,,,,Left Corner 3,24+ Left,22.7,Made,3.0,K. Kuzma,1628398.0,1.0,,,,,,,,,,,,,,
64,PT06M34.00S,2022-11-06T23:20:44.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,93.64323258869908,48.529411764705884,1610612763,8,14,2022-11-06T23:20:49Z,640000,-7.0,7.0,1,right,J. Morant driving Layup (4 PTS),[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,1.04,Made,4.0,,,,,,,,,,,,,,,,,
65,PT06M07.00S,2022-11-06T23:21:11.0Z,1,REGULAR,3pt,Jump Shot,[],1628398,29.77989487516426,12.990196078431374,1610612764,8,17,2022-11-06T23:21:15Z,650000,185.0,227.0,1,left,K. Kuzma 29' 3PT turnaround fadeaway (5 PTS),[1628398],1610612764.0,WAS,turnaround fadeaway,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,29.31,Made,5.0,,,,,,,,,,,,,,,,,
66,PT05M51.00S,2022-11-06T23:21:27.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,87.99277266754271,39.21568627450981,1610612763,8,17,2022-11-06T23:21:31Z,660000,-54.0,60.0,1,right,MISS J. Morant 8' driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Left,8.1,Missed,,,,,,,,,,,,,,,,,,
67,PT05M47.00S,2022-11-06T23:21:31.3Z,1,REGULAR,rebound,defensive,[],204001,,,1610612764,8,17,2022-11-06T23:21:31Z,670000,,,0,,K. Porzingis REBOUND (Off:1 Def:1),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,66.0,2.0,1.0,1.0,,,,,,,,,,
68,PT05M42.00S,2022-11-06T23:21:36.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630557,27.808804204993432,19.11764705882353,1610612764,8,17,2022-11-06T23:31:54Z,680000,154.0,209.0,1,left,MISS C. Kispert 25' running 3PT,[1630557],1610612764.0,WAS,running,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,25.98,Missed,,,,,,,,,,,,,,,,,,
69,PT05M40.00S,2022-11-06T23:21:38.0Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,8,17,2022-11-06T23:21:39Z,690000,,,0,,S. Aldama REBOUND (Off:0 Def:3),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,,,,,,,68.0,3.0,3.0,0.0,,,,,,,,,,
70,PT05M35.00S,2022-11-06T23:21:48.2Z,1,REGULAR,foul,personal,[],204001,,,1610612763,8,17,2022-11-06T23:21:52Z,700000,,,0,,K. Porzingis personal FOUL (2 PF),"[204001, 1630217]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,1628954.0,2.0,0.0,Bane,1630217.0,,
72,PT05M35.00S,2022-11-06T23:21:55.0Z,1,REGULAR,substitution,out,[],1630583,,,1610612763,8,17,2022-11-06T23:22:18Z,720000,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M35.00S,2022-11-06T23:21:55.0Z,1,REGULAR,substitution,out,[],1630217,,,1610612763,8,17,2022-11-06T23:22:18Z,730000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M35.00S,2022-11-06T23:21:55.0Z,1,REGULAR,substitution,out,[],1630557,,,1610612763,8,17,2022-11-06T23:22:18Z,740000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M35.00S,2022-11-06T23:21:55.0Z,1,REGULAR,substitution,out,[],1628420,,,1610612763,8,17,2022-11-06T23:22:18Z,750000,,,0,,SUB out: M. Morris,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M35.00S,2022-11-06T23:21:55.0Z,1,REGULAR,substitution,out,[],204001,,,1610612763,8,17,2022-11-06T23:22:18Z,760000,,,0,,SUB out: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M35.00S,2022-11-06T23:21:55.0Z,1,REGULAR,substitution,in,[],1629723,,,1610612763,8,17,2022-11-06T23:22:18Z,770000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M35.00S,2022-11-06T23:21:55.0Z,1,REGULAR,substitution,in,[],1631223,,,1610612763,8,17,2022-11-06T23:22:18Z,780000,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M35.00S,2022-11-06T23:21:55.0Z,1,REGULAR,substitution,in,[],1630692,,,1610612763,8,17,2022-11-06T23:22:18Z,790000,,,0,,SUB in: J. Goodwin,[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M35.00S,2022-11-06T23:21:55.0Z,1,REGULAR,substitution,in,[],203115,,,1610612763,8,17,2022-11-06T23:22:18Z,800000,,,0,,SUB in: W. Barton,[203115],1610612764.0,WAS,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M35.00S,2022-11-06T23:21:55.0Z,1,REGULAR,substitution,in,[],1629655,,,1610612763,8,17,2022-11-06T23:22:18Z,810000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M29.00S,2022-11-06T23:22:27.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,94.43166885676742,47.794117647058826,1610612763,10,17,2022-11-06T23:22:30Z,820000,-11.0,0.0,1,right,J. Morant driving finger roll Layup (6 PTS),[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,1.1,Made,6.0,,,,,,,,,,,,,,,,,
