actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
19,PT10M25.00S,2023-03-10T00:35:03.3Z,1,REGULAR,2pt,Jump Shot,[],202691,91.40932982917214,72.79411764705883,1610612744,8,2,2023-03-10T00:35:08Z,190000,False,114.0,28.0,1,right,MISS K. Thompson 11' fadeaway Shot,[202691],1610612744.0,GSW,fadeaway,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Right,11.75,Missed,,,,,,,,,,,,,,,,,,
20,PT10M22.00S,2023-03-10T00:35:06.3Z,1,REGULAR,rebound,defensive,[],1630214,,,1610612763,8,2,2023-03-10T00:35:08Z,200000,False,,,0,,X. Tillman REBOUND (Off:0 Def:1),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Mid-Range,8-16 Right,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,
21,PT10M08.00S,2023-03-10T00:35:20.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630214,6.783837056504599,44.85294117647059,1610612763,8,2,2023-03-10T00:35:24Z,210000,False,26.0,11.0,1,left,MISS X. Tillman Layup,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,2.81,Missed,,,,,,,,,,,,,,,,,,
22,PT10M05.00S,2023-03-10T00:35:23.1Z,1,REGULAR,rebound,offensive,[],1630214,,,1610612763,8,2,2023-03-10T00:35:23Z,220000,False,,,0,,X. Tillman REBOUND (Off:1 Def:1),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,,,,,21.0,2.0,1.0,1.0,,,,,,,,,,
23,PT10M05.00S,2023-03-10T00:35:23.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630214,5.590000152587891,50.0,1610612763,10,2,2023-03-10T00:35:23Z,230000,False,0.0,0.0,1,left,X. Tillman tip Layup (4 PTS),[1630214],1610612763.0,MEM,tip,,,Tillman,X. Tillman,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
24,PT09M58.00S,2023-03-10T00:35:33.4Z,1,REGULAR,foul,personal,['2freethrow'],1630214,,,1610612744,10,2,2023-03-10T00:35:57Z,240000,False,,,0,,X. Tillman shooting personal FOUL (1 PF) (Poole 2 FT),"[1630214, 1629673]",1610612763.0,MEM,shooting,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1626301.0,1.0,0.0,Poole,1629673.0,,,,,
26,PT09M58.00S,2023-03-10T00:35:57.1Z,1,REGULAR,freethrow,1 of 2,[],1629673,,,1610612744,10,3,2023-03-10T00:35:57Z,260000,False,,,0,,J. Poole Free Throw 1 of 2 (1 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
27,PT09M58.00S,2023-03-10T00:36:13.5Z,1,REGULAR,freethrow,2 of 2,[],1629673,,,1610612744,10,4,2023-03-10T00:36:13Z,270000,False,,,0,,J. Poole Free Throw 2 of 2 (2 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
28,PT09M44.00S,2023-03-10T00:36:32.9Z,1,REGULAR,3pt,Jump Shot,[],1628991,10.988830486202366,94.11764705882352,1610612763,13,4,2023-03-10T00:36:37Z,280000,False,-221.0,51.0,1,left,J. Jackson Jr. 3PT  (6 PTS) (T. Jones 3 AST),"[1628991, 1626145]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Left Corner 3,24+ Left,22.64,Made,6.0,T. Jones,1626145.0,3.0,,,,,,,,,,,,,,
30,PT09M28.00S,2023-03-10T00:36:48.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,80.89684625492772,42.40196078431372,1610612744,13,4,2023-03-10T00:36:54Z,300000,False,-38.0,127.0,1,right,MISS K. Thompson 13' turnaround Shot,[202691],1610612744.0,GSW,turnaround,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Center,13.27,Missed,,,,,,,,,,,,,,,,,,
31,PT09M26.00S,2023-03-10T00:36:50.9Z,1,REGULAR,rebound,offensive,[],202691,,,1610612744,13,4,2023-03-10T00:36:54Z,310000,False,,,0,,K. Thompson REBOUND (Off:1 Def:0),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,30.0,1.0,0.0,1.0,,,,,,,,,,
32,PT09M18.00S,2023-03-10T00:36:59.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202691,92.32917214191852,52.20588235294118,1610612744,13,6,2023-03-10T00:37:04Z,320000,False,11.0,20.0,1,right,K. Thompson driving finger roll Layup (2 PTS) (J. Poole 1 AST),"[202691, 1629673]",1610612744.0,GSW,driving finger roll,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,2.25,Made,2.0,J. Poole,1629673.0,1.0,,,,,,,,,,,,,,
33,PT09M09.00S,2023-03-10T00:37:08.7Z,1,REGULAR,3pt,Jump Shot,[],1626145,8.09789750328515,4.166666666666666,1610612763,16,6,2023-03-10T00:37:13Z,330000,False,229.0,24.0,1,left,T. Jones 3PT  (6 PTS) (X. Tillman 1 AST),"[1626145, 1630214]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,Right Corner 3,24+ Right,23.04,Made,6.0,X. Tillman,1630214.0,1.0,,,,,,,,,,,,,,
35,PT08M55.00S,2023-03-10T00:37:21.6Z,1,REGULAR,3pt,Jump Shot,[],1628978,90.22667542706965,97.05882352941177,1610612744,16,6,2023-03-10T00:37:26Z,350000,False,235.0,39.0,1,right,MISS D. DiVincenzo 3PT,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,23.86,Missed,,,,,,,,,,,,,,,,,,
36,PT08M52.00S,2023-03-10T00:37:24.6Z,1,REGULAR,rebound,offensive,[],201939,,,1610612744,16,6,2023-03-10T00:37:26Z,360000,False,,,0,,S. Curry REBOUND (Off:1 Def:0),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Right Corner 3,24+ Right,,,,,,,35.0,1.0,0.0,1.0,,,,,,,,,,
37,PT08M51.00S,2023-03-10T00:37:26.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201939,92.72339027595268,53.431372549019606,1610612744,16,6,2023-03-10T00:37:31Z,370000,False,17.0,16.0,1,right,MISS S. Curry putback Layup,[201939],1610612744.0,GSW,putback,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,2.34,Missed,,,,,,,,,,,,,,,,,,
38,PT08M48.00S,2023-03-10T00:37:29.1Z,1,REGULAR,rebound,offensive,[],201939,,,1610612744,16,6,2023-03-10T00:37:29Z,380000,False,,,0,,S. Curry REBOUND (Off:2 Def:0),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,,,,37.0,2.0,0.0,2.0,,,,,,,,,,
39,PT08M48.00S,2023-03-10T00:37:29.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201939,94.40999984741211,50.0,1610612744,16,6,2023-03-10T00:37:29Z,390000,False,0.0,0.0,1,right,MISS S. Curry tip Layup,[201939],1610612744.0,GSW,tip,,,Curry,S. Curry,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
40,PT08M48.00S,2023-03-10T00:37:29.5Z,1,REGULAR,rebound,offensive,[],201939,,,1610612744,16,6,2023-03-10T00:37:29Z,400000,False,,,0,,S. Curry REBOUND (Off:3 Def:0),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,8-16 Left,,,,,,,39.0,3.0,0.0,3.0,,,,,,,,,,
41,PT08M46.00S,2023-03-10T00:37:33.5Z,1,REGULAR,turnover,out-of-bounds,[],1629673,,,1610612744,16,6,2023-03-10T00:37:43Z,410000,False,,,0,,J. Poole step out-of-bounds TURNOVER (1 TO),[1629673],1610612744.0,GSW,step,,,Poole,J. Poole,,,,,Right Corner 3,24+ Right,,,,,,,,,,,1626301.0,,,,,1.0,,,,
42,PT08M37.00S,2023-03-10T00:37:56.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626145,29.122864651773984,23.284313725490197,1610612763,16,6,2023-03-10T00:38:02Z,420000,False,134.0,221.0,1,left,MISS T. Jones 25' 3PT,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,25.85,Missed,,,,,,,,,,,,,,,,,,
43,PT08M35.00S,2023-03-10T00:37:58.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612744,16,6,2023-03-10T00:38:02Z,430000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,42.0,,,,,,,,,,,,,
45,PT08M28.00S,2023-03-10T00:38:12.3Z,1,REGULAR,3pt,Jump Shot,[],1628978,65.91655716162943,61.51960784313726,1610612744,16,6,2023-03-10T00:38:16Z,450000,False,58.0,268.0,1,right,MISS D. DiVincenzo 27' 3PT,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,27.4,Missed,,,,,,,,,,,,,,,,,,
46,PT08M24.00S,2023-03-10T00:38:16.3Z,1,REGULAR,rebound,defensive,[],1626145,,,1610612763,16,6,2023-03-10T00:38:16Z,460000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,,,45.0,1.0,1.0,0.0,,,,,,,,,,
47,PT08M19.00S,2023-03-10T00:38:21.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630214,7.046649145860711,45.588235294117645,1610612763,18,6,2023-03-10T00:38:26Z,470000,False,22.0,14.0,1,left,X. Tillman running Layup (6 PTS) (T. Jones 4 AST),"[1630214, 1626145]",1610612763.0,MEM,running,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,2.6,Made,6.0,T. Jones,1626145.0,4.0,,,,,,,,,,,,,,
49,PT08M00.00S,2023-03-10T00:38:39.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202691,92.72339027595268,45.34313725490196,1610612744,18,8,2023-03-10T00:38:44Z,490000,False,-23.0,16.0,1,right,K. Thompson cutting finger roll Layup (4 PTS) (D. Green 1 AST),"[202691, 203110]",1610612744.0,GSW,cutting finger roll,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,2.82,Made,4.0,D. Green,203110.0,1.0,,,,,,,,,,,,,,
51,PT07M42.00S,2023-03-10T00:38:57.5Z,1,REGULAR,3pt,Jump Shot,[],1630217,7.178055190538765,96.32352941176471,1610612763,21,8,2023-03-10T00:39:02Z,510000,False,-232.0,15.0,1,left,D. Bane 3PT  (3 PTS) (T. Jones 5 AST),"[1630217, 1626145]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Left Corner 3,24+ Left,23.21,Made,3.0,T. Jones,1626145.0,5.0,,,,,,,,,,,,,,
53,PT07M30.00S,2023-03-10T00:39:14.2Z,1,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612744,21,8,2023-03-10T00:39:26Z,530000,False,,,0,,J. Jackson Jr. shooting personal FOUL (1 PF) (Green 2 FT),"[1628991, 203110]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201638.0,1.0,0.0,Green,203110.0,,,,,
56,PT07M30.00S,2023-03-10T00:39:42.3Z,1,REGULAR,freethrow,1 of 2,[],203110,,,1610612744,21,9,2023-03-10T00:39:42Z,550000,False,,,0,,D. Green Free Throw 1 of 2 (1 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
57,PT07M30.00S,2023-03-10T00:39:57.9Z,1,REGULAR,freethrow,2 of 2,[],203110,,,1610612744,21,10,2023-03-10T00:39:57Z,560000,False,,,0,,D. Green Free Throw 2 of 2 (2 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
58,PT07M23.00S,2023-03-10T00:40:09.9Z,1,REGULAR,3pt,Jump Shot,[],1626145,30.436925098554536,70.58823529411765,1610612763,21,10,2023-03-10T00:40:15Z,570000,False,-103.0,234.0,1,left,MISS T. Jones 25' pullup 3PT,[1626145],1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,25.53,Missed,,,,,,,,,,,,,,,,,,
59,PT07M20.00S,2023-03-10T00:40:12.9Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,21,10,2023-03-10T00:40:15Z,580000,False,,,0,,D. Green REBOUND (Off:0 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,58.0,1.0,1.0,0.0,,,,,,,,,,
60,PT07M08.00S,2023-03-10T00:40:25.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,91.93495400788436,46.81372549019608,1610612744,21,12,2023-03-10T00:40:30Z,590000,False,-16.0,23.0,1,right,J. Poole driving Layup (4 PTS),[1629673],1610612744.0,GSW,driving,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,2.82,Made,4.0,,,,,,,,,,,,,,,,,
61,PT06M52.00S,2023-03-10T00:40:43.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,6.258212877792378,53.67647058823529,1610612763,23,12,2023-03-10T00:40:48Z,600000,False,-18.0,6.0,1,left,D. Brooks driving Layup (2 PTS) (T. Jones 6 AST),"[1628415, 1626145]",1610612763.0,MEM,driving,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,1.94,Made,2.0,T. Jones,1626145.0,6.0,,,,,,,,,,,,,,
62,PT06M52.00S,2023-03-10T00:40:46.5Z,1,REGULAR,foul,personal,['1freethrow'],201939,,,1610612763,23,12,2023-03-10T00:41:14Z,610000,False,,,0,,S. Curry shooting personal FOUL (1 PF) (Brooks 1 FT),"[201939, 1628415]",1610612744.0,GSW,shooting,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201638.0,1.0,0.0,Brooks,1628415.0,,,,,
64,PT06M52.00S,2023-03-10T00:40:57.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,23,12,2023-03-10T00:41:02Z,630000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M52.00S,2023-03-10T00:43:37.1Z,1,REGULAR,substitution,out,[],1630217,,,1610612763,23,12,2023-03-10T00:43:50Z,640000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M52.00S,2023-03-10T00:43:37.1Z,1,REGULAR,substitution,out,[],1629673,,,1610612763,23,12,2023-03-10T00:43:50Z,650000,False,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M52.00S,2023-03-10T00:43:37.1Z,1,REGULAR,substitution,in,[],1629723,,,1610612763,23,12,2023-03-10T00:43:50Z,660000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M52.00S,2023-03-10T00:43:37.1Z,1,REGULAR,substitution,in,[],1626172,,,1610612763,23,12,2023-03-10T00:43:50Z,670000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M52.00S,2023-03-10T00:44:16.0Z,1,REGULAR,freethrow,1 of 1,[],1628415,,,1610612763,24,12,2023-03-10T00:44:16Z,680000,False,,,0,,D. Brooks Free Throw 1 of 1 (3 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
71,PT06M36.00S,2023-03-10T00:44:33.0Z,1,REGULAR,3pt,Jump Shot,[],202691,74.58935611038108,12.5,1610612744,24,12,2023-03-10T00:44:38Z,690000,False,-188.0,186.0,1,right,MISS K. Thompson 26' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,26.44,Missed,,,,,,,,,,,,,,,,,,
72,PT06M34.00S,2023-03-10T00:44:35.0Z,1,REGULAR,rebound,defensive,[],1628415,,,1610612763,24,12,2023-03-10T00:44:38Z,700000,False,,,0,,D. Brooks REBOUND (Off:0 Def:1),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,,,,,71.0,1.0,1.0,0.0,,,,,,,,,,
73,PT06M22.00S,2023-03-10T00:44:46.8Z,1,REGULAR,3pt,Jump Shot,[],1628991,23.340998685939553,10.53921568627451,1610612763,24,12,2023-03-10T00:44:51Z,710000,False,197.0,167.0,1,left,MISS J. Jackson Jr. 25' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,25.84,Missed,,,,,,,,,,,,,,,,,,
74,PT06M19.00S,2023-03-10T00:44:49.8Z,1,REGULAR,rebound,defensive,[],202691,,,1610612744,24,12,2023-03-10T00:44:51Z,720000,False,,,0,,K. Thompson REBOUND (Off:1 Def:1),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,73.0,2.0,1.0,1.0,,,,,,,,,,
75,PT06M10.00S,2023-03-10T00:45:00.4Z,1,REGULAR,foul,personal,['2freethrow'],1630214,,,1610612744,24,12,2023-03-10T00:45:14Z,730000,False,,,0,,X. Tillman shooting personal FOUL (2 PF) (Curry 2 FT),"[1630214, 201939]",1610612763.0,MEM,shooting,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201638.0,2.0,0.0,Curry,201939.0,,,,,
77,PT06M10.00S,2023-03-10T00:45:27.7Z,1,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,24,13,2023-03-10T00:45:27Z,750000,False,,,0,,S. Curry Free Throw 1 of 2 (3 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
78,PT06M10.00S,2023-03-10T00:45:28.8Z,1,REGULAR,substitution,out,[],1630214,,,1610612744,24,13,2023-03-10T00:45:33Z,760000,False,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M10.00S,2023-03-10T00:45:28.8Z,1,REGULAR,substitution,in,[],1630583,,,1610612744,24,13,2023-03-10T00:45:33Z,770000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M10.00S,2023-03-10T00:45:48.0Z,1,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,24,14,2023-03-10T00:45:48Z,780000,False,,,0,,S. Curry Free Throw 2 of 2 (4 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
81,PT05M47.00S,2023-03-10T00:46:14.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,7.5722733245729295,38.72549019607843,1610612763,24,14,2023-03-10T00:46:19Z,790000,False,56.0,19.0,1,left,MISS J. Jackson Jr. driving floating Shot - blocked,"[1628991, 1626172]",1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.94,Missed,,,,,,,,,,,,,,,Looney,1626172.0,,
82,PT05M47.00S,2023-03-10T00:46:14.8Z,1,REGULAR,block,,[],1626172,,,1610612763,24,14,2023-03-10T00:46:17Z,800000,False,,,0,,K. Looney BLOCK (1 BLK),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
83,PT05M47.00S,2023-03-10T00:46:14.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,24,14,2023-03-10T00:46:19Z,810000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,81.0,,,,,,,,,,,,,
85,PT05M46.00S,2023-03-10T00:46:35.0Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630583,7.046649145860711,14.460784313725492,1610612763,24,14,2023-03-10T00:47:23Z,830000,False,178.0,14.0,1,left,MISS S. Aldama 17' turnaround fadeaway Shot,[1630583],1610612763.0,MEM,turnaround fadeaway,,,Aldama,S. Aldama,,,,,Mid-Range,16-24 Right,17.82,Missed,,,,,,,,,,,,,,,,,,
86,PT05M46.00S,2023-03-10T00:46:35.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,24,14,2023-03-10T00:47:23Z,840000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Mid-Range,16-24 Right,,,,,,,85.0,,,,,,,,,,,,,
87,PT05M46.00S,2023-03-10T00:46:39.0Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612763,24,14,2023-03-10T00:47:29Z,850000,False,,,0,,MEM shot clock Team TURNOVER,[],1610612763.0,MEM,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,2534.0,,,,,,,,,
88,PT05M32.00S,2023-03-10T00:47:03.1Z,1,REGULAR,turnover,lost ball,[],202691,,,1610612744,24,14,2023-03-10T00:47:07Z,860000,False,,,0,,K. Thompson lost ball TURNOVER (1 TO),"[202691, 1626145]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1.0,,,Jones,1626145.0
