actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-04-05T00:11:00.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-04-05T00:11:00Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-04-05T00:11:03.7Z,1,REGULAR,jumpball,recovered,[],1629630,,,1610612763,0,0,2023-04-05T00:11:03Z,40000,False,,,0,,Jump Ball J. Jackson Jr. vs. D. Eubanks: Tip to J. Morant,"[1629630, 1628991, 1629234]",1610612763.0,MEM,startperiod,J. Morant,1629630.0,Morant,J. Morant,Jackson Jr.,1628991.0,Eubanks,1629234.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M49.00S,2023-04-05T00:11:10.4Z,1,REGULAR,3pt,Jump Shot,[],1628379,31.225361366622867,36.029411764705884,1610612763,3,0,2023-04-05T00:11:14Z,70000,False,70.0,241.0,1,left,L. Kennard 25' 3PT  (3 PTS) (J. Morant 1 AST),"[1628379, 1629630]",1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Center,25.09,Made,3.0,J. Morant,1629630.0,1.0,,,,,,,,,,,,,,
9,PT11M31.00S,2023-04-05T00:11:28.1Z,1,REGULAR,3pt,Jump Shot,[],1628995,71.69842312746385,22.058823529411764,1610612757,3,0,2023-04-05T00:11:33Z,90000,False,-140.0,214.0,1,right,MISS K. Knox II 25' 3PT,[1628995],1610612757.0,POR,,,,Knox II,K. Knox II,,,,,Above the Break 3,24+ Left Center,25.51,Missed,,,,,,,,,,,,,,,,,,
10,PT11M29.00S,2023-04-05T00:11:30.1Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612763,3,0,2023-04-05T00:11:33Z,100000,False,,,0,,D. Bane REBOUND (Off:0 Def:1),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M14.00S,2023-04-05T00:11:45.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630214,5.732588699080158,51.470588235294116,1610612763,3,0,2023-04-05T00:11:50Z,110000,False,-7.0,1.0,1,left,MISS X. Tillman reverse Layup - blocked,"[1630214, 1629234]",1610612763.0,MEM,reverse,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,0.75,Missed,,,,,,,,,Eubanks,1629234.0,,,,,,,,
12,PT11M14.00S,2023-04-05T00:11:45.8Z,1,REGULAR,block,,[],1629234,,,1610612763,3,0,2023-04-05T00:11:48Z,120000,False,,,0,,D. Eubanks BLOCK (1 BLK),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
13,PT11M12.00S,2023-04-05T00:11:47.8Z,1,REGULAR,rebound,offensive,[],1630214,,,1610612763,3,0,2023-04-05T00:11:50Z,130000,False,,,0,,X. Tillman REBOUND (Off:1 Def:0),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,,,,,11.0,1.0,0.0,1.0,,,,,,,,,,
14,PT11M06.00S,2023-04-05T00:11:54.3Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629630,21.107095926412615,37.254901960784316,1610612763,3,0,2023-04-05T00:11:59Z,140000,False,64.0,146.0,1,left,MISS J. Morant 15' driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,Mid-Range,8-16 Center,15.92,Missed,,,,,,,,,,,,,,,,,,
15,PT11M02.00S,2023-04-05T00:11:58.3Z,1,REGULAR,rebound,defensive,[],1631101,,,1610612757,3,0,2023-04-05T00:12:03Z,150000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:1),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Center,,,,,,,14.0,1.0,1.0,0.0,,,,,,,,,,
16,PT10M51.00S,2023-04-05T00:12:09.0Z,1,REGULAR,3pt,Jump Shot,[],1631466,85.23324572930355,96.07843137254902,1610612757,3,0,2023-04-05T00:12:13Z,160000,False,230.0,86.0,1,right,MISS J. Williams 24' 3PT,[1631466],1610612757.0,POR,,,,Williams,J. Williams,,,,,Right Corner 3,24+ Right,24.6,Missed,,,,,,,,,,,,,,,,,,
17,PT10M48.00S,2023-04-05T00:12:12.0Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,3,0,2023-04-05T00:12:13Z,170000,False,,,0,,J. Morant REBOUND (Off:0 Def:1),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Right Corner 3,24+ Right,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,
18,PT10M43.00S,2023-04-05T00:12:17.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630214,6.783837056504599,48.529411764705884,1610612763,3,0,2023-04-05T00:12:31Z,180000,False,7.0,11.0,1,left,MISS X. Tillman running Layup - blocked,"[1630214, 1631466]",1610612763.0,MEM,running,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,1.35,Missed,,,,,,,,,Williams,1631466.0,,,,,,,,
19,PT10M43.00S,2023-04-05T00:12:17.5Z,1,REGULAR,block,,[],1631466,,,1610612763,3,0,2023-04-05T00:12:21Z,190000,False,,,0,,J. Williams BLOCK (1 BLK),[1631466],1610612757.0,POR,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
20,PT10M42.00S,2023-04-05T00:12:18.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612757,3,0,2023-04-05T00:12:25Z,200000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,18.0,,,,,,,,,,,,,
22,PT10M26.00S,2023-04-05T00:12:42.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631466,92.85479632063075,48.28431372549019,1610612757,3,2,2023-04-05T00:20:47Z,220000,False,-9.0,15.0,1,right,J. Williams driving Layup (2 PTS) (D. Eubanks 1 AST),"[1631466, 1629234]",1610612757.0,POR,driving,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,1.7,Made,2.0,D. Eubanks,1629234.0,1.0,,,,,,,,,,,,,,
24,PT10M12.00S,2023-04-05T00:12:56.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,14.4053876478318,57.84313725490197,1610612763,3,2,2023-04-05T00:13:00Z,240000,False,-39.0,83.0,1,left,MISS J. Jackson Jr. 9' turnaround Hook,[1628991],1610612763.0,MEM,turnaround,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,9.17,Missed,,,,,,,,,,,,,,,,,,
25,PT10M10.00S,2023-04-05T00:12:58.0Z,1,REGULAR,rebound,defensive,[],1631466,,,1610612757,3,2,2023-04-05T00:13:00Z,250000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631466],1610612757.0,POR,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,24.0,1.0,1.0,0.0,,,,,,,,,,
26,PT10M03.00S,2023-04-05T00:13:05.6Z,1,REGULAR,3pt,Jump Shot,[],1631466,69.72733245729303,75.98039215686273,1610612757,3,2,2023-04-05T00:13:12Z,260000,False,130.0,232.0,1,right,MISS J. Williams 26' 3PT,[1631466],1610612757.0,POR,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,26.6,Missed,,,,,,,,,,,,,,,,,,
