actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
17,PT10M50.00S,2023-02-02T00:12:46.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203954,5.732588699080158,47.794117647058826,1610612755,4,2,2023-02-02T00:12:51Z,170000,False,11.0,1.0,1,left,J. Embiid Layup (2 PTS) (J. Harden 1 AST),"[203954, 201935]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,1.11,J. Harden,201935.0,1.0,,,,,,,,,
19,PT10M39.00S,2023-02-02T00:12:56.6Z,1,REGULAR,3pt,Jump Shot,[],1628976,66.04796320630749,42.8921568627451,1610612753,4,2,2023-02-02T00:13:04Z,190000,False,-36.0,267.0,1,right,MISS W. Carter Jr. 26' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.9,,,,,,,,,,,,
20,PT10M32.00S,2023-02-02T00:13:03.5Z,1,REGULAR,rebound,offensive,[],1630532,,,1610612753,4,2,2023-02-02T00:13:03Z,200000,False,,,0,,F. Wagner REBOUND (Off:1 Def:0),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,19.0,1.0,0.0,1.0,,,,,
21,PT10M31.00S,2023-02-02T00:13:04.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630532,92.46057818659659,97.30392156862744,1610612753,4,2,2023-02-02T00:13:17Z,210000,False,237.0,18.0,1,right,MISS F. Wagner step back 3PT,[1630532],1610612753.0,ORL,step back,,,Wagner,F. Wagner,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.72,,,,,,,,,,,,
22,PT10M31.00S,2023-02-02T00:13:04.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612755,4,2,2023-02-02T00:13:17Z,220000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,21.0,,,,,,,,
24,PT10M09.00S,2023-02-02T00:13:59.5Z,1,REGULAR,2pt,Jump Shot,[],202699,21.895532194480946,26.96078431372549,1610612755,4,2,2023-02-02T00:14:08Z,240000,False,115.0,153.0,1,left,MISS T. Harris 19' pullup Shot,[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,19.18,,,,,,,,,,,,
25,PT10M05.00S,2023-02-02T00:14:03.5Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,4,2,2023-02-02T00:14:08Z,250000,False,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,24.0,1.0,1.0,0.0,,,,,
26,PT09M53.00S,2023-02-02T00:14:14.5Z,1,REGULAR,3pt,Jump Shot,[],203914,82.21090670170827,96.32352941176471,1610612753,4,5,2023-02-02T00:14:20Z,260000,False,232.0,115.0,1,right,G. Harris 25' 3PT  (3 PTS) (P. Banchero 1 AST),"[203914, 1631094]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Right Center,,,,,,Made,3.0,25.84,P. Banchero,1631094.0,1.0,,,,,,,,,
28,PT09M41.00S,2023-02-02T00:14:29.5Z,1,REGULAR,foul,personal,['2freethrow'],203914,,,1610612755,4,5,2023-02-02T00:14:36Z,280000,False,,,0,,G. Harris shooting personal FOUL (1 PF) (Embiid 2 FT),"[203914, 203954]",1610612753.0,ORL,shooting,,,Harris,G. Harris,,,,,Mid-Range,8-16 Left,2002.0,1.0,0.0,Embiid,203954.0,,,,,,,,,,,,,,,
30,PT09M41.00S,2023-02-02T00:14:53.7Z,1,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,5,5,2023-02-02T00:14:53Z,300000,False,,,0,,J. Embiid Free Throw 1 of 2 (3 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
31,PT09M41.00S,2023-02-02T00:15:14.7Z,1,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,6,5,2023-02-02T00:15:14Z,310000,False,,,0,,J. Embiid Free Throw 2 of 2 (4 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
32,PT09M28.00S,2023-02-02T00:15:34.5Z,1,REGULAR,violation,kicked ball,[],201935,,,1610612753,6,5,2023-02-02T00:15:44Z,320000,False,,,0,,J. Harden kicked ball VIOLATION,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,202026.0,,,,,,,,,,,,,,,,,,,
35,PT09M28.00S,2023-02-02T00:16:12.7Z,1,REGULAR,foul,personal,['1freethrow'],202699,,,1610612753,6,5,2023-02-02T00:16:20Z,350000,False,,,0,,T. Harris away-from-play personal FOUL (1 PF) (Wagner 1 FT),"[202699, 1630532]",1610612755.0,PHI,away-from-play,,,Harris,T. Harris,,,,,Mid-Range,16-24 Left,2002.0,1.0,0.0,Wagner,1630532.0,,,,,,,,,,,,,,,
37,PT09M28.00S,2023-02-02T00:16:21.5Z,1,REGULAR,freethrow,1 of 1,[],1630532,,,1610612753,6,5,2023-02-02T00:16:29Z,370000,False,,,0,,MISS F. Wagner away-from-play Free Throw 1 of 1,[1630532],1610612753.0,ORL,away-from-play,,,Wagner,F. Wagner,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
38,PT09M28.00S,2023-02-02T00:16:21.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,6,5,2023-02-02T00:21:23Z,380000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,37.0,,,,,,,,
71,PT09M26.00S,2023-02-02T00:16:31.2Z,1,REGULAR,turnover,bad pass,[],1628365,,,1610612753,6,5,2023-02-02T00:20:55Z,385000,False,,,0,,M. Fultz bad pass TURNOVER (1 TO),"[1628365, 201935]",1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,1.0,Harden,201935.0,,
72,PT09M26.00S,2023-02-02T00:16:31.2Z,1,REGULAR,steal,,[],201935,,,1610612755,6,5,2023-02-02T00:20:55Z,387500,False,,,0,,J. Harden STEAL (1 STL),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
39,PT09M12.00S,2023-02-02T00:16:41.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202699,35.8245729303548,27.450980392156865,1610612755,6,5,2023-02-02T01:21:16Z,390000,False,113.0,284.0,1,left,MISS T. Harris 30' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,30.58,,,,,,,,,,,,
40,PT09M10.00S,2023-02-02T00:16:43.0Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,6,5,2023-02-02T01:21:38Z,400000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,39.0,2.0,2.0,0.0,,,,,
41,PT09M00.00S,2023-02-02T00:16:52.8Z,1,REGULAR,foul,personal,[],200782,,,1610612753,6,5,2023-02-02T00:16:56Z,410000,False,,,0,,P. Tucker personal FOUL (1 PF),"[200782, 1630532]",1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Restricted Area,0-8 Center,202026.0,1.0,0.0,Wagner,1630532.0,,,,,,,,,,,,,,,
43,PT08M49.00S,2023-02-02T00:17:18.7Z,1,REGULAR,3pt,Jump Shot,[],1631094,71.69842312746385,17.401960784313726,1610612753,6,5,2023-02-02T00:19:43Z,430000,False,-163.0,214.0,1,right,MISS P. Banchero 26' pullup 3PT,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.86,,,,,,,,,,,,
44,PT08M47.00S,2023-02-02T00:17:20.7Z,1,REGULAR,rebound,offensive,[],1628976,,,1610612753,6,5,2023-02-02T00:17:53Z,440000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,43.0,3.0,2.0,1.0,,,,,
45,PT08M47.00S,2023-02-02T00:17:49.0Z,1,REGULAR,foul,personal,['2freethrow'],203954,,,1610612753,6,5,2023-02-02T00:18:03Z,450000,False,,,0,,J. Embiid shooting personal FOUL (1 PF) (Carter Jr. 2 FT),"[203954, 1628976]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,202026.0,1.0,0.0,Carter Jr.,1628976.0,,,,,,,,,,,,,,,
47,PT08M47.00S,2023-02-02T00:18:04.7Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628976,,,1610612753,6,5,2023-02-02T00:18:04Z,470000,False,,,0,,MISS W. Carter Jr. Free Throw 1 of 2,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
48,PT08M47.00S,2023-02-02T00:18:04.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,6,5,2023-02-02T00:18:04Z,480000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,
49,PT08M47.00S,2023-02-02T00:18:04.7Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628976,,,1610612753,6,6,2023-02-02T00:18:13Z,490000,False,,,0,,W. Carter Jr. Free Throw 2 of 2 (1 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
50,PT08M38.00S,2023-02-02T00:18:19.1Z,1,REGULAR,3pt,Jump Shot,[],202699,8.229303547963205,3.6764705882352944,1610612755,6,6,2023-02-02T00:18:33Z,500000,False,232.0,25.0,1,left,MISS T. Harris 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.29,,,,,,,,,,,,
51,PT08M36.00S,2023-02-02T00:18:21.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612753,6,6,2023-02-02T00:18:33Z,510000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,50.0,,,,,,,,
53,PT08M26.00S,2023-02-02T00:18:44.0Z,1,REGULAR,foul,personal,['2freethrow'],200782,,,1610612753,6,6,2023-02-02T00:18:57Z,530000,False,,,0,,P. Tucker shooting personal FOUL (2 PF) (Banchero 2 FT),"[200782, 1631094]",1610612755.0,PHI,shooting,,,Tucker,P. Tucker,,,,,In The Paint (Non-RA),8-16 Center,202026.0,2.0,0.0,Banchero,1631094.0,,,,,,,,,,,,,,,
55,PT08M26.00S,2023-02-02T00:19:16.0Z,1,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,6,6,2023-02-02T00:19:36Z,550000,False,,,0,,MISS P. Banchero Free Throw 1 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
56,PT08M26.00S,2023-02-02T00:19:16.0Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612753,6,6,2023-02-02T00:19:36Z,560000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,55.0,,,,,,,,
57,PT08M26.00S,2023-02-02T00:19:16.0Z,1,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,6,6,2023-02-02T00:19:36Z,570000,False,,,0,,MISS P. Banchero Free Throw 2 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
58,PT08M24.00S,2023-02-02T00:19:18.0Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,6,6,2023-02-02T00:19:36Z,580000,False,,,0,,J. Embiid REBOUND (Off:0 Def:1),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,57.0,1.0,1.0,0.0,,,,,
59,PT08M14.00S,2023-02-02T00:19:43.6Z,1,REGULAR,3pt,Jump Shot,[],1629001,18.347568988173457,3.6764705882352944,1610612755,9,6,2023-02-02T00:19:48Z,590000,False,232.0,120.0,1,left,D. Melton 26' 3PT  (3 PTS) (J. Harden 2 AST),"[1629001, 201935]",1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,,,,,,Made,3.0,26.08,J. Harden,201935.0,2.0,,,,,,,,,
61,PT08M01.00S,2023-02-02T00:19:56.1Z,1,REGULAR,3pt,Jump Shot,[],203914,95.3515111695138,2.696078431372549,1610612753,9,9,2023-02-02T00:20:01Z,610000,False,-237.0,-9.0,1,right,G. Harris 3PT  (6 PTS) (M. Fultz 1 AST),"[203914, 1628365]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,Left Corner 3,24+ Left,,,,,,Made,6.0,23.67,M. Fultz,1628365.0,1.0,,,,,,,,,
63,PT07M49.00S,2023-02-02T00:20:08.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201935,4.681340341655716,48.03921568627451,1610612755,11,9,2023-02-02T00:20:13Z,630000,False,10.0,-8.0,1,left,J. Harden driving Layup (4 PTS),[201935],1610612755.0,PHI,driving,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,1.3,,,,,,,,,,,,
64,PT07M41.00S,2023-02-02T00:20:16.1Z,1,REGULAR,3pt,Jump Shot,[],203914,73.14388961892247,13.480392156862745,1610612753,11,12,2023-02-02T00:20:22Z,640000,False,-183.0,200.0,1,right,G. Harris 27' 3PT  (9 PTS) (M. Fultz 2 AST),"[203914, 1628365]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Left Center,,,,,,Made,9.0,27.07,M. Fultz,1628365.0,2.0,,,,,,,,,
66,PT07M24.00S,2023-02-02T00:20:32.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202699,4.28712220762155,51.225490196078425,1610612755,13,12,2023-02-02T00:20:38Z,660000,False,-6.0,-12.0,1,left,T. Harris driving reverse Layup (2 PTS) (J. Harden 3 AST),"[202699, 201935]",1610612755.0,PHI,driving reverse,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,1.36,J. Harden,201935.0,3.0,,,,,,,,,
68,PT07M15.00S,2023-02-02T00:20:42.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628365,92.19776609724047,47.549019607843135,1610612753,13,14,2023-02-02T00:20:47Z,680000,False,-12.0,21.0,1,right,M. Fultz driving Layup (2 PTS),[1628365],1610612753.0,ORL,driving,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,2.42,,,,,,,,,,,,
69,PT07M07.00S,2023-02-02T00:20:50.1Z,1,REGULAR,3pt,Jump Shot,[],203954,31.61957950065703,32.59803921568628,1610612755,13,14,2023-02-02T00:20:56Z,690000,False,87.0,245.0,1,left,MISS J. Embiid 25' pullup 3PT,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.97,,,,,,,,,,,,
70,PT07M03.00S,2023-02-02T00:20:54.1Z,1,REGULAR,rebound,offensive,[],1629001,,,1610612755,13,14,2023-02-02T00:20:56Z,700000,False,,,0,,D. Melton REBOUND (Off:1 Def:0),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,69.0,1.0,0.0,1.0,,,,,
73,PT07M01.00S,2023-02-02T00:20:56.8Z,1,REGULAR,turnover,bad pass,[],1629001,,,1610612755,13,14,2023-02-02T00:21:01Z,710000,False,,,0,,D. Melton bad pass TURNOVER (1 TO),"[1629001, 1630532]",1610612755.0,PHI,,,,Melton,D. Melton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1.0,Wagner,1630532.0,,
74,PT07M01.00S,2023-02-02T00:20:56.8Z,1,REGULAR,steal,,[],1630532,,,1610612753,13,14,2023-02-02T00:20:59Z,720000,False,,,0,,F. Wagner STEAL (1 STL),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
75,PT06M58.00S,2023-02-02T00:20:59.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628976,71.82982917214193,83.57843137254902,1610612753,13,14,2023-02-02T00:24:13Z,730000,False,168.0,212.0,1,right,MISS W. Carter Jr. 27' running 3PT,[1628976],1610612753.0,ORL,running,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,27.07,,,,,,,,,,,,
76,PT06M56.00S,2023-02-02T00:21:01.9Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,13,14,2023-02-02T00:21:07Z,740000,False,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,75.0,1.0,1.0,0.0,,,,,
77,PT06M49.00S,2023-02-02T00:21:09.1Z,1,REGULAR,3pt,Jump Shot,[],201935,32.013797634691194,66.42156862745098,1610612755,16,14,2023-02-02T00:21:14Z,750000,False,-82.0,248.0,1,left,J. Harden 26' 3PT  (7 PTS) (T. Harris 1 AST),"[201935, 202699]",1610612755.0,PHI,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,,,Made,7.0,26.16,T. Harris,202699.0,1.0,,,,,,,,,
79,PT06M31.00S,2023-02-02T00:21:25.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630532,93.9060446780552,51.225490196078425,1610612753,16,16,2023-02-02T00:21:31Z,770000,False,6.0,5.0,1,right,F. Wagner driving DUNK (2 PTS) (P. Banchero 2 AST),"[1630532, 1631094]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,0.78,P. Banchero,1631094.0,2.0,,,,,,,,,
81,PT06M19.00S,2023-02-02T00:21:37.6Z,1,REGULAR,3pt,Jump Shot,[],1629001,25.837713534822605,11.27450980392157,1610612755,16,16,2023-02-02T00:21:44Z,790000,False,194.0,190.0,1,left,MISS D. Melton 27' 3PT,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,27.15,,,,,,,,,,,,
82,PT06M17.00S,2023-02-02T00:21:39.6Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,16,16,2023-02-02T00:21:44Z,800000,False,,,0,,P. Banchero REBOUND (Off:0 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,81.0,2.0,2.0,0.0,,,,,
83,PT06M02.00S,2023-02-02T00:21:55.4Z,1,REGULAR,2pt,Jump Shot,[],1630532,77.21747700394218,47.30392156862745,1610612753,16,16,2023-02-02T00:22:05Z,810000,False,-13.0,162.0,1,right,MISS F. Wagner 16' step back Shot,[1630532],1610612753.0,ORL,step back,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Center,,,,,,Missed,,16.23,,,,,,,,,,,,
84,PT06M01.00S,2023-02-02T00:21:56.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612755,16,16,2023-02-02T00:22:05Z,820000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,83.0,,,,,,,,
85,PT06M01.00S,2023-02-02T00:22:02.4Z,1,REGULAR,foul,personal,[],1628976,,,1610612755,16,16,2023-02-02T00:22:15Z,830000,False,,,0,,W. Carter Jr. loose ball personal FOUL (1 PF),"[1628976, 202699]",1610612753.0,ORL,loose ball,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,202901.0,1.0,0.0,Harris,202699.0,,,,,,,,,,,,,,,
87,PT06M01.00S,2023-02-02T00:22:13.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,16,16,2023-02-02T00:22:13Z,850000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT06M01.00S,2023-02-02T00:25:01.9Z,1,REGULAR,substitution,out,[],1630532,,,1610612755,16,16,2023-02-02T00:25:10Z,860000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT06M01.00S,2023-02-02T00:25:01.9Z,1,REGULAR,substitution,in,[],1630591,,,1610612755,16,16,2023-02-02T00:25:10Z,870000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M42.00S,2023-02-02T00:25:32.3Z,1,REGULAR,foul,personal,['2freethrow'],1628976,,,1610612755,16,16,2023-02-02T00:25:43Z,880000,False,,,0,,W. Carter Jr. shooting personal FOUL (2 PF) (Embiid 2 FT),"[1628976, 203954]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,202026.0,2.0,0.0,Embiid,203954.0,,,,,,,,,,,,,,,
92,PT05M42.00S,2023-02-02T00:26:03.4Z,1,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,17,16,2023-02-02T00:26:03Z,900000,False,,,0,,J. Embiid Free Throw 1 of 2 (5 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
93,PT05M42.00S,2023-02-02T00:26:05.2Z,1,REGULAR,substitution,out,[],200782,,,1610612755,17,16,2023-02-02T00:26:11Z,910000,False,,,0,,SUB out: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
