shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
10:00,17,PT10M00.00S,2022-12-10T00:48:24.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",203076,94.40999984741211,50.0,1610612747,4,4,2022-12-10T00:48:37Z,170000,False,0.0,0.0,1,right,A. Davis tip Layup (2 PTS),[203076],3,1610612747.0,LAL,tip,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
09:46,18,PT09M46.00S,2022-12-10T00:48:41.2Z,1,REGULAR,foul,personal,[],201976,,,1610612755,4,4,2022-12-10T00:48:46Z,180000,False,,,0,,P. Beverley personal FOUL (1 PF),"[201976, 201935]",21,1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Mid-Range,8-16 Right,,,,,,,2005.0,1.0,0.0,Harden,201935.0,,,,,,,,,
09:41,22,PT09M41.00S,2022-12-10T00:49:14.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,13.18988173455979,46.32352941176471,1610612755,4,4,2022-12-10T00:49:38Z,220000,False,18.0,71.0,1,left,MISS J. Harden 7' driving floating Shot - blocked,"[201935, 201976]",1,1610612755.0,PHI,driving floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,7.38,Missed,,,,,,,,,,,,,,,Beverley,201976.0,,
09:41,23,PT09M41.00S,2022-12-10T00:49:14.8Z,1,REGULAR,block,,[],201976,,,1610612755,4,4,2022-12-10T00:49:18Z,230000,False,,,0,,P. Beverley BLOCK (1 BLK),[201976],21,1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
09:41,24,PT09M41.00S,2022-12-10T00:49:14.8Z,1,REGULAR,rebound,offensive,[],201935,,,1610612755,4,4,2022-12-10T00:49:38Z,240000,False,,,0,,J. Harden REBOUND (Off:1 Def:0),[201935],1,1610612755.0,PHI,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,22.0,1.0,0.0,1.0,,,,
09:37,25,PT09M37.00S,2022-12-10T00:49:21.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201935,15.029566360052556,49.26470588235294,1610612755,4,4,2022-12-10T00:49:56Z,250000,False,4.0,89.0,1,left,MISS J. Harden 8' floating Shot - blocked,"[201935, 203076]",1,1610612755.0,PHI,floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,8.89,Missed,,,,,,,,,,,,,,,Davis,203076.0,,
09:37,26,PT09M37.00S,2022-12-10T00:49:21.9Z,1,REGULAR,block,,[],203076,,,1610612755,4,4,2022-12-10T00:49:24Z,260000,False,,,0,,A. Davis BLOCK (1 BLK),[203076],3,1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
09:37,27,PT09M37.00S,2022-12-10T00:49:21.9Z,1,REGULAR,rebound,offensive,[],203954,,,1610612755,4,4,2022-12-10T00:49:56Z,270000,False,,,0,,J. Embiid REBOUND (Off:1 Def:0),[203954],21,1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,25.0,1.0,0.0,1.0,,,,
09:36,28,PT09M36.00S,2022-12-10T00:49:28.4Z,1,REGULAR,foul,personal,['2freethrow'],203076,,,1610612755,4,4,2022-12-10T00:49:35Z,280000,False,,,0,,A. Davis shooting personal FOUL (1 PF) (Embiid 2 FT),"[203076, 203954]",3,1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2005.0,1.0,0.0,Embiid,203954.0,,,,,,,,,
09:36,30,PT09M36.00S,2022-12-10T00:49:39.0Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203954,,,1610612755,5,4,2022-12-10T00:49:39Z,300000,False,,,0,,J. Embiid Free Throw 1 of 2 (5 PTS),[203954],21,1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
09:36,31,PT09M36.00S,2022-12-10T00:49:48.9Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203954,,,1610612755,6,4,2022-12-10T00:49:48Z,310000,False,,,0,,J. Embiid Free Throw 2 of 2 (6 PTS),[203954],21,1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
09:22,32,PT09M22.00S,2022-12-10T00:50:06.1Z,1,REGULAR,3pt,Jump Shot,[],203471,68.77463863337714,72.05882352941177,1610612747,6,4,2022-12-10T00:50:09Z,320000,False,110.0,241.0,1,right,MISS D. Schroder 26' 3PT,[203471],17,1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Right Center,26.5,Missed,,,,,,,,,,,,,,,,,,
09:19,33,PT09M19.00S,2022-12-10T00:50:09.1Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,6,4,2022-12-10T00:50:09Z,330000,False,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],12,1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,32.0,1.0,1.0,0.0,,,,
09:12,34,PT09M12.00S,2022-12-10T00:50:15.3Z,1,REGULAR,turnover,lost ball,[],202699,,,1610612755,6,4,2022-12-10T00:50:20Z,340000,False,,,0,,T. Harris lost ball TURNOVER (1 TO),"[202699, 2544]",12,1610612755.0,PHI,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,,,,,,,James,2544.0
09:12,35,PT09M12.00S,2022-12-10T00:50:15.3Z,1,REGULAR,steal,,[],2544,,,1610612747,6,4,2022-12-10T00:50:17Z,350000,False,,,0,,L. James STEAL (1 STL),[2544],6,1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
09:09,36,PT09M09.00S,2022-12-10T00:50:19.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201976,93.47897503285151,48.774509803921575,1610612747,6,6,2022-12-10T00:50:25Z,360000,False,-6.0,9.0,1,right,P. Beverley running finger roll Layup (2 PTS) (L. James 1 AST),"[201976, 2544]",21,1610612747.0,LAL,running finger roll,,,Beverley,P. Beverley,,,,,Restricted Area,0-8 Center,1.07,Made,2.0,L. James,2544.0,1.0,,,,,,,,,,,,,,
08:52,51,PT08M52.00S,2022-12-10T00:50:32.9Z,1,REGULAR,3pt,Jump Shot,[],202699,18.05190538764782,96.07843137254902,1610612755,6,6,2022-12-10T00:59:17Z,389375,False,-230.0,117.0,1,left,MISS T. Harris 25' step back 3PT,[202699],12,1610612755.0,PHI,step back,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,25.85,Missed,,,,,,,,,,,,,,,,,,
08:50,52,PT08M50.00S,2022-12-10T00:50:34.9Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,6,6,2022-12-10T00:59:01Z,389687,False,,,0,,A. Davis REBOUND (Off:1 Def:1),[203076],3,1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,51.0,2.0,1.0,1.0,,,,
08:50,66,PT08M50.00S,2022-12-10T00:50:39.8Z,1,REGULAR,turnover,lost ball,[],203076,,,1610612747,6,6,2022-12-10T00:59:17Z,405000,False,,,0,,A. Davis lost ball TURNOVER (1 TO),"[203076, 200782]",3,1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1.0,,,,,,,Tucker,200782.0
08:50,67,PT08M50.00S,2022-12-10T00:50:39.8Z,1,REGULAR,steal,,[],200782,,,1610612755,6,6,2022-12-10T00:54:36Z,407500,False,,,0,,P. Tucker STEAL (1 STL),[200782],17,1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
08:38,96,PT08M38.00S,2022-12-10T00:50:50.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203954,29.221419185282528,25.735294117647058,1610612755,6,6,2022-12-10T01:00:43Z,408750,False,121.0,222.0,1,left,MISS J. Embiid 25' pullup 3PT,[203954],21,1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Right Center,25.32,Missed,,,,,,,,,,,,,,,,,,
08:36,97,PT08M36.00S,2022-12-10T00:50:52.6Z,1,REGULAR,rebound,defensive,[],201976,,,1610612747,6,6,2022-12-10T01:00:43Z,409375,False,,,0,,P. Beverley REBOUND (Off:0 Def:1),[201976],21,1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,96.0,1.0,1.0,0.0,,,,
08:30,41,PT08M30.00S,2022-12-10T00:51:01.5Z,1,REGULAR,turnover,lost ball,[],203076,,,1610612747,6,6,2022-12-10T01:01:03Z,410000,False,,,0,,A. Davis lost ball TURNOVER (2 TO),"[203076, 1629001]",3,1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,2.0,,,,,,,Melton,1629001.0
08:30,42,PT08M30.00S,2022-12-10T00:51:01.5Z,1,REGULAR,steal,,[],1629001,,,1610612755,6,6,2022-12-10T00:51:04Z,420000,False,,,0,,D. Melton STEAL (1 STL),[1629001],8,1610612755.0,PHI,,,,Melton,D. Melton,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
08:23,43,PT08M23.00S,2022-12-10T00:51:11.1Z,1,REGULAR,foul,personal,[],203076,,,1610612755,6,6,2022-12-10T00:51:17Z,430000,False,,,0,,A. Davis personal FOUL (2 PF),"[203076, 203954]",3,1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,2005.0,2.0,0.0,Embiid,203954.0,,,,,,,,,
08:08,45,PT08M08.00S,2022-12-10T00:51:43.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201935,5.831143232588701,47.79411764705882,1610612755,8,6,2022-12-10T00:51:50Z,450000,False,11.0,2.0,1,left,J. Harden driving Layup (2 PTS),[201935],1,1610612755.0,PHI,driving,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,1.12,Made,2.0,,,,,,,,,,,,,,,,,
07:50,46,PT07M50.00S,2022-12-10T00:52:01.7Z,1,REGULAR,3pt,Jump Shot,[],1629022,69.30026281208936,74.75490196078431,1610612747,8,9,2022-12-10T00:52:10Z,460000,False,124.0,236.0,1,right,L. Walker IV 26' 3PT  (5 PTS) (D. Schroder 1 AST),"[1629022, 203471]",4,1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Right Center,26.66,Made,5.0,D. Schroder,203471.0,1.0,,,,,,,,,,,,,,
07:37,48,PT07M37.00S,2022-12-10T00:52:16.1Z,1,REGULAR,3pt,Jump Shot,[],1629001,10.95597897503285,2.205882352941174,1610612755,8,9,2022-12-10T00:52:22Z,480000,False,239.0,50.0,1,left,MISS D. Melton 24' step back 3PT,[1629001],8,1610612755.0,PHI,step back,,,Melton,D. Melton,,,,,Right Corner 3,24+ Right,24.43,Missed,,,,,,,,,,,,,,,,,,
07:34,49,PT07M34.00S,2022-12-10T00:52:18.3Z,1,REGULAR,rebound,defensive,[],1629022,,,1610612747,8,9,2022-12-10T00:52:18Z,490000,False,,,0,,L. Walker IV REBOUND (Off:0 Def:1),[1629022],4,1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,48.0,1.0,1.0,0.0,,,,
07:31,50,PT07M31.00S,2022-12-10T00:52:24.6Z,1,REGULAR,turnover,out-of-bounds,[],1629022,,,1610612747,8,9,2022-12-10T00:52:33Z,500000,False,,,0,,L. Walker IV lost ball out-of-bounds TURNOVER (1 TO),[1629022],4,1610612747.0,LAL,lost ball,,,Walker IV,L. Walker IV,,,,,Mid-Range,16-24 Right,,,,,,,2005.0,,,,,1.0,,,,,,,,
07:15,54,PT07M15.00S,2022-12-10T00:52:57.1Z,1,REGULAR,turnover,lost ball,[],200782,,,1610612755,8,9,2022-12-10T00:53:02Z,520000,False,,,0,,P. Tucker lost ball TURNOVER (1 TO),"[200782, 201976]",17,1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,1.0,,,,,,,Beverley,201976.0
07:15,55,PT07M15.00S,2022-12-10T00:52:57.1Z,1,REGULAR,steal,,[],201976,,,1610612747,8,9,2022-12-10T00:52:59Z,530000,False,,,0,,P. Beverley STEAL (1 STL),[201976],21,1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
07:08,56,PT07M08.00S,2022-12-10T00:53:03.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",2544,87.17148488830486,54.411764705882355,1610612747,8,9,2022-12-10T00:56:47Z,540000,False,22.0,68.0,1,right,MISS L. James 7' running Layup,[2544],6,1610612747.0,LAL,running,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,7.16,Missed,,,,,,,,,,,,,,,,,,
07:08,57,PT07M08.00S,2022-12-10T00:53:03.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612747,8,9,2022-12-10T00:53:24Z,550000,False,,,0,,TEAM offensive REBOUND,[],,1610612747.0,LAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,56.0,,,,,,,
07:04,59,PT07M04.00S,2022-12-10T00:53:26.0Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1629022,93.08475689881735,85.04901960784314,1610612747,8,9,2022-12-10T00:53:29Z,570000,False,175.0,13.0,1,right,MISS L. Walker IV 17' Jump Shot,[1629022],4,1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Mid-Range,16-24 Right,17.56,Missed,,,,,,,,,,,,,,,,,,
07:04,60,PT07M04.00S,2022-12-10T00:53:26.0Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,8,9,2022-12-10T00:53:29Z,580000,False,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],12,1610612755.0,PHI,,,,Harris,T. Harris,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,59.0,2.0,2.0,0.0,,,,
06:51,61,PT06M51.00S,2022-12-10T00:53:38.5Z,1,REGULAR,3pt,Jump Shot,[],200782,10.167542706964511,94.8529411764706,1610612755,8,9,2022-12-10T00:53:42Z,590000,False,-224.0,43.0,1,left,MISS P. Tucker 3PT,[200782],17,1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Left Corner 3,24+ Left,22.84,Missed,,,,,,,,,,,,,,,,,,
06:48,62,PT06M48.00S,2022-12-10T00:53:41.5Z,1,REGULAR,rebound,defensive,[],201976,,,1610612747,8,9,2022-12-10T00:53:42Z,600000,False,,,0,,P. Beverley REBOUND (Off:0 Def:2),[201976],21,1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,61.0,2.0,2.0,0.0,,,,
06:38,63,PT06M38.00S,2022-12-10T00:53:55.1Z,1,REGULAR,foul,personal,[],202699,,,1610612747,8,9,2022-12-10T00:53:58Z,610000,False,,,0,,T. Harris personal FOUL (1 PF),"[202699, 203076]",12,1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2005.0,1.0,0.0,Davis,203076.0,,,,,,,,,
06:38,65,PT06M38.00S,2022-12-10T00:54:05.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,8,9,2022-12-10T00:54:09Z,630000,False,,,0,,PHI Timeout,[],,1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:27,68,PT06M27.00S,2022-12-10T00:57:46.2Z,1,REGULAR,2pt,Jump Shot,[],203076,81.38961892247043,71.32352941176471,1610612747,8,9,2022-12-10T00:57:50Z,640000,False,107.0,122.0,1,right,MISS A. Davis 16' turnaround fadeaway Shot,[203076],3,1610612747.0,LAL,turnaround fadeaway,,,Davis,A. Davis,,,,,Mid-Range,16-24 Right Center,16.23,Missed,,,,,,,,,,,,,,,,,,
06:24,69,PT06M24.00S,2022-12-10T00:57:49.2Z,1,REGULAR,rebound,defensive,[],200782,,,1610612755,8,9,2022-12-10T00:57:50Z,650000,False,,,0,,P. Tucker REBOUND (Off:0 Def:1),[200782],17,1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,68.0,1.0,1.0,0.0,,,,
06:08,70,PT06M08.00S,2022-12-10T00:58:05.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202699,6.4881734559789805,48.774509803921575,1610612755,8,9,2022-12-10T00:58:09Z,660000,False,6.0,8.0,1,left,MISS T. Harris driving Layup,[202699],12,1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,1.05,Missed,,,,,,,,,,,,,,,,,,
06:05,71,PT06M05.00S,2022-12-10T00:58:08.1Z,1,REGULAR,rebound,defensive,[],203471,,,1610612747,8,9,2022-12-10T00:58:09Z,670000,False,,,0,,D. Schroder REBOUND (Off:0 Def:1),[203471],17,1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,70.0,1.0,1.0,0.0,,,,
05:48,72,PT05M48.00S,2022-12-10T00:58:24.7Z,1,REGULAR,3pt,Jump Shot,[],2544,63.12417871222076,55.63725490196079,1610612747,8,9,2022-12-10T00:58:28Z,680000,False,28.0,294.0,1,right,MISS L. James 29' 3PT,[2544],6,1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,29.54,Missed,,,,,,,,,,,,,,,,,,
05:45,73,PT05M45.00S,2022-12-10T00:58:27.7Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,8,9,2022-12-10T00:58:28Z,690000,False,,,0,,J. Embiid REBOUND (Off:1 Def:1),[203954],21,1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,72.0,2.0,1.0,1.0,,,,
05:39,74,PT05M39.00S,2022-12-10T00:58:37.9Z,1,REGULAR,foul,offensive,[],201935,,,1610612755,8,9,2022-12-10T00:58:43Z,700000,False,,,0,,J. Harden charge offensive FOUL (1 PF),"[201935, 2544]",1,1610612755.0,PHI,charge,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,,1151.0,1.0,0.0,James,2544.0,,,,,,,,,
05:39,76,PT05M39.00S,2022-12-10T00:58:37.9Z,1,REGULAR,turnover,offensive foul,[],201935,,,1610612755,8,9,2022-12-10T00:58:37Z,720000,False,,,0,,J. Harden offensive foul TURNOVER (1 TO),[201935],1,1610612755.0,PHI,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,,1151.0,,,,,1.0,,,,,,,,
05:39,77,PT05M39.00S,2022-12-10T00:58:44.0Z,1,REGULAR,substitution,out,[],1629001,,,1610612747,8,9,2022-12-10T00:59:02Z,730000,False,,,0,,SUB out: D. Melton,[1629001],8,1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
05:39,78,PT05M39.00S,2022-12-10T00:58:44.0Z,1,REGULAR,substitution,out,[],201976,,,1610612747,8,9,2022-12-10T00:59:02Z,740000,False,,,0,,SUB out: P. Beverley,[201976],21,1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
05:39,79,PT05M39.00S,2022-12-10T00:58:44.0Z,1,REGULAR,substitution,out,[],203471,,,1610612747,8,9,2022-12-10T00:59:02Z,750000,False,,,0,,SUB out: D. Schroder,[203471],17,1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
05:39,80,PT05M39.00S,2022-12-10T00:58:44.0Z,1,REGULAR,substitution,in,[],1629003,,,1610612747,8,9,2022-12-10T00:59:02Z,760000,False,,,0,,SUB in: S. Milton,[1629003],18,1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
05:39,81,PT05M39.00S,2022-12-10T00:58:44.0Z,1,REGULAR,substitution,in,[],201566,,,1610612747,8,9,2022-12-10T00:59:02Z,770000,False,,,0,,SUB in: R. Westbrook,[201566],0,1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
05:39,82,PT05M39.00S,2022-12-10T00:58:44.0Z,1,REGULAR,substitution,in,[],1630559,,,1610612747,8,9,2022-12-10T00:59:02Z,780000,False,,,0,,SUB in: A. Reaves,[1630559],15,1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
05:27,83,PT05M27.00S,2022-12-10T00:59:10.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630559,68.38042049934297,75.73529411764706,1610612747,8,12,2022-12-10T00:59:16Z,790000,False,129.0,245.0,1,right,A. Reaves 27' 3PT  (3 PTS) (R. Westbrook 1 AST),"[1630559, 201566]",15,1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,27.65,Made,3.0,R. Westbrook,201566.0,1.0,,,,,,,,,,,,,,
05:07,85,PT05M07.00S,2022-12-10T00:59:29.3Z,1,REGULAR,3pt,Jump Shot,[],203954,25.279237844940866,84.55882352941177,1610612755,11,12,2022-12-10T00:59:33Z,810000,False,-173.0,185.0,1,left,J. Embiid 25' 3PT  (9 PTS) (T. Harris 1 AST),"[203954, 202699]",21,1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Left Center,25.32,Made,9.0,T. Harris,202699.0,1.0,,,,,,,,,,,,,,
