actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-01-26T00:45:53.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-01-26T00:45:53Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-01-26T00:45:56.3Z,1,REGULAR,jumpball,recovered,[],202681,,,1610612751,0,0,2023-01-26T00:45:56Z,40000,False,,,0,,Jump Ball N. Claxton vs. J. Embiid: Tip to K. Irving,"[202681, 1629651, 203954]",1610612751.0,BKN,startperiod,K. Irving,202681.0,Irving,K. Irving,Claxton,1629651.0,Embiid,203954.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M35.00S,2023-01-26T00:46:17.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626220,92.59198423127464,41.42156862745098,1610612751,0,0,2023-01-26T00:46:22Z,70000,False,-43.0,17.0,1,right,MISS R. O'Neale driving floating Shot,[1626220],1610612751.0,BKN,driving floating,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,4.62,Missed,,,,,,,,,,,,,,,,,,
8,PT11M32.00S,2023-01-26T00:46:20.8Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,0,0,2023-01-26T00:46:22Z,80000,False,,,0,,J. Embiid REBOUND (Off:0 Def:1),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M26.00S,2023-01-26T00:46:26.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629001,8.229303547963205,2.941176470588235,1610612755,3,0,2023-01-26T00:46:33Z,90000,False,235.0,25.0,1,left,D. Melton 3PT running (3 PTS) (J. Harden 1 AST),"[1629001, 201935]",1610612755.0,PHI,running,,,Melton,D. Melton,,,,,Right Corner 3,24+ Right,23.66,Made,,,,,3.0,J. Harden,201935.0,1.0,,,,,,,,,,
11,PT11M19.00S,2023-01-26T00:46:33.3Z,1,REGULAR,3pt,Jump Shot,[],1626220,73.80091984231275,85.7843137254902,1610612751,3,3,2023-01-26T00:46:37Z,110000,False,179.0,194.0,1,right,R. O'Neale 26' 3PT  (3 PTS) (B. Simmons 1 AST),"[1626220, 1627732]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,26.37,Made,,,,,3.0,B. Simmons,1627732.0,1.0,,,,,,,,,,
13,PT11M02.00S,2023-01-26T00:46:53.5Z,1,REGULAR,foul,personal,[],202681,,,1610612755,3,3,2023-01-26T00:47:00Z,130000,False,,,0,,K. Irving personal FOUL (1 PF),"[202681, 202699]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,Mid-Range,8-16 Left,,,,,,,,,,,201639.0,1.0,0.0,Harris,202699.0,,,,,
15,PT10M47.00S,2023-01-26T00:47:28.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,9.674770039421814,59.55882352941176,1610612755,3,3,2023-01-26T00:47:37Z,150000,False,-48.0,38.0,1,left,MISS J. Embiid 6' turnaround Shot,[203954],1610612755.0,PHI,turnaround,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,6.13,Missed,,,,,,,,,,,,,,,,,,
16,PT10M47.00S,2023-01-26T00:47:32.8Z,1,REGULAR,rebound,offensive,[],203954,,,1610612755,3,3,2023-01-26T00:47:32Z,160000,False,,,0,,J. Embiid REBOUND (Off:1 Def:1),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,15.0,2.0,1.0,1.0,,,,,,,,,,,,,,
17,PT10M47.00S,2023-01-26T00:47:32.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203954,5.590000152587891,50.0,1610612755,3,3,2023-01-26T00:47:32Z,170000,False,0.0,0.0,1,left,MISS J. Embiid tip Layup,[203954],1610612755.0,PHI,tip,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
18,PT10M47.00S,2023-01-26T00:47:33.8Z,1,REGULAR,rebound,offensive,[],200782,,,1610612755,3,3,2023-01-26T00:47:33Z,180000,False,,,0,,P. Tucker REBOUND (Off:1 Def:0),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Mid-Range,8-16 Left,,,17.0,1.0,0.0,1.0,,,,,,,,,,,,,,
19,PT10M47.00S,2023-01-26T00:47:35.6Z,1,REGULAR,foul,personal,['2freethrow'],203925,,,1610612755,3,3,2023-01-26T00:47:42Z,190000,False,,,0,,J. Harris shooting personal FOUL (1 PF) (Tucker 2 FT),"[203925, 200782]",1610612751.0,BKN,shooting,,,Harris,J. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202035.0,1.0,0.0,Tucker,200782.0,,,,,
21,PT10M47.00S,2023-01-26T00:47:56.3Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],200782,,,1610612755,4,3,2023-01-26T00:47:56Z,210000,False,,,0,,P. Tucker Free Throw 1 of 2 (1 PTS),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
