actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
93,PT04M10.00S,2023-03-30T00:02:11.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,12,20,2023-03-30T00:02:17Z,930000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,91.0,,,,,,,
95,PT04M10.00S,2023-03-30T00:02:17.2Z,1,REGULAR,substitution,out,[],202681,,,1610612742,12,20,2023-03-30T00:02:20Z,950000,False,,,0,,SUB out: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M10.00S,2023-03-30T00:02:17.2Z,1,REGULAR,substitution,in,[],1630702,,,1610612742,12,20,2023-03-30T00:02:20Z,960000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M55.00S,2023-03-30T00:02:49.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628467,82.21090670170827,4.901960784313726,1610612742,12,23,2023-03-30T00:02:53Z,970000,False,-225.0,115.0,1,right,M. Kleber 25' 3PT  (3 PTS) (J. Green 1 AST),"[1628467, 1630182]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Left Center,,,25.3,Made,3.0,J. Green,1630182.0,1.0,,,,,,,,,,,,
99,PT03M40.00S,2023-03-30T00:03:09.8Z,1,REGULAR,foul,technical,['1freethrow'],1626174,,,1610612755,12,23,2023-03-30T00:03:26Z,990000,False,,,0,,C. Wood defensive-3-second technical FOUL (1 Tech),[1626174],1610612742.0,DAL,defensive-3-second,,,Wood,C. Wood,,,,,In The Paint (Non-RA),0-8 Center,204059.0,,,,,,,,0.0,1.0,,,,,,,,,,
100,PT03M40.00S,2023-03-30T00:03:27.9Z,1,REGULAR,freethrow,1 of 1,[],201935,,,1610612755,13,23,2023-03-30T00:03:27Z,1000000,False,,,0,,J. Harden technical Free Throw 1 of 1 (1 PTS),[201935],1610612755.0,PHI,technical,,,Harden,J. Harden,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
101,PT03M40.00S,2023-03-30T00:03:31.5Z,1,REGULAR,substitution,out,[],202699,,,1610612755,13,23,2023-03-30T00:03:34Z,1010000,False,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M40.00S,2023-03-30T00:03:31.5Z,1,REGULAR,substitution,in,[],1629667,,,1610612755,13,23,2023-03-30T00:03:34Z,1020000,False,,,0,,SUB in: J. McDaniels,[1629667],1610612755.0,PHI,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M31.00S,2023-03-30T00:03:52.4Z,1,REGULAR,3pt,Jump Shot,[],1629001,22.552562417871222,9.313725490196079,1610612755,16,23,2023-03-30T00:03:56Z,1030000,False,203.0,159.0,1,left,D. Melton 25' 3PT  (3 PTS) (J. Embiid 1 AST),"[1629001, 203954]",1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,,,25.85,Made,3.0,J. Embiid,203954.0,1.0,,,,,,,,,,,,
105,PT03M11.00S,2023-03-30T00:04:12.9Z,1,REGULAR,turnover,lost ball,[],1628467,,,1610612742,16,23,2023-03-30T00:04:18Z,1050000,False,,,0,,M. Kleber lost ball TURNOVER (1 TO),"[1628467, 1627777]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,,,,,,,,,Niang,1627777.0,,
106,PT03M11.00S,2023-03-30T00:04:12.9Z,1,REGULAR,steal,,[],1627777,,,1610612755,16,23,2023-03-30T00:04:15Z,1060000,False,,,0,,G. Niang STEAL (1 STL),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
107,PT03M04.00S,2023-03-30T00:04:18.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629667,6.915243101182654,48.529411764705884,1610612755,16,23,2023-03-30T00:04:52Z,1070000,False,7.0,13.0,1,left,MISS J. McDaniels running alley-oop Layup,[1629667],1610612755.0,PHI,running alley-oop,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,1.45,Missed,,,,,,,,,,,,,,,,
108,PT03M03.00S,2023-03-30T00:04:19.9Z,1,REGULAR,rebound,offensive,[],203954,,,1610612755,16,23,2023-03-30T00:04:46Z,1080000,False,,,0,,J. Embiid REBOUND (Off:1 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,107.0,3.0,2.0,1.0,,,,
109,PT03M03.00S,2023-03-30T00:04:24.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203954,8.229303547963205,50.49019607843137,1610612755,18,23,2023-03-30T00:04:28Z,1090000,False,-2.0,25.0,1,left,J. Embiid Layup (9 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,2.5,Made,9.0,,,,,,,,,,,,,,,
110,PT03M03.00S,2023-03-30T00:04:27.0Z,1,REGULAR,foul,personal,['1freethrow'],1630182,,,1610612755,18,23,2023-03-30T00:04:32Z,1100000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Embiid 1 FT),"[1630182, 203954]",1610612742.0,DAL,shooting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1626302.0,,,,,,,,1.0,0.0,Embiid,203954.0,,,,,,,,
112,PT03M03.00S,2023-03-30T00:04:55.9Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",203954,,,1610612755,19,23,2023-03-30T00:04:55Z,1120000,False,,,0,,J. Embiid Free Throw 1 of 1 (10 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
114,PT02M44.00S,2023-03-30T00:05:22.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,19,23,2023-03-30T00:05:22Z,1140000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M44.00S,2023-03-30T00:08:04.9Z,1,REGULAR,substitution,out,[],203954,,,1610612742,19,23,2023-03-30T00:08:08Z,1150000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M44.00S,2023-03-30T00:08:04.9Z,1,REGULAR,substitution,in,[],1630194,,,1610612742,19,23,2023-03-30T00:08:08Z,1160000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M42.00S,2023-03-30T00:08:45.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630182,93.11760840998686,51.225490196078425,1610612742,19,25,2023-03-30T00:08:50Z,1170000,False,6.0,12.0,1,right,J. Green cutting DUNK (2 PTS) (L. Doncic 5 AST),"[1630182, 1629029]",1610612742.0,DAL,cutting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,1.36,Made,2.0,L. Doncic,1629029.0,5.0,,,,,,,,,,,,
119,PT02M24.00S,2023-03-30T00:09:03.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629667,5.863994743758213,50.73529411764706,1610612755,19,25,2023-03-30T00:09:07Z,1190000,False,-4.0,3.0,1,left,MISS J. McDaniels alley-oop Layup,[1629667],1610612755.0,PHI,alley-oop,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,0.45,Missed,,,,,,,,,,,,,,,,
120,PT02M22.00S,2023-03-30T00:09:05.4Z,1,REGULAR,rebound,defensive,[],1630182,,,1610612742,19,25,2023-03-30T00:09:07Z,1200000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,119.0,1.0,1.0,0.0,,,,
121,PT02M18.00S,2023-03-30T00:09:09.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630702,92.85479632063075,56.86274509803921,1610612742,19,25,2023-03-30T00:09:51Z,1210000,False,34.0,15.0,1,right,MISS J. Hardy running Layup - blocked,"[1630702, 1630194]",1610612742.0,DAL,running,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,,,3.73,Missed,,,,,,,,,,,,,,,Reed,1630194.0
122,PT02M18.00S,2023-03-30T00:09:09.8Z,1,REGULAR,block,,[],1630194,,,1610612742,19,25,2023-03-30T00:09:12Z,1220000,False,,,0,,P. Reed BLOCK (1 BLK),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
123,PT02M14.00S,2023-03-30T00:09:13.8Z,1,REGULAR,rebound,offensive,[],1626174,,,1610612742,19,25,2023-03-30T00:09:17Z,1230000,False,,,0,,C. Wood REBOUND (Off:1 Def:0),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,121.0,1.0,0.0,1.0,,,,
124,PT02M13.00S,2023-03-30T00:09:13.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626174,93.11760840998686,50.49019607843137,1610612742,19,27,2023-03-30T00:09:21Z,1240000,False,2.0,12.0,1,right,C. Wood putback Layup (2 PTS),[1626174],1610612742.0,DAL,putback,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,1.25,Made,2.0,,,,,,,,,,,,,,,
125,PT01M55.00S,2023-03-30T00:09:32.5Z,1,REGULAR,3pt,Jump Shot,[],1627777,26.888961892247043,84.06862745098039,1610612755,22,27,2023-03-30T00:09:37Z,1250000,False,-170.0,200.0,1,left,G. Niang 26' 3PT  (3 PTS) (J. Harden 3 AST),"[1627777, 201935]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,,,26.29,Made,3.0,J. Harden,201935.0,3.0,,,,,,,,,,,,
127,PT01M38.00S,2023-03-30T00:09:49.6Z,1,REGULAR,turnover,bad pass,[],1629029,,,1610612742,22,27,2023-03-30T00:09:55Z,1270000,False,,,0,,L. Doncic bad pass TURNOVER (1 TO),"[1629029, 201935]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Right Center,,1.0,,,,,,,,,,,,,,,Harden,201935.0,,
128,PT01M38.00S,2023-03-30T00:09:49.6Z,1,REGULAR,steal,,[],201935,,,1610612755,22,27,2023-03-30T00:09:52Z,1280000,False,,,0,,J. Harden STEAL (1 STL),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
129,PT01M31.00S,2023-03-30T00:09:56.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627777,33.459264126149804,53.18627450980392,1610612755,25,27,2023-03-30T00:10:00Z,1290000,False,-16.0,262.0,1,left,G. Niang 26' 3PT  (6 PTS) (J. McDaniels 1 AST),"[1627777, 1629667]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Center,,,26.25,Made,6.0,J. McDaniels,1629667.0,1.0,,,,,,,,,,,,
131,PT01M14.00S,2023-03-30T00:10:13.3Z,1,REGULAR,3pt,Jump Shot,[],1629029,74.45795006570303,87.99019607843137,1610612742,25,27,2023-03-30T00:10:17Z,1310000,False,190.0,188.0,1,right,MISS L. Doncic 26' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,,,26.7,Missed,,,,,,,,,,,,,,,,
132,PT01M11.00S,2023-03-30T00:10:16.3Z,1,REGULAR,rebound,defensive,[],1627777,,,1610612755,25,27,2023-03-30T00:10:17Z,1320000,False,,,0,,G. Niang REBOUND (Off:0 Def:1),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,131.0,1.0,1.0,0.0,,,,
133,PT01M05.00S,2023-03-30T00:10:21.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201935,6.1268068331143235,54.41176470588235,1610612755,25,27,2023-03-30T00:10:28Z,1330000,False,-22.0,5.0,1,left,MISS J. Harden running Layup,[201935],1610612755.0,PHI,running,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,2.27,Missed,,,,,,,,,,,,,,,,
135,PT01M02.00S,2023-03-30T00:10:24.8Z,1,REGULAR,rebound,offensive,[],1630194,,,1610612755,25,27,2023-03-30T00:10:28Z,1350000,False,,,0,,P. Reed REBOUND (Off:1 Def:0),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,133.0,1.0,0.0,1.0,,,,
136,PT01M00.00S,2023-03-30T00:10:26.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629001,34.773324572930356,38.72549019607843,1610612755,28,27,2023-03-30T00:10:31Z,1360000,False,56.0,274.0,1,left,D. Melton 28' 3PT step back (6 PTS) (G. Niang 1 AST),"[1629001, 1627777]",1610612755.0,PHI,step back,,,Melton,D. Melton,,,,,Above the Break 3,24+ Center,,,28.01,Made,6.0,G. Niang,1627777.0,1.0,,,,,,,,,,,,
137,PT00M47.50S,2023-03-30T00:10:44.1Z,1,REGULAR,3pt,Jump Shot,[],1626174,72.88107752956637,85.29411764705883,1610612742,28,30,2023-03-30T00:10:48Z,1370000,False,176.0,202.0,1,right,C. Wood 26' 3PT  (5 PTS) (J. Hardy 1 AST),"[1626174, 1630702]",1610612742.0,DAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Right Center,,,26.85,Made,5.0,J. Hardy,1630702.0,1.0,,,,,,,,,,,,
140,PT00M35.80S,2023-03-30T00:11:00.2Z,1,REGULAR,3pt,Jump Shot,[],1629001,24.655059132720105,14.215686274509803,1610612755,28,30,2023-03-30T00:11:06Z,1390000,False,179.0,179.0,1,left,MISS D. Melton 25' 3PT,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,,,25.33,Missed,,,,,,,,,,,,,,,,
141,PT00M35.80S,2023-03-30T00:11:00.2Z,1,REGULAR,rebound,defensive,[],1630702,,,1610612742,28,30,2023-03-30T00:11:06Z,1400000,False,,,0,,J. Hardy REBOUND (Off:0 Def:1),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,140.0,1.0,1.0,0.0,,,,
142,PT00M26.80S,2023-03-30T00:11:10.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626174,92.06636005256242,51.9607843137255,1610612742,28,32,2023-03-30T00:11:17Z,1410000,False,10.0,22.0,1,right,C. Wood running finger roll Layup (7 PTS) (J. Hardy 2 AST),"[1626174, 1630702]",1610612742.0,DAL,running finger roll,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,2.42,Made,7.0,J. Hardy,1630702.0,2.0,,,,,,,,,,,,
144,PT00M26.80S,2023-03-30T00:11:14.4Z,1,REGULAR,foul,personal,['1freethrow'],201935,,,1610612742,28,32,2023-03-30T00:11:20Z,1430000,False,,,0,,J. Harden shooting personal FOUL (1 PF) (Wood 1 FT),"[201935, 1626174]",1610612755.0,PHI,shooting,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,1626302.0,,,,,,,,1.0,0.0,Wood,1626174.0,,,,,,,,
146,PT00M26.80S,2023-03-30T00:11:40.3Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1626174,,,1610612742,28,33,2023-03-30T00:11:40Z,1450000,False,,,0,,C. Wood Free Throw 1 of 1 (8 PTS),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
147,PT00M08.10S,2023-03-30T00:12:00.8Z,1,REGULAR,3pt,Jump Shot,[],1629667,4.155716162943495,98.77450980392157,1610612755,28,33,2023-03-30T00:12:05Z,1460000,False,-244.0,-13.0,1,left,MISS J. McDaniels 24' 3PT,[1629667],1610612755.0,PHI,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,,,24.43,Missed,,,,,,,,,,,,,,,,
148,PT00M04.90S,2023-03-30T00:12:04.0Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612742,28,33,2023-03-30T00:12:04Z,1470000,False,,,0,,C. Wood REBOUND (Off:1 Def:1),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,147.0,2.0,1.0,1.0,,,,
149,PT00M00.20S,2023-03-30T00:12:13.2Z,1,REGULAR,3pt,Jump Shot,[],1630182,90.3580814717477,4.166666666666666,1610612742,28,36,2023-03-30T00:13:22Z,1480000,False,-229.0,38.0,1,right,J. Green 3PT  (5 PTS) (L. Doncic 6 AST),"[1630182, 1629029]",1610612742.0,DAL,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,,,23.23,Made,5.0,L. Doncic,1629029.0,6.0,,,,,,,,,,,,
151,PT00M00.20S,2023-03-30T00:12:24.0Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627777,,,1610612742,28,36,2023-03-30T00:13:33Z,1500000,False,,,0,,G. Niang shooting personal FOUL (1 PF) (Green 1 FT),"[1627777, 1630182]",1610612755.0,PHI,shooting,,,Niang,G. Niang,,,,,Left Corner 3,24+ Left,204059.0,,,,,,,,1.0,0.0,Green,1630182.0,,,,,,,,
154,PT00M00.20S,2023-03-30T00:14:03.3Z,1,REGULAR,freethrow,1 of 1,[],1630182,,,1610612742,28,37,2023-03-30T00:14:38Z,1515000,False,,,0,,J. Green Free Throw 1 of 1 (6 PTS),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
155,PT00M00.00S,2023-03-30T00:14:15.1Z,1,REGULAR,period,end,[],0,,,1610612755,28,37,2023-03-30T00:14:15Z,1540000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2023-03-30T00:15:50.1Z,2,REGULAR,substitution,out,['startperiod'],201935,,,1610612755,28,37,2023-03-30T00:17:26Z,1550000,False,,,0,,SUB out: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2023-03-30T00:15:50.1Z,2,REGULAR,substitution,out,['startperiod'],1628467,,,1610612755,28,37,2023-03-30T00:17:26Z,1560000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2023-03-30T00:15:50.1Z,2,REGULAR,substitution,out,['startperiod'],1629029,,,1610612755,28,37,2023-03-30T00:17:26Z,1570000,False,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2023-03-30T00:15:50.1Z,2,REGULAR,substitution,in,['startperiod'],1630178,,,1610612755,28,37,2023-03-30T00:17:26Z,1580000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2023-03-30T00:15:50.1Z,2,REGULAR,substitution,in,['startperiod'],202681,,,1610612755,28,37,2023-03-30T00:17:26Z,1590000,False,,,0,,SUB in: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2023-03-30T00:15:50.1Z,2,REGULAR,substitution,in,['startperiod'],203493,,,1610612755,28,37,2023-03-30T00:17:26Z,1600000,False,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2023-03-30T00:17:47.0Z,2,REGULAR,period,start,[],0,,,1610612742,28,37,2023-03-30T00:17:47Z,1610000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT11M45.00S,2023-03-30T00:18:00.5Z,2,REGULAR,2pt,Jump Shot,[],1630182,79.58278580814718,51.225490196078425,1610612742,28,37,2023-03-30T00:18:03Z,1620000,False,6.0,139.0,1,right,MISS J. Green 13' pullup Shot,[1630182],1610612742.0,DAL,pullup,,,Green,J. Green,,,,,Mid-Range,8-16 Center,,,13.95,Missed,,,,,,,,,,,,,,,,
164,PT11M43.00S,2023-03-30T00:18:02.5Z,2,REGULAR,rebound,defensive,[],1630194,,,1610612755,28,37,2023-03-30T00:18:03Z,1630000,False,,,0,,P. Reed REBOUND (Off:1 Def:1),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,163.0,2.0,1.0,1.0,,,,
165,PT11M29.00S,2023-03-30T00:18:16.7Z,2,REGULAR,3pt,Jump Shot,[],1627777,27.151773981603156,81.86274509803921,1610612755,31,37,2023-03-30T00:18:20Z,1640000,False,-159.0,203.0,1,left,G. Niang 25' 3PT  (9 PTS) (T. Maxey 2 AST),"[1627777, 1630178]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,,,25.78,Made,9.0,T. Maxey,1630178.0,2.0,,,,,,,,,,,,
167,PT11M12.00S,2023-03-30T00:18:36.9Z,2,REGULAR,foul,personal,['2freethrow'],1629001,,,1610612742,31,37,2023-03-30T00:18:43Z,1660000,False,,,0,,D. Melton shooting personal FOUL (1 PF) (Wood 2 FT),"[1629001, 1626174]",1610612755.0,PHI,shooting,,,Melton,D. Melton,,,,,In The Paint (Non-RA),0-8 Center,1626302.0,,,,,,,,1.0,0.0,Wood,1626174.0,,,,,,,,
169,PT11M12.00S,2023-03-30T00:19:02.8Z,2,REGULAR,freethrow,1 of 2,[],1626174,,,1610612742,31,37,2023-03-30T00:19:02Z,1680000,False,,,0,,MISS C. Wood Free Throw 1 of 2,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
170,PT11M12.00S,2023-03-30T00:19:02.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,31,37,2023-03-30T00:19:02Z,1690000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,169.0,,,,,,,
171,PT11M12.00S,2023-03-30T00:19:22.0Z,2,REGULAR,freethrow,2 of 2,[],1626174,,,1610612742,31,38,2023-03-30T00:19:22Z,1700000,False,,,0,,C. Wood Free Throw 2 of 2 (9 PTS),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
172,PT11M01.00S,2023-03-30T00:19:34.7Z,2,REGULAR,3pt,Jump Shot,[],1627777,31.35676741130092,69.85294117647058,1610612755,31,38,2023-03-30T00:19:39Z,1710000,False,-99.0,242.0,1,left,MISS G. Niang 26' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,,,26.19,Missed,,,,,,,,,,,,,,,,
173,PT10M59.00S,2023-03-30T00:19:37.1Z,2,REGULAR,rebound,offensive,[],1629001,,,1610612755,31,38,2023-03-30T00:19:37Z,1720000,False,,,0,,D. Melton REBOUND (Off:1 Def:0),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,172.0,1.0,0.0,1.0,,,,
174,PT10M54.00S,2023-03-30T00:19:41.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630178,31.488173455978973,27.696078431372552,1610612755,34,38,2023-03-30T00:19:45Z,1730000,False,112.0,243.0,1,left,T. Maxey 26' 3PT pullup (6 PTS),[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,,,26.78,Made,6.0,,,,,,,,,,,,,,,
175,PT10M39.00S,2023-03-30T00:19:56.2Z,2,REGULAR,3pt,Jump Shot,[],202681,66.5735873850197,61.76470588235294,1610612742,34,38,2023-03-30T00:20:00Z,1740000,False,59.0,262.0,1,right,MISS K. Irving 26' pullup 3PT,[202681],1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,Above the Break 3,24+ Center,,,26.82,Missed,,,,,,,,,,,,,,,,
176,PT10M36.00S,2023-03-30T00:19:59.2Z,2,REGULAR,rebound,defensive,[],1630178,,,1610612755,34,38,2023-03-30T00:20:00Z,1750000,False,,,0,,T. Maxey REBOUND (Off:0 Def:3),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,175.0,3.0,3.0,0.0,,,,
177,PT10M31.00S,2023-03-30T00:20:04.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630178,25.57490144546649,14.460784313725492,1610612755,34,38,2023-03-30T00:20:12Z,1760000,False,178.0,188.0,1,left,MISS T. Maxey 25' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,,,25.86,Missed,,,,,,,,,,,,,,,,
178,PT10M27.00S,2023-03-30T00:20:08.4Z,2,REGULAR,rebound,offensive,[],1629001,,,1610612755,34,38,2023-03-30T00:20:08Z,1770000,False,,,0,,D. Melton REBOUND (Off:2 Def:0),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,177.0,2.0,0.0,2.0,,,,
179,PT10M22.00S,2023-03-30T00:20:13.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629001,19.530223390275953,6.61764705882353,1610612755,37,38,2023-03-30T00:20:17Z,1780000,False,217.0,131.0,1,left,D. Melton 25' 3PT  (9 PTS) (G. Niang 2 AST),"[1629001, 1627777]",1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,,,25.34,Made,9.0,G. Niang,1627777.0,2.0,,,,,,,,,,,,
181,PT10M07.00S,2023-03-30T00:20:33.2Z,2,REGULAR,foul,technical,['1freethrow'],1627777,,,1610612742,37,38,2023-03-30T00:20:42Z,1800000,False,,,0,,G. Niang defensive-3-second technical FOUL (1 Tech),[1627777],1610612755.0,PHI,defensive-3-second,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,204059.0,,,,,,,,1.0,1.0,,,,,,,,,,
