actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2022-12-17T00:45:47.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-12-17T00:45:47Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2022-12-17T00:45:49.1Z,1,REGULAR,jumpball,recovered,[],200782,,,1610612755,0,0,2022-12-17T00:45:49Z,40000,False,,,0,,Jump Ball J. Embiid vs. K. Looney: Tip to P. Tucker,"[200782, 203954, 1626172]",1610612755.0,PHI,startperiod,P. Tucker,200782.0,Tucker,P. Tucker,Embiid,203954.0,Looney,1626172.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2022-12-17T00:46:00.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201935,9.247700394218143,50.0,1610612755,0,0,2022-12-17T00:46:07Z,70000,False,0.0,34.0,1,left,MISS J. Harden driving finger roll Layup,[201935],1610612755.0,PHI,driving finger roll,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,3.44,Missed,,,,,,,,,,,,,,,,,,
8,PT11M43.00S,2022-12-17T00:46:02.9Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,0,0,2022-12-17T00:46:07Z,80000,False,,,0,,K. Looney REBOUND (Off:0 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M31.00S,2022-12-17T00:46:15.0Z,1,REGULAR,2pt,Jump Shot,[],1630228,74.98357424441524,54.41176470588235,1610612744,0,2,2022-12-17T00:47:26Z,90000,False,22.0,183.0,1,right,J. Kuminga 18' pullup Jump Shot (2 PTS) (K. Looney 1 AST),"[1630228, 1626172]",1610612744.0,GSW,pullup,,,Kuminga,J. Kuminga,,,,,Mid-Range,16-24 Center,18.4,Made,,,,,2.0,K. Looney,1626172.0,1.0,,,,,,,,,,
11,PT11M17.00S,2022-12-17T00:46:29.3Z,1,REGULAR,2pt,Jump Shot,[],203954,27.808804204993432,46.568627450980394,1610612755,0,2,2022-12-17T00:46:33Z,110000,False,17.0,209.0,1,left,MISS J. Embiid 20' pullup Shot,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Center,20.96,Missed,,,,,,,,,,,,,,,,,,
12,PT11M14.00S,2022-12-17T00:46:32.3Z,1,REGULAR,rebound,defensive,[],202691,,,1610612744,0,2,2022-12-17T00:46:33Z,120000,False,,,0,,K. Thompson REBOUND (Off:0 Def:1),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Center,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,
13,PT11M00.00S,2022-12-17T00:46:46.2Z,1,REGULAR,3pt,Jump Shot,[],202691,64.99671484888306,47.794117647058826,1610612744,0,5,2022-12-17T00:46:50Z,130000,False,-11.0,277.0,1,right,K. Thompson 27' 3PT  (3 PTS) (D. DiVincenzo 1 AST),"[202691, 1628978]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Center,27.67,Made,,,,,3.0,D. DiVincenzo,1628978.0,1.0,,,,,,,,,,
15,PT10M44.00S,2022-12-17T00:47:02.6Z,1,REGULAR,turnover,bad pass,[],203954,,,1610612755,0,5,2022-12-17T00:47:05Z,150000,False,,,0,,J. Embiid bad pass TURNOVER (1 TO),"[203954, 202691]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1.0,Thompson,202691.0,,,,,,,
16,PT10M44.00S,2022-12-17T00:47:02.6Z,1,REGULAR,steal,,[],202691,,,1610612744,0,5,2022-12-17T00:47:04Z,160000,False,,,0,,K. Thompson STEAL (1 STL),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
