actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-03-11T00:10:50.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-03-11T00:10:50Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2023-03-11T00:10:55.5Z,1,REGULAR,jumpball,recovered,[],203924,,,1610612757,0,0,2023-03-11T00:10:55Z,40000,False,,,0,,Jump Ball J. Nurkic vs. J. Embiid: Tip to J. Grant,"[203924, 203994, 203954]",1610612757.0,POR,startperiod,J. Grant,203924.0,Grant,J. Grant,Nurkic,203994.0,Embiid,203954.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M39.00S,2023-03-11T00:11:11.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203994,91.93495400788436,60.5392156862745,1610612757,0,2,2023-03-11T00:11:15Z,70000,False,53.0,23.0,1,right,J. Nurkic driving Hook (2 PTS) (D. Lillard 1 AST),"[203994, 203081]",1610612757.0,POR,driving,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,5.76,Made,2.0,D. Lillard,203081.0,1.0,,,,,,,,,,,,,,
9,PT11M12.00S,2023-03-11T00:11:37.3Z,1,REGULAR,3pt,Jump Shot,[],201935,21.895532194480946,8.088235294117647,1610612755,0,2,2023-03-11T00:11:41Z,90000,False,210.0,153.0,1,left,MISS J. Harden 25' 3PT,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,25.97,Missed,,,,,,,,,,,,,,,,,,
10,PT11M09.00S,2023-03-11T00:11:40.3Z,1,REGULAR,rebound,defensive,[],1629680,,,1610612757,0,2,2023-03-11T00:12:19Z,100000,False,,,0,,M. Thybulle REBOUND (Off:0 Def:1),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Right Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M04.00S,2023-03-11T00:11:46.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203994,92.9862023653088,46.81372549019608,1610612757,0,2,2023-03-11T00:18:38Z,110000,False,-16.0,13.0,1,right,MISS J. Nurkic running Layup,[203994],1610612757.0,POR,running,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,,,,,,,,,
12,PT11M02.00S,2023-03-11T00:11:48.1Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,0,2,2023-03-11T00:11:52Z,120000,False,,,0,,J. Embiid REBOUND (Off:0 Def:1),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT10M47.00S,2023-03-11T00:12:03.2Z,1,REGULAR,3pt,Jump Shot,[],200782,6.783837056504599,98.77450980392157,1610612755,0,2,2023-03-11T00:12:07Z,130000,False,-244.0,11.0,1,left,MISS P. Tucker 24' 3PT,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Left Corner 3,24+ Left,24.42,Missed,,,,,,,,,,,,,,,,,,
14,PT10M43.00S,2023-03-11T00:12:07.2Z,1,REGULAR,rebound,defensive,[],203924,,,1610612757,0,2,2023-03-11T00:12:07Z,140000,False,,,0,,J. Grant REBOUND (Off:0 Def:1),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Left Corner 3,24+ Left,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
15,PT10M21.00S,2023-03-11T00:12:27.9Z,1,REGULAR,3pt,Jump Shot,[],1629014,73.9323258869908,87.74509803921569,1610612757,0,5,2023-03-11T00:12:31Z,150000,False,189.0,193.0,1,right,A. Simons 26' 3PT  (3 PTS) (J. Nurkic 1 AST),"[1629014, 203994]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,26.96,Made,3.0,J. Nurkic,203994.0,1.0,,,,,,,,,,,,,,
