actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-02-26T01:41:09.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-02-26T01:41:09Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-02-26T01:41:11.9Z,1,REGULAR,jumpball,recovered,[],1627759,,,1610612738,0,0,2023-02-26T01:41:11Z,40000,False,,,0,,Jump Ball R. Williams III vs. J. Embiid: Tip to J. Brown,"[1627759, 1629057, 203954]",1610612738.0,BOS,startperiod,J. Brown,1627759.0,Brown,J. Brown,Williams III,1629057.0,Embiid,203954.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2023-02-26T01:41:27.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,85.75886990801577,54.65686274509803,1610612738,0,0,2023-02-26T01:41:32Z,70000,False,23.0,81.0,1,right,MISS M. Smart 8' turnaround fadeaway Shot,[203935],1610612738.0,BOS,turnaround fadeaway,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Center,8.47,Missed,,,,,,,,,,,,,,,,,,
8,PT11M38.00S,2023-02-26T01:41:31.0Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,0,0,2023-02-26T01:41:32Z,80000,False,,,0,,J. Embiid REBOUND (Off:0 Def:1),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M23.00S,2023-02-26T01:41:49.0Z,1,REGULAR,foul,personal,['2freethrow'],1627759,,,1610612755,0,0,2023-02-26T01:42:00Z,90000,False,,,0,,J. Brown shooting personal FOUL (1 PF) (Embiid 2 FT),"[1627759, 203954]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1830.0,1.0,0.0,Embiid,203954.0,,,,,,,,,
11,PT11M23.00S,2023-02-26T01:42:15.2Z,1,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,1,0,2023-02-26T01:42:15Z,110000,False,,,0,,J. Embiid Free Throw 1 of 2 (1 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
12,PT11M23.00S,2023-02-26T01:42:30.8Z,1,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,2,0,2023-02-26T01:42:30Z,120000,False,,,0,,J. Embiid Free Throw 2 of 2 (2 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
13,PT11M10.00S,2023-02-26T01:42:45.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,85.10183968462549,48.28431372549019,1610612738,2,0,2023-02-26T01:42:49Z,130000,False,-9.0,88.0,1,right,MISS J. Brown 8' fadeaway Shot,[1627759],1610612738.0,BOS,fadeaway,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,8.79,Missed,,,,,,,,,,,,,,,,,,
14,PT11M07.00S,2023-02-26T01:42:48.0Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,2,0,2023-02-26T01:42:49Z,140000,False,,,0,,J. Embiid REBOUND (Off:0 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,,,13.0,2.0,2.0,0.0,,,,,,,,,,,,,,
15,PT11M00.00S,2023-02-26T01:42:55.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,14.536793692509855,45.588235294117645,1610612755,4,0,2023-02-26T01:42:59Z,150000,False,22.0,84.0,1,left,J. Embiid 8' turnaround fadeaway Jump Shot (4 PTS),[203954],1610612755.0,PHI,turnaround fadeaway,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,8.7,Made,,,,,,,,,,4.0,,,,,,,,
