actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2022-11-23T00:32:44.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-11-23T00:32:44Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M54.00S,2022-11-23T00:32:49.3Z,1,REGULAR,jumpball,recovered,[],202681,,,1610612751,0,0,2022-11-23T00:32:49Z,40000,False,,,0,,Jump Ball N. Claxton vs. M. Harrell: Tip to K. Irving,"[202681, 1629651, 1626149]",1610612751.0,BKN,startperiod,K. Irving,202681.0,Irving,K. Irving,Claxton,1629651.0,Harrell,1626149.0,,,,,,,,,,,,,,,,,,,,,,
8,PT11M42.00S,2022-11-23T00:33:15.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,92.9862023653088,50.0,1610612751,0,2,2022-11-23T00:33:22Z,80000,False,0.0,13.0,1,right,N. Claxton cutting finger roll Layup (2 PTS) (B. Simmons 1 AST),"[1629651, 1627732]",1610612751.0,BKN,cutting finger roll,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,1.34,Made,2.0,B. Simmons,1627732.0,1.0,,,,,,,,,,,,,,
10,PT11M24.00S,2022-11-23T00:33:33.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200782,13.091327201051248,52.69607843137255,1610612755,0,2,2022-11-23T00:33:40Z,100000,False,-13.0,71.0,1,left,MISS P. Tucker 7' floating Shot,[200782],1610612755.0,PHI,floating,,,Tucker,P. Tucker,,,,,In The Paint (Non-RA),0-8 Center,7.19,Missed,,,,,,,,,,,,,,,,,,
11,PT11M21.00S,2022-11-23T00:33:36.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612751,0,2,2022-11-23T00:33:40Z,110000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,10.0,,,,,,,,,,,,,
13,PT11M09.00S,2022-11-23T00:33:54.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,93.9060446780552,52.20588235294118,1610612751,0,4,2022-11-23T00:33:58Z,130000,False,11.0,5.0,1,right,N. Claxton cutting DUNK (4 PTS) (B. Simmons 2 AST),"[1629651, 1627732]",1610612751.0,BKN,cutting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,1.2,Made,4.0,B. Simmons,1627732.0,2.0,,,,,,,,,,,,,,
15,PT10M49.00S,2022-11-23T00:34:13.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202699,7.440867279894875,45.09803921568628,1610612755,0,4,2022-11-23T00:34:22Z,150000,False,25.0,17.0,1,left,MISS T. Harris driving Layup,[202699],1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,3.01,Missed,,,,,,,,,,,,,,,,,,
16,PT10M43.00S,2022-11-23T00:34:19.8Z,1,REGULAR,rebound,offensive,[],1626149,,,1610612755,0,4,2022-11-23T00:34:19Z,160000,False,,,0,,M. Harrell REBOUND (Off:1 Def:0),[1626149],1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,Restricted Area,0-8 Center,,,,,,,15.0,1.0,0.0,1.0,,,,,,,,,,
17,PT10M43.00S,2022-11-23T00:34:19.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626149,5.590000152587891,50.0,1610612755,0,4,2022-11-23T00:34:30Z,170000,False,0.0,0.0,1,left,MISS M. Harrell tip Layup,[1626149],1610612755.0,PHI,tip,,,Harrell,M. Harrell,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
18,PT10M43.00S,2022-11-23T00:34:19.8Z,1,REGULAR,rebound,offensive,[],1626149,,,1610612755,0,4,2022-11-23T00:34:30Z,180000,False,,,0,,M. Harrell REBOUND (Off:2 Def:0),[1626149],1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,Restricted Area,0-8 Center,,,,,,,17.0,2.0,0.0,2.0,,,,,,,,,,
