actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-02-28T00:10:43.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-02-28T00:10:43Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2023-02-28T00:10:46.9Z,1,REGULAR,jumpball,recovered,[],201935,,,1610612755,0,0,2023-02-28T00:10:46Z,40000,False,,,0,,Jump Ball J. Embiid vs. B. Adebayo: Tip to J. Harden,"[201935, 203954, 1628389]",1610612755.0,PHI,startperiod,J. Harden,201935.0,Harden,J. Harden,Embiid,203954.0,Adebayo,1628389.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2023-02-28T00:11:01.2Z,1,REGULAR,3pt,Jump Shot,[],1629001,26.49474375821288,15.686274509803921,1610612755,3,0,2023-02-28T00:11:05Z,70000,False,172.0,197.0,1,left,D. Melton 26' 3PT  (3 PTS) (J. Harden 1 AST),"[1629001, 201935]",1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,26.1,Made,3.0,J. Harden,201935.0,1.0,,,,,,,,,,,,,,
9,PT11M19.00S,2023-02-28T00:11:22.6Z,1,REGULAR,3pt,Jump Shot,[],1629216,74.45795006570303,12.5,1610612748,3,3,2023-02-28T00:11:26Z,90000,False,-188.0,188.0,1,right,G. Vincent 26' 3PT  (3 PTS) (J. Butler 1 AST),"[1629216, 202710]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Left Center,26.52,Made,3.0,J. Butler,202710.0,1.0,,,,,,,,,,,,,,
11,PT10M52.00S,2023-02-28T00:11:50.5Z,1,REGULAR,2pt,Jump Shot,[],202699,15.588042049934298,71.56862745098039,1610612755,3,3,2023-02-28T00:11:53Z,110000,False,-108.0,94.0,1,left,MISS T. Harris 14' pullup Shot,[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,Mid-Range,8-16 Left,14.3,Missed,,,,,,,,,,,,,,,,,,
12,PT10M49.00S,2023-02-28T00:11:53.5Z,1,REGULAR,rebound,defensive,[],201567,,,1610612748,3,3,2023-02-28T00:11:53Z,120000,False,,,0,,K. Love REBOUND (Off:0 Def:1),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Mid-Range,8-16 Left,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT10M44.00S,2023-02-28T00:11:59.8Z,1,REGULAR,2pt,Jump Shot,[],202710,92.85479632063075,67.64705882352942,1610612748,3,3,2023-02-28T00:21:09Z,130000,False,88.0,15.0,1,right,MISS J. Butler 8' pullup bank Shot,[202710],1610612748.0,MIA,pullup bank,,,Butler,J. Butler,,,,,Mid-Range,8-16 Right,8.94,Missed,,,,,,,,,,,,,,,,,,
14,PT10M43.00S,2023-02-28T00:12:00.8Z,1,REGULAR,rebound,offensive,[],1628389,,,1610612748,3,3,2023-02-28T00:21:09Z,140000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:0),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Right,,,,,,,13.0,1.0,0.0,1.0,,,,,,,,,,
15,PT10M43.00S,2023-02-28T00:12:04.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628389,94.40999984741211,50.0,1610612748,3,3,2023-02-28T00:21:26Z,150000,False,0.0,0.0,1,right,MISS B. Adebayo tip Layup,[1628389],1610612748.0,MIA,tip,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
16,PT10M41.00S,2023-02-28T00:12:06.1Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,3,3,2023-02-28T00:21:26Z,160000,False,,,0,,J. Embiid REBOUND (Off:0 Def:1),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
17,PT10M37.00S,2023-02-28T00:12:11.0Z,1,REGULAR,foul,personal,['2freethrow'],1629639,,,1610612755,3,3,2023-02-28T00:12:17Z,170000,False,,,0,,T. Herro shooting personal FOUL (1 PF) (Harden 2 FT),"[1629639, 201935]",1610612748.0,MIA,shooting,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1201.0,1.0,0.0,Harden,201935.0,,,,,
19,PT10M37.00S,2023-02-28T00:12:32.8Z,1,REGULAR,freethrow,1 of 2,[],201935,,,1610612755,4,3,2023-02-28T00:12:53Z,190000,False,,,0,,J. Harden Free Throw 1 of 2 (1 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
20,PT10M37.00S,2023-02-28T00:12:32.8Z,1,REGULAR,freethrow,2 of 2,[],201935,,,1610612755,4,3,2023-02-28T00:12:53Z,200000,False,,,0,,MISS J. Harden Free Throw 2 of 2,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
21,PT10M32.00S,2023-02-28T00:12:37.8Z,1,REGULAR,rebound,defensive,[],1629216,,,1610612748,4,3,2023-02-28T00:12:53Z,210000,False,,,0,,G. Vincent REBOUND (Off:0 Def:1),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,20.0,1.0,1.0,0.0,,,,,,,,,,
