actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
83,PT04M33.00S,2022-11-19T00:59:53.4Z,1,REGULAR,3pt,Jump Shot,[],1626171,92.82194480946123,1.470588235294116,1610612749,18,23,2022-11-19T00:59:57Z,820000,False,-243.0,15.0,1,right,MISS B. Portis 24' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Left Corner 3,24+ Left,24.31,Missed,,,,,,,,,,,,,,,,,,
84,PT04M31.00S,2022-11-19T00:59:55.4Z,1,REGULAR,rebound,defensive,[],1630178,,,1610612755,18,23,2022-11-19T00:59:57Z,830000,False,,,0,,T. Maxey REBOUND (Off:0 Def:2),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Left Corner 3,24+ Left,,,83.0,2.0,2.0,0.0,,,,,,,,,,,,,,
85,PT04M24.00S,2022-11-19T01:00:03.4Z,1,REGULAR,3pt,Jump Shot,[],203954,31.718134034165573,33.08823529411765,1610612755,18,23,2022-11-19T01:00:07Z,840000,False,85.0,246.0,1,left,MISS J. Embiid 25' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Right Center,25.99,Missed,,,,,,,,,,,,,,,,,,
86,PT04M21.00S,2022-11-19T01:00:06.4Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,18,23,2022-11-19T01:00:07Z,850000,False,,,0,,B. Portis REBOUND (Off:2 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,,,85.0,5.0,3.0,2.0,,,,,,,,,,,,,,
87,PT04M12.00S,2022-11-19T01:00:15.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628975,87.69710906701708,46.568627450980394,1610612749,18,25,2022-11-19T01:00:21Z,860000,False,-17.0,63.0,1,right,J. Carter 6' fadeaway Jump Shot (5 PTS),[1628975],1610612749.0,MIL,fadeaway,,,Carter,J. Carter,,,,,In The Paint (Non-RA),0-8 Center,6.54,Made,,,,,5.0,,,,,,,,,,,,,
88,PT03M57.00S,2022-11-19T01:00:30.3Z,1,REGULAR,3pt,Jump Shot,[],1627777,32.769382391590014,61.27450980392157,1610612755,18,25,2022-11-19T01:00:34Z,870000,False,-56.0,256.0,1,left,MISS G. Niang 26' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Center,26.17,Missed,,,,,,,,,,,,,,,,,,
89,PT03M54.00S,2022-11-19T01:00:33.3Z,1,REGULAR,rebound,defensive,[],1629670,,,1610612749,18,25,2022-11-19T01:00:34Z,880000,False,,,0,,J. Nwora REBOUND (Off:0 Def:1),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Center,,,88.0,1.0,1.0,0.0,,,,,,,,,,,,,,
90,PT03M44.00S,2022-11-19T01:00:43.6Z,1,REGULAR,2pt,Jump Shot,[],201572,83.62352168199737,21.32352941176471,1610612749,18,27,2022-11-19T01:00:49Z,890000,False,-143.0,101.0,1,right,B. Lopez 17' Jump Shot (5 PTS) (J. Carter 2 AST),"[201572, 1628975]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Left,17.56,Made,,,,,5.0,,,,,,,,,J. Carter,1628975.0,2.0,,
95,PT03M25.00S,2022-11-19T01:01:02.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,10.561760840998687,46.32352941176471,1610612755,18,27,2022-11-19T01:07:57Z,940000,False,18.0,47.0,1,left,MISS J. Embiid Layup - blocked,"[203954, 201572]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,5.03,Missed,,,,,,Lopez,201572.0,,,,,,,,,,,
96,PT03M25.00S,2022-11-19T01:01:02.7Z,1,REGULAR,block,,[],201572,,,1610612755,18,27,2022-11-19T01:01:05Z,950000,False,,,0,,B. Lopez BLOCK (2 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
97,PT03M23.00S,2022-11-19T01:01:04.7Z,1,REGULAR,rebound,defensive,[],201572,,,1610612749,18,27,2022-11-19T01:01:21Z,960000,False,,,0,,B. Lopez REBOUND (Off:0 Def:2),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,95.0,2.0,2.0,0.0,,,,,,,,,,,,,,
98,PT03M19.00S,2022-11-19T01:01:09.2Z,1,REGULAR,3pt,Jump Shot,[],1629670,88.35413929040736,96.07843137254902,1610612749,18,27,2022-11-19T01:01:16Z,970000,False,230.0,57.0,1,right,MISS J. Nwora 3PT,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,Right Corner 3,24+ Right,23.73,Missed,,,,,,,,,,,,,,,,,,
99,PT03M19.00S,2022-11-19T01:01:09.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,18,27,2022-11-19T01:01:16Z,980000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Right Corner 3,24+ Right,,,98.0,,,,,,,,,,,,,,,,,
101,PT03M19.00S,2022-11-19T01:01:26.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,18,27,2022-11-19T01:01:26Z,1000000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M19.00S,2022-11-19T01:01:54.2Z,1,REGULAR,substitution,out,[],1630178,,,1610612749,18,27,2022-11-19T01:04:07Z,1010000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M19.00S,2022-11-19T01:01:54.2Z,1,REGULAR,substitution,out,[],1627863,,,1610612749,18,27,2022-11-19T01:04:07Z,1020000,False,,,0,,SUB out: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M19.00S,2022-11-19T01:01:54.2Z,1,REGULAR,substitution,out,[],1628975,,,1610612749,18,27,2022-11-19T01:04:07Z,1030000,False,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M19.00S,2022-11-19T01:01:54.2Z,1,REGULAR,substitution,in,[],1629680,,,1610612749,18,27,2022-11-19T01:04:07Z,1040000,False,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M19.00S,2022-11-19T01:01:54.2Z,1,REGULAR,substitution,in,[],1629003,,,1610612749,18,27,2022-11-19T01:04:07Z,1050000,False,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M19.00S,2022-11-19T01:01:54.2Z,1,REGULAR,substitution,in,[],201588,,,1610612749,18,27,2022-11-19T01:04:07Z,1060000,False,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M06.00S,2022-11-19T01:04:55.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201588,70.48291721419186,21.32352941176471,1610612749,18,30,2022-11-19T01:05:00Z,1070000,False,-143.0,225.0,1,right,G. Hill 26' 3PT  (3 PTS) (G. Allen 1 AST),"[201588, 1628960]",1610612749.0,MIL,,,,Hill,G. Hill,,,,,Above the Break 3,24+ Left Center,26.68,Made,,,,,3.0,,,,,,,,,G. Allen,1628960.0,1.0,,
110,PT02M45.00S,2022-11-19T01:05:19.5Z,1,REGULAR,turnover,traveling,[],1629003,,,1610612755,18,30,2022-11-19T01:05:25Z,1090000,False,,,0,,S. Milton traveling TURNOVER (1 TO),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,101284.0,1.0,,,,,,,,,
111,PT02M45.00S,2022-11-19T01:05:23.9Z,1,REGULAR,substitution,out,[],201572,,,1610612749,18,30,2022-11-19T01:05:31Z,1100000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M45.00S,2022-11-19T01:05:23.9Z,1,REGULAR,substitution,in,[],201586,,,1610612749,18,30,2022-11-19T01:05:31Z,1110000,False,,,0,,SUB in: S. Ibaka,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M28.00S,2022-11-19T01:05:55.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1626171,86.7772667542707,22.549019607843135,1610612749,18,30,2022-11-19T01:06:01Z,1120000,False,-137.0,72.0,1,right,MISS B. Portis 15' step back Shot,[1626171],1610612749.0,MIL,step back,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,15.49,Missed,,,,,,,,,,,,,,,,,,
114,PT02M24.00S,2022-11-19T01:05:59.2Z,1,REGULAR,rebound,defensive,[],1629001,,,1610612755,18,30,2022-11-19T01:06:01Z,1130000,False,,,0,,D. Melton REBOUND (Off:1 Def:2),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Mid-Range,8-16 Left,,,113.0,3.0,2.0,1.0,,,,,,,,,,,,,,
115,PT02M16.00S,2022-11-19T01:06:06.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627777,6.356767411300922,47.79411764705882,1610612755,20,30,2022-11-19T01:06:10Z,1140000,False,11.0,7.0,1,left,G. Niang driving finger roll Layup (2 PTS) (D. Melton 3 AST),"[1627777, 1629001]",1610612755.0,PHI,driving finger roll,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,1.32,Made,,,,,2.0,,,,,,,,,D. Melton,1629001.0,3.0,,
117,PT02M00.00S,2022-11-19T01:06:22.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201588,86.38304862023654,48.529411764705884,1610612749,20,30,2022-11-19T01:06:31Z,1160000,False,-7.0,75.0,1,right,MISS G. Hill 7' driving floating Shot,[201588],1610612749.0,MIL,driving floating,,,Hill,G. Hill,,,,,In The Paint (Non-RA),0-8 Center,7.59,Missed,,,,,,,,,,,,,,,,,,
118,PT01M58.00S,2022-11-19T01:06:24.2Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,20,30,2022-11-19T01:06:31Z,1170000,False,,,0,,J. Embiid REBOUND (Off:0 Def:1),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,117.0,1.0,1.0,0.0,,,,,,,,,,,,,,
119,PT01M43.00S,2022-11-19T01:06:42.1Z,1,REGULAR,turnover,traveling,[],203954,,,1610612755,20,30,2022-11-19T01:06:46Z,1180000,False,,,0,,J. Embiid traveling TURNOVER (1 TO),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,202049.0,1.0,,,,,,,,,
120,PT01M43.00S,2022-11-19T01:06:50.3Z,1,REGULAR,substitution,out,[],1629001,,,1610612749,20,30,2022-11-19T01:06:56Z,1190000,False,,,0,,SUB out: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT01M43.00S,2022-11-19T01:06:50.3Z,1,REGULAR,substitution,out,[],1626171,,,1610612749,20,30,2022-11-19T01:06:56Z,1200000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT01M43.00S,2022-11-19T01:06:50.3Z,1,REGULAR,substitution,in,[],1630178,,,1610612749,20,30,2022-11-19T01:06:56Z,1210000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT01M43.00S,2022-11-19T01:06:50.3Z,1,REGULAR,substitution,in,[],203507,,,1610612749,20,30,2022-11-19T01:06:56Z,1220000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT01M43.00S,2022-11-19T01:07:09.0Z,1,REGULAR,substitution,out,[],203954,,,1610612749,20,30,2022-11-19T01:07:13Z,1230000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT01M43.00S,2022-11-19T01:07:09.0Z,1,REGULAR,substitution,in,[],200782,,,1610612749,20,30,2022-11-19T01:07:13Z,1240000,False,,,0,,SUB in: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT01M32.00S,2022-11-19T01:07:28.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203507,91.11366622864652,31.127450980392155,1610612749,20,32,2022-11-19T01:07:32Z,1250000,False,-94.0,31.0,1,right,G. Antetokounmpo 9' pullup Jump Shot (10 PTS) (G. Hill 1 AST),"[203507, 201588]",1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,9.94,Made,,,,,10.0,,,,,,,,,G. Hill,201588.0,1.0,,
128,PT01M26.00S,2022-11-19T01:07:37.8Z,1,REGULAR,foul,offensive,[],200782,,,1610612755,20,32,2022-11-19T01:07:45Z,1270000,False,,,0,,P. Tucker offensive FOUL (2 PF),"[200782, 201588]",1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,101284.0,,2.0,0.0,Hill,201588.0,,,,,
130,PT01M26.00S,2022-11-19T01:07:37.8Z,1,REGULAR,turnover,offensive foul,[],200782,,,1610612755,20,32,2022-11-19T01:07:37Z,1290000,False,,,0,,P. Tucker offensive foul TURNOVER (1 TO),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,101284.0,1.0,,,,,,,,,
131,PT01M26.00S,2022-11-19T01:07:45.5Z,1,REGULAR,substitution,out,[],1629680,,,1610612749,20,32,2022-11-19T01:07:50Z,1300000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M26.00S,2022-11-19T01:07:45.5Z,1,REGULAR,substitution,in,[],1630194,,,1610612749,20,32,2022-11-19T01:07:50Z,1310000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M11.00S,2022-11-19T01:08:55.8Z,1,REGULAR,jumpball,recovered,[],0,,,1610612749,20,32,2022-11-19T01:08:55Z,1320000,False,,,0,,Jump Ball P. Reed vs. G. Antetokounmpo: Tip to Team (PHI),"[1630194, 203507]",1610612755.0,PHI,heldball,Team (PHI),,,,Reed,1630194.0,Antetokounmpo,203507.0,,,,,,,,,,,,,,,,,,,,,,
136,PT01M11.00S,2022-11-19T01:08:55.8Z,1,REGULAR,turnover,lost ball,[],203507,,,1610612749,20,32,2022-11-19T01:09:27Z,1350000,False,,,0,,G. Antetokounmpo lost ball TURNOVER (3 TO),"[203507, 1630194]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,3.0,,,,,,,,Reed,1630194.0
163,PT01M11.00S,2022-11-19T01:08:55.8Z,1,REGULAR,steal,,[],1630194,,,1610612755,20,32,2022-11-19T01:14:06Z,1360000,False,,,0,,P. Reed STEAL (1 STL),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
138,PT01M04.00S,2022-11-19T01:09:10.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630178,12.66425755584757,45.833333333333336,1610612755,20,32,2022-11-19T01:09:34Z,1370000,False,21.0,67.0,1,left,MISS T. Maxey 6' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,6.97,Missed,,,,,,,,,,,,,,,,,,
139,PT01M01.00S,2022-11-19T01:09:13.2Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,20,32,2022-11-19T01:09:13Z,1380000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,138.0,4.0,4.0,0.0,,,,,,,,,,,,,,
141,PT00M46.20S,2022-11-19T01:09:48.7Z,1,REGULAR,2pt,Hook,[],201586,90.71944809461235,70.83333333333333,1610612749,20,32,2022-11-19T01:09:53Z,1400000,False,104.0,35.0,1,right,MISS S. Ibaka 10' Hook,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,Mid-Range,8-16 Right,10.98,Missed,,,,,,,,,,,,,,,,,,
142,PT00M45.40S,2022-11-19T01:09:49.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612755,20,32,2022-11-19T01:09:53Z,1410000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Mid-Range,8-16 Right,,,141.0,,,,,,,,,,,,,,,,,
144,PT00M35.80S,2022-11-19T01:10:06.7Z,1,REGULAR,turnover,bad pass,[],1627777,,,1610612755,20,32,2022-11-19T01:10:12Z,1430000,False,,,0,,G. Niang bad pass TURNOVER (1 TO),"[1627777, 203507]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,,,,,,,,Antetokounmpo,203507.0
145,PT00M35.80S,2022-11-19T01:10:06.7Z,1,REGULAR,steal,,[],203507,,,1610612749,20,32,2022-11-19T01:10:08Z,1440000,False,,,0,,G. Antetokounmpo STEAL (1 STL),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
146,PT00M31.90S,2022-11-19T01:10:12.9Z,1,REGULAR,foul,personal,['2freethrow'],1629003,,,1610612749,20,32,2022-11-19T01:10:20Z,1450000,False,,,0,,S. Milton shooting personal FOUL (1 PF) (Hill 2 FT),"[1629003, 201588]",1610612755.0,PHI,shooting,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,,,,,,,,,,101284.0,,1.0,0.0,Hill,201588.0,,,,,
148,PT00M31.90S,2022-11-19T01:10:37.7Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",201588,,,1610612749,20,32,2022-11-19T01:10:37Z,1470000,False,,,0,,MISS G. Hill Free Throw 1 of 2,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
149,PT00M31.90S,2022-11-19T01:10:37.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,20,32,2022-11-19T01:10:37Z,1480000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,148.0,,,,,,,,,,,,,,,,,
150,PT00M31.90S,2022-11-19T01:10:54.9Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",201588,,,1610612749,20,33,2022-11-19T01:10:54Z,1490000,False,,,0,,G. Hill Free Throw 2 of 2 (4 PTS),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
151,PT00M19.10S,2022-11-19T01:11:09.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630194,11.218791064388967,43.627450980392155,1610612755,22,33,2022-11-19T01:11:13Z,1500000,False,32.0,53.0,1,left,P. Reed 6' turnaround Hook (2 PTS) (S. Milton 1 AST),"[1630194, 1629003]",1610612755.0,PHI,turnaround,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,6.19,Made,,,,,2.0,,,,,,,,,S. Milton,1629003.0,1.0,,
153,PT00M03.50S,2022-11-19T01:11:28.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630194,,,1610612749,22,33,2022-11-19T01:11:37Z,1520000,False,,,0,,P. Reed shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1630194, 203507]",1610612755.0,PHI,shooting,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,,,,202049.0,,1.0,0.0,Antetokounmpo,203507.0,,,,,
155,PT00M03.50S,2022-11-19T01:12:07.0Z,1,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,22,33,2022-11-19T01:12:07Z,1540000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
156,PT00M03.50S,2022-11-19T01:12:07.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,22,33,2022-11-19T01:12:07Z,1550000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,155.0,,,,,,,,,,,,,,,,,
157,PT00M03.50S,2022-11-19T01:12:29.5Z,1,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,22,34,2022-11-19T01:12:29Z,1560000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (11 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
158,PT00M00.10S,2022-11-19T01:12:37.2Z,1,REGULAR,foul,personal,['3freethrow'],201588,,,1610612755,22,34,2022-11-19T01:16:52Z,1570000,False,,,0,,G. Hill shooting personal FOUL (1 PF) (Maxey 3 FT),"[201588, 1630178]",1610612749.0,MIL,shooting,,,Hill,G. Hill,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,202049.0,,1.0,0.0,Maxey,1630178.0,,,,,
164,PT00M00.10S,2022-11-19T01:14:13.1Z,1,REGULAR,freethrow,1 of 3,[],1630178,,,1610612755,23,34,2022-11-19T01:15:21Z,1610000,False,,,0,,T. Maxey Free Throw 1 of 3 (9 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
165,PT00M00.10S,2022-11-19T01:14:13.1Z,1,REGULAR,freethrow,2 of 3,[],1630178,,,1610612755,24,34,2022-11-19T01:15:21Z,1620000,False,,,0,,T. Maxey Free Throw 2 of 3 (10 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
166,PT00M00.10S,2022-11-19T01:14:13.1Z,1,REGULAR,freethrow,3 of 3,[],1630178,,,1610612755,24,34,2022-11-19T01:15:21Z,1630000,False,,,0,,MISS T. Maxey Free Throw 3 of 3,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
167,PT00M00.10S,2022-11-19T01:14:13.1Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,24,34,2022-11-19T01:15:21Z,1640000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,166.0,5.0,5.0,0.0,,,,,,,,,,,,,,
168,PT00M00.00S,2022-11-19T01:15:25.8Z,1,REGULAR,period,end,[],0,,,1610612749,24,34,2022-11-19T01:15:25Z,1650000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2022-11-19T01:16:07.6Z,2,REGULAR,substitution,out,['startperiod'],1628960,,,1610612749,24,34,2022-11-19T01:17:58Z,1660000,False,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2022-11-19T01:16:07.6Z,2,REGULAR,substitution,out,['startperiod'],1629670,,,1610612749,24,34,2022-11-19T01:17:58Z,1670000,False,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2022-11-19T01:16:07.6Z,2,REGULAR,substitution,in,['startperiod'],1630699,,,1610612749,24,34,2022-11-19T01:17:58Z,1680000,False,,,0,,SUB in: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2022-11-19T01:16:07.6Z,2,REGULAR,substitution,in,['startperiod'],201950,,,1610612749,24,34,2022-11-19T01:17:58Z,1690000,False,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2022-11-19T01:18:20.1Z,2,REGULAR,period,start,[],0,,,1610612755,24,34,2022-11-19T01:18:20Z,1700000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT11M47.00S,2022-11-19T01:18:35.1Z,2,REGULAR,turnover,palming,[],1627777,,,1610612755,24,34,2022-11-19T01:18:42Z,1710000,False,,,0,,G. Niang palming TURNOVER (2 TO),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Mid-Range,8-16 Center,,,,,,,,,,1627963.0,2.0,,,,,,,,,
175,PT11M29.00S,2022-11-19T01:19:02.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203507,88.35413929040736,39.4607843137255,1610612749,24,34,2022-11-19T01:19:07Z,1720000,False,-53.0,57.0,1,right,MISS G. Antetokounmpo 7' driving floating bank Shot,[203507],1610612749.0,MIL,driving floating bank,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,7.76,Missed,,,,,,,,,,,,,,,,,,
176,PT11M27.00S,2022-11-19T01:19:04.0Z,2,REGULAR,rebound,defensive,[],200782,,,1610612755,24,34,2022-11-19T01:19:07Z,1730000,False,,,0,,P. Tucker REBOUND (Off:0 Def:1),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,175.0,1.0,1.0,0.0,,,,,,,,,,,,,,
