actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
17,PT10M46.00S,2022-11-14T00:42:23.7Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612762,2,2,2022-11-14T00:42:25Z,170000,False,,,0,,J. Vanderbilt REBOUND (Off:1 Def:1),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Right Center,,,,,,16.0,2.0,1.0,1.0,,,,,,,,,,,
18,PT10M38.00S,2022-11-14T00:42:31.0Z,1,REGULAR,3pt,Jump Shot,[],1628374,92.55913272010513,2.205882352941174,1610612762,2,5,2022-11-14T00:42:35Z,180000,False,-239.0,17.0,1,right,L. Markkanen 3PT  (3 PTS) (M. Conley 1 AST),"[1628374, 201144]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Left Corner 3,24+ Left,,,,23.96,Made,,,,,3.0,,,M. Conley,201144.0,1.0,,,,,
20,PT10M18.00S,2022-11-14T00:42:51.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,12.532851511169525,50.0,1610612755,2,5,2022-11-14T00:42:55Z,200000,False,0.0,65.0,1,left,MISS T. Maxey 6' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,,,,6.53,Missed,,,,,,,,,,,,,,,
21,PT10M16.00S,2022-11-14T00:42:53.5Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612762,2,5,2022-11-14T00:42:55Z,210000,False,,,0,,J. Vanderbilt REBOUND (Off:1 Def:2),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,,,,,,20.0,3.0,2.0,1.0,,,,,,,,,,,
22,PT10M12.00S,2022-11-14T00:42:57.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201144,71.40275952693824,22.794117647058826,1610612762,2,5,2022-11-14T00:48:35Z,220000,False,-136.0,216.0,1,right,MISS M. Conley 25' pullup 3PT,[201144],1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,,,,25.55,Missed,,,,,,,,,,,,,,,
23,PT10M09.00S,2022-11-14T00:43:00.8Z,1,REGULAR,rebound,offensive,[],1628374,,,1610612762,2,5,2022-11-14T00:48:35Z,230000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:0),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,,,,,,22.0,1.0,0.0,1.0,,,,,,,,,,,
24,PT10M07.00S,2022-11-14T00:43:02.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628374,85.98883048620237,4.901960784313729,1610612762,2,5,2022-11-14T00:43:06Z,240000,False,-225.0,79.0,1,right,MISS L. Markkanen step back 3PT,[1628374],1610612762.0,UTA,step back,,,Markkanen,L. Markkanen,,,,,Left Corner 3,24+ Left,,,,23.9,Missed,,,,,,,,,,,,,,,
25,PT10M07.00S,2022-11-14T00:43:02.5Z,1,REGULAR,rebound,defensive,[],1630178,,,1610612755,2,5,2022-11-14T00:43:06Z,250000,False,,,0,,T. Maxey REBOUND (Off:0 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Left Corner 3,24+ Left,,,,,,24.0,1.0,1.0,0.0,,,,,,,,,,,
26,PT10M01.00S,2022-11-14T00:43:10.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202699,6.356767411300922,46.81372549019608,1610612755,4,5,2022-11-14T00:43:21Z,260000,False,16.0,7.0,1,left,T. Harris running Layup (2 PTS) (T. Maxey 1 AST),"[202699, 1630178]",1610612755.0,PHI,running,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,1.75,Made,,,,,2.0,,,T. Maxey,1630178.0,1.0,,,,,
28,PT09M44.00S,2022-11-14T00:43:25.1Z,1,REGULAR,3pt,Jump Shot,[],1629020,86.51445466491458,95.34313725490196,1610612762,4,5,2022-11-14T00:43:29Z,280000,False,227.0,74.0,1,right,MISS J. Vanderbilt 3PT,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Right Corner 3,24+ Right,,,,23.86,Missed,,,,,,,,,,,,,,,
29,PT09M41.00S,2022-11-14T00:43:28.1Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,4,5,2022-11-14T00:43:29Z,290000,False,,,0,,J. Embiid REBOUND (Off:0 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Right Corner 3,24+ Right,,,,,,28.0,2.0,2.0,0.0,,,,,,,,,,,
30,PT09M36.00S,2022-11-14T00:43:34.5Z,1,REGULAR,turnover,out-of-bounds,[],200782,,,1610612755,4,5,2022-11-14T00:43:53Z,300000,False,,,0,,P. Tucker bad pass out-of-bounds TURNOVER (1 TO),[200782],1610612755.0,PHI,bad pass,,,Tucker,P. Tucker,,,,,In The Paint (Non-RA),8-16 Right,1.0,,,,,,,,,,,,,,,202035.0,,,,
31,PT09M22.00S,2022-11-14T00:43:52.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201144,69.30026281208936,76.47058823529412,1610612762,4,5,2022-11-14T00:43:58Z,310000,False,132.0,236.0,1,right,MISS M. Conley 27' pullup 3PT,[201144],1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,,,,27.07,Missed,,,,,,,,,,,,,,,
32,PT09M19.00S,2022-11-14T00:43:55.6Z,1,REGULAR,rebound,offensive,[],203903,,,1610612762,4,5,2022-11-14T00:43:58Z,320000,False,,,0,,J. Clarkson REBOUND (Off:1 Def:0),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,,,,,,31.0,1.0,0.0,1.0,,,,,,,,,,,
33,PT09M07.00S,2022-11-14T00:44:08.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628374,66.27792378449408,46.32352941176471,1610612762,4,8,2022-11-14T00:44:13Z,330000,False,-18.0,264.0,1,right,L. Markkanen 26' 3PT  (6 PTS) (J. Clarkson 1 AST),"[1628374, 203903]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,,,,26.51,Made,,,,,6.0,,,J. Clarkson,203903.0,1.0,,,,,
35,PT08M46.00S,2022-11-14T00:44:28.5Z,1,REGULAR,2pt,Jump Shot,[],1630178,13.584099868593952,30.882352941176478,1610612755,6,8,2022-11-14T00:44:32Z,350000,False,96.0,75.0,1,left,T. Maxey 12' pullup Jump Shot (2 PTS),[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Right,,,,12.16,Made,,,,,2.0,,,,,,,,,,
36,PT08M29.00S,2022-11-14T00:44:46.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,93.87319316688567,50.49019607843137,1610612762,6,10,2022-11-14T00:44:50Z,360000,False,2.0,5.0,1,right,L. Markkanen alley-oop Layup (8 PTS) (J. Vanderbilt 1 AST),"[1628374, 1629020]",1610612762.0,UTA,alley-oop,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,0.57,Made,,,,,8.0,,,J. Vanderbilt,1629020.0,1.0,,,,,
38,PT08M16.00S,2022-11-14T00:45:03.1Z,1,REGULAR,foul,offensive,[],203954,,,1610612755,6,10,2022-11-14T00:45:11Z,380000,False,,,0,,J. Embiid charge offensive FOUL (1 PF),"[203954, 203482]",1610612755.0,PHI,charge,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202035.0,1.0,0.0,Olynyk,203482.0
40,PT08M16.00S,2022-11-14T00:45:03.1Z,1,REGULAR,turnover,offensive foul,[],203954,,,1610612755,6,10,2022-11-14T00:45:03Z,400000,False,,,0,,J. Embiid offensive foul TURNOVER (1 TO),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,1.0,,,,,,,,,,,,,,,202035.0,,,,
41,PT08M05.00S,2022-11-14T00:45:29.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203482,90.8508541392904,0.9803921568627345,1610612762,6,10,2022-11-14T00:45:34Z,410000,False,-245.0,34.0,1,right,MISS K. Olynyk 24' 3PT,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Left Corner 3,24+ Left,,,,24.74,Missed,,,,,,,,,,,,,,,
42,PT08M01.00S,2022-11-14T00:45:33.4Z,1,REGULAR,rebound,offensive,[],1629020,,,1610612762,6,10,2022-11-14T00:45:33Z,420000,False,,,0,,J. Vanderbilt REBOUND (Off:2 Def:2),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Left Corner 3,24+ Left,,,,,,41.0,4.0,2.0,2.0,,,,,,,,,,,
43,PT07M58.00S,2022-11-14T00:45:36.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203903,66.5407358738502,30.637254901960787,1610612762,6,13,2022-11-14T00:45:41Z,430000,False,-97.0,262.0,1,right,J. Clarkson 27' 3PT  (3 PTS) (M. Conley 2 AST),"[203903, 201144]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,,,,27.93,Made,,,,,3.0,,,M. Conley,201144.0,2.0,,,,,
45,PT07M56.00S,2022-11-14T00:45:42.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,6,13,2022-11-14T00:45:42Z,450000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT07M39.00S,2022-11-14T00:48:53.5Z,1,REGULAR,3pt,Jump Shot,[],202699,5.042706964520377,95.58823529411765,1610612755,6,13,2022-11-14T00:48:58Z,460000,False,-228.0,-5.0,1,left,MISS T. Harris 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Left Corner 3,24+ Left,,,,22.8,Missed,,,,,,,,,,,,,,,
47,PT07M35.00S,2022-11-14T00:48:57.5Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,6,13,2022-11-14T00:48:58Z,470000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:1),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Left Corner 3,24+ Left,,,,,,46.0,2.0,1.0,1.0,,,,,,,,,,,
48,PT07M22.00S,2022-11-14T00:49:10.4Z,1,REGULAR,turnover,lost ball,[],1629020,,,1610612762,6,13,2022-11-14T00:49:16Z,480000,False,,,0,,J. Vanderbilt lost ball TURNOVER (1 TO),"[1629020, 1629680]",1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Left Center,1.0,Thybulle,1629680.0,,,,,,,,,,,,,,,,,
49,PT07M22.00S,2022-11-14T00:49:10.4Z,1,REGULAR,steal,,[],1629680,,,1610612755,6,13,2022-11-14T00:49:12Z,490000,False,,,0,,M. Thybulle STEAL (1 STL),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
50,PT07M17.00S,2022-11-14T00:49:15.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630178,7.013797634691201,96.07843137254902,1610612755,6,13,2022-11-14T00:49:23Z,500000,False,-230.0,13.0,1,left,MISS T. Maxey step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Left Corner 3,24+ Left,,,,23.08,Missed,,,,,,,,,,,,,,,
51,PT07M16.00S,2022-11-14T00:49:16.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612762,6,13,2022-11-14T00:49:23Z,510000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Left Corner 3,24+ Left,,,,,,50.0,,,,,,,,,,,,,,
54,PT07M10.00S,2022-11-14T00:51:26.0Z,1,REGULAR,turnover,traveling,[],1628374,,,1610612762,6,13,2022-11-14T00:51:30Z,540000,False,,,0,,L. Markkanen traveling TURNOVER (1 TO),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,,,,,,,2003.0,,,,
55,PT06M56.00S,2022-11-14T00:51:49.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629680,6.225361366622863,49.50980392156863,1610612755,8,13,2022-11-14T00:51:52Z,550000,False,2.0,6.0,1,left,M. Thybulle DUNK (2 PTS) (J. Embiid 1 AST),"[1629680, 203954]",1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,Restricted Area,0-8 Center,,,,0.65,Made,,,,,2.0,,,J. Embiid,203954.0,1.0,,,,,
57,PT06M40.00S,2022-11-14T00:52:07.5Z,1,REGULAR,turnover,traveling,[],203482,,,1610612762,8,13,2022-11-14T00:52:12Z,570000,False,,,0,,K. Olynyk traveling TURNOVER (1 TO),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Mid-Range,16-24 Center,1.0,,,,,,,,,,,,,,,2003.0,,,,
58,PT06M33.00S,2022-11-14T00:52:26.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630178,7.408015768725363,43.872549019607845,1610612755,8,13,2022-11-14T00:52:32Z,580000,False,31.0,17.0,1,left,MISS T. Maxey driving Layup - blocked,"[1630178, 203903]",1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,3.51,Missed,,,,,,Clarkson,203903.0,,,,,,,,
59,PT06M33.00S,2022-11-14T00:52:26.8Z,1,REGULAR,block,,[],203903,,,1610612755,8,13,2022-11-14T00:52:29Z,590000,False,,,0,,J. Clarkson BLOCK (1 BLK),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
60,PT06M33.00S,2022-11-14T00:52:26.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,8,13,2022-11-14T00:52:32Z,600000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,58.0,,,,,,,,,,,,,,
62,PT06M24.00S,2022-11-14T00:52:49.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203954,4.911300919842304,42.40196078431373,1610612755,8,13,2022-11-14T00:52:53Z,620000,False,38.0,-6.0,1,left,MISS J. Embiid driving Layup,[203954],1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,3.85,Missed,,,,,,,,,,,,,,,
63,PT06M21.00S,2022-11-14T00:52:52.5Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,8,13,2022-11-14T00:52:53Z,630000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:2),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,,62.0,3.0,2.0,1.0,,,,,,,,,,,
64,PT06M01.00S,2022-11-14T00:53:12.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628374,81.91524310118265,56.61764705882353,1610612762,8,13,2022-11-14T00:53:21Z,640000,False,33.0,117.0,1,right,MISS L. Markkanen 12' fadeaway Shot,[1628374],1610612762.0,UTA,fadeaway,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),8-16 Center,,,,12.21,Missed,,,,,,,,,,,,,,,
65,PT06M00.00S,2022-11-14T00:53:13.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,8,13,2022-11-14T00:53:22Z,650000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,64.0,,,,,,,,,,,,,,
66,PT06M00.00S,2022-11-14T00:53:25.1Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612762,8,13,2022-11-14T00:53:34Z,660000,False,,,0,,UTA shot clock Team TURNOVER,[],1610612762.0,UTA,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1627961.0,,,,
67,PT06M00.00S,2022-11-14T00:53:27.1Z,1,REGULAR,substitution,out,[],1629020,,,1610612755,8,13,2022-11-14T00:53:31Z,670000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M00.00S,2022-11-14T00:53:27.1Z,1,REGULAR,substitution,out,[],203903,,,1610612755,8,13,2022-11-14T00:53:31Z,680000,False,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M00.00S,2022-11-14T00:53:27.1Z,1,REGULAR,substitution,in,[],1629012,,,1610612755,8,13,2022-11-14T00:53:31Z,690000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M00.00S,2022-11-14T00:53:27.1Z,1,REGULAR,substitution,in,[],1627736,,,1610612755,8,13,2022-11-14T00:53:31Z,700000,False,,,0,,SUB in: M. Beasley,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M49.00S,2022-11-14T00:53:45.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630178,6.093955321944804,45.34313725490197,1610612755,10,13,2022-11-14T00:53:51Z,710000,False,23.0,5.0,1,left,T. Maxey driving Layup (4 PTS),[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,2.38,Made,,,,,4.0,,,,,,,,,,
72,PT05M40.00S,2022-11-14T00:53:54.6Z,1,REGULAR,3pt,Jump Shot,[],1627736,76.52759526938239,10.539215686274503,1610612762,10,13,2022-11-14T01:02:02Z,720000,False,-197.0,168.0,1,right,MISS M. Beasley 25' 3PT,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,,,,25.92,Missed,,,,,,,,,,,,,,,
73,PT05M33.00S,2022-11-14T00:54:01.6Z,1,REGULAR,rebound,offensive,[],1628374,,,1610612762,10,13,2022-11-14T01:02:02Z,730000,False,,,0,,L. Markkanen REBOUND (Off:2 Def:2),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,,,,,,72.0,4.0,2.0,2.0,,,,,,,,,,,
74,PT05M33.00S,2022-11-14T00:54:02.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629012,94.40999984741211,50.0,1610612762,10,13,2022-11-14T01:02:28Z,740000,False,0.0,0.0,1,right,MISS C. Sexton Layup - blocked,"[1629012, 1629680]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,Thybulle,1629680.0,,,,,,,,
75,PT05M33.00S,2022-11-14T00:54:02.3Z,1,REGULAR,block,,[],1629680,,,1610612762,10,13,2022-11-14T00:54:04Z,750000,False,,,0,,M. Thybulle BLOCK (1 BLK),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
76,PT05M30.00S,2022-11-14T00:54:05.3Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,10,13,2022-11-14T01:02:28Z,760000,False,,,0,,J. Embiid REBOUND (Off:0 Def:3),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,74.0,3.0,3.0,0.0,,,,,,,,,,,
77,PT05M28.00S,2022-11-14T00:54:07.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,8.065045992115643,46.81372549019608,1610612755,10,13,2022-11-14T00:54:13Z,770000,False,16.0,23.0,1,left,MISS J. Embiid driving Layup,[203954],1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,2.82,Missed,,,,,,,,,,,,,,,
78,PT05M26.00S,2022-11-14T00:54:09.4Z,1,REGULAR,rebound,offensive,[],1629680,,,1610612755,10,13,2022-11-14T00:54:09Z,780000,False,,,0,,M. Thybulle REBOUND (Off:1 Def:0),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,Restricted Area,0-8 Center,,,,,,77.0,1.0,0.0,1.0,,,,,,,,,,,
79,PT05M22.00S,2022-11-14T00:54:16.1Z,1,REGULAR,foul,personal,['2freethrow'],203482,,,1610612755,10,13,2022-11-14T00:54:22Z,790000,False,,,0,,K. Olynyk shooting personal FOUL (1 PF) (Embiid 2 FT),"[203482, 203954]",1610612762.0,UTA,shooting,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202035.0,1.0,0.0,Embiid,203954.0
81,PT05M22.00S,2022-11-14T00:54:51.9Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203954,,,1610612755,11,13,2022-11-14T00:54:51Z,810000,False,,,0,,J. Embiid Free Throw 1 of 2 (3 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,
