actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-03-20T23:11:08.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-03-20T23:11:08Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-03-20T23:11:10.2Z,1,REGULAR,jumpball,recovered,[],202699,,,1610612755,0,0,2023-03-20T23:11:10Z,40000,False,,,0,,Jump Ball J. Embiid vs. N. Vucevic: Tip to T. Harris,"[202699, 203954, 202696]",1610612755.0,PHI,startperiod,T. Harris,202699.0,Harris,T. Harris,Embiid,203954.0,Vucevic,202696.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2023-03-20T23:11:27.3Z,1,REGULAR,turnover,bad pass,[],201935,,,1610612755,0,0,2023-03-20T23:11:31Z,70000,False,,,0,,J. Harden bad pass TURNOVER (1 TO),"[201935, 202696]",1610612755.0,PHI,,,,Harden,J. Harden,,,,,Mid-Range,8-16 Center,1.0,Vucevic,202696.0,,,,,,,,,,,,,,,,,
8,PT11M40.00S,2023-03-20T23:11:27.3Z,1,REGULAR,steal,,[],202696,,,1610612741,0,0,2023-03-20T23:11:29Z,80000,False,,,0,,N. Vucevic STEAL (1 STL),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
9,PT11M24.00S,2023-03-20T23:11:43.8Z,1,REGULAR,2pt,Hook,['fromturnover'],202696,91.90210249671485,71.56862745098039,1610612741,0,0,2023-03-20T23:11:49Z,90000,False,108.0,24.0,1,right,MISS N. Vucevic 11' turnaround Hook,[202696],1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Right,,,,11.04,Missed,,,,,,,,,,,,,,,
10,PT11M20.00S,2023-03-20T23:11:47.8Z,1,REGULAR,rebound,defensive,[],201935,,,1610612755,0,0,2023-03-20T23:11:49Z,100000,False,,,0,,J. Harden REBOUND (Off:0 Def:1),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Mid-Range,8-16 Right,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,,
11,PT11M10.00S,2023-03-20T23:11:56.6Z,1,REGULAR,turnover,lost ball,[],203954,,,1610612755,0,0,2023-03-20T23:11:59Z,110000,False,,,0,,J. Embiid lost ball TURNOVER (1 TO),"[203954, 202696]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Center,1.0,Vucevic,202696.0,,,,,,,,,,,,,,,,,
12,PT11M10.00S,2023-03-20T23:11:56.6Z,1,REGULAR,steal,,[],202696,,,1610612741,0,0,2023-03-20T23:11:58Z,120000,False,,,0,,N. Vucevic STEAL (2 STL),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
13,PT11M01.00S,2023-03-20T23:12:06.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203897,90.06241787122208,95.83333333333333,1610612741,0,3,2023-03-20T23:12:12Z,130000,False,229.0,41.0,1,right,Z. LaVine 3PT step back (3 PTS),[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,Right Corner 3,24+ Right,,,,23.28,Made,,,,,3.0,,,,,,,,,,
14,PT10M41.00S,2023-03-20T23:12:26.5Z,1,REGULAR,2pt,Jump Shot,[],203954,23.570959264126145,66.66666666666667,1610612755,0,3,2023-03-20T23:12:30Z,140000,False,-83.0,169.0,1,left,MISS J. Embiid 18' Jump Shot,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Left Center,,,,18.85,Missed,,,,,,,,,,,,,,,
15,PT10M39.00S,2023-03-20T23:12:28.5Z,1,REGULAR,rebound,defensive,[],1630172,,,1610612741,0,3,2023-03-20T23:12:30Z,150000,False,,,0,,P. Williams REBOUND (Off:0 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Mid-Range,16-24 Left Center,,,,,,14.0,1.0,1.0,0.0,,,,,,,,,,,
16,PT10M32.00S,2023-03-20T23:12:35.9Z,1,REGULAR,3pt,Jump Shot,[],203897,64.96386333771353,52.94117647058824,1610612741,0,3,2023-03-20T23:12:40Z,160000,False,15.0,277.0,1,right,MISS Z. LaVine 27' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,,,,27.72,Missed,,,,,,,,,,,,,,,
17,PT10M28.00S,2023-03-20T23:12:39.9Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,0,3,2023-03-20T23:12:40Z,170000,False,,,0,,J. Embiid REBOUND (Off:0 Def:1),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,,
18,PT10M22.00S,2023-03-20T23:12:44.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,6.4881734559789805,53.67647058823529,1610612755,0,3,2023-03-20T23:12:49Z,180000,False,-18.0,8.0,1,left,MISS T. Maxey running reverse Layup,[1630178],1610612755.0,PHI,running reverse,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,2.03,Missed,,,,,,,,,,,,,,,
19,PT10M21.00S,2023-03-20T23:12:45.6Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,0,3,2023-03-20T23:12:49Z,190000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,18.0,1.0,1.0,0.0,,,,,,,,,,,
20,PT10M14.00S,2023-03-20T23:12:53.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201976,84.80617608409987,54.65686274509804,1610612741,0,3,2023-03-20T23:12:57Z,200000,False,23.0,90.0,1,right,MISS P. Beverley 9' driving floating Shot,[201976],1610612741.0,CHI,driving floating,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),8-16 Center,,,,9.33,Missed,,,,,,,,,,,,,,,
21,PT10M11.00S,2023-03-20T23:12:56.0Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,0,3,2023-03-20T23:12:57Z,210000,False,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,20.0,1.0,1.0,0.0,,,,,,,,,,,
22,PT09M51.00S,2023-03-20T23:13:16.4Z,1,REGULAR,3pt,Jump Shot,[],201935,36.3173455978975,33.08823529411765,1610612755,0,3,2023-03-20T23:13:20Z,220000,False,85.0,289.0,1,left,MISS J. Harden 30' 3PT,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,,,,30.1,Missed,,,,,,,,,,,,,,,
23,PT09M48.00S,2023-03-20T23:13:19.4Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,0,3,2023-03-20T23:13:20Z,230000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:2),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,,,,,,22.0,2.0,2.0,0.0,,,,,,,,,,,
24,PT09M39.00S,2023-03-20T23:13:28.9Z,1,REGULAR,2pt,Jump Shot,[],201942,73.76806833114324,67.40196078431373,1610612741,0,3,2023-03-20T23:13:33Z,240000,False,87.0,194.0,1,right,MISS D. DeRozan 21' step back Shot,[201942],1610612741.0,CHI,step back,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right Center,,,,21.27,Missed,,,,,,,,,,,,,,,
25,PT09M36.00S,2023-03-20T23:13:31.9Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,0,3,2023-03-20T23:13:33Z,250000,False,,,0,,J. Embiid REBOUND (Off:0 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Right Center,,,,,,24.0,2.0,2.0,0.0,,,,,,,,,,,
