actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-01-05T00:10:29.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-01-05T00:10:29Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-01-05T00:10:33.4Z,1,REGULAR,jumpball,recovered,[],1630169,,,1610612754,0,0,2023-01-05T00:10:33Z,40000,False,,,0,,Jump Ball M. Turner vs. T. Harris: Tip to T. Haliburton,"[1630169, 1626167, 202699]",1610612754.0,IND,startperiod,T. Haliburton,1630169.0,Haliburton,T. Haliburton,Turner,1626167.0,Harris,202699.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M33.00S,2023-01-05T00:10:55.6Z,1,REGULAR,3pt,Jump Shot,[],1630169,76.2976346911958,91.66666666666666,1610612754,0,0,2023-01-05T00:11:00Z,70000,False,208.0,170.0,1,right,MISS T. Haliburton 26' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,26.91,Missed,,,,,,,,,,,,,,,,,,
8,PT11M30.00S,2023-01-05T00:10:58.6Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,0,0,2023-01-05T00:11:00Z,80000,False,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M22.00S,2023-01-05T00:11:06.6Z,1,REGULAR,3pt,Jump Shot,[],202699,26.231931668856767,86.02941176470588,1610612755,3,0,2023-01-05T00:11:13Z,90000,False,-180.0,194.0,1,left,T. Harris 26' 3PT  (3 PTS) (J. Harden 1 AST),"[202699, 201935]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,26.48,Made,,,,,3.0,J. Harden,201935.0,1.0,,,,,,,,,,
11,PT11M06.00S,2023-01-05T00:11:23.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,94.69448094612353,56.61764705882353,1610612754,3,0,2023-01-05T00:11:28Z,110000,False,33.0,-3.0,1,right,MISS B. Hield driving finger roll Layup,[1627741],1610612754.0,IND,driving finger roll,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,3.32,Missed,,,,,,,,,,,,,,,,,,
12,PT11M04.00S,2023-01-05T00:11:25.3Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,3,0,2023-01-05T00:11:28Z,120000,False,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,11.0,2.0,2.0,0.0,,,,,,,,,,,,,,
13,PT10M54.00S,2023-01-05T00:11:35.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,11.12023653088042,52.20588235294118,1610612755,3,0,2023-01-05T00:11:50Z,130000,False,-11.0,52.0,1,left,MISS J. Harden driving floating Shot,[201935],1610612755.0,PHI,driving floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,5.32,Missed,,,,,,,,,,,,,,,,,,
14,PT10M54.00S,2023-01-05T00:11:35.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612754,3,0,2023-01-05T00:11:50Z,140000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,13.0,,,,,,,,,,,,,,,,,
16,PT10M43.00S,2023-01-05T00:11:53.4Z,1,REGULAR,3pt,Jump Shot,[],1630174,85.89027595269383,97.79411764705883,1610612754,3,0,2023-01-05T00:11:59Z,160000,False,239.0,80.0,1,right,MISS A. Nesmith 25' 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Right Corner 3,24+ Right,25.21,Missed,,,,,,,,,,,,,,,,,,
