actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-03-31T23:10:13.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-03-31T23:10:13Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M54.00S,2023-03-31T23:10:17.5Z,1,REGULAR,jumpball,recovered,[],1628384,,,1610612761,0,0,2023-03-31T23:10:17Z,40000,False,,,0,,Jump Ball J. Poeltl vs. J. Embiid: Tip to O. Anunoby,"[1628384, 1627751, 203954]",1610612761.0,TOR,startperiod,O. Anunoby,1628384.0,Anunoby,O. Anunoby,Poeltl,1627751.0,Embiid,203954.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2023-03-31T23:10:26.8Z,1,REGULAR,turnover,bad pass,[],1627751,,,1610612761,0,0,2023-03-31T23:10:31Z,70000,False,,,0,,J. Poeltl bad pass TURNOVER (1 TO),"[1627751, 1629001]",1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Center,1.0,Melton,1629001.0,,,,,,,,,,,,,,,,,
8,PT11M46.00S,2023-03-31T23:10:26.8Z,1,REGULAR,steal,,[],1629001,,,1610612755,0,0,2023-03-31T23:10:28Z,80000,False,,,0,,D. Melton STEAL (1 STL),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
9,PT11M31.00S,2023-03-31T23:10:41.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629001,7.30946123521682,51.225490196078425,1610612755,2,0,2023-03-31T23:10:48Z,90000,False,-6.0,16.0,1,left,D. Melton cutting Layup (2 PTS) (P. Tucker 1 AST),"[1629001, 200782]",1610612755.0,PHI,cutting,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,,,,1.73,Made,2.0,P. Tucker,200782.0,1.0,,,,,,,,,,,
11,PT11M17.00S,2023-03-31T23:10:55.2Z,1,REGULAR,2pt,Jump Shot,[],1627751,92.19776609724047,71.81372549019608,1610612761,2,2,2023-03-31T23:11:02Z,110000,False,109.0,21.0,1,right,J. Poeltl 11' floating Jump Shot (2 PTS) (S. Barnes 1 AST),"[1627751, 1630567]",1610612761.0,TOR,floating,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Right,,,,11.11,Made,2.0,S. Barnes,1630567.0,1.0,,,,,,,,,,,
13,PT10M58.00S,2023-03-31T23:11:14.3Z,1,REGULAR,2pt,Jump Shot,[],203954,20.581471747700395,42.40196078431372,1610612755,2,2,2023-03-31T23:11:20Z,130000,False,38.0,141.0,1,left,MISS J. Embiid 14' Jump Shot,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Center,,,,14.6,Missed,,,,,,,,,,,,,,,
14,PT10M55.00S,2023-03-31T23:11:17.3Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,2,2,2023-03-31T23:11:20Z,140000,False,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Center,,,,,,,,,,13.0,1.0,1.0,0.0,,,,,,,
15,PT10M49.00S,2023-03-31T23:11:23.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,83.78777923784494,45.588235294117645,1610612761,2,2,2023-03-31T23:12:12Z,150000,False,-22.0,100.0,1,right,MISS P. Siakam 10' floating Shot,[1627783],1610612761.0,TOR,floating,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,,,10.23,Missed,,,,,,,,,,,,,,,
16,PT10M47.00S,2023-03-31T23:11:25.6Z,1,REGULAR,rebound,defensive,[],200782,,,1610612755,2,2,2023-03-31T23:11:27Z,160000,False,,,0,,P. Tucker REBOUND (Off:0 Def:1),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,15.0,1.0,1.0,0.0,,,,,,,
