actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-12-27T00:11:00.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-12-27T00:11:00Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-12-27T00:11:03.2Z,1,REGULAR,jumpball,recovered,[],1629130,,,1610612748,0,0,2024-12-27T00:11:03Z,40000,False,,,0,,Jump Ball B. Adebayo vs. G. Bitadze: Tip to D. Robinson,"[1629130, 1628389, 1629048]",1610612748.0,MIA,startperiod,D. Robinson,1629130.0,Robinson,D. Robinson,Adebayo,1628389.0,Bitadze,1629048.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2024-12-27T00:11:19.2Z,1,REGULAR,2pt,Jump Shot,[],1628389,77.87450722733246,67.15686274509804,1610612748,0,0,2024-12-27T00:11:58Z,70000,False,86.0,155.0,1,right,MISS B. Adebayo 17' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Right Center,17.76,Missed,,,,,,,,,,,,,,,,,,
8,PT11M38.00S,2024-12-27T00:11:22.2Z,1,REGULAR,rebound,defensive,[],1629048,,,1610612753,0,0,2024-12-27T00:11:22Z,80000,False,,,0,,G. Bitadze REBOUND (Off:0 Def:1),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Mid-Range,16-24 Right Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M23.00S,2024-12-27T00:11:36.3Z,1,REGULAR,2pt,Jump Shot,[],1630591,25.312089356110377,56.372549019607845,1610612753,0,0,2024-12-27T00:12:00Z,90000,False,-32.0,185.0,1,left,MISS J. Suggs 18' pullup Shot,[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Center,18.81,Missed,,,,,,,,,,,,,,,,,,
10,PT11M22.00S,2024-12-27T00:11:37.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,0,0,2024-12-27T00:11:54Z,100000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Mid-Range,16-24 Center,,,9.0,,,,,,,,,,,,,,,,,
11,PT11M22.00S,2024-12-27T00:11:43.9Z,1,REGULAR,foul,personal,[],1629312,,,1610612753,0,0,2024-12-27T00:12:11Z,110000,False,,,0,,H. Highsmith personal FOUL (1 PF),"[1629312, 1629048]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202041.0,1.0,0.0,Bitadze,1629048.0,,,,,,,,,
13,PT11M12.00S,2024-12-27T00:12:07.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630243,6.915243101182654,49.50980392156863,1610612753,2,0,2024-12-27T00:12:12Z,130000,False,2.0,13.0,1,left,T. Queen cutting DUNK (2 PTS) (G. Bitadze 1 AST),"[1630243, 1629048]",1610612753.0,ORL,cutting,,,Queen,T. Queen,,,,,Restricted Area,0-8 Center,1.27,Made,,,,,,,,,,2.0,G. Bitadze,1629048.0,1.0,,,,,
15,PT11M05.00S,2024-12-27T00:12:16.8Z,1,REGULAR,turnover,out-of-bounds,[],1631170,,,1610612748,2,0,2024-12-27T00:12:24Z,150000,False,,,0,,J. Jaquez Jr. lost ball out-of-bounds TURNOVER (1 TO),[1631170],1610612748.0,MIA,lost ball,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,202026.0,,,,,,,,,1.0,,,,
16,PT10M51.00S,2024-12-27T00:12:37.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641783,7.046649145860711,54.166666666666664,1610612753,4,0,2024-12-27T00:12:40Z,160000,False,-21.0,14.0,1,left,T. da Silva Layup (2 PTS),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,2.49,Made,,,,,,,,,,2.0,,,,,,,,
