actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
83,PT04M47.00S,2024-11-14T00:18:54.2Z,1,REGULAR,substitution,in,[],1630167,,,1610612753,16,18,2024-11-14T00:21:45Z,820000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M31.00S,2024-11-14T00:22:01.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,90.62089356110381,47.549019607843135,1610612753,18,18,2024-11-14T00:22:24Z,830000,False,-12.0,36.0,1,right,F. Wagner driving Layup (11 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,3.78,Made,11.0,,,,,,,,,,,,,,,,,
87,PT04M20.00S,2024-11-14T00:22:11.9Z,1,REGULAR,3pt,Jump Shot,[],1630167,30.56833114323259,74.01960784313727,1610612754,18,18,2024-11-14T00:22:26Z,840000,False,-120.0,235.0,1,left,MISS O. Toppin 26' 3PT,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Left Center,26.37,Missed,,,,,,,,,,,,,,,,,,
88,PT04M20.00S,2024-11-14T00:22:11.9Z,1,REGULAR,rebound,defensive,[],1628371,,,1610612753,18,18,2024-11-14T00:26:47Z,850000,False,,,0,,J. Isaac REBOUND (Off:0 Def:1),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Left Center,,,,,,,87.0,1.0,1.0,0.0,,,,,,,,,,
89,PT04M01.00S,2024-11-14T00:22:31.2Z,1,REGULAR,3pt,Jump Shot,[],203484,72.09264126149803,81.12745098039215,1610612753,18,18,2024-11-14T00:22:36Z,860000,False,156.0,210.0,1,right,MISS K. Caldwell-Pope 26' 3PT,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,26.12,Missed,,,,,,,,,,,,,,,,,,
90,PT03M58.00S,2024-11-14T00:22:34.2Z,1,REGULAR,rebound,defensive,[],204456,,,1610612754,18,18,2024-11-14T00:22:36Z,870000,False,,,0,,T. McConnell REBOUND (Off:0 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Right Center,,,,,,,89.0,1.0,1.0,0.0,,,,,,,,,,
91,PT03M42.00S,2024-11-14T00:22:50.2Z,1,REGULAR,3pt,Jump Shot,[],1626167,32.14520367936925,53.92156862745098,1610612754,18,21,2024-11-14T00:22:53Z,880000,False,-20.0,250.0,1,left,M. Turner 25' 3PT  (8 PTS) (T. Haliburton 7 AST),"[1626167, 1630169]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,25.05,Made,8.0,T. Haliburton,1630169.0,7.0,,,,,,,,,,,,,,
93,PT03M23.00S,2024-11-14T00:23:09.0Z,1,REGULAR,3pt,Jump Shot,[],1630532,69.85873850197109,21.07843137254902,1610612753,18,21,2024-11-14T00:24:02Z,900000,False,-145.0,231.0,1,right,MISS F. Wagner 27' pullup 3PT,[1630532],1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,27.24,Missed,,,,,,,,,,,,,,,,,,
94,PT03M20.00S,2024-11-14T00:23:12.0Z,1,REGULAR,rebound,defensive,[],204456,,,1610612754,18,21,2024-11-14T00:23:20Z,910000,False,,,0,,T. McConnell REBOUND (Off:0 Def:2),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Left Center,,,,,,,93.0,2.0,2.0,0.0,,,,,,,,,,
95,PT03M18.00S,2024-11-14T00:23:14.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631097,9.674770039421814,44.11764705882353,1610612754,18,21,2024-11-14T00:23:26Z,920000,False,29.0,38.0,1,left,MISS B. Mathurin running Layup - blocked,"[1631097, 1630532]",1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,4.84,Missed,,,,,,,,,Wagner,1630532.0,,,,,,,,
96,PT03M18.00S,2024-11-14T00:23:14.4Z,1,REGULAR,block,,[],1630532,,,1610612754,18,21,2024-11-14T00:23:16Z,930000,False,,,0,,F. Wagner BLOCK (1 BLK),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
97,PT03M15.00S,2024-11-14T00:23:17.4Z,1,REGULAR,rebound,defensive,[],1641710,,,1610612753,18,21,2024-11-14T00:23:26Z,940000,False,,,0,,A. Black REBOUND (Off:0 Def:1),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,95.0,1.0,1.0,0.0,,,,,,,,,,
98,PT03M11.00S,2024-11-14T00:23:21.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629021,96.00854139290408,3.1862745098039214,1610612753,18,21,2024-11-14T00:23:31Z,950000,False,-234.0,-15.0,1,right,MISS M. Wagner running 3PT,[1629021],1610612753.0,ORL,running,,,Wagner,M. Wagner,,,,,Left Corner 3,24+ Left,23.46,Missed,,,,,,,,,,,,,,,,,,
99,PT03M08.00S,2024-11-14T00:23:24.2Z,1,REGULAR,rebound,defensive,[],1630167,,,1610612754,18,21,2024-11-14T00:23:31Z,960000,False,,,0,,O. Toppin REBOUND (Off:0 Def:1),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Left Corner 3,24+ Left,,,,,,,98.0,1.0,1.0,0.0,,,,,,,,,,
100,PT03M05.00S,2024-11-14T00:23:27.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630169,24.26084099868594,86.27450980392157,1610612754,18,21,2024-11-14T00:25:26Z,970000,False,-181.0,176.0,1,left,MISS T. Haliburton 25' running 3PT,[1630169],1610612754.0,IND,running,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,25.25,Missed,,,,,,,,,,,,,,,,,,
101,PT03M05.00S,2024-11-14T00:23:27.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612753,18,21,2024-11-14T00:25:51Z,980000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,100.0,,,,,,,,,,,,,
102,PT03M03.00S,2024-11-14T00:23:42.0Z,1,REGULAR,foul,personal,[],1626167,,,1610612753,18,21,2024-11-14T00:25:51Z,990000,False,,,0,,M. Turner loose ball personal FOUL (1 PF),"[1626167, 1628371]",1610612754.0,IND,loose ball,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1628953.0,,1.0,0.0,Isaac,1628371.0,,
105,PT03M03.00S,2024-11-14T00:23:54.7Z,1,REGULAR,substitution,out,[],203484,,,1610612753,18,21,2024-11-14T00:24:04Z,1020000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M03.00S,2024-11-14T00:23:54.7Z,1,REGULAR,substitution,out,[],1626167,,,1610612753,18,21,2024-11-14T00:24:04Z,1030000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M03.00S,2024-11-14T00:23:54.7Z,1,REGULAR,substitution,in,[],1641724,,,1610612753,18,21,2024-11-14T00:24:04Z,1040000,False,,,0,,SUB in: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M03.00S,2024-11-14T00:23:54.7Z,1,REGULAR,substitution,in,[],1642402,,,1610612753,18,21,2024-11-14T00:24:04Z,1050000,False,,,0,,SUB in: E. Freeman,[1642402],1610612754.0,IND,,,,Freeman,E. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M03.00S,2024-11-14T00:23:54.7Z,1,REGULAR,substitution,out,[],1631097,,,1610612753,18,21,2024-11-14T00:24:24Z,1060000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M03.00S,2024-11-14T00:23:54.7Z,1,REGULAR,substitution,in,[],1641716,,,1610612753,18,21,2024-11-14T00:24:24Z,1070000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M51.00S,2024-11-14T00:24:25.2Z,1,REGULAR,turnover,out-of-bounds,[],1629021,,,1610612753,18,21,2024-11-14T00:28:33Z,1090000,False,,,0,,M. Wagner bad pass out-of-bounds TURNOVER (1 TO),[1629021],1610612753.0,ORL,bad pass,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,1.0,,,,,,
113,PT02M51.00S,2024-11-14T00:24:37.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,18,21,2024-11-14T00:24:37Z,1100000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M51.00S,2024-11-14T00:24:54.3Z,1,REGULAR,substitution,out,[],1630532,,,1610612754,18,21,2024-11-14T00:26:51Z,1110000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M51.00S,2024-11-14T00:24:54.3Z,1,REGULAR,substitution,in,[],1630591,,,1610612754,18,21,2024-11-14T00:26:51Z,1120000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M43.00S,2024-11-14T00:27:23.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],204456,21.50131406044678,32.1078431372549,1610612754,18,23,2024-11-14T00:27:27Z,1130000,False,89.0,150.0,1,left,T. McConnell 17' pullup Jump Shot (2 PTS) (T. Haliburton 8 AST),"[204456, 1630169]",1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,Mid-Range,16-24 Right Center,17.43,Made,2.0,T. Haliburton,1630169.0,8.0,,,,,,,,,,,,,,
118,PT02M29.00S,2024-11-14T00:27:40.3Z,1,REGULAR,foul,personal,[],204456,,,1610612753,18,23,2024-11-14T00:27:51Z,1150000,False,,,0,,T. McConnell personal FOUL (1 PF),"[204456, 1641710]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,200832.0,,1.0,0.0,Black,1641710.0,,
120,PT02M22.00S,2024-11-14T00:28:09.3Z,1,REGULAR,foul,offensive,[],1629021,,,1610612753,18,23,2024-11-14T00:29:17Z,1170000,False,,,0,,M. Wagner off-the-ball offensive FOUL (1 PF),"[1629021, 1630169]",1610612753.0,ORL,off-the-ball,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1628953.0,,1.0,0.0,Haliburton,1630169.0,,
122,PT02M22.00S,2024-11-14T00:28:09.3Z,1,REGULAR,turnover,offensive foul,[],1629021,,,1610612753,18,23,2024-11-14T00:28:09Z,1190000,False,,,0,,M. Wagner offensive foul TURNOVER (2 TO),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1628953.0,2.0,,,,,,
123,PT02M08.00S,2024-11-14T00:28:29.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],204456,6.389618922470433,29.901960784313726,1610612754,18,23,2024-11-14T00:28:38Z,1200000,False,100.0,8.0,1,left,MISS T. McConnell 10' pullup Shot - blocked,"[204456, 1641724]",1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,10.08,Missed,,,,,,,,,Howard,1641724.0,,,,,,,,
124,PT02M08.00S,2024-11-14T00:28:29.6Z,1,REGULAR,block,,[],1641724,,,1610612754,18,23,2024-11-14T00:28:34Z,1210000,False,,,0,,J. Howard BLOCK (1 BLK),[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
125,PT02M08.00S,2024-11-14T00:28:29.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,18,23,2024-11-14T00:28:38Z,1220000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,123.0,,,,,,,,,,,,,
127,PT01M58.00S,2024-11-14T00:28:52.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641716,11.383048620236531,37.254901960784316,1610612754,18,23,2024-11-14T00:29:01Z,1240000,False,64.0,55.0,1,left,MISS J. Walker 8' driving floating bank Shot,[1641716],1610612754.0,IND,driving floating bank,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Right,8.38,Missed,,,,,,,,,,,,,,,,,,
128,PT01M57.00S,2024-11-14T00:28:53.0Z,1,REGULAR,rebound,defensive,[],1628371,,,1610612753,18,23,2024-11-14T00:29:01Z,1250000,False,,,0,,J. Isaac REBOUND (Off:0 Def:2),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,127.0,2.0,2.0,0.0,,,,,,,,,,
130,PT01M45.00S,2024-11-14T00:29:16.1Z,1,REGULAR,turnover,bad pass,[],1641710,,,1610612753,18,23,2024-11-14T00:29:20Z,1270000,False,,,0,,A. Black bad pass TURNOVER (1 TO),"[1641710, 1641716]",1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,1.0,,,,,Walker,1641716.0
131,PT01M45.00S,2024-11-14T00:29:16.1Z,1,REGULAR,steal,,[],1641716,,,1610612754,18,23,2024-11-14T00:29:17Z,1280000,False,,,0,,J. Walker STEAL (1 STL),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
132,PT01M34.00S,2024-11-14T00:29:27.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",204456,5.995400788436268,59.31372549019608,1610612754,18,23,2024-11-14T00:29:37Z,1290000,False,-47.0,4.0,1,left,MISS T. McConnell driving reverse Layup,[204456],1610612754.0,IND,driving reverse,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,4.68,Missed,,,,,,,,,,,,,,,,,,
133,PT01M29.00S,2024-11-14T00:29:31.8Z,1,REGULAR,rebound,offensive,[],1630167,,,1610612754,18,23,2024-11-14T00:29:31Z,1300000,False,,,0,,O. Toppin REBOUND (Off:1 Def:1),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,132.0,2.0,1.0,1.0,,,,,,,,,,
134,PT01M29.00S,2024-11-14T00:29:31.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630167,5.590000152587891,50.0,1610612754,18,25,2024-11-14T00:29:31Z,1310000,False,0.0,0.0,1,left,O. Toppin tip Layup (2 PTS),[1630167],1610612754.0,IND,tip,,,Toppin,O. Toppin,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
135,PT01M14.00S,2024-11-14T00:29:47.1Z,1,REGULAR,3pt,Jump Shot,[],1641710,71.96123521681997,83.33333333333334,1610612753,18,25,2024-11-14T00:29:52Z,1320000,False,167.0,211.0,1,right,MISS A. Black 26' 3PT,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Right Center,26.9,Missed,,,,,,,,,,,,,,,,,,
136,PT01M12.00S,2024-11-14T00:29:49.1Z,1,REGULAR,rebound,defensive,[],204456,,,1610612754,18,25,2024-11-14T00:29:52Z,1330000,False,,,0,,T. McConnell REBOUND (Off:0 Def:3),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Right Center,,,,,,,135.0,3.0,3.0,0.0,,,,,,,,,,
137,PT01M02.00S,2024-11-14T00:29:59.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642402,8.623521681997373,46.32352941176471,1610612754,18,25,2024-11-14T00:30:07Z,1340000,False,18.0,29.0,1,left,MISS E. Freeman cutting DUNK - blocked,"[1642402, 1628371]",1610612754.0,IND,cutting,,,Freeman,E. Freeman,,,,,Restricted Area,0-8 Center,3.4,Missed,,,,,,,,,Isaac,1628371.0,,,,,,,,
138,PT01M02.00S,2024-11-14T00:29:59.3Z,1,REGULAR,block,,[],1628371,,,1610612754,18,25,2024-11-14T00:30:01Z,1350000,False,,,0,,J. Isaac BLOCK (1 BLK),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
139,PT00M59.60S,2024-11-14T00:30:01.7Z,1,REGULAR,rebound,defensive,[],1630591,,,1610612753,18,25,2024-11-14T00:30:07Z,1360000,False,,,0,,J. Suggs REBOUND (Off:0 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,,,,137.0,1.0,1.0,0.0,,,,,,,,,,
140,PT00M57.00S,2024-11-14T00:30:05.3Z,1,REGULAR,turnover,lost ball,[],1641710,,,1610612753,18,25,2024-11-14T00:35:16Z,1370000,False,,,0,,A. Black lost ball TURNOVER (2 TO),"[1641710, 1641716]",1610612753.0,ORL,,,,Black,A. Black,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,2.0,,,,,Walker,1641716.0
141,PT00M57.00S,2024-11-14T00:30:05.3Z,1,REGULAR,steal,,[],1641716,,,1610612754,18,25,2024-11-14T00:30:07Z,1380000,False,,,0,,J. Walker STEAL (2 STL),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
142,PT00M54.90S,2024-11-14T00:30:10.4Z,1,REGULAR,turnover,out-of-bounds,[],1641716,,,1610612754,18,25,2024-11-14T00:30:27Z,1390000,False,,,0,,J. Walker bad pass out-of-bounds TURNOVER (1 TO),[1641716],1610612754.0,IND,bad pass,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1628953.0,1.0,,,,,,
143,PT00M54.90S,2024-11-14T00:30:18.5Z,1,REGULAR,substitution,out,[],1630169,,,1610612753,18,25,2024-11-14T00:30:49Z,1400000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT00M54.90S,2024-11-14T00:30:18.5Z,1,REGULAR,substitution,out,[],1642402,,,1610612753,18,25,2024-11-14T00:30:49Z,1410000,False,,,0,,SUB out: E. Freeman,[1642402],1610612754.0,IND,,,,Freeman,E. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT00M54.90S,2024-11-14T00:30:18.5Z,1,REGULAR,substitution,in,[],1627783,,,1610612753,18,25,2024-11-14T00:30:49Z,1420000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT00M54.90S,2024-11-14T00:30:18.5Z,1,REGULAR,substitution,in,[],1642277,,,1610612753,18,25,2024-11-14T00:30:49Z,1430000,False,,,0,,SUB in: J. Furphy,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M36.10S,2024-11-14T00:31:09.2Z,1,REGULAR,turnover,lost ball,[],1630591,,,1610612753,18,25,2024-11-14T00:31:30Z,1440000,False,,,0,,J. Suggs lost ball TURNOVER (2 TO),"[1630591, 1642277]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,2.0,,,,,Furphy,1642277.0
148,PT00M36.10S,2024-11-14T00:31:09.2Z,1,REGULAR,steal,,[],1642277,,,1610612754,18,25,2024-11-14T00:31:10Z,1450000,False,,,0,,J. Furphy STEAL (1 STL),[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
149,PT00M32.40S,2024-11-14T00:31:13.2Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642277,6.258212877792378,46.568627450980394,1610612754,18,27,2024-11-14T00:32:32Z,1460000,False,17.0,6.0,1,left,J. Furphy running DUNK (2 PTS) (T. McConnell 1 AST),"[1642277, 204456]",1610612754.0,IND,running,,,Furphy,J. Furphy,,,,,Restricted Area,0-8 Center,1.83,Made,2.0,T. McConnell,204456.0,1.0,,,,,,,,,,,,,,
151,PT00M11.00S,2024-11-14T00:31:41.2Z,1,REGULAR,foul,offensive,[],1629021,,,1610612753,18,27,2024-11-14T00:33:21Z,1480000,False,,,0,,M. Wagner offensive FOUL (2 PF),"[1629021, 204456]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,2005.0,,2.0,0.0,McConnell,204456.0,,
153,PT00M11.00S,2024-11-14T00:31:41.2Z,1,REGULAR,turnover,offensive foul,[],1629021,,,1610612753,18,27,2024-11-14T00:31:41Z,1500000,False,,,0,,M. Wagner offensive foul TURNOVER (3 TO),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,2005.0,3.0,,,,,,
154,PT00M11.00S,2024-11-14T00:31:51.3Z,1,REGULAR,substitution,out,[],1641724,,,1610612754,18,27,2024-11-14T00:32:06Z,1510000,False,,,0,,SUB out: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M11.00S,2024-11-14T00:31:51.3Z,1,REGULAR,substitution,out,[],1642277,,,1610612754,18,27,2024-11-14T00:32:06Z,1520000,False,,,0,,SUB out: J. Furphy,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M11.00S,2024-11-14T00:31:51.3Z,1,REGULAR,substitution,in,[],203484,,,1610612754,18,27,2024-11-14T00:32:06Z,1530000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M11.00S,2024-11-14T00:31:51.3Z,1,REGULAR,substitution,in,[],1630169,,,1610612754,18,27,2024-11-14T00:32:06Z,1540000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT00M01.90S,2024-11-14T00:32:25.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630169,10.5946123521682,23.52941176470588,1610612754,18,27,2024-11-14T00:34:08Z,1550000,False,132.0,47.0,1,left,MISS T. Haliburton 14' driving floating bank Shot,[1630169],1610612754.0,IND,driving floating bank,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Right,14.05,Missed,,,,,,,,,,,,,,,,,,
159,PT00M01.90S,2024-11-14T00:32:25.4Z,1,REGULAR,rebound,defensive,[],1628371,,,1610612753,18,27,2024-11-14T00:32:31Z,1560000,False,,,0,,J. Isaac REBOUND (Off:0 Def:3),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Mid-Range,8-16 Right,,,,,,,158.0,3.0,3.0,0.0,,,,,,,,,,
160,PT00M00.00S,2024-11-14T00:32:29.4Z,1,REGULAR,period,end,[],0,,,1610612753,18,27,2024-11-14T00:32:29Z,1570000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2024-11-14T00:34:42.0Z,2,REGULAR,substitution,out,['startperiod'],203484,,,1610612753,18,27,2024-11-14T00:35:09Z,1580000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2024-11-14T00:34:42.0Z,2,REGULAR,substitution,out,['startperiod'],1630169,,,1610612753,18,27,2024-11-14T00:35:09Z,1590000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2024-11-14T00:34:42.0Z,2,REGULAR,substitution,in,['startperiod'],1641724,,,1610612753,18,27,2024-11-14T00:35:09Z,1600000,False,,,0,,SUB in: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2024-11-14T00:34:42.0Z,2,REGULAR,substitution,in,['startperiod'],1642277,,,1610612753,18,27,2024-11-14T00:35:09Z,1610000,False,,,0,,SUB in: J. Furphy,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2024-11-14T00:35:13.7Z,2,REGULAR,period,start,[],0,,,1610612753,18,27,2024-11-14T00:35:13Z,1620000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT11M42.00S,2024-11-14T00:35:31.0Z,2,REGULAR,3pt,Jump Shot,[],1641724,92.46057818659659,95.09803921568627,1610612753,21,27,2024-11-14T00:35:35Z,1630000,False,225.0,18.0,1,right,J. Howard 3PT  (3 PTS) (J. Suggs 1 AST),"[1641724, 1630591]",1610612753.0,ORL,,,,Howard,J. Howard,,,,,Right Corner 3,24+ Right,22.62,Made,3.0,J. Suggs,1630591.0,1.0,,,,,,,,,,,,,,
169,PT11M22.00S,2024-11-14T00:36:07.6Z,2,REGULAR,foul,personal,['2freethrow'],1628371,,,1610612754,21,27,2024-11-14T00:36:20Z,1660000,False,,,0,,J. Isaac shooting personal FOUL (1 PF) (Siakam 2 FT),"[1628371, 1627783]",1610612753.0,ORL,shooting,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2005.0,,1.0,0.0,Siakam,1627783.0,,
171,PT11M22.00S,2024-11-14T00:36:36.2Z,2,REGULAR,freethrow,1 of 2,[],1627783,,,1610612754,21,28,2024-11-14T00:36:36Z,1680000,False,,,0,,P. Siakam Free Throw 1 of 2 (6 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
