actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
24,PT09M46.00S,2024-12-29T20:44:21.1Z,1,REGULAR,rebound,defensive,[],1630591,,,1610612753,2,5,2024-12-29T20:52:12Z,240000,False,,,0,,J. Suggs REBOUND (Off:0 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,22.0,1.0,1.0,0.0,,,,,,,,,,
25,PT09M43.00S,2024-12-29T20:44:22.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203484,6.915243101182654,52.450980392156865,1610612753,2,5,2024-12-29T20:50:33Z,250000,False,-12.0,13.0,1,left,MISS K. Caldwell-Pope running Layup,[203484],1610612753.0,ORL,running,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,1.75,Missed,,,,,,,,,,,,,,,,,,
26,PT09M42.00S,2024-12-29T20:44:23.9Z,1,REGULAR,rebound,offensive,[],1630591,,,1610612753,2,5,2024-12-29T20:50:33Z,260000,False,,,0,,J. Suggs REBOUND (Off:1 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,,,,25.0,2.0,1.0,1.0,,,,,,,,,,
54,PT09M40.00S,2024-12-29T20:44:25.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630591,5.568331143232584,51.22549019607843,1610612753,2,5,2024-12-29T20:51:30Z,265000,False,-6.0,0.0,1,left,MISS J. Suggs tip Layup,[1630591],1610612753.0,ORL,tip,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,0.61,Missed,,,,,,,,,,,,,,,,,,
55,PT09M39.00S,2024-12-29T20:44:26.7Z,1,REGULAR,rebound,offensive,[],1629048,,,1610612753,2,5,2024-12-29T20:51:30Z,267500,False,,,0,,G. Bitadze REBOUND (Off:1 Def:0),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,54.0,1.0,0.0,1.0,,,,,,,,,,
27,PT09M34.00S,2024-12-29T20:44:28.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629048,5.590000152587891,50.0,1610612753,4,5,2024-12-29T20:51:30Z,270000,False,0.0,0.0,1,left,G. Bitadze tip Layup (4 PTS),[1629048],1610612753.0,ORL,tip,,,Bitadze,G. Bitadze,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
29,PT09M23.00S,2024-12-29T20:44:40.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630553,86.15308804204993,38.23529411764706,1610612751,4,7,2024-12-29T20:44:45Z,280000,False,-59.0,78.0,1,right,K. Johnson 9' driving floating Jump Shot (5 PTS) (B. Simmons 1 AST),"[1630553, 1627732]",1610612751.0,BKN,driving floating,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Left,9.74,Made,5.0,B. Simmons,1627732.0,1.0,,,,,,,,,,,,,,
31,PT09M05.00S,2024-12-29T20:44:57.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641783,6.1268068331143235,49.50980392156863,1610612753,6,7,2024-12-29T20:48:03Z,300000,False,2.0,5.0,1,left,T. da Silva cutting finger roll Layup (2 PTS) (G. Bitadze 1 AST),"[1641783, 1629048]",1610612753.0,ORL,cutting finger roll,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,0.57,Made,2.0,G. Bitadze,1629048.0,1.0,,,,,,,,,,,,,,
33,PT08M53.00S,2024-12-29T20:45:10.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627732,93.11760840998686,50.49019607843137,1610612751,6,9,2024-12-29T20:45:15Z,320000,False,2.0,12.0,1,right,B. Simmons driving Layup (4 PTS),[1627732],1610612751.0,BKN,driving,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,1.25,Made,4.0,,,,,,,,,,,,,,,,,
34,PT08M33.00S,2024-12-29T20:45:29.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629048,9.280551905387648,48.03921568627451,1610612753,8,9,2024-12-29T20:45:36Z,330000,False,10.0,35.0,1,left,G. Bitadze bank Hook (6 PTS) (J. Suggs 1 AST),"[1629048, 1630591]",1610612753.0,ORL,bank,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,3.61,Made,6.0,J. Suggs,1630591.0,1.0,,,,,,,,,,,,,,
36,PT08M16.00S,2024-12-29T20:45:49.7Z,1,REGULAR,foul,personal,[],1630591,,,1610612751,8,9,2024-12-29T20:46:07Z,350000,False,,,0,,J. Suggs personal FOUL (1 PF),"[1630591, 1630553]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1628954.0,,,,1.0,0.0,Johnson,1630553.0,,
38,PT08M13.00S,2024-12-29T20:46:17.0Z,1,REGULAR,3pt,Jump Shot,[],1630553,94.03745072273325,96.32352941176471,1610612751,8,9,2024-12-29T20:46:22Z,370000,False,232.0,4.0,1,right,MISS K. Johnson 3PT,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,23.16,Missed,,,,,,,,,,,,,,,,,,
39,PT08M09.00S,2024-12-29T20:46:21.0Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,8,9,2024-12-29T20:46:22Z,380000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Right Corner 3,24+ Right,,,,,,,38.0,1.0,1.0,0.0,,,,,,,,,,
40,PT08M00.00S,2024-12-29T20:46:29.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,5.995400788436268,50.98039215686274,1610612753,10,9,2024-12-29T20:49:52Z,390000,False,-5.0,4.0,1,left,W. Carter Jr. cutting DUNK (2 PTS) (T. da Silva 1 AST),"[1628976, 1641783]",1610612753.0,ORL,cutting,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,0.63,Made,2.0,T. da Silva,1641783.0,1.0,,,,,,,,,,,,,,
43,PT07M43.00S,2024-12-29T20:46:58.5Z,1,REGULAR,violation,kicked ball,[],203484,,,1610612751,10,9,2024-12-29T20:47:09Z,420000,False,,,0,,K. Caldwell-Pope kicked ball VIOLATION,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,1628954.0,,,,,,,,,
44,PT07M28.00S,2024-12-29T20:47:15.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,84.70762155059133,40.44117647058824,1610612751,10,9,2024-12-29T20:47:20Z,430000,False,-48.0,91.0,1,right,MISS N. Claxton 10' turnaround Hook,[1629651],1610612751.0,BKN,turnaround,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,10.3,Missed,,,,,,,,,,,,,,,,,,
45,PT07M25.00S,2024-12-29T20:47:18.9Z,1,REGULAR,rebound,defensive,[],1629048,,,1610612753,10,9,2024-12-29T20:47:20Z,440000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:1),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,44.0,2.0,1.0,1.0,,,,,,,,,,
46,PT07M13.00S,2024-12-29T20:47:32.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,5.732588699080158,54.65686274509803,1610612753,12,9,2024-12-29T20:47:53Z,450000,False,-23.0,1.0,1,left,W. Carter Jr. driving reverse Layup (4 PTS) (K. Caldwell-Pope 2 AST),"[1628976, 203484]",1610612753.0,ORL,driving reverse,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,2.33,Made,4.0,K. Caldwell-Pope,203484.0,2.0,,,,,,,,,,,,,,
48,PT07M13.00S,2024-12-29T20:47:39.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,12,9,2024-12-29T20:47:39Z,470000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M13.00S,2024-12-29T20:50:04.8Z,1,REGULAR,substitution,out,[],1630553,,,1610612751,12,9,2024-12-29T20:50:30Z,480000,False,,,0,,SUB out: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M13.00S,2024-12-29T20:50:04.8Z,1,REGULAR,substitution,in,[],1630592,,,1610612751,12,9,2024-12-29T20:50:30Z,490000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M00.00S,2024-12-29T20:50:48.6Z,1,REGULAR,3pt,Jump Shot,[],1629661,73.53810775295663,13.480392156862745,1610612751,12,12,2024-12-29T20:50:54Z,500000,False,-183.0,196.0,1,right,C. Johnson 26' 3PT  (3 PTS) (B. Simmons 2 AST),"[1629661, 1627732]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,26.8,Made,3.0,B. Simmons,1627732.0,2.0,,,,,,,,,,,,,,
53,PT06M34.00S,2024-12-29T20:51:13.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,5.995400788436268,50.73529411764706,1610612753,14,12,2024-12-29T20:51:18Z,520000,False,-4.0,4.0,1,left,W. Carter Jr. driving DUNK (6 PTS),[1628976],1610612753.0,ORL,driving,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,0.54,Made,6.0,,,,,,,,,,,,,,,,,
56,PT06M09.00S,2024-12-29T20:51:39.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627732,92.59198423127464,61.274509803921575,1610612751,14,14,2024-12-29T20:51:46Z,530000,False,56.0,17.0,1,right,B. Simmons turnaround Hook (6 PTS) (C. Johnson 3 AST),"[1627732, 1629661]",1610612751.0,BKN,turnaround,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),0-8 Center,5.89,Made,6.0,C. Johnson,1629661.0,3.0,,,,,,,,,,,,,,
58,PT05M54.00S,2024-12-29T20:51:54.0Z,1,REGULAR,3pt,Jump Shot,[],1641783,30.436925098554536,24.019607843137255,1610612753,14,14,2024-12-29T20:51:59Z,550000,False,130.0,234.0,1,left,MISS T. da Silva 26' 3PT,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Right Center,26.73,Missed,,,,,,,,,,,,,,,,,,
59,PT05M50.00S,2024-12-29T20:51:58.0Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,14,14,2024-12-29T20:51:59Z,560000,False,,,0,,N. Claxton REBOUND (Off:0 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,,,,,58.0,2.0,2.0,0.0,,,,,,,,,,
60,PT05M44.00S,2024-12-29T20:52:07.7Z,1,REGULAR,turnover,out-of-bounds,[],1629661,,,1610612751,14,14,2024-12-29T20:52:19Z,570000,False,,,0,,C. Johnson bad pass out-of-bounds TURNOVER (1 TO),[1629661],1610612751.0,BKN,bad pass,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,2004.0,1.0,,,,,,,,
61,PT05M44.00S,2024-12-29T20:52:13.9Z,1,REGULAR,substitution,out,[],1641730,,,1610612753,14,14,2024-12-29T20:52:24Z,580000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT05M44.00S,2024-12-29T20:52:13.9Z,1,REGULAR,substitution,in,[],1631213,,,1610612753,14,14,2024-12-29T20:52:24Z,590000,False,,,0,,SUB in: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT05M31.00S,2024-12-29T20:52:52.7Z,1,REGULAR,foul,personal,[],1629651,,,1610612753,14,14,2024-12-29T20:53:08Z,610000,False,,,0,,N. Claxton personal FOUL (1 PF),"[1629651, 1641783]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1628954.0,,,,1.0,0.0,da Silva,1641783.0,,
66,PT05M31.00S,2024-12-29T20:53:01.1Z,1,REGULAR,substitution,out,[],1628976,,,1610612753,14,14,2024-12-29T20:53:05Z,630000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M31.00S,2024-12-29T20:53:01.1Z,1,REGULAR,substitution,in,[],1628371,,,1610612753,14,14,2024-12-29T20:53:05Z,640000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M23.00S,2024-12-29T20:53:20.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203484,24.917871222076215,63.725490196078425,1610612753,16,14,2024-12-29T20:53:26Z,650000,False,-69.0,182.0,1,left,K. Caldwell-Pope 19' pullup Jump Shot (2 PTS) (J. Suggs 2 AST),"[203484, 1630591]",1610612753.0,ORL,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Left Center,19.42,Made,2.0,J. Suggs,1630591.0,2.0,,,,,,,,,,,,,,
70,PT05M06.00S,2024-12-29T20:53:40.2Z,1,REGULAR,turnover,out-of-bounds,[],1629661,,,1610612751,16,14,2024-12-29T20:53:51Z,670000,False,,,0,,C. Johnson bad pass out-of-bounds TURNOVER (2 TO),[1629661],1610612751.0,BKN,bad pass,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628951.0,2.0,,,,,,,,
71,PT04M52.00S,2024-12-29T20:54:00.3Z,1,REGULAR,turnover,bad pass,[],1641783,,,1610612753,16,14,2024-12-29T20:54:05Z,680000,False,,,0,,T. da Silva bad pass TURNOVER (1 TO),"[1641783, 1629651]",1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,1.0,,,,,,,Claxton,1629651.0
72,PT04M52.00S,2024-12-29T20:54:00.3Z,1,REGULAR,steal,,[],1629651,,,1610612751,16,14,2024-12-29T20:54:03Z,690000,False,,,0,,N. Claxton STEAL (1 STL),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
73,PT04M48.00S,2024-12-29T20:54:07.8Z,1,REGULAR,foul,personal,['2freethrow'],1630591,,,1610612751,16,14,2024-12-29T20:54:19Z,700000,False,,,0,,J. Suggs shooting personal FOUL (2 PF) (Claxton 2 FT),"[1630591, 1629651]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628954.0,,,,2.0,0.0,Claxton,1629651.0,,
75,PT04M48.00S,2024-12-29T20:54:31.7Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629651,,,1610612751,16,14,2024-12-29T20:54:31Z,720000,False,,,0,,MISS N. Claxton Free Throw 1 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
76,PT04M48.00S,2024-12-29T20:54:31.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,16,14,2024-12-29T20:54:31Z,730000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,75.0,,,,,,,,,,,,,
77,PT04M48.00S,2024-12-29T20:54:33.0Z,1,REGULAR,substitution,out,[],1630591,,,1610612751,16,14,2024-12-29T20:54:56Z,740000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M48.00S,2024-12-29T20:54:33.0Z,1,REGULAR,substitution,out,[],1629661,,,1610612751,16,14,2024-12-29T20:54:56Z,750000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M48.00S,2024-12-29T20:54:33.0Z,1,REGULAR,substitution,in,[],203914,,,1610612751,16,14,2024-12-29T20:54:56Z,760000,False,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M48.00S,2024-12-29T20:54:33.0Z,1,REGULAR,substitution,in,[],1630560,,,1610612751,16,14,2024-12-29T20:54:56Z,770000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M48.00S,2024-12-29T20:55:00.0Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629651,,,1610612751,16,15,2024-12-29T20:55:00Z,780000,False,,,0,,N. Claxton Free Throw 2 of 2 (1 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
82,PT04M29.00S,2024-12-29T20:55:19.6Z,1,REGULAR,3pt,Jump Shot,[],203914,6.783837056504599,94.36274509803921,1610612753,19,15,2024-12-29T20:55:25Z,790000,False,-222.0,11.0,1,left,G. Harris 3PT  (3 PTS) (J. Isaac 1 AST),"[203914, 1628371]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,Left Corner 3,24+ Left,22.21,Made,3.0,J. Isaac,1628371.0,1.0,,,,,,,,,,,,,,
106,PT04M05.00S,2024-12-29T20:55:31.8Z,1,REGULAR,turnover,lost ball,[],1630560,,,1610612751,19,15,2024-12-29T20:59:09Z,805000,False,,,0,,C. Thomas lost ball TURNOVER (1 TO),"[1630560, 1628371]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,,,,,,,Isaac,1628371.0
107,PT04M05.00S,2024-12-29T20:55:31.8Z,1,REGULAR,steal,,[],1628371,,,1610612753,19,15,2024-12-29T20:59:09Z,807500,False,,,0,,J. Isaac STEAL (1 STL),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
87,PT04M03.00S,2024-12-29T20:55:50.7Z,1,REGULAR,turnover,out-of-bounds,[],1628371,,,1610612753,19,15,2024-12-29T20:56:00Z,840000,False,,,0,,J. Isaac bad pass out-of-bounds TURNOVER (1 TO),[1628371],1610612753.0,ORL,bad pass,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1628954.0,1.0,,,,,,,,
88,PT04M03.00S,2024-12-29T20:55:54.4Z,1,REGULAR,substitution,out,[],203484,,,1610612751,19,15,2024-12-29T20:56:13Z,850000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M03.00S,2024-12-29T20:55:54.4Z,1,REGULAR,substitution,out,[],1627732,,,1610612751,19,15,2024-12-29T20:56:13Z,860000,False,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M03.00S,2024-12-29T20:55:54.4Z,1,REGULAR,substitution,out,[],1629651,,,1610612751,19,15,2024-12-29T20:56:13Z,870000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M03.00S,2024-12-29T20:55:54.4Z,1,REGULAR,substitution,in,[],1630243,,,1610612751,19,15,2024-12-29T20:56:13Z,880000,False,,,0,,SUB in: T. Queen,[1630243],1610612753.0,ORL,,,,Queen,T. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
