actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
16,PT11M02.00S,2024-11-09T00:12:15.5Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630532,87.46714848883047,45.83333333333333,1610612753,4,0,2024-11-09T00:20:10Z,160000,False,-21.0,65.0,1,right,F. Wagner 6' driving floating Jump Shot (4 PTS),[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,6.85,Made,,,,,4.0,,,,,,,,,,,,,
17,PT10M49.00S,2024-11-09T00:12:29.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630526,11.251642575558476,53.67647058823529,1610612740,4,0,2024-11-09T00:12:40Z,170000,False,-18.0,53.0,1,left,MISS J. Robinson-Earl Layup,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,In The Paint (Non-RA),0-8 Center,5.64,Missed,,,,,,,,,,,,,,,,,,
18,PT10M49.00S,2024-11-09T00:12:29.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,4,0,2024-11-09T00:12:40Z,180000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,17.0,,,,,,,,,,,,,,,,,
20,PT10M46.00S,2024-11-09T00:12:51.6Z,1,REGULAR,turnover,bad pass,[],1630631,,,1610612740,4,0,2024-11-09T00:12:56Z,200000,False,,,0,,J. Alvarado bad pass TURNOVER (1 TO),"[1630631, 1629048]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,Bitadze,1629048.0,,,,,,,,,,
21,PT10M46.00S,2024-11-09T00:12:51.6Z,1,REGULAR,steal,,[],1629048,,,1610612753,4,0,2024-11-09T00:13:16Z,210000,False,,,0,,G. Bitadze STEAL (1 STL),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
22,PT10M42.00S,2024-11-09T00:12:56.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203484,93.24901445466492,53.92156862745098,1610612753,6,0,2024-11-09T00:13:12Z,220000,False,20.0,11.0,1,right,K. Caldwell-Pope running Layup (2 PTS) (G. Bitadze 1 AST),"[203484, 1629048]",1610612753.0,ORL,running,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,2.25,Made,,,,,2.0,,,,,G. Bitadze,1629048.0,1.0,,,,,,
94,PT10M42.00S,2024-11-09T00:14:36.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,6,0,2024-11-09T00:26:15Z,235000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,PT10M22.00S,2024-11-09T00:16:16.7Z,1,REGULAR,2pt,Jump Shot,[],1627742,7.5722733245729295,77.45098039215686,1610612740,6,2,2024-11-09T00:21:50Z,240000,False,-137.0,19.0,1,left,B. Ingram 13' step back Jump Shot (2 PTS) (J. Alvarado 1 AST),"[1627742, 1630631]",1610612740.0,NOP,step back,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Left,13.86,Made,,,,,2.0,,,,,J. Alvarado,1630631.0,1.0,,,,,,
29,PT09M59.00S,2024-11-09T00:16:39.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641783,92.72339027595268,47.549019607843135,1610612753,8,2,2024-11-09T00:16:45Z,260000,False,-12.0,16.0,1,right,T. da Silva cutting Layup (2 PTS) (F. Wagner 1 AST),"[1641783, 1630532]",1610612753.0,ORL,cutting,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,2.01,Made,,,,,2.0,,,,,F. Wagner,1630532.0,1.0,,,,,,
34,PT09M41.00S,2024-11-09T00:16:58.1Z,1,REGULAR,3pt,Jump Shot,[],1627742,30.56833114323259,70.58823529411765,1610612740,8,2,2024-11-09T00:55:02Z,310000,False,-103.0,235.0,1,left,MISS B. Ingram 25' 3PT,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,25.64,Missed,,,,,,,,,,,,,,,,,,
35,PT09M38.00S,2024-11-09T00:17:00.4Z,1,REGULAR,rebound,defensive,[],1630591,,,1610612753,8,2,2024-11-09T00:17:00Z,320000,False,,,0,,J. Suggs REBOUND (Off:0 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,34.0,1.0,1.0,0.0,,,,,,,,,,,,,,
36,PT09M35.00S,2024-11-09T00:17:03.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641783,77.21747700394218,10.53921568627451,1610612753,11,2,2024-11-09T00:18:13Z,330000,False,-197.0,162.0,1,right,T. da Silva 25' 3PT running (5 PTS) (K. Caldwell-Pope 1 AST),"[1641783, 203484]",1610612753.0,ORL,running,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Left Center,25.51,Made,,,,,5.0,,,,,K. Caldwell-Pope,203484.0,1.0,,,,,,
38,PT09M25.00S,2024-11-09T00:17:17.6Z,1,REGULAR,foul,personal,['2freethrow'],1641783,,,1610612740,11,2,2024-11-09T00:17:46Z,350000,False,,,0,,T. da Silva shooting personal FOUL (1 PF) (Robinson-Earl 2 FT),"[1641783, 1630526]",1610612753.0,ORL,shooting,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2003.0,,,,1.0,0.0,Robinson-Earl,1630526.0,,
40,PT09M25.00S,2024-11-09T00:17:46.9Z,1,REGULAR,freethrow,1 of 2,[],1630526,,,1610612740,11,3,2024-11-09T00:17:46Z,370000,False,,,0,,J. Robinson-Earl Free Throw 1 of 2 (1 PTS),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
41,PT09M25.00S,2024-11-09T00:18:03.7Z,1,REGULAR,freethrow,2 of 2,[],1630526,,,1610612740,11,4,2024-11-09T00:18:03Z,380000,False,,,0,,J. Robinson-Earl Free Throw 2 of 2 (2 PTS),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
42,PT09M06.00S,2024-11-09T00:18:26.7Z,1,REGULAR,foul,personal,['2freethrow'],1630526,,,1610612753,11,4,2024-11-09T00:18:37Z,390000,False,,,0,,J. Robinson-Earl shooting personal FOUL (1 PF) (Wagner 2 FT),"[1630526, 1630532]",1610612740.0,NOP,shooting,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2002.0,,,,1.0,0.0,Wagner,1630532.0,,
44,PT09M06.00S,2024-11-09T00:18:50.8Z,1,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,11,4,2024-11-09T00:18:50Z,410000,False,,,0,,MISS F. Wagner Free Throw 1 of 2,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
45,PT09M06.00S,2024-11-09T00:18:50.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,11,4,2024-11-09T00:18:50Z,420000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,44.0,,,,,,,,,,,,,,,,,
46,PT09M06.00S,2024-11-09T00:19:06.6Z,1,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,12,4,2024-11-09T00:19:06Z,430000,False,,,0,,F. Wagner Free Throw 2 of 2 (5 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
47,PT08M55.00S,2024-11-09T00:19:19.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,14.536793692509855,48.77450980392157,1610612740,12,4,2024-11-09T00:19:31Z,440000,False,6.0,84.0,1,left,MISS J. Alvarado 8' driving floating Shot,[1630631],1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,8.43,Missed,,,,,,,,,,,,,,,,,,
48,PT08M52.00S,2024-11-09T00:19:21.8Z,1,REGULAR,rebound,offensive,[],1630631,,,1610612740,12,4,2024-11-09T00:19:21Z,450000,False,,,0,,J. Alvarado REBOUND (Off:1 Def:0),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,,,47.0,1.0,0.0,1.0,,,,,,,,,,,,,,
49,PT08M50.00S,2024-11-09T00:19:24.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630631,12.302890932982917,50.0,1610612740,12,4,2024-11-09T00:19:36Z,460000,False,0.0,63.0,1,left,MISS J. Alvarado 6' floating Shot,[1630631],1610612740.0,NOP,floating,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,6.31,Missed,,,,,,,,,,,,,,,,,,
50,PT08M48.00S,2024-11-09T00:19:26.0Z,1,REGULAR,rebound,offensive,[],1630526,,,1610612740,12,4,2024-11-09T00:19:36Z,470000,False,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:0),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,In The Paint (Non-RA),0-8 Center,,,49.0,1.0,0.0,1.0,,,,,,,,,,,,,,
51,PT08M46.00S,2024-11-09T00:19:27.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630526,6.521024967148489,54.90196078431373,1610612740,12,6,2024-11-09T01:23:23Z,480000,False,-25.0,9.0,1,left,J. Robinson-Earl putback Layup (4 PTS),[1630526],1610612740.0,NOP,putback,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,2.6,Made,,,,,4.0,,,,,,,,,,,,,
52,PT08M30.00S,2024-11-09T00:19:44.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629048,92.59198423127464,48.28431372549019,1610612753,14,6,2024-11-09T00:19:54Z,490000,False,-9.0,17.0,1,right,G. Bitadze alley-oop DUNK (2 PTS) (F. Wagner 2 AST),"[1629048, 1630532]",1610612753.0,ORL,alley-oop,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,1.91,Made,,,,,2.0,,,,,F. Wagner,1630532.0,2.0,,,,,,
54,PT08M09.00S,2024-11-09T00:20:05.2Z,1,REGULAR,turnover,bad pass,[],1627742,,,1610612740,14,6,2024-11-09T00:20:10Z,510000,False,,,0,,B. Ingram bad pass TURNOVER (2 TO),"[1627742, 203484]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Center,,,,,,,,2.0,Caldwell-Pope,203484.0,,,,,,,,,,
55,PT08M09.00S,2024-11-09T00:20:05.2Z,1,REGULAR,steal,,[],203484,,,1610612753,14,6,2024-11-09T00:20:07Z,520000,False,,,0,,K. Caldwell-Pope STEAL (2 STL),[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
56,PT08M05.00S,2024-11-09T00:20:09.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629048,93.11760840998686,49.754901960784316,1610612753,16,6,2024-11-09T00:20:20Z,530000,False,-1.0,12.0,1,right,G. Bitadze running DUNK (4 PTS) (K. Caldwell-Pope 2 AST),"[1629048, 203484]",1610612753.0,ORL,running,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,4.0,,,,,K. Caldwell-Pope,203484.0,2.0,,,,,,
58,PT07M52.00S,2024-11-09T00:20:25.0Z,1,REGULAR,foul,personal,[],1630532,,,1610612740,16,6,2024-11-09T00:20:36Z,550000,False,,,0,,F. Wagner personal FOUL (1 PF),"[1630532, 1627742]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2003.0,,,,1.0,0.0,Ingram,1627742.0,,
60,PT07M38.00S,2024-11-09T00:21:00.1Z,1,REGULAR,2pt,Jump Shot,[],1630527,23.73521681997372,49.26470588235294,1610612740,16,8,2024-11-09T00:21:07Z,570000,False,4.0,171.0,1,left,B. Boston Jr. 17' pullup Jump Shot (2 PTS) (B. Ingram 1 AST),"[1630527, 1627742]",1610612740.0,NOP,pullup,,,Boston Jr.,B. Boston Jr.,,,,,Mid-Range,16-24 Center,17.06,Made,,,,,2.0,,,,,B. Ingram,1627742.0,1.0,,,,,,
62,PT07M21.00S,2024-11-09T00:21:20.5Z,1,REGULAR,foul,personal,[],1627742,,,1610612753,16,8,2024-11-09T00:21:27Z,590000,False,,,0,,B. Ingram personal FOUL (1 PF),"[1627742, 1630532]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2002.0,,,,1.0,0.0,Wagner,1630532.0,,
64,PT07M12.00S,2024-11-09T00:21:50.9Z,1,REGULAR,3pt,Jump Shot,[],1641783,90.09526938239159,95.58823529411765,1610612753,16,8,2024-11-09T00:21:55Z,610000,False,228.0,41.0,1,right,MISS T. da Silva 3PT,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Right Corner 3,24+ Right,23.15,Missed,,,,,,,,,,,,,,,,,,
65,PT07M10.00S,2024-11-09T00:21:53.5Z,1,REGULAR,rebound,offensive,[],1629048,,,1610612753,16,8,2024-11-09T00:21:53Z,620000,False,,,0,,G. Bitadze REBOUND (Off:2 Def:0),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Right Corner 3,24+ Right,,,64.0,2.0,0.0,2.0,,,,,,,,,,,,,,
66,PT07M07.00S,2024-11-09T00:21:55.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630532,67.36202365308804,40.931372549019606,1610612753,16,8,2024-11-09T00:22:02Z,630000,False,-45.0,254.0,1,right,MISS F. Wagner 25' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,25.83,Missed,,,,,,,,,,,,,,,,,,
67,PT07M07.00S,2024-11-09T00:21:55.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,16,8,2024-11-09T00:22:47Z,640000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Center,,,66.0,,,,,,,,,,,,,,,,,
68,PT07M07.00S,2024-11-09T00:22:02.2Z,1,REGULAR,foul,personal,[],1630526,,,1610612753,16,8,2024-11-09T00:25:31Z,650000,False,,,0,,J. Robinson-Earl loose ball personal FOUL (2 PF),"[1630526, 1641783]",1610612740.0,NOP,loose ball,,,Robinson-Earl,J. Robinson-Earl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1626300.0,,,,2.0,0.0,da Silva,1641783.0,,
70,PT07M07.00S,2024-11-09T00:22:31.9Z,1,REGULAR,substitution,out,[],1630526,,,1610612753,16,8,2024-11-09T00:22:36Z,670000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT07M07.00S,2024-11-09T00:22:31.9Z,1,REGULAR,substitution,in,[],1629750,,,1610612753,16,8,2024-11-09T00:22:36Z,680000,False,,,0,,SUB in: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT07M02.00S,2024-11-09T00:22:44.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641783,93.51182654402102,55.88235294117647,1610612753,18,8,2024-11-09T00:22:52Z,690000,False,29.0,8.0,1,right,T. da Silva driving Layup (7 PTS),[1641783],1610612753.0,ORL,driving,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,3.06,Made,,,,,7.0,,,,,,,,,,,,,
73,PT06M37.00S,2024-11-09T00:23:09.3Z,1,REGULAR,3pt,Jump Shot,[],1630631,29.911300919842315,22.794117647058822,1610612740,18,8,2024-11-09T00:30:37Z,700000,False,136.0,229.0,1,left,MISS J. Alvarado 26' step back 3PT,[1630631],1610612740.0,NOP,step back,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,26.61,Missed,,,,,,,,,,,,,,,,,,
74,PT06M36.00S,2024-11-09T00:23:10.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612753,18,8,2024-11-09T00:40:24Z,710000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Right Center,,,73.0,,,,,,,,,,,,,,,,,
75,PT06M36.00S,2024-11-09T00:23:18.9Z,1,REGULAR,foul,personal,[],1642274,,,1610612753,18,8,2024-11-09T00:40:33Z,720000,False,,,0,,Y. Missi loose ball personal FOUL (1 PF),"[1642274, 1630532]",1610612740.0,NOP,loose ball,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1626300.0,,,,1.0,0.0,Wagner,1630532.0,,
77,PT06M14.00S,2024-11-09T00:23:53.3Z,1,REGULAR,turnover,lost ball,[],1630591,,,1610612753,18,8,2024-11-09T00:23:58Z,740000,False,,,0,,J. Suggs lost ball TURNOVER (1 TO),"[1630591, 1630631]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,8-16 Right,,,,,,,,1.0,Alvarado,1630631.0,,,,,,,,,,
78,PT06M14.00S,2024-11-09T00:23:53.3Z,1,REGULAR,steal,,[],1630631,,,1610612740,18,8,2024-11-09T00:23:56Z,750000,False,,,0,,J. Alvarado STEAL (1 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
79,PT06M06.00S,2024-11-09T00:24:01.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629750,11.12023653088042,48.77450980392157,1610612740,18,8,2024-11-09T00:24:08Z,760000,False,6.0,52.0,1,left,MISS J. Green driving finger roll Layup,[1629750],1610612740.0,NOP,driving finger roll,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,5.24,Missed,,,,,,,,,,,,,,,,,,
80,PT06M03.00S,2024-11-09T00:24:04.2Z,1,REGULAR,rebound,defensive,[],1629048,,,1610612753,18,8,2024-11-09T00:37:46Z,770000,False,,,0,,G. Bitadze REBOUND (Off:2 Def:1),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,79.0,3.0,1.0,2.0,,,,,,,,,,,,,,
81,PT05M48.00S,2024-11-09T00:24:18.8Z,1,REGULAR,3pt,Jump Shot,[],1641783,66.96780551905388,56.127450980392155,1610612753,18,8,2024-11-09T00:24:24Z,780000,False,31.0,258.0,1,right,MISS T. da Silva 25' 3PT,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Center,25.98,Missed,,,,,,,,,,,,,,,,,,
82,PT05M45.00S,2024-11-09T00:24:21.8Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,18,8,2024-11-09T00:24:24Z,790000,False,,,0,,B. Ingram REBOUND (Off:0 Def:1),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Center,,,81.0,1.0,1.0,0.0,,,,,,,,,,,,,,
83,PT05M34.00S,2024-11-09T00:24:33.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,18.2161629434954,48.529411764705884,1610612740,18,8,2024-11-09T01:07:43Z,800000,False,7.0,119.0,1,left,MISS B. Ingram 11' Jump Shot - blocked,"[1627742, 203484]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,11.89,Missed,,,,,,,,,,,,,,,,,Caldwell-Pope,203484.0
84,PT05M34.00S,2024-11-09T00:24:33.0Z,1,REGULAR,block,,[],203484,,,1610612740,18,8,2024-11-09T00:24:37Z,810000,False,,,0,,K. Caldwell-Pope BLOCK (1 BLK),[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
85,PT05M28.00S,2024-11-09T00:24:39.0Z,1,REGULAR,rebound,defensive,[],1641783,,,1610612753,18,8,2024-11-09T01:14:26Z,820000,False,,,0,,T. da Silva REBOUND (Off:0 Def:1),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),8-16 Center,,,83.0,1.0,1.0,0.0,,,,,,,,,,,,,,
86,PT05M26.00S,2024-11-09T00:24:40.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630591,92.59198423127464,50.73529411764706,1610612753,20,8,2024-11-09T00:25:04Z,830000,False,4.0,17.0,1,right,J. Suggs running Layup (2 PTS) (F. Wagner 3 AST),"[1630591, 1630532]",1610612753.0,ORL,running,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,1.75,Made,,,,,2.0,,,,,F. Wagner,1630532.0,3.0,,,,,,
88,PT05M10.00S,2024-11-09T00:24:57.4Z,1,REGULAR,turnover,lost ball,[],1630631,,,1610612740,20,8,2024-11-09T00:35:41Z,850000,False,,,0,,J. Alvarado lost ball TURNOVER (2 TO),"[1630631, 203484]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Mid-Range,16-24 Center,,,,,,,,2.0,Caldwell-Pope,203484.0,,,,,,,,,,
89,PT05M10.00S,2024-11-09T00:24:57.4Z,1,REGULAR,steal,,[],203484,,,1610612753,20,8,2024-11-09T00:43:08Z,860000,False,,,0,,K. Caldwell-Pope STEAL (3 STL),[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
