actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
16,PT10M23.00S,2024-12-22T00:13:03.2Z,1,REGULAR,foul,personal,[],1631107,,,1610612753,2,2,2024-12-22T00:13:31Z,160000,False,,,0,,N. Jović personal FOUL (1 PF),"[1631107, 1629048]",1610612748.0,MIA,,,,Jović,N. Jović,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,201245.0,,,,1.0,0.0,Bitadze,1629048.0,,,,,,
18,PT10M19.00S,2024-12-22T00:13:20.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1641783,7.966491458607096,46.32352941176471,1610612753,4,2,2024-12-22T00:13:35Z,180000,False,18.0,22.0,1,left,T. da Silva cutting DUNK (2 PTS) (W. Carter Jr. 1 AST),"[1641783, 1628976]",1610612753.0,ORL,cutting,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,2.9,Made,2.0,W. Carter Jr.,1628976.0,1.0,,,,,,,,,,,,,,
21,PT10M04.00S,2024-12-22T00:13:35.0Z,1,REGULAR,3pt,Jump Shot,[],1631107,89.96386333771353,95.34313725490196,1610612748,4,2,2024-12-22T00:13:48Z,210000,False,227.0,42.0,1,right,MISS N. Jović 3PT,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Right Corner 3,24+ Right,23.05,Missed,,,,,,,,,,,,,,,,,,
22,PT10M00.00S,2024-12-22T00:13:39.0Z,1,REGULAR,rebound,defensive,[],1641710,,,1610612753,4,2,2024-12-22T00:13:48Z,220000,False,,,0,,A. Black REBOUND (Off:0 Def:1),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,21.0,1.0,1.0,0.0,,
23,PT09M58.00S,2024-12-22T00:13:43.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641710,8.360709592641262,51.225490196078425,1610612753,6,2,2024-12-22T00:13:54Z,230000,False,-6.0,26.0,1,left,A. Black running Layup (2 PTS),[1641710],1610612753.0,ORL,running,,,Black,A. Black,,,,,Restricted Area,0-8 Center,2.68,Made,2.0,,,,,,,,,,,,,,,,,
24,PT09M58.00S,2024-12-22T00:13:47.6Z,1,REGULAR,foul,personal,['1freethrow'],1631107,,,1610612753,6,2,2024-12-22T00:13:57Z,240000,False,,,0,,N. Jović shooting personal FOUL (2 PF) (Black 1 FT),"[1631107, 1641710]",1610612748.0,MIA,shooting,,,Jović,N. Jović,,,,,Restricted Area,0-8 Center,,,,,,,2714.0,,,,2.0,0.0,Black,1641710.0,,,,,,
26,PT09M58.00S,2024-12-22T00:14:11.3Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1641710,,,1610612753,7,2,2024-12-22T00:14:11Z,260000,False,,,0,,A. Black Free Throw 1 of 1 (3 PTS),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
27,PT09M42.00S,2024-12-22T00:14:28.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,82.52299605781866,43.79212622549019,1610612748,7,4,2024-12-22T00:14:36Z,270000,False,-31.0,112.0,1,right,B. Adebayo 11' pullup Jump Shot (4 PTS),[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,11.6,Made,4.0,,,,,,,,,,,,,,,,,
28,PT09M28.00S,2024-12-22T00:14:42.5Z,1,REGULAR,turnover,bad pass,[],1641710,,,1610612753,7,4,2024-12-22T00:14:50Z,280000,False,,,0,,A. Black bad pass TURNOVER (3 TO),"[1641710, 1631107]",1610612753.0,ORL,,,,Black,A. Black,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,3.0,Jović,1631107.0,,,,,,,,,,
29,PT09M28.00S,2024-12-22T00:14:42.5Z,1,REGULAR,steal,,[],1631107,,,1610612748,7,4,2024-12-22T00:14:44Z,290000,False,,,0,,N. Jović STEAL (1 STL),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
30,PT09M27.00S,2024-12-22T00:14:46.5Z,1,REGULAR,foul,personal,['2freethrow'],1629048,,,1610612748,7,4,2024-12-22T00:15:08Z,300000,False,,,0,,G. Bitadze shooting personal FOUL (1 PF) (Jović 2 FT),"[1629048, 1631107]",1610612753.0,ORL,shooting,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2714.0,,,,1.0,0.0,Jović,1631107.0,,,,,,
32,PT09M27.00S,2024-12-22T00:15:11.9Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631107,,,1610612748,7,5,2024-12-22T00:15:31Z,320000,False,,,0,,N. Jović Free Throw 1 of 2 (1 PTS),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
33,PT09M27.00S,2024-12-22T00:15:11.9Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1631107,,,1610612748,7,6,2024-12-22T00:15:31Z,330000,False,,,0,,N. Jović Free Throw 2 of 2 (2 PTS),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
34,PT09M11.00S,2024-12-22T00:15:51.4Z,1,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612753,7,6,2024-12-22T00:16:01Z,340000,False,,,0,,D. Robinson shooting personal FOUL (1 PF) (Caldwell-Pope 2 FT),"[1629130, 203484]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,Mid-Range,8-16 Left,,,,,,,1627524.0,,,,1.0,0.0,Caldwell-Pope,203484.0,,,,,,
36,PT09M11.00S,2024-12-22T00:16:20.5Z,1,REGULAR,freethrow,1 of 2,[],203484,,,1610612753,8,6,2024-12-22T00:16:20Z,360000,False,,,0,,K. Caldwell-Pope Free Throw 1 of 2 (3 PTS),[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
37,PT09M11.00S,2024-12-22T00:16:35.1Z,1,REGULAR,freethrow,2 of 2,[],203484,,,1610612753,9,6,2024-12-22T00:16:35Z,370000,False,,,0,,K. Caldwell-Pope Free Throw 2 of 2 (4 PTS),[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
38,PT09M04.00S,2024-12-22T00:16:45.7Z,1,REGULAR,foul,personal,['2freethrow'],1641710,,,1610612748,9,6,2024-12-22T00:16:59Z,380000,False,,,0,,A. Black shooting personal FOUL (1 PF) (Herro 2 FT),"[1641710, 1629639]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,,1627524.0,,,,1.0,0.0,Herro,1629639.0,,,,,,
40,PT09M04.00S,2024-12-22T00:17:10.9Z,1,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,9,7,2024-12-22T00:17:10Z,400000,False,,,0,,T. Herro Free Throw 1 of 2 (1 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
41,PT09M04.00S,2024-12-22T00:17:26.2Z,1,REGULAR,freethrow,2 of 2,[],1629639,,,1610612748,9,8,2024-12-22T00:17:26Z,410000,False,,,0,,T. Herro Free Throw 2 of 2 (2 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
42,PT08M55.00S,2024-12-22T00:17:39.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641710,10.988830486202366,51.225490196078425,1610612753,11,8,2024-12-22T00:17:45Z,420000,False,-6.0,51.0,1,left,A. Black driving floating Jump Shot (5 PTS),[1641710],1610612753.0,ORL,driving floating,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,5.12,Made,5.0,,,,,,,,,,,,,,,,,
43,PT08M46.00S,2024-12-22T00:17:48.6Z,1,REGULAR,3pt,Jump Shot,[],1629639,82.07950065703022,93.13725490196079,1610612748,11,8,2024-12-22T00:18:07Z,430000,False,216.0,116.0,1,right,MISS T. Herro 24' step back 3PT,[1629639],1610612748.0,MIA,step back,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,24.49,Missed,,,,,,,,,,,,,,,,,,
44,PT08M42.00S,2024-12-22T00:17:52.6Z,1,REGULAR,rebound,defensive,[],1641783,,,1610612753,11,8,2024-12-22T00:17:56Z,440000,False,,,0,,T. da Silva REBOUND (Off:0 Def:1),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,43.0,1.0,1.0,0.0,,
45,PT08M39.00S,2024-12-22T00:17:56.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203484,29.25427069645204,19.362745098039216,1610612753,14,8,2024-12-22T00:19:42Z,450000,False,153.0,222.0,1,left,K. Caldwell-Pope 27' 3PT running pullup (7 PTS) (T. da Silva 2 AST),"[203484, 1641783]",1610612753.0,ORL,running pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,27.01,Made,7.0,T. da Silva,1641783.0,2.0,,,,,,,,,,,,,,
47,PT08M37.00S,2024-12-22T00:18:14.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,14,8,2024-12-22T00:18:14Z,470000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT08M18.00S,2024-12-22T00:21:15.7Z,1,REGULAR,foul,personal,['2freethrow'],1628976,,,1610612748,14,8,2024-12-22T00:21:28Z,480000,False,,,0,,W. Carter Jr. shooting personal FOUL (1 PF) (Adebayo 2 FT),"[1628976, 1628389]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201245.0,,,,1.0,0.0,Adebayo,1628389.0,,,,,,
51,PT08M18.00S,2024-12-22T00:21:40.7Z,1,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,14,8,2024-12-22T00:21:40Z,500000,False,,,0,,MISS B. Adebayo Free Throw 1 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
52,PT08M18.00S,2024-12-22T00:21:40.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,14,8,2024-12-22T00:21:40Z,510000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,
53,PT08M18.00S,2024-12-22T00:21:55.6Z,1,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,14,9,2024-12-22T00:21:55Z,520000,False,,,0,,B. Adebayo Free Throw 2 of 2 (5 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
54,PT08M03.00S,2024-12-22T00:22:13.2Z,1,REGULAR,3pt,Jump Shot,[],203484,30.962549277266753,69.85294117647058,1610612753,14,9,2024-12-22T00:22:18Z,530000,False,-99.0,239.0,1,left,MISS K. Caldwell-Pope 25' 3PT,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,25.83,Missed,,,,,,,,,,,,,,,,,,
55,PT08M01.00S,2024-12-22T00:22:15.2Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,14,9,2024-12-22T00:22:18Z,540000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,54.0,1.0,1.0,0.0,,
56,PT07M50.00S,2024-12-22T00:22:27.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,93.9060446780552,44.6078431372549,1610612748,14,11,2024-12-22T00:22:31Z,550000,False,-27.0,5.0,1,right,T. Herro Layup (4 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,2.74,Made,4.0,,,,,,,,,,,,,,,,,
57,PT07M37.00S,2024-12-22T00:22:39.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641783,11.12023653088042,52.94117647058824,1610612753,16,11,2024-12-22T00:22:45Z,560000,False,-15.0,52.0,1,left,T. da Silva floating Jump Shot (4 PTS),[1641783],1610612753.0,ORL,floating,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),0-8 Center,5.4,Made,4.0,,,,,,,,,,,,,,,,,
58,PT07M24.00S,2024-12-22T00:22:52.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630696,91.40932982917214,57.35294117647059,1610612748,16,13,2024-12-22T00:22:58Z,570000,False,37.0,28.0,1,right,D. Smith driving Layup (2 PTS),[1630696],1610612748.0,MIA,driving,,,Smith,D. Smith,,,,,In The Paint (Non-RA),0-8 Center,4.64,Made,2.0,,,,,,,,,,,,,,,,,
59,PT07M02.00S,2024-12-22T00:23:15.0Z,1,REGULAR,3pt,Jump Shot,[],1628976,34.11629434954008,33.088235294117645,1610612753,19,13,2024-12-22T00:23:21Z,580000,False,85.0,268.0,1,left,W. Carter Jr. 28' 3PT  (3 PTS) (G. Bitadze 1 AST),"[1628976, 1629048]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,28.12,Made,3.0,G. Bitadze,1629048.0,1.0,,,,,,,,,,,,,,
61,PT06M43.00S,2024-12-22T00:23:33.7Z,1,REGULAR,3pt,Jump Shot,[],1629130,95.6143232588699,2.696078431372549,1610612748,19,13,2024-12-22T00:23:47Z,600000,False,-237.0,-11.0,1,right,MISS D. Robinson 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Left Corner 3,24+ Left,23.68,Missed,,,,,,,,,,,,,,,,,,
62,PT06M42.00S,2024-12-22T00:23:42.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,19,13,2024-12-22T00:23:42Z,610000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,61.0,,,,,
63,PT06M42.00S,2024-12-22T00:23:43.1Z,1,REGULAR,foul,personal,[],1641783,,,1610612748,19,13,2024-12-22T00:25:03Z,620000,False,,,0,,T. da Silva loose ball personal FOUL (1 PF),"[1641783, 1628389]",1610612753.0,ORL,loose ball,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627524.0,,,,1.0,0.0,Adebayo,1628389.0,,,,,,
65,PT06M36.00S,2024-12-22T00:24:04.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628976,,,1610612748,19,13,2024-12-22T00:24:19Z,640000,False,,,0,,W. Carter Jr. shooting personal FOUL (2 PF) (Adebayo 2 FT),"[1628976, 1628389]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,2714.0,,,,2.0,0.0,Adebayo,1628389.0,,,,,,
67,PT06M36.00S,2024-12-22T00:24:36.9Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628389,,,1610612748,19,14,2024-12-22T00:24:36Z,660000,False,,,0,,B. Adebayo Free Throw 1 of 2 (6 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
68,PT06M36.00S,2024-12-22T00:24:58.3Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628389,,,1610612748,19,15,2024-12-22T00:24:58Z,670000,False,,,0,,B. Adebayo Free Throw 2 of 2 (7 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
69,PT06M12.00S,2024-12-22T00:25:25.4Z,1,REGULAR,2pt,Jump Shot,[],1641710,4.993429697766097,90.70925245098039,1610612753,21,15,2024-12-22T00:25:37Z,680000,False,-204.0,-6.0,1,left,A. Black 20' pullup Jump Shot (7 PTS),[1641710],1610612753.0,ORL,pullup,,,Black,A. Black,,,,,Mid-Range,16-24 Left,20.36,Made,7.0,,,,,,,,,,,,,,,,,
70,PT06M00.00S,2024-12-22T00:25:43.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641710,,,1610612748,21,15,2024-12-22T00:26:03Z,690000,False,,,0,,A. Black personal FOUL (2 PF) (Adebayo 2 FT),"[1641710, 1628389]",1610612753.0,ORL,,,,Black,A. Black,,,,,Mid-Range,8-16 Center,,,,,,,2714.0,,,,2.0,0.0,Adebayo,1628389.0,,,,,,
72,PT06M00.00S,2024-12-22T00:26:12.2Z,1,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,21,16,2024-12-22T00:26:12Z,710000,False,,,0,,B. Adebayo Free Throw 1 of 2 (8 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
74,PT06M00.00S,2024-12-22T00:26:16.8Z,1,REGULAR,substitution,in,[],202709,,,1610612748,21,16,2024-12-22T00:26:20Z,730000,False,,,0,,SUB in: C. Joseph,[202709],1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M00.00S,2024-12-22T00:26:16.8Z,1,REGULAR,substitution,out,[],203484,,,1610612748,21,16,2024-12-22T00:26:30Z,740000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M00.00S,2024-12-22T00:26:37.4Z,1,REGULAR,freethrow,2 of 2,[],1630696,,,1610612748,21,17,2024-12-22T00:26:37Z,750000,False,,,0,,D. Smith Free Throw 2 of 2 (3 PTS),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
77,PT05M46.00S,2024-12-22T00:26:53.7Z,1,REGULAR,2pt,Jump Shot,[],1641710,11.908672798948752,70.58823529411765,1610612753,21,17,2024-12-22T00:27:02Z,760000,False,-103.0,59.0,1,left,MISS A. Black 11' pullup Shot,[1641710],1610612753.0,ORL,pullup,,,Black,A. Black,,,,,Mid-Range,8-16 Left,11.88,Missed,,,,,,,,,,,,,,,,,,
78,PT05M43.00S,2024-12-22T00:26:56.7Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,21,17,2024-12-22T00:27:02Z,770000,False,,,0,,T. Herro REBOUND (Off:0 Def:1),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,77.0,1.0,1.0,0.0,,
80,PT05M41.00S,2024-12-22T00:27:02.4Z,1,REGULAR,substitution,out,[],1628389,,,1610612748,21,17,2024-12-22T00:27:14Z,790000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M41.00S,2024-12-22T00:27:02.4Z,1,REGULAR,substitution,in,[],1642276,,,1610612748,21,17,2024-12-22T00:27:14Z,800000,False,,,0,,SUB in: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M38.00S,2024-12-22T00:27:25.0Z,1,REGULAR,3pt,Jump Shot,[],1629130,65.25952693823915,67.15686274509804,1610612748,21,20,2024-12-22T00:27:31Z,810000,False,86.0,274.0,1,right,D. Robinson 28' 3PT  (3 PTS) (T. Herro 1 AST),"[1629130, 1629639]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,28.72,Made,3.0,T. Herro,1629639.0,1.0,,,,,,,,,,,,,,
84,PT05M20.00S,2024-12-22T00:27:42.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641783,9.543363994743759,43.872549019607845,1610612753,21,20,2024-12-22T00:27:50Z,830000,False,31.0,37.0,1,left,MISS T. da Silva driving Layup - blocked,"[1641783, 1642276]",1610612753.0,ORL,driving,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),0-8 Center,4.82,Missed,,,,,,,,,,,,,,,,,Ware,1642276.0
85,PT05M20.00S,2024-12-22T00:27:42.5Z,1,REGULAR,block,,[],1642276,,,1610612753,21,20,2024-12-22T00:27:45Z,840000,False,,,0,,K. Ware BLOCK (1 BLK),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
86,PT05M15.00S,2024-12-22T00:27:47.5Z,1,REGULAR,rebound,defensive,[],1642276,,,1610612748,21,20,2024-12-22T00:27:50Z,850000,False,,,0,,K. Ware REBOUND (Off:0 Def:1),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,84.0,1.0,1.0,0.0,,
87,PT05M14.00S,2024-12-22T00:27:48.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1642276,91.27792378449409,52.20588235294118,1610612748,21,22,2024-12-22T00:27:59Z,860000,False,11.0,29.0,1,right,K. Ware running DUNK (2 PTS) (T. Herro 2 AST),"[1642276, 1629639]",1610612748.0,MIA,running,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,3.15,Made,2.0,T. Herro,1629639.0,2.0,,,,,,,,,,,,,,
89,PT05M14.00S,2024-12-22T00:27:58.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,21,22,2024-12-22T00:27:58Z,880000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
