actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
140,PT10M09.00S,2025-02-22T00:13:04.4Z,1,REGULAR,steal,,[],1630175,,,1610612753,2,4,2025-02-22T00:32:33Z,180000,False,,,0,,C. Anthony STEAL (1 STL),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
19,PT10M05.00S,2025-02-22T00:13:13.4Z,1,REGULAR,foul,personal,['2freethrow'],1629630,,,1610612753,2,4,2025-02-22T00:13:24Z,190000,False,,,0,,J. Morant shooting personal FOUL (1 PF) (Anthony 2 FT),"[1629630, 1630175]",1610612763.0,MEM,shooting,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202026.0,,,,1.0,0.0,Anthony,1630175.0,,
21,PT10M05.00S,2025-02-22T00:13:45.2Z,1,REGULAR,freethrow,1 of 2,"['fastbreak', 'fromturnover']",1630175,,,1610612753,3,4,2025-02-22T00:32:33Z,210000,False,,,0,,C. Anthony Free Throw 1 of 2 (1 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
22,PT10M05.00S,2025-02-22T00:14:00.1Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630175,,,1610612753,4,4,2025-02-22T00:32:33Z,220000,False,,,0,,C. Anthony Free Throw 2 of 2 (2 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
23,PT09M57.00S,2025-02-22T00:14:09.5Z,1,REGULAR,foul,personal,['2freethrow'],1631094,,,1610612763,4,4,2025-02-22T00:14:20Z,230000,False,,,0,,P. Banchero shooting personal FOUL (1 PF) (Jackson Jr. 2 FT),"[1631094, 1628991]",1610612753.0,ORL,shooting,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,201638.0,,,,1.0,0.0,Jackson Jr.,1628991.0,,
25,PT09M57.00S,2025-02-22T00:14:35.9Z,1,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,4,5,2025-02-22T00:14:35Z,250000,False,,,0,,J. Jackson Jr. Free Throw 1 of 2 (3 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
26,PT09M57.00S,2025-02-22T00:14:53.8Z,1,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,4,6,2025-02-22T00:14:53Z,260000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (4 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
27,PT09M38.00S,2025-02-22T00:15:19.5Z,1,REGULAR,3pt,Jump Shot,[],1628976,89.43823915900131,96.07843137254902,1610612753,4,6,2025-02-22T00:15:32Z,270000,False,230.0,47.0,1,right,MISS W. Carter Jr. 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Right Corner 3,24+ Right,23.51,Missed,,,,,,,,,,,,,,,,,,
28,PT09M33.00S,2025-02-22T00:15:24.5Z,1,REGULAR,rebound,offensive,[],1630175,,,1610612753,4,6,2025-02-22T00:15:32Z,280000,False,,,0,,C. Anthony REBOUND (Off:1 Def:0),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Right Corner 3,24+ Right,,,,,,,27.0,1.0,0.0,1.0,,,,,,,,,,
29,PT09M33.00S,2025-02-22T00:15:25.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630175,94.40999984741211,50.0,1610612753,6,6,2025-02-22T00:15:25Z,290000,False,0.0,0.0,1,right,C. Anthony tip Layup (4 PTS),[1630175],1610612753.0,ORL,tip,,,Anthony,C. Anthony,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
30,PT09M24.00S,2025-02-22T00:15:33.5Z,1,REGULAR,3pt,Jump Shot,[],1628991,31.750985545335087,33.088235294117645,1610612763,6,6,2025-02-22T00:15:40Z,300000,False,85.0,246.0,1,left,MISS J. Jackson Jr. 26' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,26.01,Missed,,,,,,,,,,,,,,,,,,
31,PT09M20.00S,2025-02-22T00:15:37.5Z,1,REGULAR,rebound,offensive,[],1641744,,,1610612763,6,6,2025-02-22T00:15:47Z,310000,False,,,0,,Z. Edey REBOUND (Off:1 Def:0),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Above the Break 3,24+ Right Center,,,,,,,30.0,1.0,0.0,1.0,,,,,,,,,,
32,PT09M12.00S,2025-02-22T00:15:46.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629630,32.276609724047304,41.911764705882355,1610612763,6,6,2025-02-22T00:15:53Z,320000,False,40.0,251.0,1,left,MISS J. Morant 25' pullup 3PT,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,25.41,Missed,,,,,,,,,,,,,,,,,,
33,PT09M06.00S,2025-02-22T00:15:52.0Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,6,6,2025-02-22T00:15:53Z,330000,False,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,,,,,,,32.0,1.0,1.0,0.0,,,,,,,,,,
141,PT08M59.00S,2025-02-22T00:15:57.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,91.77069645203679,53.18627450980392,1610612753,6,6,2025-02-22T00:33:16Z,345000,False,16.0,25.0,1,right,MISS P. Banchero driving Layup - blocked,"[1631094, 1628991]",1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.95,Missed,,,,,,,,,,,,,,,,,Jackson Jr.,1628991.0
142,PT08M59.00S,2025-02-22T00:15:57.1Z,1,REGULAR,block,,[],1628991,,,1610612753,6,6,2025-02-22T00:33:16Z,352500,False,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
143,PT08M57.00S,2025-02-22T00:15:59.1Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,6,6,2025-02-22T00:33:16Z,356250,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,141.0,2.0,2.0,0.0,,,,,,,,,,
36,PT08M49.00S,2025-02-22T00:16:08.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,14.536793692509855,51.9607843137255,1610612763,6,8,2025-02-22T03:48:35Z,360000,False,-10.0,84.0,1,left,J. Morant 8' driving floating Jump Shot (4 PTS),[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,8.47,Made,4.0,,,,,,,,,,,,,,,,,
37,PT08M33.00S,2025-02-22T00:16:26.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,91.27792378449409,56.61764705882353,1610612753,6,8,2025-02-22T00:17:23Z,370000,False,33.0,29.0,1,right,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,4.43,Missed,,,,,,,,,,,,,,,,,,
38,PT08M31.00S,2025-02-22T00:16:28.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,6,8,2025-02-22T00:17:23Z,380000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,37.0,,,,,,,,,,,,,
39,PT08M31.00S,2025-02-22T00:16:31.6Z,1,REGULAR,foul,personal,[],1630217,,,1610612753,6,8,2025-02-22T00:16:53Z,390000,False,,,0,,D. Bane loose ball personal FOUL (1 PF),"[1630217, 1628976]",1610612763.0,MEM,loose ball,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202026.0,,,,1.0,0.0,Carter Jr.,1628976.0,,
41,PT08M21.00S,2025-02-22T00:17:02.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628976,92.85479632063075,50.98039215686274,1610612753,8,8,2025-02-22T00:17:10Z,410000,False,5.0,15.0,1,right,W. Carter Jr. alley-oop DUNK (2 PTS) (F. Wagner 1 AST),"[1628976, 1630532]",1610612753.0,ORL,alley-oop,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,1.55,Made,2.0,F. Wagner,1630532.0,1.0,,,,,,,,,,,,,,
43,PT08M10.00S,2025-02-22T00:17:14.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1641744,12.828515111695138,40.931372549019606,1610612763,8,8,2025-02-22T00:17:29Z,430000,False,45.0,68.0,1,left,MISS Z. Edey 8' Hook,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),8-16 Right,8.18,Missed,,,,,,,,,,,,,,,,,,
44,PT08M09.00S,2025-02-22T00:17:15.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612753,8,8,2025-02-22T00:17:29Z,440000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,43.0,,,,,,,,,,,,,
45,PT08M09.00S,2025-02-22T00:17:21.2Z,1,REGULAR,foul,personal,[],1641744,,,1610612753,8,8,2025-02-22T00:17:26Z,450000,False,,,0,,Z. Edey loose ball personal FOUL (1 PF),"[1641744, 1628976]",1610612763.0,MEM,loose ball,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201638.0,,,,1.0,0.0,Carter Jr.,1628976.0,,
47,PT07M56.00S,2025-02-22T00:17:51.9Z,1,REGULAR,2pt,Jump Shot,[],1631094,77.34888304862024,69.85294117647058,1610612753,8,8,2025-02-22T00:17:59Z,470000,False,99.0,160.0,1,right,MISS P. Banchero 18' Jump Shot,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Right Center,18.86,Missed,,,,,,,,,,,,,,,,,,
48,PT07M53.00S,2025-02-22T00:17:54.9Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,8,8,2025-02-22T00:17:59Z,480000,False,,,0,,J. Morant REBOUND (Off:0 Def:1),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Mid-Range,16-24 Right Center,,,,,,,47.0,1.0,1.0,0.0,,,,,,,,,,
49,PT07M39.00S,2025-02-22T00:18:08.3Z,1,REGULAR,2pt,Hook,[],1641744,9.937582128777924,33.088235294117645,1610612763,8,10,2025-02-22T00:18:14Z,490000,False,85.0,41.0,1,left,Z. Edey 9' turnaround Hook (2 PTS),[1641744],1610612763.0,MEM,turnaround,,,Edey,Z. Edey,,,,,Mid-Range,8-16 Right,9.4,Made,2.0,,,,,,,,,,,,,,,,,
50,PT07M29.00S,2025-02-22T00:18:18.2Z,1,REGULAR,3pt,Jump Shot,[],1631094,66.83639947437582,56.372549019607845,1610612753,8,10,2025-02-22T00:18:24Z,500000,False,32.0,259.0,1,right,MISS P. Banchero 26' pullup 3PT,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,26.12,Missed,,,,,,,,,,,,,,,,,,
51,PT07M27.00S,2025-02-22T00:18:20.2Z,1,REGULAR,rebound,defensive,[],1641744,,,1610612763,8,10,2025-02-22T00:18:24Z,510000,False,,,0,,Z. Edey REBOUND (Off:1 Def:1),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Above the Break 3,24+ Center,,,,,,,50.0,2.0,1.0,1.0,,,,,,,,,,
52,PT07M21.00S,2025-02-22T00:18:29.6Z,1,REGULAR,foul,personal,['2freethrow'],1631094,,,1610612763,8,10,2025-02-22T00:18:38Z,520000,False,,,0,,P. Banchero shooting personal FOUL (2 PF) (Jackson Jr. 2 FT),"[1631094, 1628991]",1610612753.0,ORL,shooting,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202026.0,,,,2.0,0.0,Jackson Jr.,1628991.0,,
54,PT07M21.00S,2025-02-22T00:18:57.9Z,1,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,8,11,2025-02-22T00:18:58Z,540000,False,,,0,,J. Jackson Jr. Free Throw 1 of 2 (5 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
55,PT07M21.00S,2025-02-22T00:19:21.5Z,1,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,8,12,2025-02-22T00:19:21Z,550000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (6 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
56,PT07M07.00S,2025-02-22T00:19:41.9Z,1,REGULAR,foul,personal,['2freethrow'],1641744,,,1610612753,8,12,2025-02-22T00:19:52Z,560000,False,,,0,,Z. Edey shooting personal FOUL (2 PF) (Anthony 2 FT),"[1641744, 1630175]",1610612763.0,MEM,shooting,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202026.0,,,,2.0,0.0,Anthony,1630175.0,,
58,PT07M07.00S,2025-02-22T00:20:17.0Z,1,REGULAR,freethrow,1 of 2,[],1630175,,,1610612753,9,12,2025-02-22T00:20:46Z,580000,False,,,0,,C. Anthony Free Throw 1 of 2 (5 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
59,PT07M07.00S,2025-02-22T00:20:20.0Z,1,REGULAR,substitution,out,[],1641744,,,1610612753,9,12,2025-02-22T00:20:24Z,590000,False,,,0,,SUB out: Z. Edey,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT07M07.00S,2025-02-22T00:20:20.0Z,1,REGULAR,substitution,in,[],1629634,,,1610612753,9,12,2025-02-22T00:20:24Z,600000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M07.00S,2025-02-22T00:20:17.0Z,1,REGULAR,freethrow,2 of 2,[],1630175,,,1610612753,9,12,2025-02-22T00:20:46Z,610000,False,,,0,,MISS C. Anthony Free Throw 2 of 2,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
62,PT07M05.00S,2025-02-22T00:20:19.0Z,1,REGULAR,rebound,defensive,[],1629634,,,1610612763,9,12,2025-02-22T00:20:46Z,620000,False,,,0,,B. Clarke REBOUND (Off:0 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,61.0,1.0,1.0,0.0,,,,,,,,,,
63,PT06M53.00S,2025-02-22T00:20:50.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,8.360709592641262,55.63725490196079,1610612763,9,12,2025-02-22T00:34:13Z,630000,False,-28.0,26.0,1,left,MISS J. Morant driving Layup - blocked,"[1629630, 1630532]",1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,3.84,Missed,,,,,,,,,,,,,,,,,Wagner,1630532.0
64,PT06M53.00S,2025-02-22T00:20:50.9Z,1,REGULAR,block,,[],1630532,,,1610612763,9,12,2025-02-22T00:20:53Z,640000,False,,,0,,F. Wagner BLOCK (1 BLK),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
65,PT06M50.00S,2025-02-22T00:20:53.9Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,9,12,2025-02-22T00:21:02Z,650000,False,,,0,,P. Banchero REBOUND (Off:0 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,63.0,2.0,2.0,0.0,,,,,,,,,,
66,PT06M45.00S,2025-02-22T00:20:58.8Z,1,REGULAR,3pt,Jump Shot,[],1630175,71.30420499342969,18.137254901960784,1610612753,9,12,2025-02-22T00:21:23Z,660000,False,-159.0,217.0,1,right,MISS C. Anthony 26' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,26.94,Missed,,,,,,,,,,,,,,,,,,
67,PT06M45.00S,2025-02-22T00:20:58.8Z,1,REGULAR,rebound,offensive,[],1628976,,,1610612753,9,12,2025-02-22T00:21:23Z,670000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:0),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,66.0,1.0,0.0,1.0,,,,,,,,,,
68,PT06M39.00S,2025-02-22T00:21:04.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628976,93.38042049934296,46.32352941176471,1610612753,9,12,2025-02-22T00:22:52Z,680000,False,-18.0,10.0,1,right,MISS W. Carter Jr. putback Layup,[1628976],1610612753.0,ORL,putback,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,,,,,,,,,
69,PT06M39.00S,2025-02-22T00:21:04.2Z,1,REGULAR,rebound,offensive,[],1628976,,,1610612753,9,12,2025-02-22T00:22:20Z,690000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:0),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,68.0,2.0,0.0,2.0,,,,,,,,,,
70,PT06M39.00S,2025-02-22T00:21:16.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance', 'defensivegoaltending']",1628976,92.85479632063075,50.245098039215684,1610612753,11,12,2025-02-22T00:22:57Z,700000,False,1.0,15.0,1,right,W. Carter Jr. putback DUNK (4 PTS),[1628976],1610612753.0,ORL,putback,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,1.47,Made,4.0,,,,,,,,,,,,,,,,,
71,PT06M39.00S,2025-02-22T00:21:21.0Z,1,REGULAR,violation,defensive goaltending,[],1628991,,,1610612753,11,12,2025-02-22T00:22:36Z,710000,False,,,0,,J. Jackson Jr. defensive goaltending VIOLATION,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,1628954.0,,,,,,,,,
72,PT06M25.00S,2025-02-22T00:22:23.4Z,1,REGULAR,3pt,Jump Shot,[],1629630,32.933639947437584,52.94117647058824,1610612763,11,12,2025-02-22T00:24:41Z,720000,False,-15.0,257.0,1,left,MISS J. Morant 25' step back 3PT,[1629630],1610612763.0,MEM,step back,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,25.75,Missed,,,,,,,,,,,,,,,,,,
73,PT06M20.00S,2025-02-22T00:22:28.0Z,1,REGULAR,rebound,defensive,[],203484,,,1610612753,11,12,2025-02-22T00:22:28Z,730000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:1),[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Center,,,,,,,72.0,1.0,1.0,0.0,,,,,,,,,,
74,PT06M17.00S,2025-02-22T00:22:34.1Z,1,REGULAR,foul,offensive,[],1630175,,,1610612753,11,12,2025-02-22T00:22:43Z,740000,False,,,0,,C. Anthony offensive FOUL (1 PF),"[1630175, 1629634]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,202026.0,,,,1.0,0.0,Clarke,1629634.0,,
76,PT06M17.00S,2025-02-22T00:22:34.1Z,1,REGULAR,turnover,offensive foul,[],1630175,,,1610612753,11,12,2025-02-22T00:22:34Z,760000,False,,,0,,C. Anthony offensive foul TURNOVER (1 TO),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,202026.0,1.0,,,,,,,,
77,PT06M17.00S,2025-02-22T00:22:49.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,11,12,2025-02-22T00:22:49Z,770000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M17.00S,2025-02-22T00:24:58.1Z,1,REGULAR,substitution,out,[],1631094,,,1610612763,11,12,2025-02-22T00:25:22Z,780000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M17.00S,2025-02-22T00:24:58.1Z,1,REGULAR,substitution,out,[],1628991,,,1610612763,11,12,2025-02-22T00:25:22Z,790000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M17.00S,2025-02-22T00:24:58.1Z,1,REGULAR,substitution,out,[],1630217,,,1610612763,11,12,2025-02-22T00:25:22Z,800000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
