actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
41,PT08M48.00S,2025-02-09T00:18:05.8Z,1,REGULAR,2pt,Jump Shot,[],1641705,25.04927726675427,60.5392156862745,1610612759,7,9,2025-02-09T00:19:35Z,410000,False,-53.0,183.0,1,left,V. Wembanyama 19' step back Jump Shot (4 PTS) (C. Paul 2 AST),"[1641705, 101108]",1610612759.0,SAS,step back,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Center,19.04,Made,,,,,,,4.0,C. Paul,101108.0,2.0,,,,,,,,
43,PT08M25.00S,2025-02-09T00:18:30.0Z,1,REGULAR,turnover,bad pass,[],1630532,,,1610612753,7,9,2025-02-09T00:18:35Z,430000,False,,,0,,F. Wagner bad pass TURNOVER (1 TO),"[1630532, 1641705]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Wembanyama,1641705.0
44,PT08M25.00S,2025-02-09T00:18:30.0Z,1,REGULAR,steal,,[],1641705,,,1610612759,7,9,2025-02-09T00:18:32Z,440000,False,,,0,,V. Wembanyama STEAL (1 STL),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
45,PT08M20.00S,2025-02-09T00:18:35.4Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628368,30.436925098554536,26.225490196078432,1610612759,7,9,2025-02-09T00:22:04Z,450000,False,119.0,234.0,1,left,MISS D. Fox 26' running pullup 3PT,[1628368],1610612759.0,SAS,running pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,26.21,Missed,,,,,,,,,,,,,,,,,,
46,PT08M19.00S,2025-02-09T00:18:36.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,7,9,2025-02-09T00:22:04Z,460000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,45.0,,,,,,,,,,,,,,,,,
47,PT08M19.00S,2025-02-09T00:18:42.4Z,1,REGULAR,foul,personal,[],1630532,,,1610612759,7,9,2025-02-09T00:22:51Z,470000,False,,,0,,F. Wagner loose ball personal FOUL (1 PF),"[1630532, 1641705]",1610612753.0,ORL,loose ball,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,200833.0,1.0,0.0,Wembanyama,1641705.0,,,
49,PT08M11.00S,2025-02-09T00:19:02.3Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1630170,21.369908015768726,62.745098039215684,1610612759,7,11,2025-02-09T00:19:07Z,490000,False,-64.0,148.0,1,left,D. Vassell 16' pullup Jump Shot (2 PTS) (V. Wembanyama 1 AST),"[1630170, 1641705]",1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Left Center,16.15,Made,,,,,,,2.0,V. Wembanyama,1641705.0,1.0,,,,,,,,
51,PT08M01.00S,2025-02-09T00:19:13.1Z,1,REGULAR,3pt,Jump Shot,[],1631094,71.82982917214193,16.911764705882355,1610612753,7,11,2025-02-09T00:19:21Z,510000,False,-165.0,212.0,1,right,MISS P. Banchero 26' pullup 3PT,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,26.91,Missed,,,,,,,,,,,,,,,,,,
52,PT07M56.00S,2025-02-09T00:19:18.1Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,7,11,2025-02-09T00:19:21Z,520000,False,,,0,,D. Vassell REBOUND (Off:0 Def:2),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,,,51.0,2.0,2.0,0.0,,,,,,,,,,,,,,
53,PT07M41.00S,2025-02-09T00:19:32.7Z,1,REGULAR,3pt,Jump Shot,[],1641705,34.65629106438896,75.51317401960785,1610612759,7,11,2025-02-09T00:19:43Z,530000,False,-128.0,273.0,1,left,MISS V. Wembanyama 30' pullup 3PT,[1641705],1610612759.0,SAS,pullup,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,30.16,Missed,,,,,,,,,,,,,,,,,,
54,PT07M37.00S,2025-02-09T00:19:36.7Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,7,11,2025-02-09T00:19:43Z,540000,False,,,0,,F. Wagner REBOUND (Off:0 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,,,53.0,2.0,2.0,0.0,,,,,,,,,,,,,,
55,PT07M27.00S,2025-02-09T00:19:46.7Z,1,REGULAR,2pt,Jump Shot,[],1630175,93.38042049934296,71.56862745098039,1610612753,7,11,2025-02-09T00:24:03Z,550000,False,108.0,10.0,1,right,MISS C. Anthony 10' driving floating Shot,[1630175],1610612753.0,ORL,driving floating,,,Anthony,C. Anthony,,,,,Mid-Range,8-16 Right,10.82,Missed,,,,,,,,,,,,,,,,,,
56,PT07M24.00S,2025-02-09T00:19:49.7Z,1,REGULAR,rebound,defensive,[],203084,,,1610612759,7,11,2025-02-09T00:19:55Z,560000,False,,,0,,H. Barnes REBOUND (Off:0 Def:3),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Mid-Range,8-16 Right,,,55.0,3.0,3.0,0.0,,,,,,,,,,,,,,
57,PT07M20.00S,2025-02-09T00:19:53.8Z,1,REGULAR,turnover,bad pass,[],1628368,,,1610612759,7,11,2025-02-09T00:19:59Z,570000,False,,,0,,D. Fox bad pass TURNOVER (1 TO),"[1628368, 1630175]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Anthony,1630175.0
58,PT07M20.00S,2025-02-09T00:19:53.8Z,1,REGULAR,steal,,[],1630175,,,1610612753,7,11,2025-02-09T00:19:57Z,580000,False,,,0,,C. Anthony STEAL (1 STL),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
59,PT07M08.00S,2025-02-09T00:20:06.5Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630532,87.59855453350855,49.50980392156863,1610612753,9,11,2025-02-09T00:20:12Z,590000,False,-2.0,64.0,1,right,F. Wagner 6' turnaround Hook (2 PTS) (C. Anthony 1 AST),"[1630532, 1630175]",1610612753.0,ORL,turnaround,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,6.41,Made,,,,,,,2.0,C. Anthony,1630175.0,1.0,,,,,,,,
61,PT07M08.00S,2025-02-09T00:20:18.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,9,11,2025-02-09T00:20:18Z,610000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M08.00S,2025-02-09T00:20:45.8Z,1,REGULAR,substitution,out,[],1630532,,,1610612759,9,11,2025-02-09T00:22:57Z,620000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT07M08.00S,2025-02-09T00:20:45.8Z,1,REGULAR,substitution,out,[],1641705,,,1610612759,9,11,2025-02-09T00:22:57Z,630000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT07M08.00S,2025-02-09T00:20:45.8Z,1,REGULAR,substitution,out,[],1630170,,,1610612759,9,11,2025-02-09T00:22:57Z,640000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT07M08.00S,2025-02-09T00:20:45.8Z,1,REGULAR,substitution,in,[],203914,,,1610612759,9,11,2025-02-09T00:22:57Z,650000,False,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT07M08.00S,2025-02-09T00:20:45.8Z,1,REGULAR,substitution,in,[],1631110,,,1610612759,9,11,2025-02-09T00:22:57Z,660000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT07M08.00S,2025-02-09T00:20:45.8Z,1,REGULAR,substitution,in,[],1630577,,,1610612759,9,11,2025-02-09T00:22:57Z,670000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M51.00S,2025-02-09T00:23:22.3Z,1,REGULAR,foul,offensive,[],1631110,,,1610612759,9,11,2025-02-09T00:23:37Z,680000,False,,,0,,J. Sochan off-the-ball offensive FOUL (1 PF),"[1631110, 203484]",1610612759.0,SAS,off-the-ball,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,200833.0,1.0,0.0,Caldwell-Pope,203484.0,,,
71,PT06M51.00S,2025-02-09T00:23:22.3Z,1,REGULAR,turnover,offensive foul,[],1631110,,,1610612759,9,11,2025-02-09T00:23:22Z,700000,False,,,0,,J. Sochan offensive foul TURNOVER (1 TO),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,200833.0,,,,,1.0,,
72,PT06M36.00S,2025-02-09T00:23:47.0Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1631094,73.80091984231275,43.13725490196079,1610612753,11,11,2025-02-09T00:23:54Z,710000,False,-34.0,194.0,1,right,P. Banchero 19' step back Jump Shot (4 PTS),[1631094],1610612753.0,ORL,step back,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Center,19.68,Made,,,,,,,4.0,,,,,,,,,,,
73,PT06M27.00S,2025-02-09T00:23:55.5Z,1,REGULAR,2pt,Jump Shot,[],1628368,18.2161629434954,74.50980392156863,1610612759,11,11,2025-02-09T00:24:00Z,720000,False,-123.0,119.0,1,left,MISS D. Fox 17' pullup Shot,[1628368],1610612759.0,SAS,pullup,,,Fox,D. Fox,,,,,Mid-Range,16-24 Left Center,17.06,Missed,,,,,,,,,,,,,,,,,,
74,PT06M24.00S,2025-02-09T00:23:58.5Z,1,REGULAR,rebound,defensive,[],1629048,,,1610612753,11,11,2025-02-09T00:24:00Z,730000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:2),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Mid-Range,16-24 Left Center,,,73.0,3.0,2.0,1.0,,,,,,,,,,,,,,
75,PT06M21.00S,2025-02-09T00:24:06.2Z,1,REGULAR,turnover,out-of-bounds,[],1630175,,,1610612753,11,11,2025-02-09T00:24:16Z,740000,False,,,0,,C. Anthony lost ball out-of-bounds TURNOVER (1 TO),[1630175],1610612753.0,ORL,lost ball,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,200833.0,,,,,1.0,,
76,PT06M14.00S,2025-02-09T00:24:13.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203084,10.85742444152431,4.6568627450980395,1610612759,11,14,2025-02-09T00:24:20Z,750000,False,227.0,50.0,1,left,H. Barnes 3PT  (6 PTS) (D. Fox 2 AST),"[203084, 1628368]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,23.21,Made,,,,,,,6.0,D. Fox,1628368.0,2.0,,,,,,,,
78,PT05M56.00S,2025-02-09T00:24:39.9Z,1,REGULAR,foul,personal,[],203084,,,1610612753,11,14,2025-02-09T00:24:59Z,770000,False,,,0,,H. Barnes personal FOUL (1 PF),"[203084, 1631094]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1627534.0,1.0,0.0,Banchero,1631094.0,,,
80,PT05M56.00S,2025-02-09T00:24:50.9Z,1,REGULAR,substitution,out,[],101108,,,1610612753,11,14,2025-02-09T00:24:54Z,790000,False,,,0,,SUB out: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M56.00S,2025-02-09T00:24:50.9Z,1,REGULAR,substitution,in,[],1642264,,,1610612753,11,14,2025-02-09T00:24:54Z,800000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M46.00S,2025-02-09T00:25:08.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,90.22667542706965,39.705882352941174,1610612753,11,14,2025-02-09T00:25:16Z,810000,False,-51.0,39.0,1,right,MISS P. Banchero 6' driving floating Shot,[1631094],1610612753.0,ORL,driving floating,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,6.48,Missed,,,,,,,,,,,,,,,,,,
83,PT05M43.00S,2025-02-09T00:25:11.6Z,1,REGULAR,rebound,defensive,[],203084,,,1610612759,11,14,2025-02-09T00:25:16Z,820000,False,,,0,,H. Barnes REBOUND (Off:0 Def:4),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,82.0,4.0,4.0,0.0,,,,,,,,,,,,,,
