actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-02-23T23:10:20.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-02-23T23:10:20Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-02-23T23:10:22.6Z,1,REGULAR,jumpball,recovered,[],1630175,,,1610612753,0,0,2025-02-23T23:10:22Z,40000,False,,,0,,Jump Ball W. Carter Jr. vs. R. Holmes: Tip to C. Anthony,"[1630175, 1628976, 1626158]",1610612753.0,ORL,startperiod,C. Anthony,1630175.0,Anthony,C. Anthony,Carter Jr.,1628976.0,Holmes,1626158.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2025-02-23T23:10:37.6Z,1,REGULAR,turnover,lost ball,[],1628976,,,1610612753,0,0,2025-02-23T23:10:45Z,70000,False,,,0,,W. Carter Jr. lost ball TURNOVER (1 TO),"[1628976, 1629673]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Right Center,1.0,Poole,1629673.0,,,,,,,,,,,,,,,,,
8,PT11M42.00S,2025-02-23T23:10:37.6Z,1,REGULAR,steal,,[],1629673,,,1610612764,0,0,2025-02-23T23:10:43Z,80000,False,,,0,,J. Poole STEAL (1 STL),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
10,PT11M32.00S,2025-02-23T23:11:04.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642273,74.32654402102497,87.74509803921569,1610612764,0,0,2025-02-23T23:11:08Z,100000,False,189.0,189.0,1,right,MISS K. George 26' 3PT,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,26.69,Missed,,,,,,,,,,,,,,,
11,PT11M30.00S,2025-02-23T23:11:06.9Z,1,REGULAR,rebound,offensive,[],1630551,,,1610612764,0,0,2025-02-23T23:11:06Z,110000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:0),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,,,,,10.0,1.0,0.0,1.0,,,,,,,,,,,
12,PT11M20.00S,2025-02-23T23:11:16.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629673,93.24901445466492,56.61764705882353,1610612764,0,2,2025-02-23T23:11:21Z,120000,False,33.0,11.0,1,right,J. Poole driving Layup (2 PTS),[1629673],1610612764.0,WAS,driving,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,3.49,Made,,,,,2.0,,,,,,,,,,
13,PT10M58.00S,2025-02-23T23:11:37.6Z,1,REGULAR,3pt,Jump Shot,[],203484,3.892904073587385,3.431372549019608,1610612753,0,2,2025-02-23T23:11:41Z,130000,False,233.0,-16.0,1,left,MISS K. Caldwell-Pope 3PT,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Right Corner 3,24+ Right,,,,23.33,Missed,,,,,,,,,,,,,,,
14,PT10M56.00S,2025-02-23T23:11:39.6Z,1,REGULAR,rebound,defensive,[],1626158,,,1610612764,0,2,2025-02-23T23:11:41Z,140000,False,,,0,,R. Holmes REBOUND (Off:0 Def:1),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,Right Corner 3,24+ Right,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,,
15,PT10M52.00S,2025-02-23T23:11:45.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641731,87.20433639947439,50.73529411764706,1610612764,0,2,2025-02-23T23:11:53Z,150000,False,4.0,68.0,1,right,MISS B. Coulibaly 6' running Layup,[1641731],1610612764.0,WAS,running,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),0-8 Center,,,,6.79,Missed,,,,,,,,,,,,,,,
