actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
16,PT10M34.00S,2025-01-05T23:42:32.4Z,1,REGULAR,rebound,defensive,[],1629048,,,1610612753,2,0,2025-01-05T23:42:36Z,160000,False,,,0,,G. Bitadze REBOUND (Off:0 Def:2),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Right Center,,,15.0,2.0,2.0,0.0,,,,,,,,,,,,,,
17,PT10M27.00S,2025-01-05T23:42:39.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,91.80354796320631,61.274509803921575,1610612753,2,0,2025-01-05T23:42:46Z,170000,False,56.0,25.0,1,right,MISS C. Anthony 6' driving floating bank Shot,[1630175],1610612753.0,ORL,driving floating bank,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,6.15,Missed,,,,,,,,,,,,,,,,,,
18,PT10M21.00S,2025-01-05T23:42:45.9Z,1,REGULAR,rebound,offensive,[],1629048,,,1610612753,2,0,2025-01-05T23:42:46Z,180000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:2),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,17.0,3.0,2.0,1.0,,,,,,,,,,,,,,
19,PT10M21.00S,2025-01-05T23:42:44.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629048,94.40999984741211,50.0,1610612753,4,0,2025-01-05T23:42:51Z,190000,False,0.0,0.0,1,right,G. Bitadze tip Layup (2 PTS),[1629048],1610612753.0,ORL,tip,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,2.0,,,,,,,,,,,,,
20,PT10M05.00S,2025-01-05T23:43:03.7Z,1,REGULAR,foul,personal,[],1630175,,,1610612762,4,0,2025-01-05T23:43:14Z,200000,False,,,0,,C. Anthony personal FOUL (1 PF),"[1630175, 1642268]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Mid-Range,8-16 Left,,,,,,,,,,,203591.0,1.0,0.0,Collier,1642268.0,,,,,
22,PT09M56.00S,2025-01-05T23:43:32.0Z,1,REGULAR,2pt,Jump Shot,[],1629012,11.12023653088042,67.15686274509804,1610612762,4,0,2025-01-05T23:43:40Z,220000,False,-86.0,52.0,1,left,MISS C. Sexton 10' driving floating Shot,[1629012],1610612762.0,UTA,driving floating,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Left,10.03,Missed,,,,,,,,,,,,,,,,,,
23,PT09M53.00S,2025-01-05T23:43:35.0Z,1,REGULAR,rebound,offensive,[],1631117,,,1610612762,4,0,2025-01-05T23:43:40Z,230000,False,,,0,,W. Kessler REBOUND (Off:1 Def:0),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Left,,,22.0,1.0,0.0,1.0,,,,,,,,,,,,,,
24,PT09M53.00S,2025-01-05T23:43:35.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631117,5.590000152587891,50.0,1610612762,4,2,2025-01-05T23:43:35Z,240000,False,0.0,0.0,1,left,W. Kessler tip Layup (2 PTS),[1631117],1610612762.0,UTA,tip,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,2.0,,,,,,,,,,,,,
25,PT09M38.00S,2025-01-05T23:43:50.6Z,1,REGULAR,3pt,Jump Shot,[],1641783,67.7562417871222,42.8921568627451,1610612753,4,2,2025-01-05T23:44:05Z,250000,False,-36.0,251.0,1,right,MISS T. da Silva 25' 3PT,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Center,25.31,Missed,,,,,,,,,,,,,,,,,,
26,PT09M37.00S,2025-01-05T23:43:51.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,4,2,2025-01-05T23:44:05Z,260000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Center,,,25.0,,,,,,,,,,,,,,,,,
27,PT09M37.00S,2025-01-05T23:43:59.0Z,1,REGULAR,foul,personal,[],1642268,,,1610612753,4,2,2025-01-05T23:44:13Z,270000,False,,,0,,I. Collier loose ball personal FOUL (1 PF),"[1642268, 1629048]",1610612762.0,UTA,loose ball,,,Collier,I. Collier,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203591.0,1.0,0.0,Bitadze,1629048.0,,,,,
29,PT09M29.00S,2025-01-05T23:44:22.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630175,90.09526938239159,39.950980392156865,1610612753,4,2,2025-01-05T23:44:43Z,290000,False,-50.0,41.0,1,right,MISS C. Anthony 6' driving floating Shot,[1630175],1610612753.0,ORL,driving floating,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,6.46,Missed,,,,,,,,,,,,,,,,,,
30,PT09M27.00S,2025-01-05T23:44:24.7Z,1,REGULAR,rebound,offensive,[],1629048,,,1610612753,4,2,2025-01-05T23:44:43Z,300000,False,,,0,,G. Bitadze REBOUND (Off:2 Def:2),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,29.0,4.0,2.0,2.0,,,,,,,,,,,,,,
31,PT09M25.00S,2025-01-05T23:44:25.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629048,91.80354796320631,47.794117647058826,1610612753,6,2,2025-01-05T23:44:38Z,310000,False,-11.0,25.0,1,right,G. Bitadze putback Layup (4 PTS),[1629048],1610612753.0,ORL,putback,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,2.69,Made,,,,,4.0,,,,,,,,,,,,,
32,PT09M00.00S,2025-01-05T23:44:52.1Z,1,REGULAR,3pt,Jump Shot,[],1630548,13.61695137976347,5.637254901960785,1610612762,6,5,2025-01-05T23:45:00Z,320000,False,222.0,75.0,1,left,J. Juzang 3PT step back (3 PTS) (W. Kessler 1 AST),"[1630548, 1631117]",1610612762.0,UTA,step back,,,Juzang,J. Juzang,,,,,Right Corner 3,24+ Right,23.43,Made,,,,,3.0,W. Kessler,1631117.0,1.0,,,,,,,,,,
34,PT08M43.00S,2025-01-05T23:45:08.8Z,1,REGULAR,2pt,Jump Shot,[],1630175,78.40013140604468,59.31372549019608,1610612753,8,5,2025-01-05T23:45:14Z,340000,False,47.0,151.0,1,right,C. Anthony 15' pullup Jump Shot (2 PTS) (G. Bitadze 2 AST),"[1630175, 1629048]",1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,Mid-Range,8-16 Center,15.75,Made,,,,,2.0,G. Bitadze,1629048.0,2.0,,,,,,,,,,
36,PT08M25.00S,2025-01-05T23:45:26.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631117,6.521024967148489,52.20588235294118,1610612762,8,5,2025-01-05T23:45:31Z,360000,False,-11.0,9.0,1,left,MISS W. Kessler cutting Layup,[1631117],1610612762.0,UTA,cutting,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,1.41,Missed,,,,,,,,,,,,,,,,,,
37,PT08M23.00S,2025-01-05T23:45:28.8Z,1,REGULAR,rebound,defensive,[],203484,,,1610612753,8,5,2025-01-05T23:45:31Z,370000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:1),[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,36.0,1.0,1.0,0.0,,,,,,,,,,,,,,
38,PT08M19.00S,2025-01-05T23:45:33.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631216,92.59198423127464,3.9215686274509802,1610612753,8,5,2025-01-05T23:45:44Z,380000,False,-230.0,17.0,1,right,MISS C. Houstan running 3PT,[1631216],1610612753.0,ORL,running,,,Houstan,C. Houstan,,,,,Left Corner 3,24+ Left,23.1,Missed,,,,,,,,,,,,,,,,,,
39,PT08M13.00S,2025-01-05T23:45:39.0Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,8,5,2025-01-05T23:45:44Z,390000,False,,,0,,W. Kessler REBOUND (Off:1 Def:1),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Left Corner 3,24+ Left,,,38.0,2.0,1.0,1.0,,,,,,,,,,,,,,
40,PT07M55.00S,2025-01-05T23:45:56.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,6.521024967148489,58.82352941176471,1610612762,8,5,2025-01-05T23:46:02Z,400000,False,-44.0,9.0,1,left,MISS C. Sexton driving Layup,[1629012],1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,4.5,Missed,,,,,,,,,,,,,,,,,,
42,PT07M51.00S,2025-01-05T23:46:00.3Z,1,REGULAR,rebound,offensive,[],1631117,,,1610612762,8,5,2025-01-05T23:46:02Z,420000,False,,,0,,W. Kessler REBOUND (Off:2 Def:1),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,40.0,3.0,1.0,2.0,,,,,,,,,,,,,,
43,PT07M51.00S,2025-01-05T23:46:00.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631117,8.754927726675426,53.18627450980392,1610612762,8,7,2025-01-05T23:46:10Z,430000,False,-16.0,30.0,1,left,W. Kessler putback Layup (4 PTS),[1631117],1610612762.0,UTA,putback,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,3.38,Made,,,,,4.0,,,,,,,,,,,,,
44,PT07M30.00S,2025-01-05T23:46:20.4Z,1,REGULAR,2pt,Jump Shot,[],1630175,92.46057818659659,77.94117647058823,1610612753,10,7,2025-01-05T23:46:26Z,440000,False,140.0,18.0,1,right,C. Anthony 14' pullup Jump Shot (4 PTS) (G. Bitadze 3 AST),"[1630175, 1629048]",1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,Mid-Range,8-16 Right,14.09,Made,,,,,4.0,G. Bitadze,1629048.0,3.0,,,,,,,,,,
46,PT07M17.00S,2025-01-05T23:46:36.3Z,1,REGULAR,foul,offensive,[],1630695,,,1610612762,10,7,2025-01-05T23:46:53Z,460000,False,,,0,,M. Potter off-the-ball offensive FOUL (1 PF),"[1630695, 1630175]",1610612762.0,UTA,off-the-ball,,,Potter,M. Potter,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1628485.0,1.0,0.0,Anthony,1630175.0,,,,,
48,PT07M17.00S,2025-01-05T23:46:36.3Z,1,REGULAR,turnover,offensive foul,[],1630695,,,1610612762,10,7,2025-01-05T23:46:36Z,480000,False,,,0,,M. Potter offensive foul TURNOVER (1 TO),[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1628485.0,,,,,1.0,,,,
49,PT07M17.00S,2025-01-05T23:46:50.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,10,7,2025-01-05T23:46:50Z,490000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M00.00S,2025-01-05T23:49:47.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630175,78.66294349540078,42.15686274509804,1610612753,10,7,2025-01-05T23:52:32Z,500000,False,-39.0,148.0,1,right,MISS C. Anthony 15' pullup Shot,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,Mid-Range,8-16 Center,15.32,Missed,,,,,,,,,,,,,,,,,,
51,PT06M58.00S,2025-01-05T23:49:49.4Z,1,REGULAR,rebound,defensive,[],1630548,,,1610612762,10,7,2025-01-05T23:49:55Z,510000,False,,,0,,J. Juzang REBOUND (Off:0 Def:1),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Mid-Range,8-16 Center,,,50.0,1.0,1.0,0.0,,,,,,,,,,,,,,
52,PT06M50.00S,2025-01-05T23:49:58.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642268,9.017739816031538,36.76470588235294,1610612762,10,7,2025-01-05T23:50:04Z,520000,False,66.0,32.0,1,left,MISS I. Collier 7' driving Layup - blocked,"[1642268, 1630175]",1610612762.0,UTA,driving,,,Collier,I. Collier,,,,,In The Paint (Non-RA),0-8 Center,7.37,Missed,,,,,,,,,,,,,,,Anthony,1630175.0,,
53,PT06M50.00S,2025-01-05T23:49:58.1Z,1,REGULAR,block,,[],1630175,,,1610612762,10,7,2025-01-05T23:50:01Z,530000,False,,,0,,C. Anthony BLOCK (1 BLK),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
54,PT06M45.00S,2025-01-05T23:50:03.1Z,1,REGULAR,rebound,offensive,[],1642268,,,1610612762,10,7,2025-01-05T23:50:04Z,540000,False,,,0,,I. Collier REBOUND (Off:1 Def:1),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,In The Paint (Non-RA),0-8 Center,,,52.0,2.0,1.0,1.0,,,,,,,,,,,,,,
55,PT06M44.00S,2025-01-05T23:50:03.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642268,10.068988173455978,46.32352941176471,1610612762,10,9,2025-01-05T23:50:08Z,550000,False,18.0,42.0,1,left,I. Collier putback Layup (2 PTS),[1642268],1610612762.0,UTA,putback,,,Collier,I. Collier,,,,,In The Paint (Non-RA),0-8 Center,4.59,Made,,,,,2.0,,,,,,,,,,,,,
56,PT06M27.00S,2025-01-05T23:50:20.5Z,1,REGULAR,3pt,Jump Shot,[],1629048,74.58935611038108,83.82352941176471,1610612753,13,9,2025-01-05T23:50:25Z,560000,False,169.0,186.0,1,right,G. Bitadze 25' 3PT  (7 PTS) (T. da Silva 1 AST),"[1629048, 1641783]",1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Right Center,25.17,Made,,,,,7.0,T. da Silva,1641783.0,1.0,,,,,,,,,,
58,PT06M08.00S,2025-01-05T23:50:39.2Z,1,REGULAR,3pt,Jump Shot,[],1630548,32.276609724047304,43.627450980392155,1610612762,13,9,2025-01-05T23:50:44Z,580000,False,32.0,251.0,1,left,MISS J. Juzang 25' 3PT,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Center,25.29,Missed,,,,,,,,,,,,,,,,,,
59,PT06M05.00S,2025-01-05T23:50:42.2Z,1,REGULAR,rebound,defensive,[],1630175,,,1610612753,13,9,2025-01-05T23:50:44Z,590000,False,,,0,,C. Anthony REBOUND (Off:0 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Center,,,58.0,1.0,1.0,0.0,,,,,,,,,,,,,,
60,PT06M01.00S,2025-01-05T23:50:47.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1641783,90.88370565045992,51.470588235294116,1610612753,13,9,2025-01-05T23:50:56Z,600000,False,7.0,33.0,1,right,MISS T. da Silva driving floating Shot,[1641783],1610612753.0,ORL,driving floating,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,3.4,Missed,,,,,,,,,,,,,,,,,,
61,PT05M57.00S,2025-01-05T23:50:51.0Z,1,REGULAR,rebound,offensive,[],1641783,,,1610612753,13,9,2025-01-05T23:50:56Z,610000,False,,,0,,T. da Silva REBOUND (Off:1 Def:1),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,,,60.0,2.0,1.0,1.0,,,,,,,,,,,,,,
62,PT05M57.00S,2025-01-05T23:50:51.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641783,94.40999984741211,50.0,1610612753,13,9,2025-01-05T23:50:51Z,620000,False,0.0,0.0,1,right,MISS T. da Silva tip Layup,[1641783],1610612753.0,ORL,tip,,,da Silva,T. da Silva,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
63,PT05M56.00S,2025-01-05T23:50:51.7Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,13,9,2025-01-05T23:50:51Z,630000,False,,,0,,W. Kessler REBOUND (Off:2 Def:2),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Left,,,62.0,4.0,2.0,2.0,,,,,,,,,,,,,,
64,PT05M50.00S,2025-01-05T23:50:58.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642268,14.536793692509855,46.32352941176471,1610612762,13,9,2025-01-05T23:57:28Z,640000,False,18.0,84.0,1,left,MISS I. Collier 8' driving floating Shot,[1642268],1610612762.0,UTA,driving floating,,,Collier,I. Collier,,,,,In The Paint (Non-RA),8-16 Center,8.61,Missed,,,,,,,,,,,,,,,,,,
65,PT05M47.00S,2025-01-05T23:51:01.7Z,1,REGULAR,rebound,defensive,[],1641783,,,1610612753,13,9,2025-01-05T23:51:05Z,650000,False,,,0,,T. da Silva REBOUND (Off:1 Def:2),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),8-16 Center,,,64.0,3.0,2.0,1.0,,,,,,,,,,,,,,
66,PT05M40.00S,2025-01-05T23:51:07.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631216,73.80091984231275,88.23529411764706,1610612753,13,9,2025-01-05T23:51:20Z,660000,False,191.0,194.0,1,right,MISS C. Houstan 27' running 3PT,[1631216],1610612753.0,ORL,running,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Right Center,27.22,Missed,,,,,,,,,,,,,,,,,,
67,PT05M38.00S,2025-01-05T23:51:09.5Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,13,9,2025-01-05T23:51:20Z,670000,False,,,0,,W. Kessler REBOUND (Off:2 Def:3),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Right Center,,,66.0,5.0,3.0,2.0,,,,,,,,,,,,,,
69,PT05M30.00S,2025-01-05T23:51:23.7Z,1,REGULAR,substitution,out,[],1629012,,,1610612762,13,9,2025-01-05T23:51:36Z,690000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M30.00S,2025-01-05T23:51:23.7Z,1,REGULAR,substitution,out,[],1630695,,,1610612762,13,9,2025-01-05T23:51:36Z,700000,False,,,0,,SUB out: M. Potter,[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M30.00S,2025-01-05T23:51:23.7Z,1,REGULAR,substitution,in,[],1642271,,,1610612762,13,9,2025-01-05T23:51:36Z,710000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M30.00S,2025-01-05T23:51:23.7Z,1,REGULAR,substitution,in,[],201988,,,1610612762,13,9,2025-01-05T23:51:36Z,720000,False,,,0,,SUB in: P. Mills,[201988],1610612762.0,UTA,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M16.00S,2025-01-05T23:51:57.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1642271,10.5946123521682,47.549019607843135,1610612762,13,11,2025-01-05T23:52:12Z,730000,False,12.0,47.0,1,left,K. Filipowski driving Hook (2 PTS),[1642271],1610612762.0,UTA,driving,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,4.87,Made,,,,,2.0,,,,,,,,,,,,,
74,PT04M46.00S,2025-01-05T23:52:26.8Z,1,REGULAR,3pt,Jump Shot,[],203484,66.04796320630749,42.64705882352941,1610612753,13,11,2025-01-05T23:52:34Z,740000,False,-37.0,267.0,1,right,MISS K. Caldwell-Pope 26' step back 3PT,[203484],1610612753.0,ORL,step back,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Center,26.91,Missed,,,,,,,,,,,,,,,,,,
75,PT04M44.00S,2025-01-05T23:52:28.8Z,1,REGULAR,rebound,defensive,[],1630548,,,1610612762,13,11,2025-01-05T23:52:34Z,750000,False,,,0,,J. Juzang REBOUND (Off:0 Def:2),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Center,,,74.0,2.0,2.0,0.0,,,,,,,,,,,,,,
76,PT04M38.00S,2025-01-05T23:52:35.8Z,1,REGULAR,turnover,lost ball,[],1642268,,,1610612762,13,11,2025-01-05T23:52:47Z,760000,False,,,0,,I. Collier lost ball TURNOVER (1 TO),"[1642268, 1631216]",1610612762.0,UTA,,,,Collier,I. Collier,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,1.0,,,Houstan,1631216.0
77,PT04M38.00S,2025-01-05T23:52:35.8Z,1,REGULAR,steal,,[],1631216,,,1610612753,13,11,2025-01-05T23:52:50Z,770000,False,,,0,,C. Houstan STEAL (1 STL),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
78,PT04M29.00S,2025-01-05T23:52:44.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631216,74.06373193166885,83.08823529411765,1610612753,13,11,2025-01-05T23:52:50Z,780000,False,165.0,191.0,1,right,MISS C. Houstan 25' 3PT,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Right Center,25.29,Missed,,,,,,,,,,,,,,,,,,
79,PT04M27.00S,2025-01-05T23:52:47.0Z,1,REGULAR,rebound,defensive,[],201988,,,1610612762,13,11,2025-01-05T23:52:47Z,790000,False,,,0,,P. Mills REBOUND (Off:0 Def:1),[201988],1610612762.0,UTA,,,,Mills,P. Mills,,,,,Above the Break 3,24+ Right Center,,,78.0,1.0,1.0,0.0,,,,,,,,,,,,,,
