actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-12-15T23:10:55.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-12-15T23:10:55Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M51.00S,2024-12-15T23:11:03.1Z,1,REGULAR,jumpball,recovered,[],1628404,,,1610612752,0,0,2024-12-15T23:11:03Z,40000,False,,,0,,Jump Ball K. Towns vs. G. Bitadze: Tip to J. Hart,"[1628404, 1626157, 1629048]",1610612752.0,NYK,startperiod,J. Hart,1628404.0,Hart,J. Hart,Towns,1626157.0,Bitadze,1629048.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M39.00S,2024-12-15T23:11:14.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,86.41590013140605,51.225490196078425,1610612752,0,0,2024-12-15T23:11:40Z,70000,False,6.0,75.0,1,right,MISS J. Brunson 7' driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,7.54,Missed,,,,,,,,,,,,,,,,,,
8,PT11M36.00S,2024-12-15T23:11:17.9Z,1,REGULAR,rebound,defensive,[],1629048,,,1610612753,0,0,2024-12-15T23:12:10Z,80000,False,,,0,,G. Bitadze REBOUND (Off:0 Def:1),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M30.00S,2024-12-15T23:11:24.7Z,1,REGULAR,2pt,Layup,['fastbreak'],1641783,24.655059132720105,30.392156862745097,1610612753,0,0,2024-12-15T23:12:30Z,90000,False,98.0,179.0,1,left,MISS T. da Silva 20' running Layup,[1641783],1610612753.0,ORL,running,,,da Silva,T. da Silva,,,,,Mid-Range,16-24 Right Center,20.43,Missed,,,,,,,,,,,,,,,,,,
10,PT11M26.00S,2024-12-15T23:11:28.7Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612752,0,0,2024-12-15T23:12:30Z,100000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:1),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Right Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M15.00S,2024-12-15T23:11:38.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,93.11760840998686,46.81372549019608,1610612752,0,2,2024-12-15T23:12:57Z,110000,False,-16.0,12.0,1,right,O. Anunoby driving Layup (2 PTS) (J. Hart 1 AST),"[1628384, 1628404]",1610612752.0,NYK,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,2.0,Made,,,,,2.0,J. Hart,1628404.0,1.0,,,,,,,,,,
12,PT10M57.00S,2024-12-15T23:11:59.5Z,1,REGULAR,foul,personal,[],1628384,,,1610612753,0,2,2024-12-15T23:12:13Z,120000,False,,,0,,O. Anunoby personal FOUL (1 PF),"[1628384, 1628976]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,203592.0,1.0,0.0,Carter Jr.,1628976.0,,,,,
14,PT10M47.00S,2024-12-15T23:12:29.2Z,1,REGULAR,turnover,out-of-bounds,[],1630591,,,1610612753,0,2,2024-12-15T23:12:40Z,140000,False,,,0,,J. Suggs step out-of-bounds TURNOVER (1 TO),[1630591],1610612753.0,ORL,step,,,Suggs,J. Suggs,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1627961.0,,,,,1.0,,,,
15,PT10M22.00S,2024-12-15T23:12:58.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628969,94.03745072273325,95.83333333333334,1610612752,0,5,2024-12-15T23:13:04Z,150000,False,229.0,4.0,1,right,M. Bridges 3PT  (3 PTS) (J. Hart 2 AST),"[1628969, 1628404]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,22.92,Made,,,,,3.0,J. Hart,1628404.0,2.0,,,,,,,,,,
