actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
17,PT10M20.00S,2025-02-28T00:12:56.0Z,1,REGULAR,3pt,Jump Shot,[],1630541,21.550591327201047,93.359375,1610612744,2,0,2025-02-28T00:13:43Z,170000,False,-217.0,150.0,1,left,MISS M. Moody 26' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,,,,,,26.37,Missed,,,,,,,,,,,,,
18,PT10M18.00S,2025-02-28T00:12:58.0Z,1,REGULAR,rebound,defensive,[],203484,,,1610612753,2,0,2025-02-28T00:13:43Z,180000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:1),[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,
19,PT09M52.00S,2025-02-28T00:13:22.4Z,1,REGULAR,3pt,Jump Shot,[],1630175,79.02431011826545,5.637254901960787,1610612753,5,0,2025-02-28T00:14:01Z,190000,False,-222.0,145.0,1,right,C. Anthony 26' 3PT pullup (3 PTS) (P. Banchero 1 AST),"[1630175, 1631094]",1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,,,,,,26.48,Made,,,,,3.0,P. Banchero,1631094.0,1.0,,,,,
21,PT09M46.00S,2025-02-28T00:13:31.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203110,12.746386333771355,55.67172181372549,1610612744,5,0,2025-02-28T00:14:35Z,210000,False,-28.0,67.0,1,left,MISS D. Green 7' driving Layup,[203110],1610612744.0,GSW,driving,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.3,Missed,,,,,,,,,,,,,
22,PT09M44.00S,2025-02-28T00:13:33.0Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,5,0,2025-02-28T00:14:35Z,220000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,21.0,2.0,2.0,0.0,,,,,,,,,
23,PT09M39.00S,2025-02-28T00:13:37.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631094,90.67017082785809,46.875,1610612753,7,0,2025-02-28T00:15:08Z,230000,False,-16.0,35.0,1,right,P. Banchero running Layup (4 PTS),[1631094],1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,3.85,Made,,,,,4.0,,,,,,,,
25,PT09M20.00S,2025-02-28T00:13:56.8Z,1,REGULAR,3pt,Jump Shot,[],202710,7.046649145860711,95.58823529411765,1610612744,7,0,2025-02-28T00:15:26Z,250000,False,-228.0,14.0,1,left,MISS J. Butler III 3PT,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Left Corner 3,24+ Left,,,,,,22.83,Missed,,,,,,,,,,,,,
26,PT09M17.00S,2025-02-28T00:13:59.8Z,1,REGULAR,rebound,defensive,[],1630175,,,1610612753,7,0,2025-02-28T00:15:26Z,260000,False,,,0,,C. Anthony REBOUND (Off:0 Def:2),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Left Corner 3,24+ Left,,,,,,,,25.0,2.0,2.0,0.0,,,,,,,,,
27,PT09M11.00S,2025-02-28T00:14:05.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630175,85.0197109067017,51.91482843137255,1610612753,9,0,2025-02-28T00:15:48Z,270000,False,10.0,88.0,1,right,C. Anthony 8' running Layup (5 PTS),[1630175],1610612753.0,ORL,running,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,,,,,,8.88,Made,,,,,5.0,,,,,,,,
28,PT08M53.00S,2025-02-28T00:14:21.5Z,1,REGULAR,3pt,Jump Shot,[],201939,26.067674113009204,7.107843137254903,1610612744,9,3,2025-02-28T00:16:30Z,280000,False,214.0,193.0,1,left,S. Curry 28' 3PT  (3 PTS) (J. Butler III 1 AST),"[201939, 202710]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,28.82,Made,,,,,3.0,J. Butler III,202710.0,1.0,,,,,
30,PT08M36.00S,2025-02-28T00:14:39.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,82.07950065703022,40.19607843137255,1610612753,11,3,2025-02-28T00:16:51Z,300000,False,-49.0,116.0,1,right,P. Banchero 12' step back Jump Shot (6 PTS),[1631094],1610612753.0,ORL,step back,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,,,,12.59,Made,,,,,6.0,,,,,,,,
31,PT08M25.00S,2025-02-28T00:14:52.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203110,13.929040735873855,58.43290441176471,1610612744,11,3,2025-02-28T00:17:31Z,310000,False,-42.0,78.0,1,left,MISS D. Green 8' driving floating Shot,[203110],1610612744.0,GSW,driving floating,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,8.9,Missed,,,,,,,,,,,,,
32,PT08M24.00S,2025-02-28T00:14:53.1Z,1,REGULAR,rebound,offensive,[],203110,,,1610612744,11,3,2025-02-28T00:17:31Z,320000,False,,,0,,D. Green REBOUND (Off:1 Def:0),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,31.0,1.0,0.0,1.0,,,,,,,,,
33,PT08M23.00S,2025-02-28T00:14:54.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203110,6.964520367936927,44.975490196078425,1610612744,11,3,2025-02-28T00:17:45Z,330000,False,25.0,13.0,1,left,MISS D. Green putback Layup - blocked,"[203110, 1630175]",1610612744.0,GSW,putback,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,2.83,Missed,,,,,,,,,Anthony,1630175.0,,,
34,PT08M23.00S,2025-02-28T00:14:54.8Z,1,REGULAR,block,,[],1630175,,,1610612744,11,3,2025-02-28T00:14:58Z,340000,False,,,0,,C. Anthony BLOCK (1 BLK),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
35,PT08M22.00S,2025-02-28T00:14:55.8Z,1,REGULAR,rebound,offensive,[],203110,,,1610612744,11,3,2025-02-28T00:17:45Z,350000,False,,,0,,D. Green REBOUND (Off:2 Def:0),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,33.0,2.0,0.0,2.0,,,,,,,,,
36,PT08M21.00S,2025-02-28T00:14:59.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203110,9.06701708278581,44.217218137254896,1610612744,11,3,2025-02-28T00:18:11Z,360000,False,29.0,33.0,1,left,MISS D. Green turnaround fadeaway Shot,[203110],1610612744.0,GSW,turnaround fadeaway,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.36,Missed,,,,,,,,,,,,,
37,PT08M18.00S,2025-02-28T00:15:02.3Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,11,3,2025-02-28T00:18:11Z,370000,False,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,36.0,1.0,1.0,0.0,,,,,,,,,
38,PT08M13.00S,2025-02-28T00:15:03.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630532,74.37582128777923,89.43780637254902,1610612753,11,3,2025-02-28T00:18:29Z,380000,False,197.0,188.0,1,right,MISS F. Wagner 27' running 3PT,[1630532],1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,,,,,,27.27,Missed,,,,,,,,,,,,,
39,PT08M11.00S,2025-02-28T00:15:05.3Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,11,3,2025-02-28T00:18:29Z,390000,False,,,0,,D. Green REBOUND (Off:2 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,38.0,3.0,1.0,2.0,,,,,,,,,
40,PT08M01.00S,2025-02-28T00:15:14.4Z,1,REGULAR,turnover,bad pass,[],201939,,,1610612744,11,3,2025-02-28T00:18:47Z,400000,False,,,0,,S. Curry bad pass TURNOVER (1 TO),"[201939, 1631094]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,Banchero,1631094.0
41,PT08M01.00S,2025-02-28T00:15:14.4Z,1,REGULAR,steal,,[],1631094,,,1610612753,11,3,2025-02-28T00:15:16Z,410000,False,,,0,,P. Banchero STEAL (1 STL),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
42,PT07M55.00S,2025-02-28T00:15:20.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'fromturnover']",1630532,94.34954007884363,65.98498774509804,1610612753,13,3,2025-02-28T00:19:10Z,420000,False,80.0,1.0,1,right,F. Wagner 7' running Layup (2 PTS) (P. Banchero 2 AST),"[1630532, 1631094]",1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,Mid-Range,0-8 Center,,,,,,7.99,Made,,,,,2.0,P. Banchero,1631094.0,2.0,,,,,
44,PT07M54.00S,2025-02-28T00:15:28.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,13,3,2025-02-28T00:15:28Z,440000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT07M36.00S,2025-02-28T00:18:44.4Z,1,REGULAR,3pt,Jump Shot,[],1641764,30.404073587385014,25.24509803921569,1610612744,13,6,2025-02-28T00:19:23Z,450000,False,124.0,233.0,1,left,B. Podziemski 26' 3PT  (3 PTS) (D. Green 1 AST),"[1641764, 203110]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,,,,,,26.41,Made,,,,,3.0,D. Green,203110.0,1.0,,,,,
47,PT07M10.00S,2025-02-28T00:19:12.1Z,1,REGULAR,turnover,out-of-bounds,[],1630532,,,1610612753,13,6,2025-02-28T00:19:45Z,470000,False,,,0,,F. Wagner bad pass out-of-bounds TURNOVER (1 TO),[1630532],1610612753.0,ORL,bad pass,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,1155.0,,,,,,,,,,,,,,,,,1.0,,
48,PT07M10.00S,2025-02-28T00:19:17.4Z,1,REGULAR,substitution,out,[],1641764,,,1610612744,13,6,2025-02-28T00:19:28Z,480000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M10.00S,2025-02-28T00:19:17.4Z,1,REGULAR,substitution,out,[],202710,,,1610612744,13,6,2025-02-28T00:19:28Z,490000,False,,,0,,SUB out: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M10.00S,2025-02-28T00:19:17.4Z,1,REGULAR,substitution,in,[],1627741,,,1610612744,13,6,2025-02-28T00:19:28Z,500000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M10.00S,2025-02-28T00:19:17.4Z,1,REGULAR,substitution,in,[],1627780,,,1610612744,13,6,2025-02-28T00:19:28Z,510000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M01.00S,2025-02-28T00:19:36.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627780,9.986859395532193,53.28584558823529,1610612744,13,8,2025-02-28T00:20:02Z,520000,False,-16.0,41.0,1,left,G. Payton II cutting DUNK (2 PTS) (S. Curry 1 AST),"[1627780, 201939]",1610612744.0,GSW,cutting,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,,,4.45,Made,,,,,2.0,S. Curry,201939.0,1.0,,,,,
55,PT06M44.00S,2025-02-28T00:20:05.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,89.88173455978975,56.62913602941176,1610612753,15,8,2025-02-28T00:20:33Z,550000,False,33.0,43.0,1,right,F. Wagner driving Layup (4 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.39,Made,,,,,4.0,,,,,,,,
56,PT06M29.00S,2025-02-28T00:20:21.8Z,1,REGULAR,foul,personal,[],1630532,,,1610612744,15,8,2025-02-28T00:20:55Z,560000,False,,,0,,F. Wagner personal FOUL (1 PF),"[1630532, 203110]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,2004.0,1.0,0.0,Green,203110.0,,,,,,,,,,,,,,,
58,PT06M29.00S,2025-02-28T00:20:28.1Z,1,REGULAR,substitution,out,[],1630532,,,1610612744,15,8,2025-02-28T00:20:37Z,580000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M29.00S,2025-02-28T00:20:28.1Z,1,REGULAR,substitution,in,[],1641724,,,1610612744,15,8,2025-02-28T00:20:37Z,590000,False,,,0,,SUB in: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M17.00S,2025-02-28T00:20:57.1Z,1,REGULAR,3pt,Jump Shot,[],1627741,27.463863337713533,82.08486519607843,1610612744,15,11,2025-02-28T00:21:13Z,610000,False,-160.0,206.0,1,left,B. Hield 26' 3PT  (3 PTS) (D. Green 2 AST),"[1627741, 203110]",1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,,,,26.08,Made,,,,,3.0,D. Green,203110.0,2.0,,,,,
63,PT06M02.00S,2025-02-28T00:21:13.9Z,1,REGULAR,turnover,out-of-bounds,[],1631094,,,1610612753,15,11,2025-02-28T00:30:03Z,630000,False,,,0,,P. Banchero lost ball out-of-bounds TURNOVER (1 TO),[1631094],1610612753.0,ORL,lost ball,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,1155.0,,,,,,,,,,,,,,,,,1.0,,
64,PT05M56.00S,2025-02-28T00:21:29.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201939,34.74047306176085,80.14705882352942,1610612744,15,11,2025-02-28T00:22:06Z,640000,False,-151.0,274.0,1,left,MISS S. Curry 31' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,31.28,Missed,,,,,,,,,,,,,
65,PT05M54.00S,2025-02-28T00:21:31.1Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,15,11,2025-02-28T00:22:06Z,650000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,64.0,3.0,3.0,0.0,,,,,,,,,
66,PT05M45.00S,2025-02-28T00:21:37.5Z,1,REGULAR,3pt,Jump Shot,[],1641724,92.3784494086728,4.8789828431372655,1610612753,18,11,2025-02-28T00:22:24Z,660000,False,-226.0,19.0,1,right,J. Howard 3PT  (3 PTS) (W. Carter Jr. 2 AST),"[1641724, 1628976]",1610612753.0,ORL,,,,Howard,J. Howard,,,,,Left Corner 3,24+ Left,,,,,,22.64,Made,,,,,3.0,W. Carter Jr.,1628976.0,2.0,,,,,
68,PT05M31.00S,2025-02-28T00:21:53.3Z,1,REGULAR,foul,personal,['3freethrow'],1631094,,,1610612744,18,11,2025-02-28T00:22:03Z,680000,False,,,0,,P. Banchero shooting personal FOUL (2 PF) (Moody 3 FT),"[1631094, 1630541]",1610612753.0,ORL,shooting,,,Banchero,P. Banchero,,,,,Left Corner 3,24+ Left,1155.0,2.0,0.0,Moody,1630541.0,,,,,,,,,,,,,,,
70,PT05M31.00S,2025-02-28T00:22:18.3Z,1,REGULAR,freethrow,1 of 3,[],1630541,,,1610612744,18,12,2025-02-28T00:22:18Z,700000,False,,,0,,M. Moody Free Throw 1 of 3 (1 PTS),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,Made,,,,,1.0,,,,,,,,
71,PT05M31.00S,2025-02-28T00:22:31.8Z,1,REGULAR,freethrow,2 of 3,[],1630541,,,1610612744,18,13,2025-02-28T00:22:31Z,710000,False,,,0,,M. Moody Free Throw 2 of 3 (2 PTS),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,Made,,,,,2.0,,,,,,,,
72,PT05M31.00S,2025-02-28T00:22:49.6Z,1,REGULAR,freethrow,3 of 3,[],1630541,,,1610612744,18,14,2025-02-28T00:22:49Z,720000,False,,,0,,M. Moody Free Throw 3 of 3 (3 PTS),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,Made,,,,,3.0,,,,,,,,
73,PT05M22.00S,2025-02-28T00:23:03.7Z,1,REGULAR,turnover,backcourt,[],1630175,,,1610612753,18,14,2025-02-28T00:23:20Z,730000,False,,,0,,C. Anthony backcourt TURNOVER (1 TO),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Center,1627539.0,,,,,,,,,,,,,,,,,1.0,,
74,PT05M09.00S,2025-02-28T00:23:27.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630541,11.169513797634693,3.653492647058826,1610612744,18,14,2025-02-28T00:23:57Z,740000,False,232.0,52.0,1,left,MISS M. Moody 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Right Corner 3,24+ Right,,,,,,23.76,Missed,,,,,,,,,,,,,
75,PT05M07.00S,2025-02-28T00:23:29.1Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,18,14,2025-02-28T00:23:57Z,750000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,74.0,4.0,4.0,0.0,,,,,,,,,
76,PT05M06.00S,2025-02-28T00:23:32.4Z,1,REGULAR,foul,personal,[],203110,,,1610612753,18,14,2025-02-28T00:24:15Z,760000,False,,,0,,D. Green personal FOUL (1 PF),"[203110, 1628976]",1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,1627539.0,1.0,0.0,Carter Jr.,1628976.0,,,,,,,,,,,,,,,
78,PT05M06.00S,2025-02-28T00:23:41.8Z,1,REGULAR,substitution,out,[],1628976,,,1610612753,18,14,2025-02-28T00:24:07Z,780000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M06.00S,2025-02-28T00:23:41.8Z,1,REGULAR,substitution,out,[],1630541,,,1610612753,18,14,2025-02-28T00:24:07Z,790000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M06.00S,2025-02-28T00:23:41.8Z,1,REGULAR,substitution,out,[],203110,,,1610612753,18,14,2025-02-28T00:24:07Z,800000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M06.00S,2025-02-28T00:23:41.8Z,1,REGULAR,substitution,in,[],1629048,,,1610612753,18,14,2025-02-28T00:24:07Z,810000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M06.00S,2025-02-28T00:23:41.8Z,1,REGULAR,substitution,in,[],1626172,,,1610612753,18,14,2025-02-28T00:24:07Z,820000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M06.00S,2025-02-28T00:23:41.8Z,1,REGULAR,substitution,in,[],1630611,,,1610612753,18,14,2025-02-28T00:24:07Z,830000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M49.00S,2025-02-28T00:24:29.6Z,1,REGULAR,turnover,out-of-bounds,[],1631094,,,1610612753,18,14,2025-02-28T00:24:49Z,840000,False,,,0,,P. Banchero bad pass out-of-bounds TURNOVER (2 TO),[1631094],1610612753.0,ORL,bad pass,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,2004.0,,,,,,,,,,,,,,,,,2.0,,
85,PT04M39.00S,2025-02-28T00:24:48.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627780,7.88436268068331,46.40395220588235,1610612744,18,16,2025-02-28T00:25:15Z,850000,False,18.0,22.0,1,left,G. Payton II cutting Layup (4 PTS) (S. Curry 2 AST),"[1627780, 201939]",1610612744.0,GSW,cutting,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,,,2.81,Made,,,,,4.0,S. Curry,201939.0,2.0,,,,,
87,PT04M22.00S,2025-02-28T00:25:06.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631094,86.85939553219448,54.4921875,1610612753,20,16,2025-02-28T00:25:32Z,870000,False,22.0,71.0,1,right,P. Banchero 7' driving DUNK (8 PTS) (C. Anthony 1 AST),"[1631094, 1630175]",1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.45,Made,,,,,8.0,C. Anthony,1630175.0,1.0,,,,,
