actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
90,PT04M48.00S,2025-03-19T23:28:14.6Z,1,REGULAR,2pt,Jump Shot,[],1628415,9.937582128777924,27.205882352941174,1610612745,19,12,2025-03-19T23:28:20Z,890000,False,114.0,41.0,1,left,MISS D. Brooks 12' pullup Shot,[1628415],1610612745.0,HOU,pullup,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Right,12.11,Missed,,,,,,,,,,,,,,,,,,
91,PT04M47.00S,2025-03-19T23:28:18.3Z,1,REGULAR,rebound,offensive,[],1631095,,,1610612745,19,12,2025-03-19T23:28:18Z,900000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:0),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Right,,,,,90.0,,,,,1.0,0.0,1.0,,,,,,,,
92,PT04M47.00S,2025-03-19T23:28:22.1Z,1,REGULAR,foul,personal,['2freethrow'],1641710,,,1610612745,19,12,2025-03-19T23:28:28Z,910000,False,,,0,,A. Black shooting personal FOUL (1 PF) (Smith Jr. 2 FT),"[1641710, 1631095]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202049.0,1.0,0.0,Smith Jr.,1631095.0,,,
94,PT04M47.00S,2025-03-19T23:28:47.1Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1631095,,,1610612745,19,13,2025-03-19T23:28:47Z,930000,False,,,0,,J. Smith Jr. Free Throw 1 of 2 (1 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
95,PT04M47.00S,2025-03-19T23:29:07.8Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1631095,,,1610612745,19,14,2025-03-19T23:29:07Z,940000,False,,,0,,J. Smith Jr. Free Throw 2 of 2 (2 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
96,PT04M31.00S,2025-03-19T23:29:26.9Z,1,REGULAR,2pt,Jump Shot,[],1641783,95.3515111695138,77.69607843137256,1610612753,19,14,2025-03-19T23:29:39Z,950000,False,138.0,-9.0,1,right,MISS T. da Silva 13' Jump Shot,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Mid-Range,8-16 Right,13.88,Missed,,,,,,,,,,,,,,,,,,
97,PT04M29.00S,2025-03-19T23:29:28.9Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612745,19,14,2025-03-19T23:29:59Z,960000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:1),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Mid-Range,8-16 Right,,,,,96.0,,,,,1.0,1.0,0.0,,,,,,,,
98,PT04M16.00S,2025-03-19T23:29:46.9Z,1,REGULAR,turnover,out-of-bounds,[],203500,,,1610612745,19,14,2025-03-19T23:29:54Z,970000,False,,,0,,S. Adams bad pass out-of-bounds TURNOVER (1 TO),[203500],1610612745.0,HOU,bad pass,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,1.0,,,,,,,1151.0,,,,,,,
99,PT03M54.00S,2025-03-19T23:30:09.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629048,91.5407358738502,54.41176470588235,1610612753,19,14,2025-03-19T23:30:14Z,980000,False,22.0,27.0,1,right,MISS G. Bitadze Layup,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,3.49,Missed,,,,,,,,,,,,,,,,,,
101,PT03M50.00S,2025-03-19T23:30:13.5Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,19,14,2025-03-19T23:30:14Z,1000000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,99.0,,,,,1.0,1.0,0.0,,,,,,,,
102,PT03M46.00S,2025-03-19T23:30:17.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630224,30.042706964520367,21.323529411764707,1610612745,19,14,2025-03-19T23:31:28Z,1010000,False,143.0,230.0,1,left,MISS J. Green 27' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,27.1,Missed,,,,,,,,,,,,,,,,,,
103,PT03M42.00S,2025-03-19T23:30:21.3Z,1,REGULAR,rebound,defensive,[],1641710,,,1610612753,19,14,2025-03-19T23:30:27Z,1020000,False,,,0,,A. Black REBOUND (Off:0 Def:1),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Right Center,,,,,102.0,,,,,1.0,1.0,0.0,,,,,,,,
104,PT03M18.00S,2025-03-19T23:30:45.4Z,1,REGULAR,3pt,Jump Shot,[],1641710,86.67871222076215,95.09803921568627,1610612753,19,14,2025-03-19T23:30:49Z,1030000,False,225.0,73.0,1,right,MISS A. Black 3PT,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Right Corner 3,24+ Right,23.69,Missed,,,,,,,,,,,,,,,,,,
105,PT03M15.00S,2025-03-19T23:30:48.3Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,19,14,2025-03-19T23:30:48Z,1040000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,,,,,104.0,,,,,2.0,2.0,0.0,,,,,,,,
106,PT03M06.00S,2025-03-19T23:30:58.0Z,1,REGULAR,3pt,Jump Shot,[],1630224,15.982260183968464,93.87254901960785,1610612745,19,14,2025-03-19T23:31:01Z,1050000,False,-219.0,98.0,1,left,MISS J. Green 24' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,24.02,Missed,,,,,,,,,,,,,,,,,,
107,PT03M03.00S,2025-03-19T23:31:01.0Z,1,REGULAR,rebound,defensive,[],1641710,,,1610612753,19,14,2025-03-19T23:31:01Z,1060000,False,,,0,,A. Black REBOUND (Off:0 Def:2),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Left Center,,,,,106.0,,,,,2.0,2.0,0.0,,,,,,,,
108,PT02M56.00S,2025-03-19T23:31:07.1Z,1,REGULAR,3pt,Jump Shot,[],1631094,81.2910643889619,94.11764705882352,1610612753,19,14,2025-03-19T23:31:11Z,1070000,False,221.0,123.0,1,right,MISS P. Banchero 25' pullup 3PT,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,25.28,Missed,,,,,,,,,,,,,,,,,,
109,PT02M53.00S,2025-03-19T23:31:10.1Z,1,REGULAR,rebound,defensive,[],203500,,,1610612745,19,14,2025-03-19T23:31:11Z,1080000,False,,,0,,S. Adams REBOUND (Off:0 Def:1),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Right Center,,,,,108.0,,,,,1.0,1.0,0.0,,,,,,,,
110,PT02M42.00S,2025-03-19T23:31:21.6Z,1,REGULAR,2pt,Jump Shot,[],1627832,22.421156373193167,33.088235294117645,1610612745,19,16,2025-03-19T23:32:20Z,1090000,False,85.0,158.0,1,left,F. VanVleet 17' pullup Jump Shot (4 PTS),[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Right Center,17.95,Made,,,,,,,4.0,,,,,,,,,,,
111,PT02M24.00S,2025-03-19T23:31:40.4Z,1,REGULAR,turnover,out-of-bounds,[],1641710,,,1610612753,19,16,2025-03-19T23:31:47Z,1100000,False,,,0,,A. Black bad pass out-of-bounds TURNOVER (1 TO),[1641710],1610612753.0,ORL,bad pass,,,Black,A. Black,,,,,Mid-Range,16-24 Left Center,,,,,,1.0,,,,,,,1628159.0,,,,,,,
112,PT02M24.00S,2025-03-19T23:31:44.2Z,1,REGULAR,substitution,out,[],203484,,,1610612745,19,16,2025-03-19T23:32:05Z,1110000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M24.00S,2025-03-19T23:31:44.2Z,1,REGULAR,substitution,out,[],1631094,,,1610612745,19,16,2025-03-19T23:32:05Z,1120000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M24.00S,2025-03-19T23:31:44.2Z,1,REGULAR,substitution,out,[],1627832,,,1610612745,19,16,2025-03-19T23:32:05Z,1130000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M24.00S,2025-03-19T23:31:44.2Z,1,REGULAR,substitution,out,[],1628415,,,1610612745,19,16,2025-03-19T23:32:05Z,1140000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M24.00S,2025-03-19T23:31:44.2Z,1,REGULAR,substitution,in,[],1628371,,,1610612745,19,16,2025-03-19T23:32:05Z,1150000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M24.00S,2025-03-19T23:31:44.2Z,1,REGULAR,substitution,in,[],203914,,,1610612745,19,16,2025-03-19T23:32:05Z,1160000,False,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M24.00S,2025-03-19T23:31:44.2Z,1,REGULAR,substitution,in,[],1631106,,,1610612745,19,16,2025-03-19T23:32:05Z,1170000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M24.00S,2025-03-19T23:31:44.2Z,1,REGULAR,substitution,in,[],1630578,,,1610612745,19,16,2025-03-19T23:32:05Z,1180000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M14.00S,2025-03-19T23:32:21.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630224,9.543363994743759,57.84313725490197,1610612745,19,16,2025-03-19T23:32:26Z,1190000,False,-39.0,37.0,1,left,MISS J. Green driving Layup - blocked,"[1630224, 1628371]",1610612745.0,HOU,driving,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,5.4,Missed,Isaac,1628371.0,,,,,,,,,,,,,,,,
121,PT02M14.00S,2025-03-19T23:32:21.0Z,1,REGULAR,block,,[],1628371,,,1610612745,19,16,2025-03-19T23:33:05Z,1200000,False,,,0,,J. Isaac BLOCK (1 BLK),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
122,PT02M13.00S,2025-03-19T23:32:22.0Z,1,REGULAR,rebound,offensive,[],1630224,,,1610612745,19,16,2025-03-19T23:33:33Z,1210000,False,,,0,,J. Green REBOUND (Off:1 Def:2),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,120.0,,,,,3.0,2.0,1.0,,,,,,,,
123,PT02M09.00S,2025-03-19T23:32:25.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631095,32.802233902759525,32.84313725490196,1610612745,19,19,2025-03-19T23:32:29Z,1220000,False,86.0,256.0,1,left,J. Smith Jr. 26' 3PT  (5 PTS) (J. Green 1 AST),"[1631095, 1630224]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,26.98,Made,,,,,,,5.0,,,,,,,,,J. Green,1630224.0,1.0
125,PT01M56.00S,2025-03-19T23:32:39.2Z,1,REGULAR,2pt,Jump Shot,[],1628371,76.95466491458606,48.529411764705884,1610612753,19,19,2025-03-19T23:33:48Z,1240000,False,-7.0,164.0,1,right,MISS J. Isaac 16' Jump Shot,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Mid-Range,16-24 Center,16.43,Missed,,,,,,,,,,,,,,,,,,
126,PT01M52.00S,2025-03-19T23:32:43.2Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,19,19,2025-03-19T23:32:43Z,1250000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Center,,,,,125.0,,,,,2.0,1.0,1.0,,,,,,,,
127,PT01M45.00S,2025-03-19T23:32:50.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,12.171484888304862,52.94117647058824,1610612745,19,21,2025-03-19T23:32:55Z,1260000,False,-15.0,62.0,1,left,A. Sengun 6' driving Hook (6 PTS),[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,6.36,Made,,,,,,,6.0,,,,,,,,,,,
128,PT01M25.00S,2025-03-19T23:33:11.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641783,87.86136662286465,57.107843137254896,1610612753,19,21,2025-03-19T23:35:10Z,1270000,False,36.0,62.0,1,right,MISS T. da Silva 7' driving floating Shot,[1641783],1610612753.0,ORL,driving floating,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),0-8 Center,7.11,Missed,,,,,,,,,,,,,,,,,,
129,PT01M24.00S,2025-03-19T23:33:12.5Z,1,REGULAR,rebound,offensive,[],1628371,,,1610612753,19,21,2025-03-19T23:35:10Z,1280000,False,,,0,,J. Isaac REBOUND (Off:1 Def:0),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),0-8 Center,,,,,128.0,,,,,1.0,0.0,1.0,,,,,,,,
130,PT01M23.00S,2025-03-19T23:33:15.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628371,94.40999984741211,50.0,1610612753,19,21,2025-03-19T23:35:20Z,1290000,False,0.0,0.0,1,right,MISS J. Isaac tip Layup,[1628371],1610612753.0,ORL,tip,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
131,PT01M22.00S,2025-03-19T23:33:16.1Z,1,REGULAR,rebound,offensive,[],1628371,,,1610612753,19,21,2025-03-19T23:35:20Z,1300000,False,,,0,,J. Isaac REBOUND (Off:2 Def:0),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,,,130.0,,,,,2.0,0.0,2.0,,,,,,,,
132,PT01M21.00S,2025-03-19T23:33:16.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628371,94.40999984741211,50.0,1610612753,19,21,2025-03-19T23:33:22Z,1310000,False,0.0,0.0,1,right,MISS J. Isaac tip Layup,[1628371],1610612753.0,ORL,tip,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
133,PT01M21.00S,2025-03-19T23:33:16.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,19,21,2025-03-19T23:33:22Z,1320000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,,,132.0,,,,,,,,,,,,,,,
135,PT01M21.00S,2025-03-19T23:33:21.4Z,1,REGULAR,substitution,out,[],1641783,,,1610612753,19,21,2025-03-19T23:33:25Z,1340000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M21.00S,2025-03-19T23:33:21.4Z,1,REGULAR,substitution,in,[],1630532,,,1610612753,19,21,2025-03-19T23:33:25Z,1350000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M10.00S,2025-03-19T23:33:54.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'defensivegoaltending']",1630532,91.14651773981603,52.69607843137255,1610612753,21,21,2025-03-19T23:35:37Z,1360000,False,13.0,31.0,1,right,F. Wagner driving finger roll Layup (6 PTS),[1630532],1610612753.0,ORL,driving finger roll,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,3.35,Made,,,,,,,6.0,,,,,,,,,,,
138,PT01M10.00S,2025-03-19T23:34:00.2Z,1,REGULAR,violation,defensive goaltending,[],203500,,,1610612753,21,21,2025-03-19T23:34:08Z,1370000,False,,,0,,S. Adams defensive goaltending VIOLATION,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,1628159.0,,,,,,,
139,PT00M52.20S,2025-03-19T23:34:26.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,6.652431011826544,55.63725490196079,1610612745,21,21,2025-03-19T23:34:31Z,1380000,False,-28.0,10.0,1,left,MISS A. Sengun driving Layup,[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,,,,,,,,,,
140,PT00M48.90S,2025-03-19T23:34:29.9Z,1,REGULAR,rebound,offensive,[],1631106,,,1610612745,21,21,2025-03-19T23:39:13Z,1390000,False,,,0,,T. Eason REBOUND (Off:1 Def:1),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,139.0,,,,,2.0,1.0,1.0,,,,,,,,
143,PT00M47.10S,2025-03-19T23:34:32.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630224,25.443495400788436,84.55882352941177,1610612745,21,24,2025-03-19T23:34:37Z,1420000,False,-173.0,187.0,1,left,J. Green 25' 3PT  (7 PTS) (T. Eason 1 AST),"[1630224, 1631106]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,25.44,Made,,,,,,,7.0,,,,,,,,,T. Eason,1631106.0,1.0
145,PT00M36.70S,2025-03-19T23:34:45.5Z,1,REGULAR,turnover,lost ball,[],1630532,,,1610612753,21,24,2025-03-19T23:34:51Z,1440000,False,,,0,,F. Wagner lost ball TURNOVER (3 TO),"[1630532, 1631106]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,,,,,,3.0,Eason,1631106.0,,,,,,,,,,,,
146,PT00M36.70S,2025-03-19T23:34:45.5Z,1,REGULAR,steal,,[],1631106,,,1610612745,21,24,2025-03-19T23:34:47Z,1450000,False,,,0,,T. Eason STEAL (2 STL),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
147,PT00M35.40S,2025-03-19T23:34:48.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630532,,,1610612745,21,24,2025-03-19T23:35:06Z,1460000,False,,,0,,F. Wagner shooting personal FOUL (1 PF) (Green 2 FT),"[1630532, 1630224]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202049.0,1.0,0.0,Green,1630224.0,,,
149,PT00M35.40S,2025-03-19T23:35:24.5Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630224,,,1610612745,21,25,2025-03-19T23:35:24Z,1480000,False,,,0,,J. Green Free Throw 1 of 2 (8 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
150,PT00M35.40S,2025-03-19T23:35:40.4Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630224,,,1610612745,21,26,2025-03-19T23:35:40Z,1490000,False,,,0,,J. Green Free Throw 2 of 2 (9 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
151,PT00M20.80S,2025-03-19T23:35:59.1Z,1,REGULAR,3pt,Jump Shot,[],1641710,74.19513797634691,83.57843137254902,1610612753,21,26,2025-03-19T23:36:06Z,1500000,False,168.0,190.0,1,right,MISS A. Black 25' 3PT,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Right Center,25.36,Missed,,,,,,,,,,,,,,,,,,
152,PT00M18.20S,2025-03-19T23:36:01.7Z,1,REGULAR,rebound,offensive,[],1629048,,,1610612753,21,26,2025-03-19T23:37:46Z,1510000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:0),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Right Center,,,,,151.0,,,,,1.0,0.0,1.0,,,,,,,,
153,PT00M17.20S,2025-03-19T23:36:05.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629048,94.40999984741211,50.0,1610612753,23,26,2025-03-19T23:37:50Z,1520000,False,0.0,0.0,1,right,G. Bitadze tip Layup (2 PTS),[1629048],1610612753.0,ORL,tip,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,2.0,,,,,,,,,,,
154,PT00M03.10S,2025-03-19T23:36:19.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,5.469776609724048,54.166666666666664,1610612745,23,28,2025-03-19T23:38:01Z,1530000,False,-21.0,-1.0,1,left,J. Green driving finger roll Layup (11 PTS),[1630224],1610612745.0,HOU,driving finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,,,11.0,,,,,,,,,,,
155,PT00M00.00S,2025-03-19T23:36:29.4Z,1,REGULAR,3pt,Jump Shot,[],1630532,67.7562417871222,20.833333333333336,1610612753,23,28,2025-03-19T23:36:32Z,1540000,False,-146.0,251.0,1,right,MISS F. Wagner 28' pullup 3PT,[1630532],1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,28.99,Missed,,,,,,,,,,,,,,,,,,
156,PT00M00.00S,2025-03-19T23:36:31.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,23,28,2025-03-19T23:36:31Z,1550000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,155.0,,,,,,,,,,,,,,,
157,PT00M00.00S,2025-03-19T23:36:34.6Z,1,REGULAR,period,end,[],0,,,1610612753,23,28,2025-03-19T23:36:34Z,1560000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2025-03-19T23:36:38.3Z,2,REGULAR,substitution,out,['startperiod'],1628371,,,1610612753,23,28,2025-03-19T23:39:12Z,1570000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2025-03-19T23:36:38.3Z,2,REGULAR,substitution,out,['startperiod'],1630224,,,1610612753,23,28,2025-03-19T23:39:12Z,1580000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2025-03-19T23:36:38.3Z,2,REGULAR,substitution,out,['startperiod'],203500,,,1610612753,23,28,2025-03-19T23:39:12Z,1590000,False,,,0,,SUB out: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2025-03-19T23:36:38.3Z,2,REGULAR,substitution,out,['startperiod'],1631106,,,1610612753,23,28,2025-03-19T23:39:12Z,1600000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2025-03-19T23:36:38.3Z,2,REGULAR,substitution,in,['startperiod'],1641783,,,1610612753,23,28,2025-03-19T23:39:12Z,1610000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2025-03-19T23:36:38.3Z,2,REGULAR,substitution,in,['startperiod'],1628988,,,1610612753,23,28,2025-03-19T23:39:12Z,1620000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2025-03-19T23:36:38.3Z,2,REGULAR,substitution,in,['startperiod'],1627832,,,1610612753,23,28,2025-03-19T23:39:12Z,1630000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2025-03-19T23:36:38.3Z,2,REGULAR,substitution,in,['startperiod'],201145,,,1610612753,23,28,2025-03-19T23:39:12Z,1640000,False,,,0,,SUB in: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2025-03-19T23:39:32.9Z,2,REGULAR,period,start,[],0,,,1610612745,23,28,2025-03-19T23:39:32Z,1650000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT11M37.00S,2025-03-19T23:39:55.4Z,2,REGULAR,3pt,Jump Shot,[],1630578,35.56176084099869,30.88235294117647,1610612745,23,28,2025-03-19T23:40:07Z,1660000,False,96.0,282.0,1,left,MISS A. Sengun 29' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,29.76,Missed,,,,,,,,,,,,,,,,,,
168,PT11M36.00S,2025-03-19T23:39:56.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,23,28,2025-03-19T23:40:07Z,1670000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,167.0,,,,,,,,,,,,,,,
169,PT11M36.00S,2025-03-19T23:40:09.1Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612745,23,28,2025-03-19T23:40:47Z,1680000,False,,,0,,HOU shot clock Team TURNOVER,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
