actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
30,PT08M49.00S,2025-01-10T00:14:29.8Z,1,REGULAR,2pt,Jump Shot,[],1630175,83.52496714848883,74.50980392156863,1610612753,7,6,2025-01-10T00:14:39Z,300000,False,123.0,102.0,1,right,MISS C. Anthony 15' fadeaway Shot,[1630175],1610612753.0,ORL,fadeaway,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Right Center,15.97,Missed,,,,,,,,,,,,,,,,,,
31,PT08M47.00S,2025-01-10T00:14:31.8Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,7,6,2025-01-10T00:14:39Z,310000,False,,,0,,R. Gobert REBOUND (Off:0 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Right Center,,,,,,,,,30.0,1.0,1.0,0.0,,,,,,,,
32,PT08M39.00S,2025-01-10T00:14:43.5Z,1,REGULAR,foul,personal,['2freethrow'],1631216,,,1610612750,7,6,2025-01-10T00:14:51Z,320000,False,,,0,,C. Houstan shooting personal FOUL (1 PF) (Gobert 2 FT),"[1631216, 203497]",1610612753.0,ORL,shooting,,,Houstan,C. Houstan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1199.0,1.0,0.0,Gobert,203497.0
34,PT08M39.00S,2025-01-10T00:15:22.0Z,1,REGULAR,freethrow,1 of 2,[],203497,,,1610612750,7,6,2025-01-10T00:15:55Z,340000,False,,,0,,MISS R. Gobert Free Throw 1 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
35,PT08M39.00S,2025-01-10T00:15:22.0Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612750,7,6,2025-01-10T00:15:55Z,350000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,34.0,,,,,,,,,,,
36,PT08M39.00S,2025-01-10T00:15:22.0Z,1,REGULAR,freethrow,2 of 2,[],203497,,,1610612750,7,6,2025-01-10T00:15:55Z,360000,False,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
37,PT08M36.00S,2025-01-10T00:15:25.0Z,1,REGULAR,rebound,offensive,[],1628978,,,1610612750,7,6,2025-01-10T00:21:49Z,370000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:0),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,36.0,1.0,0.0,1.0,,,,,,,,
38,PT08M33.00S,2025-01-10T00:15:45.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630162,29.517082785808146,20.588235294117645,1610612750,7,9,2025-01-10T00:16:31Z,380000,False,147.0,225.0,1,left,A. Edwards 26' 3PT pullup (3 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,26.88,Made,3.0,,,,,,,,,,,,,,,,,
39,PT08M17.00S,2025-01-10T00:16:02.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641783,90.09526938239159,57.35294117647059,1610612753,7,9,2025-01-10T00:16:08Z,390000,False,37.0,41.0,1,right,MISS T. da Silva driving Layup,[1641783],1610612753.0,ORL,driving,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),0-8 Center,5.48,Missed,,,,,,,,,,,,,,,,,,
41,PT08M16.00S,2025-01-10T00:16:03.0Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,7,9,2025-01-10T00:18:29Z,410000,False,,,0,,R. Gobert REBOUND (Off:0 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,39.0,2.0,2.0,0.0,,,,,,,,
42,PT08M10.00S,2025-01-10T00:16:08.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630162,31.35676741130092,28.676470588235293,1610612750,7,12,2025-01-10T00:16:14Z,420000,False,107.0,242.0,1,left,A. Edwards 26' 3PT running (6 PTS) (D. DiVincenzo 1 AST),"[1630162, 1628978]",1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,26.47,Made,6.0,D. DiVincenzo,1628978.0,1.0,,,,,,,,,,,,,,
44,PT07M50.00S,2025-01-10T00:16:28.5Z,1,REGULAR,3pt,Jump Shot,[],1630175,70.12155059132719,17.401960784313726,1610612753,7,12,2025-01-10T00:16:35Z,440000,False,-163.0,228.0,1,right,MISS C. Anthony 28' step back 3PT,[1630175],1610612753.0,ORL,step back,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,28.06,Missed,,,,,,,,,,,,,,,,,,
45,PT07M48.00S,2025-01-10T00:16:30.5Z,1,REGULAR,rebound,offensive,[],1641783,,,1610612753,7,12,2025-01-10T00:18:59Z,450000,False,,,0,,T. da Silva REBOUND (Off:1 Def:0),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Left Center,,,,,,,,,44.0,1.0,0.0,1.0,,,,,,,,
46,PT07M47.00S,2025-01-10T00:16:33.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641783,92.46057818659659,50.98039215686274,1610612753,9,12,2025-01-10T00:19:07Z,460000,False,5.0,18.0,1,right,T. da Silva putback Layup (2 PTS),[1641783],1610612753.0,ORL,putback,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,1.9,Made,2.0,,,,,,,,,,,,,,,,,
47,PT07M34.00S,2025-01-10T00:16:50.2Z,1,REGULAR,turnover,out-of-bounds,[],1630162,,,1610612750,9,12,2025-01-10T00:16:58Z,470000,False,,,0,,A. Edwards bad pass out-of-bounds TURNOVER (1 TO),[1630162],1610612750.0,MIN,bad pass,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1.0,,,1627541.0,,,,
48,PT07M17.00S,2025-01-10T00:17:13.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630175,92.32917214191852,63.48039215686274,1610612753,11,12,2025-01-10T00:17:21Z,480000,False,67.0,20.0,1,right,C. Anthony 7' driving floating bank Jump Shot (2 PTS) (G. Bitadze 2 AST),"[1630175, 1629048]",1610612753.0,ORL,driving floating bank,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,7.02,Made,2.0,G. Bitadze,1629048.0,2.0,,,,,,,,,,,,,,
50,PT07M08.00S,2025-01-10T00:17:25.9Z,1,REGULAR,foul,personal,[],1629048,,,1610612750,11,12,2025-01-10T00:17:33Z,500000,False,,,0,,G. Bitadze personal FOUL (1 PF),"[1629048, 203497]",1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1199.0,1.0,0.0,Gobert,203497.0
52,PT07M05.00S,2025-01-10T00:17:45.3Z,1,REGULAR,3pt,Jump Shot,[],1630162,7.703679369250986,5.147058823529411,1610612750,11,15,2025-01-10T00:17:53Z,520000,False,224.0,20.0,1,left,A. Edwards 3PT  (9 PTS) (D. DiVincenzo 2 AST),"[1630162, 1628978]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Right Corner 3,24+ Right,22.52,Made,9.0,D. DiVincenzo,1628978.0,2.0,,,,,,,,,,,,,,
54,PT06M42.00S,2025-01-10T00:18:07.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629048,90.88370565045992,55.392156862745104,1610612753,11,15,2025-01-10T00:18:13Z,540000,False,27.0,33.0,1,right,MISS G. Bitadze turnaround Hook,[1629048],1610612753.0,ORL,turnaround,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,4.28,Missed,,,,,,,,,,,,,,,,,,
55,PT06M40.00S,2025-01-10T00:18:09.7Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,11,15,2025-01-10T00:18:13Z,550000,False,,,0,,R. Gobert REBOUND (Off:0 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,54.0,3.0,3.0,0.0,,,,,,,,
56,PT06M29.00S,2025-01-10T00:18:20.7Z,1,REGULAR,2pt,Jump Shot,[],203944,21.23850197109067,45.588235294117645,1610612750,11,17,2025-01-10T00:18:29Z,560000,False,22.0,147.0,1,left,J. Randle 14' fadeaway Jump Shot (4 PTS),[203944],1610612750.0,MIN,fadeaway,,,Randle,J. Randle,,,,,Mid-Range,8-16 Center,14.88,Made,4.0,,,,,,,,,,,,,,,,,
57,PT06M08.00S,2025-01-10T00:18:46.1Z,1,REGULAR,turnover,traveling,[],1630175,,,1610612753,11,17,2025-01-10T00:18:55Z,570000,False,,,0,,C. Anthony traveling TURNOVER (1 TO),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,1.0,,,1627541.0,,,,
58,PT06M08.00S,2025-01-10T00:18:55.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,11,17,2025-01-10T00:18:55Z,580000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT05M50.00S,2025-01-10T00:21:56.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203944,17.296320630749015,49.50980392156863,1610612750,11,19,2025-01-10T00:22:01Z,590000,False,2.0,110.0,1,left,J. Randle 11' fadeaway Jump Shot (6 PTS),[203944],1610612750.0,MIN,fadeaway,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,11.01,Made,6.0,,,,,,,,,,,,,,,,,
60,PT05M22.00S,2025-01-10T00:22:29.1Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612753,11,19,2025-01-10T00:23:03Z,600000,False,,,0,,ORL shot clock Team TURNOVER,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1199.0,,,,
61,PT05M22.00S,2025-01-10T00:22:35.1Z,1,REGULAR,substitution,out,[],1628978,,,1610612750,11,19,2025-01-10T00:22:46Z,610000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT05M22.00S,2025-01-10T00:22:35.1Z,1,REGULAR,substitution,out,[],203944,,,1610612750,11,19,2025-01-10T00:22:46Z,620000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT05M22.00S,2025-01-10T00:22:35.1Z,1,REGULAR,substitution,in,[],1629675,,,1610612750,11,19,2025-01-10T00:22:46Z,630000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT05M22.00S,2025-01-10T00:22:35.1Z,1,REGULAR,substitution,in,[],201144,,,1610612750,11,19,2025-01-10T00:22:46Z,640000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT05M12.00S,2025-01-10T00:22:55.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,31.61957950065703,58.08823529411765,1610612750,11,19,2025-01-10T00:23:50Z,650000,False,-40.0,245.0,1,left,MISS A. Edwards 24' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,24.8,Missed,,,,,,,,,,,,,,,,,,
66,PT05M10.00S,2025-01-10T00:22:57.9Z,1,REGULAR,rebound,defensive,[],1631216,,,1610612753,11,19,2025-01-10T00:23:59Z,660000,False,,,0,,C. Houstan REBOUND (Off:0 Def:1),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Center,,,,,,,,,65.0,1.0,1.0,0.0,,,,,,,,
67,PT04M55.00S,2025-01-10T00:23:25.2Z,1,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612753,11,19,2025-01-10T00:25:16Z,662500,False,,,0,,J. McDaniels shooting personal FOUL (1 PF) (Anthony 2 FT),"[1630183, 1630175]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Anthony,1630175.0
69,PT04M55.00S,2025-01-10T00:23:53.9Z,1,REGULAR,freethrow,1 of 2,[],1630175,,,1610612753,12,19,2025-01-10T00:24:47Z,669687,False,,,0,,C. Anthony Free Throw 1 of 2 (3 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
97,PT04M55.00S,2025-01-10T00:24:18.6Z,1,REGULAR,substitution,out,[],1631216,,,1610612753,12,19,2025-01-10T00:29:54Z,669765,False,,,0,,SUB out: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M55.00S,2025-01-10T00:24:18.6Z,1,REGULAR,substitution,out,[],1641783,,,1610612753,12,19,2025-01-10T00:29:54Z,669804,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M55.00S,2025-01-10T00:24:18.6Z,1,REGULAR,substitution,in,[],1628371,,,1610612753,12,19,2025-01-10T00:29:54Z,669823,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M55.00S,2025-01-10T00:24:18.6Z,1,REGULAR,substitution,in,[],1630243,,,1610612753,12,19,2025-01-10T00:29:54Z,669833,False,,,0,,SUB in: T. Queen,[1630243],1610612753.0,ORL,,,,Queen,T. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT04M55.00S,2025-01-10T00:23:53.9Z,1,REGULAR,freethrow,2 of 2,[],1630175,,,1610612753,12,19,2025-01-10T00:24:47Z,669843,False,,,0,,MISS C. Anthony Free Throw 2 of 2,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
75,PT04M54.00S,2025-01-10T00:23:54.9Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,12,19,2025-01-10T00:24:47Z,669921,False,,,0,,J. McDaniels REBOUND (Off:0 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,74.0,2.0,2.0,0.0,,,,,,,,
76,PT04M32.00S,2025-01-10T00:24:43.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,6.521024967148489,46.07843137254902,1610612750,12,21,2025-01-10T00:24:48Z,760000,False,20.0,9.0,1,left,N. Reid driving Layup (2 PTS) (A. Edwards 1 AST),"[1629675, 1630162]",1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,2.15,Made,2.0,A. Edwards,1630162.0,1.0,,,,,,,,,,,,,,
78,PT04M24.00S,2025-01-10T00:24:53.7Z,1,REGULAR,foul,personal,['2freethrow'],203497,,,1610612753,12,21,2025-01-10T00:25:04Z,780000,False,,,0,,R. Gobert shooting personal FOUL (1 PF) (Isaac 2 FT),"[203497, 1628371]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1199.0,1.0,0.0,Isaac,1628371.0
80,PT04M24.00S,2025-01-10T00:25:25.7Z,1,REGULAR,freethrow,1 of 2,[],1628371,,,1610612753,13,21,2025-01-10T00:25:25Z,800000,False,,,0,,J. Isaac Free Throw 1 of 2 (1 PTS),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
81,PT04M24.00S,2025-01-10T00:25:26.7Z,1,REGULAR,substitution,out,[],1630183,,,1610612753,13,21,2025-01-10T00:25:34Z,810000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M24.00S,2025-01-10T00:25:26.7Z,1,REGULAR,substitution,in,[],1629638,,,1610612753,13,21,2025-01-10T00:25:34Z,820000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M24.00S,2025-01-10T00:25:47.9Z,1,REGULAR,freethrow,2 of 2,[],1628371,,,1610612753,14,21,2025-01-10T00:25:47Z,830000,False,,,0,,J. Isaac Free Throw 2 of 2 (2 PTS),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
84,PT04M13.00S,2025-01-10T00:26:00.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,6.915243101182654,49.26470588235294,1610612750,14,23,2025-01-10T00:26:05Z,840000,False,4.0,13.0,1,left,N. Reid driving Layup (4 PTS),[1629675],1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,1.3,Made,4.0,,,,,,,,,,,,,,,,,
