actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
82,PT05M47.00S,2025-03-27T23:22:17.0Z,1,REGULAR,substitution,in,[],1628997,,,1610612742,6,6,2025-03-27T23:22:32Z,820000,False,,,0,,SUB in: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M32.00S,2025-03-27T23:23:08.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203915,71.56701708278581,79.65686274509804,1610612742,6,6,2025-03-27T23:30:01Z,840000,False,148.0,215.0,1,right,MISS S. Dinwiddie 26' step back 3PT,[203915],1610612742.0,DAL,step back,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,26.1,Missed,,,,,,,,,,,,,,,,,,
85,PT05M28.00S,2025-03-27T23:23:12.0Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,6,6,2025-03-27T23:30:01Z,850000,False,,,0,,F. Wagner REBOUND (Off:0 Def:5),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,,,84.0,,,,,,,,,,5.0,5.0,0.0,,,,,
86,PT05M19.00S,2025-03-27T23:23:20.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630532,9.149145860709593,42.15686274509804,1610612753,6,6,2025-03-27T23:30:20Z,860000,False,39.0,34.0,1,left,MISS F. Wagner turnaround Hook - blocked,"[1630532, 1630539]",1610612753.0,ORL,turnaround,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,5.16,Missed,,,,,,,,,,,,,,,,,Jones,1630539.0
87,PT05M19.00S,2025-03-27T23:23:20.4Z,1,REGULAR,block,,[],1630539,,,1610612753,6,6,2025-03-27T23:23:23Z,870000,False,,,0,,K. Jones BLOCK (1 BLK),[1630539],1610612742.0,DAL,,,,Jones,K. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
88,PT05M16.00S,2025-03-27T23:23:23.4Z,1,REGULAR,rebound,defensive,[],1630230,,,1610612742,6,6,2025-03-27T23:23:25Z,880000,False,,,0,,N. Marshall REBOUND (Off:0 Def:1),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,86.0,,,,,,,,,,1.0,1.0,0.0,,,,,
89,PT05M14.00S,2025-03-27T23:23:26.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630539,93.77463863337714,51.225490196078425,1610612742,6,8,2025-03-27T23:23:39Z,890000,False,6.0,6.0,1,right,K. Jones running alley-oop DUNK (4 PTS) (N. Marshall 1 AST),"[1630539, 1630230]",1610612742.0,DAL,running alley-oop,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,,,4.0,N. Marshall,1630230.0,1.0,,,,,,,,
91,PT05M04.00S,2025-03-27T23:23:36.0Z,1,REGULAR,3pt,Jump Shot,[],1630532,5.995400788436268,95.09803921568627,1610612753,6,8,2025-03-27T23:23:43Z,910000,False,-225.0,4.0,1,left,MISS F. Wagner 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Left Corner 3,24+ Left,22.55,Missed,,,,,,,,,,,,,,,,,,
92,PT05M04.00S,2025-03-27T23:23:36.0Z,1,REGULAR,rebound,defensive,[],1628997,,,1610612742,6,8,2025-03-27T23:23:43Z,920000,False,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,Left Corner 3,24+ Left,,,91.0,,,,,,,,,,1.0,1.0,0.0,,,,,
93,PT05M02.00S,2025-03-27T23:23:47.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,6,8,2025-03-27T23:23:47Z,930000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M02.00S,2025-03-27T23:25:50.3Z,1,REGULAR,substitution,out,[],202709,,,1610612742,6,8,2025-03-27T23:26:08Z,940000,False,,,0,,SUB out: C. Joseph,[202709],1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M02.00S,2025-03-27T23:25:50.3Z,1,REGULAR,substitution,out,[],1630539,,,1610612742,6,8,2025-03-27T23:26:08Z,950000,False,,,0,,SUB out: K. Jones,[1630539],1610612742.0,DAL,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M02.00S,2025-03-27T23:25:50.3Z,1,REGULAR,substitution,out,[],203915,,,1610612742,6,8,2025-03-27T23:26:08Z,960000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M02.00S,2025-03-27T23:25:50.3Z,1,REGULAR,substitution,in,[],1641710,,,1610612742,6,8,2025-03-27T23:26:08Z,970000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT05M02.00S,2025-03-27T23:25:50.3Z,1,REGULAR,substitution,in,[],203939,,,1610612742,6,8,2025-03-27T23:26:08Z,980000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT05M02.00S,2025-03-27T23:25:50.3Z,1,REGULAR,substitution,in,[],1630314,,,1610612742,6,8,2025-03-27T23:26:08Z,990000,False,,,0,,SUB in: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M46.00S,2025-03-27T23:26:48.0Z,1,REGULAR,2pt,Jump Shot,[],1631108,92.19776609724047,21.813725490196077,1610612742,6,10,2025-03-27T23:26:54Z,1000000,False,-141.0,21.0,1,right,M. Christie 14' pullup Jump Shot (2 PTS) (B. Williams 1 AST),"[1631108, 1630314]",1610612742.0,DAL,pullup,,,Christie,M. Christie,,,,,Mid-Range,8-16 Left,14.24,Made,,,,,,,2.0,B. Williams,1630314.0,1.0,,,,,,,,
102,PT04M20.00S,2025-03-27T23:27:14.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641710,7.440867279894875,47.549019607843135,1610612753,8,10,2025-03-27T23:32:17Z,1020000,False,12.0,17.0,1,left,A. Black driving Layup (2 PTS) (F. Wagner 1 AST),"[1641710, 1630532]",1610612753.0,ORL,driving,,,Black,A. Black,,,,,Restricted Area,0-8 Center,2.13,Made,,,,,,,2.0,F. Wagner,1630532.0,1.0,,,,,,,,
104,PT04M12.00S,2025-03-27T23:27:21.5Z,1,REGULAR,turnover,lost ball,[],1630230,,,1610612742,8,10,2025-03-27T23:27:31Z,1040000,False,,,0,,N. Marshall lost ball TURNOVER (1 TO),"[1630230, 1629048]",1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Bitadze,1629048.0,,
105,PT04M12.00S,2025-03-27T23:27:21.5Z,1,REGULAR,steal,,[],1629048,,,1610612753,8,10,2025-03-27T23:27:24Z,1050000,False,,,0,,G. Bitadze STEAL (1 STL),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
106,PT04M08.00S,2025-03-27T23:27:25.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1641710,33.98488830486202,50.73529411764706,1610612753,11,10,2025-03-27T23:27:36Z,1060000,False,-4.0,267.0,1,left,A. Black 26' 3PT running pullup (5 PTS),[1641710],1610612753.0,ORL,running pullup,,,Black,A. Black,,,,,Above the Break 3,24+ Center,26.7,Made,,,,,,,5.0,,,,,,,,,,,
107,PT03M50.00S,2025-03-27T23:27:43.3Z,1,REGULAR,3pt,Jump Shot,[],1631108,87.20433639947439,3.6764705882352944,1610612742,11,13,2025-03-27T23:27:47Z,1070000,False,-232.0,68.0,1,right,M. Christie 24' 3PT  (5 PTS) (B. Williams 2 AST),"[1631108, 1630314]",1610612742.0,DAL,,,,Christie,M. Christie,,,,,Left Corner 3,24+ Left,24.13,Made,,,,,,,5.0,B. Williams,1630314.0,2.0,,,,,,,,
109,PT03M37.00S,2025-03-27T23:27:56.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641710,6.783837056504599,57.107843137254896,1610612753,11,13,2025-03-27T23:28:02Z,1090000,False,-36.0,11.0,1,left,MISS A. Black driving Layup,[1641710],1610612753.0,ORL,driving,,,Black,A. Black,,,,,Restricted Area,0-8 Center,3.73,Missed,,,,,,,,,,,,,,,,,,
110,PT03M35.00S,2025-03-27T23:27:58.7Z,1,REGULAR,rebound,defensive,[],1630314,,,1610612742,11,13,2025-03-27T23:28:02Z,1100000,False,,,0,,B. Williams REBOUND (Off:0 Def:1),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,Restricted Area,0-8 Center,,,109.0,,,,,,,,,,1.0,1.0,0.0,,,,,
111,PT03M15.00S,2025-03-27T23:28:19.5Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'defensivegoaltending']",203939,89.96386333771353,49.754901960784316,1610612742,11,15,2025-03-27T23:35:23Z,1110000,False,-1.0,42.0,1,right,D. Powell Hook (2 PTS) (B. Williams 3 AST),"[203939, 1630314]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,4.18,Made,,,,,,,2.0,B. Williams,1630314.0,3.0,,,,,,,,
113,PT03M15.00S,2025-03-27T23:28:25.5Z,1,REGULAR,violation,defensive goaltending,[],1629048,,,1610612742,11,15,2025-03-27T23:28:44Z,1130000,False,,,0,,G. Bitadze defensive goaltending VIOLATION,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,1626300.0,,,,,,,,,,,,,,,,
114,PT03M00.00S,2025-03-27T23:28:54.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630532,6.1268068331143235,51.470588235294116,1610612753,13,15,2025-03-27T23:28:59Z,1140000,False,-7.0,5.0,1,left,F. Wagner cutting DUNK (4 PTS) (G. Bitadze 1 AST),"[1630532, 1629048]",1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,0.9,Made,,,,,,,4.0,G. Bitadze,1629048.0,1.0,,,,,,,,
117,PT02M35.00S,2025-03-27T23:29:24.4Z,1,REGULAR,substitution,out,[],203484,,,1610612742,13,15,2025-03-27T23:29:40Z,1170000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M35.00S,2025-03-27T23:29:24.4Z,1,REGULAR,substitution,out,[],1630532,,,1610612742,13,15,2025-03-27T23:29:40Z,1180000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M35.00S,2025-03-27T23:29:24.4Z,1,REGULAR,substitution,out,[],1630230,,,1610612742,13,15,2025-03-27T23:29:40Z,1190000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M35.00S,2025-03-27T23:29:24.4Z,1,REGULAR,substitution,in,[],1631216,,,1610612742,13,15,2025-03-27T23:29:40Z,1200000,False,,,0,,SUB in: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M35.00S,2025-03-27T23:29:24.4Z,1,REGULAR,substitution,in,[],1641783,,,1610612742,13,15,2025-03-27T23:29:40Z,1210000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M35.00S,2025-03-27T23:29:24.4Z,1,REGULAR,substitution,in,[],203076,,,1610612742,13,15,2025-03-27T23:29:40Z,1220000,False,,,0,,SUB in: A. Davis,[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M32.00S,2025-03-27T23:29:48.4Z,1,REGULAR,3pt,Jump Shot,[],203076,69.59592641261499,19.11764705882353,1610612742,13,15,2025-03-27T23:29:54Z,1230000,False,-154.0,233.0,1,right,MISS A. Davis 27' turnaround fadeaway 3PT,[203076],1610612742.0,DAL,turnaround fadeaway,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,27.98,Missed,,,,,,,,,,,,,,,,,,
124,PT02M28.00S,2025-03-27T23:29:52.4Z,1,REGULAR,rebound,defensive,[],1641710,,,1610612753,13,15,2025-03-27T23:29:52Z,1240000,False,,,0,,A. Black REBOUND (Off:0 Def:1),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Left Center,,,123.0,,,,,,,,,,1.0,1.0,0.0,,,,,
125,PT02M20.00S,2025-03-27T23:30:01.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629048,6.1268068331143235,64.4607843137255,1610612753,15,15,2025-03-27T23:30:06Z,1250000,False,-72.0,5.0,1,left,G. Bitadze 7' turnaround Hook (2 PTS) (A. Black 1 AST),"[1629048, 1641710]",1610612753.0,ORL,turnaround,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,7.25,Made,,,,,,,2.0,A. Black,1641710.0,1.0,,,,,,,,
127,PT02M01.00S,2025-03-27T23:30:21.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,87.72996057818659,50.73529411764706,1610612742,15,15,2025-03-27T23:30:27Z,1270000,False,4.0,63.0,1,right,MISS C. Martin 6' driving Layup,[1628997],1610612742.0,DAL,driving,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,6.29,Missed,,,,,,,,,,,,,,,,,,
129,PT02M01.00S,2025-03-27T23:30:21.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,15,15,2025-03-27T23:30:27Z,1290000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,127.0,,,,,,,,,,,,,,,,,
131,PT01M55.00S,2025-03-27T23:30:44.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203076,82.47371879106439,47.05882352941176,1610612742,15,17,2025-03-27T23:30:48Z,1310000,False,-15.0,112.0,1,right,A. Davis 11' driving floating Jump Shot (2 PTS) (M. Christie 1 AST),"[203076, 1631108]",1610612742.0,DAL,driving floating,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,11.32,Made,,,,,,,2.0,M. Christie,1631108.0,1.0,,,,,,,,
133,PT01M39.00S,2025-03-27T23:30:59.1Z,1,REGULAR,3pt,Jump Shot,[],1641783,33.459264126149804,51.71568627450981,1610612753,15,17,2025-03-27T23:31:04Z,1330000,False,-9.0,262.0,1,left,MISS T. da Silva 26' 3PT,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Center,26.21,Missed,,,,,,,,,,,,,,,,,,
134,PT01M37.00S,2025-03-27T23:31:01.1Z,1,REGULAR,rebound,defensive,[],1631108,,,1610612742,15,17,2025-03-27T23:39:52Z,1340000,False,,,0,,M. Christie REBOUND (Off:0 Def:1),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Center,,,133.0,,,,,,,,,,1.0,1.0,0.0,,,,,
135,PT01M34.00S,2025-03-27T23:31:06.2Z,1,REGULAR,turnover,out-of-bounds,[],1631108,,,1610612742,15,17,2025-03-27T23:31:13Z,1350000,False,,,0,,M. Christie bad pass out-of-bounds TURNOVER (1 TO),[1631108],1610612742.0,DAL,bad pass,,,Christie,M. Christie,,,,,In The Paint (Non-RA),0-8 Center,,,,1626300.0,,,,,,,,,,,,1.0,,,,
136,PT01M17.00S,2025-03-27T23:31:33.4Z,1,REGULAR,turnover,out-of-bounds,[],1641710,,,1610612753,15,17,2025-03-27T23:31:39Z,1360000,False,,,0,,A. Black bad pass out-of-bounds TURNOVER (1 TO),[1641710],1610612753.0,ORL,bad pass,,,Black,A. Black,,,,,Above the Break 3,24+ Left Center,,,,1626300.0,,,,,,,,,,,,1.0,,,,
137,PT01M11.00S,2025-03-27T23:32:00.2Z,1,REGULAR,foul,personal,['2freethrow'],1629048,,,1610612742,15,17,2025-03-27T23:32:11Z,1370000,False,,,0,,G. Bitadze shooting personal FOUL (1 PF) (Christie 2 FT),"[1629048, 1631108]",1610612753.0,ORL,shooting,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,,1626300.0,1.0,0.0,Christie,1631108.0,,,,,,,,,,,,
139,PT01M11.00S,2025-03-27T23:32:32.0Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1631108,,,1610612742,15,18,2025-03-27T23:32:32Z,1390000,False,,,0,,M. Christie Free Throw 1 of 2 (6 PTS),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
140,PT01M11.00S,2025-03-27T23:32:51.9Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1631108,,,1610612742,15,19,2025-03-27T23:32:51Z,1400000,False,,,0,,M. Christie Free Throw 2 of 2 (7 PTS),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
141,PT00M50.60S,2025-03-27T23:33:14.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641783,8.492115637319317,44.85294117647059,1610612753,15,19,2025-03-27T23:33:19Z,1410000,False,26.0,27.0,1,left,MISS T. da Silva driving floating Shot,[1641783],1610612753.0,ORL,driving floating,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,3.75,Missed,,,,,,,,,,,,,,,,,,
142,PT00M48.60S,2025-03-27T23:33:16.1Z,1,REGULAR,rebound,defensive,[],1628997,,,1610612742,15,19,2025-03-27T23:41:34Z,1420000,False,,,0,,C. Martin REBOUND (Off:0 Def:2),[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,141.0,,,,,,,,,,2.0,2.0,0.0,,,,,
143,PT00M43.10S,2025-03-27T23:33:21.6Z,1,REGULAR,3pt,Jump Shot,[],1631108,87.59855453350855,94.6078431372549,1610612742,15,19,2025-03-27T23:42:10Z,1430000,False,223.0,64.0,1,right,MISS M. Christie 3PT,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Right Corner 3,24+ Right,23.2,Missed,,,,,,,,,,,,,,,,,,
144,PT00M39.40S,2025-03-27T23:33:25.3Z,1,REGULAR,rebound,defensive,[],1629048,,,1610612753,15,19,2025-03-27T23:33:32Z,1440000,False,,,0,,G. Bitadze REBOUND (Off:0 Def:1),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Right Corner 3,24+ Right,,,143.0,,,,,,,,,,1.0,1.0,0.0,,,,,
145,PT00M19.70S,2025-03-27T23:33:46.6Z,1,REGULAR,foul,personal,['2freethrow'],1630314,,,1610612753,15,19,2025-03-27T23:33:52Z,1450000,False,,,0,,B. Williams shooting personal FOUL (1 PF) (da Silva 2 FT),"[1630314, 1641783]",1610612742.0,DAL,shooting,,,Williams,B. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,1626300.0,1.0,0.0,da Silva,1641783.0,,,,,,,,,,,,
147,PT00M19.70S,2025-03-27T23:34:17.1Z,1,REGULAR,freethrow,1 of 2,[],1641783,,,1610612753,16,19,2025-03-27T23:34:17Z,1470000,False,,,0,,T. da Silva Free Throw 1 of 2 (1 PTS),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
148,PT00M19.70S,2025-03-27T23:34:18.7Z,1,REGULAR,substitution,out,[],203939,,,1610612753,16,19,2025-03-27T23:34:24Z,1480000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M19.70S,2025-03-27T23:34:18.7Z,1,REGULAR,substitution,in,[],202691,,,1610612753,16,19,2025-03-27T23:34:24Z,1490000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M19.70S,2025-03-27T23:34:47.8Z,1,REGULAR,freethrow,2 of 2,[],1641783,,,1610612753,17,19,2025-03-27T23:34:47Z,1500000,False,,,0,,T. da Silva Free Throw 2 of 2 (2 PTS),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
151,PT00M00.20S,2025-03-27T23:35:15.8Z,1,REGULAR,turnover,out-of-bounds,[],202691,,,1610612742,17,19,2025-03-27T23:35:21Z,1510000,False,,,0,,K. Thompson bad pass out-of-bounds TURNOVER (1 TO),[202691],1610612742.0,DAL,bad pass,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,1626300.0,,,,,,,,,,,,1.0,,,,
152,PT00M00.00S,2025-03-27T23:35:30.7Z,1,REGULAR,period,end,[],0,,,1610612753,17,19,2025-03-27T23:35:30Z,1520000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2025-03-27T23:37:42.7Z,2,REGULAR,substitution,out,['startperiod'],1641783,,,1610612753,17,19,2025-03-27T23:38:09Z,1530000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2025-03-27T23:37:42.7Z,2,REGULAR,substitution,out,['startperiod'],1631108,,,1610612753,17,19,2025-03-27T23:38:09Z,1540000,False,,,0,,SUB out: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2025-03-27T23:37:42.7Z,2,REGULAR,substitution,out,['startperiod'],1630314,,,1610612753,17,19,2025-03-27T23:38:09Z,1550000,False,,,0,,SUB out: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2025-03-27T23:37:42.7Z,2,REGULAR,substitution,out,['startperiod'],1628997,,,1610612753,17,19,2025-03-27T23:38:09Z,1560000,False,,,0,,SUB out: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2025-03-27T23:37:42.7Z,2,REGULAR,substitution,in,['startperiod'],1631094,,,1610612753,17,19,2025-03-27T23:38:09Z,1570000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2025-03-27T23:37:42.7Z,2,REGULAR,substitution,in,['startperiod'],1630230,,,1610612753,17,19,2025-03-27T23:38:09Z,1580000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2025-03-27T23:37:42.7Z,2,REGULAR,substitution,in,['startperiod'],1630702,,,1610612753,17,19,2025-03-27T23:38:09Z,1590000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2025-03-27T23:37:42.7Z,2,REGULAR,substitution,in,['startperiod'],203915,,,1610612753,17,19,2025-03-27T23:38:09Z,1600000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2025-03-27T23:38:15.9Z,2,REGULAR,period,start,[],0,,,1610612742,17,19,2025-03-27T23:38:15Z,1610000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M41.00S,2025-03-27T23:38:34.1Z,2,REGULAR,2pt,Jump Shot,[],1630230,93.42969776609723,6.640625,1610612742,17,19,2025-03-28T01:54:37Z,1620000,False,-217.0,9.0,1,right,MISS N. Marshall 21' Jump Shot,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Mid-Range,16-24 Left,21.7,Missed,,,,,,,,,,,,,,,,,,
163,PT11M38.00S,2025-03-27T23:38:37.1Z,2,REGULAR,rebound,defensive,[],1629048,,,1610612753,17,19,2025-03-27T23:38:39Z,1630000,False,,,0,,G. Bitadze REBOUND (Off:0 Def:2),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Left Corner 3,24+ Left,,,162.0,,,,,,,,,,2.0,2.0,0.0,,,,,
164,PT11M32.00S,2025-03-27T23:38:43.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641710,6.521024967148489,44.85294117647059,1610612753,19,19,2025-03-27T23:38:49Z,1640000,False,26.0,9.0,1,left,A. Black driving Layup (7 PTS),[1641710],1610612753.0,ORL,driving,,,Black,A. Black,,,,,Restricted Area,0-8 Center,2.72,Made,,,,,,,7.0,,,,,,,,,,,
238,PT11M25.00S,2025-03-27T23:38:56.2Z,2,REGULAR,turnover,lost ball,[],203915,,,1610612742,19,19,2025-03-27T23:52:03Z,1660000,False,,,0,,S. Dinwiddie lost ball TURNOVER (2 TO),"[203915, 1631216]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,2.0,Houstan,1631216.0,,
239,PT11M25.00S,2025-03-27T23:38:56.2Z,2,REGULAR,steal,,[],1631216,,,1610612753,19,19,2025-03-27T23:52:03Z,1670000,False,,,0,,C. Houstan STEAL (1 STL),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
168,PT11M06.00S,2025-03-27T23:39:08.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631094,7.440867279894875,46.568627450980394,1610612753,21,19,2025-03-27T23:52:39Z,1680000,False,17.0,17.0,1,left,P. Banchero driving Layup (3 PTS),[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.45,Made,,,,,,,3.0,,,,,,,,,,,
