actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2024-12-24T00:10:57.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-12-24T00:10:57Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-12-24T00:10:59.4Z,1,REGULAR,jumpball,recovered,[],201143,,,1610612738,0,0,2024-12-24T00:10:59Z,40000,False,,,0,,Jump Ball K. Porziņģis vs. G. Bitadze: Tip to A. Horford,"[201143, 204001, 1629048]",1610612738.0,BOS,startperiod,A. Horford,201143.0,Horford,A. Horford,Porziņģis,204001.0,Bitadze,1629048.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M38.00S,2024-12-24T00:11:18.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201950,88.64980289093299,39.21568627450981,1610612738,0,0,2024-12-24T00:11:26Z,70000,False,-54.0,54.0,1,right,MISS J. Holiday 7' driving Layup,[201950],1610612738.0,BOS,driving,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,7.64,Missed,,,,,,,,,,,,,,,,,,
8,PT11M34.00S,2024-12-24T00:11:22.3Z,1,REGULAR,rebound,defensive,[],1629048,,,1610612753,0,0,2024-12-24T00:11:26Z,80000,False,,,0,,G. Bitadze REBOUND (Off:0 Def:1),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M22.00S,2024-12-24T00:11:34.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630243,7.440867279894875,56.61764705882353,1610612753,0,0,2024-12-24T00:11:41Z,90000,False,-33.0,17.0,1,left,MISS T. Queen driving Layup,[1630243],1610612753.0,ORL,driving,,,Queen,T. Queen,,,,,Restricted Area,0-8 Center,3.74,Missed,,,,,,,,,,,,,,,,,,
11,PT11M19.00S,2024-12-24T00:11:37.3Z,1,REGULAR,rebound,defensive,[],204001,,,1610612738,0,0,2024-12-24T00:11:41Z,110000,False,,,0,,K. Porziņģis REBOUND (Off:0 Def:1),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
12,PT11M16.00S,2024-12-24T00:11:40.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627759,92.19776609724047,53.18627450980392,1610612738,0,2,2024-12-24T00:11:47Z,120000,False,16.0,21.0,1,right,J. Brown running Layup (2 PTS),[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,2.62,Made,,,,,2.0,,,,,,,,,,,,,
13,PT10M56.00S,2024-12-24T00:12:00.8Z,1,REGULAR,3pt,Jump Shot,[],1630591,31.61957950065703,59.55882352941176,1610612753,0,2,2024-12-24T00:12:07Z,130000,False,-48.0,245.0,1,left,MISS J. Suggs 24' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,24.93,Missed,,,,,,,,,,,,,,,,,,
14,PT10M52.00S,2024-12-24T00:12:04.8Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,0,2,2024-12-24T00:12:07Z,140000,False,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,PT10M45.00S,2024-12-24T00:12:11.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201143,91.32720105124835,49.888939950980394,1610612738,0,4,2024-12-24T00:12:22Z,150000,False,-1.0,29.0,1,right,A. Horford alley-oop Layup (2 PTS) (J. Brown 1 AST),"[201143, 1627759]",1610612738.0,BOS,alley-oop,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,2.9,Made,,,,,2.0,J. Brown,1627759.0,1.0,,,,,,,,,,
