actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
16,PT10M49.00S,2025-01-11T00:12:36.1Z,1,REGULAR,3pt,Jump Shot,[],201572,69.85873850197109,18.627450980392158,1610612749,0,6,2025-01-11T00:12:44Z,160000,False,-157.0,231.0,1,right,B. Lopez 27' 3PT  (3 PTS) (D. Lillard 1 AST),"[201572, 203081]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,,,,,,27.91,Made,,,,,,,,3.0,D. Lillard,203081.0,1.0,,
18,PT10M22.00S,2025-01-11T00:13:01.6Z,1,REGULAR,3pt,Jump Shot,[],1630175,6.652431011826544,95.58823529411765,1610612753,3,6,2025-01-11T00:13:06Z,180000,False,-228.0,10.0,1,left,C. Anthony 3PT  (3 PTS) (K. Caldwell-Pope 1 AST),"[1630175, 203484]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Left Corner 3,24+ Left,,,,,,22.81,Made,,,,,,,,3.0,K. Caldwell-Pope,203484.0,1.0,,
20,PT10M12.00S,2025-01-11T00:13:12.0Z,1,REGULAR,2pt,Jump Shot,[],203081,75.90341655716163,52.450980392156865,1610612749,3,6,2025-01-11T00:15:17Z,200000,False,12.0,174.0,1,right,MISS D. Lillard 17' fadeaway Shot,[203081],1610612749.0,MIL,fadeaway,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Center,,,,,,17.44,Missed,,,,,,,,,,,,,
21,PT10M08.00S,2025-01-11T00:13:16.0Z,1,REGULAR,rebound,offensive,[],203507,,,1610612749,3,6,2025-01-11T00:14:59Z,210000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Center,,,,,,,,20.0,2.0,1.0,1.0,,,,,,,,,
22,PT10M05.00S,2025-01-11T00:13:21.5Z,1,REGULAR,turnover,out-of-bounds,[],203507,,,1610612749,3,6,2025-01-11T00:13:28Z,220000,False,,,0,,G. Antetokounmpo lost ball out-of-bounds TURNOVER (1 TO),[203507],1610612749.0,MIL,lost ball,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,1162.0,,,,,,,,,,,1.0,,,,,,,,
23,PT09M51.00S,2025-01-11T00:13:43.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629048,9.280551905387648,49.50980392156863,1610612753,5,6,2025-01-11T00:13:49Z,230000,False,2.0,35.0,1,left,G. Bitadze cutting DUNK (2 PTS) (P. Banchero 1 AST),"[1629048, 1631094]",1610612753.0,ORL,cutting,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,3.48,Made,,,,,,,,2.0,P. Banchero,1631094.0,1.0,,
26,PT09M31.00S,2025-01-11T00:14:03.3Z,1,REGULAR,3pt,Jump Shot,[],1641748,90.3580814717477,3.6764705882352944,1610612749,5,6,2025-01-11T00:17:09Z,250000,False,-232.0,38.0,1,right,MISS A. Jackson Jr. step back 3PT,[1641748],1610612749.0,MIL,step back,,,Jackson Jr.,A. Jackson Jr.,,,,,Left Corner 3,24+ Left,,,,,,23.47,Missed,,,,,,,,,,,,,
27,PT09M28.00S,2025-01-11T00:14:06.3Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,5,6,2025-01-11T00:14:10Z,260000,False,,,0,,P. Banchero REBOUND (Off:0 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Left Corner 3,24+ Left,,,,,,,,26.0,2.0,2.0,0.0,,,,,,,,,
28,PT09M22.00S,2025-01-11T00:14:12.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641783,8.360709592641262,3.1862745098039214,1610612753,8,6,2025-01-11T00:18:01Z,270000,False,234.0,26.0,1,left,T. da Silva 3PT running (3 PTS) (P. Banchero 2 AST),"[1641783, 1631094]",1610612753.0,ORL,running,,,da Silva,T. da Silva,,,,,Right Corner 3,24+ Right,,,,,,23.56,Made,,,,,,,,3.0,P. Banchero,1631094.0,2.0,,
30,PT08M55.00S,2025-01-11T00:14:39.5Z,1,REGULAR,3pt,Jump Shot,[],201572,67.36202365308804,25.245098039215684,1610612749,8,6,2025-01-11T00:14:44Z,290000,False,-124.0,254.0,1,right,MISS B. Lopez 28' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,,,,,,28.28,Missed,,,,,,,,,,,,,
31,PT08M52.00S,2025-01-11T00:14:42.5Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,8,6,2025-01-11T00:14:44Z,300000,False,,,0,,P. Banchero REBOUND (Off:0 Def:3),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,,,,,30.0,3.0,3.0,0.0,,,,,,,,,
32,PT08M39.00S,2025-01-11T00:14:55.8Z,1,REGULAR,3pt,Jump Shot,[],1631094,21.369908015768726,88.97058823529412,1610612753,8,6,2025-01-11T00:18:41Z,310000,False,-195.0,148.0,1,left,MISS P. Banchero 24' pullup 3PT,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,,,24.5,Missed,,,,,,,,,,,,,
33,PT08M36.00S,2025-01-11T00:14:58.8Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,8,6,2025-01-11T00:15:06Z,320000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,,,,,,32.0,3.0,2.0,1.0,,,,,,,,,
34,PT08M33.00S,2025-01-11T00:15:01.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203507,91.93495400788436,52.94117647058824,1610612749,8,6,2025-01-11T00:15:11Z,330000,False,15.0,23.0,1,right,MISS G. Antetokounmpo running DUNK,[203507],1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,2.75,Missed,,,,,,,,,,,,,
35,PT08M29.00S,2025-01-11T00:15:05.2Z,1,REGULAR,rebound,defensive,[],1629048,,,1610612753,8,6,2025-01-11T00:15:11Z,340000,False,,,0,,G. Bitadze REBOUND (Off:0 Def:1),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,34.0,1.0,1.0,0.0,,,,,,,,,
36,PT08M19.00S,2025-01-11T00:15:18.4Z,1,REGULAR,foul,personal,[],1641748,,,1610612753,8,6,2025-01-11T00:15:37Z,350000,False,,,0,,A. Jackson Jr. personal FOUL (1 PF),"[1641748, 1629048]",1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Restricted Area,0-8 Center,202056.0,1.0,0.0,Bitadze,1629048.0,,,,,,,,,,,,,,,
38,PT08M11.00S,2025-01-11T00:15:50.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203484,9.017739816031538,63.970588235294116,1610612753,8,6,2025-01-11T00:15:56Z,370000,False,-70.0,32.0,1,left,MISS K. Caldwell-Pope 7' driving floating bank Shot,[203484],1610612753.0,ORL,driving floating bank,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.7,Missed,,,,,,,,,,,,,
39,PT08M07.00S,2025-01-11T00:15:54.0Z,1,REGULAR,rebound,offensive,[],1629048,,,1610612753,8,6,2025-01-11T00:15:54Z,380000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:1),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,38.0,2.0,1.0,1.0,,,,,,,,,
40,PT08M07.00S,2025-01-11T00:15:54.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629048,5.590000152587891,50.0,1610612753,10,6,2025-01-11T00:15:54Z,390000,False,0.0,0.0,1,left,G. Bitadze tip Layup (4 PTS),[1629048],1610612753.0,ORL,tip,,,Bitadze,G. Bitadze,,,,,Mid-Range,8-16 Left,,,,,,0.0,Made,,,,,,,,4.0,,,,,
41,PT07M54.00S,2025-01-11T00:16:06.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203507,80.76544021024968,41.66666666666667,1610612749,10,6,2025-01-11T00:21:24Z,400000,False,-42.0,128.0,1,right,MISS G. Antetokounmpo 13' fadeaway Shot,[203507],1610612749.0,MIL,fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,13.49,Missed,,,,,,,,,,,,,
42,PT07M50.00S,2025-01-11T00:16:10.2Z,1,REGULAR,rebound,defensive,[],1630175,,,1610612753,10,6,2025-01-11T00:16:12Z,410000,False,,,0,,C. Anthony REBOUND (Off:0 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,41.0,1.0,1.0,0.0,,,,,,,,,
43,PT07M41.00S,2025-01-11T00:16:18.8Z,1,REGULAR,3pt,Jump Shot,[],1631094,31.882391590013142,53.18627450980392,1610612753,13,6,2025-01-11T00:25:13Z,420000,False,-16.0,247.0,1,left,P. Banchero 24' 3PT step back (3 PTS),[1631094],1610612753.0,ORL,step back,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,,,,,,24.77,Made,,,,,,,,3.0,,,,,
44,PT07M33.00S,2025-01-11T00:16:30.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203081,85.75886990801577,48.529411764705884,1610612749,13,8,2025-01-11T00:16:49Z,430000,False,-7.0,81.0,1,right,D. Lillard 8' driving floating bank Jump Shot (2 PTS),[203081],1610612749.0,MIL,driving floating bank,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,8.17,Made,,,,,,,,2.0,,,,,
45,PT07M33.00S,2025-01-11T00:16:34.9Z,1,REGULAR,foul,personal,['1freethrow'],1641783,,,1610612749,13,8,2025-01-11T00:16:43Z,440000,False,,,0,,T. da Silva shooting personal FOUL (1 PF) (Lillard 1 FT),"[1641783, 203081]",1610612753.0,ORL,shooting,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),8-16 Center,2005.0,1.0,0.0,Lillard,203081.0,,,,,,,,,,,,,,,
47,PT07M33.00S,2025-01-11T00:17:06.9Z,1,REGULAR,freethrow,1 of 1,[],203081,,,1610612749,13,9,2025-01-11T00:17:06Z,460000,False,,,0,,D. Lillard Free Throw 1 of 1 (3 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,Made,,,,,,,,3.0,,,,,
48,PT07M16.00S,2025-01-11T00:17:30.2Z,1,REGULAR,foul,personal,['2freethrow'],203507,,,1610612753,13,9,2025-01-11T00:17:41Z,470000,False,,,0,,G. Antetokounmpo shooting personal FOUL (1 PF) (Anthony 2 FT),"[203507, 1630175]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,1162.0,1.0,0.0,Anthony,1630175.0,,,,,,,,,,,,,,,
50,PT07M16.00S,2025-01-11T00:17:57.7Z,1,REGULAR,freethrow,1 of 2,[],1630175,,,1610612753,14,9,2025-01-11T00:17:57Z,490000,False,,,0,,C. Anthony Free Throw 1 of 2 (4 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,Made,,,,,,,,4.0,,,,,
51,PT07M16.00S,2025-01-11T00:17:59.8Z,1,REGULAR,substitution,out,[],1631094,,,1610612753,14,9,2025-01-11T00:18:04Z,500000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M16.00S,2025-01-11T00:17:59.8Z,1,REGULAR,substitution,in,[],1628371,,,1610612753,14,9,2025-01-11T00:18:04Z,510000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M16.00S,2025-01-11T00:18:23.1Z,1,REGULAR,freethrow,2 of 2,[],1630175,,,1610612753,15,9,2025-01-11T00:18:23Z,520000,False,,,0,,C. Anthony Free Throw 2 of 2 (5 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,Made,,,,,,,,5.0,,,,,
54,PT07M07.00S,2025-01-11T00:18:34.3Z,1,REGULAR,foul,personal,['2freethrow'],1629048,,,1610612749,15,9,2025-01-11T00:18:48Z,530000,False,,,0,,G. Bitadze shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1629048, 203507]",1610612753.0,ORL,shooting,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,1162.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,,,,,,
56,PT07M07.00S,2025-01-11T00:19:09.4Z,1,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,15,9,2025-01-11T00:19:49Z,550000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
57,PT07M07.00S,2025-01-11T00:19:09.4Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612749,15,9,2025-01-11T00:19:49Z,560000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,,
58,PT07M07.00S,2025-01-11T00:19:09.4Z,1,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,15,9,2025-01-11T00:19:49Z,570000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
59,PT07M02.00S,2025-01-11T00:19:14.4Z,1,REGULAR,rebound,defensive,[],203484,,,1610612753,15,9,2025-01-11T00:28:08Z,580000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:1),[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,58.0,1.0,1.0,0.0,,,,,,,,,
116,PT07M00.00S,2025-01-11T00:19:26.5Z,1,REGULAR,turnover,bad pass,[],203484,,,1610612753,15,9,2025-01-11T00:28:34Z,585000,False,,,0,,K. Caldwell-Pope bad pass TURNOVER (2 TO),"[203484, 203507]",1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,2.0,Antetokounmpo,203507.0,,,,,,
117,PT07M00.00S,2025-01-11T00:19:26.5Z,1,REGULAR,steal,,[],203507,,,1610612749,15,9,2025-01-11T00:28:23Z,587500,False,,,0,,G. Antetokounmpo STEAL (1 STL),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
60,PT06M58.00S,2025-01-11T00:19:43.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627752,69.99014454664915,27.941176470588236,1610612749,15,12,2025-01-11T00:28:23Z,590000,False,-110.0,230.0,1,right,T. Prince 25' 3PT  (6 PTS) (D. Lillard 2 AST),"[1627752, 203081]",1610612749.0,MIL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Left Center,,,,,,25.47,Made,,,,,,,,6.0,D. Lillard,203081.0,2.0,,
62,PT06M37.00S,2025-01-11T00:20:03.9Z,1,REGULAR,3pt,Jump Shot,[],1628371,8.623521681997373,4.901960784313726,1610612753,15,12,2025-01-11T00:20:09Z,610000,False,225.0,29.0,1,left,MISS J. Isaac 3PT,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Right Corner 3,24+ Right,,,,,,22.73,Missed,,,,,,,,,,,,,
63,PT06M34.00S,2025-01-11T00:20:06.9Z,1,REGULAR,rebound,defensive,[],1627752,,,1610612749,15,12,2025-01-11T00:20:09Z,620000,False,,,0,,T. Prince REBOUND (Off:0 Def:1),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Right Corner 3,24+ Right,,,,,,,,62.0,1.0,1.0,0.0,,,,,,,,,
64,PT06M23.00S,2025-01-11T00:20:18.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,93.11760840998686,51.71568627450981,1610612749,15,14,2025-01-11T00:34:08Z,630000,False,9.0,12.0,1,right,G. Antetokounmpo reverse Layup (2 PTS),[203507],1610612749.0,MIL,reverse,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,1.49,Made,,,,,,,,2.0,,,,,
65,PT06M01.00S,2025-01-11T00:20:39.8Z,1,REGULAR,3pt,Jump Shot,[],203484,31.882391590013142,36.51960784313725,1610612753,18,14,2025-01-11T00:20:44Z,640000,False,67.0,247.0,1,left,K. Caldwell-Pope 25' 3PT  (3 PTS) (J. Isaac 1 AST),"[203484, 1628371]",1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Center,,,,,,25.62,Made,,,,,,,,3.0,J. Isaac,1628371.0,1.0,,
67,PT05M51.00S,2025-01-11T00:20:49.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203081,92.85479632063075,51.225490196078425,1610612749,18,14,2025-01-11T00:31:55Z,660000,False,6.0,15.0,1,right,MISS D. Lillard driving finger roll Layup,[203081],1610612749.0,MIL,driving finger roll,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,,,,,,1.59,Missed,,,,,,,,,,,,,
68,PT05M49.00S,2025-01-11T00:20:51.5Z,1,REGULAR,rebound,offensive,[],1641748,,,1610612749,18,14,2025-01-11T00:20:57Z,670000,False,,,0,,A. Jackson Jr. REBOUND (Off:1 Def:0),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,67.0,1.0,0.0,1.0,,,,,,,,,
69,PT05M45.00S,2025-01-11T00:20:58.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201572,72.09264126149803,19.852941176470587,1610612749,18,14,2025-01-11T00:21:35Z,680000,False,-151.0,210.0,1,right,MISS B. Lopez 25' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,,,,,,25.83,Missed,,,,,,,,,,,,,
70,PT05M45.00S,2025-01-11T00:20:58.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612753,18,14,2025-01-11T00:21:35Z,690000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,69.0,,,,,,,,,,,,
72,PT05M45.00S,2025-01-11T00:21:35.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,18,14,2025-01-11T00:21:35Z,710000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M45.00S,2025-01-11T00:22:22.8Z,1,REGULAR,substitution,out,[],203484,,,1610612753,18,14,2025-01-11T00:23:39Z,720000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M45.00S,2025-01-11T00:22:22.8Z,1,REGULAR,substitution,out,[],1629048,,,1610612753,18,14,2025-01-11T00:23:39Z,730000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M45.00S,2025-01-11T00:22:22.8Z,1,REGULAR,substitution,out,[],201572,,,1610612753,18,14,2025-01-11T00:23:39Z,740000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M45.00S,2025-01-11T00:22:22.8Z,1,REGULAR,substitution,out,[],1627752,,,1610612753,18,14,2025-01-11T00:23:39Z,750000,False,,,0,,SUB out: T. Prince,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M45.00S,2025-01-11T00:22:22.8Z,1,REGULAR,substitution,out,[],1641748,,,1610612753,18,14,2025-01-11T00:23:39Z,760000,False,,,0,,SUB out: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M45.00S,2025-01-11T00:22:22.8Z,1,REGULAR,substitution,in,[],1628976,,,1610612753,18,14,2025-01-11T00:23:39Z,770000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M45.00S,2025-01-11T00:22:22.8Z,1,REGULAR,substitution,in,[],1631216,,,1610612753,18,14,2025-01-11T00:23:39Z,780000,False,,,0,,SUB in: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M45.00S,2025-01-11T00:22:22.8Z,1,REGULAR,substitution,in,[],1631260,,,1610612753,18,14,2025-01-11T00:23:39Z,790000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M45.00S,2025-01-11T00:22:22.8Z,1,REGULAR,substitution,in,[],1626171,,,1610612753,18,14,2025-01-11T00:23:39Z,800000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
