actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
23,PT10M17.00S,2025-01-24T00:12:34.1Z,1,REGULAR,block,,[],1641739,,,1610612753,2,4,2025-01-24T00:12:36Z,230000,False,,,0,,T. Camara BLOCK (1 BLK),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
24,PT10M15.00S,2025-01-24T00:12:36.1Z,1,REGULAR,rebound,defensive,[],203924,,,1610612757,2,4,2025-01-24T00:12:39Z,240000,False,,,0,,J. Grant REBOUND (Off:0 Def:1),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,
25,PT10M11.00S,2025-01-24T00:12:41.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629014,22.421156373193167,92.15686274509804,1610612757,2,4,2025-01-24T00:14:19Z,250000,False,-211.0,158.0,1,left,MISS A. Simons 26' running pullup 3PT,[1629014],1610612757.0,POR,running pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,26.36,Missed,,,,,,,,,,,,,,,,,,
26,PT10M07.00S,2025-01-24T00:12:45.6Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,2,4,2025-01-24T00:14:19Z,260000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,
27,PT09M56.00S,2025-01-24T00:12:59.4Z,1,REGULAR,foul,offensive,[],1628976,,,1610612753,2,4,2025-01-24T00:13:13Z,270000,False,,,0,,W. Carter Jr. off-the-ball offensive FOUL (1 PF),"[1628976, 1641739]",1610612753.0,ORL,off-the-ball,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1628171.0,1.0,0.0,Camara,1641739.0,,,
29,PT09M56.00S,2025-01-24T00:12:59.4Z,1,REGULAR,turnover,offensive foul,[],1628976,,,1610612753,2,4,2025-01-24T00:12:59Z,290000,False,,,0,,W. Carter Jr. offensive foul TURNOVER (1 TO),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1628171.0,,,,,1.0,,
30,PT09M42.00S,2025-01-24T00:13:26.6Z,1,REGULAR,turnover,lost ball,[],1629014,,,1610612757,2,4,2025-01-24T00:14:17Z,300000,False,,,0,,A. Simons lost ball TURNOVER (1 TO),"[1629014, 1641710]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Black,1641710.0
31,PT09M42.00S,2025-01-24T00:13:26.6Z,1,REGULAR,steal,,[],1641710,,,1610612753,2,4,2025-01-24T00:13:28Z,310000,False,,,0,,A. Black STEAL (1 STL),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
32,PT09M37.00S,2025-01-24T00:13:31.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641710,92.46057818659659,55.392156862745104,1610612753,2,4,2025-01-24T00:13:37Z,320000,False,27.0,18.0,1,right,MISS A. Black running Layup,[1641710],1610612753.0,ORL,running,,,Black,A. Black,,,,,Restricted Area,0-8 Center,3.27,Missed,,,,,,,,,,,,,,,,,,
33,PT09M35.00S,2025-01-24T00:13:32.9Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612757,2,4,2025-01-24T00:13:32Z,330000,False,,,0,,R. Williams III REBOUND (Off:1 Def:1),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,,32.0,2.0,1.0,1.0,,,,,,,,,,,,
34,PT09M15.00S,2025-01-24T00:13:52.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203924,16.90210249671485,37.5,1610612757,2,4,2025-01-24T00:13:57Z,340000,False,62.0,106.0,1,left,MISS J. Grant 12' turnaround Shot,[203924],1610612757.0,POR,turnaround,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Center,12.34,Missed,,,,,,,,,,,,,,,,,,
35,PT09M12.00S,2025-01-24T00:13:55.9Z,1,REGULAR,rebound,offensive,[],1629057,,,1610612757,2,4,2025-01-24T00:13:57Z,350000,False,,,0,,R. Williams III REBOUND (Off:2 Def:1),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),8-16 Center,,,,,34.0,3.0,1.0,2.0,,,,,,,,,,,,
36,PT09M10.00S,2025-01-24T00:13:57.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630166,31.225361366622867,69.11764705882352,1610612757,2,4,2025-01-24T00:14:05Z,360000,False,-96.0,241.0,1,left,MISS D. Avdija 25' 3PT,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,25.93,Missed,,,,,,,,,,,,,,,,,,
37,PT09M05.00S,2025-01-24T00:14:02.9Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,2,4,2025-01-24T00:14:05Z,370000,False,,,0,,P. Banchero REBOUND (Off:0 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,,36.0,2.0,2.0,0.0,,,,,,,,,,,,
38,PT08M43.00S,2025-01-24T00:14:26.1Z,1,REGULAR,2pt,Jump Shot,[],1641710,88.78120893561103,13.480392156862745,1610612753,2,4,2025-01-24T00:14:29Z,380000,False,-183.0,53.0,1,right,MISS A. Black 19' pullup Shot,[1641710],1610612753.0,ORL,pullup,,,Black,A. Black,,,,,Mid-Range,16-24 Left,19.01,Missed,,,,,,,,,,,,,,,,,,
39,PT08M38.00S,2025-01-24T00:14:29.6Z,1,REGULAR,rebound,defensive,[],1641739,,,1610612757,2,4,2025-01-24T00:14:29Z,390000,False,,,0,,T. Camara REBOUND (Off:0 Def:1),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Mid-Range,16-24 Left,,,,,38.0,1.0,1.0,0.0,,,,,,,,,,,,
40,PT08M25.00S,2025-01-24T00:14:43.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203924,9.017739816031538,50.0,1610612757,2,4,2025-01-24T00:14:47Z,400000,False,0.0,32.0,1,left,MISS J. Grant driving Layup,[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,3.23,Missed,,,,,,,,,,,,,,,,,,
41,PT08M23.00S,2025-01-24T00:14:45.1Z,1,REGULAR,rebound,defensive,[],1641710,,,1610612753,2,4,2025-01-24T00:14:47Z,410000,False,,,0,,A. Black REBOUND (Off:0 Def:1),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,40.0,1.0,1.0,0.0,,,,,,,,,,,,
42,PT08M21.00S,2025-01-24T00:14:50.9Z,1,REGULAR,foul,personal,['2freethrow'],1641739,,,1610612753,2,4,2025-01-24T00:15:01Z,420000,False,,,0,,T. Camara shooting personal FOUL (1 PF) (Wagner 2 FT),"[1641739, 1630532]",1610612757.0,POR,shooting,,,Camara,T. Camara,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1628171.0,1.0,0.0,Wagner,1630532.0,,,
44,PT08M21.00S,2025-01-24T00:15:21.6Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630532,,,1610612753,3,4,2025-01-24T00:15:21Z,440000,False,,,0,,F. Wagner Free Throw 1 of 2 (1 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
45,PT08M21.00S,2025-01-24T00:15:44.2Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630532,,,1610612753,4,4,2025-01-24T00:15:44Z,450000,False,,,0,,F. Wagner Free Throw 2 of 2 (2 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
46,PT08M09.00S,2025-01-24T00:15:57.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,12.697109067017081,49.50980392156863,1610612757,4,6,2025-01-24T00:16:01Z,460000,False,2.0,67.0,1,left,D. Avdija 6' turnaround Jump Shot (2 PTS),[1630166],1610612757.0,POR,turnaround,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,6.69,Made,,,,,,,2.0,,,,,,,,,,,
47,PT07M47.00S,2025-01-24T00:16:18.4Z,1,REGULAR,3pt,Jump Shot,[],203484,83.39356110381078,96.32352941176471,1610612753,4,6,2025-01-24T00:16:22Z,470000,False,232.0,104.0,1,right,MISS K. Caldwell-Pope 25' 3PT,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,25.37,Missed,,,,,,,,,,,,,,,,,,
48,PT07M45.00S,2025-01-24T00:16:20.4Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612757,4,6,2025-01-24T00:16:22Z,480000,False,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,,,47.0,2.0,2.0,0.0,,,,,,,,,,,,
49,PT07M39.00S,2025-01-24T00:16:27.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641739,8.623521681997373,49.754901960784316,1610612757,4,8,2025-01-24T00:16:31Z,490000,False,1.0,29.0,1,left,T. Camara driving Layup (4 PTS) (D. Avdija 2 AST),"[1641739, 1630166]",1610612757.0,POR,driving,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,2.86,Made,,,,,,,4.0,D. Avdija,1630166.0,2.0,,,,,,,,
51,PT07M19.00S,2025-01-24T00:16:49.5Z,1,REGULAR,turnover,out-of-bounds,[],1630532,,,1610612753,4,8,2025-01-24T00:17:13Z,510000,False,,,0,,F. Wagner bad pass out-of-bounds TURNOVER (1 TO),[1630532],1610612753.0,ORL,bad pass,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1628171.0,,,,,1.0,,
52,PT07M19.00S,2025-01-24T00:16:55.0Z,1,REGULAR,substitution,out,[],1628976,,,1610612757,4,8,2025-01-24T00:17:10Z,520000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M19.00S,2025-01-24T00:16:55.0Z,1,REGULAR,substitution,out,[],1630532,,,1610612757,4,8,2025-01-24T00:17:10Z,530000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M19.00S,2025-01-24T00:16:55.0Z,1,REGULAR,substitution,out,[],1629014,,,1610612757,4,8,2025-01-24T00:17:10Z,540000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M19.00S,2025-01-24T00:16:55.0Z,1,REGULAR,substitution,in,[],1628371,,,1610612757,4,8,2025-01-24T00:17:10Z,550000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M19.00S,2025-01-24T00:16:55.0Z,1,REGULAR,substitution,in,[],1641783,,,1610612757,4,8,2025-01-24T00:17:10Z,560000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M19.00S,2025-01-24T00:16:55.0Z,1,REGULAR,substitution,in,[],1630703,,,1610612757,4,8,2025-01-24T00:17:10Z,570000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M00.00S,2025-01-24T00:17:29.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630166,5.995400788436268,54.65686274509803,1610612757,4,10,2025-01-24T00:17:50Z,580000,False,-23.0,4.0,1,left,D. Avdija reverse Layup (4 PTS) (T. Camara 1 AST),"[1630166, 1641739]",1610612757.0,POR,reverse,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,2.36,Made,,,,,,,4.0,T. Camara,1641739.0,1.0,,,,,,,,
60,PT06M49.00S,2025-01-24T00:17:39.5Z,1,REGULAR,turnover,lost ball,[],1631094,,,1610612753,4,10,2025-01-24T00:17:43Z,600000,False,,,0,,P. Banchero lost ball TURNOVER (1 TO),"[1631094, 203924]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Grant,203924.0
61,PT06M49.00S,2025-01-24T00:17:39.5Z,1,REGULAR,steal,,[],203924,,,1610612757,4,10,2025-01-24T00:17:41Z,610000,False,,,0,,J. Grant STEAL (1 STL),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
62,PT06M45.00S,2025-01-24T00:17:43.3Z,1,REGULAR,turnover,lost ball,[],203924,,,1610612757,4,10,2025-01-24T00:17:46Z,620000,False,,,0,,J. Grant lost ball TURNOVER (1 TO),"[203924, 203484]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,1.0,Caldwell-Pope,203484.0
63,PT06M45.00S,2025-01-24T00:17:43.3Z,1,REGULAR,steal,,[],203484,,,1610612753,4,10,2025-01-24T00:17:45Z,630000,False,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
64,PT06M37.00S,2025-01-24T00:17:52.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631094,87.59855453350855,95.58823529411765,1610612753,4,10,2025-01-24T00:17:56Z,640000,False,228.0,64.0,1,right,MISS P. Banchero 3PT,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Right Corner 3,24+ Right,23.67,Missed,,,,,,,,,,,,,,,,,,
65,PT06M33.00S,2025-01-24T00:17:55.0Z,1,REGULAR,rebound,offensive,[],203484,,,1610612753,4,10,2025-01-24T00:17:55Z,650000,False,,,0,,K. Caldwell-Pope REBOUND (Off:1 Def:0),[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Right Corner 3,24+ Right,,,,,64.0,1.0,0.0,1.0,,,,,,,,,,,,
66,PT06M32.00S,2025-01-24T00:17:56.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1641783,69.20170827858082,27.205882352941174,1610612753,7,10,2025-01-24T00:19:46Z,660000,False,-114.0,237.0,1,right,T. da Silva 26' 3PT  (3 PTS) (A. Black 1 AST),"[1641783, 1641710]",1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Left Center,26.3,Made,,,,,,,3.0,A. Black,1641710.0,1.0,,,,,,,,
68,PT06M13.00S,2025-01-24T00:18:15.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641739,15.850854139290407,54.90196078431373,1610612757,7,10,2025-01-24T00:18:20Z,680000,False,-25.0,96.0,1,left,MISS T. Camara 9' pullup Shot - blocked,"[1641739, 1628371]",1610612757.0,POR,pullup,,,Camara,T. Camara,,,,,In The Paint (Non-RA),8-16 Center,9.96,Missed,Isaac,1628371.0,,,,,,,,,,,,,,,,
69,PT06M13.00S,2025-01-24T00:18:15.7Z,1,REGULAR,block,,[],1628371,,,1610612757,7,10,2025-01-24T00:18:18Z,690000,False,,,0,,J. Isaac BLOCK (1 BLK),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
70,PT06M10.00S,2025-01-24T00:18:18.7Z,1,REGULAR,rebound,defensive,[],1628371,,,1610612753,7,10,2025-01-24T00:18:20Z,700000,False,,,0,,J. Isaac REBOUND (Off:0 Def:1),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),8-16 Center,,,,,68.0,1.0,1.0,0.0,,,,,,,,,,,,
71,PT06M02.00S,2025-01-24T00:18:28.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,88.38699080157687,48.77450980392157,1610612753,9,10,2025-01-24T00:18:33Z,710000,False,-6.0,57.0,1,right,P. Banchero driving floating Jump Shot (2 PTS),[1631094],1610612753.0,ORL,driving floating,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,5.7,Made,,,,,,,2.0,,,,,,,,,,,
72,PT06M02.00S,2025-01-24T00:18:31.5Z,1,REGULAR,foul,personal,['1freethrow'],1630166,,,1610612753,9,10,2025-01-24T00:18:44Z,720000,False,,,0,,D. Avdija shooting personal FOUL (1 PF) (Banchero 1 FT),"[1630166, 1631094]",1610612757.0,POR,shooting,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2004.0,1.0,0.0,Banchero,1631094.0,,,
74,PT06M02.00S,2025-01-24T00:18:47.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,9,10,2025-01-24T00:19:46Z,740000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M02.00S,2025-01-24T00:18:54.0Z,1,REGULAR,substitution,out,[],1630166,,,1610612753,9,10,2025-01-24T00:21:36Z,750000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M02.00S,2025-01-24T00:18:54.0Z,1,REGULAR,substitution,out,[],1629057,,,1610612753,9,10,2025-01-24T00:21:36Z,760000,False,,,0,,SUB out: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M02.00S,2025-01-24T00:18:54.0Z,1,REGULAR,substitution,in,[],1631101,,,1610612753,9,10,2025-01-24T00:21:36Z,770000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M02.00S,2025-01-24T00:18:54.0Z,1,REGULAR,substitution,in,[],1631133,,,1610612753,9,10,2025-01-24T00:21:36Z,780000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M02.00S,2025-01-24T00:22:00.5Z,1,REGULAR,freethrow,1 of 1,[],1631094,,,1610612753,9,10,2025-01-24T00:22:49Z,790000,False,,,0,,MISS P. Banchero Free Throw 1 of 1,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
80,PT05M59.00S,2025-01-24T00:22:03.5Z,1,REGULAR,rebound,defensive,[],203924,,,1610612757,9,10,2025-01-24T00:22:49Z,800000,False,,,0,,J. Grant REBOUND (Off:0 Def:2),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,79.0,2.0,2.0,0.0,,,,,,,,,,,,
83,PT05M38.00S,2025-01-24T00:22:25.5Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612757,9,10,2025-01-24T00:23:14Z,810000,False,,,0,,POR shot clock Team TURNOVER,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,2004.0,,,,,,,
