actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-10-28T23:10:41.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-10-28T23:10:41Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-10-28T23:10:44.5Z,1,REGULAR,jumpball,recovered,[],1629614,,,1610612754,0,0,2024-10-28T23:10:44Z,40000,False,,,0,,Jump Ball M. Turner vs. W. Carter Jr.: Tip to A. Nembhard,"[1629614, 1626167, 1628976]",1610612754.0,IND,startperiod,A. Nembhard,1629614.0,Nembhard,A. Nembhard,Turner,1626167.0,Carter Jr.,1628976.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2024-10-28T23:10:58.1Z,1,REGULAR,2pt,Jump Shot,[],1627783,21.895532194480946,42.8921568627451,1610612754,0,0,2024-10-28T23:11:03Z,70000,False,36.0,153.0,1,left,MISS P. Siakam 15' pullup Shot,[1627783],1610612754.0,IND,pullup,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Center,15.74,Missed,,,,,,,,,,,,,,,,,,
8,PT11M38.00S,2024-10-28T23:11:03.1Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,0,0,2024-10-28T23:11:03Z,80000,False,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M27.00S,2024-10-28T23:11:12.6Z,1,REGULAR,3pt,Jump Shot,[],1630591,69.72733245729303,73.77450980392157,1610612753,3,0,2024-10-28T23:11:19Z,90000,False,119.0,232.0,1,right,J. Suggs 26' 3PT  (3 PTS) (P. Banchero 1 AST),"[1630591, 1631094]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,26.08,Made,,,,,3.0,P. Banchero,1631094.0,1.0,,,,,,,,,,
11,PT11M01.00S,2024-10-28T23:11:39.4Z,1,REGULAR,turnover,bad pass,[],1629614,,,1610612754,3,0,2024-10-28T23:11:44Z,110000,False,,,0,,A. Nembhard bad pass TURNOVER (1 TO),"[1629614, 203484]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1.0,Caldwell-Pope,203484.0,,,,,,,
12,PT11M01.00S,2024-10-28T23:11:39.4Z,1,REGULAR,steal,,[],203484,,,1610612753,3,0,2024-10-28T23:11:42Z,120000,False,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
13,PT10M54.00S,2024-10-28T23:11:47.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203484,71.56701708278581,17.15686274509804,1610612753,3,0,2024-10-28T23:11:56Z,130000,False,-164.0,215.0,1,right,MISS K. Caldwell-Pope 27' running 3PT,[203484],1610612753.0,ORL,running,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,27.04,Missed,,,,,,,,,,,,,,,,,,
14,PT10M50.00S,2024-10-28T23:11:50.1Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,3,0,2024-10-28T23:11:50Z,140000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,PT10M45.00S,2024-10-28T23:11:55.4Z,1,REGULAR,3pt,Jump Shot,[],1630169,33.98488830486202,52.450980392156865,1610612754,3,0,2024-10-28T23:12:02Z,150000,False,-12.0,267.0,1,left,MISS T. Haliburton 26' 3PT,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,26.73,Missed,,,,,,,,,,,,,,,,,,
