actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-03-31T23:10:43.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-03-31T23:10:43Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-03-31T23:10:46.2Z,1,REGULAR,jumpball,recovered,[],1631094,,,1610612753,0,0,2025-03-31T23:10:46Z,40000,False,,,0,,Jump Ball W. Carter Jr. vs. I. Zubac: Tip to P. Banchero,"[1631094, 1628976, 1627826]",1610612753.0,ORL,startperiod,P. Banchero,1631094.0,Banchero,P. Banchero,Carter Jr.,1628976.0,Zubac,1627826.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2025-03-31T23:10:58.7Z,1,REGULAR,3pt,Jump Shot,[],1630532,67.09921156373193,45.34313725490196,1610612753,0,0,2025-03-31T23:11:04Z,70000,False,-23.0,257.0,1,right,MISS F. Wagner 25' pullup 3PT,[1630532],1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,25.79,Missed,,,,,,,,,,,,,,,,,,
8,PT11M40.00S,2025-03-31T23:11:02.7Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,0,0,2025-03-31T23:11:04Z,80000,False,,,0,,K. Leonard REBOUND (Off:0 Def:1),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M29.00S,2025-03-31T23:11:13.5Z,1,REGULAR,3pt,Jump Shot,[],201935,31.225361366622867,34.80392156862745,1610612746,0,0,2025-03-31T23:11:19Z,90000,False,76.0,241.0,1,left,MISS J. Harden 25' pullup 3PT,[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,25.27,Missed,,,,,,,,,,,,,,,,,,
10,PT11M25.00S,2025-03-31T23:11:17.5Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,0,0,2025-03-31T23:11:19Z,100000,False,,,0,,F. Wagner REBOUND (Off:0 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M20.00S,2025-03-31T23:11:32.5Z,1,REGULAR,foul,personal,['2freethrow'],201935,,,1610612753,0,0,2025-03-31T23:11:46Z,110000,False,,,0,,J. Harden shooting personal FOUL (1 PF) (Banchero 2 FT),"[201935, 1631094]",1610612746.0,LAC,shooting,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2003.0,1.0,0.0,Banchero,1631094.0,,,,,,,,,
13,PT11M20.00S,2025-03-31T23:11:59.4Z,1,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,1,0,2025-03-31T23:11:59Z,130000,False,,,0,,P. Banchero Free Throw 1 of 2 (1 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
14,PT11M20.00S,2025-03-31T23:12:19.1Z,1,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,2,0,2025-03-31T23:12:19Z,140000,False,,,0,,P. Banchero Free Throw 2 of 2 (2 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
15,PT10M56.00S,2025-03-31T23:12:44.8Z,1,REGULAR,3pt,Jump Shot,[],202695,12.171484888304862,3.9215686274509802,1610612746,2,0,2025-03-31T23:12:49Z,150000,False,230.0,62.0,1,left,MISS K. Leonard step back 3PT,[202695],1610612746.0,LAC,step back,,,Leonard,K. Leonard,,,,,Right Corner 3,24+ Right,23.86,Missed,,,,,,,,,,,,,,,,,,
