actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
28,PT09M48.00S,2022-02-05T00:14:04.6Z,1,REGULAR,turnover,out-of-bounds,[],1630596,,,1610612739,3,4,2022-02-05T00:14:12Z,280000,,,0,,E. Mobley lost ball out-of-bounds TURNOVER (1 TO),[1630596],1610612739.0,CLE,lost ball,,,Mobley,E. Mobley,,,,,,,,,,,,,,,201245.0,,,,,1.0,,,,,
29,PT09M34.00S,2022-02-05T00:14:23.9Z,1,REGULAR,turnover,bad pass,[],202330,,,1610612766,3,4,2022-02-05T00:14:30Z,290000,,,0,,G. Hayward bad pass TURNOVER (1 TO),"[202330, 1629164]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,1.0,Goodwin,1629164.0,,,
30,PT09M34.00S,2022-02-05T00:14:23.9Z,1,REGULAR,steal,,[],1629164,,,1610612739,3,4,2022-02-05T00:14:26Z,300000,,,0,,B. Goodwin STEAL (1 STL),[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,
31,PT09M16.00S,2022-02-05T00:14:42.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629164,10.5946123521682,54.41176470588235,1610612739,3,4,2022-02-05T00:15:46Z,310000,-22.0,47.0,1,left,MISS B. Goodwin driving floating Shot,[1629164],1610612739.0,CLE,driving floating,,,Goodwin,B. Goodwin,,,,,5.2,Missed,,,,,,,,,,,,,,,,,,,
32,PT09M14.00S,2022-02-05T00:14:44.2Z,1,REGULAR,rebound,defensive,[],202330,,,1610612766,3,4,2022-02-05T00:14:47Z,320000,,,0,,G. Hayward REBOUND (Off:0 Def:1),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,31.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
86,PT09M01.00S,2022-02-05T00:14:52.6Z,1,REGULAR,turnover,bad pass,[],1630163,,,1610612766,3,4,2022-02-05T00:24:12Z,325000,,,0,,L. Ball bad pass TURNOVER (1 TO),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,1.0,,,,,
33,PT09M01.00S,2022-02-05T00:15:03.1Z,1,REGULAR,foul,personal,[],203486,,,1610612739,3,4,2022-02-05T00:24:02Z,330000,,,0,,M. Plumlee loose ball personal FOUL (1 PF),"[203486, 1630171]",1610612766.0,CHA,loose ball,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,101283.0,1.0,0.0,Okoro,1630171.0,,,,,,
36,PT08M51.00S,2022-02-05T00:15:30.1Z,1,REGULAR,foul,personal,['2freethrow'],203486,,,1610612739,3,4,2022-02-05T00:15:36Z,360000,,,0,,M. Plumlee shooting personal FOUL (2 PF) (Allen 2 FT),"[203486, 1628386]",1610612766.0,CHA,shooting,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,201245.0,2.0,0.0,Allen,1628386.0,,,,,,
39,PT08M51.00S,2022-02-05T00:15:52.9Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1628386,,,1610612739,3,5,2022-02-05T00:15:52Z,380000,,,0,,J. Allen Free Throw 1 of 2 (5 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
40,PT08M51.00S,2022-02-05T00:15:52.9Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1628386,,,1610612739,3,5,2022-02-05T00:16:10Z,390000,,,0,,MISS J. Allen Free Throw 2 of 2,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,Missed,,,,,,,,,,,,,,,,,,,
41,PT08M48.00S,2022-02-05T00:15:55.9Z,1,REGULAR,rebound,defensive,[],202330,,,1610612766,3,5,2022-02-05T00:16:10Z,400000,,,0,,G. Hayward REBOUND (Off:0 Def:2),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,40.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
42,PT08M39.00S,2022-02-05T00:16:17.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,84.70762155059133,49.26470588235294,1610612766,5,5,2022-02-05T00:16:23Z,410000,-4.0,91.0,1,right,T. Rozier 9' turnaround fadeaway Jump Shot (2 PTS),[1626179],1610612766.0,CHA,turnaround fadeaway,,,Rozier,T. Rozier,,,,,9.13,Made,,,,,2.0,,,,,,,,,,,,,,
43,PT08M22.00S,2022-02-05T00:16:34.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,8.229303547963205,51.71568627450981,1610612739,5,7,2022-02-05T00:16:39Z,420000,-9.0,25.0,1,left,J. Allen Layup (7 PTS) (I. Okoro 1 AST),"[1628386, 1630171]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,2.63,Made,,,,,7.0,I. Okoro,1630171.0,1.0,,,,,,,,,,,
45,PT08M12.00S,2022-02-05T00:16:47.0Z,1,REGULAR,foul,personal,['2freethrow'],1629164,,,1610612766,5,7,2022-02-05T00:16:54Z,440000,,,0,,B. Goodwin shooting personal FOUL (1 PF) (Ball 2 FT),"[1629164, 1630163]",1610612739.0,CLE,shooting,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,201245.0,1.0,0.0,Ball,1630163.0,,,,,,
47,PT08M12.00S,2022-02-05T00:17:17.6Z,1,REGULAR,freethrow,1 of 2,[],1630163,,,1610612766,6,7,2022-02-05T00:17:17Z,460000,,,0,,L. Ball Free Throw 1 of 2 (4 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
48,PT08M12.00S,2022-02-05T00:17:34.8Z,1,REGULAR,freethrow,2 of 2,[],1630163,,,1610612766,7,7,2022-02-05T00:17:34Z,470000,,,0,,L. Ball Free Throw 2 of 2 (5 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
49,PT07M58.00S,2022-02-05T00:17:49.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,7.703679369250986,56.127450980392155,1610612739,7,7,2022-02-05T00:18:00Z,480000,-31.0,20.0,1,left,MISS J. Allen Layup,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,3.65,Missed,,,,,,,,,,,,,,,,,,,
50,PT07M55.00S,2022-02-05T00:17:52.5Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,7,7,2022-02-05T00:17:52Z,490000,,,0,,J. Allen REBOUND (Off:2 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,49.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
51,PT07M54.00S,2022-02-05T00:17:53.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626224,25.18068331143233,86.27450980392157,1610612739,7,7,2022-02-05T00:18:02Z,500000,-181.0,184.0,1,left,MISS C. Osman 25' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,25.85,Missed,,,,,,,,,,,,,,,,,,,
53,PT07M50.00S,2022-02-05T00:17:57.7Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,7,7,2022-02-05T00:18:02Z,510000,,,0,,J. Allen REBOUND (Off:3 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,51.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
54,PT07M50.00S,2022-02-05T00:17:58.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628386,8.229303547963205,50.0,1610612739,7,9,2022-02-05T00:18:05Z,520000,0.0,25.0,1,left,J. Allen DUNK (9 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,2.49,Made,,,,,9.0,,,,,,,,,,,,,,
55,PT07M28.00S,2022-02-05T00:18:20.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,81.68528252299606,42.40196078431372,1610612766,9,9,2022-02-05T00:18:29Z,530000,-38.0,120.0,1,right,G. Hayward 12' fadeaway Jump Shot (2 PTS) (T. Rozier 1 AST),"[202330, 1626179]",1610612766.0,CHA,fadeaway,,,Hayward,G. Hayward,,,,,12.56,Made,,,,,2.0,T. Rozier,1626179.0,1.0,,,,,,,,,,,
57,PT07M12.00S,2022-02-05T00:18:36.2Z,1,REGULAR,turnover,bad pass,[],1630596,,,1610612739,9,9,2022-02-05T00:18:41Z,550000,,,0,,E. Mobley bad pass TURNOVER (2 TO),"[1630596, 203486]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,2.0,Plumlee,203486.0,,,
58,PT07M12.00S,2022-02-05T00:18:36.2Z,1,REGULAR,steal,,[],203486,,,1610612766,9,9,2022-02-05T00:18:37Z,560000,,,0,,M. Plumlee STEAL (1 STL),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M08.00S,2022-02-05T00:18:39.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628970,91.01511169513797,52.20588235294118,1610612766,11,9,2022-02-05T00:26:38Z,570000,11.0,32.0,1,right,M. Bridges running DUNK (2 PTS) (L. Ball 1 AST),"[1628970, 1630163]",1610612766.0,CHA,running,,,Bridges,M. Bridges,,,,,3.38,Made,,,,,2.0,L. Ball,1630163.0,1.0,,,,,,,,,,,
61,PT07M06.00S,2022-02-05T00:18:47.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,11,9,2022-02-05T00:18:47Z,590000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M46.00S,2022-02-05T00:21:56.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,16.113666228646515,49.50980392156863,1610612739,11,9,2022-02-05T00:22:04Z,600000,2.0,99.0,1,left,MISS E. Mobley 9' turnaround Shot,[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,9.9,Missed,,,,,,,,,,,,,,,,,,,
63,PT06M43.00S,2022-02-05T00:21:59.2Z,1,REGULAR,rebound,defensive,[],202330,,,1610612766,11,9,2022-02-05T00:22:04Z,610000,,,0,,G. Hayward REBOUND (Off:0 Def:3),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,62.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
64,PT06M33.00S,2022-02-05T00:22:09.5Z,1,REGULAR,3pt,Jump Shot,[],202330,69.99014454664915,78.43137254901961,1610612766,14,9,2022-02-05T00:22:13Z,620000,142.0,230.0,1,right,G. Hayward 27' 3PT  (5 PTS) (M. Bridges 1 AST),"[202330, 1628970]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,27.01,Made,,,,,5.0,M. Bridges,1628970.0,1.0,,,,,,,,,,,
66,PT06M15.00S,2022-02-05T00:22:27.2Z,1,REGULAR,3pt,Jump Shot,[],1626224,8.754927726675426,97.30392156862744,1610612739,14,9,2022-02-05T00:22:33Z,640000,-237.0,30.0,1,left,MISS C. Osman 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,23.84,Missed,,,,,,,,,,,,,,,,,,,
67,PT06M13.00S,2022-02-05T00:22:29.2Z,1,REGULAR,rebound,offensive,[],1629164,,,1610612739,14,9,2022-02-05T00:22:33Z,650000,,,0,,B. Goodwin REBOUND (Off:1 Def:0),[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,66.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
68,PT06M12.00S,2022-02-05T00:22:30.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629164,6.1268068331143235,50.0,1610612739,14,9,2022-02-05T00:22:36Z,660000,0.0,5.0,1,left,MISS B. Goodwin Layup,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,0.51,Missed,,,,,,,,,,,,,,,,,,,
69,PT06M12.00S,2022-02-05T00:22:30.2Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,14,9,2022-02-05T00:22:36Z,670000,,,0,,J. Allen REBOUND (Off:4 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,68.0,6.0,2.0,4.0,,,,,,,,,,,,,,,
70,PT06M10.00S,2022-02-05T00:22:35.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628386,5.590000152587891,50.0,1610612739,14,9,2022-02-05T00:22:35Z,680000,0.0,0.0,1,left,MISS J. Allen tip DUNK,[1628386],1610612739.0,CLE,tip,,,Allen,J. Allen,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
71,PT06M10.00S,2022-02-05T00:22:36.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612766,14,9,2022-02-05T00:22:36Z,690000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,70.0,,,,,,,,,,,,,,,,,,
72,PT06M10.00S,2022-02-05T00:22:37.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,14,9,2022-02-05T00:22:37Z,700000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M10.00S,2022-02-05T00:22:38.7Z,1,REGULAR,substitution,out,[],1630596,,,1610612766,14,9,2022-02-05T00:22:55Z,710000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M10.00S,2022-02-05T00:22:38.7Z,1,REGULAR,substitution,out,[],1629164,,,1610612766,14,9,2022-02-05T00:22:55Z,720000,,,0,,SUB out: B. Goodwin,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M10.00S,2022-02-05T00:22:38.7Z,1,REGULAR,substitution,in,[],201567,,,1610612766,14,9,2022-02-05T00:22:55Z,730000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M10.00S,2022-02-05T00:22:38.7Z,1,REGULAR,substitution,in,[],200765,,,1610612766,14,9,2022-02-05T00:22:55Z,740000,,,0,,SUB in: R. Rondo,[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M00.00S,2022-02-05T00:23:05.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,93.24901445466492,55.88235294117647,1610612766,14,9,2022-02-05T00:23:12Z,750000,29.0,11.0,1,right,MISS L. Ball bank Shot,[1630163],1610612766.0,CHA,bank,,,Ball,L. Ball,,,,,3.14,Missed,,,,,,,,,,,,,,,,,,,
78,PT05M59.00S,2022-02-05T00:23:06.0Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,14,9,2022-02-05T00:23:12Z,760000,,,0,,J. Allen REBOUND (Off:4 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,77.0,7.0,3.0,4.0,,,,,,,,,,,,,,,
79,PT05M43.00S,2022-02-05T00:23:22.7Z,1,REGULAR,3pt,Jump Shot,[],1626224,31.09395532194481,27.696078431372552,1610612739,14,12,2022-02-05T00:23:26Z,770000,112.0,240.0,1,left,C. Osman 26' 3PT  (3 PTS) (K. Love 1 AST),"[1626224, 201567]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,26.45,Made,,,,,3.0,K. Love,201567.0,1.0,,,,,,,,,,,
81,PT05M30.00S,2022-02-05T00:23:35.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,92.72339027595268,52.20588235294118,1610612766,14,12,2022-02-05T00:23:41Z,790000,11.0,16.0,1,right,MISS L. Ball driving reverse Layup,[1630163],1610612766.0,CHA,driving reverse,,,Ball,L. Ball,,,,,1.93,Missed,,,,,,,,,,,,,,,,,,,
82,PT05M27.00S,2022-02-05T00:23:38.4Z,1,REGULAR,rebound,defensive,[],201567,,,1610612739,14,12,2022-02-05T00:23:41Z,800000,,,0,,K. Love REBOUND (Off:0 Def:1),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,81.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
83,PT05M19.00S,2022-02-05T00:23:45.9Z,1,REGULAR,3pt,Jump Shot,[],201567,32.276609724047304,48.77450980392157,1610612739,14,12,2022-02-05T00:32:55Z,810000,6.0,251.0,1,left,MISS K. Love 25' pullup 3PT,[201567],1610612739.0,CLE,pullup,,,Love,K. Love,,,,,25.1,Missed,,,,,,,,,,,,,,,,,,,
84,PT05M17.00S,2022-02-05T00:23:47.9Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,14,12,2022-02-05T00:23:49Z,820000,,,0,,L. Ball REBOUND (Off:0 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,83.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
85,PT05M10.00S,2022-02-05T00:23:55.2Z,1,REGULAR,2pt,Jump Shot,[],1626179,78.26872536136662,37.254901960784316,1610612766,16,12,2022-02-05T00:24:00Z,830000,-64.0,152.0,1,right,T. Rozier 16' pullup Jump Shot (4 PTS),[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,16.46,Made,,,,,4.0,,,,,,,,,,,,,,
87,PT04M54.00S,2022-02-05T00:24:10.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626224,11.908672798948752,50.0,1610612739,16,12,2022-02-05T00:24:16Z,840000,0.0,59.0,1,left,MISS C. Osman driving Layup,[1626224],1610612739.0,CLE,driving,,,Osman,C. Osman,,,,,5.94,Missed,,,,,,,,,,,,,,,,,,,
88,PT04M53.00S,2022-02-05T00:24:11.9Z,1,REGULAR,rebound,defensive,[],202330,,,1610612766,16,12,2022-02-05T00:24:16Z,850000,,,0,,G. Hayward REBOUND (Off:0 Def:4),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,87.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
89,PT04M50.00S,2022-02-05T00:24:17.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,16,12,2022-02-05T00:24:17Z,860000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M50.00S,2022-02-05T00:24:19.5Z,1,REGULAR,substitution,out,[],202330,,,1610612766,16,12,2022-02-05T00:24:37Z,870000,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M50.00S,2022-02-05T00:24:19.5Z,1,REGULAR,substitution,out,[],1626224,,,1610612766,16,12,2022-02-05T00:24:37Z,880000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M50.00S,2022-02-05T00:24:19.5Z,1,REGULAR,substitution,out,[],1630171,,,1610612766,16,12,2022-02-05T00:24:37Z,890000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
