actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
18,PT10M19.00S,2022-01-11T00:12:24.6Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,4,2,2022-01-11T00:12:26Z,180000,,,0,,L. Ball REBOUND (Off:0 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
19,PT10M13.00S,2022-01-11T00:12:31.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,8.229303547963205,56.61764705882353,1610612766,4,2,2022-01-11T00:12:44Z,190000,-33.0,25.0,1,left,MISS L. Ball floating Shot,[1630163],1610612766.0,CHA,floating,,,Ball,L. Ball,,,,,4.14,Missed,,,,,,,,,,,,,,,,,,,
20,PT10M10.00S,2022-01-11T00:12:34.1Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,4,2,2022-01-11T00:12:44Z,200000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,19.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
21,PT10M10.00S,2022-01-11T00:12:36.8Z,1,REGULAR,foul,personal,[],1626179,,,1610612749,4,2,2022-01-11T00:12:54Z,210000,,,0,,T. Rozier personal FOUL (1 PF),"[1626179, 203507]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,202053.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,
23,PT09M59.00S,2022-01-11T00:13:10.5Z,1,REGULAR,3pt,Jump Shot,[],202083,68.9388961892247,28.186274509803923,1610612749,4,5,2022-01-11T00:13:15Z,230000,-109.0,239.0,1,right,W. Matthews 26' 3PT  (3 PTS) (G. Antetokounmpo 1 AST),"[202083, 203507]",1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,26.32,Made,,,,,3.0,G. Antetokounmpo,203507.0,1.0,,,,,,,,,,,
25,PT09M52.00S,2022-01-11T00:13:19.8Z,1,REGULAR,turnover,traveling,[],1630163,,,1610612766,4,5,2022-01-11T00:13:24Z,250000,,,0,,L. Ball traveling TURNOVER (1 TO),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,1627519.0,,,,,1.0,,,,,
26,PT09M43.00S,2022-01-11T00:13:35.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629670,73.14388961892247,14.950980392156863,1610612749,4,5,2022-01-11T00:13:40Z,260000,-175.0,200.0,1,right,MISS J. Nwora 26' 3PT,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,26.58,Missed,,,,,,,,,,,,,,,,,,,
27,PT09M39.00S,2022-01-11T00:13:39.2Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,4,5,2022-01-11T00:13:40Z,270000,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
28,PT09M33.00S,2022-01-11T00:13:46.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,6.521024967148489,54.65686274509803,1610612766,4,5,2022-01-11T00:13:53Z,280000,-23.0,9.0,1,left,MISS L. Ball driving Layup,[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,2.49,Missed,,,,,,,,,,,,,,,,,,,
29,PT09M30.00S,2022-01-11T00:13:49.2Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,4,5,2022-01-11T00:13:53Z,290000,,,0,,B. Portis REBOUND (Off:0 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,28.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
30,PT09M27.00S,2022-01-11T00:13:52.1Z,1,REGULAR,turnover,bad pass,[],203507,,,1610612749,4,5,2022-01-11T00:13:57Z,300000,,,0,,G. Antetokounmpo bad pass TURNOVER (1 TO),"[203507, 203486]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,1.0,Plumlee,203486.0,,,
31,PT09M27.00S,2022-01-11T00:13:52.1Z,1,REGULAR,steal,,[],203486,,,1610612766,4,5,2022-01-11T00:26:27Z,310000,,,0,,M. Plumlee STEAL (1 STL),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
32,PT09M06.00S,2022-01-11T00:14:11.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203486,6.915243101182654,53.18627450980392,1610612766,4,5,2022-01-11T00:14:17Z,320000,-16.0,13.0,1,left,MISS M. Plumlee driving reverse Layup,[203486],1610612766.0,CHA,driving reverse,,,Plumlee,M. Plumlee,,,,,2.02,Missed,,,,,,,,,,,,,,,,,,,
33,PT09M02.00S,2022-01-11T00:14:16.5Z,1,REGULAR,rebound,offensive,[],1630163,,,1610612766,4,5,2022-01-11T00:14:16Z,330000,,,0,,L. Ball REBOUND (Off:1 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,32.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
34,PT09M02.00S,2022-01-11T00:14:16.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630163,5.590000152587891,50.0,1610612766,6,5,2022-01-11T00:14:16Z,340000,0.0,0.0,1,left,L. Ball tip Layup (2 PTS),[1630163],1610612766.0,CHA,tip,,,Ball,L. Ball,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,,
35,PT08M52.00S,2022-01-11T00:14:25.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629670,90.62089356110381,49.01960784313725,1610612749,6,7,2022-01-11T00:14:30Z,350000,-5.0,36.0,1,right,J. Nwora driving floating Jump Shot (2 PTS) (K. Middleton 1 AST),"[1629670, 203114]",1610612749.0,MIL,driving floating,,,Nwora,J. Nwora,,,,,3.6,Made,,,,,2.0,K. Middleton,203114.0,1.0,,,,,,,,,,,
37,PT08M38.00S,2022-01-11T00:14:40.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,7.440867279894875,45.83333333333333,1610612766,6,7,2022-01-11T00:19:46Z,370000,21.0,17.0,1,left,MISS M. Bridges alley-oop Layup - blocked,"[1628970, 203507]",1610612766.0,CHA,alley-oop,,,Bridges,M. Bridges,,,,,2.71,Missed,,,,,,,,,,,,,,,,,Antetokounmpo,203507.0,
38,PT08M38.00S,2022-01-11T00:14:40.3Z,1,REGULAR,block,,[],203507,,,1610612766,6,7,2022-01-11T00:14:42Z,380000,,,0,,G. Antetokounmpo BLOCK (1 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
39,PT08M38.00S,2022-01-11T00:14:40.3Z,1,REGULAR,rebound,offensive,[],1628970,,,1610612766,6,7,2022-01-11T00:14:49Z,390000,,,0,,M. Bridges REBOUND (Off:1 Def:1),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,37.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
40,PT08M38.00S,2022-01-11T00:14:46.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'defensivegoaltending']",1628970,7.440867279894875,48.03921568627451,1610612766,8,7,2022-01-11T00:15:00Z,400000,10.0,17.0,1,left,M. Bridges Layup (2 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,2.0,Made,,,,,2.0,,,,,,,,,,,,,,
41,PT08M38.00S,2022-01-11T00:14:50.0Z,1,REGULAR,violation,defensive goaltending,[],203507,,,1610612766,8,7,2022-01-11T00:15:00Z,410000,,,0,,G. Antetokounmpo defensive goaltending VIOLATION,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,202053.0,,,,,,,,,,
42,PT08M25.00S,2022-01-11T00:15:08.8Z,1,REGULAR,3pt,Jump Shot,[],1629670,71.30420499342969,76.47058823529412,1610612749,8,10,2022-01-11T00:15:13Z,420000,132.0,217.0,1,right,J. Nwora 25' 3PT  (5 PTS) (K. Middleton 2 AST),"[1629670, 203114]",1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,25.44,Made,,,,,5.0,K. Middleton,203114.0,2.0,,,,,,,,,,,
44,PT08M14.00S,2022-01-11T00:15:19.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,8.360709592641262,49.754901960784316,1610612766,10,10,2022-01-11T00:15:24Z,440000,1.0,26.0,1,left,T. Rozier driving finger roll Layup (2 PTS) (L. Ball 1 AST),"[1626179, 1630163]",1610612766.0,CHA,driving finger roll,,,Rozier,T. Rozier,,,,,2.61,Made,,,,,2.0,L. Ball,1630163.0,1.0,,,,,,,,,,,
46,PT08M00.00S,2022-01-11T00:15:35.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203507,91.27792378449409,39.950980392156865,1610612749,10,12,2022-01-11T00:15:39Z,460000,-50.0,29.0,1,right,G. Antetokounmpo turnaround fadeaway Jump Shot (4 PTS),[203507],1610612749.0,MIL,turnaround fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,5.82,Made,,,,,4.0,,,,,,,,,,,,,,
47,PT07M51.00S,2022-01-11T00:15:47.2Z,1,REGULAR,foul,offensive,[],203486,,,1610612766,10,12,2022-01-11T00:15:55Z,470000,,,0,,M. Plumlee offensive FOUL (1 PF),"[203486, 1629670]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,1627519.0,1.0,0.0,Nwora,1629670.0,,,,,,
49,PT07M51.00S,2022-01-11T00:15:47.2Z,1,REGULAR,turnover,offensive foul,[],203486,,,1610612766,10,12,2022-01-11T00:15:47Z,490000,,,0,,M. Plumlee offensive foul TURNOVER (1 TO),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,1627519.0,,,,,1.0,,,,,
50,PT07M41.00S,2022-01-11T00:16:06.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203114,66.17936925098554,47.05882352941176,1610612749,10,15,2022-01-11T00:16:12Z,500000,-15.0,265.0,1,right,K. Middleton 26' 3PT pullup (3 PTS) (J. Nwora 1 AST),"[203114, 1629670]",1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,26.58,Made,,,,,3.0,J. Nwora,1629670.0,1.0,,,,,,,,,,,
52,PT07M23.00S,2022-01-11T00:16:23.8Z,1,REGULAR,3pt,Jump Shot,[],1630163,31.09395532194481,25.735294117647058,1610612766,10,15,2022-01-11T00:16:29Z,520000,121.0,240.0,1,left,MISS L. Ball 26' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,26.87,Missed,,,,,,,,,,,,,,,,,,,
53,PT07M20.00S,2022-01-11T00:16:26.8Z,1,REGULAR,rebound,defensive,[],202083,,,1610612749,10,15,2022-01-11T00:16:29Z,530000,,,0,,W. Matthews REBOUND (Off:0 Def:1),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,52.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
54,PT07M09.00S,2022-01-11T00:16:37.5Z,1,REGULAR,2pt,Jump Shot,[],203114,93.51182654402102,31.61764705882353,1610612749,10,17,2022-01-11T00:16:44Z,540000,-92.0,8.0,1,right,K. Middleton 9' driving floating Jump Shot (5 PTS) (G. Antetokounmpo 2 AST),"[203114, 203507]",1610612749.0,MIL,driving floating,,,Middleton,K. Middleton,,,,,9.23,Made,,,,,5.0,G. Antetokounmpo,203507.0,2.0,,,,,,,,,,,
56,PT07M09.00S,2022-01-11T00:16:43.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,10,17,2022-01-11T00:16:43Z,560000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M09.00S,2022-01-11T00:16:45.0Z,1,REGULAR,substitution,out,[],1629670,,,1610612766,10,17,2022-01-11T00:19:28Z,570000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M09.00S,2022-01-11T00:16:45.0Z,1,REGULAR,substitution,in,[],1628978,,,1610612766,10,17,2022-01-11T00:19:28Z,580000,,,0,,SUB in: D. DiVincenzo,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M58.00S,2022-01-11T00:19:49.3Z,1,REGULAR,3pt,Jump Shot,[],1626179,21.107095926412615,90.44117647058823,1610612766,13,17,2022-01-11T00:19:55Z,590000,-202.0,146.0,1,left,T. Rozier 24' 3PT fadeaway (5 PTS) (L. Ball 2 AST),"[1626179, 1630163]",1610612766.0,CHA,fadeaway,,,Rozier,T. Rozier,,,,,24.93,Made,,,,,5.0,L. Ball,1630163.0,2.0,,,,,,,,,,,
61,PT06M41.00S,2022-01-11T00:20:06.9Z,1,REGULAR,3pt,Jump Shot,[],1628978,69.59592641261499,69.85294117647058,1610612749,13,17,2022-01-11T00:20:20Z,610000,99.0,233.0,1,right,MISS D. DiVincenzo 25' 3PT,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,25.36,Missed,,,,,,,,,,,,,,,,,,,
62,PT06M38.00S,2022-01-11T00:20:09.9Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,13,17,2022-01-11T00:20:20Z,620000,,,0,,M. Bridges REBOUND (Off:1 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,61.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
63,PT06M27.00S,2022-01-11T00:20:19.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203486,7.835085413929041,45.34313725490196,1610612766,13,17,2022-01-11T00:20:23Z,630000,23.0,21.0,1,left,MISS M. Plumlee alley-oop Layup,[203486],1610612766.0,CHA,alley-oop,,,Plumlee,M. Plumlee,,,,,3.14,Missed,,,,,,,,,,,,,,,,,,,
64,PT06M24.00S,2022-01-11T00:20:22.8Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,13,17,2022-01-11T00:20:23Z,640000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,63.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
65,PT06M17.00S,2022-01-11T00:20:29.3Z,1,REGULAR,3pt,Jump Shot,[],1628978,94.43166885676742,97.30392156862744,1610612749,13,17,2022-01-11T00:20:42Z,650000,237.0,0.0,1,right,MISS D. DiVincenzo 3PT,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,23.65,Missed,,,,,,,,,,,,,,,,,,,
66,PT06M17.00S,2022-01-11T00:20:29.3Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,13,17,2022-01-11T00:20:42Z,660000,,,0,,M. Bridges REBOUND (Off:1 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,65.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
67,PT06M02.00S,2022-01-11T00:20:44.7Z,1,REGULAR,3pt,Jump Shot,[],1628970,33.196452036793694,56.86274509803921,1610612766,13,17,2022-01-11T00:20:55Z,670000,-34.0,260.0,1,left,MISS M. Bridges 26' bank 3PT,[1628970],1610612766.0,CHA,bank,,,Bridges,M. Bridges,,,,,26.18,Missed,,,,,,,,,,,,,,,,,,,
68,PT05M57.00S,2022-01-11T00:20:49.5Z,1,REGULAR,rebound,offensive,[],203486,,,1610612766,13,17,2022-01-11T00:20:49Z,680000,,,0,,M. Plumlee REBOUND (Off:2 Def:0),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,67.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
69,PT05M57.00S,2022-01-11T00:20:52.0Z,1,REGULAR,foul,personal,['2freethrow'],203507,,,1610612766,13,17,2022-01-11T00:21:04Z,690000,,,0,,G. Antetokounmpo shooting personal FOUL (1 PF) (Bridges 2 FT),"[203507, 1628970]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,202053.0,1.0,0.0,Bridges,1628970.0,,,,,,
71,PT05M57.00S,2022-01-11T00:21:19.8Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628970,,,1610612766,13,17,2022-01-11T00:21:19Z,710000,,,0,,MISS M. Bridges Free Throw 1 of 2,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Missed,,,,,,,,,,,,,,,,,,,
72,PT05M57.00S,2022-01-11T00:21:19.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,13,17,2022-01-11T00:21:19Z,720000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,71.0,,,,,,,,,,,,,,,,,,
73,PT05M57.00S,2022-01-11T00:21:21.7Z,1,REGULAR,substitution,out,[],202083,,,1610612766,13,17,2022-01-11T00:21:32Z,730000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M57.00S,2022-01-11T00:21:21.7Z,1,REGULAR,substitution,out,[],203507,,,1610612766,13,17,2022-01-11T00:21:32Z,740000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M57.00S,2022-01-11T00:21:21.7Z,1,REGULAR,substitution,in,[],204038,,,1610612766,13,17,2022-01-11T00:21:32Z,750000,,,0,,SUB in: L. Galloway,[204038],1610612749.0,MIL,,,,Galloway,L. Galloway,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M57.00S,2022-01-11T00:21:21.7Z,1,REGULAR,substitution,in,[],1626192,,,1610612766,13,17,2022-01-11T00:21:32Z,760000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M57.00S,2022-01-11T00:21:40.2Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628970,,,1610612766,14,17,2022-01-11T00:21:40Z,770000,,,0,,M. Bridges Free Throw 2 of 2 (3 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
78,PT05M38.00S,2022-01-11T00:22:01.7Z,1,REGULAR,turnover,bad pass,[],1628978,,,1610612749,14,17,2022-01-11T00:22:07Z,780000,,,0,,D. DiVincenzo bad pass TURNOVER (1 TO),"[1628978, 202330]",1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,1.0,Hayward,202330.0,,,
79,PT05M38.00S,2022-01-11T00:22:01.7Z,1,REGULAR,steal,,[],202330,,,1610612766,14,17,2022-01-11T00:22:04Z,790000,,,0,,G. Hayward STEAL (1 STL),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M21.00S,2022-01-11T00:22:18.5Z,1,REGULAR,turnover,bad pass,[],1626179,,,1610612766,14,17,2022-01-11T00:22:22Z,800000,,,0,,T. Rozier bad pass TURNOVER (1 TO),"[1626179, 203114]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,1.0,Middleton,203114.0,,,
81,PT05M21.00S,2022-01-11T00:22:18.5Z,1,REGULAR,steal,,[],203114,,,1610612749,14,17,2022-01-11T00:22:21Z,810000,,,0,,K. Middleton STEAL (1 STL),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M12.00S,2022-01-11T00:22:27.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626171,92.59198423127464,95.58823529411765,1610612749,14,17,2022-01-11T00:22:31Z,820000,228.0,17.0,1,right,MISS B. Portis 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,22.85,Missed,,,,,,,,,,,,,,,,,,,
83,PT05M09.00S,2022-01-11T00:22:30.3Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612766,14,17,2022-01-11T00:22:31Z,830000,,,0,,T. Rozier REBOUND (Off:0 Def:1),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,82.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
84,PT05M07.00S,2022-01-11T00:22:32.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626179,32.14520367936925,47.05882352941176,1610612766,14,17,2022-01-11T00:22:37Z,840000,15.0,250.0,1,left,MISS T. Rozier 25' pullup 3PT,[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,25.01,Missed,,,,,,,,,,,,,,,,,,,
85,PT05M04.00S,2022-01-11T00:22:35.9Z,1,REGULAR,rebound,defensive,[],204038,,,1610612749,14,17,2022-01-11T00:22:37Z,850000,,,0,,L. Galloway REBOUND (Off:0 Def:1),[204038],1610612749.0,MIL,,,,Galloway,L. Galloway,,,,,,,84.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
86,PT04M53.00S,2022-01-11T00:22:45.4Z,1,REGULAR,3pt,Jump Shot,[],203114,92.72339027595268,96.07843137254902,1610612749,14,17,2022-01-11T00:22:49Z,860000,230.0,16.0,1,right,MISS K. Middleton 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,23.09,Missed,,,,,,,,,,,,,,,,,,,
