actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
17,PT10M22.00S,2022-03-23T23:12:37.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630579,6.258212877792378,50.0,1610612752,2,5,2022-03-23T23:12:42Z,170000,0.0,6.0,1,left,J. Sims DUNK (2 PTS) (E. Fournier 1 AST),"[1630579, 203095]",1610612752.0,NYK,,,,Sims,J. Sims,,,,,0.63,Made,,,,,2.0,E. Fournier,203095.0,1.0,,,,,,,,,,
19,PT10M06.00S,2022-03-23T23:12:53.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,93.9060446780552,52.69607843137255,1610612766,4,5,2022-03-23T23:13:02Z,190000,13.0,5.0,1,right,M. Bridges reverse Layup (2 PTS) (M. Plumlee 1 AST),"[1628970, 203486]",1610612766.0,CHA,reverse,,,Bridges,M. Bridges,,,,,1.43,Made,,,,,2.0,M. Plumlee,203486.0,1.0,,,,,,,,,,
21,PT09M48.00S,2022-03-23T23:13:11.3Z,1,REGULAR,turnover,bad pass,[],1629628,,,1610612752,4,5,2022-03-23T23:13:17Z,210000,,,0,,R. Barrett bad pass TURNOVER (1 TO),"[1629628, 1630163]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,1.0,Ball,1630163.0,,,,,,,
22,PT09M48.00S,2022-03-23T23:13:11.3Z,1,REGULAR,steal,,[],1630163,,,1610612766,4,5,2022-03-23T23:13:13Z,220000,,,0,,L. Ball STEAL (1 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
23,PT09M43.00S,2022-03-23T23:13:16.5Z,1,REGULAR,turnover,bad pass,[],1626179,,,1610612766,4,5,2022-03-23T23:13:21Z,230000,,,0,,T. Rozier bad pass TURNOVER (1 TO),"[1626179, 202692]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,1.0,Burks,202692.0,,,,,,,
24,PT09M43.00S,2022-03-23T23:13:16.5Z,1,REGULAR,steal,,[],202692,,,1610612752,4,5,2022-03-23T23:19:27Z,240000,,,0,,A. Burks STEAL (1 STL),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,
25,PT09M38.00S,2022-03-23T23:13:20.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630167,6.1268068331143235,53.431372549019606,1610612752,4,7,2022-03-23T23:14:59Z,250000,-17.0,5.0,1,left,O. Toppin running DUNK (2 PTS) (A. Burks 1 AST),"[1630167, 202692]",1610612752.0,NYK,running,,,Toppin,O. Toppin,,,,,1.79,Made,,,,,2.0,A. Burks,202692.0,1.0,,,,,,,,,,
27,PT09M28.00S,2022-03-23T23:13:31.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,92.19776609724047,63.970588235294116,1610612766,6,7,2022-03-23T23:13:39Z,270000,70.0,21.0,1,right,M. Bridges 7' driving Layup (4 PTS) (T. Rozier 2 AST),"[1628970, 1626179]",1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,7.29,Made,,,,,4.0,T. Rozier,1626179.0,2.0,,,,,,,,,,
29,PT09M13.00S,2022-03-23T23:13:46.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202692,14.799605781865965,55.392156862745104,1610612752,6,9,2022-03-23T23:13:50Z,290000,-27.0,87.0,1,left,A. Burks 9' turnaround fadeaway Jump Shot (2 PTS),[202692],1610612752.0,NYK,turnaround fadeaway,,,Burks,A. Burks,,,,,9.07,Made,,,,,2.0,,,,,,,,,,,,,
30,PT08M53.00S,2022-03-23T23:14:07.1Z,1,REGULAR,2pt,Jump Shot,[],1629023,91.93495400788436,69.85294117647058,1610612766,8,9,2022-03-23T23:14:11Z,300000,99.0,23.0,1,right,P. Washington 10' driving floating Jump Shot (2 PTS) (M. Plumlee 2 AST),"[1629023, 203486]",1610612766.0,CHA,driving floating,,,Washington,P. Washington,,,,,10.2,Made,,,,,2.0,M. Plumlee,203486.0,2.0,,,,,,,,,,
31,PT08M31.00S,2022-03-23T23:14:28.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203095,8.360709592641262,43.38235294117647,1610612752,8,9,2022-03-23T23:14:34Z,310000,33.0,26.0,1,left,MISS E. Fournier driving Layup,[203095],1610612752.0,NYK,driving,,,Fournier,E. Fournier,,,,,4.22,Missed,,,,,,,,,,,,,,,,,,
32,PT08M29.00S,2022-03-23T23:14:30.3Z,1,REGULAR,rebound,defensive,[],203486,,,1610612766,8,9,2022-03-23T23:14:34Z,320000,,,0,,M. Plumlee REBOUND (Off:0 Def:1),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,31.0,1.0,1.0,0.0,,,,,,,,,,,,,,
33,PT08M10.00S,2022-03-23T23:14:49.7Z,1,REGULAR,2pt,Hook,[],1629023,88.25558475689881,75.98039215686273,1610612766,8,9,2022-03-23T23:14:54Z,330000,130.0,58.0,1,right,MISS P. Washington 14' driving Hook,[1629023],1610612766.0,CHA,driving,,,Washington,P. Washington,,,,,14.22,Missed,,,,,,,,,,,,,,,,,,
34,PT08M08.00S,2022-03-23T23:14:51.7Z,1,REGULAR,rebound,defensive,[],1630167,,,1610612752,8,9,2022-03-23T23:14:54Z,340000,,,0,,O. Toppin REBOUND (Off:0 Def:2),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,33.0,2.0,2.0,0.0,,,,,,,,,,,,,,
35,PT08M01.00S,2022-03-23T23:14:58.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,7.30946123521682,56.86274509803921,1610612752,8,11,2022-03-23T23:15:03Z,350000,-34.0,16.0,1,left,O. Toppin driving Layup (4 PTS),[1630167],1610612752.0,NYK,driving,,,Toppin,O. Toppin,,,,,3.79,Made,,,,,4.0,,,,,,,,,,,,,
36,PT07M50.00S,2022-03-23T23:15:09.8Z,1,REGULAR,3pt,Jump Shot,[],1630163,65.65374507227332,53.92156862745098,1610612766,11,11,2022-03-23T23:15:13Z,360000,20.0,270.0,1,right,L. Ball 27' 3PT pullup (3 PTS),[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,27.11,Made,,,,,3.0,,,,,,,,,,,,,
37,PT07M39.00S,2022-03-23T23:15:21.9Z,1,REGULAR,foul,personal,['3freethrow'],203486,,,1610612752,11,11,2022-03-23T23:15:37Z,370000,,,0,,M. Plumlee shooting personal FOUL (1 PF) (Burks 3 FT),"[203486, 202692]",1610612766.0,CHA,shooting,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Burks,202692.0,,
39,PT07M39.00S,2022-03-23T23:15:52.0Z,1,REGULAR,freethrow,1 of 3,[],202692,,,1610612752,11,12,2022-03-23T23:15:52Z,390000,,,0,,A. Burks Free Throw 1 of 3 (3 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
40,PT07M39.00S,2022-03-23T23:16:06.3Z,1,REGULAR,freethrow,2 of 3,[],202692,,,1610612752,11,12,2022-03-23T23:16:06Z,400000,,,0,,MISS A. Burks Free Throw 2 of 3,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Missed,,,,,,,,,,,,,,,,,,
41,PT07M39.00S,2022-03-23T23:16:06.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,11,12,2022-03-23T23:16:06Z,410000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,
42,PT07M39.00S,2022-03-23T23:16:19.0Z,1,REGULAR,freethrow,3 of 3,[],202692,,,1610612752,11,13,2022-03-23T23:16:19Z,420000,,,0,,A. Burks Free Throw 3 of 3 (4 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
43,PT07M30.00S,2022-03-23T23:16:31.2Z,1,REGULAR,3pt,Jump Shot,[],1629023,67.7562417871222,34.55882352941176,1610612766,11,13,2022-03-23T23:16:37Z,430000,-77.0,251.0,1,right,MISS P. Washington 26' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,26.22,Missed,,,,,,,,,,,,,,,,,,
44,PT07M26.00S,2022-03-23T23:16:35.2Z,1,REGULAR,rebound,defensive,[],202692,,,1610612752,11,13,2022-03-23T23:16:37Z,440000,,,0,,A. Burks REBOUND (Off:0 Def:2),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,43.0,2.0,2.0,0.0,,,,,,,,,,,,,,
45,PT07M25.00S,2022-03-23T23:16:39.8Z,1,REGULAR,foul,personal,[],1630163,,,1610612752,11,13,2022-03-23T23:17:15Z,450000,,,0,,L. Ball personal FOUL (1 PF),"[1630163, 1630167]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,1198.0,1.0,0.0,Toppin,1630167.0,,
47,PT07M25.00S,2022-03-23T23:16:48.1Z,1,REGULAR,substitution,out,[],1629023,,,1610612752,11,13,2022-03-23T23:16:53Z,470000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
48,PT07M25.00S,2022-03-23T23:16:48.1Z,1,REGULAR,substitution,in,[],1628998,,,1610612752,11,13,2022-03-23T23:16:53Z,480000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M14.00S,2022-03-23T23:17:11.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630579,6.258212877792378,48.77450980392157,1610612752,11,15,2022-03-23T23:17:17Z,490000,6.0,6.0,1,left,J. Sims DUNK (4 PTS) (E. Fournier 2 AST),"[1630579, 203095]",1610612752.0,NYK,,,,Sims,J. Sims,,,,,0.88,Made,,,,,4.0,E. Fournier,203095.0,2.0,,,,,,,,,,
51,PT07M14.00S,2022-03-23T23:17:17.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,11,15,2022-03-23T23:17:17Z,510000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT06M53.00S,2022-03-23T23:20:27.6Z,1,REGULAR,3pt,Jump Shot,[],1630163,67.62483574244416,38.23529411764706,1610612766,11,15,2022-03-23T23:20:34Z,520000,-59.0,252.0,1,right,MISS L. Ball 25' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,25.86,Missed,,,,,,,,,,,,,,,,,,
54,PT06M48.00S,2022-03-23T23:20:32.6Z,1,REGULAR,rebound,offensive,[],1628970,,,1610612766,11,15,2022-03-23T23:20:34Z,530000,,,0,,M. Bridges REBOUND (Off:1 Def:0),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,53.0,1.0,0.0,1.0,,,,,,,,,,,,,,
55,PT06M45.00S,2022-03-23T23:20:35.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626179,89.04402102496715,4.901960784313726,1610612766,14,15,2022-03-23T23:20:39Z,540000,-225.0,50.0,1,right,T. Rozier 3PT  (3 PTS) (M. Bridges 1 AST),"[1626179, 1628970]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,23.11,Made,,,,,3.0,M. Bridges,1628970.0,1.0,,,,,,,,,,
57,PT06M27.00S,2022-03-23T23:20:53.5Z,1,REGULAR,3pt,Jump Shot,[],202692,5.863994743758213,95.83333333333334,1610612752,14,18,2022-03-23T23:20:58Z,560000,-229.0,3.0,1,left,A. Burks 3PT  (7 PTS) (R. Barrett 1 AST),"[202692, 1629628]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,22.92,Made,,,,,7.0,R. Barrett,1629628.0,1.0,,,,,,,,,,
59,PT06M10.00S,2022-03-23T23:21:14.9Z,1,REGULAR,turnover,out-of-bounds,[],1630163,,,1610612766,14,18,2022-03-23T23:21:22Z,580000,,,0,,L. Ball bad pass out-of-bounds TURNOVER (1 TO),[1630163],1610612766.0,CHA,bad pass,,,Ball,L. Ball,,,,,,,,,,,,,,,1.0,,,1198.0,,,,,,
60,PT05M55.00S,2022-03-23T23:21:32.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203095,8.492115637319317,3.431372549019608,1610612752,14,18,2022-03-23T23:21:35Z,590000,233.0,27.0,1,left,MISS E. Fournier 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,23.44,Missed,,,,,,,,,,,,,,,,,,
61,PT05M51.00S,2022-03-23T23:21:34.7Z,1,REGULAR,rebound,defensive,[],203486,,,1610612766,14,18,2022-03-23T23:21:34Z,600000,,,0,,M. Plumlee REBOUND (Off:0 Def:2),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,60.0,2.0,2.0,0.0,,,,,,,,,,,,,,
62,PT05M38.00S,2022-03-23T23:21:49.3Z,1,REGULAR,3pt,Jump Shot,[],1628970,92.9862023653088,3.9215686274509802,1610612766,14,18,2022-03-23T23:21:54Z,610000,-230.0,13.0,1,right,MISS M. Bridges 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,23.08,Missed,,,,,,,,,,,,,,,,,,
63,PT05M34.00S,2022-03-23T23:21:51.6Z,1,REGULAR,rebound,defensive,[],1630579,,,1610612752,14,18,2022-03-23T23:21:51Z,620000,,,0,,J. Sims REBOUND (Off:0 Def:1),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,62.0,1.0,1.0,0.0,,,,,,,,,,,,,,
64,PT05M26.00S,2022-03-23T23:21:59.8Z,1,REGULAR,3pt,Jump Shot,[],202692,6.652431011826544,3.6764705882352944,1610612752,14,18,2022-03-23T23:22:06Z,630000,232.0,10.0,1,left,MISS A. Burks 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,23.18,Missed,,,,,,,,,,,,,,,,,,
65,PT05M23.00S,2022-03-23T23:22:02.8Z,1,REGULAR,rebound,defensive,[],1628998,,,1610612766,14,18,2022-03-23T23:22:06Z,640000,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,64.0,1.0,1.0,0.0,,,,,,,,,,,,,,
66,PT05M16.00S,2022-03-23T23:22:18.2Z,1,REGULAR,foul,personal,[],202692,,,1610612766,14,18,2022-03-23T23:22:31Z,650000,,,0,,A. Burks personal FOUL (1 PF),"[202692, 1626179]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,1198.0,1.0,0.0,Rozier,1626179.0,,
68,PT05M16.00S,2022-03-23T23:22:30.4Z,1,REGULAR,substitution,out,[],1630163,,,1610612766,14,18,2022-03-23T23:22:40Z,670000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M16.00S,2022-03-23T23:22:30.4Z,1,REGULAR,substitution,out,[],203486,,,1610612766,14,18,2022-03-23T23:22:40Z,680000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M16.00S,2022-03-23T23:22:30.4Z,1,REGULAR,substitution,out,[],1629628,,,1610612766,14,18,2022-03-23T23:22:40Z,690000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M16.00S,2022-03-23T23:22:30.4Z,1,REGULAR,substitution,in,[],1626149,,,1610612766,14,18,2022-03-23T23:22:40Z,700000,,,0,,SUB in: M. Harrell,[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M16.00S,2022-03-23T23:22:30.4Z,1,REGULAR,substitution,in,[],1626162,,,1610612766,14,18,2022-03-23T23:22:40Z,710000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M16.00S,2022-03-23T23:22:30.4Z,1,REGULAR,substitution,in,[],1630193,,,1610612766,14,18,2022-03-23T23:22:40Z,720000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M10.00S,2022-03-23T23:22:56.5Z,1,REGULAR,turnover,out-of-bounds,[],1626179,,,1610612766,14,18,2022-03-23T23:23:04Z,730000,,,0,,T. Rozier lost ball out-of-bounds TURNOVER (2 TO),[1626179],1610612766.0,CHA,lost ball,,,Rozier,T. Rozier,,,,,,,,,,,,,,,2.0,,,1627519.0,,,,,,
75,PT04M51.00S,2022-03-23T23:23:21.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202692,7.440867279894875,3.431372549019608,1610612752,14,21,2022-03-23T23:23:26Z,740000,233.0,17.0,1,left,A. Burks 3PT  (10 PTS) (I. Quickley 1 AST),"[202692, 1630193]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,23.34,Made,,,,,10.0,I. Quickley,1630193.0,1.0,,,,,,,,,,
77,PT04M32.00S,2022-03-23T23:23:39.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628998,91.5407358738502,47.549019607843135,1610612766,14,21,2022-03-23T23:23:45Z,760000,-12.0,27.0,1,right,MISS C. Martin driving Layup,[1628998],1610612766.0,CHA,driving,,,Martin,C. Martin,,,,,2.97,Missed,,,,,,,,,,,,,,,,,,
79,PT04M28.00S,2022-03-23T23:23:43.6Z,1,REGULAR,rebound,offensive,[],1626149,,,1610612766,14,21,2022-03-23T23:23:45Z,780000,,,0,,M. Harrell REBOUND (Off:1 Def:0),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,77.0,1.0,0.0,1.0,,,,,,,,,,,,,,
80,PT04M28.00S,2022-03-23T23:23:44.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626149,94.40999984741211,50.0,1610612766,16,21,2022-03-23T23:23:44Z,790000,0.0,0.0,1,right,M. Harrell putback Layup (2 PTS),[1626149],1610612766.0,CHA,putback,,,Harrell,M. Harrell,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,
81,PT04M17.00S,2022-03-23T23:23:55.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630579,7.046649145860711,50.0,1610612752,16,23,2022-03-23T23:23:59Z,800000,0.0,14.0,1,left,J. Sims alley-oop DUNK (6 PTS) (I. Quickley 2 AST),"[1630579, 1630193]",1610612752.0,NYK,alley-oop,,,Sims,J. Sims,,,,,1.37,Made,,,,,6.0,I. Quickley,1630193.0,2.0,,,,,,,,,,
83,PT03M52.00S,2022-03-23T23:24:19.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,91.93495400788436,47.05882352941176,1610612766,16,23,2022-03-23T23:24:27Z,820000,-15.0,23.0,1,right,MISS K. Oubre Jr. cutting Layup,[1626162],1610612766.0,CHA,cutting,,,Oubre Jr.,K. Oubre Jr.,,,,,2.75,Missed,,,,,,,,,,,,,,,,,,
85,PT03M52.00S,2022-03-23T23:24:19.8Z,1,REGULAR,rebound,offensive,[],1626162,,,1610612766,16,23,2022-03-23T23:24:27Z,840000,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:0),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,83.0,1.0,0.0,1.0,,,,,,,,,,,,,,
86,PT03M52.00S,2022-03-23T23:24:26.6Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612766,16,23,2022-03-23T23:24:33Z,850000,,,0,,CHA shot clock Team TURNOVER,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,1198.0,,,,,,
87,PT03M52.00S,2022-03-23T23:24:37.2Z,1,REGULAR,substitution,out,[],1628970,,,1610612752,16,23,2022-03-23T23:24:40Z,860000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
88,PT03M52.00S,2022-03-23T23:24:37.2Z,1,REGULAR,substitution,in,[],1629023,,,1610612752,16,23,2022-03-23T23:24:40Z,870000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
89,PT03M36.00S,2022-03-23T23:25:03.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630167,5.995400788436268,95.58823529411765,1610612752,16,26,2022-03-23T23:25:07Z,880000,-228.0,4.0,1,left,O. Toppin 3PT  (7 PTS) (E. Fournier 3 AST),"[1630167, 203095]",1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,22.79,Made,,,,,7.0,E. Fournier,203095.0,3.0,,,,,,,,,,
91,PT03M14.00S,2022-03-23T23:25:24.0Z,1,REGULAR,2pt,Jump Shot,[],1626179,79.05716162943496,29.65686274509804,1610612766,16,26,2022-03-23T23:25:28Z,900000,-102.0,144.0,1,right,MISS T. Rozier 17' pullup Shot,[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,17.66,Missed,,,,,,,,,,,,,,,,,,
92,PT03M12.00S,2022-03-23T23:25:26.0Z,1,REGULAR,rebound,defensive,[],202692,,,1610612752,16,26,2022-03-23T23:25:28Z,910000,,,0,,A. Burks REBOUND (Off:0 Def:3),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,91.0,3.0,3.0,0.0,,,,,,,,,,,,,,
93,PT03M07.00S,2022-03-23T23:25:33.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630167,5.863994743758213,49.26470588235294,1610612752,16,28,2022-03-23T23:25:37Z,920000,4.0,3.0,1,left,O. Toppin cutting DUNK (9 PTS) (A. Burks 2 AST),"[1630167, 202692]",1610612752.0,NYK,cutting,,,Toppin,O. Toppin,,,,,0.45,Made,,,,,9.0,A. Burks,202692.0,2.0,,,,,,,,,,
95,PT03M07.00S,2022-03-23T23:25:38.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,16,28,2022-03-23T23:25:38Z,940000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
