actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
18,PT10M48.00S,2022-02-06T00:12:18.0Z,1,REGULAR,block,,[],203486,,,1610612748,2,2,2022-02-06T00:12:20Z,180000,,,0,,M. Plumlee BLOCK (1 BLK),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
19,PT10M45.00S,2022-02-06T00:12:21.0Z,1,REGULAR,rebound,offensive,[],202710,,,1610612748,2,2,2022-02-06T00:12:27Z,190000,,,0,,J. Butler REBOUND (Off:1 Def:0),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,17.0,1.0,0.0,1.0,,,,,,,,,,,
20,PT10M43.00S,2022-02-06T00:12:22.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629130,5.206964520367937,98.0392156862745,1610612748,2,2,2022-02-06T00:12:33Z,200000,-240.0,-4.0,1,left,MISS D. Robinson 24' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,24.02,Missed,,,,,,,,,,,,,,,,,,,
21,PT10M40.00S,2022-02-06T00:12:25.9Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,2,2,2022-02-06T00:12:33Z,210000,,,0,,L. Ball REBOUND (Off:0 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,20.0,1.0,1.0,0.0,,,,,,,,,,,
22,PT10M35.00S,2022-02-06T00:12:31.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626179,93.38042049934296,50.73529411764706,1610612766,2,2,2022-02-06T00:12:37Z,220000,4.0,10.0,1,right,MISS T. Rozier driving Layup,[1626179],1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,1.04,Missed,,,,,,,,,,,,,,,,,,,
23,PT10M33.00S,2022-02-06T00:12:33.2Z,1,REGULAR,rebound,offensive,[],1626179,,,1610612766,2,2,2022-02-06T00:12:33Z,230000,,,0,,T. Rozier REBOUND (Off:1 Def:0),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,22.0,1.0,0.0,1.0,,,,,,,,,,,
24,PT10M33.00S,2022-02-06T00:12:34.7Z,1,REGULAR,foul,personal,['2freethrow'],200782,,,1610612766,2,2,2022-02-06T00:12:46Z,240000,,,0,,P. Tucker shooting personal FOUL (1 PF) (Rozier 2 FT),"[200782, 1626179]",1610612748.0,MIA,shooting,,,Tucker,P. Tucker,,,,,,,,,,,,,,,1628171.0,1.0,0.0,Rozier,1626179.0,,,,,,
26,PT10M33.00S,2022-02-06T00:12:59.4Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1626179,,,1610612766,2,2,2022-02-06T00:12:59Z,260000,,,0,,MISS T. Rozier Free Throw 1 of 2,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,Missed,,,,,,,,,,,,,,,,,,,
27,PT10M33.00S,2022-02-06T00:12:59.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,2,2,2022-02-06T00:12:59Z,270000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,
28,PT10M33.00S,2022-02-06T00:13:18.6Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1626179,,,1610612766,3,2,2022-02-06T00:13:18Z,280000,,,0,,T. Rozier Free Throw 2 of 2 (1 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
29,PT10M24.00S,2022-02-06T00:13:35.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,3,2,2022-02-06T00:13:35Z,290000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,PT10M21.00S,2022-02-06T00:13:49.0Z,1,REGULAR,3pt,Jump Shot,[],200782,6.389618922470433,96.07843137254902,1610612748,3,2,2022-02-06T00:13:55Z,300000,-230.0,8.0,1,left,MISS P. Tucker 3PT,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,23.05,Missed,,,,,,,,,,,,,,,,,,,
31,PT10M18.00S,2022-02-06T00:13:52.0Z,1,REGULAR,rebound,defensive,[],203486,,,1610612766,3,2,2022-02-06T00:13:55Z,310000,,,0,,M. Plumlee REBOUND (Off:0 Def:1),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,30.0,1.0,1.0,0.0,,,,,,,,,,,
32,PT10M08.00S,2022-02-06T00:14:01.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202330,93.38042049934296,50.245098039215684,1610612766,3,2,2022-02-06T00:14:06Z,320000,1.0,10.0,1,right,MISS G. Hayward cutting Layup - blocked,"[202330, 202710]",1610612766.0,CHA,cutting,,,Hayward,G. Hayward,,,,,0.98,Missed,,,,,,,,,,,,,,Butler,202710.0,,,,
33,PT10M08.00S,2022-02-06T00:14:01.0Z,1,REGULAR,block,,[],202710,,,1610612766,3,2,2022-02-06T00:14:03Z,330000,,,0,,J. Butler BLOCK (1 BLK),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
34,PT10M06.00S,2022-02-06T00:14:03.0Z,1,REGULAR,rebound,defensive,[],202710,,,1610612748,3,2,2022-02-06T00:14:06Z,340000,,,0,,J. Butler REBOUND (Off:1 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,32.0,2.0,1.0,1.0,,,,,,,,,,,
35,PT10M04.00S,2022-02-06T00:14:05.5Z,1,REGULAR,turnover,lost ball,[],202710,,,1610612748,3,2,2022-02-06T00:14:11Z,350000,,,0,,J. Butler lost ball TURNOVER (1 TO),"[202710, 203486]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,1.0,Plumlee,203486.0,
36,PT10M04.00S,2022-02-06T00:14:05.5Z,1,REGULAR,steal,,[],203486,,,1610612766,3,2,2022-02-06T00:14:07Z,360000,,,0,,M. Plumlee STEAL (1 STL),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
37,PT10M00.00S,2022-02-06T00:14:09.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626179,92.59198423127464,52.94117647058824,1610612766,5,2,2022-02-06T00:14:14Z,370000,15.0,17.0,1,right,T. Rozier cutting Layup (3 PTS) (M. Plumlee 1 AST),"[1626179, 203486]",1610612766.0,CHA,cutting,,,Rozier,T. Rozier,,,,,2.25,Made,3.0,M. Plumlee,203486.0,1.0,,,,,,,,,,,,,,,
39,PT09M43.00S,2022-02-06T00:14:26.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,9.017739816031538,51.225490196078425,1610612748,5,2,2022-02-06T00:14:30Z,390000,-6.0,32.0,1,left,MISS B. Adebayo driving Layup,[1628389],1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,3.29,Missed,,,,,,,,,,,,,,,,,,,
40,PT09M41.00S,2022-02-06T00:14:28.2Z,1,REGULAR,rebound,offensive,[],1628389,,,1610612748,5,2,2022-02-06T00:14:30Z,400000,,,0,,B. Adebayo REBOUND (Off:1 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,39.0,2.0,1.0,1.0,,,,,,,,,,,
41,PT09M40.00S,2022-02-06T00:14:29.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628389,5.601182654402102,51.71568627450981,1610612748,5,2,2022-02-06T00:17:32Z,410000,-9.0,0.0,1,left,MISS B. Adebayo putback Layup,[1628389],1610612748.0,MIA,putback,,,Adebayo,B. Adebayo,,,,,0.86,Missed,,,,,,,,,,,,,,,,,,,
42,PT09M39.00S,2022-02-06T00:14:30.6Z,1,REGULAR,rebound,defensive,[],203486,,,1610612766,5,2,2022-02-06T00:14:30Z,420000,,,0,,M. Plumlee REBOUND (Off:0 Def:2),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,41.0,2.0,2.0,0.0,,,,,,,,,,,
43,PT09M36.00S,2022-02-06T00:14:35.4Z,1,REGULAR,turnover,out-of-bounds,[],1626179,,,1610612766,5,2,2022-02-06T00:14:42Z,430000,,,0,,T. Rozier lost ball out-of-bounds TURNOVER (1 TO),[1626179],1610612766.0,CHA,lost ball,,,Rozier,T. Rozier,,,,,,,,,,,,,,,2530.0,,,,,,,1.0,,,
44,PT09M19.00S,2022-02-06T00:14:55.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202710,4.681340341655716,40.68627450980392,1610612748,5,4,2022-02-06T00:18:27Z,440000,47.0,-8.0,1,left,J. Butler floating Jump Shot (2 PTS) (B. Adebayo 2 AST),"[202710, 1628389]",1610612748.0,MIA,floating,,,Butler,J. Butler,,,,,4.74,Made,2.0,B. Adebayo,1628389.0,2.0,,,,,,,,,,,,,,,
46,PT09M00.00S,2022-02-06T00:15:15.0Z,1,REGULAR,3pt,Jump Shot,[],1628970,72.48685939553219,80.3921568627451,1610612766,5,4,2022-02-06T00:15:22Z,460000,152.0,206.0,1,right,MISS M. Bridges 25' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,25.61,Missed,,,,,,,,,,,,,,,,,,,
47,PT08M58.00S,2022-02-06T00:15:17.0Z,1,REGULAR,rebound,defensive,[],202710,,,1610612748,5,4,2022-02-06T00:15:22Z,470000,,,0,,J. Butler REBOUND (Off:1 Def:2),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,46.0,3.0,2.0,1.0,,,,,,,,,,,
48,PT08M52.00S,2022-02-06T00:15:24.0Z,1,REGULAR,turnover,out-of-bounds,[],202710,,,1610612748,5,4,2022-02-06T00:20:51Z,480000,,,0,,J. Butler bad pass out-of-bounds TURNOVER (2 TO),[202710],1610612748.0,MIA,bad pass,,,Butler,J. Butler,,,,,,,,,,,,,,,1628171.0,,,,,,,2.0,,,
50,PT08M37.00S,2022-02-06T00:15:46.3Z,1,REGULAR,foul,personal,['2freethrow'],200782,,,1610612766,5,4,2022-02-06T00:15:53Z,490000,,,0,,P. Tucker shooting personal FOUL (2 PF) (Plumlee 2 FT),"[200782, 203486]",1610612748.0,MIA,shooting,,,Tucker,P. Tucker,,,,,,,,,,,,,,,2530.0,2.0,0.0,Plumlee,203486.0,,,,,,
52,PT08M37.00S,2022-02-06T00:16:10.6Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203486,,,1610612766,6,4,2022-02-06T00:16:10Z,510000,,,0,,M. Plumlee Free Throw 1 of 2 (1 PTS),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
53,PT08M37.00S,2022-02-06T00:16:25.2Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203486,,,1610612766,7,4,2022-02-06T00:16:25Z,520000,,,0,,M. Plumlee Free Throw 2 of 2 (2 PTS),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
54,PT08M30.00S,2022-02-06T00:16:33.8Z,1,REGULAR,turnover,bad pass,[],1628389,,,1610612748,7,4,2022-02-06T00:16:39Z,530000,,,0,,B. Adebayo bad pass TURNOVER (1 TO),"[1628389, 203486]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,1.0,Plumlee,203486.0,
55,PT08M30.00S,2022-02-06T00:16:33.8Z,1,REGULAR,steal,,[],203486,,,1610612766,7,4,2022-02-06T00:16:35Z,540000,,,0,,M. Plumlee STEAL (2 STL),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT08M16.00S,2022-02-06T00:16:48.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202330,67.49342969776609,65.19607843137256,1610612766,7,4,2022-02-06T00:16:51Z,550000,76.0,253.0,1,right,MISS G. Hayward 26' 3PT,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,26.43,Missed,,,,,,,,,,,,,,,,,,,
57,PT08M13.00S,2022-02-06T00:16:51.0Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,7,4,2022-02-06T00:16:51Z,560000,,,0,,B. Adebayo REBOUND (Off:1 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,56.0,3.0,2.0,1.0,,,,,,,,,,,
58,PT08M02.00S,2022-02-06T00:17:01.5Z,1,REGULAR,3pt,Jump Shot,[],200782,7.835085413929041,96.07843137254902,1610612748,7,4,2022-02-06T00:17:05Z,570000,-230.0,21.0,1,left,MISS P. Tucker 3PT,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,23.14,Missed,,,,,,,,,,,,,,,,,,,
59,PT07M59.00S,2022-02-06T00:17:04.5Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,7,4,2022-02-06T00:17:05Z,580000,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,58.0,1.0,1.0,0.0,,,,,,,,,,,
60,PT07M51.00S,2022-02-06T00:17:14.2Z,1,REGULAR,turnover,out-of-bounds,[],1626179,,,1610612766,7,4,2022-02-06T00:17:18Z,590000,,,0,,T. Rozier bad pass out-of-bounds TURNOVER (2 TO),[1626179],1610612766.0,CHA,bad pass,,,Rozier,T. Rozier,,,,,,,,,,,,,,,202007.0,,,,,,,2.0,,,
61,PT07M36.00S,2022-02-06T00:17:38.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],200768,8.09789750328515,4.166666666666666,1610612748,7,4,2022-02-06T00:17:42Z,600000,229.0,24.0,1,left,MISS K. Lowry 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,23.04,Missed,,,,,,,,,,,,,,,,,,,
62,PT07M34.00S,2022-02-06T00:17:40.3Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,7,4,2022-02-06T00:17:42Z,610000,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,61.0,2.0,2.0,0.0,,,,,,,,,,,
63,PT07M23.00S,2022-02-06T00:17:51.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,93.11760840998686,50.0,1610612766,9,4,2022-02-06T00:18:03Z,620000,0.0,12.0,1,right,L. Ball driving reverse Layup (4 PTS) (M. Bridges 1 AST),"[1630163, 1628970]",1610612766.0,CHA,driving reverse,,,Ball,L. Ball,,,,,1.22,Made,4.0,M. Bridges,1628970.0,1.0,,,,,,,,,,,,,,,
65,PT07M01.00S,2022-02-06T00:18:14.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,7.30946123521682,50.245098039215684,1610612748,9,6,2022-02-06T00:18:18Z,640000,-1.0,16.0,1,left,J. Butler cutting Layup (4 PTS) (B. Adebayo 3 AST),"[202710, 1628389]",1610612748.0,MIA,cutting,,,Butler,J. Butler,,,,,1.62,Made,4.0,B. Adebayo,1628389.0,3.0,,,,,,,,,,,,,,,
67,PT06M40.00S,2022-02-06T00:18:34.0Z,1,REGULAR,2pt,Jump Shot,[],202330,94.82588699080158,25.245098039215684,1610612766,9,6,2022-02-06T00:18:38Z,660000,-124.0,-4.0,1,right,MISS G. Hayward 12' step back Shot,[202330],1610612766.0,CHA,step back,,,Hayward,G. Hayward,,,,,12.39,Missed,,,,,,,,,,,,,,,,,,,
68,PT06M38.00S,2022-02-06T00:18:36.0Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,9,6,2022-02-06T00:18:38Z,670000,,,0,,B. Adebayo REBOUND (Off:1 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,67.0,4.0,3.0,1.0,,,,,,,,,,,
69,PT06M35.00S,2022-02-06T00:18:41.9Z,1,REGULAR,turnover,out-of-bounds,[],1628389,,,1610612748,9,6,2022-02-06T00:18:49Z,680000,,,0,,B. Adebayo lost ball out-of-bounds TURNOVER (2 TO),[1628389],1610612748.0,MIA,lost ball,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,1628171.0,,,,,,,2.0,,,
70,PT06M35.00S,2022-02-06T00:18:46.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,9,6,2022-02-06T00:18:46Z,690000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M35.00S,2022-02-06T00:21:13.9Z,1,REGULAR,substitution,out,[],202330,,,1610612766,9,6,2022-02-06T00:21:34Z,700000,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M35.00S,2022-02-06T00:21:13.9Z,1,REGULAR,substitution,in,[],1626162,,,1610612766,9,6,2022-02-06T00:21:34Z,710000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M25.00S,2022-02-06T00:21:51.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628970,93.9060446780552,52.94117647058824,1610612766,11,6,2022-02-06T00:21:56Z,720000,15.0,5.0,1,right,M. Bridges alley-oop DUNK (2 PTS) (L. Ball 1 AST),"[1628970, 1630163]",1610612766.0,CHA,alley-oop,,,Bridges,M. Bridges,,,,,1.55,Made,2.0,L. Ball,1630163.0,1.0,,,,,,,,,,,,,,,
75,PT06M11.00S,2022-02-06T00:22:05.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,7.440867279894875,49.50980392156863,1610612748,11,8,2022-02-06T00:22:10Z,740000,2.0,17.0,1,left,J. Butler Layup (6 PTS) (K. Lowry 1 AST),"[202710, 200768]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,1.76,Made,6.0,K. Lowry,200768.0,1.0,,,,,,,,,,,,,,,
77,PT05M56.00S,2022-02-06T00:22:19.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,92.06636005256242,54.90196078431373,1610612766,11,8,2022-02-06T00:22:29Z,760000,25.0,22.0,1,right,MISS M. Bridges driving Layup,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,3.3,Missed,,,,,,,,,,,,,,,,,,,
78,PT05M54.00S,2022-02-06T00:22:21.7Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,11,8,2022-02-06T00:22:21Z,770000,,,0,,B. Adebayo REBOUND (Off:1 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,77.0,5.0,4.0,1.0,,,,,,,,,,,
79,PT05M48.00S,2022-02-06T00:22:28.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,6.258212877792378,50.73529411764706,1610612748,11,10,2022-02-06T00:22:32Z,780000,-4.0,6.0,1,left,J. Butler Layup (8 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,0.73,Made,8.0,,,,,,,,,,,,,,,,,,
80,PT05M30.00S,2022-02-06T00:22:48.5Z,1,REGULAR,foul,personal,['3freethrow'],200768,,,1610612766,11,10,2022-02-06T00:22:56Z,790000,,,0,,K. Lowry shooting personal FOUL (1 PF) (Oubre Jr. 3 FT),"[200768, 1626162]",1610612748.0,MIA,shooting,,,Lowry,K. Lowry,,,,,,,,,,,,,,,1628171.0,1.0,0.0,Oubre Jr.,1626162.0,,,,,,
82,PT05M30.00S,2022-02-06T00:23:18.5Z,1,REGULAR,freethrow,1 of 3,[],1626162,,,1610612766,12,10,2022-02-06T00:23:18Z,810000,,,0,,K. Oubre Jr. Free Throw 1 of 3 (1 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
83,PT05M30.00S,2022-02-06T00:23:31.2Z,1,REGULAR,freethrow,2 of 3,[],1626162,,,1610612766,12,10,2022-02-06T00:23:31Z,820000,,,0,,MISS K. Oubre Jr. Free Throw 2 of 3,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
84,PT05M30.00S,2022-02-06T00:23:31.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,12,10,2022-02-06T00:23:31Z,830000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,83.0,,,,,,,,,,,,,,
86,PT05M30.00S,2022-02-06T00:23:32.1Z,1,REGULAR,substitution,out,[],200768,,,1610612766,12,10,2022-02-06T00:23:38Z,850000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M30.00S,2022-02-06T00:23:32.1Z,1,REGULAR,substitution,in,[],1628998,,,1610612766,12,10,2022-02-06T00:23:38Z,860000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M30.00S,2022-02-06T00:23:32.1Z,1,REGULAR,substitution,in,[],1629639,,,1610612766,12,10,2022-02-06T00:23:38Z,870000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M30.00S,2022-02-06T00:23:32.1Z,1,REGULAR,substitution,out,[],1626179,,,1610612766,12,10,2022-02-06T00:23:46Z,880000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M30.00S,2022-02-06T00:23:50.7Z,1,REGULAR,freethrow,3 of 3,[],1626162,,,1610612766,13,10,2022-02-06T00:23:50Z,890000,,,0,,K. Oubre Jr. Free Throw 3 of 3 (2 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
