actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
90,PT04M18.00S,2022-04-07T23:26:07.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628998,6.258212877792378,49.50980392156863,1610612766,18,20,2022-04-07T23:26:16Z,900000,2.0,6.0,1,left,C. Martin running DUNK (2 PTS),[1628998],1610612766.0,CHA,running,,,Martin,C. Martin,,,,,0.68,Made,,,,,,,2.0,,,,,,,,,,,,
91,PT03M59.00S,2022-04-07T23:26:31.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629021,93.51182654402102,47.05882352941176,1610612753,18,22,2022-04-07T23:30:29Z,910000,-15.0,8.0,1,right,M. Wagner cutting DUNK (5 PTS) (C. Okeke 1 AST),"[1629021, 1629643]",1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,1.7,Made,,,,,,,5.0,,,C. Okeke,1629643.0,1.0,,,,,,,
93,PT03M59.00S,2022-04-07T23:26:47.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,18,22,2022-04-07T23:26:47Z,930000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M59.00S,2022-04-07T23:28:47.4Z,1,REGULAR,substitution,out,[],1628970,,,1610612766,18,22,2022-04-07T23:29:23Z,940000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M59.00S,2022-04-07T23:28:47.4Z,1,REGULAR,substitution,out,[],1630163,,,1610612766,18,22,2022-04-07T23:29:23Z,950000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M59.00S,2022-04-07T23:28:47.4Z,1,REGULAR,substitution,out,[],1629023,,,1610612766,18,22,2022-04-07T23:29:23Z,960000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M59.00S,2022-04-07T23:28:47.4Z,1,REGULAR,substitution,out,[],1629643,,,1610612766,18,22,2022-04-07T23:29:23Z,970000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M59.00S,2022-04-07T23:28:47.4Z,1,REGULAR,substitution,out,[],1628365,,,1610612766,18,22,2022-04-07T23:29:23Z,980000,,,0,,SUB out: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M59.00S,2022-04-07T23:28:47.4Z,1,REGULAR,substitution,in,[],1626162,,,1610612766,18,22,2022-04-07T23:29:23Z,990000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M59.00S,2022-04-07T23:28:47.4Z,1,REGULAR,substitution,in,[],1629667,,,1610612766,18,22,2022-04-07T23:29:23Z,1000000,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M59.00S,2022-04-07T23:28:47.4Z,1,REGULAR,substitution,in,[],1626149,,,1610612766,18,22,2022-04-07T23:29:23Z,1010000,,,0,,SUB in: M. Harrell,[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M59.00S,2022-04-07T23:28:47.4Z,1,REGULAR,substitution,in,[],1629649,,,1610612766,18,22,2022-04-07T23:29:23Z,1020000,,,0,,SUB in: I. Brazdeikis,[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M59.00S,2022-04-07T23:28:47.4Z,1,REGULAR,substitution,in,[],1629962,,,1610612766,18,22,2022-04-07T23:29:23Z,1030000,,,0,,SUB in: D. Cannady,[1629962],1610612753.0,ORL,,,,Cannady,D. Cannady,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M39.00S,2022-04-07T23:29:38.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,9.411957950065702,50.49019607843137,1610612766,18,22,2022-04-07T23:29:43Z,1040000,-2.0,36.0,1,left,MISS T. Rozier driving Layup,[1626179],1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,3.61,Missed,,,,,,,,,,,,,,,,,,,
105,PT03M35.00S,2022-04-07T23:29:42.8Z,1,REGULAR,rebound,offensive,[],1626179,,,1610612766,18,22,2022-04-07T23:29:42Z,1050000,,,0,,T. Rozier REBOUND (Off:1 Def:1),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,104.0,2.0,1.0,1.0,,,,,,,,,,,,,
106,PT03M35.00S,2022-04-07T23:29:42.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626179,5.590000152587891,50.0,1610612766,20,22,2022-04-07T23:29:42Z,1060000,0.0,0.0,1,left,T. Rozier tip Layup (2 PTS),[1626179],1610612766.0,CHA,tip,,,Rozier,T. Rozier,,,,,0.0,Made,,,,,,,2.0,,,,,,,,,,,,
107,PT03M23.00S,2022-04-07T23:29:59.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,20,22,2022-04-07T23:29:59Z,1070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M20.00S,2022-04-07T23:30:14.9Z,1,REGULAR,turnover,bad pass,[],1630181,,,1610612753,20,22,2022-04-07T23:30:20Z,1080000,,,0,,R. Hampton bad pass TURNOVER (1 TO),"[1630181, 1629667]",1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,1.0,,,,,,,,McDaniels,1629667.0,
109,PT03M20.00S,2022-04-07T23:30:14.9Z,1,REGULAR,steal,,[],1629667,,,1610612766,20,22,2022-04-07T23:30:18Z,1090000,,,0,,J. McDaniels STEAL (1 STL),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M14.00S,2022-04-07T23:30:19.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628998,5.469776609724048,49.754901960784316,1610612766,22,22,2022-04-07T23:30:26Z,1100000,1.0,-1.0,1,left,C. Martin running Layup (4 PTS) (J. McDaniels 1 AST),"[1628998, 1629667]",1610612766.0,CHA,running,,,Martin,C. Martin,,,,,0.16,Made,,,,,,,4.0,,,J. McDaniels,1629667.0,1.0,,,,,,,
112,PT02M53.00S,2022-04-07T23:30:40.5Z,1,REGULAR,2pt,Jump Shot,[],1629962,76.82325886990802,55.88235294117647,1610612753,22,22,2022-04-07T23:30:46Z,1120000,29.0,165.0,1,right,MISS D. Cannady 16' pullup Shot,[1629962],1610612753.0,ORL,pullup,,,Cannady,D. Cannady,,,,,16.8,Missed,,,,,,,,,,,,,,,,,,,
113,PT02M52.00S,2022-04-07T23:30:41.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612766,22,22,2022-04-07T23:30:46Z,1130000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,112.0,,,,,,,,,,,,,,,,
114,PT02M52.00S,2022-04-07T23:30:45.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,22,22,2022-04-07T23:30:45Z,1140000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M52.00S,2022-04-07T23:31:00.7Z,1,REGULAR,substitution,out,[],1629021,,,1610612766,22,22,2022-04-07T23:31:03Z,1150000,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M52.00S,2022-04-07T23:31:00.7Z,1,REGULAR,substitution,in,[],201577,,,1610612766,22,22,2022-04-07T23:31:03Z,1160000,,,0,,SUB in: R. Lopez,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M36.00S,2022-04-07T23:31:15.4Z,1,REGULAR,2pt,Jump Shot,[],1626179,20.71287779237845,55.63725490196079,1610612766,24,22,2022-04-07T23:34:55Z,1170000,-28.0,142.0,1,left,T. Rozier 14' pullup Jump Shot (4 PTS) (M. Harrell 1 AST),"[1626179, 1626149]",1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,14.5,Made,,,,,,,4.0,,,M. Harrell,1626149.0,1.0,,,,,,,
119,PT02M25.00S,2022-04-07T23:31:25.8Z,1,REGULAR,3pt,Jump Shot,[],1630181,66.96780551905388,53.67647058823529,1610612753,24,22,2022-04-07T23:31:30Z,1190000,18.0,258.0,1,right,MISS R. Hampton 25' pullup 3PT,[1630181],1610612753.0,ORL,pullup,,,Hampton,R. Hampton,,,,,25.87,Missed,,,,,,,,,,,,,,,,,,,
120,PT02M22.00S,2022-04-07T23:31:28.8Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612766,24,22,2022-04-07T23:31:30Z,1200000,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,119.0,1.0,1.0,0.0,,,,,,,,,,,,,
121,PT02M17.00S,2022-04-07T23:31:36.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626149,7.30946123521682,50.245098039215684,1610612766,26,22,2022-04-07T23:32:22Z,1210000,-1.0,16.0,1,left,M. Harrell Layup (2 PTS) (K. Oubre Jr. 1 AST),"[1626149, 1626162]",1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,1.62,Made,,,,,,,2.0,,,K. Oubre Jr.,1626162.0,1.0,,,,,,,
123,PT02M17.00S,2022-04-07T23:31:41.4Z,1,REGULAR,foul,personal,['1freethrow'],201577,,,1610612766,26,22,2022-04-07T23:31:51Z,1230000,,,0,,R. Lopez shooting personal FOUL (1 PF) (Harrell 1 FT),"[201577, 1626149]",1610612753.0,ORL,shooting,,,Lopez,R. Lopez,,,,,,,,,,,,,,1628171.0,,,,,1.0,0.0,Harrell,1626149.0,,,
125,PT02M17.00S,2022-04-07T23:32:13.0Z,1,REGULAR,freethrow,1 of 1,[],1626149,,,1610612766,26,22,2022-04-07T23:32:18Z,1250000,,,0,,MISS M. Harrell Free Throw 1 of 1,[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,Missed,,,,,,,,,,,,,,,,,,,
126,PT02M10.00S,2022-04-07T23:32:20.0Z,1,REGULAR,rebound,defensive,[],1629678,,,1610612753,26,22,2022-04-07T23:37:03Z,1260000,,,0,,A. Schofield REBOUND (Off:0 Def:1),[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,125.0,1.0,1.0,0.0,,,,,,,,,,,,,
127,PT02M03.00S,2022-04-07T23:32:30.6Z,1,REGULAR,foul,personal,['2freethrow'],1626162,,,1610612753,26,22,2022-04-07T23:32:48Z,1270000,,,0,,K. Oubre Jr. shooting personal FOUL (1 PF) (Brazdeikis 2 FT),"[1626162, 1629649]",1610612766.0,CHA,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,1628171.0,,,,,1.0,0.0,Brazdeikis,1629649.0,,,
129,PT02M03.00S,2022-04-07T23:32:54.4Z,1,REGULAR,freethrow,1 of 2,[],1629649,,,1610612753,26,23,2022-04-07T23:32:54Z,1290000,,,0,,I. Brazdeikis Free Throw 1 of 2 (1 PTS),[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,Made,,,,,,,1.0,,,,,,,,,,,,
130,PT02M03.00S,2022-04-07T23:33:41.2Z,1,REGULAR,stoppage,blood rule,[],0,,,1610612753,26,23,2022-04-07T23:33:41Z,1300000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M03.00S,2022-04-07T23:34:12.9Z,1,REGULAR,substitution,out,[],1628998,,,1610612753,26,23,2022-04-07T23:34:17Z,1310000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M03.00S,2022-04-07T23:34:12.9Z,1,REGULAR,substitution,in,[],1629023,,,1610612753,26,23,2022-04-07T23:34:17Z,1320000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M03.00S,2022-04-07T23:34:41.7Z,1,REGULAR,freethrow,2 of 2,[],1629649,,,1610612753,26,24,2022-04-07T23:34:41Z,1330000,,,0,,I. Brazdeikis Free Throw 2 of 2 (2 PTS),[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,Made,,,,,,,2.0,,,,,,,,,,,,
134,PT01M51.00S,2022-04-07T23:34:57.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629667,6.389618922470433,52.450980392156865,1610612766,28,24,2022-04-07T23:35:01Z,1340000,-12.0,8.0,1,left,J. McDaniels driving Layup (2 PTS),[1629667],1610612766.0,CHA,driving,,,McDaniels,J. McDaniels,,,,,1.45,Made,,,,,,,2.0,,,,,,,,,,,,
135,PT01M34.00S,2022-04-07T23:35:15.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629649,92.06636005256242,58.333333333333336,1610612753,28,24,2022-04-07T23:35:22Z,1350000,42.0,22.0,1,right,MISS I. Brazdeikis driving Layup,[1629649],1610612753.0,ORL,driving,,,Brazdeikis,I. Brazdeikis,,,,,4.72,Missed,,,,,,,,,,,,,,,,,,,
136,PT01M32.00S,2022-04-07T23:35:17.9Z,1,REGULAR,rebound,offensive,[],201577,,,1610612753,28,24,2022-04-07T23:35:17Z,1360000,,,0,,R. Lopez REBOUND (Off:1 Def:0),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,135.0,1.0,0.0,1.0,,,,,,,,,,,,,
137,PT01M29.00S,2022-04-07T23:35:20.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629962,71.04139290407359,20.588235294117645,1610612753,28,24,2022-04-07T23:35:29Z,1370000,-147.0,220.0,1,right,MISS D. Cannady 26' 3PT,[1629962],1610612753.0,ORL,,,,Cannady,D. Cannady,,,,,26.44,Missed,,,,,,,,,,,,,,,,,,,
138,PT01M23.00S,2022-04-07T23:35:25.7Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612766,28,24,2022-04-07T23:35:25Z,1380000,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:2),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,137.0,2.0,2.0,0.0,,,,,,,,,,,,,
139,PT01M21.00S,2022-04-07T23:35:27.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626179,21.76412614980289,9.803921568627452,1610612766,28,24,2022-04-07T23:35:32Z,1390000,201.0,152.0,1,left,MISS T. Rozier 25' fadeaway 3PT,[1626179],1610612766.0,CHA,fadeaway,,,Rozier,T. Rozier,,,,,25.21,Missed,,,,,,,,,,,,,,,,,,,
140,PT01M18.00S,2022-04-07T23:35:30.5Z,1,REGULAR,rebound,defensive,[],1630181,,,1610612753,28,24,2022-04-07T23:35:30Z,1400000,,,0,,R. Hampton REBOUND (Off:0 Def:2),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,139.0,2.0,2.0,0.0,,,,,,,,,,,,,
141,PT01M07.00S,2022-04-07T23:35:41.5Z,1,REGULAR,2pt,Jump Shot,[],1630181,79.31997371879106,47.794117647058826,1610612753,28,24,2022-04-07T23:35:45Z,1410000,-11.0,142.0,1,right,MISS R. Hampton 14' pullup Shot,[1630181],1610612753.0,ORL,pullup,,,Hampton,R. Hampton,,,,,14.23,Missed,,,,,,,,,,,,,,,,,,,
142,PT01M05.00S,2022-04-07T23:35:43.9Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612766,28,24,2022-04-07T23:35:43Z,1420000,,,0,,T. Rozier REBOUND (Off:1 Def:2),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,141.0,3.0,2.0,1.0,,,,,,,,,,,,,
143,PT01M01.00S,2022-04-07T23:35:48.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626179,25.443495400788436,13.725490196078432,1610612766,28,24,2022-04-07T23:35:54Z,1430000,181.0,187.0,1,left,MISS T. Rozier 26' pullup 3PT,[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,26.03,Missed,,,,,,,,,,,,,,,,,,,
144,PT00M58.20S,2022-04-07T23:35:51.0Z,1,REGULAR,rebound,defensive,[],1630181,,,1610612753,28,24,2022-04-07T23:35:54Z,1440000,,,0,,R. Hampton REBOUND (Off:0 Def:3),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,143.0,3.0,3.0,0.0,,,,,,,,,,,,,
145,PT00M41.00S,2022-04-07T23:36:09.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201577,87.86136662286465,51.225490196078425,1610612753,28,24,2022-04-07T23:36:13Z,1450000,6.0,62.0,1,right,MISS R. Lopez 6' Hook,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,6.19,Missed,,,,,,,,,,,,,,,,,,,
146,PT00M38.10S,2022-04-07T23:36:12.2Z,1,REGULAR,rebound,defensive,[],1629667,,,1610612766,28,24,2022-04-07T23:36:12Z,1460000,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,145.0,1.0,1.0,0.0,,,,,,,,,,,,,
147,PT00M32.50S,2022-04-07T23:36:22.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201577,,,1610612766,28,24,2022-04-07T23:36:50Z,1470000,,,0,,R. Lopez shooting personal FOUL (2 PF) (Harrell 2 FT),"[201577, 1626149]",1610612753.0,ORL,shooting,,,Lopez,R. Lopez,,,,,,,,,,,,,,1628171.0,,,,,2.0,0.0,Harrell,1626149.0,,,
149,PT00M32.50S,2022-04-07T23:36:57.4Z,1,REGULAR,freethrow,1 of 2,[],1626149,,,1610612766,29,24,2022-04-07T23:36:57Z,1490000,,,0,,M. Harrell Free Throw 1 of 2 (3 PTS),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,Made,,,,,,,3.0,,,,,,,,,,,,
150,PT00M32.50S,2022-04-07T23:37:00.2Z,1,REGULAR,substitution,out,[],1626179,,,1610612766,29,24,2022-04-07T23:37:09Z,1500000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M32.50S,2022-04-07T23:37:00.2Z,1,REGULAR,substitution,in,[],1630163,,,1610612766,29,24,2022-04-07T23:37:09Z,1510000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M32.50S,2022-04-07T23:37:26.4Z,1,REGULAR,freethrow,2 of 2,[],1626149,,,1610612766,30,24,2022-04-07T23:37:26Z,1520000,,,0,,M. Harrell Free Throw 2 of 2 (4 PTS),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,Made,,,,,,,4.0,,,,,,,,,,,,
153,PT00M14.20S,2022-04-07T23:37:56.6Z,1,REGULAR,foul,personal,['2freethrow'],1626149,,,1610612753,30,24,2022-04-07T23:38:15Z,1530000,,,0,,M. Harrell shooting personal FOUL (1 PF) (Brazdeikis 2 FT),"[1626149, 1629649]",1610612766.0,CHA,shooting,,,Harrell,M. Harrell,,,,,,,,,,,,,,1628171.0,,,,,1.0,0.0,Brazdeikis,1629649.0,,,
155,PT00M14.20S,2022-04-07T23:38:28.5Z,1,REGULAR,freethrow,1 of 2,[],1629649,,,1610612753,30,25,2022-04-07T23:38:28Z,1550000,,,0,,I. Brazdeikis Free Throw 1 of 2 (3 PTS),[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,Made,,,,,,,3.0,,,,,,,,,,,,
156,PT00M14.20S,2022-04-07T23:38:28.5Z,1,REGULAR,freethrow,2 of 2,[],1629649,,,1610612753,30,25,2022-04-07T23:38:55Z,1560000,,,0,,MISS I. Brazdeikis Free Throw 2 of 2,[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,Missed,,,,,,,,,,,,,,,,,,,
157,PT00M13.90S,2022-04-07T23:38:28.8Z,1,REGULAR,rebound,defensive,[],1626149,,,1610612766,30,25,2022-04-07T23:39:35Z,1570000,,,0,,M. Harrell REBOUND (Off:0 Def:1),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,156.0,1.0,1.0,0.0,,,,,,,,,,,,,
158,PT00M02.60S,2022-04-07T23:38:54.3Z,1,REGULAR,3pt,Jump Shot,[],1630163,24.917871222076215,85.5392156862745,1610612766,30,25,2022-04-07T23:39:23Z,1580000,-178.0,182.0,1,left,MISS L. Ball 25' step back 3PT,[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,25.41,Missed,,,,,,,,,,,,,,,,,,,
159,PT00M02.60S,2022-04-07T23:38:54.3Z,1,REGULAR,rebound,defensive,[],201577,,,1610612753,30,25,2022-04-07T23:39:05Z,1590000,,,0,,R. Lopez REBOUND (Off:1 Def:1),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,158.0,2.0,1.0,1.0,,,,,,,,,,,,,
160,PT00M00.00S,2022-04-07T23:39:01.2Z,1,REGULAR,3pt,Jump Shot,[],1630181,63.288436268068324,67.40196078431373,1610612753,30,28,2022-04-07T23:40:27Z,1600000,87.0,293.0,1,right,R. Hampton 30' 3PT pullup (3 PTS) (R. Lopez 1 AST),"[1630181, 201577]",1610612753.0,ORL,pullup,,,Hampton,R. Hampton,,,,,30.53,Made,,,,,,,3.0,,,R. Lopez,201577.0,1.0,,,,,,,
162,PT00M00.00S,2022-04-07T23:39:17.9Z,1,REGULAR,period,end,[],0,,,1610612766,30,28,2022-04-07T23:39:17Z,1620000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2022-04-07T23:41:53.4Z,2,REGULAR,period,start,[],0,,,1610612766,30,28,2022-04-07T23:41:53Z,1630000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT11M48.00S,2022-04-07T23:42:04.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626149,6.389618922470433,52.69607843137255,1610612766,32,28,2022-04-07T23:42:09Z,1640000,-13.0,8.0,1,left,M. Harrell reverse DUNK (6 PTS) (P. Washington 1 AST),"[1626149, 1629023]",1610612766.0,CHA,reverse,,,Harrell,M. Harrell,,,,,1.55,Made,,,,,,,6.0,,,P. Washington,1629023.0,1.0,,,,,,,
166,PT11M36.00S,2022-04-07T23:42:16.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629678,92.72339027595268,55.88235294117647,1610612753,32,28,2022-04-07T23:42:43Z,1660000,29.0,16.0,1,right,MISS A. Schofield driving Layup,[1629678],1610612753.0,ORL,driving,,,Schofield,A. Schofield,,,,,3.34,Missed,,,,,,,,,,,,,,,,,,,
167,PT11M36.00S,2022-04-07T23:42:16.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,32,28,2022-04-07T23:42:43Z,1670000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,166.0,,,,,,,,,,,,,,,,
168,PT11M36.00S,2022-04-07T23:42:20.9Z,2,REGULAR,foul,personal,[],1630163,,,1610612753,32,28,2022-04-07T23:42:36Z,1680000,,,0,,L. Ball loose ball personal FOUL (1 PF),"[1630163, 201577]",1610612766.0,CHA,loose ball,,,Ball,L. Ball,,,,,,,,,,,,,,201638.0,,,,,1.0,0.0,Lopez,201577.0,,,
170,PT11M32.00S,2022-04-07T23:42:46.5Z,2,REGULAR,foul,personal,[],1629667,,,1610612753,32,28,2022-04-07T23:42:56Z,1700000,,,0,,J. McDaniels personal FOUL (1 PF),"[1629667, 1629649]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,1628171.0,,,,,1.0,0.0,Brazdeikis,1629649.0,,,
211,PT11M18.00S,2022-04-07T23:43:17.5Z,2,REGULAR,turnover,bad pass,[],1629678,,,1610612753,32,28,2022-04-07T23:49:41Z,1739375,,,0,,A. Schofield bad pass TURNOVER (2 TO),"[1629678, 1626149]",1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,2.0,,,,,,,,Harrell,1626149.0,
212,PT11M18.00S,2022-04-07T23:43:17.5Z,2,REGULAR,steal,,[],1626149,,,1610612766,32,28,2022-04-07T23:49:41Z,1739687,,,0,,M. Harrell STEAL (1 STL),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT11M12.00S,2022-04-07T23:43:18.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'fromturnover']",1630163,7.30946123521682,55.392156862745104,1610612766,32,28,2022-04-07T23:49:41Z,1740000,-27.0,16.0,1,left,MISS L. Ball driving Layup,[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,3.15,Missed,,,,,,,,,,,,,,,,,,,
175,PT11M10.00S,2022-04-07T23:43:20.7Z,2,REGULAR,rebound,defensive,[],201577,,,1610612753,32,28,2022-04-07T23:43:25Z,1750000,,,0,,R. Lopez REBOUND (Off:1 Def:2),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,174.0,3.0,2.0,1.0,,,,,,,,,,,,,
176,PT11M06.00S,2022-04-07T23:43:24.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629649,70.12155059132719,22.30392156862745,1610612753,32,28,2022-04-07T23:43:30Z,1760000,-138.0,228.0,1,right,MISS I. Brazdeikis 26' 3PT,[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,26.71,Missed,,,,,,,,,,,,,,,,,,,
177,PT11M02.00S,2022-04-07T23:43:28.9Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,32,28,2022-04-07T23:43:30Z,1770000,,,0,,L. Ball REBOUND (Off:0 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,176.0,2.0,2.0,0.0,,,,,,,,,,,,,
